osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry,bridge
367046804,True,14,Jalan Jabor - Al-Muktafi Billah Shah,trunk,False,60.802,,,"LINESTRING (103.0859163 5.0821675, 103.0863782 5.081872)",
367046809,True,106,Jalan Kuala Berang,trunk,False,13.272,2,70,"LINESTRING (103.0859163 5.0821675, 103.085839 5.0820763)",
167413300,True,,,motorway_link,False,11.263,2,,"LINESTRING (103.0817668 5.0797548, 103.0817115 5.0798398)",
367046865,False,,,unclassified,True,11.371,1,,"LINESTRING (103.0817668 5.0797548, 103.0817829 5.0796538)",
183843368,True,,,motorway_link,False,69.346,2,,"LINESTRING (103.0816087 5.080464, 103.081801 5.0798705)",
367046854,True,,,motorway_link,False,97.358,,,"LINESTRING (103.0816087 5.080464, 103.0817318 5.0802788, 103.0818619 5.0801681, 103.0820308 5.0801224, 103.0823407 5.0801236)",
398155676,False,14,Jalan Jabor - Al-Muktafi Billah Shah,trunk,True,19.193,2,90,"LINESTRING (103.0902321 5.0793432, 103.0904012 5.0793055)",
367046805,True,14,Jalan Jabor - Al-Muktafi Billah Shah,trunk,False,523.825,,,"LINESTRING (103.0902321 5.0793432, 103.0896299 5.079422, 103.089296 5.0794993, 103.0891625 5.0795673, 103.0890025 5.0796488, 103.0888107 5.0797465, 103.088381 5.0800974, 103.087913 5.0804555, 103.0870573 5.0812726, 103.0867886 5.081488, 103.0863176 5.0817862)",
1116550574,False,,,unclassified,False,84.562,,,"LINESTRING (103.0827027 5.079391, 103.0834096 5.0796783)",
367046865,False,,,unclassified,False,160.224,1,,"LINESTRING (103.0827027 5.079391, 103.0819675 5.0790981, 103.081889 5.0791121, 103.0818388 5.0791448, 103.0817829 5.0795266, 103.0817829 5.0796538)",
1116550573,False,,,unclassified,True,61.297,1,,"LINESTRING (103.0827027 5.079391, 103.0826477 5.0795552, 103.0825169 5.0799102)",
367046804,True,14,Jalan Jabor - Al-Muktafi Billah Shah,trunk,False,50.362,,,"LINESTRING (103.0897891 5.0794453, 103.0902321 5.0793432)",
555411151,False,,,residential,True,51.357,,,"LINESTRING (103.0897891 5.0794453, 103.0898191 5.0799062)",
367046865,False,,,unclassified,False,11.371,1,,"LINESTRING (103.0817829 5.0796538, 103.0817668 5.0797548)",
367046870,False,,,unclassified,True,86.151,,,"LINESTRING (103.0817829 5.0796538, 103.0825169 5.0799102)",
367046865,False,,,unclassified,True,160.224,1,,"LINESTRING (103.0817829 5.0796538, 103.0817829 5.0795266, 103.0818388 5.0791448, 103.081889 5.0791121, 103.0819675 5.0790981, 103.0827027 5.079391)",
367046856,False,,,residential,True,57.557,2,,"LINESTRING (103.0834096 5.0796783, 103.0838957 5.0798613)",
1116550574,False,,,unclassified,True,84.562,,,"LINESTRING (103.0834096 5.0796783, 103.0827027 5.079391)",
