osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge
"[770734186, 771474911, 771471591]",True,3,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,419.791,"LINESTRING (103.6126399 1.4561674, 103.6132461 1.4549567, 103.6135879 1.4542695, 103.6140558 1.4532889, 103.6143139 1.4527835)",
"[771474912, 158849290]",True,1,,,motorway_link,,,False,770.9710000000001,"LINESTRING (103.6126399 1.4561674, 103.6126989 1.4561111, 103.6127619 1.4560454, 103.6128491 1.4559033, 103.6130047 1.4556056, 103.6131629 1.4552892, 103.6133146 1.454986, 103.6135303 1.4546338, 103.6137154 1.4543603, 103.6138281 1.4542235, 103.6139488 1.4541243, 103.6140688 1.4540487, 103.6142029 1.4539943, 103.6144068 1.45395, 103.6146447 1.4539436, 103.6148753 1.453942, 103.6150221 1.4539216, 103.6151851 1.4538701, 103.6153603 1.4537833, 103.6154986 1.4536816, 103.6156205 1.4535419, 103.6157084 1.4534138, 103.6158621 1.4531613, 103.6159384 1.4530592, 103.6160369 1.4529553, 103.6161805 1.4528496, 103.6163421 1.4527724, 103.6165528 1.4527079, 103.6168535 1.4526376, 103.6172145 1.4525808, 103.6173713 1.4525584, 103.6178854 1.4524643)",
"[770733637, 770733638, 158848279]",True,3,,Nusajaya Highway,primary,,,False,173.518,"LINESTRING (103.6153477 1.4523631, 103.6150269 1.4523196, 103.6145098 1.4522337, 103.6139525 1.4521145, 103.6138134 1.4520807)",yes
"[158849289, 771494707]",True,1,,,motorway_link,,,False,624.202,"LINESTRING (103.6117166 1.4514853, 103.6117881 1.4515518, 103.6118754 1.4516173, 103.6120238 1.4517013, 103.612191 1.4518119, 103.6123381 1.4519489, 103.6124569 1.4521374, 103.6125371 1.4523939, 103.612591 1.4527367, 103.6126252 1.4530328, 103.6126792 1.4532155, 103.6127527 1.4533539, 103.612856 1.4534977, 103.6130651 1.453785, 103.6131323 1.4539244, 103.6131925 1.4540505, 103.6132246 1.4542409, 103.6132173 1.4544587, 103.6131762 1.4546078, 103.6125816 1.4558034, 103.6124602 1.4560856, 103.6123622 1.4563863)",
770733851,True,2,,Nusajaya Highway,primary,,,False,216.51100000000002,"LINESTRING (103.6117166 1.4514853, 103.6120915 1.4516205, 103.6126672 1.4518367, 103.6132428 1.4520337, 103.6135553 1.4521259)",
"[770733850, 770733636, 158848278]",True,3,,Nusajaya Highway,primary,,,False,173.643,"LINESTRING (103.6135553 1.4521259, 103.6139037 1.4522188, 103.614456 1.4523452, 103.6149801 1.4524256, 103.615084 1.4524385)",yes
"[771492443, 770734187]",True,4,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,189.25100000000003,"LINESTRING (103.6147565 1.4514883, 103.6145175 1.4520396, 103.6143346 1.4524329, 103.6140308 1.4530272)",
532645681,True,1,,,motorway_link,,,False,378.564,"LINESTRING (103.6148716 1.4515521, 103.6150834 1.4512927, 103.6152497 1.4510943, 103.6153838 1.4510111, 103.6156145 1.4509575, 103.615829 1.450987, 103.6159873 1.4510648, 103.6161563 1.4512525, 103.6162341 1.4514268, 103.6162797 1.4516895, 103.6162555 1.4519067, 103.6161697 1.4520917, 103.6159927 1.4522365, 103.6157754 1.4523196, 103.6153477 1.4523631)",
771474909,True,3,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,332.216,"LINESTRING (103.6148716 1.4515521, 103.6150817 1.4510145, 103.6152016 1.4506218, 103.6153006 1.4502352, 103.6153815 1.4498326, 103.6154522 1.4492441, 103.6155045 1.4486489)",
158848277,True,2,,Nusajaya Highway,primary,,,False,339.148,"LINESTRING (103.6183883 1.4522851, 103.6181074 1.4523294, 103.6177995 1.4523683, 103.6174442 1.4524033, 103.6170304 1.4524251, 103.616495 1.4524285, 103.6161163 1.452417, 103.6157696 1.4523993, 103.6153477 1.4523631)",
"[158849865, 771474910]",True,1,,,motorway_link,,,False,616.7130000000001,"LINESTRING (103.6183883 1.4522851, 103.6181264 1.4522832, 103.6179747 1.4522903, 103.617818 1.4522993, 103.617441 1.4523064, 103.6172398 1.4522876, 103.6170656 1.4522473, 103.6168972 1.4521747, 103.616746 1.4520862, 103.6166021 1.4519543, 103.6164902 1.4518082, 103.6164073 1.4516478, 103.6163088 1.4513901, 103.6162531 1.4512785, 103.6161637 1.451139, 103.615987 1.450966, 103.6157574 1.4507532, 103.6156682 1.4506438, 103.6156037 1.4505394, 103.6155527 1.4504187, 103.6155152 1.4502927, 103.6154937 1.4501264, 103.615491 1.4499066, 103.6155038 1.4496423, 103.6155223 1.4493214, 103.6155263 1.4491172, 103.6155259 1.4489252, 103.6155045 1.4486489)",
158849866,True,1,,,motorway_link,,,False,521.394,"LINESTRING (103.6152977 1.4494251, 103.6152161 1.4495875, 103.6151853 1.4496947, 103.6151263 1.4499039, 103.6150458 1.4500835, 103.6149413 1.450247, 103.6147894 1.4503968, 103.6146232 1.4505002, 103.6144788 1.4505482, 103.6140228 1.4506629, 103.6138448 1.4507138, 103.6136934 1.4507819, 103.6135627 1.450861, 103.6134329 1.4509893, 103.6132632 1.4511628, 103.6130961 1.4512983, 103.6129479 1.4513769, 103.6127699 1.451436, 103.6126051 1.451467, 103.6124762 1.4514671, 103.6123555 1.4514457, 103.6121988 1.4514144, 103.6117306 1.4513116, 103.6116305 1.4513074, 103.6115325 1.4513215)",
"[770734188, 771492444]",True,3,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,237.98200000000003,"LINESTRING (103.6152977 1.4494251, 103.6152632 1.4497152, 103.615181 1.4501491, 103.6150695 1.4505811, 103.6149421 1.4510056, 103.6147565 1.4514883)",
532645682,True,1,,,motorway_link,,,False,339.947,"LINESTRING (103.6138134 1.4520807, 103.6135867 1.4519201, 103.6134124 1.4516976, 103.6133748 1.4515045, 103.613399 1.4512686, 103.6134687 1.451113, 103.6136537 1.4509361, 103.6138241 1.4508328, 103.6140118 1.4507631, 103.6142371 1.4507524, 103.6144276 1.4507939, 103.6145228 1.450861, 103.6146073 1.4509321, 103.6146703 1.4510165, 103.6147145 1.4511064, 103.6147414 1.4512859, 103.6147565 1.4514883)",
770733852,True,2,,Nusajaya Highway,primary,,,False,267.443,"LINESTRING (103.6138134 1.4520807, 103.6135868 1.4520255, 103.6132706 1.4519325, 103.6127245 1.4517445, 103.6121844 1.45154, 103.6118544 1.4514166, 103.6115325 1.4513215)",
532645684,True,1,,,motorway_link,,,False,362.38599999999997,"LINESTRING (103.6140308 1.4530272, 103.6138107 1.4533265, 103.6137074 1.4534431, 103.6136203 1.4535021, 103.6135331 1.4535236, 103.6134499 1.453549, 103.6133615 1.4535584, 103.6132421 1.4535531, 103.6131066 1.4535182, 103.6129216 1.4533841, 103.6128276 1.4532313, 103.6127579 1.4530677, 103.6127338 1.4528774, 103.6127445 1.4526736, 103.6127794 1.4524966, 103.6128733 1.4523062, 103.6130369 1.4521829, 103.6132649 1.45214, 103.6135553 1.4521259)",
"[771494708, 771494709]",True,3,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,417.086,"LINESTRING (103.6140308 1.4530272, 103.613928 1.4532283, 103.6134534 1.4542351, 103.6126345 1.4558242, 103.6123622 1.4563863)",
"[770734185, 771471589]",True,4,E3,Lebuhraya Hubungan Kedua,motorway,110,yes,False,150.38000000000002,"LINESTRING (103.6143139 1.4527835, 103.6144733 1.4524715, 103.6146622 1.452057, 103.6148716 1.4515521)",
"[532645685, 771471590]",True,1,,,motorway_link,,,False,394.10299999999995,"LINESTRING (103.615084 1.4524385, 103.6154106 1.452569, 103.6155742 1.4527192, 103.615652 1.4528532, 103.6156815 1.4530275, 103.6156842 1.453242, 103.6155984 1.4534002, 103.6154696 1.4535665, 103.6152711 1.453722, 103.6149949 1.4538158, 103.6147749 1.4538078, 103.6145416 1.4537005, 103.6143833 1.4535611, 103.614319 1.4534391, 103.614276 1.4533064, 103.614276 1.4530811, 103.6143139 1.4527835)",
770733849,True,2,,Nusajaya Highway,primary,,,False,311.972,"LINESTRING (103.615084 1.4524385, 103.6153276 1.4524687, 103.6157625 1.4525021, 103.6164997 1.4525287, 103.6178854 1.4524643)",
