osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
263157270,SMK Medamit 1,residential,False,False,58.636,,,"LINESTRING (114.9072528 4.4904592, 114.9076272 4.4908317)"
1012355472,Jalan Medamit,primary,False,True,325.49699999999996,1,70,"LINESTRING (114.9072528 4.4904592, 114.908717 4.4890123, 114.9093318 4.4883921)"
263157270,SMK Medamit 1,residential,False,True,53.115,,,"LINESTRING (114.9079617 4.4911737, 114.9076272 4.4908317)"
263157270,SMK Medamit 1,residential,False,False,53.115,,,"LINESTRING (114.9076272 4.4908317, 114.9079617 4.4911737)"
263157270,SMK Medamit 1,residential,False,True,58.636,,,"LINESTRING (114.9076272 4.4908317, 114.9072528 4.4904592)"
263157271,SMK Medamit 2,residential,False,False,110.654,,,"LINESTRING (114.9076272 4.4908317, 114.9069199 4.4915339)"
263157271,SMK Medamit 2,residential,False,True,110.654,,,"LINESTRING (114.9069199 4.4915339, 114.9076272 4.4908317)"
"[747501337, 747501339]",,residential,False,"[False, True]",229.862,,,"LINESTRING (114.909689 4.4880423, 114.9092061 4.4875089, 114.9088728 4.4871409, 114.9095046 4.4865659)"
1012355472,Jalan Medamit,primary,False,False,55.506,1,70,"LINESTRING (114.909689 4.4880423, 114.9095619 4.4881673, 114.9093318 4.4883921)"
1012355472,Jalan Medamit,primary,False,True,92.607,1,70,"LINESTRING (114.909689 4.4880423, 114.9099964 4.4877582, 114.910308 4.4874831)"
747501338,,residential,False,False,135.40099999999998,,,"LINESTRING (114.910308 4.4874831, 114.9101871 4.4873451, 114.9098583 4.4869696, 114.9095046 4.4865659)"
1012355472,Jalan Medamit,primary,False,False,92.607,1,70,"LINESTRING (114.910308 4.4874831, 114.9099964 4.4877582, 114.909689 4.4880423)"
747501339,,residential,False,True,34.664,,,"LINESTRING (114.9095046 4.4865659, 114.9097393 4.4863599)"
747501338,,residential,False,True,135.40099999999998,,,"LINESTRING (114.9095046 4.4865659, 114.9098583 4.4869696, 114.9101871 4.4873451, 114.910308 4.4874831)"
"[747501337, 747501339]",,residential,False,"[False, True]",229.86200000000002,,,"LINESTRING (114.9095046 4.4865659, 114.9088728 4.4871409, 114.9092061 4.4875089, 114.909689 4.4880423)"
747501339,,residential,False,False,34.664,,,"LINESTRING (114.9097393 4.4863599, 114.9095046 4.4865659)"
795145242,,residential,False,True,93.682,,,"LINESTRING (114.9087417 4.4882156, 114.9088436 4.4881113, 114.9088886 4.4880625, 114.9089194 4.4880337, 114.9089509 4.4880124, 114.9089687 4.4880087, 114.9089885 4.488011, 114.9090327 4.4880518, 114.9090944 4.488118, 114.9092315 4.4882763, 114.9093318 4.4883921)"
795145242,,residential,False,False,93.68199999999999,,,"LINESTRING (114.9093318 4.4883921, 114.9092315 4.4882763, 114.9090944 4.488118, 114.9090327 4.4880518, 114.9089885 4.488011, 114.9089687 4.4880087, 114.9089509 4.4880124, 114.9089194 4.4880337, 114.9088886 4.4880625, 114.9088436 4.4881113, 114.9087417 4.4882156)"
1012355472,Jalan Medamit,primary,False,False,325.49699999999996,1,70,"LINESTRING (114.9093318 4.4883921, 114.908717 4.4890123, 114.9072528 4.4904592)"
1012355472,Jalan Medamit,primary,False,True,55.506,1,70,"LINESTRING (114.9093318 4.4883921, 114.9095619 4.4881673, 114.909689 4.4880423)"
