osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,access,width
26982504,,Pestalozzistrasse,residential,False,False,81.45,"LINESTRING (9.0412819 47.464085, 9.0423597 47.46401)",,30,,,
26982504,,Pestalozzistrasse,residential,False,True,86.866,"LINESTRING (9.0412819 47.464085, 9.04123 47.4640887, 9.0402013 47.464162, 9.0401328 47.4641674)",,30,,,
"[27993290, 630682052]",,"['Gallusstrasse', 'Notkerstrasse']",residential,False,"[False, True]",147.821,"LINESTRING (9.0412819 47.464085, 9.0412179 47.4635839, 9.0412113 47.4635661, 9.041198 47.4635502, 9.041179 47.4635372, 9.0411556 47.463528, 9.0401121 47.4635989, 9.0400471 47.4636037)",,30,,,
27993290,,Notkerstrasse,residential,False,True,55.940999999999995,"LINESTRING (9.0412819 47.464085, 9.0412874 47.4641229, 9.0413718 47.4645392, 9.0413808 47.4645836)",,30,,,
28838920,1,Rösslikreisel,primary,True,False,14.121000000000002,"LINESTRING (9.0476502 47.4620799, 9.0476621 47.4621106, 9.0476593 47.4621423, 9.0476422 47.4621719, 9.0476124 47.4621964)",16,50,roundabout,,
28838920,1,Rösslikreisel,primary,True,False,14.780999999999999,"LINESTRING (9.0474893 47.4620205, 9.0475286 47.4620198, 9.0475669 47.4620261, 9.0476014 47.4620388, 9.0476298 47.4620572, 9.0476502 47.4620799)",16,50,roundabout,,
28838920,1,Rösslikreisel,primary,True,False,19.161,"LINESTRING (9.0473694 47.4621501, 9.0473631 47.4621159, 9.0473741 47.4620822, 9.0474011 47.462053, 9.0474411 47.4620316, 9.0474893 47.4620205)",16,50,roundabout,,
241611464,2,Mattstrasse,tertiary,False,True,80.32,"LINESTRING (9.0473694 47.4621501, 9.0473399 47.4621618, 9.0472659 47.4621913, 9.0472135 47.4622099, 9.0471592 47.4622271, 9.0469766 47.4622747, 9.0468897 47.4622916, 9.0466558 47.4623167, 9.0463525 47.4623452)",,50,,,
26980125,,Bedastrasse,residential,True,False,62.909,"LINESTRING (9.0389149 47.4642519, 9.0388423 47.4637472, 9.0388339 47.4636888)",,30,,,
26982504,,Pestalozzistrasse,residential,False,False,92.03499999999998,"LINESTRING (9.0389149 47.4642519, 9.0392075 47.4642315, 9.0400569 47.4641725, 9.0401328 47.4641674)",,30,,,
26982504,,Pestalozzistrasse,residential,False,True,83.017,"LINESTRING (9.0389149 47.4642519, 9.0388876 47.4642539, 9.0388168 47.4642591, 9.0383504 47.4642937, 9.0381015 47.4643121, 9.0378171 47.4643331)",,30,,,
"[27026697, 34692483]",,"['Weierstrasse', 'Scheibenbergstrasse']",residential,False,True,147.71099999999998,"LINESTRING (9.0466593 47.4670992, 9.0470735 47.4668925, 9.0472021 47.4668214, 9.0472914 47.4667569, 9.0473278 47.466709, 9.0473401 47.466614, 9.0473178 47.4665233, 9.04716 47.4662154, 9.0471383 47.4661558, 9.0471255 47.4660607, 9.0471182 47.4660051)",,30,,,
814906392,,Krebsbachweg,living_street,False,True,94.0,"LINESTRING (9.0466593 47.4670992, 9.0466959 47.4671663, 9.0467256 47.4672297, 9.0467195 47.46729, 9.0467238 47.4673454, 9.0467421 47.4674033, 9.0467735 47.4674583, 9.0468095 47.4675076, 9.0468515 47.4675556, 9.0470392 47.4677444, 9.0471506 47.4678565)",,,,,
"[743148354, 34574333]",,Rebhofweg,residential,False,False,147.77700000000002,"LINESTRING (9.0413958 47.4685898, 9.0414298 47.4686021, 9.0418833 47.4687598, 9.0425464 47.4690699, 9.0430865 47.4692632)",,30,,,
"[25526726, 794433855]",2,Bronschhoferstrasse,primary,False,True,56.644999999999996,"LINESTRING (9.0413958 47.4685898, 9.0413054 47.4687134, 9.0412245 47.468824, 9.0411897 47.4688716, 9.0411757 47.4688902, 9.041059 47.4690455)",16,50,,,
"[794433856, 763205361, 743148323]",2,Bronschhoferstrasse,primary,False,False,99.036,"LINESTRING (9.0413958 47.4685898, 9.0415998 47.4682471, 9.0417034 47.4680679, 9.0417188 47.4680424, 9.0417216 47.4680375, 9.0417361 47.4680123, 9.0417919 47.4679175, 9.0418168 47.4678752, 9.0418379 47.4678459, 9.0418871 47.4677635)",16,50,,,
743148354,,Rebhofweg,residential,False,True,14.944,"LINESTRING (9.0438601 47.4694649, 9.0436669 47.4694332)",,30,,,
743148354,,Rebhofweg,residential,False,False,59.016999999999996,"LINESTRING (9.0438601 47.4694649, 9.0441622 47.4694866, 9.0442672 47.4694861, 9.0444113 47.4694723, 9.0445336 47.4694516, 9.0446328 47.4694289)",,30,,,
38036651,,Wilbergstrasse,residential,False,False,271.66200000000003,"LINESTRING (9.046273 47.4682063, 9.0461138 47.4681729, 9.0455925 47.4680527, 9.0452072 47.4681256, 9.0448953 47.4682745, 9.0447263 47.4684185, 9.0445478 47.468577, 9.044104 47.4689655, 9.0437023 47.4693634, 9.0436804 47.4694003, 9.0436669 47.4694332)",,30,,,
814906395,,Scheibenbergstrasse,residential,True,False,131.68300000000002,"LINESTRING (9.046273 47.4682063, 9.0463049 47.4681434, 9.0463454 47.4680634, 9.0463647 47.4678304, 9.0464051 47.4673429, 9.0464251 47.4672764, 9.0464756 47.4671997, 9.0466593 47.4670992)",,30,,,
34574345,,Klausenstrasse,residential,True,False,62.425999999999995,"LINESTRING (9.0449317 47.4643143, 9.0450154 47.464331, 9.0454134 47.464276, 9.0456808 47.4642391, 9.0457435 47.4642304)",,,,,
38494306,,St. Peterstrasse,residential,True,False,25.534,"LINESTRING (9.0449317 47.4643143, 9.0449663 47.4644247, 9.0449761 47.4645413)",,,,,
310131994,2,Poststrasse,residential,True,False,41.019,"LINESTRING (9.0457435 47.4642304, 9.0456523 47.4639505, 9.0456293 47.4638697)",,,,,
"[794417404, 35046823]",,"['Friedtalweg', 'Poststrasse']","['residential', 'unclassified']",False,True,113.30599999999998,"LINESTRING (9.0457435 47.4642304, 9.0458892 47.4646806, 9.0458991 47.4647033, 9.0459183 47.4647231, 9.0459453 47.4647382, 9.0459803 47.4647478, 9.0460179 47.4647495, 9.0460557 47.4647436, 9.0462566 47.4647098, 9.0463771 47.4646962, 9.0464918 47.4646895, 9.0466501 47.4646664)",,,,,
"[794417404, 35046823]",,"['Friedtalweg', 'Poststrasse']","['unclassified', 'residential']",False,False,113.306,"LINESTRING (9.0466501 47.4646664, 9.0464918 47.4646895, 9.0463771 47.4646962, 9.0462566 47.4647098, 9.0460557 47.4647436, 9.0460179 47.4647495, 9.0459803 47.4647478, 9.0459453 47.4647382, 9.0459183 47.4647231, 9.0458991 47.4647033, 9.0458892 47.4646806, 9.0457435 47.4642304)",,,,,
35046823,,Friedtalweg,unclassified,False,True,61.596000000000004,"LINESTRING (9.0466501 47.4646664, 9.0466506 47.4646119, 9.0466533 47.4645124, 9.0466921 47.4643553, 9.0467228 47.4642027, 9.0467383 47.4641167)",,,,,
38494319,,Friedtalweg,residential,False,False,73.926,"LINESTRING (9.0466501 47.4646664, 9.0469301 47.4649361, 9.0471463 47.4652379)",,,,,
35046679,,Friedtalweg,unclassified,False,False,52.63900000000001,"LINESTRING (9.0471463 47.4652379, 9.0472309 47.4653826, 9.047396 47.4655049, 9.0474489 47.4655536, 9.0474868 47.4655907, 9.0474914 47.4656031, 9.0475037 47.465636)",,,,,
38494319,,Friedtalweg,residential,False,True,73.926,"LINESTRING (9.0471463 47.4652379, 9.0469301 47.4649361, 9.0466501 47.4646664)",,,,,
23215927,2,Mattstrasse,tertiary,False,True,87.094,"LINESTRING (9.0463525 47.4623452, 9.0457651 47.4624058, 9.0453377 47.4624526, 9.0452563 47.4624969, 9.0452354 47.4625083)",,50,,,
34574604,2,Speerstrasse,residential,False,True,157.453,"LINESTRING (9.0463525 47.4623452, 9.0463489 47.4623036, 9.0463052 47.4620698, 9.0462448 47.4617467, 9.0461638 47.4613481, 9.0461638 47.4612795, 9.0462259 47.4610712, 9.0462354 47.4610395, 9.0462638 47.4609442)",,,,,
241611464,2,Mattstrasse,tertiary,False,False,80.32,"LINESTRING (9.0463525 47.4623452, 9.0466558 47.4623167, 9.0468897 47.4622916, 9.0469766 47.4622747, 9.0471592 47.4622271, 9.0472135 47.4622099, 9.0472659 47.4621913, 9.0473399 47.4621618, 9.0473694 47.4621501)",,50,,,
35228079,,Oelbergstrasse,residential,False,True,85.797,"LINESTRING (9.0460125 47.4697093, 9.0458767 47.469427, 9.0458279 47.4692942, 9.045764 47.4690434, 9.0457345 47.4689624)",,30,,,
38492930,,Hangweg,residential,False,False,93.473,"LINESTRING (9.0460125 47.4697093, 9.0463088 47.4696362, 9.0465267 47.4696104, 9.046587 47.469601, 9.0466377 47.4695888, 9.0466783 47.4695714, 9.0466981 47.4695518, 9.046707 47.4695295, 9.0467053 47.4695055, 9.0466473 47.4692118)",,30,,,
425078351,,Oelbergstrasse,residential,False,False,12.817,"LINESTRING (9.0457114 47.4688485, 9.0457133 47.4688864, 9.0457345 47.4689624)",,30,,,
"[425078352, 329905462]",,Scheibenbergstrasse,residential,True,False,83.561,"LINESTRING (9.0457114 47.4688485, 9.0457542 47.4687388, 9.0458101 47.4686693, 9.0458878 47.4685949, 9.0460317 47.4684571, 9.046273 47.4682063)",,30,,,
743148354,,Rebhofweg,residential,False,True,105.797,"LINESTRING (9.0457114 47.4688485, 9.045674 47.4688475, 9.045621 47.4688557, 9.0455716 47.4688765, 9.0454922 47.4689182, 9.0449222 47.469326, 9.0446328 47.4694289)",,30,,,
35046823,,Friedtalweg,unclassified,False,False,61.596000000000004,"LINESTRING (9.0467383 47.4641167, 9.0467228 47.4642027, 9.0466921 47.4643553, 9.0466533 47.4645124, 9.0466506 47.4646119, 9.0466501 47.4646664)",,,,,
35046678,,Friedtalweg,unclassified,True,False,45.623999999999995,"LINESTRING (9.0467325 47.4637104, 9.0467485 47.4637546, 9.0467752 47.463865, 9.0467383 47.4641167)",,,,,
310131993,3,Lerchenfeldstrasse,primary,False,False,90.011,"LINESTRING (9.0467325 47.4637104, 9.0472319 47.4636522, 9.0476456 47.4635965, 9.0479092 47.463561)",7;16,50,,,
"[111530577, 310131993]","['2', '3']",Lerchenfeldstrasse,primary,False,True,84.83,"LINESTRING (9.0467325 47.4637104, 9.0464893 47.4637376, 9.0459103 47.4638247, 9.0457998 47.4638431, 9.0457585 47.46385, 9.0456293 47.4638697)",7;16,50,,,
5052571,,Grabenstrasse,tertiary,False,False,25.105000000000004,"LINESTRING (9.0475037 47.465636, 9.0476958 47.465634, 9.0477363 47.4656336, 9.0478376 47.4656317)",,50,,,
"[881767208, 5052571]",,Grabenstrasse,tertiary,False,True,57.24699999999999,"LINESTRING (9.0475037 47.465636, 9.0473446 47.4656457, 9.0473051 47.4656525, 9.0472836 47.4656642, 9.047263 47.4656932, 9.0471956 47.4658142, 9.0471713 47.4658595, 9.0471202 47.4659683, 9.0471182 47.4660051)",,50,,,
35046679,,Friedtalweg,unclassified,False,True,52.638999999999996,"LINESTRING (9.0475037 47.465636, 9.0474914 47.4656031, 9.0474868 47.4655907, 9.0474489 47.4655536, 9.047396 47.4655049, 9.0472309 47.4653826, 9.0471463 47.4652379)",,,,,
35094248,,Kamorstrasse,residential,False,True,61.086999999999996,"LINESTRING (9.0400616 47.4612407, 9.0400591 47.4612807, 9.0400602 47.4613416, 9.0401281 47.4617279, 9.0401354 47.4617871)",,30,,,4.5
35404159,2,Hubstrasse,tertiary,False,False,156.215,"LINESTRING (9.0400616 47.4612407, 9.0399655 47.4612367, 9.0398917 47.4612349, 9.0398257 47.4612334, 9.0396845 47.4612331, 9.0395574 47.4612349, 9.0385657 47.4612692, 9.037986 47.4612892)",,50,,,
35404159,2,Hubstrasse,tertiary,False,True,93.737,"LINESTRING (9.0400616 47.4612407, 9.0409235 47.4612784, 9.0413058 47.4612959)",,50,,,
478626067,1,Glärnischstrasse,tertiary,True,False,14.534,"LINESTRING (9.0436777 47.4609562, 9.0436775 47.4610454, 9.0436895 47.4610861)",,50,,,
35404160,2,Hubstrasse,tertiary,False,False,39.821,"LINESTRING (9.0419544 47.4612869, 9.0417142 47.4612992, 9.0415545 47.4612988, 9.0414254 47.4612984)",,50,,,
119152025,2,Hubstrasse,tertiary,False,True,85.705,"LINESTRING (9.0419544 47.4612869, 9.0422442 47.4612782, 9.0422525 47.4612785, 9.042661 47.4612693, 9.0429225 47.4612612, 9.0430915 47.461243)",,50,,,
194286515,2,Fröbelstrasse,residential,False,True,48.369,"LINESTRING (9.0419544 47.4612869, 9.0419529 47.4612486, 9.0419478 47.4611168, 9.0419529 47.4610666, 9.0419674 47.4610174, 9.0419787 47.4609948, 9.0420013 47.4609494, 9.0420626 47.4608666)",,30,,,
34574604,2,Speerstrasse,residential,False,False,157.45299999999997,"LINESTRING (9.0462638 47.4609442, 9.0462354 47.4610395, 9.0462259 47.4610712, 9.0461638 47.4612795, 9.0461638 47.4613481, 9.0462448 47.4617467, 9.0463052 47.4620698, 9.0463489 47.4623036, 9.0463525 47.4623452)",,,,,
35206094,,Werkhofstrasse,residential,False,False,107.94000000000003,"LINESTRING (9.0462638 47.4609442, 9.0459761 47.460912, 9.0450198 47.4608761, 9.0449569 47.4608689, 9.0449003 47.4608582, 9.044883 47.4608522, 9.0448435 47.4608385)",,,,,
35206094,,Werkhofstrasse,residential,False,True,107.94000000000001,"LINESTRING (9.0448435 47.4608385, 9.044883 47.4608522, 9.0449003 47.4608582, 9.0449569 47.4608689, 9.0450198 47.4608761, 9.0459761 47.460912, 9.0462638 47.4609442)",,,,,
"[241610576, 25362915]",2,Churfirstenstrasse,unclassified,False,True,44.38,"LINESTRING (9.0448435 47.4608385, 9.0446951 47.4609811, 9.0446592 47.4610213, 9.0446224 47.4610802, 9.0445678 47.4611879)",,,,,
34691938,2,Haldenstrasse,tertiary,False,False,46.682,"LINESTRING (9.0436446 47.4659253, 9.0434995 47.4658821, 9.0433569 47.4658473, 9.0431139 47.4657875, 9.0430632 47.4657789)",,,,,
34691938,2,Haldenstrasse,tertiary,False,True,32.07,"LINESTRING (9.0436446 47.4659253, 9.0438124 47.4659875, 9.0440118 47.4660719)",,,,,
35225196,,Wolfhaldenstrasse,residential,False,False,133.11399999999998,"LINESTRING (9.0436446 47.4659253, 9.0436035 47.4660135, 9.0434655 47.4665316, 9.0431484 47.4670686)",,,,,
35225196,,Wolfhaldenstrasse,residential,False,True,133.11399999999998,"LINESTRING (9.0431484 47.4670686, 9.0434655 47.4665316, 9.0436035 47.4660135, 9.0436446 47.4659253)",,,,,
310131998,2,Toggenburgerstrasse,primary,False,True,60.922,"LINESTRING (9.0476256 47.4625826, 9.0477773 47.4631208)",16,50,,,
310131999,2,Toggenburgerstrasse,primary,False,False,5.894,"LINESTRING (9.0476256 47.4625826, 9.047612 47.4625304)",16,50,,,
310131998,2,Toggenburgerstrasse,primary,False,False,60.922,"LINESTRING (9.0477773 47.4631208, 9.0476256 47.4625826)",16,50,,,
23215928,3,Toggenburgerstrasse,primary,False,True,49.943,"LINESTRING (9.0477773 47.4631208, 9.0478787 47.4634667, 9.0479092 47.463561)",16,50,,,
35094248,,Kamorstrasse,residential,False,False,61.086999999999996,"LINESTRING (9.0401354 47.4617871, 9.0401281 47.4617279, 9.0400602 47.4613416, 9.0400591 47.4612807, 9.0400616 47.4612407)",,30,,,4.5
"[35403865, 592578508]",,"['Feldstrasse', 'Säntisstrasse']",residential,False,"[False, True]",309.38500000000005,"LINESTRING (9.0401354 47.4617871, 9.0400724 47.4617916, 9.039341 47.4618497, 9.0369728 47.4620533, 9.0367405 47.4620732, 9.0366942 47.4620115, 9.0367174 47.4618822, 9.0367357 47.4617623, 9.0367687 47.4616146)",,30,,,5
"[200746955, 38494509]",,"['Im Kreuzacker', 'Kreuzackerstrasse']",residential,False,"[False, True]",272.618,"LINESTRING (9.0418871 47.4677635, 9.0418184 47.4677452, 9.0417421 47.467728, 9.0413638 47.4676908, 9.0410606 47.4676763, 9.0408221 47.4676679, 9.040484 47.4676628, 9.0402645 47.4676548, 9.0402485 47.4677136, 9.040187 47.4678461, 9.0401796 47.467885, 9.040179 47.4679154, 9.0401811 47.4679458, 9.0402009 47.468112, 9.0401996 47.4681413, 9.0401944 47.4681739, 9.0401846 47.4682055, 9.0401699 47.4682382, 9.0400524 47.4684578, 9.0400259 47.4684983, 9.0399991 47.4685315, 9.0399718 47.4685609, 9.0399117 47.4686153, 9.0398821 47.4686481, 9.0398521 47.4686916, 9.039829 47.4687364, 9.0397457 47.468927)",,,,,
743148323,2,Bronschhoferstrasse,primary,False,False,237.76899999999998,"LINESTRING (9.0418871 47.4677635, 9.0422142 47.4672184, 9.0423079 47.4670623, 9.0424054 47.4669023, 9.0425682 47.4666351, 9.0428155 47.4662089, 9.0430009 47.4659066, 9.0430475 47.4658154, 9.0430632 47.4657789)",16,50,,,
"[794433856, 763205361, 743148323]",2,Bronschhoferstrasse,primary,False,True,99.036,"LINESTRING (9.0418871 47.4677635, 9.0418379 47.4678459, 9.0418168 47.4678752, 9.0417919 47.4679175, 9.0417361 47.4680123, 9.0417216 47.4680375, 9.0417188 47.4680424, 9.0417034 47.4680679, 9.0415998 47.4682471, 9.0413958 47.4685898)",16,50,,,
38492930,,Hangweg,residential,False,True,93.473,"LINESTRING (9.0466473 47.4692118, 9.0467053 47.4695055, 9.046707 47.4695295, 9.0466981 47.4695518, 9.0466783 47.4695714, 9.0466377 47.4695888, 9.046587 47.469601, 9.0465267 47.4696104, 9.0463088 47.4696362, 9.0460125 47.4697093)",,30,,,
35228079,,Oelbergstrasse,residential,False,False,85.797,"LINESTRING (9.0457345 47.4689624, 9.045764 47.4690434, 9.0458279 47.4692942, 9.0458767 47.469427, 9.0460125 47.4697093)",,30,,,
425078351,,Oelbergstrasse,residential,False,True,12.817,"LINESTRING (9.0457345 47.4689624, 9.0457133 47.4688864, 9.0457114 47.4688485)",,30,,,
743148354,,Rebhofweg,residential,False,False,105.797,"LINESTRING (9.0446328 47.4694289, 9.0449222 47.469326, 9.0454922 47.4689182, 9.0455716 47.4688765, 9.045621 47.4688557, 9.045674 47.4688475, 9.0457114 47.4688485)",,30,,,
743148354,,Rebhofweg,residential,False,True,59.017,"LINESTRING (9.0446328 47.4694289, 9.0445336 47.4694516, 9.0444113 47.4694723, 9.0442672 47.4694861, 9.0441622 47.4694866, 9.0438601 47.4694649)",,30,,,
743148354,,Rebhofweg,residential,False,False,47.649,"LINESTRING (9.0430865 47.4692632, 9.0432263 47.469313, 9.0435105 47.4693999, 9.0436669 47.4694332)",,30,,,
"[743148354, 34574333]",,Rebhofweg,residential,False,True,147.777,"LINESTRING (9.0430865 47.4692632, 9.0425464 47.4690699, 9.0418833 47.4687598, 9.0414298 47.4686021, 9.0413958 47.4685898)",,30,,,
743148354,,Rebhofweg,residential,False,False,14.944,"LINESTRING (9.0436669 47.4694332, 9.0438601 47.4694649)",,30,,,
38036651,,Wilbergstrasse,residential,False,True,271.662,"LINESTRING (9.0436669 47.4694332, 9.0436804 47.4694003, 9.0437023 47.4693634, 9.044104 47.4689655, 9.0445478 47.468577, 9.0447263 47.4684185, 9.0448953 47.4682745, 9.0452072 47.4681256, 9.0455925 47.4680527, 9.0461138 47.4681729, 9.046273 47.4682063)",,30,,,
743148354,,Rebhofweg,residential,False,True,47.649,"LINESTRING (9.0436669 47.4694332, 9.0435105 47.4693999, 9.0432263 47.469313, 9.0430865 47.4692632)",,30,,,
"[200746955, 38494509]",,"['Im Kreuzacker', 'Kreuzackerstrasse']",residential,False,"[False, True]",272.61799999999994,"LINESTRING (9.0397457 47.468927, 9.039829 47.4687364, 9.0398521 47.4686916, 9.0398821 47.4686481, 9.0399117 47.4686153, 9.0399718 47.4685609, 9.0399991 47.4685315, 9.0400259 47.4684983, 9.0400524 47.4684578, 9.0401699 47.4682382, 9.0401846 47.4682055, 9.0401944 47.4681739, 9.0401996 47.4681413, 9.0402009 47.468112, 9.0401811 47.4679458, 9.040179 47.4679154, 9.0401796 47.467885, 9.040187 47.4678461, 9.0402485 47.4677136, 9.0402645 47.4676548, 9.040484 47.4676628, 9.0408221 47.4676679, 9.0410606 47.4676763, 9.0413638 47.4676908, 9.0417421 47.467728, 9.0418184 47.4677452, 9.0418871 47.4677635)",,,,,
35404159,2,Hubstrasse,tertiary,False,False,82.494,"LINESTRING (9.037986 47.4612892, 9.0376264 47.4613022, 9.0371249 47.4613182, 9.0370382 47.4613167, 9.0369687 47.4613135, 9.0368906 47.4613067)",,50,,,
35404159,2,Hubstrasse,tertiary,False,True,156.215,"LINESTRING (9.037986 47.4612892, 9.0385657 47.4612692, 9.0395574 47.4612349, 9.0396845 47.4612331, 9.0398257 47.4612334, 9.0398917 47.4612349, 9.0399655 47.4612367, 9.0400616 47.4612407)",,50,,,
38501861,,Hintere Hubstrasse,residential,False,False,116.33399999999999,"LINESTRING (9.037986 47.4612892, 9.0379902 47.4613294, 9.0379907 47.4613444, 9.0379959 47.4614896, 9.0368834 47.4616302, 9.0368359 47.4616312, 9.0368175 47.4616266, 9.0367687 47.4616146)",,30,,,
"[35403865, 592578508]",,"['Feldstrasse', 'Säntisstrasse']",residential,False,"[False, True]",309.385,"LINESTRING (9.0367687 47.4616146, 9.0367357 47.4617623, 9.0367174 47.4618822, 9.0366942 47.4620115, 9.0367405 47.4620732, 9.0369728 47.4620533, 9.039341 47.4618497, 9.0400724 47.4617916, 9.0401354 47.4617871)",,30,,,5
35403865,,Feldstrasse,residential,False,True,35.455,"LINESTRING (9.0367687 47.4616146, 9.0368561 47.4613807, 9.0368716 47.4613452, 9.0368906 47.4613067)",,30,,,
38501861,,Hintere Hubstrasse,residential,False,True,116.334,"LINESTRING (9.0367687 47.4616146, 9.0368175 47.4616266, 9.0368359 47.4616312, 9.0368834 47.4616302, 9.0379959 47.4614896, 9.0379907 47.4613444, 9.0379902 47.4613294, 9.037986 47.4612892)",,30,,,
155077163,,Untere Bahnhofstrasse,tertiary,True,False,53.345,"LINESTRING (9.0443303 47.4622139, 9.0444101 47.4622641, 9.0445184 47.4623043, 9.0449421 47.4624525)",,50,,,
241611455,1,Ilgekreisel,tertiary,True,False,6.5329999999999995,"LINESTRING (9.0443303 47.4622139, 9.0442994 47.4622333, 9.0442566 47.4622421)",,50,roundabout,,
241611459,1,Jupiterkreisel,tertiary,True,False,19.470999999999997,"LINESTRING (9.0450181 47.4624791, 9.0450649 47.4624591, 9.0451103 47.4624534, 9.0451568 47.4624586, 9.0451912 47.4624709, 9.0452193 47.4624896, 9.0452354 47.4625083)",,50,roundabout,,
28838920,1,Rösslikreisel,primary,True,False,9.252,"LINESTRING (9.0474473 47.4622118, 9.0474132 47.4621964, 9.0473866 47.4621753, 9.0473694 47.4621501)",16,50,roundabout,,
28838920,1,Rösslikreisel,primary,True,False,13.235,"LINESTRING (9.0476124 47.4621964, 9.0475728 47.4622135, 9.0475274 47.4622215, 9.0474863 47.4622204, 9.0474473 47.4622118)",16,50,roundabout,,
762518971,1,Toggenburgerstrasse,primary,True,False,37.334,"LINESTRING (9.0476124 47.4621964, 9.0475891 47.4622962, 9.047612 47.4625304)",16,50,,,
38693562,,Kirchweg St. Peter,residential,False,True,68.176,"LINESTRING (9.0432873 47.4631889, 9.0424891 47.4633328, 9.0424105 47.4633455)",,,,,
27038411,,Alleestrasse,residential,False,True,43.998999999999995,"LINESTRING (9.0425254 47.4643895, 9.0425086 47.4643493, 9.0423597 47.46401)",,30,,,
211357030,,Bleichestrasse,residential,False,True,57.129,"LINESTRING (9.0463039 47.4664133, 9.0456036 47.4662137)",,50,,yes,
25526726,2,Bronschhoferstrasse,primary,False,True,16.191,"LINESTRING (9.0407884 47.4693838, 9.0406833 47.4695109)",16,50,,,
25526726,2,Bronschhoferstrasse,primary,False,False,42.772,"LINESTRING (9.0407884 47.4693838, 9.0409674 47.4691673, 9.041059 47.4690455)",16,50,,,
294929514,,Bronschhoferstrasse,residential,False,False,112.444,"LINESTRING (9.0407884 47.4693838, 9.0407315 47.469363, 9.0405611 47.469315, 9.0401927 47.4692724, 9.0395446 47.4691844, 9.0395152 47.4691767, 9.0394988 47.4691631, 9.0394914 47.4691459, 9.0394988 47.4690596)",,,,,
"[25526726, 794433855]",2,Bronschhoferstrasse,primary,False,False,56.645,"LINESTRING (9.041059 47.4690455, 9.0411757 47.4688902, 9.0411897 47.4688716, 9.0412245 47.468824, 9.0413054 47.4687134, 9.0413958 47.4685898)",16,50,,,
25526726,2,Bronschhoferstrasse,primary,False,True,42.772,"LINESTRING (9.041059 47.4690455, 9.0409674 47.4691673, 9.0407884 47.4693838)",16,50,,,
330242660,,Bronschhoferstrasse,residential,False,False,92.59099999999998,"LINESTRING (9.041059 47.4690455, 9.0411083 47.469063, 9.0419917 47.4693758, 9.0421044 47.4692819)",,,,,
330242660,,Bronschhoferstrasse,residential,False,True,92.59100000000001,"LINESTRING (9.0421044 47.4692819, 9.0419917 47.4693758, 9.0411083 47.469063, 9.041059 47.4690455)",,,,,
25526726,2,Bronschhoferstrasse,primary,False,False,16.191,"LINESTRING (9.0406833 47.4695109, 9.0407884 47.4693838)",16,50,,,
27038411,,Alleestrasse,residential,False,False,18.699,"LINESTRING (9.0423015 47.4638465, 9.0423597 47.46401)",,30,,,
445388609,1,Neuhofkreisel,tertiary,True,False,9.125,"LINESTRING (9.0436895 47.4610861, 9.0437118 47.4611089, 9.0437215 47.4611355, 9.0437174 47.4611627)",,50,roundabout,,
445388609,1,Neuhofkreisel,tertiary,True,False,5.41,"LINESTRING (9.0436035 47.4612213, 9.0435679 47.4612177, 9.0435356 47.461207)",,50,roundabout,,
445388609,1,Neuhofkreisel,tertiary,True,False,11.499,"LINESTRING (9.0435356 47.461207, 9.0435094 47.4611903, 9.0434919 47.461169, 9.0434845 47.4611421, 9.0434909 47.4611151)",,50,roundabout,,
478626069,1,Hubstrasse,tertiary,True,False,33.655,"LINESTRING (9.0435356 47.461207, 9.0433683 47.4612143, 9.0430915 47.461243)",,50,,,
445388609,1,Neuhofkreisel,tertiary,True,False,11.498,"LINESTRING (9.0437174 47.4611627, 9.0437 47.4611874, 9.0436714 47.4612067, 9.0436391 47.4612175, 9.0436035 47.4612213)",,50,roundabout,,
478626052,1,Hubstrasse,tertiary,True,False,15.581,"LINESTRING (9.0437174 47.4611627, 9.043745 47.4612021, 9.0437893 47.4612537, 9.0437969 47.4612902)",,50,,,
445388609,1,Neuhofkreisel,tertiary,True,False,6.082,"LINESTRING (9.0434909 47.4611151, 9.0435103 47.4610911, 9.0435405 47.4610729)",,50,roundabout,,
445388609,1,Neuhofkreisel,tertiary,True,False,12.172,"LINESTRING (9.0435405 47.4610729, 9.043578 47.4610627, 9.0436185 47.4610615, 9.0436571 47.4610697, 9.0436895 47.4610861)",,50,roundabout,,
"[241610576, 25362915]",2,Churfirstenstrasse,unclassified,False,False,44.38,"LINESTRING (9.0445678 47.4611879, 9.0446224 47.4610802, 9.0446592 47.4610213, 9.0446951 47.4609811, 9.0448435 47.4608385)",,,,,
25362915,2,Churfirstenstrasse,unclassified,False,True,81.751,"LINESTRING (9.0445678 47.4611879, 9.0445409 47.4612504, 9.0444524 47.4617016, 9.044441 47.4617601, 9.0444198 47.4618123, 9.0443797 47.4618457, 9.0443041 47.4618748)",,,,,
