osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access,junction
5115272,Poststrasse,tertiary,False,False,425.83500000000004,"LINESTRING (9.3006088 47.5504794, 9.3003848 47.5505396, 9.3002102 47.5505746, 9.3001214 47.5505885, 9.2995838 47.5506435, 9.2994806 47.5506539, 9.2992497 47.5506749, 9.299184 47.5506804, 9.2987595 47.550716, 9.2985972 47.5507292, 9.2978326 47.5507925, 9.2977637 47.5507983, 9.2970457 47.5508536, 9.2954504 47.5509958, 9.295213 47.5510169, 9.2950053 47.5510382)",,,,,,
726956972,Kirchstrasse,tertiary,False,True,177.867,"LINESTRING (9.3006088 47.5504794, 9.3005497 47.5503699, 9.3003032 47.5499217, 9.300201 47.5497359, 9.3000903 47.5495251, 9.299993 47.5493399, 9.2998201 47.5490106, 9.2998016 47.5489755)",2,K 130,50,,,
"[39580981, 770654951]",Poststrasse,tertiary,False,True,61.907999999999994,"LINESTRING (9.3006088 47.5504794, 9.300752 47.5504267, 9.3008604 47.550386, 9.3009959 47.5503351, 9.3011021 47.5502967, 9.3012361 47.5502523, 9.3013422 47.5502262)",2,,,,,
165582197,Untere Bahnhofstrasse,tertiary,False,True,39.120000000000005,"LINESTRING (9.3035651 47.5499098, 9.3033852 47.5499977, 9.3032427 47.5500373, 9.303227 47.5500401, 9.3031025 47.5500624)",2,,,,,
"[26298161, 954524700]",Bahnhofstrasse,residential,False,False,177.119,"LINESTRING (9.3035651 47.5499098, 9.3035333 47.5498678, 9.3034277 47.5497155, 9.3033348 47.5495817, 9.3033233 47.5495651, 9.3031927 47.5493769, 9.3031548 47.5493226, 9.3030971 47.5492399, 9.3028995 47.5489569, 9.3027063 47.54868, 9.3025543 47.5484705)",,,30,,,
"[4727276, 770654959]",Poststrasse,tertiary,False,False,83.668,"LINESTRING (9.3031025 47.5500624, 9.3027926 47.5500846, 9.3025666 47.5501008, 9.301994 47.5501424)",2,,,,,
165582197,Untere Bahnhofstrasse,tertiary,False,False,39.12,"LINESTRING (9.3031025 47.5500624, 9.303227 47.5500401, 9.3032427 47.5500373, 9.3033852 47.5499977, 9.3035651 47.5499098)",2,,,,,
"[467653986, 467653987, 693694486, 416529495]",Untere Bahnhofstrasse,residential,False,True,89.184,"LINESTRING (9.3031025 47.5500624, 9.3031685 47.5501682, 9.3032264 47.5502231, 9.3033 47.5502575, 9.3033662 47.5502745, 9.3034378 47.550286, 9.3034977 47.5502893, 9.3035865 47.5502971, 9.303681 47.550308, 9.3037553 47.5503226, 9.303808 47.550345, 9.3038825 47.5503934, 9.3039192 47.5504256, 9.303964 47.5504629, 9.3039877 47.5505034)",,,,,,
9608352,Tellstrasse,living_street,False,False,19.485999999999997,"LINESTRING (9.3025543 47.5484705, 9.3024536 47.5485133, 9.3023269 47.5485545)",,,30,,,
11972851,Winkelriedstrasse,living_street,False,False,124.267,"LINESTRING (9.3025543 47.5484705, 9.3026584 47.5484158, 9.302933 47.5482883, 9.3032085 47.5481603, 9.3034024 47.5480703, 9.3034853 47.5480309, 9.3039191 47.5478382)",,,30,,,
"[26298161, 954524700]",Bahnhofstrasse,residential,False,True,177.11900000000003,"LINESTRING (9.3025543 47.5484705, 9.3027063 47.54868, 9.3028995 47.5489569, 9.3030971 47.5492399, 9.3031548 47.5493226, 9.3031927 47.5493769, 9.3033233 47.5495651, 9.3033348 47.5495817, 9.3034277 47.5497155, 9.3035333 47.5498678, 9.3035651 47.5499098)",,,30,,,
442256962,Bahnhofstrasse,residential,False,False,61.272,"LINESTRING (9.3025543 47.5484705, 9.3024414 47.5483055, 9.3022746 47.5480827, 9.3022589 47.5480644, 9.3021859 47.5479791)",,,30,,,
199273436,Lindenstrasse,residential,False,True,58.45399999999999,"LINESTRING (9.3008171 47.5465583, 9.3008702 47.5465167, 9.3010419 47.5462982, 9.3011587 47.5461496, 9.301197 47.5461008)",,,30,,,
442256962,Bahnhofstrasse,residential,False,False,142.627,"LINESTRING (9.3008171 47.5465583, 9.3006248 47.5464128, 9.3005323 47.5463543, 9.3002048 47.5461313, 9.3001204 47.546071, 9.3000134 47.5460014, 9.2997761 47.545847, 9.2997247 47.5458136, 9.2996783 47.5457505, 9.2996648 47.5457021, 9.299656 47.5455877)",,,30,,,
442256962,Bahnhofstrasse,residential,False,True,38.961999999999996,"LINESTRING (9.3008171 47.5465583, 9.3008717 47.5466104, 9.3009407 47.5466806, 9.3009526 47.5466927, 9.3011064 47.5468492)",,,30,,,
37864346,Rütistrasse,residential,False,True,62.833000000000006,"LINESTRING (9.299656 47.5455877, 9.2999647 47.5456485, 9.3001146 47.5456587, 9.3001542 47.5456614, 9.3003205 47.5456446, 9.3004732 47.5456201)",,,,,,
41185722,Rütistrasse,residential,False,False,121.14800000000001,"LINESTRING (9.299656 47.5455877, 9.2994611 47.5455837, 9.2993842 47.5455874, 9.2993012 47.5455913, 9.2991014 47.5456345, 9.298953 47.5456942, 9.2988262 47.5457452, 9.2986761 47.5458055, 9.2981989 47.5459954)",,,,,,
442256962,Bahnhofstrasse,residential,False,True,142.627,"LINESTRING (9.299656 47.5455877, 9.2996648 47.5457021, 9.2996783 47.5457505, 9.2997247 47.5458136, 9.2997761 47.545847, 9.3000134 47.5460014, 9.3001204 47.546071, 9.3002048 47.5461313, 9.3005323 47.5463543, 9.3006248 47.5464128, 9.3008171 47.5465583)",,,30,,,
5115272,Poststrasse,tertiary,False,True,425.83500000000004,"LINESTRING (9.2950053 47.5510382, 9.295213 47.5510169, 9.2954504 47.5509958, 9.2970457 47.5508536, 9.2977637 47.5507983, 9.2978326 47.5507925, 9.2985972 47.5507292, 9.2987595 47.550716, 9.299184 47.5506804, 9.2992497 47.5506749, 9.2994806 47.5506539, 9.2995838 47.5506435, 9.3001214 47.5505885, 9.3002102 47.5505746, 9.3003848 47.5505396, 9.3006088 47.5504794)",,,,,,
9608358,Neumühlestrasse,tertiary,False,True,58.98,"LINESTRING (9.2950053 47.5510382, 9.2945987 47.5510718, 9.2943965 47.5510832, 9.2942234 47.5510893)",,K 132,,,,
31893402,Sommeristrasse,tertiary,False,False,209.14699999999996,"LINESTRING (9.2950053 47.5510382, 9.2951021 47.5509007, 9.2951917 47.5507749, 9.2955191 47.5503149, 9.2955509 47.5502702, 9.2957453 47.5499971, 9.2957992 47.5499158, 9.2958933 47.5497739, 9.2959037 47.5497533, 9.2959814 47.5495988, 9.2960254 47.5494492, 9.2960574 47.5493066)",,K 131,,,,
258694109,Sommeristrasse,tertiary,False,True,42.702,"LINESTRING (9.2950053 47.5510382, 9.2949263 47.5511504, 9.2948999 47.551188, 9.2947606 47.5513849)",,K 131,,,,
11972848,Freiestrasse,residential,False,False,80.637,"LINESTRING (9.2960574 47.5493066, 9.2962323 47.5492693, 9.2970818 47.5490879)",,,,,,
31893402,Sommeristrasse,tertiary,False,True,209.147,"LINESTRING (9.2960574 47.5493066, 9.2960254 47.5494492, 9.2959814 47.5495988, 9.2959037 47.5497533, 9.2958933 47.5497739, 9.2957992 47.5499158, 9.2957453 47.5499971, 9.2955509 47.5502702, 9.2955191 47.5503149, 9.2951917 47.5507749, 9.2951021 47.5509007, 9.2950053 47.5510382)",,K 131,,,,
41185802,Rütistrasse,tertiary,False,False,93.575,"LINESTRING (9.2960574 47.5493066, 9.296068 47.5491696, 9.2960291 47.5489497, 9.2959435 47.5486529, 9.2959242 47.5485572, 9.2959315 47.5484734)",,K 131,,,,
