osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,access
32453879,False,Neuhofweg,residential,False,63.415,"LINESTRING (7.5494298 47.5171961, 7.5493353 47.5173069, 7.5492735 47.5173793, 7.5491266 47.5175399, 7.5489942 47.5176846)",,,,,,
32453879,False,Neuhofweg,residential,True,65.612,"LINESTRING (7.5494298 47.5171961, 7.5495513 47.5170876, 7.5495679 47.5170761, 7.5496693 47.5170058, 7.5497044 47.5169815, 7.5500537 47.5167868)",,,,,,
28002128,False,Hohestrasse,residential,False,102.769,"LINESTRING (7.5489942 47.5176846, 7.5495401 47.5179008, 7.5496745 47.517954, 7.5501748 47.518152)",,,,,,
28002128,False,Hohestrasse,residential,True,145.385,"LINESTRING (7.5489942 47.5176846, 7.5487125 47.5175835, 7.5482967 47.5173969, 7.5478937 47.5171906, 7.5474219 47.5169273)",,,,,,
32453879,False,Neuhofweg,residential,True,63.415000000000006,"LINESTRING (7.5489942 47.5176846, 7.5491266 47.5175399, 7.5492735 47.5173793, 7.5493353 47.5173069, 7.5494298 47.5171961)",,,,,,
32453879,False,Neuhofweg,residential,False,65.61200000000001,"LINESTRING (7.5500537 47.5167868, 7.5497044 47.5169815, 7.5496693 47.5170058, 7.5495679 47.5170761, 7.5495513 47.5170876, 7.5494298 47.5171961)",,,,,,
32453879,False,Neuhofweg,residential,True,91.652,"LINESTRING (7.5500537 47.5167868, 7.5502153 47.5166918, 7.5504147 47.5165746, 7.5505856 47.5164741, 7.5506656 47.5164271, 7.5509742 47.5162456)",,,,,,
32453880,False,Buchenstrasse,residential,True,121.30700000000002,"LINESTRING (7.5500537 47.5167868, 7.5499074 47.5167062, 7.5496829 47.5165824, 7.5496753 47.5165782, 7.5496279 47.5165466, 7.5494316 47.516416, 7.5493299 47.5163483, 7.5492472 47.5162796, 7.5491938 47.5162352, 7.548925 47.5160119)",,,,,,
25357953,False,Hohlweg,residential,False,105.853,"LINESTRING (7.547454 47.513992, 7.547416 47.5140967, 7.5471645 47.5144179, 7.546916 47.5145746, 7.5465953 47.5147018)",,,,,,
25357953,False,Hohlweg,residential,True,54.44,"LINESTRING (7.547454 47.513992, 7.5474172 47.5137921, 7.5473652 47.5135061)",,,,,,
32453880,False,Buchenstrasse,residential,False,159.124,"LINESTRING (7.547454 47.513992, 7.5475502 47.5141098, 7.5476802 47.5143033, 7.5477181 47.5143597, 7.547723 47.5143671, 7.5478191 47.5145103, 7.5478455 47.5145495, 7.5478755 47.514594, 7.5478919 47.5146185, 7.5479298 47.5146749, 7.548089 47.5149121, 7.5481306 47.514974, 7.5483432 47.5152905)",,,,,,
25357880,False,Neuwilerstrasse,residential,False,96.265,"LINESTRING (7.5483432 47.5152905, 7.5479244 47.5154129, 7.5475177 47.5155318, 7.5473903 47.515569, 7.5471668 47.5156343)",,,,,,
25357880,False,Neuwilerstrasse,residential,True,79.85,"LINESTRING (7.5483432 47.5152905, 7.5486468 47.5152009, 7.5487962 47.5151568, 7.5489021 47.5151256, 7.5489511 47.5151111, 7.5493175 47.515003)",,,,,,
32453880,False,Buchenstrasse,residential,False,91.521,"LINESTRING (7.5483432 47.5152905, 7.5485106 47.5155415, 7.5487008 47.515776, 7.5487992 47.5158858, 7.5488426 47.5159294, 7.548925 47.5160119)",,,,,,
32453880,False,Buchenstrasse,residential,True,159.124,"LINESTRING (7.5483432 47.5152905, 7.5481306 47.514974, 7.548089 47.5149121, 7.5479298 47.5146749, 7.5478919 47.5146185, 7.5478755 47.514594, 7.5478455 47.5145495, 7.5478191 47.5145103, 7.547723 47.5143671, 7.5477181 47.5143597, 7.5476802 47.5143033, 7.5475502 47.5141098, 7.547454 47.513992)",,,,,,
32116632,False,Lindenrain,residential,True,87.783,"LINESTRING (7.548925 47.5160119, 7.5492104 47.5158511, 7.5495897 47.5156374, 7.5498226 47.5155062)",,,,,,
32453880,False,Buchenstrasse,residential,False,121.30699999999999,"LINESTRING (7.548925 47.5160119, 7.5491938 47.5162352, 7.5492472 47.5162796, 7.5493299 47.5163483, 7.5494316 47.516416, 7.5496279 47.5165466, 7.5496753 47.5165782, 7.5496829 47.5165824, 7.5499074 47.5167062, 7.5500537 47.5167868)",,,,,,
32453880,False,Buchenstrasse,residential,True,91.521,"LINESTRING (7.548925 47.5160119, 7.5488426 47.5159294, 7.5487992 47.5158858, 7.5487008 47.515776, 7.5485106 47.5155415, 7.5483432 47.5152905)",,,,,,
25357880,False,Neuwilerstrasse,residential,False,79.85,"LINESTRING (7.5493175 47.515003, 7.5489511 47.5151111, 7.5489021 47.5151256, 7.5487962 47.5151568, 7.5486468 47.5152009, 7.5483432 47.5152905)",,,,,,
25357880,False,Neuwilerstrasse,residential,True,128.761,"LINESTRING (7.5493175 47.515003, 7.5494362 47.5149848, 7.5494765 47.5149786, 7.5495914 47.5149749, 7.5497343 47.5149943, 7.5497498 47.514998, 7.5497747 47.5150039, 7.5502455 47.5151154, 7.5503957 47.5151486, 7.5504526 47.5151612, 7.5507974 47.5152375, 7.5509572 47.5152729)",,,,,,
32453881,False,Brügglistrasse,residential,False,68.85900000000001,"LINESTRING (7.5493175 47.515003, 7.5494249 47.5151877, 7.5494971 47.5152822, 7.5495863 47.5153568, 7.5496589 47.5154027, 7.5498226 47.5155062)",,,,,,
32453881,False,Brügglistrasse,residential,True,93.709,"LINESTRING (7.5493175 47.515003, 7.5492238 47.5147421, 7.549204 47.5146869, 7.5491515 47.5145408, 7.5490927 47.514377, 7.5490234 47.514184)",,,,,,
32116632,False,Lindenrain,residential,False,87.78299999999999,"LINESTRING (7.5498226 47.5155062, 7.5495897 47.5156374, 7.5492104 47.5158511, 7.548925 47.5160119)",,,,,,
32453881,False,Brügglistrasse,residential,False,119.329,"LINESTRING (7.5498226 47.5155062, 7.550232 47.5157691, 7.5509742 47.5162456)",,,,,,
32453881,False,Brügglistrasse,residential,True,68.859,"LINESTRING (7.5498226 47.5155062, 7.5496589 47.5154027, 7.5495863 47.5153568, 7.5494971 47.5152822, 7.5494249 47.5151877, 7.5493175 47.515003)",,,,,,
32401313,False,Hohlegasse,residential,True,122.554,"LINESTRING (7.5517912 47.5166164, 7.551952 47.5161553, 7.5519751 47.5160891, 7.552043 47.5158945, 7.5521007 47.5158109, 7.5522664 47.5155671)",,,50,,,
32453881,False,Brügglistrasse,residential,True,76.65199999999999,"LINESTRING (7.5517912 47.5166164, 7.5516217 47.5166136, 7.5515498 47.5165955, 7.5514868 47.5165572, 7.5514197 47.5165164, 7.5513397 47.5164678, 7.5512274 47.5163995, 7.551128 47.5163391, 7.5509742 47.5162456)",,,,,,
32392896,False,Im Thomasgarten,residential,False,93.09500000000001,"LINESTRING (7.5527519 47.5181485, 7.5527736 47.5180113, 7.5527755 47.5180002, 7.5528114 47.5177939, 7.5528306 47.5176834, 7.5528801 47.517399, 7.5528837 47.5173798, 7.5528953 47.5173169)",,,,,,
32454047,False,Nelkenrain,residential,False,120.33699999999999,"LINESTRING (7.5527519 47.5181485, 7.5532554 47.5181244, 7.5536083 47.5181075, 7.5537491 47.5181007, 7.5540052 47.5180884, 7.5543503 47.5180718)",,,,,,
32454047,False,Nelkenrain,residential,True,120.33699999999999,"LINESTRING (7.5543503 47.5180718, 7.5540052 47.5180884, 7.5537491 47.5181007, 7.5536083 47.5181075, 7.5532554 47.5181244, 7.5527519 47.5181485)",,,,,,
"[32454048, 32454050]",False,"['Nelkenweg', 'Rosenweg']",residential,False,86.633,"LINESTRING (7.5543503 47.5180718, 7.5542524 47.5175433, 7.5542116 47.5173234, 7.5542089 47.5172986)",,,,,,
32454050,False,Rosenweg,residential,True,131.886,"LINESTRING (7.5540784 47.5161158, 7.5540794 47.5161244, 7.5541552 47.5168114, 7.5542089 47.5172986)",,,,,,
910071736,False,Im Thomasgarten,residential,True,9.577,"LINESTRING (7.5549459 47.5158737, 7.555047 47.5158212)",,,,,,
32454054,False,Baumgartenweg,residential,False,157.186,"LINESTRING (7.5549459 47.5158737, 7.5550246 47.5162108, 7.5553413 47.5171788, 7.5553622 47.5172428, 7.5553677 47.5172578)",,,,,,
"[910071736, 32454052, 32392896, 910071735]",False,Im Thomasgarten,residential,"[False, True]",309.61199999999997,"LINESTRING (7.5549459 47.5158737, 7.5548837 47.5158723, 7.5547086 47.5158533, 7.5545554 47.5158366, 7.5542246 47.5158007, 7.5540817 47.5157852, 7.5540283 47.5157826, 7.5536174 47.5157625, 7.5534421 47.515754, 7.5531866 47.5157415, 7.553136 47.5160151, 7.5531018 47.5162002, 7.5530637 47.5164066, 7.5530207 47.5166391, 7.5530166 47.516661, 7.5529729 47.5168975, 7.5529559 47.5169898, 7.552945 47.5170485, 7.5528953 47.5173169)",,,,,,
32453881,False,Brügglistrasse,residential,False,93.709,"LINESTRING (7.5490234 47.514184, 7.5490927 47.514377, 7.5491515 47.5145408, 7.549204 47.5146869, 7.5492238 47.5147421, 7.5493175 47.515003)",,,,,,
32453881,False,Brügglistrasse,residential,True,54.702999999999996,"LINESTRING (7.5490234 47.514184, 7.5489979 47.514108, 7.5488625 47.5137042)",,,,,,
439043242,False,Tichelengraben,residential,False,150.309,"LINESTRING (7.5490234 47.514184, 7.549162 47.514175, 7.5492026 47.5141724, 7.5492387 47.5141737, 7.5493486 47.5141775, 7.5495355 47.5141841, 7.5497174 47.5141905, 7.5498252 47.5141943, 7.5500103 47.5142009, 7.5500594 47.5142026, 7.5503617 47.5142132, 7.5504739 47.5142172, 7.5505999 47.5142216, 7.5510215 47.5142365)",,,,,,
25357982,False,Rebgartenweg,residential,False,116.66000000000001,"LINESTRING (7.5510215 47.5142365, 7.5510197 47.5144048, 7.5510246 47.5144403, 7.5510494 47.5146208, 7.5510573 47.5146781, 7.5510756 47.5148194, 7.5510777 47.5148355, 7.5510774 47.5149513, 7.5510742 47.5149633, 7.5510343 47.5151157, 7.5509572 47.5152729)",,,,,,
25357982,False,Rebgartenweg,residential,True,31.706,"LINESTRING (7.5510215 47.5142365, 7.5510514 47.5140776, 7.5510584 47.5140401, 7.5510876 47.5139552)",,,,,,
439043242,False,Tichelengraben,residential,True,150.309,"LINESTRING (7.5510215 47.5142365, 7.5505999 47.5142216, 7.5504739 47.5142172, 7.5503617 47.5142132, 7.5500594 47.5142026, 7.5500103 47.5142009, 7.5498252 47.5141943, 7.5497174 47.5141905, 7.5495355 47.5141841, 7.5493486 47.5141775, 7.5492387 47.5141737, 7.5492026 47.5141724, 7.549162 47.514175, 7.5490234 47.514184)",,,,,,
"[32456266, 32456268, 32456269, 32456270]",False,Weiherweg,residential,True,142.173,"LINESTRING (7.559413 47.5129674, 7.5593012 47.5130131, 7.5592814 47.5130294, 7.5592343 47.5130883, 7.5592203 47.5131099, 7.5591217 47.5132623, 7.5590681 47.5133111, 7.558965 47.5133913, 7.558911 47.5134313, 7.5588197 47.5135013, 7.5581956 47.5139255)",,,,,yes,
"[910071745, 24418214, 910071719, 910071720, 1127835189]",False,Talstrasse,residential,False,300.003,"LINESTRING (7.559413 47.5129674, 7.5593378 47.5127647, 7.5593265 47.5127341, 7.5592616 47.5125455, 7.559246 47.512499, 7.5592332 47.5124509, 7.5591317 47.5120709, 7.5589831 47.5115145, 7.5589734 47.5114627, 7.558966 47.5114381, 7.5588274 47.5109754, 7.5587656 47.510769, 7.5587575 47.5107422, 7.5587109 47.5105867, 7.5586626 47.5104217, 7.5586334 47.510322)",,,,,,
24420796,False,Wehrlingasse,residential,False,16.484,"LINESTRING (7.5569071 47.5152592, 7.5571249 47.5152776)",,,,,,
24420796,False,Wehrlingasse,residential,True,160.31799999999998,"LINESTRING (7.5569071 47.5152592, 7.556574 47.515254, 7.5564299 47.5152518, 7.5562185 47.5152485, 7.5556275 47.5152735, 7.5547754 47.5153096)",,,,,,
34733438,False,Sonnenrain,residential,False,90.97,"LINESTRING (7.5569071 47.5152592, 7.5570504 47.5147456, 7.5570786 47.5146444, 7.5572797 47.514508)",,,,,,no
25358014,False,Schmiedengasse,residential,True,52.954,"LINESTRING (7.5547754 47.5153096, 7.5545991 47.5148485)",,,,,,
24420796,False,Wehrlingasse,residential,False,160.31799999999998,"LINESTRING (7.5547754 47.5153096, 7.5556275 47.5152735, 7.5562185 47.5152485, 7.5564299 47.5152518, 7.556574 47.515254, 7.5569071 47.5152592)",,,,,,
25358014,False,Schmiedengasse,residential,False,60.637,"LINESTRING (7.5547754 47.5153096, 7.5548261 47.5154359, 7.5548845 47.5155811, 7.555047 47.5158212)",,,,,,
32453881,False,Brügglistrasse,residential,False,54.702999999999996,"LINESTRING (7.5488625 47.5137042, 7.5489979 47.514108, 7.5490234 47.514184)",,,,,,
32453881,False,Brügglistrasse,residential,True,49.775,"LINESTRING (7.5488625 47.5137042, 7.5488571 47.5136906, 7.5488375 47.5136406, 7.5488062 47.5135611, 7.5487851 47.5135076, 7.5487597 47.5134431, 7.5486921 47.5132716)",,,,,,
35916409,False,Föhrenstrasse,residential,True,184.497,"LINESTRING (7.5488625 47.5137042, 7.5491402 47.5136621, 7.5492006 47.5136529, 7.5493694 47.5136273, 7.5494265 47.5136186, 7.5495091 47.5136075, 7.5496439 47.5135895, 7.5496661 47.5135865, 7.5497202 47.513582, 7.5498195 47.5135736, 7.5499317 47.5135642, 7.5499547 47.5135623, 7.5501834 47.5135587, 7.5501946 47.5135585, 7.5505306 47.5135532, 7.5509458 47.5135466, 7.5512977 47.5135387)",,,,,,
"[4835816, 1185441844]",False,Hauptstrasse,secondary,False,72.656,"LINESTRING (7.5579152 47.5151848, 7.557938 47.5152774, 7.55795 47.5153228, 7.5579592 47.5153574, 7.5580592 47.5157182, 7.558099 47.5158261)","['2', '3']",274,50,,,
4835816,False,Hauptstrasse,secondary,True,92.08399999999999,"LINESTRING (7.5579152 47.5151848, 7.5578798 47.5150674, 7.5578715 47.5150399, 7.5578472 47.5149747, 7.5578148 47.5149152, 7.5577753 47.51486, 7.5577254 47.5148031, 7.5576886 47.5147733, 7.5576556 47.5147465, 7.5575625 47.5146805, 7.5572797 47.514508)",2,274,50,,,
24420796,False,Wehrlingasse,residential,True,60.428999999999995,"LINESTRING (7.5579152 47.5151848, 7.5577542 47.5152045, 7.5576076 47.5152283, 7.5575716 47.5152341, 7.5574535 47.5152533, 7.557249 47.5152777, 7.5571249 47.5152776)",,,,,,
24420796,False,Wehrlingasse,residential,True,16.484,"LINESTRING (7.5571249 47.5152776, 7.5569071 47.5152592)",,,,,,
24420796,False,Wehrlingasse,residential,False,60.429,"LINESTRING (7.5571249 47.5152776, 7.557249 47.5152777, 7.5574535 47.5152533, 7.5575716 47.5152341, 7.5576076 47.5152283, 7.5577542 47.5152045, 7.5579152 47.5151848)",,,,,,
35916410,False,Sonnenweg,residential,False,126.922,"LINESTRING (7.5571249 47.5152776, 7.5573113 47.5159041, 7.5573723 47.5161089, 7.5573808 47.5161245, 7.5574122 47.516182, 7.5576159 47.516348)",,,,,,
35916410,False,Sonnenweg,residential,True,126.922,"LINESTRING (7.5576159 47.516348, 7.5574122 47.516182, 7.5573808 47.5161245, 7.5573723 47.5161089, 7.5573113 47.5159041, 7.5571249 47.5152776)",,,,,,
1185441845,False,Allschwilerstrasse,tertiary,False,44.342,"LINESTRING (7.5576159 47.516348, 7.5576818 47.5162941, 7.557921 47.516133, 7.5580259 47.5160614)",3,,50,,,
"[1185200850, 1185441845]",False,Allschwilerstrasse,tertiary,True,19.122,"LINESTRING (7.5576159 47.516348, 7.557556 47.5163917, 7.5575004 47.5164311, 7.5574412 47.5164731)","['2', '3']",,50,,,
25358014,False,Schmiedengasse,residential,False,52.954,"LINESTRING (7.5545991 47.5148485, 7.5547754 47.5153096)",,,,,,
25358014,False,Schmiedengasse,residential,True,45.407,"LINESTRING (7.5545991 47.5148485, 7.5545123 47.5146396, 7.5543956 47.5144652)",,,,,,
35916411,False,Schulstrasse,residential,False,162.723,"LINESTRING (7.5545991 47.5148485, 7.5553174 47.5147264, 7.5557847 47.5146469, 7.5558212 47.5145078, 7.5558289 47.5144816, 7.555835 47.5144605, 7.5558369 47.5144539, 7.5558792 47.5143084, 7.5559556 47.5140198)",,,,,,no
4835815,False,Hauptstrasse,secondary,False,47.538999999999994,"LINESTRING (7.5559556 47.5140198, 7.5558319 47.513993, 7.5556344 47.5139493, 7.5555814 47.5139424, 7.5554157 47.5139179, 7.5553496 47.5138992)",2,274,,,,
4835815,False,Hauptstrasse,secondary,True,38.094,"LINESTRING (7.5559556 47.5140198, 7.5562194 47.5140846, 7.556432 47.5141374)",2,274,,,,
35916411,False,Schulstrasse,residential,True,162.723,"LINESTRING (7.5559556 47.5140198, 7.5558792 47.5143084, 7.5558369 47.5144539, 7.555835 47.5144605, 7.5558289 47.5144816, 7.5558212 47.5145078, 7.5557847 47.5146469, 7.5553174 47.5147264, 7.5545991 47.5148485)",,,,,,no
4835815,False,Hauptstrasse,secondary,False,65.50099999999999,"LINESTRING (7.5553496 47.5138992, 7.555231 47.5138528, 7.5550963 47.5137828, 7.5549589 47.5137141, 7.5548637 47.5136551, 7.5547667 47.513595, 7.554683 47.5135249)",2,274,,,,
4835815,False,Hauptstrasse,secondary,True,47.539,"LINESTRING (7.5553496 47.5138992, 7.5554157 47.5139179, 7.5555814 47.5139424, 7.5556344 47.5139493, 7.5558319 47.513993, 7.5559556 47.5140198)",2,274,,,,
35996004,False,Schmiedengässlein,residential,True,106.874,"LINESTRING (7.5553496 47.5138992, 7.5552305 47.5142462, 7.555096 47.5142815, 7.5547526 47.5143716, 7.5543956 47.5144652)",,,,,,
32453879,False,Neuhofweg,residential,False,91.652,"LINESTRING (7.5509742 47.5162456, 7.5506656 47.5164271, 7.5505856 47.5164741, 7.5504147 47.5165746, 7.5502153 47.5166918, 7.5500537 47.5167868)",,,,,,
32453881,False,Brügglistrasse,residential,False,76.652,"LINESTRING (7.5509742 47.5162456, 7.551128 47.5163391, 7.5512274 47.5163995, 7.5513397 47.5164678, 7.5514197 47.5165164, 7.5514868 47.5165572, 7.5515498 47.5165955, 7.5516217 47.5166136, 7.5517912 47.5166164)",,,,,,
32453881,False,Brügglistrasse,residential,True,119.329,"LINESTRING (7.5509742 47.5162456, 7.550232 47.5157691, 7.5498226 47.5155062)",,,,,,
27388124,True,,secondary,False,15.552000000000001,"LINESTRING (7.5583617 47.5159123, 7.5583718 47.5159461, 7.558376 47.5159778, 7.5583721 47.5160157, 7.5583587 47.5160501)",2,,50,roundabout,,
203012687,True,Bottmingerstrasse,tertiary,False,29.829,"LINESTRING (7.5583617 47.5159123, 7.5585131 47.5159228, 7.5586311 47.515936, 7.5587467 47.5159688)",1,,50,,,
27388124,True,,secondary,False,29.293,"LINESTRING (7.5580259 47.5160614, 7.558007 47.5160297, 7.557996 47.5159939, 7.5579929 47.5159533, 7.5580002 47.5159222, 7.5580163 47.5158911, 7.5580387 47.5158624, 7.5580655 47.5158408, 7.558099 47.5158261)",2,,50,roundabout,,
1185441845,False,Allschwilerstrasse,tertiary,True,44.342,"LINESTRING (7.5580259 47.5160614, 7.557921 47.516133, 7.5576818 47.5162941, 7.5576159 47.516348)",3,,50,,,
27388124,True,,secondary,False,14.641000000000002,"LINESTRING (7.5583587 47.5160501, 7.5583346 47.5160802, 7.5583054 47.5161028, 7.5582661 47.5161212, 7.5582169 47.5161327)",2,,50,roundabout,,
27388124,True,,secondary,False,17.369,"LINESTRING (7.5582169 47.5161327, 7.558172 47.5161324, 7.5581277 47.5161247, 7.5580852 47.5161083, 7.5580515 47.516086, 7.5580259 47.5160614)",2,,50,roundabout,,
"[24420795, 673198629]",False,Am Mühlebach,residential,False,191.593,"LINESTRING (7.553318 47.5113294, 7.5535478 47.511436, 7.5537648 47.5115435, 7.553787 47.5115545, 7.5539185 47.5116297, 7.5539787 47.5116732, 7.5541724 47.5118131, 7.5543011 47.5119061, 7.5548456 47.5122528, 7.5549109 47.5122944, 7.5549804 47.5123262, 7.5552461 47.5124479)",,,,,,
"[25783400, 910071733, 910071734]",False,Falterstrasse,residential,True,219.317,"LINESTRING (7.5574412 47.5164731, 7.5576592 47.5166575, 7.5576909 47.5166852, 7.5578302 47.516807, 7.5579081 47.5168751, 7.5581064 47.5170556, 7.5582163 47.5171557, 7.5584435 47.5174235, 7.5586937 47.5177555, 7.5587843 47.5178758, 7.5588578 47.5179733, 7.5589831 47.5181395)",,,,,,
"[1185200850, 1185441845]",False,Allschwilerstrasse,tertiary,False,19.122,"LINESTRING (7.5574412 47.5164731, 7.5575004 47.5164311, 7.557556 47.5163917, 7.5576159 47.516348)","['2', '3']",,50,,,
1185200850,False,Allschwilerstrasse,tertiary,True,52.732,"LINESTRING (7.5574412 47.5164731, 7.5574107 47.5164935, 7.5569417 47.5168064)",2,,50,,,
"[24420792, 24420793]",False,Mühlemattstrasse,secondary,True,23.297,"LINESTRING (7.5557484 47.511878, 7.5557298 47.511927, 7.5556905 47.5119914, 7.5556249 47.5120689)",2,313,,,yes,
193026247,False,Sägerstrasse,residential,False,67.85,"LINESTRING (7.5557484 47.511878, 7.5559354 47.511843, 7.5560804 47.5117761, 7.5564168 47.5116207, 7.556521 47.5115726)",,,,,,
"[203440637, 24418218, 203307717]",False,"['Sägestrasse', 'Sägerstrasse']","['living_street', 'residential']",False,292.593,"LINESTRING (7.5567739 47.5123521, 7.5566375 47.5115546, 7.5567752 47.5114779, 7.5568114 47.5114577, 7.5570723 47.5113185, 7.5571469 47.5112701, 7.5574207 47.5110927, 7.5576492 47.5109447, 7.5577638 47.5108704, 7.5580023 47.5107268, 7.5584735 47.510443, 7.5586334 47.510322)",1,,30,,yes,
194441509,False,Bahnhofstrasse,residential,False,35.006,"LINESTRING (7.558084 47.5140011, 7.5577522 47.51378)",,,,,,
704819705,False,Weiherweg,residential,False,11.871,"LINESTRING (7.558084 47.5140011, 7.5581956 47.5139255)",,,,,,
24420800,False,Bahnhofstrasse,residential,True,14.529,"LINESTRING (7.558084 47.5140011, 7.5580225 47.5140362, 7.5579942 47.5140523, 7.5579362 47.5140854)",,,,,,
194441509,False,Bahnhofstrasse,residential,True,84.984,"LINESTRING (7.557067 47.513176, 7.5571533 47.5132805, 7.5571842 47.5133108, 7.5573897 47.5135124, 7.5575646 47.5136536, 7.5577522 47.51378)",,,,,,
"[32453696, 32453697]",False,Kummelenstrasse,residential,False,115.201,"LINESTRING (7.5515429 47.5121907, 7.5514864 47.5121054, 7.5514708 47.512081, 7.5514583 47.5120614, 7.5513455 47.511885, 7.5512841 47.51169, 7.5512782 47.5116556, 7.551273 47.5116256, 7.5512516 47.5115022, 7.551248 47.5113721, 7.5512219 47.5112413, 7.5512117 47.5111898)",,,,,,no
32453696,False,Kummelenstrasse,residential,True,96.08099999999999,"LINESTRING (7.5515429 47.5121907, 7.5516524 47.5123559, 7.5517287 47.512471, 7.5518914 47.5126538, 7.551902 47.5126628, 7.5520446 47.5127842, 7.5520741 47.5128456, 7.5520133 47.5129505)",,,,,,
"[439035609, 220871675]",False,Weidenstrasse,residential,"[False, True]",155.866,"LINESTRING (7.5515429 47.5121907, 7.5516354 47.5121759, 7.5530618 47.5127091, 7.5531134 47.512768, 7.5530076 47.51292)",,,,,,
284065743,False,Bahnhofstrasse,residential,True,75.717,"LINESTRING (7.5584316 47.5132769, 7.5577522 47.51378)",,,,,,
194441509,False,Bahnhofstrasse,residential,True,35.006,"LINESTRING (7.5577522 47.51378, 7.558084 47.5140011)",,,,,,
284065743,False,Bahnhofstrasse,residential,False,75.717,"LINESTRING (7.5577522 47.51378, 7.5584316 47.5132769)",,,,,,
194441509,False,Bahnhofstrasse,residential,False,84.98399999999998,"LINESTRING (7.5577522 47.51378, 7.5575646 47.5136536, 7.5573897 47.5135124, 7.5571842 47.5133108, 7.5571533 47.5132805, 7.557067 47.513176)",,,,,,
32456370,False,Vorderbergstrasse,residential,True,6.483,"LINESTRING (7.5482126 47.5123232, 7.5482974 47.5123341)",,,,,,
32456370,False,Vorderbergstrasse,residential,False,127.238,"LINESTRING (7.5482126 47.5123232, 7.5477676 47.5122661, 7.547759 47.5122647, 7.5472187 47.5121768, 7.5469528 47.5121336, 7.5469399 47.5121315, 7.5468625 47.5121189, 7.5466856 47.5120902, 7.5465609 47.5120699)",,,,,,
302291432,False,,residential,False,76.72,"LINESTRING (7.5482126 47.5123232, 7.5482594 47.5122028, 7.5483844 47.5118815, 7.5484722 47.5116559)",,,,,,
25357972,False,Benkenstrasse,residential,False,127.18800000000002,"LINESTRING (7.5484722 47.5116559, 7.5486738 47.5116909, 7.5490151 47.5117211, 7.54924 47.511741, 7.54936 47.511747, 7.5496146 47.5117596, 7.5501518 47.5117863)",,,,,,
302291432,False,,residential,True,76.72,"LINESTRING (7.5484722 47.5116559, 7.5483844 47.5118815, 7.5482594 47.5122028, 7.5482126 47.5123232)",,,,,,
"[302291435, 25357975]",False,Gempenstrasse,residential,"[False, True]",229.071,"LINESTRING (7.5478966 47.5110511, 7.5484983 47.5111551, 7.5486643 47.5111759, 7.548958 47.5112107, 7.5492813 47.5112491, 7.5495451 47.5112804, 7.550267 47.511366, 7.5501965 47.5116232, 7.5501518 47.5117863)",,,,,,
25358014,False,Schmiedengasse,residential,False,68.895,"LINESTRING (7.5535088 47.5143156, 7.5535466 47.5143309, 7.5536659 47.514347, 7.5537323 47.5143559, 7.5538328 47.5143629, 7.5539304 47.5143824, 7.5542033 47.5144294, 7.5543956 47.5144652)",,,,,,
25358014,False,Schmiedengasse,residential,True,24.433999999999997,"LINESTRING (7.5535088 47.5143156, 7.5533639 47.5142569, 7.5532721 47.5141714)",,,,,,
337782417,False,,residential,False,65.64500000000001,"LINESTRING (7.5535088 47.5143156, 7.553469 47.5145968, 7.5534548 47.5146969, 7.5532708 47.5147395, 7.5532139 47.514805)",,,,,,
32456370,False,Vorderbergstrasse,residential,True,127.238,"LINESTRING (7.5465609 47.5120699, 7.5466856 47.5120902, 7.5468625 47.5121189, 7.5469399 47.5121315, 7.5469528 47.5121336, 7.5472187 47.5121768, 7.547759 47.5122647, 7.5477676 47.5122661, 7.5482126 47.5123232)",,,,,,
373743090,False,Wiesenrain,residential,False,98.757,"LINESTRING (7.5465609 47.5120699, 7.5465295 47.5122702, 7.5464921 47.5125085, 7.5464224 47.5129531)",,,,,,
32456369,False,Wiesenstrasse,residential,False,99.856,"LINESTRING (7.5464224 47.5129531, 7.5468474 47.5129669, 7.5469257 47.5130001, 7.5469535 47.5130646, 7.546934 47.5133037, 7.5469298 47.5133552, 7.5469144 47.5135449)",,,,,,
373743090,False,Wiesenrain,residential,True,98.757,"LINESTRING (7.5464224 47.5129531, 7.5464921 47.5125085, 7.5465295 47.5122702, 7.5465609 47.5120699)",,,,,,
"[24420792, 24420793]",False,Mühlemattstrasse,secondary,False,23.297,"LINESTRING (7.5556249 47.5120689, 7.5556905 47.5119914, 7.5557298 47.511927, 7.5557484 47.511878)",2,313,,,yes,
"[401293316, 401293318]",True,"['Stephan Gschwind-Strasse', 'Mühlemattstrasse']",secondary,False,51.974,"LINESTRING (7.5556249 47.5120689, 7.555629 47.5121126, 7.5554363 47.5123133, 7.5554113 47.5123632, 7.5554013 47.5124258, 7.55542 47.5124934)",1,313,50,,,
"[32392896, 32454052, 910071736, 910071735]",False,Im Thomasgarten,residential,"[False, True]",309.61199999999997,"LINESTRING (7.5528953 47.5173169, 7.552945 47.5170485, 7.5529559 47.5169898, 7.5529729 47.5168975, 7.5530166 47.516661, 7.5530207 47.5166391, 7.5530637 47.5164066, 7.5531018 47.5162002, 7.553136 47.5160151, 7.5531866 47.5157415, 7.5534421 47.515754, 7.5536174 47.5157625, 7.5540283 47.5157826, 7.5540817 47.5157852, 7.5542246 47.5158007, 7.5545554 47.5158366, 7.5547086 47.5158533, 7.5548837 47.5158723, 7.5549459 47.5158737)",,,,,,
