osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,bridge,width
41242199,,residential,,,False,False,74.59700000000001,"LINESTRING (9.247455 47.4197921, 9.2475757 47.4198066, 9.247643 47.419816, 9.2478225 47.4198411, 9.2479191 47.419823, 9.2480585 47.419823, 9.2482946 47.419852, 9.2484287 47.419872)",,Nelkenstrasse,,
41242199,,residential,,,False,True,100.47000000000001,"LINESTRING (9.247455 47.4197921, 9.2474041 47.4198556, 9.2473878 47.4199251, 9.2473772 47.41997, 9.2473442 47.4200035, 9.247286 47.4200317, 9.2471975 47.4200389, 9.247101 47.420028, 9.2469776 47.420019, 9.2468676 47.4200299, 9.2467821 47.4200537, 9.2465702 47.4200373, 9.2465085 47.4200192, 9.2464388 47.4200083, 9.2463798 47.4200137)",,Nelkenstrasse,,
41777601,,residential,,,False,False,53.016000000000005,"LINESTRING (9.247455 47.4197921, 9.2474488 47.4197512, 9.2475802 47.4193247)",,Nelkenstrasse,,
"[140389958, 30613613, 87759078]",,residential,50,,False,False,13.136,"LINESTRING (9.2550314 47.4150504, 9.2550261 47.4150195, 9.2550155 47.4149419, 9.2550136 47.4149329)",,Hirschenstrasse,yes,
30613613,,residential,50,,False,True,130.389,"LINESTRING (9.2550314 47.4150504, 9.2550669 47.4153563, 9.2550686 47.415378, 9.2551196 47.4158008, 9.2551228 47.4158276, 9.2551325 47.4159173, 9.2551352 47.4159439, 9.2551631 47.4162196)",,Hirschenstrasse,,
120396567,,residential,,,False,True,128.055,"LINESTRING (9.2550314 47.4150504, 9.2540673 47.4148509, 9.2533967 47.4147308)",,Fabrikstrasse,,
87759007,,residential,50,,False,False,69.597,"LINESTRING (9.251842 47.4144467, 9.2516044 47.4150516)",,Bahnhofstrasse,,
120396567,,residential,,,False,False,65.605,"LINESTRING (9.251842 47.4144467, 9.2526857 47.4145955)",,Fabrikstrasse,,
41247600,,residential,,,False,True,102.17000000000002,"LINESTRING (9.251842 47.4144467, 9.2517536 47.4144349, 9.2516557 47.4144256, 9.2515784 47.4144262, 9.251369 47.4144354, 9.2511689 47.4144497, 9.2510049 47.4144665, 9.2509205 47.4144756, 9.2508326 47.4144927, 9.2506842 47.4145373, 9.2505261 47.4145886)",,Rosenweg,,
"[87759042, 205796450, 87759007]",,residential,50,,False,True,90.817,"LINESTRING (9.251842 47.4144467, 9.2518521 47.4144227, 9.2518723 47.4143718, 9.2518815 47.4143487, 9.2519019 47.4143073, 9.2521885 47.4136644)",,Bahnhofstrasse,yes,
120396567,,residential,,,False,True,55.574,"LINESTRING (9.2533967 47.4147308, 9.2526857 47.4145955)",,Fabrikstrasse,,
"[41247602, 87759076, 87759085]",,residential,50,,False,True,114.745,"LINESTRING (9.2533967 47.4147308, 9.2534151 47.4146878, 9.2534398 47.4146293, 9.2534475 47.4146091, 9.2535862 47.4142427, 9.2536372 47.4140177, 9.2536714 47.413719)",,Lindenwiesstrasse,yes,
120396567,,residential,,,False,False,128.055,"LINESTRING (9.2533967 47.4147308, 9.2540673 47.4148509, 9.2550314 47.4150504)",,Fabrikstrasse,,
41247736,,residential,30,,False,False,100.596,"LINESTRING (9.2523453 47.4166932, 9.252167 47.4175898)",,Säntisstrasse,,
41761661,,residential,,,False,True,62.678,"LINESTRING (9.2523453 47.4166932, 9.2523708 47.4165881, 9.2524048 47.4164379, 9.2524526 47.4161344)",,Säntisstrasse,,
1246586118,2,primary,50,,False,False,77.757,"LINESTRING (9.2523453 47.4166932, 9.2520455 47.4166455, 9.25163 47.4165726, 9.2513435 47.4165217)",7,St. Gallerstrasse,,
"[741634445, 1246586118]","['2', '3']",primary,50,,False,True,70.501,"LINESTRING (9.2523453 47.4166932, 9.2525701 47.4167259, 9.2526704 47.4167378, 9.2529014 47.4167532, 9.2531792 47.4167707, 9.2532729 47.4167766)",7,St. Gallerstrasse,,
120396567,,residential,,,False,False,55.574,"LINESTRING (9.2526857 47.4145955, 9.2533967 47.4147308)",,Fabrikstrasse,,
120396567,,residential,,,False,True,65.605,"LINESTRING (9.2526857 47.4145955, 9.251842 47.4144467)",,Fabrikstrasse,,
"[41247656, 41761661, 41761662]",,residential,,,False,False,73.521,"LINESTRING (9.2526857 47.4145955, 9.2526537 47.4148079, 9.2526378 47.4149101, 9.2525967 47.4152539)",,Säntisstrasse,,
41247736,,residential,30,,False,True,45.572,"LINESTRING (9.2520771 47.4179951, 9.252167 47.4175898)",,Säntisstrasse,,
41247736,,residential,30,,False,False,104.702,"LINESTRING (9.2520771 47.4179951, 9.2519546 47.4184586, 9.2519336 47.4185341, 9.2519329 47.418691, 9.2519724 47.4189265)",,Säntisstrasse,,
1008697390,,residential,30,,False,False,187.47500000000002,"LINESTRING (9.2520771 47.4179951, 9.2530918 47.4179766, 9.2531579 47.4179773, 9.2545664 47.417926)",,Haldenstrasse,,
1008697390,,residential,30,,False,True,157.727,"LINESTRING (9.2520771 47.4179951, 9.2513698 47.4176664, 9.251099 47.4175692, 9.250847 47.4175018, 9.2503038 47.4173693, 9.2502297 47.4173435)",,Haldenstrasse,,
172369516,,residential,30,,False,False,213.957,"LINESTRING (9.247729 47.4164324, 9.247988 47.4165306, 9.2483145 47.4166531, 9.2489216 47.4168802, 9.2500282 47.4172982, 9.2501503 47.417324, 9.2502297 47.4173435)",,Haldenstrasse,,
"[172369516, 640661623]",,residential,30,,False,"[False, True]",193.70999999999998,"LINESTRING (9.247729 47.4164324, 9.2470146 47.416115, 9.2467084 47.4159755, 9.2466543 47.4159689, 9.2466018 47.4159878, 9.246539 47.4160425, 9.2464231 47.4161487, 9.2461584 47.4163885, 9.2461076 47.4164197, 9.2460452 47.4164288, 9.245984 47.4164092, 9.245737 47.4162984)",,Haldenstrasse,,
173929822,,residential,30,,False,True,70.20700000000001,"LINESTRING (9.247729 47.4164324, 9.2476644 47.4164672, 9.2475471 47.4165375, 9.2474599 47.4166047, 9.2473989 47.4166564, 9.2473863 47.4166682, 9.2473224 47.4167284, 9.2472247 47.4168087, 9.2471171 47.4169056)",,Tellstrasse,,
"[41241095, 802925119]",,unclassified,30,,False,True,116.662,"LINESTRING (9.247729 47.4164324, 9.2478052 47.4163528, 9.247893 47.4162359, 9.2479742 47.4160674, 9.2481309 47.4157723, 9.2482865 47.4155067, 9.2483087 47.4154625)",,Tellstrasse,,
173929822,,residential,30,,False,False,70.207,"LINESTRING (9.2471171 47.4169056, 9.2472247 47.4168087, 9.2473224 47.4167284, 9.2473863 47.4166682, 9.2473989 47.4166564, 9.2474599 47.4166047, 9.2475471 47.4165375, 9.2476644 47.4164672, 9.247729 47.4164324)",,Tellstrasse,,
41243526,,residential,,,False,False,141.672,"LINESTRING (9.2481379 47.4181191, 9.2475989 47.4180537, 9.2474199 47.4180348, 9.2469466 47.4179849, 9.2466978 47.4184096)",,Winkelriedstrasse,,
41243526,,residential,,,False,True,121.771,"LINESTRING (9.2481379 47.4181191, 9.2482918 47.4181391, 9.2485159 47.4181699, 9.2486331 47.4181923, 9.2487749 47.4182262, 9.2491637 47.4183163, 9.2494993 47.4183926, 9.2496146 47.4184195, 9.2496849 47.418435)",,Winkelriedstrasse,,
93930410,,residential,,,False,True,97.646,"LINESTRING (9.2481379 47.4181191, 9.2482913 47.41744, 9.2483485 47.4172528)",,Hochstrasse,,
93930410,,residential,,,False,False,97.646,"LINESTRING (9.2483485 47.4172528, 9.2482913 47.41744, 9.2481379 47.4181191)",,Hochstrasse,,
252522660,,secondary,50,,False,True,173.812,"LINESTRING (9.245737 47.4162984, 9.2453842 47.4166304, 9.2450483 47.4169465, 9.244991 47.4169969, 9.2447591 47.4172198, 9.2445152 47.4174503, 9.2443955 47.4175708)",,Bischofszellerstrasse,,
"[172369516, 640661623]",,residential,30,,False,"[False, True]",193.71,"LINESTRING (9.245737 47.4162984, 9.245984 47.4164092, 9.2460452 47.4164288, 9.2461076 47.4164197, 9.2461584 47.4163885, 9.2464231 47.4161487, 9.246539 47.4160425, 9.2466018 47.4159878, 9.2466543 47.4159689, 9.2467084 47.4159755, 9.2470146 47.416115, 9.247729 47.4164324)",,Haldenstrasse,,
"[807198825, 41250225]",,residential,,,False,True,115.69600000000001,"LINESTRING (9.245737 47.4162984, 9.2455628 47.4162506, 9.2443474 47.4158535)",,Landhausstrasse,,
807198826,,secondary,50,,False,False,52.169,"LINESTRING (9.245737 47.4162984, 9.2457735 47.4162614, 9.2459814 47.4160531, 9.2461224 47.4159084)",,Bischofszellerstrasse,,
"[41250225, 807198825]",,residential,,,False,False,115.69600000000001,"LINESTRING (9.2443474 47.4158535, 9.2455628 47.4162506, 9.245737 47.4162984)",,Landhausstrasse,,
87759057,2,primary,50,,False,False,109.92999999999999,"LINESTRING (9.2443474 47.4158535, 9.2444653 47.4158369, 9.2454276 47.4156914, 9.2456438 47.4156653, 9.2457778 47.4156546)",7,Wilerstrasse,,
41250556,,residential,,,False,True,127.063,"LINESTRING (9.249246 47.4123861, 9.2491445 47.4123736, 9.2489768 47.4123421, 9.2482605 47.4121586, 9.2481799 47.4123534, 9.2480623 47.412574)",,Mühlewiesstrasse,,
262673248,,secondary,50,,False,False,55.964,"LINESTRING (9.249246 47.4123861, 9.2492703 47.4123011, 9.2493004 47.4122047, 9.2493404 47.4120798, 9.2493826 47.4119481, 9.249404 47.4118944)",470,Herisauerstrasse,,
262673248,,secondary,50,,False,True,50.29299999999999,"LINESTRING (9.249246 47.4123861, 9.2492014 47.4125682, 9.2491643 47.4127156, 9.2491502 47.4128334)",470,Herisauerstrasse,,
41250556,,residential,,,False,False,64.351,"LINESTRING (9.2477689 47.4131176, 9.2480623 47.412574)",,Mühlewiesstrasse,,
33773486,,residential,,,False,False,106.887,"LINESTRING (9.2477689 47.4131176, 9.2483485 47.4132563, 9.2486206 47.4133231, 9.2489478 47.4133939, 9.2490281 47.4133997, 9.24912 47.4134024)",,Bedastrasse,,
33773486,,residential,,,False,True,167.656,"LINESTRING (9.2477689 47.4131176, 9.2470958 47.4129503, 9.2470475 47.4129375, 9.2466788 47.4128402, 9.2464591 47.4127822, 9.2461345 47.4126802, 9.2458198 47.412516, 9.2457715 47.4124796)",,Bedastrasse,,
262673248,,secondary,50,,False,False,5.26,"LINESTRING (9.2491437 47.4128805, 9.2491502 47.4128334)",470,Herisauerstrasse,,
41250597,,residential,,,False,False,136.99200000000002,"LINESTRING (9.2491437 47.4128805, 9.249624 47.4129077, 9.249858 47.4129127, 9.2500647 47.4129025, 9.2504726 47.4128293, 9.2509132 47.4127088)",,Brauereistrasse,,
"[262673248, 986781330]",3,secondary,50,,False,True,58.067,"LINESTRING (9.2491437 47.4128805, 9.2491368 47.4131606, 9.24912 47.4134024)",470,Herisauerstrasse,,
41250556,,residential,,,False,True,64.351,"LINESTRING (9.2480623 47.412574, 9.2477689 47.4131176)",,Mühlewiesstrasse,,
41250556,,residential,,,False,False,127.06300000000002,"LINESTRING (9.2480623 47.412574, 9.2481799 47.4123534, 9.2482605 47.4121586, 9.2489768 47.4123421, 9.2491445 47.4123736, 9.249246 47.4123861)",,Mühlewiesstrasse,,
41250587,,residential,,,False,False,52.687,"LINESTRING (9.2480623 47.412574, 9.2475836 47.4124417, 9.2474682 47.4123455)",,Landsgemeindestrasse,,
41250587,,residential,,,False,True,87.07400000000001,"LINESTRING (9.2480623 47.412574, 9.2489621 47.412811, 9.249031 47.4128237, 9.2490973 47.4128312, 9.2491502 47.4128334)",,Landsgemeindestrasse,,
41250587,,residential,,,False,True,42.748000000000005,"LINESTRING (9.2469679 47.4121741, 9.2473422 47.412331, 9.2474682 47.4123455)",,Landsgemeindestrasse,,
41250597,,residential,,,False,True,136.99200000000002,"LINESTRING (9.2509132 47.4127088, 9.2504726 47.4128293, 9.2500647 47.4129025, 9.249858 47.4129127, 9.249624 47.4129077, 9.2491437 47.4128805)",,Brauereistrasse,,
5571743,2,secondary,50,,False,False,41.479,"LINESTRING (9.2490461 47.4144564, 9.2490211 47.4143103, 9.2490157 47.4142006, 9.2490225 47.4140845)",470,Herisauerstrasse,,
5571743,2,secondary,50,,False,True,16.284,"LINESTRING (9.2490461 47.4144564, 9.249056 47.4145202, 9.2490559 47.4146025)",470,Herisauerstrasse,,
41250639,,residential,,,False,False,60.28999999999999,"LINESTRING (9.2490461 47.4144564, 9.2492976 47.4144568, 9.2495294 47.4144608, 9.2495471 47.4144613, 9.2496572 47.4144671, 9.2497768 47.414476, 9.2498462 47.4144749)",,Gutenbergstrasse,,
30613486,,residential,50,,False,False,99.659,"LINESTRING (9.2503913 47.4136881, 9.2502545 47.4137061, 9.2501491 47.41372, 9.2501006 47.4137249, 9.249837 47.4137519, 9.249576 47.4137604, 9.2492642 47.4137534, 9.2490765 47.4137397)",,Poststrasse,,
30613486,,residential,50,,False,True,40.921,"LINESTRING (9.2503913 47.4136881, 9.2506074 47.4136431, 9.2508672 47.4135705, 9.250901 47.4135609)",,Poststrasse,,
41250639,,residential,,,False,True,65.363,"LINESTRING (9.2503913 47.4136881, 9.2504089 47.4137289, 9.250412 47.4137777, 9.2503788 47.4138619, 9.2502672 47.4141126, 9.2501981 47.4142525)",,Gutenbergstrasse,,
41247600,,residential,,,False,False,53.447,"LINESTRING (9.2498462 47.4144749, 9.2499331 47.4144966, 9.2500987 47.4145307, 9.2504106 47.4145939, 9.2504637 47.4145992, 9.2504969 47.4145975, 9.2505261 47.4145886)",,Rosenweg,,
41250639,,residential,,,False,False,36.907000000000004,"LINESTRING (9.2498462 47.4144749, 9.2501465 47.4143184, 9.2501741 47.4142949, 9.2501981 47.4142525)",,Gutenbergstrasse,,
41250639,,residential,,,False,True,60.29,"LINESTRING (9.2498462 47.4144749, 9.2497768 47.414476, 9.2496572 47.4144671, 9.2495471 47.4144613, 9.2495294 47.4144608, 9.2492976 47.4144568, 9.2490461 47.4144564)",,Gutenbergstrasse,,
120396606,,residential,,,False,False,44.787,"LINESTRING (9.2501981 47.4142525, 9.2505261 47.4145886)",,Friedhofweg,,
41250639,,residential,,,False,False,65.363,"LINESTRING (9.2501981 47.4142525, 9.2502672 47.4141126, 9.2503788 47.4138619, 9.250412 47.4137777, 9.2504089 47.4137289, 9.2503913 47.4136881)",,Gutenbergstrasse,,
41250639,,residential,,,False,True,36.907,"LINESTRING (9.2501981 47.4142525, 9.2501741 47.4142949, 9.2501465 47.4143184, 9.2498462 47.4144749)",,Gutenbergstrasse,,
5571743,2,secondary,50,,False,False,16.284,"LINESTRING (9.2490559 47.4146025, 9.249056 47.4145202, 9.2490461 47.4144564)",470,Herisauerstrasse,,
5571743,2,secondary,50,,False,True,44.18600000000001,"LINESTRING (9.2490559 47.4146025, 9.2490412 47.4146805, 9.2490065 47.4147676, 9.2489692 47.4148344, 9.2488704 47.4149766)",470,Herisauerstrasse,,
41250647,,residential,,,False,False,121.285,"LINESTRING (9.2490559 47.4146025, 9.2494749 47.4146797, 9.249594 47.4147021, 9.2506094 47.4148934)",,Merkurstrasse,,
41250647,,residential,,,False,False,46.22,"LINESTRING (9.2525967 47.4152539, 9.25319 47.4153616)",,Merkurstrasse,,
41250647,,residential,,,False,True,77.979,"LINESTRING (9.2525967 47.4152539, 9.2516044 47.4150516)",,Merkurstrasse,,
41761661,,residential,,,False,False,98.599,"LINESTRING (9.2525967 47.4152539, 9.2525723 47.4154249, 9.2525407 47.4156305, 9.2525339 47.4156821, 9.2525168 47.4157171, 9.2524526 47.4161344)",,Säntisstrasse,,
"[41247656, 41761661, 41761662]",,residential,,,False,True,73.521,"LINESTRING (9.2525967 47.4152539, 9.2526378 47.4149101, 9.2526537 47.4148079, 9.2526857 47.4145955)",,Säntisstrasse,,
30613487,,residential,,,False,True,68.223,"LINESTRING (9.2524526 47.4161344, 9.2515575 47.4160365)",,Kirchstrasse,,
30613487,,residential,,,False,False,65.793,"LINESTRING (9.2524526 47.4161344, 9.2528029 47.4161625, 9.2533242 47.4161757)",,Kirchstrasse,,
41761661,,residential,,,False,False,62.678,"LINESTRING (9.2524526 47.4161344, 9.2524048 47.4164379, 9.2523708 47.4165881, 9.2523453 47.4166932)",,Säntisstrasse,,
41761661,,residential,,,False,True,98.59900000000002,"LINESTRING (9.2524526 47.4161344, 9.2525168 47.4157171, 9.2525339 47.4156821, 9.2525407 47.4156305, 9.2525723 47.4154249, 9.2525967 47.4152539)",,Säntisstrasse,,
41250647,,residential,,,False,False,77.979,"LINESTRING (9.2516044 47.4150516, 9.2525967 47.4152539)",,Merkurstrasse,,
87759007,,residential,50,,False,True,69.597,"LINESTRING (9.2516044 47.4150516, 9.251842 47.4144467)",,Bahnhofstrasse,,
41250647,,residential,,,False,True,76.947,"LINESTRING (9.2516044 47.4150516, 9.25106 47.4149763, 9.2508659 47.4149421, 9.2506094 47.4148934)",,Merkurstrasse,,
87759007,,residential,50,,False,False,107.444,"LINESTRING (9.2516044 47.4150516, 9.2514635 47.4153901, 9.2513763 47.4156045, 9.2512265 47.4159834)",,Bahnhofstrasse,,
87759063,,residential,50,,False,False,86.845,"LINESTRING (9.2550136 47.4149329, 9.2550105 47.4149109, 9.2549733 47.4146821, 9.254891 47.4141563)",,Hirschenstrasse,,
"[30613613, 87759078, 140389958]",,residential,50,,False,True,13.136,"LINESTRING (9.2550136 47.4149329, 9.2550155 47.4149419, 9.2550261 47.4150195, 9.2550314 47.4150504)",,Hirschenstrasse,yes,
30613487,,residential,,,False,False,68.223,"LINESTRING (9.2515575 47.4160365, 9.2524526 47.4161344)",,Kirchstrasse,,
30613487,,residential,,,False,True,25.596,"LINESTRING (9.2515575 47.4160365, 9.2512265 47.4159834)",,Kirchstrasse,,
456215902,,unclassified,,,False,True,26.644,"LINESTRING (9.2515575 47.4160365, 9.2514562 47.4162661)",,,,
262673248,,secondary,50,,False,False,24.3,"LINESTRING (9.249404 47.4118944, 9.2495035 47.4116865)",470,Herisauerstrasse,,
41250558,,residential,,,False,False,313.921,"LINESTRING (9.249404 47.4118944, 9.2485757 47.4117739, 9.2480068 47.4117105, 9.2477219 47.4116918, 9.2474619 47.4116856, 9.2472271 47.4116932, 9.2470532 47.4117052, 9.2469006 47.4117276, 9.2467485 47.4117598, 9.2465904 47.4118079, 9.2464912 47.4118461, 9.246425 47.4118836, 9.2463387 47.4119401, 9.2459819 47.4123257, 9.2458779 47.4124042, 9.2458075 47.4124507, 9.2457715 47.4124796)",,Bot-Künzle-Strasse,,
262673248,,secondary,50,,False,True,55.964000000000006,"LINESTRING (9.249404 47.4118944, 9.2493826 47.4119481, 9.2493404 47.4120798, 9.2493004 47.4122047, 9.2492703 47.4123011, 9.249246 47.4123861)",470,Herisauerstrasse,,
591817367,,unclassified,,,False,False,66.929,"LINESTRING (9.2532729 47.4167766, 9.2533242 47.4161757)",,Weinburgstrasse,,
"[741634445, 1246586118]","['2', '3']",primary,50,,False,False,70.50099999999999,"LINESTRING (9.2532729 47.4167766, 9.2531792 47.4167707, 9.2529014 47.4167532, 9.2526704 47.4167378, 9.2525701 47.4167259, 9.2523453 47.4166932)",7,St. Gallerstrasse,,
741634445,3,primary,50,,False,True,130.33800000000002,"LINESTRING (9.2532729 47.4167766, 9.2533983 47.4167828, 9.2536355 47.4167904, 9.2538709 47.416791, 9.2539221 47.4167905, 9.2541044 47.4167855, 9.2542276 47.4167802, 9.2543225 47.416776, 9.2544038 47.4167714, 9.2547648 47.4167521, 9.2548533 47.4167476, 9.2550023 47.4167473)",7,St. Gallerstrasse,,
140392178,,residential,,,False,False,4.922,"LINESTRING (9.2519724 47.4189265, 9.2520377 47.4189238)",,Parkstrasse,,
"[41247736, 140392180, 1207595632]",,residential,30,,False,"[False, True]",128.986,"LINESTRING (9.2519724 47.4189265, 9.2520169 47.4191822, 9.2520384 47.4193487, 9.2520562 47.4194979, 9.2520816 47.4195401, 9.2521866 47.4195888, 9.2522895 47.4196295, 9.2523457 47.4196546, 9.252675 47.4197907, 9.2527591 47.4198255)",,"['Lindenbergstrasse', 'Säntisstrasse']",,
41247736,,residential,30,,False,True,104.702,"LINESTRING (9.2519724 47.4189265, 9.2519329 47.418691, 9.2519336 47.4185341, 9.2519546 47.4184586, 9.2520771 47.4179951)",,Säntisstrasse,,
741634443,,residential,50,,False,False,8.652,"LINESTRING (9.2545987 47.4122008, 9.2545769 47.4121244)",,Hirschenstrasse,,
741634443,,residential,50,,False,True,124.99600000000001,"LINESTRING (9.2545987 47.4122008, 9.2546088 47.4122685, 9.2546247 47.4124383, 9.2546579 47.4127929, 9.2547088 47.4133224)",,Hirschenstrasse,,
120396593,,residential,50,,False,True,111.747,"LINESTRING (9.2521885 47.4136644, 9.2536714 47.413719)",,,,
120396593,,residential,50,,False,False,101.108,"LINESTRING (9.2521885 47.4136644, 9.2516762 47.413668, 9.251365 47.4136608, 9.2511236 47.4136571, 9.2510217 47.4136444, 9.250952 47.4136099, 9.2509443 47.4136025, 9.250901 47.4135609)",,,,
"[87759042, 205796450, 87759007]",,residential,50,,False,False,90.817,"LINESTRING (9.2521885 47.4136644, 9.2519019 47.4143073, 9.2518815 47.4143487, 9.2518723 47.4143718, 9.2518521 47.4144227, 9.251842 47.4144467)",,Bahnhofstrasse,yes,
205796450,,residential,50,,False,True,51.209,"LINESTRING (9.2521885 47.4136644, 9.2523674 47.4133194, 9.2523968 47.4132266)",,Bahnhofstrasse,,
41247602,,residential,50,,False,True,44.228,"LINESTRING (9.2536714 47.413719, 9.253681 47.4133213)",,Lindenwiesstrasse,,
120396593,,residential,50,,False,False,111.747,"LINESTRING (9.2536714 47.413719, 9.2521885 47.4136644)",,,,
"[41247602, 87759076, 87759085]",,residential,50,,False,False,114.74499999999999,"LINESTRING (9.2536714 47.413719, 9.2536372 47.4140177, 9.2535862 47.4142427, 9.2534475 47.4146091, 9.2534398 47.4146293, 9.2534151 47.4146878, 9.2533967 47.4147308)",,Lindenwiesstrasse,yes,
120396606,,residential,,,False,True,44.787,"LINESTRING (9.2505261 47.4145886, 9.2501981 47.4142525)",,Friedhofweg,,
41247600,,residential,,,False,False,102.16999999999999,"LINESTRING (9.2505261 47.4145886, 9.2506842 47.4145373, 9.2508326 47.4144927, 9.2509205 47.4144756, 9.2510049 47.4144665, 9.2511689 47.4144497, 9.251369 47.4144354, 9.2515784 47.4144262, 9.2516557 47.4144256, 9.2517536 47.4144349, 9.251842 47.4144467)",,Rosenweg,,
41247600,,residential,,,False,True,53.446999999999996,"LINESTRING (9.2505261 47.4145886, 9.2504969 47.4145975, 9.2504637 47.4145992, 9.2504106 47.4145939, 9.2500987 47.4145307, 9.2499331 47.4144966, 9.2498462 47.4144749)",,Rosenweg,,
120396606,,residential,,,False,False,34.72,"LINESTRING (9.2505261 47.4145886, 9.2505504 47.4146276, 9.2505734 47.4146861, 9.2506045 47.4147937, 9.250607 47.4148334, 9.2506094 47.4148934)",,Friedhofweg,,
25276848,2,secondary,50,,False,False,45.448,"LINESTRING (9.2442196 47.4146302, 9.2437443 47.414378)",430,Flawilerstrasse,,
25276848,2,secondary,50,,False,True,160.834,"LINESTRING (9.2442196 47.4146302, 9.2445585 47.4148147, 9.2449862 47.4150416, 9.2453636 47.4152284, 9.245649 47.4153751, 9.245789 47.4154356, 9.2459336 47.4154921)",430,Flawilerstrasse,,
26572421,,residential,50,,False,False,181.67600000000002,"LINESTRING (9.2442196 47.4146302, 9.244334 47.4145326, 9.2444473 47.4144657, 9.2447059 47.4143737, 9.2448266 47.4143308, 9.2452173 47.4141993, 9.2453899 47.4141572, 9.2455235 47.414136, 9.2456299 47.4141234, 9.2460826 47.4141113, 9.2464159 47.4141064)",,Ringstrasse,,
1008697390,,residential,30,,False,False,40.493,"LINESTRING (9.2545664 47.417926, 9.2551045 47.4179196)",,Haldenstrasse,,
140392182,,residential,,,False,True,269.76599999999996,"LINESTRING (9.2545664 47.417926, 9.2545804 47.4179772, 9.254578 47.4182517, 9.2545516 47.4182842, 9.2545036 47.4183045, 9.2533729 47.4183086, 9.253312 47.4183762, 9.2532113 47.4183867, 9.2526774 47.4183845, 9.2525376 47.418397, 9.2524325 47.4184346, 9.2523732 47.4184671, 9.2522874 47.4185251, 9.2521029 47.4188863, 9.2520377 47.4189238)",,Gütschstrasse,,
173929817,,residential,,,False,False,204.637,"LINESTRING (9.2545664 47.417926, 9.2544118 47.4176346, 9.2543826 47.4176113, 9.2543353 47.4176036, 9.254217 47.4176028, 9.2541611 47.4176021, 9.2530677 47.4175985, 9.252167 47.4175898)",,Grüneggstrasse,,
1008697390,,residential,30,,False,True,187.47500000000002,"LINESTRING (9.2545664 47.417926, 9.2531579 47.4179773, 9.2530918 47.4179766, 9.2520771 47.4179951)",,Haldenstrasse,,
140392178,,residential,,,False,True,4.922,"LINESTRING (9.2520377 47.4189238, 9.2519724 47.4189265)",,Parkstrasse,,
140392178,,residential,,,False,False,123.96499999999999,"LINESTRING (9.2520377 47.4189238, 9.252093 47.4189506, 9.2532322 47.4191653, 9.2534525 47.4192131, 9.2536103 47.4192473)",,Parkstrasse,,
140392182,,residential,,,False,False,269.766,"LINESTRING (9.2520377 47.4189238, 9.2521029 47.4188863, 9.2522874 47.4185251, 9.2523732 47.4184671, 9.2524325 47.4184346, 9.2525376 47.418397, 9.2526774 47.4183845, 9.2532113 47.4183867, 9.253312 47.4183762, 9.2533729 47.4183086, 9.2545036 47.4183045, 9.2545516 47.4182842, 9.254578 47.4182517, 9.2545804 47.4179772, 9.2545664 47.417926)",,Gütschstrasse,,
41242170,,residential,,,False,True,38.392,"LINESTRING (9.2480845 47.4193774, 9.2475802 47.4193247)",,Gartenstrasse,,
140392177,,residential,,,False,False,27.646,"LINESTRING (9.2535194 47.4194882, 9.2536103 47.4192473)",,Austrasse,,
140392186,,residential,,,False,True,133.387,"LINESTRING (9.2535194 47.4194882, 9.255203 47.4198641)",,Parkweg,,
140392177,,residential,,,False,True,72.631,"LINESTRING (9.2535194 47.4194882, 9.2534657 47.4195898, 9.2534175 47.4196442, 9.2533263 47.4196805, 9.2527591 47.4198255)",,Austrasse,,
140392177,,residential,,,False,True,27.646,"LINESTRING (9.2536103 47.4192473, 9.2535194 47.4194882)",,Austrasse,,
140392178,,residential,,,False,False,129.233,"LINESTRING (9.2536103 47.4192473, 9.2546045 47.4194608, 9.2550926 47.4195661, 9.2552546 47.4195596)",,Parkstrasse,,
140392178,,residential,,,False,True,123.965,"LINESTRING (9.2536103 47.4192473, 9.2534525 47.4192131, 9.2532322 47.4191653, 9.252093 47.4189506, 9.2520377 47.4189238)",,Parkstrasse,,
140392177,,residential,,,False,False,72.631,"LINESTRING (9.2527591 47.4198255, 9.2533263 47.4196805, 9.2534175 47.4196442, 9.2534657 47.4195898, 9.2535194 47.4194882)",,Austrasse,,
"[1207595632, 41247736, 140392180]",,residential,30,,False,"[False, True]",128.98600000000002,"LINESTRING (9.2527591 47.4198255, 9.252675 47.4197907, 9.2523457 47.4196546, 9.2522895 47.4196295, 9.2521866 47.4195888, 9.2520816 47.4195401, 9.2520562 47.4194979, 9.2520384 47.4193487, 9.2520169 47.4191822, 9.2519724 47.4189265)",,"['Lindenbergstrasse', 'Säntisstrasse']",,
41247736,,residential,30,,False,False,45.572,"LINESTRING (9.252167 47.4175898, 9.2520771 47.4179951)",,Säntisstrasse,,
41247736,,residential,30,,False,True,100.596,"LINESTRING (9.252167 47.4175898, 9.2523453 47.4166932)",,Säntisstrasse,,
173929817,,residential,,,False,True,204.637,"LINESTRING (9.252167 47.4175898, 9.2530677 47.4175985, 9.2541611 47.4176021, 9.254217 47.4176028, 9.2543353 47.4176036, 9.2543826 47.4176113, 9.2544118 47.4176346, 9.2545664 47.417926)",,Grüneggstrasse,,
