osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction,access
"[892480601, 1214263283, 126798078]",2,1,Bünzstrasse,primary,False,True,63.358000000000004,"LINESTRING (8.2752069 47.3511917, 8.2752683 47.3512009, 8.275301 47.3512055, 8.2754107 47.3512208, 8.2754868 47.3512317, 8.2760308 47.351306)",50,yes,,
22810039,,,Bahnhofstrasse,residential,False,False,38.462,"LINESTRING (8.2735239 47.3501697, 8.273498 47.35014, 8.2734722 47.3501103, 8.2734206 47.3500717, 8.2733622 47.3500317, 8.2731758 47.34992)",30,,,
37638132,2,1,Villmergerstrasse,primary,False,True,34.44,"LINESTRING (8.2735239 47.3501697, 8.2732741 47.3502639, 8.2731932 47.350306, 8.2731383 47.3503346)",50,,,
"[171568728, 1176634155]","['2', '3']",1,Zentralstrasse,primary,False,False,102.134,"LINESTRING (8.2735239 47.3501697, 8.2738438 47.3500896, 8.2747956 47.3498514)",50,,,
36788960,2,280,Kapellstrasse,secondary,False,False,52.199000000000005,"LINESTRING (8.2776345 47.3525628, 8.2776213 47.3525279, 8.2775151 47.3522475, 8.2774797 47.352136, 8.2774704 47.3521068)",50,,,
36788960,2,280,Kapellstrasse,secondary,False,True,100.53599999999999,"LINESTRING (8.2776345 47.3525628, 8.2776551 47.3526159, 8.2776822 47.3526858, 8.2777941 47.3529614, 8.2778538 47.3531041, 8.2779047 47.3532421, 8.2779264 47.3533577, 8.2779293 47.3534417)",50,,,
94964491,,,Parkweg,residential,False,False,70.82,"LINESTRING (8.2776345 47.3525628, 8.2775767 47.3525732, 8.2771788 47.3526451, 8.2767261 47.3527268)",,,,
27576799,,,Aeschstrasse,residential,False,False,201.101,"LINESTRING (8.2779293 47.3534417, 8.2778699 47.3534518, 8.2778551 47.3534543, 8.2775376 47.3535083, 8.2772935 47.3535712, 8.2771683 47.3536081, 8.2770546 47.353654, 8.2767944 47.3537421, 8.2764591 47.3538756, 8.2761317 47.353989, 8.2755215 47.3542045)",30,,,
36788960,2,280,Kapellstrasse,secondary,False,False,100.53600000000002,"LINESTRING (8.2779293 47.3534417, 8.2779264 47.3533577, 8.2779047 47.3532421, 8.2778538 47.3531041, 8.2777941 47.3529614, 8.2776822 47.3526858, 8.2776551 47.3526159, 8.2776345 47.3525628)",50,,,
36788961,,,Kapellstrasse,residential,False,True,59.690000000000005,"LINESTRING (8.2779293 47.3534417, 8.2779828 47.3534581, 8.278005 47.3534649, 8.2780839 47.3535079, 8.2781454 47.3535726, 8.278421 47.3538507)",30,,,
36788963,,,Hochwachtstrasse,residential,False,False,5.139,"LINESTRING (8.2792966 47.3544148, 8.2792296 47.3544061)",30,,,
36788963,,,Hochwachtstrasse,residential,False,True,77.80799999999999,"LINESTRING (8.2792966 47.3544148, 8.2798646 47.3545445, 8.2800708 47.3546038, 8.2802553 47.354671)",30,,,
95132351,,,Kapellmattstrasse,residential,False,False,114.19999999999999,"LINESTRING (8.2792966 47.3544148, 8.279349 47.3543597, 8.2795384 47.3542089, 8.2798185 47.3540359, 8.2801044 47.3539171, 8.2804771 47.3537973)",30,,,
842378020,,,Güpfstrasse,residential,False,False,75.848,"LINESTRING (8.2730008 47.3524053, 8.2725035 47.3518122)",30,,,
115012034,,,Mattenhofweg,residential,False,False,217.137,"LINESTRING (8.2730008 47.3524053, 8.2739807 47.3519487, 8.2747893 47.3515722, 8.2749474 47.3514818, 8.2750353 47.3514094, 8.2751524 47.3512903, 8.2751877 47.3512265, 8.2752069 47.3511917)",30,,,
"[1109059761, 69079190, 1109059758]",,,Güpfstrasse,residential,False,True,25.719,"LINESTRING (8.2730008 47.3524053, 8.2730377 47.3524512, 8.273116 47.35254, 8.2731638 47.3526083)",30,yes,,
25935420,,,Bankweg,residential,False,False,53.833,"LINESTRING (8.2743604 47.3530193, 8.273938 47.3532023, 8.2737523 47.3532733)",30,,,
25935420,,,Bankweg,residential,False,True,240.667,"LINESTRING (8.2743604 47.3530193, 8.2747266 47.3527976, 8.27495 47.3526801, 8.275181 47.3525678, 8.2751961 47.3525568, 8.2753832 47.3524202, 8.2757184 47.3522947, 8.2758343 47.3522483, 8.275908 47.3522127, 8.2761004 47.352132, 8.2764564 47.351949, 8.2766146 47.3518466, 8.2767652 47.3517864, 8.2768318 47.3517516, 8.2768732 47.3517051)",30,,,
27578364,,,Aescherzelgweg,residential,False,False,78.839,"LINESTRING (8.2743604 47.3530193, 8.2741959 47.3528466, 8.2738043 47.3524187)",,,,
27578364,,,Aescherzelgweg,residential,False,True,158.23299999999998,"LINESTRING (8.2743604 47.3530193, 8.2749691 47.3536087, 8.2753495 47.3540289, 8.2755215 47.3542045)",,,,
"[165487434, 36746732, 221224781]",,280,Friedhofstrasse,secondary,False,False,121.30699999999999,"LINESTRING (8.2771473 47.348458, 8.2770242 47.347843, 8.2769866 47.3476561, 8.2769716 47.3475158, 8.2769456 47.3473759)",50,yes,,
36788958,,K 362,Waltenschwilerstrasse,tertiary,False,False,160.476,"LINESTRING (8.2771473 47.348458, 8.2772019 47.3484545, 8.2773105 47.3484475, 8.2774456 47.3484376, 8.2776411 47.3484505, 8.2781235 47.3484864, 8.2783405 47.3484686, 8.2784854 47.3484436, 8.2787476 47.3483756, 8.2790192 47.3483058, 8.2791642 47.3482677, 8.2792146 47.3482553)",,,,
783755926,2,280,Postplatz,secondary,False,True,40.09,"LINESTRING (8.2771473 47.348458, 8.2771497 47.348527, 8.2771428 47.348593, 8.2771344 47.3486333, 8.2771209 47.348673, 8.2771024 47.3487119, 8.2770791 47.3487495, 8.2770705 47.3487652, 8.2770472 47.3488079)",50,,,
36788958,,K 362,Waltenschwilerstrasse,tertiary,False,False,75.451,"LINESTRING (8.2792146 47.3482553, 8.279559 47.3481778, 8.2797365 47.3481481, 8.2800098 47.3481056, 8.2801822 47.3480839)",,,,
36788958,,K 362,Waltenschwilerstrasse,tertiary,False,True,160.476,"LINESTRING (8.2792146 47.3482553, 8.2791642 47.3482677, 8.2790192 47.3483058, 8.2787476 47.3483756, 8.2784854 47.3484436, 8.2783405 47.3484686, 8.2781235 47.3484864, 8.2776411 47.3484505, 8.2774456 47.3484376, 8.2773105 47.3484475, 8.2772019 47.3484545, 8.2771473 47.348458)",,,,
27009620,,,Pilatusstrasse,residential,False,True,199.42000000000002,"LINESTRING (8.2801822 47.3480839, 8.2802102 47.3481587, 8.2803215 47.3483454, 8.2804004 47.348559, 8.2805116 47.3488598, 8.2805436 47.3489514, 8.2806141 47.3491416, 8.2807202 47.3494279, 8.2808392 47.3496987, 8.2808852 47.3498111)",30,,,
36788958,,K 362,Waltenschwilerstrasse,tertiary,False,False,133.046,"LINESTRING (8.2801822 47.3480839, 8.280317 47.3480715, 8.2805968 47.3480482, 8.280899 47.3480173, 8.2811422 47.3479696, 8.2814234 47.3478868, 8.2818207 47.3477012)",,,,
36788958,,K 362,Waltenschwilerstrasse,tertiary,False,True,75.45100000000001,"LINESTRING (8.2801822 47.3480839, 8.2800098 47.3481056, 8.2797365 47.3481481, 8.279559 47.3481778, 8.2792146 47.3482553)",,,,
25935420,,,Bankweg,residential,False,False,108.243,"LINESTRING (8.2737523 47.3532733, 8.2731821 47.3534967, 8.2729687 47.3535847, 8.2725161 47.3537694)",30,,,
25935420,,,Bankweg,residential,False,True,53.833,"LINESTRING (8.2737523 47.3532733, 8.273938 47.3532023, 8.2743604 47.3530193)",30,,,
27578153,,,Güpfstrasse,residential,False,False,86.32300000000001,"LINESTRING (8.2737523 47.3532733, 8.2736945 47.353183, 8.2731638 47.3526083)",30,,,
25935420,,,Bankweg,residential,False,True,108.243,"LINESTRING (8.2725161 47.3537694, 8.2729687 47.3535847, 8.2731821 47.3534967, 8.2737523 47.3532733)",30,,,
27576799,,,Aeschstrasse,residential,False,True,81.673,"LINESTRING (8.2746297 47.3546213, 8.2746882 47.3545899, 8.2749681 47.3544508, 8.2750992 47.3543857, 8.2755215 47.3542045)",30,,,
27576799,,,Aeschstrasse,residential,False,False,81.67299999999999,"LINESTRING (8.2755215 47.3542045, 8.2750992 47.3543857, 8.2749681 47.3544508, 8.2746882 47.3545899, 8.2746297 47.3546213)",30,,,
27576799,,,Aeschstrasse,residential,False,True,201.101,"LINESTRING (8.2755215 47.3542045, 8.2761317 47.353989, 8.2764591 47.3538756, 8.2767944 47.3537421, 8.2770546 47.353654, 8.2771683 47.3536081, 8.2772935 47.3535712, 8.2775376 47.3535083, 8.2778551 47.3534543, 8.2778699 47.3534518, 8.2779293 47.3534417)",30,,,
27578364,,,Aescherzelgweg,residential,False,False,158.233,"LINESTRING (8.2755215 47.3542045, 8.2753495 47.3540289, 8.2749691 47.3536087, 8.2743604 47.3530193)",,,,
27578076,,,Bünzweg,residential,False,True,52.656,"LINESTRING (8.2731638 47.3526083, 8.2738043 47.3524187)",30,,,
27578153,,,Güpfstrasse,residential,False,True,86.32300000000001,"LINESTRING (8.2731638 47.3526083, 8.2736945 47.353183, 8.2737523 47.3532733)",30,,,
"[1109059761, 1109059758, 69079190]",,,Güpfstrasse,residential,False,False,25.719,"LINESTRING (8.2731638 47.3526083, 8.273116 47.35254, 8.2730377 47.3524512, 8.2730008 47.3524053)",30,yes,,
27578076,,,Bünzweg,residential,False,False,52.656,"LINESTRING (8.2738043 47.3524187, 8.2731638 47.3526083)",30,,,
27578076,,,Bünzweg,residential,False,True,214.792,"LINESTRING (8.2738043 47.3524187, 8.2744155 47.3522369, 8.2749351 47.3520709, 8.2749905 47.3520516, 8.2752589 47.3519574, 8.2754336 47.3518593, 8.2754901 47.3518091, 8.2758356 47.3515152, 8.2760035 47.3513675, 8.2760112 47.3513501, 8.2760308 47.351306)",30,,,
27578364,,,Aescherzelgweg,residential,False,True,78.839,"LINESTRING (8.2738043 47.3524187, 8.2741959 47.3528466, 8.2743604 47.3530193)",,,,
69079187,,,Güpfstrasse,residential,False,False,63.672,"LINESTRING (8.2725035 47.3518122, 8.2722287 47.3512707)",30,,,
842378020,,,Güpfstrasse,residential,False,True,75.848,"LINESTRING (8.2725035 47.3518122, 8.2730008 47.3524053)",30,,,
842378019,,,Sorenbühlweg,residential,False,False,181.597,"LINESTRING (8.2725035 47.3518122, 8.2726598 47.3517283, 8.2728402 47.3516752, 8.2729335 47.3516546, 8.2732115 47.3515933, 8.2739088 47.3514395, 8.2742054 47.3513371, 8.2744311 47.3512531, 8.274533 47.3511863, 8.274576 47.3511221, 8.2745925 47.351087)",30,,,
126798078,2,1,Bünzstrasse,primary,False,False,80.566,"LINESTRING (8.2745925 47.351087, 8.2743961 47.3510367, 8.2741331 47.3509476, 8.2740921 47.3509317, 8.2736621 47.3507358)",50,,,
126798078,2,1,Bünzstrasse,primary,False,True,47.765,"LINESTRING (8.2745925 47.351087, 8.2747647 47.3511239, 8.2749715 47.3511576, 8.2752069 47.3511917)",50,,,
842378019,,,Sorenbühlweg,residential,False,True,181.597,"LINESTRING (8.2745925 47.351087, 8.274576 47.3511221, 8.274533 47.3511863, 8.2744311 47.3512531, 8.2742054 47.3513371, 8.2739088 47.3514395, 8.2732115 47.3515933, 8.2729335 47.3516546, 8.2728402 47.3516752, 8.2726598 47.3517283, 8.2725035 47.3518122)",30,,,
27579973,,,Bünzeggstrasse,residential,False,False,157.186,"LINESTRING (8.2747956 47.3498514, 8.2748195 47.3498934, 8.2748284 47.3499107, 8.2749377 47.3501239, 8.2749433 47.3501888, 8.2748975 47.3502423, 8.2744649 47.3503424, 8.2740748 47.3504441, 8.2739351 47.3505263, 8.2737677 47.3506542, 8.2736621 47.3507358)",,,,
"[121293537, 37668462, 37668463, 15805264, 171568728]",2,1,Zentralstrasse,primary,False,False,152.507,"LINESTRING (8.2747956 47.3498514, 8.2749609 47.3498101, 8.2751421 47.3497649, 8.2751923 47.3497508, 8.275363 47.3497028, 8.2756377 47.3496154, 8.2757971 47.3495651, 8.2758414 47.3495543, 8.2759412 47.3495269, 8.2763896 47.3494038, 8.2765189 47.3493917, 8.2766261 47.3493966, 8.2766517 47.3493981, 8.2766859 47.3494)",50,yes,,
"[171568728, 1176634155]","['2', '3']",1,Zentralstrasse,primary,False,True,102.134,"LINESTRING (8.2747956 47.3498514, 8.2738438 47.3500896, 8.2735239 47.3501697)",50,,,
37638132,2,1,Villmergerstrasse,primary,False,False,34.44,"LINESTRING (8.2731383 47.3503346, 8.2731932 47.350306, 8.2732741 47.3502639, 8.2735239 47.3501697)",50,,,
37638133,1,,Wohlerhofkreisel,primary,True,False,13.524999999999999,"LINESTRING (8.2731383 47.3503346, 8.273156 47.3503625, 8.2731588 47.3503929, 8.2731464 47.3504221, 8.2731202 47.3504468)",50,,roundabout,
27579973,,,Bünzeggstrasse,residential,False,True,157.186,"LINESTRING (8.2736621 47.3507358, 8.2737677 47.3506542, 8.2739351 47.3505263, 8.2740748 47.3504441, 8.2744649 47.3503424, 8.2748975 47.3502423, 8.2749433 47.3501888, 8.2749377 47.3501239, 8.2748284 47.3499107, 8.2748195 47.3498934, 8.2747956 47.3498514)",,,,
126798078,2,1,Bünzstrasse,primary,False,False,51.963,"LINESTRING (8.2736621 47.3507358, 8.2732384 47.3505141, 8.2731681 47.3504741, 8.2731202 47.3504468)",50,,,
126798078,2,1,Bünzstrasse,primary,False,True,80.56599999999999,"LINESTRING (8.2736621 47.3507358, 8.2740921 47.3509317, 8.2741331 47.3509476, 8.2743961 47.3510367, 8.2745925 47.351087)",50,,,
27578076,,,Bünzweg,residential,False,False,214.792,"LINESTRING (8.2760308 47.351306, 8.2760112 47.3513501, 8.2760035 47.3513675, 8.2758356 47.3515152, 8.2754901 47.3518091, 8.2754336 47.3518593, 8.2752589 47.3519574, 8.2749905 47.3520516, 8.2749351 47.3520709, 8.2744155 47.3522369, 8.2738043 47.3524187)",30,,,
"[892480601, 1214263283, 126798078]",2,1,Bünzstrasse,primary,False,False,63.358000000000004,"LINESTRING (8.2760308 47.351306, 8.2754868 47.3512317, 8.2754107 47.3512208, 8.275301 47.3512055, 8.2752683 47.3512009, 8.2752069 47.3511917)",50,yes,,
1214263283,2,1,Bünzstrasse,primary,False,True,36.443,"LINESTRING (8.2760308 47.351306, 8.2763142 47.3513355, 8.2764348 47.3513581, 8.2764956 47.3513841)",50,,,
27580074,,,Bahnhofweg,residential,False,True,78.19900000000001,"LINESTRING (8.2738106 47.3493151, 8.2737252 47.3492516, 8.2735576 47.3491269, 8.2730879 47.3488106)",,,,
27580155,,,Wehrlistrasse,residential,False,True,82.782,"LINESTRING (8.2738106 47.3493151, 8.2737869 47.3493338, 8.2737067 47.3493969, 8.2734335 47.3496271, 8.273247 47.3498483, 8.2731758 47.34992)",,,,
74140918,,,Bahnhofweg,residential,True,False,95.199,"LINESTRING (8.2738106 47.3493151, 8.274167 47.3495092, 8.2746787 47.3497877, 8.2747581 47.349831, 8.2747956 47.3498514)",,,,
171568729,,,Wehrlistrasse,residential,False,True,242.701,"LINESTRING (8.2738106 47.3493151, 8.2738437 47.3492959, 8.2738521 47.349291, 8.2741512 47.3491173, 8.2746804 47.3488331, 8.2747597 47.348778, 8.2748881 47.348664, 8.2749369 47.348548, 8.2749686 47.3484067, 8.2750336 47.3482248, 8.2751111 47.3480827, 8.2752335 47.347942, 8.2753026 47.3478831, 8.2754449 47.3477839, 8.275565 47.3477082, 8.275696 47.3476422)",,,,
22810039,,,Bahnhofstrasse,residential,False,True,38.461999999999996,"LINESTRING (8.2731758 47.34992, 8.2733622 47.3500317, 8.2734206 47.3500717, 8.2734722 47.3501103, 8.273498 47.35014, 8.2735239 47.3501697)",30,,,
27580155,,,Wehrlistrasse,residential,False,False,82.782,"LINESTRING (8.2731758 47.34992, 8.273247 47.3498483, 8.2734335 47.3496271, 8.2737067 47.3493969, 8.2737869 47.3493338, 8.2738106 47.3493151)",,,,
25935420,,,Bankweg,residential,False,False,240.66699999999997,"LINESTRING (8.2768732 47.3517051, 8.2768318 47.3517516, 8.2767652 47.3517864, 8.2766146 47.3518466, 8.2764564 47.351949, 8.2761004 47.352132, 8.275908 47.3522127, 8.2758343 47.3522483, 8.2757184 47.3522947, 8.2753832 47.3524202, 8.2751961 47.3525568, 8.275181 47.3525678, 8.27495 47.3526801, 8.2747266 47.3527976, 8.2743604 47.3530193)",30,,,
27580203,,,Chilegässli,residential,False,False,63.161,"LINESTRING (8.2768732 47.3517051, 8.2768815 47.3516411, 8.2773712 47.351262)",,,,
1118149776,2,1,Bünzstrasse,primary,False,True,8.665000000000001,"LINESTRING (8.2768732 47.3517051, 8.2769036 47.351722, 8.2769701 47.3517465)",50,,,
"[171568625, 1214263282]","['2', '3']",1,Bünzstrasse,primary,False,False,45.989999999999995,"LINESTRING (8.2768732 47.3517051, 8.2767828 47.3516499, 8.2766595 47.351516, 8.2765716 47.3514334, 8.2765389 47.3514084, 8.2764956 47.3513841)",50,,,
94737977,,,Wohlen Mitte,residential,False,False,136.44299999999998,"LINESTRING (8.2764956 47.3513841, 8.2765474 47.3513411, 8.2766518 47.3512544, 8.27667 47.351149, 8.2764359 47.3506689, 8.2763243 47.3502274)",,,,
"[171568625, 1214263282]","['2', '3']",1,Bünzstrasse,primary,False,True,45.99,"LINESTRING (8.2764956 47.3513841, 8.2765389 47.3514084, 8.2765716 47.3514334, 8.2766595 47.351516, 8.2767828 47.3516499, 8.2768732 47.3517051)",50,,,
1214263283,2,1,Bünzstrasse,primary,False,False,36.443,"LINESTRING (8.2764956 47.3513841, 8.2764348 47.3513581, 8.2763142 47.3513355, 8.2760308 47.351306)",50,,,
15805249,2,1,Bremgarterstrasse,primary,True,False,51.28399999999999,"LINESTRING (8.2784602 47.3510042, 8.278596 47.3510302, 8.2789513 47.3510518, 8.2790609 47.3510532, 8.2791243 47.3510781)",50,,,
27580223,2,,Kirchenrain,primary,False,True,28.890999999999995,"LINESTRING (8.2784602 47.3510042, 8.2784644 47.3510389, 8.2784676 47.3510659, 8.2785027 47.3512135, 8.2785132 47.3512308, 8.2785298 47.3512583)",50,,,
"[1214263280, 28269141]","['2', '3']",1,Zentralstrasse,primary,False,True,18.915,"LINESTRING (8.2784602 47.3510042, 8.2783667 47.3509624, 8.2783259 47.3509201, 8.2782907 47.3508835)",,,,
27580191,2,1;280,Kirchenrain,primary,False,True,49.072,"LINESTRING (8.2785298 47.3512583, 8.27866 47.3512154, 8.2791243 47.3510781)",50,,,
27580223,2,,Kirchenrain,primary,False,False,28.891,"LINESTRING (8.2785298 47.3512583, 8.2785132 47.3512308, 8.2785027 47.3512135, 8.2784676 47.3510659, 8.2784644 47.3510389, 8.2784602 47.3510042)",50,,,
116035388,2,1;280,Kirchenrain,primary,False,False,80.199,"LINESTRING (8.2785298 47.3512583, 8.2784516 47.3512999, 8.2784131 47.3513334, 8.2782721 47.3516506, 8.2782326 47.3517114, 8.2781611 47.3517466, 8.2779464 47.3517967)",50,,,
27580203,,,Chilegässli,residential,False,True,63.161,"LINESTRING (8.2773712 47.351262, 8.2768815 47.3516411, 8.2768732 47.3517051)",,,,
94737971,,,Chilegässli,residential,True,False,81.989,"LINESTRING (8.2773712 47.351262, 8.2774398 47.35121, 8.2775214 47.3511664, 8.2776858 47.3510806, 8.2778779 47.3509968, 8.2780767 47.3509451, 8.2782111 47.3509064, 8.2782427 47.3508973, 8.2782907 47.3508835)",,,,
"[1214263280, 28269141]","['2', '3']",1,Zentralstrasse,primary,False,False,18.915,"LINESTRING (8.2782907 47.3508835, 8.2783259 47.3509201, 8.2783667 47.3509624, 8.2784602 47.3510042)",,,,
28269141,2,1,Zentralstrasse,primary,False,True,83.313,"LINESTRING (8.2782907 47.3508835, 8.2782233 47.3507812, 8.2780501 47.3504951, 8.2779706 47.3503683, 8.2779554 47.3503459, 8.2778254 47.3502057)",,,,
27580224,1,,Kirchenplatz,primary,True,False,14.225000000000001,"LINESTRING (8.2773656 47.3518032, 8.2774001 47.3517892, 8.2774323 47.3517835, 8.2774655 47.3517836, 8.2775049 47.3517916, 8.2775385 47.3518075)",50,,roundabout,
27580224,1,,Kirchenplatz,primary,True,False,10.809000000000001,"LINESTRING (8.2775385 47.3518075, 8.2775662 47.3518339, 8.2775777 47.3518654, 8.2775716 47.3518975)",50,,roundabout,
1118149627,1,1;280,Kirchenrain,primary,True,False,20.912999999999997,"LINESTRING (8.2775385 47.3518075, 8.2776344 47.3518082, 8.2777005 47.3518113, 8.2778155 47.3518181)",50,,,
27580224,1,,Kirchenplatz,primary,True,False,11.341000000000001,"LINESTRING (8.2773247 47.3518958, 8.2773192 47.3518724, 8.2773232 47.3518488, 8.2773391 47.3518238, 8.2773656 47.3518032)",50,,roundabout,
46957774,1,1,Bünzstrasse,primary,True,False,31.61,"LINESTRING (8.2773247 47.3518958, 8.2772557 47.3518603, 8.2770424 47.3517869, 8.2769701 47.3517465)",50,,,
37638133,1,,Wohlerhofkreisel,primary,True,False,28.812000000000005,"LINESTRING (8.2729041 47.3504137, 8.2728964 47.3503883, 8.2728998 47.3503625, 8.2729139 47.3503384, 8.2729377 47.3503182, 8.2729691 47.3503034, 8.2730054 47.3502953, 8.2730436 47.3502946, 8.2730805 47.3503014, 8.273113 47.3503151, 8.2731383 47.3503346)",50,,roundabout,
37638133,1,,Wohlerhofkreisel,primary,True,False,19.706,"LINESTRING (8.2731202 47.3504468, 8.2730763 47.3504662, 8.2730248 47.3504724, 8.2729738 47.3504646, 8.2729313 47.3504439, 8.2729041 47.3504137)",50,,roundabout,
126798078,2,1,Bünzstrasse,primary,False,True,51.96300000000001,"LINESTRING (8.2731202 47.3504468, 8.2731681 47.3504741, 8.2732384 47.3505141, 8.2736621 47.3507358)",50,,,
27580224,1,,Kirchenplatz,primary,True,False,7.897,"LINESTRING (8.2773906 47.3519488, 8.2773617 47.3519354, 8.2773392 47.3519173, 8.2773247 47.3518958)",50,,roundabout,
27580224,1,,Kirchenplatz,primary,True,False,10.208,"LINESTRING (8.2775201 47.3519435, 8.2774897 47.3519536, 8.2774564 47.3519579, 8.2774226 47.3519563, 8.2773906 47.3519488)",50,,roundabout,
1118149696,1,280,Kapellstrasse,secondary,True,False,18.558,"LINESTRING (8.2775201 47.3519435, 8.2775104 47.3519733, 8.277484 47.3520448, 8.2774704 47.3521068)",50,,,
27580224,1,,Kirchenplatz,primary,True,False,6.5280000000000005,"LINESTRING (8.2775716 47.3518975, 8.2775597 47.3519153, 8.2775422 47.3519309, 8.2775201 47.3519435)",50,,roundabout,
94942774,,,Haldenrain,residential,False,True,81.862,"LINESTRING (8.2838595 47.3468268, 8.2838825 47.3468656, 8.2840376 47.3470741, 8.2840611 47.3471276, 8.2840339 47.3472001, 8.283799 47.3474895)",30,,,
"[1236544636, 1236544637, 36788958]",,K 362,Waltenschwilerstrasse,tertiary,False,True,136.927,"LINESTRING (8.2838595 47.3468268, 8.2837611 47.3468611, 8.2836717 47.3468898, 8.2834696 47.3469557, 8.2832428 47.3470293, 8.2830714 47.3470888, 8.282739 47.3472003, 8.2825862 47.3472494, 8.282558 47.3472627, 8.2824768 47.347301, 8.2823008 47.3474148, 8.2822834 47.3474249)",,,,
37668461,2,1,Bremgarterstrasse,primary,False,True,28.413,"LINESTRING (8.2839532 47.3488425, 8.2835854 47.348899)",50,,,
56156994,,,Rummelstrasse,residential,False,False,78.339,"LINESTRING (8.2839532 47.3488425, 8.2839739 47.3488814, 8.2840009 47.3489319, 8.2840215 47.348963, 8.2842545 47.3492, 8.2843369 47.3492793, 8.2844524 47.3493804, 8.2845221 47.3494262)",30,,,
56156994,,,Rummelstrasse,residential,False,False,15.952,"LINESTRING (8.2845221 47.3494262, 8.2846003 47.3494523, 8.2847242 47.3494611)",30,,,
56156994,,,Rummelstrasse,residential,False,True,78.339,"LINESTRING (8.2845221 47.3494262, 8.2844524 47.3493804, 8.2843369 47.3492793, 8.2842545 47.3492, 8.2840215 47.348963, 8.2840009 47.3489319, 8.2839739 47.3488814, 8.2839532 47.3488425)",30,,,
95132498,,,Oberdorfweg,residential,False,True,60.985,"LINESTRING (8.2845221 47.3494262, 8.2844486 47.3494728, 8.284206 47.3495907, 8.2838625 47.3497427)",,,,
56156994,,,Rummelstrasse,residential,False,True,15.952,"LINESTRING (8.2847242 47.3494611, 8.2846003 47.3494523, 8.2845221 47.3494262)",30,,,
95132500,,,Bachtäli,residential,False,False,47.644999999999996,"LINESTRING (8.2847242 47.3494611, 8.2847343 47.3495281, 8.2847186 47.3495636, 8.2846823 47.3496194, 8.2846321 47.3497489, 8.2845168 47.3498518)",30,,,
"[1176634829, 171568638]","['2', '3']",280,Friedhofstrasse,secondary,False,True,150.264,"LINESTRING (8.2769231 47.3460288, 8.2769334 47.3460818, 8.2769391 47.3461306, 8.2769388 47.3461842, 8.2769386 47.3462231, 8.2769096 47.346423, 8.2768796 47.3467133, 8.2768796 47.3468598, 8.2769009 47.3470396, 8.2769016 47.3470569, 8.2769456 47.3473759)",50,,,
94737923,,,Poststrasse,residential,False,True,135.477,"LINESTRING (8.2770472 47.3488079, 8.2771252 47.3488221, 8.2772139 47.3488382, 8.2775665 47.3489023, 8.2782182 47.348959, 8.2786329 47.3489802, 8.2788174 47.3490034)",,,,
