osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,junction,bridge,tunnel,access
"[23962897, 1186179676]",False,"['2', '3']",primary,False,259.34299999999996,9;135,Rue du Timonet,80,"LINESTRING (6.573002 46.5559516, 6.5730278 46.5558664, 6.5731287 46.5555382, 6.5733065 46.5549598, 6.5737268 46.5536732)",,,,
364387469,True,1,primary,False,17.367,9;135,Giratoire du Cimetière,80,"LINESTRING (6.573002 46.5559516, 6.5730563 46.555963, 6.5731036 46.5559846, 6.5731399 46.5560146, 6.5731623 46.5560505)",roundabout,,,
364387469,True,1,primary,False,18.983,9;135,Giratoire du Cimetière,80,"LINESTRING (6.5731623 46.5560505, 6.5731685 46.556093, 6.5731552 46.5561346, 6.5731236 46.5561714, 6.5730769 46.5561995)",roundabout,,,
"[23948974, 1135281772, 912549494]",False,,unclassified,True,206.97000000000003,,Route de Cossonay,50,"LINESTRING (6.5731623 46.5560505, 6.5733388 46.5559992, 6.573492 46.5559107, 6.5735894 46.5558242, 6.5736346 46.5557819, 6.5736798 46.5557395, 6.5738609 46.5556086, 6.57402 46.5554936, 6.5742243 46.5553891, 6.5743825 46.5553082, 6.5744085 46.5552949, 6.5748544 46.5550388, 6.5750241 46.554936, 6.5751033 46.5548764, 6.5751665 46.5548223)",,,,
23948974,False,,unclassified,False,160.535,,Route de Cossonay,50,"LINESTRING (6.5766875 46.5538356, 6.5765359 46.5539123, 6.5764372 46.5539623, 6.5760597 46.5541671, 6.5758301 46.5543104, 6.575484 46.5545863, 6.5753564 46.5546879, 6.5752466 46.554761, 6.5751665 46.5548223)",,,,
23949113,False,,unclassified,False,164.857,,Rue d'Yverdon,,"LINESTRING (6.5766875 46.5538356, 6.5768227 46.5539531, 6.5768427 46.5539705, 6.5769633 46.5541176, 6.5772665 46.5544874, 6.5773168 46.5545487, 6.5777548 46.5550248, 6.5778208 46.5550948)",,,,
"[34377816, 27161907]",False,2,unclassified,True,311.19999999999993,,Rue du Centre,,"LINESTRING (6.5766875 46.5538356, 6.5768465 46.5537425, 6.5769319 46.5536925, 6.5770154 46.5536325, 6.5770463 46.5536102, 6.5771509 46.5535225, 6.5772404 46.5534533, 6.5772542 46.5534397, 6.5773393 46.5533557, 6.5774523 46.5532373, 6.5775773 46.5530784, 6.5776902 46.5528959, 6.5779088 46.5525389, 6.578063 46.5523084, 6.5781562 46.5521718, 6.5783116 46.551944, 6.5784349 46.551766, 6.5785249 46.5516361, 6.5786606 46.5514217)",,,,
23949113,False,,unclassified,False,188.33,,Rue d'Yverdon,,"LINESTRING (6.5782937 46.5556246, 6.5782219 46.5556619, 6.5781723 46.5557091, 6.5781459 46.5559724, 6.5781102 46.5560461, 6.5780281 46.5562154, 6.5772691 46.5569966, 6.577177 46.5570914)",,,,
23949113,False,,unclassified,True,69.12299999999999,,Rue d'Yverdon,,"LINESTRING (6.5782937 46.5556246, 6.5782607 46.5555876, 6.5778208 46.5550948)",,,,
28351708,False,,residential,False,36.532,,Chemin du Casard,,"LINESTRING (6.5782937 46.5556246, 6.5784127 46.5557784, 6.5784515 46.5558525, 6.5784943 46.5559221)",,,,
23949113,False,,unclassified,True,97.459,,Rue d'Yverdon,,"LINESTRING (6.5767621 46.5579153, 6.5768687 46.5576033, 6.5769057 46.5575242, 6.5769931 46.5573525, 6.5770575 46.5572533, 6.5771094 46.5571645, 6.577177 46.5570914)",,,,
23747187,True,1,primary,False,43.215,9,Route de Cossonay,80,"LINESTRING (6.5724796 46.5564579, 6.5726761 46.5562659, 6.5727886 46.5561329)",,,,
27161902,False,,unclassified,True,53.605999999999995,,Chemin du Closalet,,"LINESTRING (6.5724796 46.5564579, 6.5724018 46.5564179, 6.5722457 46.5563299, 6.5721505 46.5562341, 6.5721323 46.5561826, 6.5720953 46.5560782)",,,,
33812891,True,2,primary,False,55.237,9,Rue du Timonet,80,"LINESTRING (6.5739545 46.5526778, 6.5740766 46.5523375, 6.5740879 46.5523061, 6.5741172 46.552194)",,,,
147241201,True,1,secondary_link,False,65.607,135,Route de Crissier,80,"LINESTRING (6.5739545 46.5526778, 6.5739636 46.5524001, 6.5739532 46.5523674, 6.5739192 46.5523253, 6.5738609 46.5522793, 6.5738095 46.5522545, 6.573631 46.5522243)",,,,
26128625,False,,tertiary_link,False,36.545,,,,"LINESTRING (6.5774241 46.5510626, 6.5774297 46.551007, 6.5774489 46.5509157, 6.5774832 46.5508548, 6.5775731 46.5507574)",,,,
26128651,True,,tertiary_link,False,44.216,,,,"LINESTRING (6.5774241 46.5510626, 6.5774658 46.5511445, 6.5775226 46.5511913, 6.5776033 46.5512266, 6.5776705 46.5512414, 6.5778674 46.5512341)",,,,
26128625,False,,tertiary_link,True,36.545,,,,"LINESTRING (6.5775731 46.5507574, 6.5774832 46.5508548, 6.5774489 46.5509157, 6.5774297 46.551007, 6.5774241 46.5510626)",,,,
"[24607992, 24607993, 28556637]",False,2,tertiary,False,101.29899999999999,,Route de la Carrière,,"LINESTRING (6.5775731 46.5507574, 6.5779798 46.550967, 6.5784554 46.5512192, 6.5786146 46.5513195)",,yes,,
29991696,False,1,primary,True,60.318,9,Route de Crissier,60,"LINESTRING (6.5771776 46.5514972, 6.5778674 46.5512341)",,,,
26128626,True,,tertiary_link,False,52.161,,,,"LINESTRING (6.5771776 46.5514972, 6.5772198 46.5514068, 6.5773028 46.5513111, 6.5773496 46.5512258, 6.5773777 46.5511425, 6.5774241 46.5510626)",,,,
33812894,False,1,primary,False,103.587,9,Route de Crissier,60,"LINESTRING (6.5771776 46.5514972, 6.5765782 46.5516939, 6.5761277 46.5518195, 6.5759344 46.5518651)",,,,
29991696,False,1,primary,False,60.318,9,Route de Crissier,60,"LINESTRING (6.5778674 46.5512341, 6.5771776 46.5514972)",,,,
"[30276005, 29991695]",False,1,primary,False,59.191,9,Route de Crissier,60,"LINESTRING (6.5778674 46.5512341, 6.5780299 46.5511532, 6.5784906 46.5509184)",,,,
23852605,False,,residential,False,61.133,,Chemin du Château,,"LINESTRING (6.5778208 46.5550948, 6.577906 46.5550734, 6.5779527 46.5550426, 6.5783831 46.5547131)",,,,
23949113,False,,unclassified,False,69.12299999999999,,Rue d'Yverdon,,"LINESTRING (6.5778208 46.5550948, 6.5782607 46.5555876, 6.5782937 46.5556246)",,,,
23949113,False,,unclassified,True,164.857,,Rue d'Yverdon,,"LINESTRING (6.5778208 46.5550948, 6.5777548 46.5550248, 6.5773168 46.5545487, 6.5772665 46.5544874, 6.5769633 46.5541176, 6.5768427 46.5539705, 6.5768227 46.5539531, 6.5766875 46.5538356)",,,,
29974640,False,,residential,True,124.35000000000001,,Rue de la Blancherie,,"LINESTRING (6.5778208 46.5550948, 6.5777403 46.5550878, 6.577526 46.5551745, 6.5772722 46.5552542, 6.5770606 46.5553678, 6.5767691 46.5556538, 6.5766651 46.5558034)",,,,
23852605,False,,residential,False,12.183,,Chemin du Château,,"LINESTRING (6.5784914 46.5546379, 6.5785998 46.5545576)",,,,
23852605,False,,residential,True,11.769,,Chemin du Château,,"LINESTRING (6.5784914 46.5546379, 6.5783831 46.5547131)",,,,
29974682,True,,residential,False,9.627,,Rue de la Cure,,"LINESTRING (6.5784914 46.5546379, 6.5786129 46.5546606)",,,,
962506649,False,,residential,True,62.216,,Chemin du Vieux-Moulin,,"LINESTRING (6.5806011 46.5530415, 6.5812901 46.5527439)",,,,
23852605,False,,residential,True,162.87599999999998,,Chemin du Château,,"LINESTRING (6.5806011 46.5530415, 6.5805115 46.5531218, 6.580011 46.5534573, 6.5798079 46.5536686, 6.5796772 46.5537803, 6.5792082 46.5541442)",,,,
110278509,False,,residential,False,118.587,,Chemin du Bré,,"LINESTRING (6.5806011 46.5530415, 6.5804819 46.5529395, 6.5798767 46.5521569, 6.5798446 46.5521129)",,,,
962506649,False,,residential,False,62.216,,Chemin du Vieux-Moulin,,"LINESTRING (6.5812901 46.5527439, 6.5806011 46.5530415)",,,,
26420343,False,,residential,True,89.52100000000002,,Chemin de Salette,,"LINESTRING (6.5812901 46.5527439, 6.581319 46.5527762, 6.5814339 46.5529047, 6.5817042 46.5532676, 6.5818331 46.5534564)",,,,
"[962506649, 61829220]",False,,residential,True,66.164,,Chemin du Vieux-Moulin,,"LINESTRING (6.5812901 46.5527439, 6.5813366 46.5527287, 6.5817899 46.5525274, 6.5820202 46.5524251)",,,,
"[30276005, 29991695]",False,1,primary,True,59.191,9,Route de Crissier,60,"LINESTRING (6.5784906 46.5509184, 6.5780299 46.5511532, 6.5778674 46.5512341)",,,,
33812893,False,1,primary,False,72.707,9,Route de Crissier,60,"LINESTRING (6.5784906 46.5509184, 6.5786206 46.5508399, 6.5787098 46.550786, 6.5789925 46.5505949, 6.5791552 46.5504531)",,,,
365201647,True,3,primary,False,52.104,9;135,Rue du Timonet,80,"LINESTRING (6.573821 46.5531373, 6.5739545 46.5526778)",,,,
27161896,True,1,unclassified,False,28.325,,Chemin de l'Esparcette,,"LINESTRING (6.573821 46.5531373, 6.5737697 46.5530827, 6.5736762 46.5530366, 6.5735157 46.5530292)",,,,
27161897,False,2,unclassified,True,187.45399999999998,,Chemin de l'Esparcette,,"LINESTRING (6.5735157 46.5530292, 6.5732484 46.5530836, 6.5729365 46.5531471, 6.5723618 46.553264, 6.572039 46.5533297, 6.5716871 46.5534013, 6.5713224 46.5534755, 6.571165 46.5535075)",,,,
23404813,False,,unclassified,True,60.2,,Chemin du Closalet,,"LINESTRING (6.571165 46.5535075, 6.5709716 46.5529827)",,,,
27161897,False,2,unclassified,False,187.454,,Chemin de l'Esparcette,,"LINESTRING (6.571165 46.5535075, 6.5713224 46.5534755, 6.5716871 46.5534013, 6.572039 46.5533297, 6.5723618 46.553264, 6.5729365 46.5531471, 6.5732484 46.5530836, 6.5735157 46.5530292)",,,,
"[1125431816, 30276319]",False,2,unclassified,False,112.893,,Chemin du Closalet,,"LINESTRING (6.571165 46.5535075, 6.5712093 46.5536261, 6.5712669 46.5537989, 6.5712824 46.5538489, 6.5714282 46.5542734, 6.571447 46.5543719, 6.5714502 46.554469, 6.5714402 46.5545)",,,,
27161901,True,,unclassified,False,22.425,,,,"LINESTRING (6.5714402 46.5545, 6.5714856 46.5545123, 6.5715224 46.5545345, 6.5715462 46.5545638, 6.5715542 46.554597, 6.5715454 46.5546301, 6.571521 46.5546592)",roundabout,,,
"[1125431816, 30276319]",False,2,unclassified,True,112.89299999999999,,Chemin du Closalet,,"LINESTRING (6.5714402 46.5545, 6.5714502 46.554469, 6.571447 46.5543719, 6.5714282 46.5542734, 6.5712824 46.5538489, 6.5712669 46.5537989, 6.5712093 46.5536261, 6.571165 46.5535075)",,,,
27161901,True,,unclassified,False,16.009,,,,"LINESTRING (6.571521 46.5546592, 6.5714897 46.5546783, 6.5714517 46.5546904, 6.5714102 46.5546944, 6.5713688 46.55469, 6.5713311 46.5546775)",roundabout,,,
27161902,False,,unclassified,False,164.50099999999998,,Chemin du Closalet,,"LINESTRING (6.571521 46.5546592, 6.5715951 46.5547275, 6.5716359 46.5548163, 6.5717934 46.5552201, 6.5719328 46.5556477, 6.5720953 46.5560782)",,,,
27161901,True,,unclassified,False,29.897000000000002,,,,"LINESTRING (6.5713311 46.5546775, 6.5713032 46.5546604, 6.5712827 46.5546389, 6.571271 46.5546145, 6.5712702 46.5545812, 6.5712856 46.5545496, 6.5713155 46.5545234, 6.5713564 46.5545056, 6.5713976 46.5544985, 6.5714402 46.5545)",roundabout,,,
"[34377816, 27161907]",False,2,unclassified,False,311.20000000000005,,Rue du Centre,,"LINESTRING (6.5786606 46.5514217, 6.5785249 46.5516361, 6.5784349 46.551766, 6.5783116 46.551944, 6.5781562 46.5521718, 6.578063 46.5523084, 6.5779088 46.5525389, 6.5776902 46.5528959, 6.5775773 46.5530784, 6.5774523 46.5532373, 6.5773393 46.5533557, 6.5772542 46.5534397, 6.5772404 46.5534533, 6.5771509 46.5535225, 6.5770463 46.5536102, 6.5770154 46.5536325, 6.5769319 46.5536925, 6.5768465 46.5537425, 6.5766875 46.5538356)",,,,
912549496,True,,tertiary,False,13.070999999999998,,,,"LINESTRING (6.5786606 46.5514217, 6.5786187 46.5513951, 6.5786019 46.5513577, 6.5786146 46.5513195)",roundabout,,,
912549495,True,,tertiary,False,5.614,,,,"LINESTRING (6.5786146 46.5513195, 6.5786686 46.5512853)",roundabout,,,
"[24607992, 24607993, 28556637]",False,2,tertiary,True,101.299,,Route de la Carrière,,"LINESTRING (6.5786146 46.5513195, 6.5784554 46.5512192, 6.5779798 46.550967, 6.5775731 46.5507574)",,yes,,
27161895,True,,tertiary_link,False,61.924,,,,"LINESTRING (6.5786686 46.5512853, 6.5787332 46.5512125, 6.5787969 46.5511468, 6.5788178 46.5510935, 6.5788186 46.551032, 6.5787871 46.5509807, 6.5787102 46.5509424, 6.5786167 46.5509196, 6.5784906 46.5509184)",,,,
912549495,True,,tertiary,False,9.613,,,,"LINESTRING (6.5786686 46.5512853, 6.5787096 46.5512792, 6.5787509 46.5512842, 6.5787865 46.5512993)",roundabout,,,
27161906,True,,tertiary,False,11.965000000000002,,,,"LINESTRING (6.5787865 46.5512993, 6.57881 46.5513208, 6.5788211 46.5513466, 6.5788183 46.5513735, 6.5788021 46.5513979)",roundabout,,,
27161906,True,,tertiary,False,12.062999999999999,,,,"LINESTRING (6.5788021 46.5513979, 6.5787627 46.5514219, 6.5787116 46.5514304, 6.5786606 46.5514217)",roundabout,,,
110278509,False,,residential,True,25.752,,Chemin du Bré,,"LINESTRING (6.5788021 46.5513979, 6.5788611 46.5514365, 6.5790682 46.5515392)",,,,
123870705,False,,secondary,False,189.905,135,Rue du Timonet,60,"LINESTRING (6.5743037 46.5576511, 6.5738908 46.5573689, 6.573544 46.5570282, 6.5733315 46.5567417, 6.5732229 46.5565402, 6.5731249 46.5563127, 6.5730769 46.5561995)",,,,
28351708,False,,residential,False,53.156,,Chemin du Casard,,"LINESTRING (6.5783051 46.5561995, 6.578846 46.5564998)",,,,
28351708,False,,residential,True,34.201,,Chemin du Casard,,"LINESTRING (6.5783051 46.5561995, 6.5783785 46.5560993, 6.5784393 46.556005, 6.5784638 46.5559513, 6.5784943 46.5559221)",,,,
28462773,False,,residential,False,144.347,,Chemin de la Baume,,"LINESTRING (6.5783051 46.5561995, 6.5780952 46.5564346, 6.5780294 46.5565632, 6.578002 46.5566882, 6.5779567 46.556784, 6.577898 46.5568613, 6.577767 46.5569561, 6.5776281 46.5570174, 6.5774596 46.5570714, 6.5772656 46.5571039, 6.577177 46.5570914)",,,,
29698633,False,,residential,False,33.921,,,,"LINESTRING (6.5716593 46.5570824, 6.5718063 46.5569822, 6.5720108 46.5569003)",,,,
29698633,False,,residential,True,52.093,,,,"LINESTRING (6.5716593 46.5570824, 6.5713303 46.5573485, 6.571254 46.5573875, 6.5711768 46.5573965)",,,,
"[307659420, 307659421]",False,,residential,False,34.712,,,,"LINESTRING (6.5716626 46.5561724, 6.5719753 46.5561075, 6.5720953 46.5560782)",,,yes,
27161902,False,,unclassified,False,53.605999999999995,,Chemin du Closalet,,"LINESTRING (6.5720953 46.5560782, 6.5721323 46.5561826, 6.5721505 46.5562341, 6.5722457 46.5563299, 6.5724018 46.5564179, 6.5724796 46.5564579)",,,,
27161902,False,,unclassified,True,164.50099999999998,,Chemin du Closalet,,"LINESTRING (6.5720953 46.5560782, 6.5719328 46.5556477, 6.5717934 46.5552201, 6.5716359 46.5548163, 6.5715951 46.5547275, 6.571521 46.5546592)",,,,
"[307659420, 307659421]",False,,residential,True,34.712,,,,"LINESTRING (6.5720953 46.5560782, 6.5719753 46.5561075, 6.5716626 46.5561724)",,,yes,
23747187,True,1,primary,False,60.867,9,Route de Cossonay,80,"LINESTRING (6.5720108 46.5569003, 6.5724796 46.5564579)",,,,
29698633,False,,residential,True,33.921,,,,"LINESTRING (6.5720108 46.5569003, 6.5718063 46.5569822, 6.5716593 46.5570824)",,,,
29698951,True,1,primary,False,105.15899999999999,9,Route de Cossonay,80,"LINESTRING (6.5729619 46.55622, 6.5727792 46.5563173, 6.5720108 46.5569003)",,,,
364387469,True,1,primary,False,17.305999999999997,9;135,Giratoire du Cimetière,80,"LINESTRING (6.5729619 46.55622, 6.5729064 46.5562124, 6.5728564 46.5561942, 6.572816 46.5561669, 6.5727886 46.5561329)",roundabout,,,
29974639,False,,residential,False,14.249,,Route Sous-Riette,,"LINESTRING (6.5750036 46.5527583, 6.5749024 46.5528659)",,,,
28462774,True,,residential,False,45.074,,Chemin de Praz,,"LINESTRING (6.5750036 46.5527583, 6.5752458 46.5528491, 6.5753666 46.5529109, 6.5754936 46.5529812)",,,,
29974639,False,,residential,True,142.094,,Route Sous-Riette,,"LINESTRING (6.5750036 46.5527583, 6.575145 46.5526534, 6.5753533 46.5525775, 6.5757963 46.5524852, 6.57593 46.5524573, 6.5766906 46.552262)",,,,
29713064,False,,residential,False,205.65699999999998,,Chemin de Plan-Soleil,,"LINESTRING (6.577625 46.5583446, 6.5782591 46.5579976, 6.5788607 46.5576615, 6.5793987 46.5573677, 6.5797169 46.5571822)",,,,
28351708,False,,residential,False,97.761,,Chemin du Casard,,"LINESTRING (6.5797169 46.5571822, 6.5799999 46.5575965, 6.5801613 46.5577335, 6.580463 46.5578641)",,,,
28351708,False,,residential,True,101.98599999999999,,Chemin du Casard,,"LINESTRING (6.5797169 46.5571822, 6.5796223 46.5570482, 6.5795074 46.5569393, 6.5791854 46.5567526, 6.578846 46.5564998)",,,,
29713064,False,,residential,True,205.65699999999998,,Chemin de Plan-Soleil,,"LINESTRING (6.5797169 46.5571822, 6.5793987 46.5573677, 6.5788607 46.5576615, 6.5782591 46.5579976, 6.577625 46.5583446)",,,,
29974639,False,,residential,False,142.094,,Route Sous-Riette,,"LINESTRING (6.5766906 46.552262, 6.57593 46.5524573, 6.5757963 46.5524852, 6.5753533 46.5525775, 6.575145 46.5526534, 6.5750036 46.5527583)",,,,
29974639,False,,residential,False,27.314,,Route Sous-Riette,,"LINESTRING (6.5745116 46.5542277, 6.574575 46.5543319, 6.5746924 46.5544372)",,,,
29974639,False,,residential,True,54.465,,Route Sous-Riette,,"LINESTRING (6.5745116 46.5542277, 6.5744719 46.5540313, 6.5745053 46.5538528, 6.574537 46.5537434)",,,,
31795473,False,,residential,True,21.099,,Chemin Sous-Riette,,"LINESTRING (6.5745116 46.5542277, 6.57444 46.55422, 6.574239 46.5541983)",,,,
"[912549494, 1135281772, 23948974]",False,,unclassified,False,206.97,,Route de Cossonay,50,"LINESTRING (6.5751665 46.5548223, 6.5751033 46.5548764, 6.5750241 46.554936, 6.5748544 46.5550388, 6.5744085 46.5552949, 6.5743825 46.5553082, 6.5742243 46.5553891, 6.57402 46.5554936, 6.5738609 46.5556086, 6.5736798 46.5557395, 6.5736346 46.5557819, 6.5735894 46.5558242, 6.573492 46.5559107, 6.5733388 46.5559992, 6.5731623 46.5560505)",,,,
23948974,False,,unclassified,True,160.535,,Route de Cossonay,50,"LINESTRING (6.5751665 46.5548223, 6.5752466 46.554761, 6.5753564 46.5546879, 6.575484 46.5545863, 6.5758301 46.5543104, 6.5760597 46.5541671, 6.5764372 46.5539623, 6.5765359 46.5539123, 6.5766875 46.5538356)",,,,
29974639,False,,residential,True,56.931,,Route Sous-Riette,,"LINESTRING (6.5751665 46.5548223, 6.5751504 46.5547687, 6.5748482 46.5545498, 6.5746924 46.5544372)",,,,
29974641,False,,residential,False,160.242,,Chemin de la Forge,,"LINESTRING (6.5751665 46.5548223, 6.5752048 46.5548682, 6.5759662 46.5554226, 6.5762076 46.5556094, 6.5763172 46.5556829, 6.5764384 46.5557451, 6.5766651 46.5558034)",,,,
29974640,False,,residential,False,124.35,,Rue de la Blancherie,,"LINESTRING (6.5766651 46.5558034, 6.5767691 46.5556538, 6.5770606 46.5553678, 6.5772722 46.5552542, 6.577526 46.5551745, 6.5777403 46.5550878, 6.5778208 46.5550948)",,,,
29974640,False,,residential,True,150.615,,Rue de la Blancherie,,"LINESTRING (6.5766651 46.5558034, 6.5767053 46.5562798, 6.5767385 46.5564006, 6.5768411 46.556596, 6.5769578 46.5567754, 6.577177 46.5570914)",,,,
29974641,False,,residential,True,160.24200000000002,,Chemin de la Forge,,"LINESTRING (6.5766651 46.5558034, 6.5764384 46.5557451, 6.5763172 46.5556829, 6.5762076 46.5556094, 6.5759662 46.5554226, 6.5752048 46.5548682, 6.5751665 46.5548223)",,,,
23949113,False,,unclassified,False,97.459,,Rue d'Yverdon,,"LINESTRING (6.577177 46.5570914, 6.5771094 46.5571645, 6.5770575 46.5572533, 6.5769931 46.5573525, 6.5769057 46.5575242, 6.5768687 46.5576033, 6.5767621 46.5579153)",,,,
23949113,False,,unclassified,True,188.33,,Rue d'Yverdon,,"LINESTRING (6.577177 46.5570914, 6.5772691 46.5569966, 6.5780281 46.5562154, 6.5781102 46.5560461, 6.5781459 46.5559724, 6.5781723 46.5557091, 6.5782219 46.5556619, 6.5782937 46.5556246)",,,,
28462773,False,,residential,True,144.34699999999998,,Chemin de la Baume,,"LINESTRING (6.577177 46.5570914, 6.5772656 46.5571039, 6.5774596 46.5570714, 6.5776281 46.5570174, 6.577767 46.5569561, 6.577898 46.5568613, 6.5779567 46.556784, 6.578002 46.5566882, 6.5780294 46.5565632, 6.5780952 46.5564346, 6.5783051 46.5561995)",,,,
29974640,False,,residential,False,150.615,,Rue de la Blancherie,,"LINESTRING (6.577177 46.5570914, 6.5769578 46.5567754, 6.5768411 46.556596, 6.5767385 46.5564006, 6.5767053 46.5562798, 6.5766651 46.5558034)",,,,
29974683,False,,residential,False,205.40900000000002,,Rue de Montassé,,"LINESTRING (6.5796881 46.5553435, 6.5798576 46.5553972, 6.5799991 46.5554187, 6.5801344 46.5554027, 6.5802424 46.5553577, 6.5805433 46.5551883, 6.5808056 46.5550718, 6.5809822 46.555018, 6.5812379 46.5549536, 6.5815703 46.5549038, 6.5820155 46.5548344, 6.582136 46.5548048)",,,,
72097754,False,,residential,True,78.169,,Rue de la Cure,,"LINESTRING (6.5796881 46.5553435, 6.5796299 46.555365, 6.5791573 46.5555393, 6.5788399 46.5557284)",,,,
"[29974683, 26420343]",False,,residential,False,160.313,,"['Chemin de Salette', 'Rue de Montassé']",,"LINESTRING (6.582136 46.5548048, 6.5821888 46.5547364, 6.5823134 46.5545338, 6.5823331 46.5544353, 6.5823291 46.5543613, 6.5823064 46.5542712, 6.5822744 46.554179, 6.58218 46.5539825, 6.5818331 46.5534564)",,,,
29974683,False,,residential,True,205.40900000000005,,Rue de Montassé,,"LINESTRING (6.582136 46.5548048, 6.5820155 46.5548344, 6.5815703 46.5549038, 6.5812379 46.5549536, 6.5809822 46.555018, 6.5808056 46.5550718, 6.5805433 46.5551883, 6.5802424 46.5553577, 6.5801344 46.5554027, 6.5799991 46.5554187, 6.5798576 46.5553972, 6.5796881 46.5553435)",,,,
110280133,False,,residential,True,37.456,,Chemin des Cibleries,,"LINESTRING (6.582136 46.5548048, 6.582219 46.5548836, 6.5822846 46.5549574, 6.5823541 46.5551028)",,,,
29982608,True,,tertiary,False,36.44,,,,"LINESTRING (6.5707953 46.5519227, 6.5709025 46.5519018, 6.5709792 46.5518623, 6.571001 46.5518328, 6.5710169 46.5517969, 6.5710115 46.5517569, 6.5709866 46.5516845)",,,,
30276210,True,3,secondary,False,39.004999999999995,135,Route de Crissier,60,"LINESTRING (6.5707953 46.5519227, 6.5710607 46.5519675, 6.5712911 46.5520051)",,,,
"[302089700, 88411533]",False,,residential,"[False, True]",281.001,,Chemin des Lentillières,,"LINESTRING (6.5711367 46.5517626, 6.5711998 46.551751, 6.5712437 46.5517335, 6.5713065 46.5516941, 6.5714586 46.5515796, 6.5715754 46.551496, 6.5717062 46.5514023, 6.5719482 46.5512142, 6.5721097 46.5510805, 6.5722041 46.5510236, 6.5722495 46.5509962, 6.5724906 46.5508594, 6.5726324 46.550783, 6.5730552 46.5505553, 6.5738857 46.5501056)",,,,
"[29982610, 1251744948]",True,,tertiary,False,29.503,,Rue de Morges,,"LINESTRING (6.5711367 46.5517626, 6.5711737 46.5518356, 6.5712138 46.5519051, 6.5712911 46.5520051)",,,,
450348545,True,1,primary,False,62.846999999999994,9,,,"LINESTRING (6.5747316 46.5521502, 6.5745161 46.5522247, 6.5743659 46.5522895, 6.5742252 46.5524063, 6.5741309 46.552514)",,,,
"[450348546, 365201636]",True,3,secondary,False,38.426,,Route de Crissier,60,"LINESTRING (6.5747316 46.5521502, 6.5744621 46.5521689, 6.5743973 46.5521722, 6.5742315 46.5521838)",,,,
27161908,True,,tertiary,False,98.368,,Rue du Centre,,"LINESTRING (6.5791552 46.5504531, 6.5791169 46.5505483, 6.5789528 46.5509568, 6.5788748 46.5511489, 6.5788287 46.5512426, 6.5787865 46.5512993)",,,,
29991741,False,,unclassified,True,18.054000000000002,,Chemin de Chisaz,,"LINESTRING (6.5791552 46.5504531, 6.5790608 46.5504019, 6.5789699 46.5503525)",,,,
33812893,False,1,primary,True,72.707,9,Route de Crissier,60,"LINESTRING (6.5791552 46.5504531, 6.5789925 46.5505949, 6.5787098 46.550786, 6.5786206 46.5508399, 6.5784906 46.5509184)",,,,
"[24573894, 926812279]",False,1,primary,True,109.08699999999999,9,Route de Crissier,"['60', '70']","LINESTRING (6.5791552 46.5504531, 6.5791645 46.5504419, 6.5793133 46.550262, 6.5793603 46.5501845, 6.5796762 46.5496633, 6.5797391 46.5495594)",,,,
29991741,False,,unclassified,False,18.054000000000002,,Chemin de Chisaz,,"LINESTRING (6.5789699 46.5503525, 6.5790608 46.5504019, 6.5791552 46.5504531)",,,,
