osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,width,access
70436947,Rüttenenweg,residential,50,False,True,75.184,,"LINESTRING (7.8373111 47.5654231, 7.8375764 47.5655091, 7.8376407 47.5655137, 7.8377193 47.5655008, 7.8377728 47.5654734, 7.8380553 47.5651991)",,,
925808682,Kornfeldstrasse,residential,,False,True,117.5,,"LINESTRING (7.8373111 47.5654231, 7.8377879 47.5648322, 7.8380008 47.5644762)",,,
33042270,Riburgerstrasse,tertiary,50,False,True,5.56,,"LINESTRING (7.8409484 47.5639407, 7.8409161 47.5639857)",,6,
54729987,Efeuweg,residential,50,False,False,82.531,,"LINESTRING (7.8409484 47.5639407, 7.8399177 47.5636815)",,,
"[33042270, 1013289703]",Riburgerstrasse,tertiary,50,False,False,34.787,,"LINESTRING (7.8409484 47.5639407, 7.8409659 47.5639164, 7.8410457 47.5638051, 7.8411504 47.5636591)",,6,
33042728,Rappertshäusernstrasse,residential,50,False,False,131.824,,"LINESTRING (7.8425642 47.5643964, 7.8421321 47.5642881, 7.8418181 47.5642066, 7.8409161 47.5639857)",,,
"[33042265, 54730007]",Dammstrasse,residential,50,False,False,116.151,,"LINESTRING (7.8411504 47.5636591, 7.8410965 47.5636454, 7.8410241 47.563627, 7.8401477 47.5634121, 7.8400705 47.5633931, 7.8397718 47.5633332, 7.8396897 47.5633142)",,,
"[831863396, 831863397, 1150896006, 114928367]",Hauptstrasse,tertiary,50,False,False,163.839,,"LINESTRING (7.8411504 47.5636591, 7.8412686 47.5634828, 7.8413913 47.5633002, 7.8415672 47.5630186, 7.8415975 47.562965, 7.8416318 47.5629044, 7.8417606 47.5626987, 7.8418185 47.5626279, 7.8418794 47.5625774, 7.8419316 47.5625308, 7.8420826 47.5624406, 7.842183 47.5623847)",2,,
"[33042270, 1013289703]",Riburgerstrasse,tertiary,50,False,True,34.787,,"LINESTRING (7.8411504 47.5636591, 7.8410457 47.5638051, 7.8409659 47.5639164, 7.8409484 47.5639407)",,6,
33042266,Ulmenstrasse,residential,50,False,True,47.818,,"LINESTRING (7.8375127 47.5600468, 7.8373496 47.5602625, 7.8372195 47.5604286)",,,
45833226,Eichenstrasse,residential,50,False,True,81.36699999999999,,"LINESTRING (7.8375127 47.5600468, 7.8369066 47.559863, 7.8365232 47.5597475)",,,
114938904,Föhrenstrasse,residential,50,False,False,204.71800000000002,,"LINESTRING (7.8375127 47.5600468, 7.8376367 47.5598162, 7.83769 47.5597968, 7.8377678 47.5597884, 7.8388118 47.55999, 7.8389858 47.5600117, 7.8392002 47.5600109, 7.8397625 47.56012, 7.8398978 47.5601814)",,,
46244692,Bahnhofstrasse,residential,50,False,False,19.399,,"LINESTRING (7.8398978 47.5601814, 7.8397965 47.5602578, 7.8397478 47.5603218)",,,
46244692,Bahnhofstrasse,residential,50,False,True,142.17,,"LINESTRING (7.8398978 47.5601814, 7.8401425 47.559946, 7.8402424 47.559835, 7.8406442 47.5593886, 7.8408085 47.5591936, 7.8408728 47.5590876)",,,
114938904,Föhrenstrasse,residential,50,False,True,204.718,,"LINESTRING (7.8398978 47.5601814, 7.8397625 47.56012, 7.8392002 47.5600109, 7.8389858 47.5600117, 7.8388118 47.55999, 7.8377678 47.5597884, 7.83769 47.5597968, 7.8376367 47.5598162, 7.8375127 47.5600468)",,,
129784915,Bahnhofstrasse,tertiary,50,False,True,102.249,,"LINESTRING (7.843406 47.5570869, 7.8436601 47.5570477, 7.8439947 47.556966, 7.8441719 47.5568889, 7.8443327 47.5567668, 7.8445188 47.5566139)",,6,
831863413,Bahnhofstrasse,tertiary,50,False,False,59.251,,"LINESTRING (7.843406 47.5570869, 7.8432793 47.5571344, 7.8431536 47.5572082, 7.8429952 47.5573626, 7.8429005 47.5574813)",2,,
625245919,Bahnhofstrasse,tertiary,50,False,False,10.288,,"LINESTRING (7.8429005 47.5574813, 7.84281 47.5575508)",2,,
"[45442657, 69559985, 69559909]",Kanzleistrasse,residential,50,False,False,78.006,yes,"LINESTRING (7.8429005 47.5574813, 7.8436632 47.5576549, 7.8437738 47.5577138, 7.8438392 47.5577591)",,,
831863413,Bahnhofstrasse,tertiary,50,False,True,59.251,,"LINESTRING (7.8429005 47.5574813, 7.8429952 47.5573626, 7.8431536 47.5572082, 7.8432793 47.5571344, 7.843406 47.5570869)",2,,
"[69559985, 69559909, 45442657]",Kanzleistrasse,residential,50,False,True,78.006,yes,"LINESTRING (7.8438392 47.5577591, 7.8437738 47.5577138, 7.8436632 47.5576549, 7.8429005 47.5574813)",,,
185574483,Hauptstrasse,tertiary,50,False,True,186.23499999999999,,"LINESTRING (7.8438392 47.5577591, 7.8437561 47.557846, 7.8437022 47.5579726, 7.8435748 47.5581704, 7.8434175 47.5583382, 7.8433796 47.5583999, 7.8433647 47.5584711, 7.8433919 47.5585547, 7.8434696 47.558636, 7.8436251 47.5587508, 7.8438536 47.5588802, 7.8441425 47.5590215, 7.844197 47.5590606, 7.8442295 47.559109)",,,
831863414,Hauptstrasse,tertiary,50,False,False,118.65299999999999,,"LINESTRING (7.8438392 47.5577591, 7.8439401 47.5577148, 7.8442629 47.5576316, 7.844433 47.5575602, 7.8447154 47.5573768, 7.8450949 47.5571339)",,,
46166009,Jurastrasse,residential,50,False,False,28.021,,"LINESTRING (7.839964 47.5565954, 7.8397187 47.5567854)",1,,yes
46166024,Kirchstrasse,residential,50,False,False,103.67,,"LINESTRING (7.839964 47.5565954, 7.8405205 47.5568362, 7.8411457 47.5570778)",,,
46166024,Kirchstrasse,residential,50,False,False,9.088,,"LINESTRING (7.8411457 47.5570778, 7.8412587 47.5571072)",,,
46166024,Kirchstrasse,residential,50,False,True,103.67,,"LINESTRING (7.8411457 47.5570778, 7.8405205 47.5568362, 7.839964 47.5565954)",,,
46166024,Kirchstrasse,residential,50,False,True,9.088,,"LINESTRING (7.8412587 47.5571072, 7.8411457 47.5570778)",,,
46166038,Friedhofsweg,residential,50,False,False,24.002,,"LINESTRING (7.8412587 47.5571072, 7.841159 47.5573123)",,,
46166024,Kirchstrasse,residential,50,False,False,126.82600000000001,,"LINESTRING (7.8412587 47.5571072, 7.8415407 47.5571997, 7.8419819 47.5572979, 7.8422749 47.5573632, 7.842618 47.5574753, 7.84281 47.5575508)",,,
"[46166009, 127711125]",Jurastrasse,residential,50,False,True,191.40300000000002,,"LINESTRING (7.8380096 47.5580622, 7.8380524 47.5580201, 7.8385227 47.5576688, 7.8388219 47.5574626, 7.8397187 47.5567854)",1,,yes
85202875,Säntisstrasse,residential,50,False,True,35.356,,"LINESTRING (7.8487794 47.5578533, 7.84877 47.5581712)",,,
63712670,Pilatusstrasse,residential,50,False,False,31.898000000000003,,"LINESTRING (7.8487794 47.5578533, 7.8487894 47.5577027, 7.8488472 47.5575723)",,,
1239142669,Leigrubenstrasse,residential,50,False,False,198.057,,"LINESTRING (7.8487794 47.5578533, 7.8486163 47.5578557, 7.8483084 47.5578599, 7.8477631 47.5578894, 7.8465604 47.557962, 7.8461592 47.5578938)",,,
63698126,Brunngasse,residential,50,False,False,31.044,,"LINESTRING (7.8461592 47.5578938, 7.8459653 47.5577806, 7.8458581 47.5577029)",,,
1239142669,Leigrubenstrasse,residential,50,False,True,198.05700000000002,,"LINESTRING (7.8461592 47.5578938, 7.8465604 47.557962, 7.8477631 47.5578894, 7.8483084 47.5578599, 7.8486163 47.5578557, 7.8487794 47.5578533)",,,
54730007,Dammstrasse,residential,50,False,False,256.343,,"LINESTRING (7.8396897 47.5633142, 7.8368939 47.5626449, 7.8367507 47.5626, 7.8366754 47.562572, 7.8366327 47.5625288, 7.8366014 47.5624443)",,,
"[33042265, 54730007]",Dammstrasse,residential,50,False,True,116.15100000000001,,"LINESTRING (7.8396897 47.5633142, 7.8397718 47.5633332, 7.8400705 47.5633931, 7.8401477 47.5634121, 7.8410241 47.563627, 7.8410965 47.5636454, 7.8411504 47.5636591)",,,
74956239,Eschenmattstrasse,residential,50,False,True,115.744,,"LINESTRING (7.8396897 47.5633142, 7.8397123 47.5628686, 7.839734 47.5624392, 7.8397424 47.5622739)",,,
33042270,Riburgerstrasse,tertiary,50,False,True,2.946,,"LINESTRING (7.8405325 47.5645343, 7.8405162 47.5645584)",,6,
33042270,Riburgerstrasse,tertiary,50,False,False,67.45400000000001,,"LINESTRING (7.8405325 47.5645343, 7.8405799 47.5644628, 7.8408383 47.5640943, 7.8409161 47.5639857)",,6,
54729987,Efeuweg,residential,50,False,True,82.531,,"LINESTRING (7.8399177 47.5636815, 7.8409484 47.5639407)",,,
54729715,Dolenweg,residential,50,False,True,121.85399999999998,,"LINESTRING (7.8399177 47.5636815, 7.8398766 47.5637585, 7.8398676 47.5638048, 7.8399134 47.5640135, 7.8399872 47.5642415, 7.8400272 47.5643803, 7.8400864 47.5644303, 7.8401439 47.5644545, 7.8405162 47.5645584)",,,
"[126048913, 126048915, 593164031]",Efeuweg,residential,50,False,False,96.364,yes,"LINESTRING (7.8399177 47.5636815, 7.8398154 47.5636562, 7.8397918 47.5636503, 7.8396007 47.5635905, 7.8390727 47.563458, 7.8388393 47.5634331, 7.8386996 47.5634384)",,,
128952532,Rüttenenweg,residential,,False,True,61.436,,"LINESTRING (7.8365243 47.5652109, 7.837121 47.5653775, 7.8371646 47.5654042, 7.837223 47.5654704)",,,
"[63698208, 63698105, 63698126]",Brunngasse,residential,50,False,False,72.37100000000001,yes,"LINESTRING (7.8450949 47.5571339, 7.8450144 47.5570365, 7.8449767 47.5569949, 7.8445188 47.5566139)",,,
63698126,Brunngasse,residential,50,False,True,85.425,,"LINESTRING (7.8450949 47.5571339, 7.8457133 47.5576141, 7.8458581 47.5577029)",,,
831863414,Hauptstrasse,tertiary,50,False,True,118.653,,"LINESTRING (7.8450949 47.5571339, 7.8447154 47.5573768, 7.844433 47.5575602, 7.8442629 47.5576316, 7.8439401 47.5577148, 7.8438392 47.5577591)",,,
74944990,Schulhausweg,residential,50,False,False,62.054,,"LINESTRING (7.8442295 47.559109, 7.8443699 47.559104, 7.8446893 47.5591379, 7.8449201 47.5591777, 7.845026 47.5592223)",,,
185574483,Hauptstrasse,tertiary,50,False,False,186.23499999999999,,"LINESTRING (7.8442295 47.559109, 7.844197 47.5590606, 7.8441425 47.5590215, 7.8438536 47.5588802, 7.8436251 47.5587508, 7.8434696 47.558636, 7.8433919 47.5585547, 7.8433647 47.5584711, 7.8433796 47.5583999, 7.8434175 47.5583382, 7.8435748 47.5581704, 7.8437022 47.5579726, 7.8437561 47.557846, 7.8438392 47.5577591)",,,
185574483,Hauptstrasse,tertiary,50,False,True,95.981,,"LINESTRING (7.8442295 47.559109, 7.8442335 47.559158, 7.8442064 47.559208, 7.844143 47.5592833, 7.8438299 47.5595913, 7.8436124 47.5598538)",,,
63712211,Schlachthausweg,residential,50,False,False,127.525,,"LINESTRING (7.8446566 47.5584152, 7.8447451 47.5583917, 7.8448041 47.5583519, 7.8448605 47.558312, 7.8449121 47.5582568, 7.8449678 47.5582445, 7.8451438 47.5582686, 7.8451528 47.5582523, 7.8452027 47.5582226, 7.8452407 47.5581965, 7.8453565 47.5581171, 7.8458581 47.5577029)",,,
63698126,Brunngasse,residential,50,False,False,85.425,,"LINESTRING (7.8458581 47.5577029, 7.8457133 47.5576141, 7.8450949 47.5571339)",,,
63698126,Brunngasse,residential,50,False,True,31.044,,"LINESTRING (7.8458581 47.5577029, 7.8459653 47.5577806, 7.8461592 47.5578938)",,,
63712211,Schlachthausweg,residential,50,False,True,127.525,,"LINESTRING (7.8458581 47.5577029, 7.8453565 47.5581171, 7.8452407 47.5581965, 7.8452027 47.5582226, 7.8451528 47.5582523, 7.8451438 47.5582686, 7.8449678 47.5582445, 7.8449121 47.5582568, 7.8448605 47.558312, 7.8448041 47.5583519, 7.8447451 47.5583917, 7.8446566 47.5584152)",,,
63702703,Sailistrasse,residential,50,False,False,85.783,,"LINESTRING (7.8463589 47.5626167, 7.8457466 47.5632682)",,,
63702703,Sailistrasse,residential,50,False,True,85.783,,"LINESTRING (7.8457466 47.5632682, 7.8463589 47.5626167)",,,
63702703,Sailistrasse,residential,50,False,False,116.82499999999999,,"LINESTRING (7.8457466 47.5632682, 7.8453386 47.5637163, 7.8450595 47.5640094, 7.8449317 47.5641632)",,,
120579939,Schallengasse,residential,50,False,False,241.632,,"LINESTRING (7.8457466 47.5632682, 7.8454723 47.5631589, 7.8450952 47.5630106, 7.8446341 47.5628252, 7.8441666 47.5626369, 7.8438772 47.562529, 7.8437943 47.5625282, 7.8437084 47.562577, 7.8433142 47.5629903, 7.8432443 47.5630642)",,,
63702703,Sailistrasse,residential,50,False,True,116.82499999999999,,"LINESTRING (7.8449317 47.5641632, 7.8450595 47.5640094, 7.8453386 47.5637163, 7.8457466 47.5632682)",,,
63703014,Sailistrasse,residential,50,False,False,52.432,,"LINESTRING (7.8449317 47.5641632, 7.8448641 47.5642375, 7.8446442 47.564479, 7.8445972 47.5645748)",,,
114928368,Werkhofstrasse,residential,50,False,False,217.67600000000002,,"LINESTRING (7.8449317 47.5641632, 7.844867 47.5641407, 7.8440036 47.5638543, 7.843939 47.5638329, 7.8430165 47.5635269, 7.8429735 47.5634914, 7.8429676 47.563439, 7.8432443 47.5630642)",,,
114928368,Werkhofstrasse,residential,50,False,True,217.67600000000002,,"LINESTRING (7.8432443 47.5630642, 7.8429676 47.563439, 7.8429735 47.5634914, 7.8430165 47.5635269, 7.843939 47.5638329, 7.8440036 47.5638543, 7.844867 47.5641407, 7.8449317 47.5641632)",,,
120579939,Schallengasse,residential,50,False,False,117.96499999999999,,"LINESTRING (7.8432443 47.5630642, 7.8429361 47.562975, 7.8427059 47.5629121, 7.8426275 47.5628907, 7.8425461 47.5628556, 7.8424301 47.5627937, 7.842366 47.5626948, 7.8422991 47.562525, 7.8422633 47.5624675, 7.842183 47.5623847)",,,
120579939,Schallengasse,residential,50,False,True,241.632,,"LINESTRING (7.8432443 47.5630642, 7.8433142 47.5629903, 7.8437084 47.562577, 7.8437943 47.5625282, 7.8438772 47.562529, 7.8441666 47.5626369, 7.8446341 47.5628252, 7.8450952 47.5630106, 7.8454723 47.5631589, 7.8457466 47.5632682)",,,
63703014,Sailistrasse,residential,50,False,True,52.432,,"LINESTRING (7.8445972 47.5645748, 7.8446442 47.564479, 7.8448641 47.5642375, 7.8449317 47.5641632)",,,
63712670,Pilatusstrasse,residential,50,False,False,63.824999999999996,,"LINESTRING (7.8488472 47.5575723, 7.8489568 47.5574803, 7.8494202 47.5571485)",,,
63712670,Pilatusstrasse,residential,50,False,True,31.898000000000003,,"LINESTRING (7.8488472 47.5575723, 7.8487894 47.5577027, 7.8487794 47.5578533)",,,
63712727,Titlisstrasse,residential,50,False,True,144.064,,"LINESTRING (7.8488472 47.5575723, 7.8486994 47.5575301, 7.8478861 47.5572979, 7.847799 47.5572417, 7.8477842 47.557192, 7.8478083 47.5571268, 7.8481622 47.5568158)",,,
33042270,Riburgerstrasse,tertiary,50,False,False,72.708,,"LINESTRING (7.8401791 47.5651683, 7.8402135 47.5650576, 7.8402608 47.5649363, 7.8405162 47.5645584)",,6,
"[593164032, 70436761, 70436810, 593164033]",Rüttenenweg,residential,50,False,False,188.58300000000003,yes,"LINESTRING (7.8401791 47.5651683, 7.8386651 47.5648203, 7.8385916 47.5648103, 7.8385406 47.5648043, 7.83848 47.5648056, 7.8383998 47.5648459, 7.8382268 47.5650251, 7.8380553 47.5651991)",,,
70437522,Fichtenstrasse,residential,50,False,False,84.007,,"LINESTRING (7.8389373 47.5609471, 7.8379142 47.5606403)",,,
46244692,Bahnhofstrasse,residential,50,False,False,121.76599999999999,,"LINESTRING (7.8389373 47.5609471, 7.8388732 47.5610327, 7.8388124 47.5611139, 7.8384405 47.5616107, 7.8382055 47.5619245)",,,
46244692,Bahnhofstrasse,residential,50,False,True,94.214,,"LINESTRING (7.8389373 47.5609471, 7.839093 47.5607402, 7.8392687 47.5605731, 7.8394685 47.5604516, 7.8397478 47.5603218)",,,
70437522,Fichtenstrasse,residential,50,False,True,57.196,,"LINESTRING (7.8372195 47.5604286, 7.8379142 47.5606403)",,,
33042266,Ulmenstrasse,residential,50,False,False,47.818,,"LINESTRING (7.8372195 47.5604286, 7.8373496 47.5602625, 7.8375127 47.5600468)",,,
33042266,Ulmenstrasse,residential,50,False,True,50.120000000000005,,"LINESTRING (7.8372195 47.5604286, 7.837111 47.5605903, 7.8369483 47.5608405)",,,
70437522,Fichtenstrasse,residential,50,False,False,57.196,,"LINESTRING (7.8379142 47.5606403, 7.8372195 47.5604286)",,,
70437522,Fichtenstrasse,residential,50,False,True,84.007,,"LINESTRING (7.8379142 47.5606403, 7.8389373 47.5609471)",,,
70437689,Birkenstrasse,residential,50,False,False,156.315,,"LINESTRING (7.8379142 47.5606403, 7.8370529 47.5619203)",,,
70437689,Birkenstrasse,residential,50,False,True,156.315,,"LINESTRING (7.8370529 47.5619203, 7.8379142 47.5606403)",,,
129102798,Breitistrasse,residential,,False,False,77.94,,"LINESTRING (7.8370529 47.5619203, 7.8373823 47.5620284, 7.8376802 47.5620834, 7.837864 47.5621174, 7.8380163 47.5621728)",,,
74940503,Rigiweg,residential,50,False,False,101.391,,"LINESTRING (7.8494202 47.5571485, 7.8481622 47.5568158)",,,
63712670,Pilatusstrasse,residential,50,False,True,63.824999999999996,,"LINESTRING (7.8494202 47.5571485, 7.8489568 47.5574803, 7.8488472 47.5575723)",,,
74940503,Rigiweg,residential,50,False,True,101.391,,"LINESTRING (7.8481622 47.5568158, 7.8494202 47.5571485)",,,
63712727,Titlisstrasse,residential,50,False,False,144.064,,"LINESTRING (7.8481622 47.5568158, 7.8478083 47.5571268, 7.8477842 47.557192, 7.847799 47.5572417, 7.8478861 47.5572979, 7.8486994 47.5575301, 7.8488472 47.5575723)",,,
46166038,Friedhofsweg,residential,50,False,True,135.394,,"LINESTRING (7.8415358 47.5583744, 7.841497 47.5583542, 7.8413893 47.5582992, 7.8412922 47.5582344, 7.841189 47.5581364, 7.8411247 47.5580745, 7.8410643 47.5580225, 7.8410156 47.5579882, 7.8409784 47.5578963, 7.8410554 47.5576363, 7.841159 47.5573123)",,,
46166009,Jurastrasse,residential,50,False,True,28.021,,"LINESTRING (7.8397187 47.5567854, 7.839964 47.5565954)",1,,yes
"[46166009, 127711125]",Jurastrasse,residential,50,False,False,191.403,,"LINESTRING (7.8397187 47.5567854, 7.8388219 47.5574626, 7.8385227 47.5576688, 7.8380524 47.5580201, 7.8380096 47.5580622)",1,,yes
74944924,Tulpenweg,residential,50,False,False,123.756,,"LINESTRING (7.8397187 47.5567854, 7.8403363 47.5570755, 7.840862 47.5572493, 7.841159 47.5573123)",,,
46166038,Friedhofsweg,residential,50,False,True,24.002,,"LINESTRING (7.841159 47.5573123, 7.8412587 47.5571072)",,,
46166038,Friedhofsweg,residential,50,False,False,135.39399999999998,,"LINESTRING (7.841159 47.5573123, 7.8410554 47.5576363, 7.8409784 47.5578963, 7.8410156 47.5579882, 7.8410643 47.5580225, 7.8411247 47.5580745, 7.841189 47.5581364, 7.8412922 47.5582344, 7.8413893 47.5582992, 7.841497 47.5583542, 7.8415358 47.5583744)",,,
74944924,Tulpenweg,residential,50,False,True,123.756,,"LINESTRING (7.841159 47.5573123, 7.840862 47.5572493, 7.8403363 47.5570755, 7.8397187 47.5567854)",,,
85202875,Säntisstrasse,residential,50,False,False,35.356,,"LINESTRING (7.84877 47.5581712, 7.8487794 47.5578533)",,,
98365687,Säntisstrasse,residential,,False,False,36.818,,"LINESTRING (7.84877 47.5581712, 7.8487876 47.5585021)",,,
98365687,Säntisstrasse,residential,,False,True,36.818,,"LINESTRING (7.8487876 47.5585021, 7.84877 47.5581712)",,,
74944977,Untere Fuchsrainstrasse,residential,50,False,True,62.579,,"LINESTRING (7.845026 47.5592223, 7.8450512 47.5592078, 7.8454108 47.5590011, 7.8456759 47.5588702)",,,
74944990,Schulhausweg,residential,50,False,False,110.46700000000001,,"LINESTRING (7.845026 47.5592223, 7.8450745 47.5592985, 7.8450888 47.5593672, 7.8450678 47.5594487, 7.8449859 47.5596088, 7.8448807 47.5597471, 7.8445877 47.5600395, 7.8445755 47.5601197)",,,
74944990,Schulhausweg,residential,50,False,True,62.054,,"LINESTRING (7.845026 47.5592223, 7.8449201 47.5591777, 7.8446893 47.5591379, 7.8443699 47.559104, 7.8442295 47.559109)",,,
127908431,Obere Fuchsrainstrasse,residential,50,False,False,2.321,,"LINESTRING (7.8445755 47.5601197, 7.8445919 47.5601374)",,,
74944990,Schulhausweg,residential,50,False,False,32.093,,"LINESTRING (7.8445755 47.5601197, 7.8445092 47.5601487, 7.8443108 47.5603422)",,,
74944990,Schulhausweg,residential,50,False,True,110.467,,"LINESTRING (7.8445755 47.5601197, 7.8445877 47.5600395, 7.8448807 47.5597471, 7.8449859 47.5596088, 7.8450678 47.5594487, 7.8450888 47.5593672, 7.8450745 47.5592985, 7.845026 47.5592223)",,,
85200419,Gartenstrasse,residential,50,False,True,121.688,,"LINESTRING (7.8382055 47.5619245, 7.8397424 47.5622739)",,,
46244692,Bahnhofstrasse,residential,50,False,False,31.048,,"LINESTRING (7.8382055 47.5619245, 7.8381782 47.5619627, 7.8380503 47.5621287, 7.8380163 47.5621728)",,,
46244692,Bahnhofstrasse,residential,50,False,True,121.76599999999999,,"LINESTRING (7.8382055 47.5619245, 7.8384405 47.5616107, 7.8388124 47.5611139, 7.8388732 47.5610327, 7.8389373 47.5609471)",,,
85200419,Gartenstrasse,residential,50,False,False,121.688,,"LINESTRING (7.8397424 47.5622739, 7.8382055 47.5619245)",,,
74956239,Eschenmattstrasse,residential,50,False,False,115.744,,"LINESTRING (7.8397424 47.5622739, 7.839734 47.5624392, 7.8397123 47.5628686, 7.8396897 47.5633142)",,,
74956239,Eschenmattstrasse,residential,50,False,True,217.67799999999997,,"LINESTRING (7.8397424 47.5622739, 7.8397469 47.5620613, 7.839752 47.5618398, 7.8397694 47.5616084, 7.8397734 47.5611871, 7.8397824 47.5607643, 7.8397939 47.5605708, 7.8398031 47.5604649, 7.8397478 47.5603218)",,,
83634944,Dachsweg,residential,,False,False,81.613,,"LINESTRING (7.8472818 47.5595551, 7.848187 47.559962)",,,
127908431,Obere Fuchsrainstrasse,residential,50,False,False,38.918,,"LINESTRING (7.8472818 47.5595551, 7.8477043 47.5593521)",,,
127908431,Obere Fuchsrainstrasse,residential,50,False,True,23.506,,"LINESTRING (7.8472818 47.5595551, 7.8470295 47.5596804)",,,
83634944,Dachsweg,residential,,False,True,81.613,,"LINESTRING (7.848187 47.559962, 7.8472818 47.5595551)",,,
114928367,Hauptstrasse,tertiary,50,False,False,251.978,,"LINESTRING (7.842183 47.5623847, 7.8423262 47.5623005, 7.8425002 47.5621795, 7.8428522 47.5618238, 7.8431302 47.5614977, 7.8431816 47.5614341, 7.8435021 47.5610377, 7.8435505 47.560934, 7.8435596 47.5608119, 7.843516 47.5607085, 7.8433789 47.5605153, 7.8433413 47.5604303)",2,,
