osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,lanes,width
"[28466838, 27463855]",Sägestrasse,"['residential', 'living_street']",20,False,True,225.70399999999998,"LINESTRING (8.4471141 47.3957423, 8.4472249 47.3955743, 8.4472432 47.3954358, 8.4472403 47.3954046, 8.4472067 47.3950371, 8.4471998 47.3946404, 8.4473676 47.3945568, 8.4474941 47.3945261, 8.4478283 47.3944796, 8.4483396 47.394417, 8.4484811 47.3944208)",,,,
16774886,Freiestrasse,residential,30,False,True,147.17,"LINESTRING (8.4400971 47.3957798, 8.4401529 47.3957712, 8.4402253 47.395765, 8.4405504 47.3957309, 8.4407385 47.3957188, 8.4415072 47.3956821, 8.4420436 47.3956774)",,,,
28261399,Freiestrasse,residential,30,True,False,55.167,"LINESTRING (8.4400971 47.3957798, 8.4397359 47.3958277, 8.4393836 47.3958919)",,,,
28241270,Freiestrasse,residential,30,False,True,58.285,"LINESTRING (8.4388094 47.3962236, 8.4388756 47.3961645, 8.4389237 47.3961215, 8.4390534 47.3960199, 8.439117 47.3959757, 8.4391779 47.395948, 8.439221 47.395932, 8.4393836 47.3958919)",,,,
368768015,Kesslerstrasse,secondary,50,False,False,22.796,"LINESTRING (8.4388094 47.3962236, 8.4388541 47.396267, 8.4388812 47.3963127, 8.438891 47.3963329, 8.4389249 47.3964112)",,,3,
"[277721228, 368768015]",Kesslerstrasse,secondary,50,False,"[False, True]",54.601,"LINESTRING (8.4388094 47.3962236, 8.4387686 47.3961939, 8.4386969 47.3961529, 8.4385089 47.3960666, 8.4383929 47.3960157, 8.4382143 47.3959459)",,,"['2', '3']",
16775387,Wiesenstrasse,residential,50,False,False,164.433,"LINESTRING (8.4390482 47.3993636, 8.4410015 47.3994797, 8.4412238 47.3994976)",,,,
16775387,Wiesenstrasse,residential,50,False,True,164.433,"LINESTRING (8.4412238 47.3994976, 8.4410015 47.3994797, 8.4390482 47.3993636)",,,,
"[16776544, 444026441, 444026440]",Goldschlägistrasse,residential,50,False,False,131.99699999999999,"LINESTRING (8.4412238 47.3994976, 8.4412858 47.3991049, 8.4413397 47.3987075, 8.4413524 47.3986218, 8.4413947 47.3983162)",yes,,3,
"[703022216, 16776533]",Goldschlägistrasse,residential,50,False,True,152.47500000000002,"LINESTRING (8.4412238 47.3994976, 8.4412131 47.3995475, 8.4411817 47.399683, 8.4411582 47.3997402, 8.4411239 47.3997959, 8.4410414 47.3998935, 8.4409218 47.4000029, 8.4407772 47.4000756, 8.4406219 47.4001257, 8.4405891 47.4001347, 8.4404363 47.4001763, 8.4403063 47.4002057, 8.4400577 47.4002612, 8.4398157 47.4003125)",,,"['2', '3']",
16776533,Goldschlägistrasse,residential,50,False,False,28.772,"LINESTRING (8.43948 47.4004304, 8.4395883 47.4003736, 8.4397043 47.4003362, 8.4398157 47.4003125)",,,3,
16776621,Goldschlägistrasse,residential,50,False,False,54.702999999999996,"LINESTRING (8.4413947 47.3983162, 8.4414246 47.3981483, 8.4414804 47.3978865, 8.441494 47.3978289)",,,2,
16776669,Güterstrasse,residential,50,False,False,181.46900000000002,"LINESTRING (8.4413947 47.3983162, 8.4416351 47.3983392, 8.4418533 47.3983603, 8.4421522 47.3983821, 8.4426583 47.398424, 8.4428459 47.3984411, 8.443138 47.3984677, 8.443411 47.3984953, 8.4437841 47.3985329)",,,,
"[444026440, 444026441, 16776544]",Goldschlägistrasse,residential,50,False,True,131.99699999999999,"LINESTRING (8.4413947 47.3983162, 8.4413524 47.3986218, 8.4413397 47.3987075, 8.4412858 47.3991049, 8.4412238 47.3994976)",yes,,3,
"[16776669, 164200293]",Güterstrasse,residential,50,False,True,333.356,"LINESTRING (8.4481556 47.3990102, 8.448046 47.399007, 8.447761 47.3989752, 8.4476289 47.3989604, 8.4473795 47.3989326, 8.4472275 47.3989156, 8.4471089 47.3989024, 8.4466473 47.3988488, 8.446593 47.3988424, 8.4464143 47.398821, 8.4460525 47.3987785, 8.445761 47.3987442, 8.4457556 47.3987436, 8.4452137 47.3986812, 8.4450041 47.3986573, 8.4448546 47.3986405, 8.4444645 47.3986013, 8.4438916 47.3985437, 8.4437841 47.3985329)",,,,
770403040,Bahnhofstrasse,residential,30,False,True,80.628,"LINESTRING (8.4481556 47.3990102, 8.448182 47.398524, 8.448196 47.3983714, 8.4481598 47.3982893)",,,,
"[16776696, 1264214059]",Grabenstrasse,residential,"['30', '50']",False,False,284.51300000000003,"LINESTRING (8.4481556 47.3990102, 8.4481611 47.3991199, 8.4481714 47.3991461, 8.4481861 47.3991618, 8.4482086 47.3991759, 8.4482462 47.3991906, 8.4482887 47.3992007, 8.4483322 47.3992061, 8.448379 47.3992094, 8.449368 47.3992643, 8.4497005 47.3992822, 8.4497758 47.3992627, 8.449836 47.3992195, 8.4499141 47.3990074, 8.4499401 47.3989433, 8.4500044 47.3987843, 8.4500523 47.398666, 8.4501023 47.3985426, 8.4501406 47.3984479, 8.4501604 47.3983991, 8.4501988 47.3983041, 8.4502127 47.3982699, 8.4502845 47.3980948, 8.450319 47.3980137)",,,,
22381905,Zwiegartenstrasse,residential,30,False,True,165.088,"LINESTRING (8.4509057 47.396761, 8.4509734 47.3966389, 8.451083 47.396443, 8.4510965 47.396372, 8.4510837 47.3963117, 8.4510304 47.3962658, 8.4509043 47.3961726, 8.450368 47.3958281, 8.4502253 47.3957565, 8.4499323 47.395698)",,,,
116472529,Grabenstrasse,residential,30,False,True,70.71499999999999,"LINESTRING (8.4509057 47.396761, 8.4508654 47.3968423, 8.4506155 47.3973492, 8.4506086 47.3973643)",,,,
"[968733873, 100150243]",Schulstrasse,residential,30,True,False,104.401,"LINESTRING (8.4509057 47.396761, 8.4507736 47.3967356, 8.4497228 47.3965326, 8.449572 47.3965032)",,,,
28467128,Brunnackersteig,residential,30,True,False,92.259,"LINESTRING (8.449572 47.3965032, 8.4498659 47.3956977)",,,,
"[21066421, 21066999]",Lilienweg,residential,30,True,False,165.534,"LINESTRING (8.449572 47.3965032, 8.4495451 47.3965903, 8.449466 47.3968159, 8.4493728 47.3970737, 8.4493922 47.3971042, 8.4494291 47.3971327, 8.4498118 47.3972081, 8.4500503 47.3972548, 8.4501526 47.3972749, 8.4506086 47.3973643)",,,,
21067031,Schulstrasse,residential,50,False,False,121.501,"LINESTRING (8.449572 47.3965032, 8.4494259 47.3964729, 8.4490764 47.3964031, 8.448939 47.396382, 8.4487901 47.3963552, 8.4483351 47.3962645, 8.4482672 47.3962521, 8.4481329 47.3962354, 8.4480432 47.3961806)",,,,
116472529,Grabenstrasse,residential,30,False,True,26.85,"LINESTRING (8.4506086 47.3973643, 8.4505023 47.3975948)",,,,
116472529,Grabenstrasse,residential,30,False,False,70.715,"LINESTRING (8.4506086 47.3973643, 8.4506155 47.3973492, 8.4508654 47.3968423, 8.4509057 47.396761)",,,,
623404529,Ringstrasse,secondary,,True,False,3.594,"LINESTRING (8.4480607 47.3980659, 8.4480135 47.398061)",,roundabout,,
22381881,Nassackerstrasse,residential,30,False,True,90.886,"LINESTRING (8.4419951 47.3948607, 8.4420436 47.3956774)",,,,
22381881,Nassackerstrasse,residential,30,False,False,93.267,"LINESTRING (8.4419951 47.3948607, 8.4419645 47.3945433, 8.4419145 47.3940237)",,,,
28242295,Urdorferstrasse,residential,30,False,True,303.789,"LINESTRING (8.4419951 47.3948607, 8.4416421 47.3948478, 8.4412309 47.3948365, 8.4403531 47.3947999, 8.439728 47.3947682, 8.4392689 47.3947328, 8.4391137 47.394722, 8.4386769 47.3946876, 8.4383933 47.3946588, 8.4379781 47.3946166)",,,,
28242618,Urdorferstrasse,residential,30,False,False,174.06499999999997,"LINESTRING (8.4419951 47.3948607, 8.4428255 47.39489, 8.4433993 47.3949059, 8.4437728 47.3949177, 8.4441567 47.3949374, 8.4442311 47.3949323, 8.4442952 47.3949087)",,,,
28242618,Urdorferstrasse,residential,30,False,False,10.035,"LINESTRING (8.4442952 47.3949087, 8.4443746 47.3949812)",,,,
22381886,Stationsstrasse,residential,30,False,False,148.294,"LINESTRING (8.4442952 47.3949087, 8.4442305 47.394846, 8.4437453 47.3944073, 8.443701 47.3943702, 8.443578 47.3942194, 8.4434312 47.3939255, 8.4433723 47.3938475, 8.4433307 47.3938102, 8.4432873 47.3937767)",,,,6
28242618,Urdorferstrasse,residential,30,False,True,174.065,"LINESTRING (8.4442952 47.3949087, 8.4442311 47.3949323, 8.4441567 47.3949374, 8.4437728 47.3949177, 8.4433993 47.3949059, 8.4428255 47.39489, 8.4419951 47.3948607)",,,,
22381903,Kampstrasse,residential,30,False,False,131.97,"LINESTRING (8.4456842 47.3926841, 8.4458515 47.3927156, 8.4460777 47.3927667, 8.4464786 47.3928607, 8.4468775 47.3929434, 8.4471503 47.393014, 8.4472813 47.3930381, 8.4473503 47.3930515)",,,,
22381903,Kampstrasse,residential,30,False,True,167.734,"LINESTRING (8.4456842 47.3926841, 8.4453826 47.3926409, 8.4450166 47.3926155, 8.444706 47.3926091, 8.4445567 47.3926125, 8.4443539 47.392617, 8.4440481 47.3926486, 8.4434903 47.3927554)",,,,
"[27463995, 27463998]","['Hofackerstrasse', 'Mühleackerstrasse']",residential,"['30', '50']",False,True,348.153,"LINESTRING (8.4456842 47.3926841, 8.4456285 47.3929125, 8.4455984 47.393129, 8.4456075 47.3932515, 8.4456273 47.393519, 8.4456288 47.3935394, 8.4456489 47.3938364, 8.4457425 47.3941898, 8.4457861 47.3943905, 8.4457933 47.3944131, 8.4458668 47.3947291, 8.4458664 47.3947597, 8.4445522 47.3949247, 8.4444349 47.3949549, 8.4443746 47.3949812)",,,,
22381903,Kampstrasse,residential,30,False,False,54.999,"LINESTRING (8.4473503 47.3930515, 8.4475167 47.3930724, 8.4477246 47.393083, 8.4480775 47.3930822)",,,,
22381903,Kampstrasse,residential,30,False,True,131.97,"LINESTRING (8.4473503 47.3930515, 8.4472813 47.3930381, 8.4471503 47.393014, 8.4468775 47.3929434, 8.4464786 47.3928607, 8.4460777 47.3927667, 8.4458515 47.3927156, 8.4456842 47.3926841)",,,,
27463999,Sägestrasse,residential,30,False,False,109.36,"LINESTRING (8.4473503 47.3930515, 8.4473078 47.3931772, 8.4472932 47.3932244, 8.4472601 47.3933185, 8.4472177 47.3934455, 8.447195 47.393511, 8.4471539 47.3936704, 8.4471366 47.3938069, 8.4471228 47.39402)",,,,
22381905,Zwiegartenstrasse,residential,30,False,True,4.998,"LINESTRING (8.4499323 47.395698, 8.4498659 47.3956977)",,,,
22381905,Zwiegartenstrasse,residential,30,False,False,165.088,"LINESTRING (8.4499323 47.395698, 8.4502253 47.3957565, 8.450368 47.3958281, 8.4509043 47.3961726, 8.4510304 47.3962658, 8.4510837 47.3963117, 8.4510965 47.396372, 8.451083 47.396443, 8.4509734 47.3966389, 8.4509057 47.396761)",,,,
28467046,Brunnackersteig,residential,30,False,False,46.425,"LINESTRING (8.4499323 47.395698, 8.4502837 47.3954539, 8.4503401 47.3953874)",,,,
22381881,Nassackerstrasse,residential,30,False,True,64.447,"LINESTRING (8.4418601 47.3934454, 8.4418667 47.3935159, 8.441889 47.3938352, 8.4419145 47.3940237)",,,,
22381881,Nassackerstrasse,residential,30,False,False,90.886,"LINESTRING (8.4420436 47.3956774, 8.4419951 47.3948607)",,,,
83690651,Freiestrasse,residential,30,False,True,62.253,"LINESTRING (8.4420436 47.3956774, 8.4428706 47.3956834)",,,,
16774886,Freiestrasse,residential,30,False,False,147.17,"LINESTRING (8.4420436 47.3956774, 8.4415072 47.3956821, 8.4407385 47.3957188, 8.4405504 47.3957309, 8.4402253 47.395765, 8.4401529 47.3957712, 8.4400971 47.3957798)",,,,
22381881,Nassackerstrasse,residential,30,False,True,139.94400000000002,"LINESTRING (8.4420436 47.3956774, 8.4419199 47.3960958, 8.4418611 47.3962947, 8.441823 47.3964203, 8.4417096 47.396784, 8.4417007 47.3968111, 8.4416869 47.3968745, 8.4416855 47.3969117)",,,,
22381905,Zwiegartenstrasse,residential,30,False,False,71.701,"LINESTRING (8.4482736 47.3954429, 8.4491458 47.3955817, 8.4492008 47.3955907)",,,,
83690655,Uitikonerstrasse,tertiary,50,False,False,114.744,"LINESTRING (8.4482736 47.3954429, 8.4482883 47.3953792, 8.4483402 47.3951769, 8.4483805 47.3949784, 8.4484494 47.3945867, 8.4484811 47.3944208)",,,,
83690655,Uitikonerstrasse,tertiary,50,False,True,84.066,"LINESTRING (8.4482736 47.3954429, 8.4481395 47.3958357, 8.4480602 47.3960261, 8.4480476 47.3961007, 8.4480432 47.3961806)",,,,
28242618,Urdorferstrasse,residential,30,False,True,54.297,"LINESTRING (8.445102 47.3956367, 8.4446691 47.3952461)",,,,
16774857,Freiestrasse,residential,30,False,True,15.384,"LINESTRING (8.445102 47.3956367, 8.4451837 47.3956736, 8.4452883 47.3956859)",,,,
83690651,Freiestrasse,residential,30,False,False,78.968,"LINESTRING (8.445102 47.3956367, 8.4450224 47.3956707, 8.4449559 47.3956882, 8.4446455 47.3956873, 8.4440723 47.3956821)",,,,
22381968,Kirchgasse,residential,30,False,True,68.209,"LINESTRING (8.44571 47.3962121, 8.44531 47.3958277, 8.4452993 47.3958003, 8.4452898 47.395757, 8.4452883 47.3956859)",,,,
374554500,Schürrainweg,residential,30,False,False,212.88799999999998,"LINESTRING (8.4379503 47.3927036, 8.4379585 47.3929545, 8.4379392 47.3931475, 8.4379206 47.3933506, 8.4379299 47.3934657, 8.4379499 47.3938592, 8.4379775 47.3945779, 8.4379781 47.3946166)",,,,5
28286409,Friedhofstrasse,residential,30,False,False,104.809,"LINESTRING (8.4415561 47.392956, 8.4414005 47.393015, 8.4412179 47.3930698, 8.4407801 47.3931488, 8.4403417 47.3932155, 8.4402334 47.3932344)",,,,5
28467298,Stationsstrasse,residential,50,False,True,34.989,"LINESTRING (8.4415561 47.392956, 8.4416829 47.3930125, 8.4418116 47.3930561, 8.4419725 47.3930913)",,,,6
28466711,Obere Bachstrasse,residential,30,False,True,10.231,"LINESTRING (8.4440906 47.3965134, 8.4439549 47.3965081)",,,,4
27156200,Obere Bachstrasse,residential,30,False,False,92.342,"LINESTRING (8.4440723 47.3956821, 8.4439792 47.3961702, 8.4439549 47.3965081)",,,,4
83690651,Freiestrasse,residential,30,False,False,90.459,"LINESTRING (8.4440723 47.3956821, 8.4439749 47.3956847, 8.4428706 47.3956834)",,,,
83690651,Freiestrasse,residential,30,False,True,78.968,"LINESTRING (8.4440723 47.3956821, 8.4446455 47.3956873, 8.4449559 47.3956882, 8.4450224 47.3956707, 8.445102 47.3956367)",,,,
"[28466838, 27463855]",Sägestrasse,"['living_street', 'residential']",20,False,False,225.704,"LINESTRING (8.4484811 47.3944208, 8.4483396 47.394417, 8.4478283 47.3944796, 8.4474941 47.3945261, 8.4473676 47.3945568, 8.4471998 47.3946404, 8.4472067 47.3950371, 8.4472403 47.3954046, 8.4472432 47.3954358, 8.4472249 47.3955743, 8.4471141 47.3957423)",,,,
83690655,Uitikonerstrasse,tertiary,50,False,True,114.744,"LINESTRING (8.4484811 47.3944208, 8.4484494 47.3945867, 8.4483805 47.3949784, 8.4483402 47.3951769, 8.4482883 47.3953792, 8.4482736 47.3954429)",,,,
971321866,Uitikonerstrasse,tertiary,50,False,False,42.351,"LINESTRING (8.4484811 47.3944208, 8.4485024 47.3943158, 8.4485183 47.3942263, 8.4485254 47.3941857, 8.4485534 47.3940431)",,,,
28241270,Freiestrasse,residential,30,False,False,58.285,"LINESTRING (8.4393836 47.3958919, 8.439221 47.395932, 8.4391779 47.395948, 8.439117 47.3959757, 8.4390534 47.3960199, 8.4389237 47.3961215, 8.4388756 47.3961645, 8.4388094 47.3962236)",,,,
28241279,Dörnliackerstrasse,residential,30,False,False,100.609,"LINESTRING (8.4393836 47.3958919, 8.4393704 47.3958601, 8.4393075 47.395719, 8.4391563 47.3955777, 8.439122 47.3955505, 8.4390735 47.3955223, 8.4389969 47.3954986, 8.4387586 47.3954593, 8.4384005 47.3954078)",,,,5
28241279,Dörnliackerstrasse,residential,30,False,True,100.60900000000001,"LINESTRING (8.4384005 47.3954078, 8.4387586 47.3954593, 8.4389969 47.3954986, 8.4390735 47.3955223, 8.439122 47.3955505, 8.4391563 47.3955777, 8.4393075 47.395719, 8.4393704 47.3958601, 8.4393836 47.3958919)",,,,5
28241280,Dörnliackerstrasse,residential,30,False,False,71.497,"LINESTRING (8.4384005 47.3954078, 8.4385706 47.3948952, 8.438634 47.3947857)",,,,5
28241280,Dörnliackerstrasse,residential,30,False,True,61.465,"LINESTRING (8.4384005 47.3954078, 8.4383432 47.3955956, 8.4382143 47.3959459)",,,,5
28241280,Dörnliackerstrasse,residential,30,False,False,61.465,"LINESTRING (8.4382143 47.3959459, 8.4383432 47.3955956, 8.4384005 47.3954078)",,,,5
"[277721228, 368768015]",Kesslerstrasse,secondary,50,False,"[False, True]",54.60099999999999,"LINESTRING (8.4382143 47.3959459, 8.4383929 47.3960157, 8.4385089 47.3960666, 8.4386969 47.3961529, 8.4387686 47.3961939, 8.4388094 47.3962236)",,,"['2', '3']",
28241280,Dörnliackerstrasse,residential,30,False,True,71.497,"LINESTRING (8.438634 47.3947857, 8.4385706 47.3948952, 8.4384005 47.3954078)",,,,5
28242295,Urdorferstrasse,residential,30,False,False,303.78900000000004,"LINESTRING (8.4379781 47.3946166, 8.4383933 47.3946588, 8.4386769 47.3946876, 8.4391137 47.394722, 8.4392689 47.3947328, 8.439728 47.3947682, 8.4403531 47.3947999, 8.4412309 47.3948365, 8.4416421 47.3948478, 8.4419951 47.3948607)",,,,
374554500,Schürrainweg,residential,30,False,True,212.888,"LINESTRING (8.4379781 47.3946166, 8.4379775 47.3945779, 8.4379499 47.3938592, 8.4379299 47.3934657, 8.4379206 47.3933506, 8.4379392 47.3931475, 8.4379585 47.3929545, 8.4379503 47.3927036)",,,,5
"[164200293, 16776669]",Güterstrasse,residential,50,False,False,333.356,"LINESTRING (8.4437841 47.3985329, 8.4438916 47.3985437, 8.4444645 47.3986013, 8.4448546 47.3986405, 8.4450041 47.3986573, 8.4452137 47.3986812, 8.4457556 47.3987436, 8.445761 47.3987442, 8.4460525 47.3987785, 8.4464143 47.398821, 8.446593 47.3988424, 8.4466473 47.3988488, 8.4471089 47.3989024, 8.4472275 47.3989156, 8.4473795 47.3989326, 8.4476289 47.3989604, 8.447761 47.3989752, 8.448046 47.399007, 8.4481556 47.3990102)",,,,
16776669,Güterstrasse,residential,50,False,True,181.46900000000002,"LINESTRING (8.4437841 47.3985329, 8.443411 47.3984953, 8.443138 47.3984677, 8.4428459 47.3984411, 8.4426583 47.398424, 8.4421522 47.3983821, 8.4418533 47.3983603, 8.4416351 47.3983392, 8.4413947 47.3983162)",,,,
"[623404499, 623404500]",Bachstrasse,residential,50,True,False,95.043,"LINESTRING (8.4437841 47.3985329, 8.4438192 47.3981806, 8.4438266 47.3981068, 8.4438287 47.3980858, 8.4438342 47.3980309, 8.4438734 47.3976803)",,,1,5
"[159362667, 16776621]",Goldschlägistrasse,residential,50,False,False,84.63300000000001,"LINESTRING (8.441494 47.3978289, 8.4415315 47.3976664, 8.4415634 47.3975481, 8.4416396 47.3972103, 8.4416499 47.3971723, 8.4416687 47.3970771)",,,"['2', '3']",
16776621,Goldschlägistrasse,residential,50,False,True,54.702999999999996,"LINESTRING (8.441494 47.3978289, 8.4414804 47.3978865, 8.4414246 47.3981483, 8.4413947 47.3983162)",,,2,
"[28261326, 28261327]","['Steinwiesenstrasse', 'Herrenwiesenstrasse']",residential,30,False,True,193.66,"LINESTRING (8.441494 47.3978289, 8.4414169 47.3978219, 8.4405048 47.3977287, 8.4401055 47.3977033, 8.439983 47.3976796, 8.439931 47.3976415, 8.4398716 47.397575, 8.4398214 47.3975229, 8.4401163 47.3970481)",,,,5
"[28286409, 1186566812]",Friedhofstrasse,residential,30,False,False,87.937,"LINESTRING (8.4402334 47.3932344, 8.4398454 47.3932908, 8.4398889 47.3934183, 8.4399896 47.3934486, 8.440179 47.3934119, 8.4402096 47.3933707, 8.4402334 47.3932344)",,,,5
"[28286409, 1186566812]",Friedhofstrasse,residential,30,False,True,87.93700000000001,"LINESTRING (8.4402334 47.3932344, 8.4402096 47.3933707, 8.440179 47.3934119, 8.4399896 47.3934486, 8.4398889 47.3934183, 8.4398454 47.3932908, 8.4402334 47.3932344)",,,,5
28286409,Friedhofstrasse,residential,30,False,True,104.80899999999998,"LINESTRING (8.4402334 47.3932344, 8.4403417 47.3932155, 8.4407801 47.3931488, 8.4412179 47.3930698, 8.4414005 47.393015, 8.4415561 47.392956)",,,,5
"[28261326, 28261327]","['Herrenwiesenstrasse', 'Steinwiesenstrasse']",residential,30,False,False,193.66,"LINESTRING (8.4401163 47.3970481, 8.4398214 47.3975229, 8.4398716 47.397575, 8.439931 47.3976415, 8.439983 47.3976796, 8.4401055 47.3977033, 8.4405048 47.3977287, 8.4414169 47.3978219, 8.441494 47.3978289)",,,,5
28261326,Herrenwiesenstrasse,residential,30,False,True,40.098,"LINESTRING (8.4401163 47.3970481, 8.4402594 47.3967629, 8.4402907 47.3967074)",,,,5
83690651,Freiestrasse,residential,30,False,False,62.253,"LINESTRING (8.4428706 47.3956834, 8.4420436 47.3956774)",,,,
28400394,Gartenstrasse,residential,30,False,True,160.429,"LINESTRING (8.4428706 47.3956834, 8.4428265 47.3959512, 8.4427766 47.396192, 8.4426903 47.3964783, 8.4426481 47.3966543, 8.4425285 47.3970676, 8.4425176 47.3971054)",,,,4
83690651,Freiestrasse,residential,30,False,True,90.459,"LINESTRING (8.4428706 47.3956834, 8.4439749 47.3956847, 8.4440723 47.3956821)",,,,
27156200,Obere Bachstrasse,residential,30,False,False,18.625,"LINESTRING (8.4439549 47.3965081, 8.4439429 47.3966754)",,,,4
28466711,Obere Bachstrasse,residential,30,False,False,10.231,"LINESTRING (8.4439549 47.3965081, 8.4440906 47.3965134)",,,,4
27156200,Obere Bachstrasse,residential,30,False,True,92.342,"LINESTRING (8.4439549 47.3965081, 8.4439792 47.3961702, 8.4440723 47.3956821)",,,,4
27156200,Obere Bachstrasse,residential,30,False,True,18.625,"LINESTRING (8.4439429 47.3966754, 8.4439549 47.3965081)",,,,4
28466709,Obere Bachstrasse,residential,30,False,False,8.149,"LINESTRING (8.4439429 47.3966754, 8.4440226 47.396725)",,,,4
28466709,Obere Bachstrasse,residential,30,False,True,55.285,"LINESTRING (8.4439429 47.3966754, 8.4436936 47.3966428, 8.4435698 47.396627, 8.4435052 47.3966596, 8.443444 47.3968404)",,,,4
28466709,Obere Bachstrasse,residential,30,False,False,55.285,"LINESTRING (8.443444 47.3968404, 8.4435052 47.3966596, 8.4435698 47.396627, 8.4436936 47.3966428, 8.4439429 47.3966754)",,,,4
28466709,Obere Bachstrasse,residential,30,False,True,8.149,"LINESTRING (8.4440226 47.396725, 8.4439429 47.3966754)",,,,4
28242618,Urdorferstrasse,residential,30,False,False,54.297,"LINESTRING (8.4446691 47.3952461, 8.445102 47.3956367)",,,,
28242618,Urdorferstrasse,residential,30,False,True,36.865,"LINESTRING (8.4446691 47.3952461, 8.4443746 47.3949812)",,,,
28466736,Urdorferstrasse,residential,50,False,False,83.02499999999999,"LINESTRING (8.4446691 47.3952461, 8.4447478 47.395209, 8.4448897 47.3952425, 8.4450269 47.3952569, 8.4453695 47.3952496, 8.4454784 47.3952645, 8.4455794 47.3953069, 8.4456175 47.3953471, 8.4456347 47.3953963)",,,,5
