osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,width,tunnel,access
4730406,Gessnerallee,tertiary,True,False,160.16600000000003,"LINESTRING (8.5377353 47.3777798, 8.5377005 47.3777641, 8.5376681 47.3777463, 8.5376324 47.3777213, 8.5375891 47.3776867, 8.5373336 47.3774582, 8.5367572 47.3769468, 8.5366984 47.3768892, 8.5366496 47.3768277, 8.5365871 47.3767191, 8.5365267 47.3766091)",2,50,,,,
"[577248827, 1121964966, 120613502]",Bahnhofplatz,tertiary,True,False,160.844,"LINESTRING (8.5410497 47.3771171, 8.5407703 47.3770895, 8.5406427 47.3770885, 8.5405359 47.3770877, 8.5403359 47.3771069, 8.5402212 47.3771282, 8.5398913 47.3772123, 8.539688 47.37727, 8.539545 47.3773089, 8.5393991 47.3773486, 8.5393201 47.3773752, 8.5392073 47.377417, 8.5390269 47.3774711)",2,50,,,,
5771348,Im Stadtgraben,tertiary,False,True,50.772000000000006,"LINESTRING (8.5437243 47.3777628, 8.5435896 47.3777481, 8.5434201 47.3777098, 8.5433963 47.3777045, 8.5432379 47.3776687, 8.5430795 47.3776326)",2,30,,,,
"[27331142, 1062629833, 1062629834, 35164363, 27331148, 4799415, 4799417]",Bahnhofquai,tertiary,True,False,264.739,"LINESTRING (8.5414973 47.3780266, 8.5415544 47.3779462, 8.5415904 47.3778826, 8.5416062 47.3778284, 8.5416158 47.3777968, 8.5416197 47.3777388, 8.5416191 47.3776855, 8.541612 47.3776253, 8.5415308 47.3773347, 8.5415173 47.3772663, 8.5415161 47.3772031, 8.5415268 47.3770334, 8.541605 47.3767906, 8.54185 47.3759633, 8.5418733 47.3758832, 8.5419018 47.3757492, 8.5419368 47.3756972)",1,50,,,yes,
120613500,Bahnhofquai,tertiary,True,False,113.072,"LINESTRING (8.5414973 47.3780266, 8.5415002 47.3779381, 8.541508 47.3778769, 8.5415158 47.3778208, 8.5415187 47.3777727, 8.541517 47.3777023, 8.541506 47.3776267, 8.5414851 47.3775482, 8.5414505 47.3774612, 8.5413224 47.3772929, 8.5412464 47.3772236, 8.5410497 47.3771171)",,50,,2.5,,
5771348,Im Stadtgraben,tertiary,False,False,50.772000000000006,"LINESTRING (8.5430795 47.3776326, 8.5432379 47.3776687, 8.5433963 47.3777045, 8.5434201 47.3777098, 8.5435896 47.3777481, 8.5437243 47.3777628)",2,30,,,,
27410107,Neumühlequai,tertiary,False,True,118.415,"LINESTRING (8.5430795 47.3776326, 8.5426357 47.3785009, 8.5426162 47.3785376, 8.5425764 47.3786131, 8.542562 47.3786382)",4,50,,,,
"[1167488601, 4734972]",Neumühlequai,tertiary,True,False,80.14300000000001,"LINESTRING (8.5430795 47.3776326, 8.5432924 47.3772171, 8.5433275 47.377155, 8.5433447 47.3771084, 8.5433447 47.377064, 8.5433385 47.3770239, 8.5433283 47.3769425)","['2', '3']",50,,,,
"[92142133, 146545821]",Lindenhofstrasse,residential,False,False,108.725,"LINESTRING (8.541692 47.3744292, 8.5415011 47.3745558, 8.5415114 47.3746127, 8.5415572 47.3748653, 8.5408495 47.3749399)",,30,,,,permit
332455405,Uraniastrasse,tertiary,False,True,7.286,"LINESTRING (8.541692 47.3744292, 8.5416219 47.3744308, 8.5415953 47.3744314)",4,50,,,,
596103315,Bahnhofquai,tertiary,False,False,142.21,"LINESTRING (8.541692 47.3744292, 8.5417227 47.374575, 8.5418442 47.3751491, 8.5418926 47.3754211, 8.5419368 47.3756972)",3,50,,,,
"[35162947, 627360923, 332455406]",Rudolf-Brun-Brücke,tertiary,False,True,99.462,"LINESTRING (8.541692 47.3744292, 8.5418843 47.3744208, 8.542849 47.3743724, 8.5428666 47.3743716, 8.5430094 47.3743647)",3,50,yes,,,
4803560,Nüschelerstrasse,residential,False,True,53.953,"LINESTRING (8.5354191 47.3731644, 8.5353377 47.3732048, 8.5348686 47.3734086, 8.5348211 47.3734314)",,,,,,
"[548370036, 15801838]",Nüschelerstrasse,tertiary,True,False,44.131,"LINESTRING (8.5354191 47.3731644, 8.5354155 47.3730365, 8.5354933 47.3728526, 8.5355247 47.3727779)","['1', '2']",50,,,,
"[548370026, 548370037, 968872143]",Uraniastrasse,tertiary,True,False,96.376,"LINESTRING (8.5354191 47.3731644, 8.5352627 47.372994, 8.5350598 47.3727728, 8.5349987 47.3727427, 8.5348735 47.3727122, 8.534737 47.3727031, 8.5344838 47.3726998)","['2', '3']",50,,,,
"[671231160, 671231161, 4734966]",Museumstrasse,tertiary,True,False,29.762999999999995,"LINESTRING (8.5409999 47.3783983, 8.5410894 47.3784118, 8.5411436 47.3784271, 8.5411713 47.3784386, 8.5411975 47.3784547, 8.5412184 47.378473, 8.5412277 47.3784952, 8.5412289 47.3785083, 8.5412279 47.3785226, 8.5412269 47.3785273, 8.5412177 47.3785683)",1,50,,,,
682608864,Museumstrasse,tertiary,True,False,30.801000000000002,"LINESTRING (8.5409999 47.3783983, 8.5412205 47.3783386, 8.5413721 47.3782843)",2,50,,,,
"[577248825, 27410182]",Bahnhofquai,tertiary,True,False,68.025,"LINESTRING (8.5419388 47.377071, 8.5417821 47.3771082, 8.5416935 47.3771241, 8.5416067 47.3771313, 8.5415154 47.3771363, 8.5412486 47.3771285, 8.5410497 47.3771171)",2,50,,,,
"[207687052, 37684124]",Bahnhofquai,tertiary,True,False,110.785,"LINESTRING (8.5419388 47.377071, 8.5419668 47.3771588, 8.5419903 47.3774618, 8.5419903 47.377607, 8.5419708 47.3777872, 8.5419331 47.377905, 8.5418463 47.3780502)",2,50,,,,
"[576802235, 71167245]",Seilergraben,tertiary,True,False,50.987,"LINESTRING (8.5445901 47.376651, 8.5445821 47.3767049, 8.5445664 47.3767555, 8.544552 47.3767934, 8.5445385 47.3768218, 8.5445158 47.376856, 8.5444905 47.376881, 8.5444574 47.3769083, 8.5444159 47.376943, 8.5443848 47.3769639, 8.5443511 47.3769829, 8.5443041 47.3770042, 8.5442538 47.3770216)","['1', '2']",50,,,,
145204590,Seilergraben,tertiary,False,False,19.980999999999998,"LINESTRING (8.5445901 47.376651, 8.5446493 47.376563, 8.544686 47.3765086, 8.5447002 47.3764875)",4,50,,,,
25614748,Schützengasse,residential,False,False,57.8,"LINESTRING (8.5401322 47.3762945, 8.5403022 47.3762544, 8.5407876 47.3761415, 8.5408619 47.3761435)",,,,,,
543888796,Schützengasse,residential,False,False,5.825,"LINESTRING (8.5381347 47.3767566, 8.5380664 47.3767812)",,,,,,
60505837,Schützengasse,residential,False,False,10.645,"LINESTRING (8.5381347 47.3767566, 8.5382132 47.3767414, 8.5382696 47.3767281)",,20,,,,
"[670738521, 536908725]",Löwenstrasse,tertiary,True,False,77.564,"LINESTRING (8.5381347 47.3767566, 8.5381604 47.3767824, 8.5381844 47.3768064, 8.5382564 47.3768801, 8.5384548 47.3770832, 8.5385178 47.3771407, 8.5385713 47.377187, 8.5386206 47.37722, 8.5386525 47.3772392, 8.5386794 47.3772532, 8.5387216 47.3772638, 8.5387549 47.3772678, 8.5387888 47.3772683)","['1', '2']",30,,,,
"[33695402, 550432837]",Pelikanstrasse,residential,False,False,89.419,"LINESTRING (8.5360802 47.3713185, 8.5360038 47.3712688, 8.5357486 47.3710972, 8.5353475 47.3708139, 8.5352508 47.3707432)",3,50,,,,
"[33693225, 550432834, 525958045]",Talacker,residential,True,False,179.07999999999998,"LINESTRING (8.5360802 47.3713185, 8.5360027 47.3713744, 8.5358053 47.3715183, 8.5354855 47.3717476, 8.53516 47.3719829, 8.5350165 47.3720867, 8.5349908 47.3721514, 8.5348354 47.3723027, 8.5346735 47.3724782, 8.5345948 47.3725618)","['1', '2', '3']",50,,,,
"[33695352, 1264561679]",Pelikanstrasse,residential,False,True,68.694,"LINESTRING (8.5360802 47.3713185, 8.5361702 47.3713735, 8.536335 47.371474, 8.5363971 47.3715109, 8.5366584 47.3716836, 8.5367453 47.3717411)","['2', '3']",50,,,,
4803559,St. Peterstrasse,residential,False,False,66.924,"LINESTRING (8.5370513 47.3706182, 8.5370934 47.3706373, 8.5371189 47.3706489, 8.5373846 47.3707694, 8.5377897 47.3709531)",,,,,,
1056324193,Talacker,residential,False,False,36.369,"LINESTRING (8.5370513 47.3706182, 8.5367722 47.3708182, 8.5367188 47.3708554)",2,50,,,,
1056324193,Talacker,residential,False,True,71.71,"LINESTRING (8.5370513 47.3706182, 8.5376131 47.3701887, 8.5376855 47.3701372)",2,50,,,,
"[26127384, 543888808]",Pelikanstrasse,residential,False,"[False, True]",92.74399999999999,"LINESTRING (8.5367453 47.3717411, 8.5368168 47.3717901, 8.5372465 47.3720887, 8.5373907 47.37218, 8.5375673 47.3722536, 8.537623 47.3722895, 8.537639 47.3723087)",,30,,,,
"[33695352, 1264561679]",Pelikanstrasse,residential,False,False,68.694,"LINESTRING (8.5367453 47.3717411, 8.5366584 47.3716836, 8.5363971 47.3715109, 8.536335 47.371474, 8.5361702 47.3713735, 8.5360802 47.3713185)","['2', '3']",50,,,,
"[1051820107, 1051820108, 33694459]",Nüschelerstrasse,residential,True,False,117.94299999999998,"LINESTRING (8.5367453 47.3717411, 8.5368126 47.3716929, 8.5368763 47.3716464, 8.5369053 47.3716252, 8.5369953 47.3715593, 8.5372197 47.3713951, 8.5372747 47.3713556, 8.5377348 47.3710181, 8.5377466 47.3710042, 8.5377897 47.3709531)",,,,,,
4803559,St. Peterstrasse,residential,False,True,66.924,"LINESTRING (8.5377897 47.3709531, 8.5373846 47.3707694, 8.5371189 47.3706489, 8.5370934 47.3706373, 8.5370513 47.3706182)",,,,,,
248669676,St. Peterstrasse,residential,False,False,75.67699999999999,"LINESTRING (8.5377897 47.3709531, 8.538608 47.3710914, 8.5386534 47.3710996, 8.538725 47.3711127, 8.538764 47.3711198)",,,,,,
33693780,Sihlstrasse,tertiary,True,False,80.58200000000001,"LINESTRING (8.5355247 47.3727779, 8.5356429 47.3728097, 8.5365181 47.3730473)",2,50,,,,
33694486,Nüschelerstrasse,residential,True,False,150.023,"LINESTRING (8.5355247 47.3727779, 8.5355497 47.3727143, 8.5356193 47.3725574, 8.5356496 47.3725145, 8.5356581 47.3725061, 8.535698 47.3724771, 8.5357898 47.3724129, 8.5361232 47.3721799, 8.536645 47.3718152, 8.5367453 47.3717411)",,50,,,,
889067535,Bahnhofquai,tertiary,True,False,28.652,"LINESTRING (8.5414818 47.3769173, 8.5418596 47.3768866)",3,50,,,,
"[4950245, 4950246]","['Beatenplatz', 'Bahnhofquai']",residential,True,False,160.60199999999998,"LINESTRING (8.5414818 47.3769173, 8.5414806 47.3768447, 8.5416967 47.3761727, 8.541738 47.3760322, 8.5417241 47.3760075, 8.5416835 47.3760011, 8.5409829 47.3758954)",,30,,,,
141885659,Löwenstrasse,residential,True,False,60.618,"LINESTRING (8.5344838 47.3726998, 8.5344743 47.3727891, 8.5344749 47.3728646, 8.5346386 47.3732282)",,30,,,,
298889560,Sihlporte,tertiary,True,False,17.474,"LINESTRING (8.5345948 47.3725618, 8.5344838 47.3726998)",1,50,,,,
33693799,Sihlstrasse,tertiary,True,False,74.115,"LINESTRING (8.5345948 47.3725618, 8.5347715 47.3725901, 8.5353914 47.3727434, 8.5355247 47.3727779)",2,50,,,,
33693780,Sihlstrasse,tertiary,True,False,21.368,"LINESTRING (8.5365181 47.3730473, 8.5366283 47.3730766, 8.5367786 47.3731233)",2,50,,,,
4399044,Schweizergasse,residential,False,True,12.232,"LINESTRING (8.5365267 47.3766091, 8.5366163 47.3765851, 8.5366701 47.3765591)",2,,,,,
"[609970361, 406415436, 27014767]",Gessnerallee,tertiary,True,False,92.77,"LINESTRING (8.5365267 47.3766091, 8.5363811 47.3763557, 8.5363472 47.3762957, 8.5362872 47.3762293, 8.5362058 47.3761758, 8.5361219 47.3761437, 8.5360037 47.3761075, 8.5358722 47.37608, 8.5358397 47.3760768, 8.5358155 47.3760743, 8.5357881 47.376067, 8.5357693 47.3760606, 8.5357382 47.3760487)",2,50,yes,,,
"[371347529, 28908903]",Bahnhofplatz,unclassified,True,False,34.071999999999996,"LINESTRING (8.5390269 47.3774711, 8.5389268 47.3774607, 8.5388556 47.377444, 8.5388484 47.3774409, 8.5388241 47.3774125, 8.5388069 47.3773857, 8.5387947 47.3773591, 8.5387864 47.3773097, 8.5387888 47.3772683)","['1', '2']",50,,,,
"[51265912, 1121964959]",Bahnhofplatz,tertiary,True,False,90.95,"LINESTRING (8.5390269 47.3774711, 8.5387721 47.3775414, 8.538601 47.377585, 8.5382056 47.3776871, 8.5381379 47.3777049, 8.5380856 47.3777186, 8.5379002 47.3777658)",2,50,,,,
"[140726947, 609970340]",Löwenstrasse,tertiary,True,False,67.902,"LINESTRING (8.5371483 47.3756628, 8.5372394 47.3756809, 8.5373063 47.3757102, 8.5373479 47.3757333, 8.5374007 47.3757722, 8.5374833 47.3758599, 8.5375457 47.3759545, 8.5375762 47.3760185, 8.5375968 47.3760933, 8.5376144 47.3761441)","['1', '2']",30,,,,
334810150,Seidengasse,unclassified,True,False,53.615,"LINESTRING (8.5377767 47.374686, 8.5377364 47.3747408, 8.5376676 47.3748246, 8.5374464 47.3751131)",,,,,,
"[334810149, 548370031]",Uraniastrasse,tertiary,True,False,42.171,"LINESTRING (8.5377767 47.374686, 8.5377332 47.3746869, 8.5376097 47.3746894, 8.5374117 47.3746794, 8.5372219 47.3746509)","['2', '3']",50,,,,
331553004,Pelikanstrasse,residential,False,False,42.859,"LINESTRING (8.5352508 47.3707432, 8.5351485 47.3706714, 8.5348546 47.3704665)",2,50,,,,
"[33695402, 550432837]",Pelikanstrasse,residential,False,True,89.419,"LINESTRING (8.5352508 47.3707432, 8.5353475 47.3708139, 8.5357486 47.3710972, 8.5360038 47.3712688, 8.5360802 47.3713185)",3,50,,,,
"[550432841, 35162767]",Talstrasse,tertiary,False,False,85.013,"LINESTRING (8.5352508 47.3707432, 8.5353423 47.3706876, 8.5357125 47.3704626, 8.536083 47.3702267)","['2', '3']",50,,,,
968872142,Uraniastrasse,tertiary,True,False,13.293,"LINESTRING (8.5360025 47.3737672, 8.5359051 47.3736675)",2,50,,,,
15676559,St. Annagasse,residential,True,False,13.791,"LINESTRING (8.5360025 47.3737672, 8.5360919 47.3737067, 8.5361288 47.3736775)",,,,,,
14389428,Oetenbachgasse,residential,True,False,35.498999999999995,"LINESTRING (8.5388387 47.3739275, 8.5384823 47.3739083, 8.5384229 47.3739147, 8.5383727 47.3739277)",,,,,,
341018763,Hirschengraben,tertiary,True,False,37.150999999999996,"LINESTRING (8.5475685 47.3727459, 8.5475362 47.3728151, 8.5474916 47.3728728, 8.5474177 47.3729499, 8.5473785 47.3729918, 8.5473212 47.3730306)",2,50,,6,,
12182173,Leonhardshalde,residential,False,False,132.345,"LINESTRING (8.5448132 47.3777466, 8.5449229 47.3777478, 8.5450125 47.3777364, 8.5450578 47.3777203, 8.5450857 47.3777032, 8.545119 47.3776779, 8.5451415 47.3776526, 8.545176 47.3775968, 8.5451915 47.3774579, 8.5452333 47.3770827, 8.5452483 47.3770235, 8.5452933 47.3769181, 8.5453402 47.3768106, 8.5453726 47.3767413)",,30,,5,,permit
559640400,Auf der Mauer,residential,True,False,117.46199999999999,"LINESTRING (8.5448132 47.3777466, 8.5448059 47.377924, 8.5447812 47.3781187, 8.5447755 47.3781586, 8.5448025 47.3781904, 8.5448447 47.3782162, 8.5448961 47.3782329, 8.5455117 47.3784212, 8.5455507 47.3784332, 8.5456088 47.378451)",,30,,4.9,,
12182173,Leonhardshalde,residential,False,True,132.34500000000003,"LINESTRING (8.5453726 47.3767413, 8.5453402 47.3768106, 8.5452933 47.3769181, 8.5452483 47.3770235, 8.5452333 47.3770827, 8.5451915 47.3774579, 8.545176 47.3775968, 8.5451415 47.3776526, 8.545119 47.3776779, 8.5450857 47.3777032, 8.5450578 47.3777203, 8.5450125 47.3777364, 8.5449229 47.3777478, 8.5448132 47.3777466)",,30,,5,,permit
548370029,Uraniastrasse,tertiary,True,False,46.137,"LINESTRING (8.5363402 47.3741134, 8.5360025 47.3737672)",3,50,,,,
15676292,Hornergasse,living_street,True,False,54.50500000000001,"LINESTRING (8.5363402 47.3741134, 8.5362705 47.3741492, 8.5358137 47.3743841, 8.5357637 47.3744098)",,,,,,
14389214,Steinmühlegasse,residential,True,False,54.205,"LINESTRING (8.5359051 47.3736675, 8.5358363 47.3736999, 8.5356446 47.3737902, 8.5353626 47.3739231, 8.5353142 47.3739459)",,,,,,
"[548370030, 548370028, 968872142]",Uraniastrasse,tertiary,True,False,66.85700000000001,"LINESTRING (8.5359051 47.3736675, 8.5358677 47.3736314, 8.5358475 47.373612, 8.5356545 47.3734071, 8.5354603 47.373207, 8.5354191 47.3731644)","['2', '3']",50,,,,
334810150,Seidengasse,unclassified,True,False,66.902,"LINESTRING (8.5374464 47.3751131, 8.5371393 47.3755043, 8.537141 47.3755351, 8.5371455 47.3756147, 8.5371483 47.3756628)",,,,,,
14389224,Gerbergasse,residential,True,False,30.799,"LINESTRING (8.5370947 47.374973, 8.5371484 47.3750025, 8.5374129 47.3750994, 8.5374464 47.3751131)",,,,,,
14389229,Gerbergasse,residential,True,False,38.501000000000005,"LINESTRING (8.5370947 47.374973, 8.5370964 47.374943, 8.537241 47.3747486, 8.5372396 47.3747414, 8.5372219 47.3746509)",,,,,,
334810149,Uraniastrasse,tertiary,True,False,91.90900000000002,"LINESTRING (8.5372219 47.3746509, 8.5371632 47.3746412, 8.5370374 47.3746066, 8.5368984 47.3745553, 8.5367657 47.3744881, 8.5366347 47.3743987, 8.5365506 47.374327, 8.5363994 47.3741737, 8.5363402 47.3741134)",3,50,,,,
"[4730416, 548370035]",Uraniastrasse,tertiary,True,False,108.38299999999998,"LINESTRING (8.5391953 47.3745237, 8.538863 47.3745661, 8.5387835 47.3745714, 8.5386555 47.3745832, 8.5385348 47.3745948, 8.5383046 47.3746266, 8.5379063 47.3746729, 8.5378057 47.3746846, 8.5377767 47.374686)","['2', '3']",50,,,,
"[548370032, 548370033]",Uraniastrasse,tertiary,False,False,55.938,"LINESTRING (8.5391953 47.3745237, 8.5395565 47.3745066, 8.5396582 47.3745023, 8.5399363 47.3744882)","['4', '5']",50,,,,
"[548370034, 332455374]","['Uraniastrasse', 'Bahnhofstrasse']",tertiary,True,False,102.19800000000001,"LINESTRING (8.5383727 47.3739277, 8.5384055 47.3739683, 8.5385849 47.3742946, 8.5386242 47.374363, 8.5386652 47.3744129, 8.5387002 47.3744454, 8.5387337 47.3744656, 8.5387631 47.3744793, 8.5388099 47.3744971, 8.5388606 47.374507, 8.5391953 47.3745237)",2,50,,,,
332455401,Steinmühleplatz,residential,True,False,41.977999999999994,"LINESTRING (8.5367809 47.3738825, 8.5364421 47.3740538, 8.5363402 47.3741134)",2,,,,,
"[332455400, 14389212]",Steinmühleplatz,residential,True,False,34.048,"LINESTRING (8.5370526 47.3736555, 8.5370288 47.3737244, 8.5369922 47.3737754, 8.5368963 47.3738245, 8.5367809 47.3738825)","['1', '2']",50,,,,
"[14389238, 543888805, 332455398]","['Sihlstrasse', 'Bahnhofstrasse']",tertiary,True,False,109.148,"LINESTRING (8.5370526 47.3736555, 8.5370981 47.373729, 8.5371228 47.3737499, 8.5371708 47.3737788, 8.5372059 47.3737917, 8.5372731 47.3738042, 8.5376653 47.3738415, 8.5380301 47.3738753, 8.5381675 47.3738898, 8.5382362 47.3738951, 8.538293 47.3739025, 8.5383283 47.3739118, 8.5383727 47.3739277)",2,50,,,,
