osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge,width,ref,tunnel
24439814,2,Gäuggelistrasse,tertiary,False,True,100.70100000000001,"LINESTRING (9.5289166 46.8513507, 9.5290296 46.8513223, 9.5293844 46.8512546, 9.5296749 46.8511947, 9.529749 46.8511794, 9.5298209 46.8511608, 9.5299933 46.8511163, 9.5301743 46.8510695)",,,,,,
659492518,1,,tertiary,True,False,24.589000000000002,"LINESTRING (9.5289166 46.8513507, 9.5289166 46.8513664, 9.5289072 46.8513893, 9.5288927 46.851405, 9.5287697 46.8514837, 9.5287403 46.8514928, 9.5287028 46.8514957)",roundabout,,,,,
5048517,,Tittwiesenstrasse,residential,False,False,185.19899999999998,"LINESTRING (9.5284904 46.854877, 9.5282788 46.855315, 9.5282484 46.8553779, 9.5281954 46.8554876, 9.5280461 46.8557843, 9.5279518 46.8559917, 9.5277382 46.856461)",,,,,,
465429282,,Daleustrasse,residential,True,False,109.80099999999999,"LINESTRING (9.5284904 46.854877, 9.5283919 46.8548578, 9.5273387 46.8546536, 9.5271012 46.8546076)",,30,,,,
35919704,2,Oberalpstrasse,residential,False,True,135.30299999999997,"LINESTRING (9.5256835 46.8542235, 9.5257509 46.8541425, 9.5258768 46.8539503, 9.5259277 46.8538726, 9.5260356 46.853708, 9.5260979 46.8536198, 9.5261397 46.8535607, 9.5262406 46.8534339, 9.5262586 46.8534129, 9.5263344 46.8533188, 9.5265039 46.8531464)",,,,,,
35919734,,Daleustrasse,residential,False,True,76.278,"LINESTRING (9.5256835 46.8542235, 9.5257882 46.8542636, 9.5265894 46.8545176)",,,,,,
35919735,,Daleustrasse,residential,True,False,191.698,"LINESTRING (9.5256835 46.8542235, 9.5256105 46.8541929, 9.5252709 46.8540088, 9.5250562 46.8538924, 9.5247637 46.8537338, 9.5244533 46.8535575, 9.5237866 46.853179, 9.5237206 46.8531427)",,,,,,
465429283,2,Oberalpstrasse,residential,False,False,114.111,"LINESTRING (9.5256835 46.8542235, 9.5256192 46.8542672, 9.5255367 46.8543094, 9.5254713 46.8543393, 9.5253832 46.8543795, 9.525284 46.8544193, 9.5252263 46.8544424, 9.5251333 46.8544722, 9.5250151 46.8545102, 9.5247938 46.8545602, 9.5247738 46.8545633, 9.5245282 46.8546016, 9.5243315 46.8546322)",,,,,,
"[5048520, 37424447]",,"['Gartenstrasse', 'Rheinstrasse']",residential,False,True,282.102,"LINESTRING (9.5265039 46.8531464, 9.5264075 46.853054, 9.5262811 46.8529523, 9.5261987 46.8528938, 9.5261143 46.8528456, 9.52592 46.8527536, 9.5255148 46.8525928, 9.5253684 46.8525347, 9.5251539 46.8524485, 9.5250452 46.8524224, 9.5249433 46.852415, 9.524838 46.8524159, 9.5247533 46.8524067, 9.5247113 46.8523958, 9.5246544 46.8523654, 9.5244432 46.8525351, 9.5244348 46.8525419, 9.5241715 46.8527662, 9.5239326 46.8529662, 9.5238301 46.853052, 9.5237206 46.8531427)",,,,,,
35919704,2,Oberalpstrasse,residential,False,False,135.303,"LINESTRING (9.5265039 46.8531464, 9.5263344 46.8533188, 9.5262586 46.8534129, 9.5262406 46.8534339, 9.5261397 46.8535607, 9.5260979 46.8536198, 9.5260356 46.853708, 9.5259277 46.8538726, 9.5258768 46.8539503, 9.5257509 46.8541425, 9.5256835 46.8542235)",,,,,,
35919732,,Gürtelstrasse,tertiary,False,False,121.538,"LINESTRING (9.5265039 46.8531464, 9.5266108 46.8532359, 9.5267356 46.8533368, 9.5268159 46.8533992, 9.5268712 46.8534328, 9.5270239 46.8535371, 9.5272209 46.8536565, 9.5274772 46.8537892, 9.527688 46.8538677)",,30,,,,
"[150277064, 24628872, 24628873, 139759917, 35919731]",,Gürtelstrasse,tertiary,False,"[False, True]",212.009,"LINESTRING (9.5265039 46.8531464, 9.5266043 46.8530403, 9.5266605 46.8529863, 9.5267862 46.852861, 9.5273054 46.8523688, 9.5273881 46.8522857, 9.5274854 46.8521779, 9.5275491 46.8520929, 9.5278601 46.8515838, 9.5279115 46.8515112)",,,yes,,,
"[24628872, 24628873, 150277064, 139759917, 35919731]",,Gürtelstrasse,tertiary,False,"[False, True]",212.00900000000001,"LINESTRING (9.5279115 46.8515112, 9.5278601 46.8515838, 9.5275491 46.8520929, 9.5274854 46.8521779, 9.5273881 46.8522857, 9.5273054 46.8523688, 9.5267862 46.852861, 9.5266605 46.8529863, 9.5266043 46.8530403, 9.5265039 46.8531464)",,,yes,,,
651203851,1,,tertiary,True,False,17.645,"LINESTRING (9.5279115 46.8515112, 9.5278712 46.8514955, 9.5278416 46.851471, 9.5278265 46.851441, 9.5278277 46.8514093, 9.5278452 46.8513799)",roundabout,,,,,
37424445,2,Gürtelstrasse,tertiary,False,False,71.03399999999999,"LINESTRING (9.5290865 46.8548899, 9.5296345 46.8553291, 9.5296928 46.8553759)",,30,,,,
"[54447674, 35919732]",2,Gürtelstrasse,tertiary,False,True,156.781,"LINESTRING (9.5290865 46.8548899, 9.5286274 46.8545029, 9.5281134 46.8540867, 9.5280089 46.8540128, 9.5278745 46.8539385, 9.527688 46.8538677)",,30,,,,
144145075,,Daleustrasse,residential,True,False,47.884,"LINESTRING (9.5290865 46.8548899, 9.5290342 46.8549225, 9.528974 46.8549367, 9.5289214 46.8549424, 9.528861 46.8549385, 9.5288179 46.8549314, 9.5284904 46.854877)",,30,,,,
"[224984441, 1075766559]",,Engadinstrasse,"['living_street', 'residential']",False,True,118.76700000000001,"LINESTRING (9.5288157 46.8525607, 9.5288006 46.8524201, 9.5287918 46.8523444, 9.5287783 46.8522312, 9.5287355 46.8518626, 9.5287309 46.8518226, 9.5287174 46.8517076, 9.528702 46.851579, 9.5287024 46.8515222, 9.5287028 46.8514957)",,20,,,,
"[244968957, 244971135]",,Alexanderstrasse,residential,True,False,191.76999999999998,"LINESTRING (9.5313171 46.8538215, 9.5313011 46.854082, 9.5313029 46.8541143, 9.5313079 46.8542023, 9.5313337 46.8543168, 9.5313621 46.8544087, 9.5314017 46.8545557, 9.5314328 46.8546496, 9.5314388 46.8546656, 9.5315204 46.8548851, 9.5315679 46.8549971, 9.5316136 46.8550808, 9.5318188 46.8554316, 9.531852 46.8554884)",,30,,,,
1163443778,,Alexanderstrasse,living_street,False,False,38.532000000000004,"LINESTRING (9.5313171 46.8538215, 9.5313444 46.8535982, 9.5313485 46.8535645, 9.5313725 46.8534774)",,20,,,,
27224645,2,Rheinstrasse,residential,False,False,119.047,"LINESTRING (9.5220458 46.8545637, 9.522176 46.8544398, 9.5223045 46.854333, 9.5223793 46.8542708, 9.5225067 46.8541648, 9.5228933 46.8538432, 9.5230286 46.8537307)",,,,,,
35919721,,Oberalpstrasse,residential,False,False,63.179,"LINESTRING (9.5220458 46.8545637, 9.521814 46.8545434, 9.5215734 46.8545223, 9.5213265 46.8545006, 9.5212217 46.8544914)",,30,,,,
245072527,2,Rheinstrasse,residential,False,True,56.728,"LINESTRING (9.5220458 46.8545637, 9.5219495 46.8546546, 9.5216294 46.8549869)",,,,,,
465429283,2,Oberalpstrasse,residential,False,True,64.622,"LINESTRING (9.5220458 46.8545637, 9.5222602 46.8545802, 9.5228888 46.8546371)",,,,,,
8098317,,Gürtelstrasse,tertiary,False,False,106.24000000000001,"LINESTRING (9.5309437 46.8564214, 9.5310581 46.8564128, 9.5312965 46.8564339, 9.5315253 46.8564541, 9.5323297 46.8565248)",,,,,,
32996865,,Wiesentalstrasse,residential,False,False,135.06,"LINESTRING (9.5309437 46.8564214, 9.5309365 46.8564458, 9.5309086 46.8565409, 9.5307282 46.8572091, 9.5307215 46.8572378, 9.5306658 46.8574779, 9.5306529 46.8575493, 9.5306404 46.8576179)",,,,,,
37424445,2,Gürtelstrasse,tertiary,False,True,150.547,"LINESTRING (9.5309437 46.8564214, 9.5309038 46.8563632, 9.5308568 46.8563085, 9.5306053 46.8561054, 9.5302865 46.8558522, 9.5301867 46.8557674, 9.5299687 46.8555973, 9.5296928 46.8553759)",,30,,,,
8098317,,Gürtelstrasse,tertiary,False,True,106.24000000000001,"LINESTRING (9.5323297 46.8565248, 9.5315253 46.8564541, 9.5312965 46.8564339, 9.5310581 46.8564128, 9.5309437 46.8564214)",,,,,,
35983672,,Stampastrasse,residential,False,True,151.814,"LINESTRING (9.5323297 46.8565248, 9.5322865 46.8572398, 9.5322232 46.8576591, 9.5321774 46.8578851)",,30,,5,,
8098316,,Calandastrasse,residential,False,True,281.933,"LINESTRING (9.5296928 46.8553759, 9.5296507 46.855399, 9.5296144 46.8554305, 9.52945 46.8556995, 9.5294156 46.8557557, 9.5291757 46.8561483, 9.5290415 46.8563679, 9.5289729 46.8564801, 9.5289122 46.8565794, 9.5288533 46.8566757, 9.528832 46.8567105, 9.5286554 46.8569995, 9.5286403 46.8570243, 9.5284233 46.857518, 9.5283481 46.8576964, 9.528336 46.8577251)",,30,,,,
37424445,2,Gürtelstrasse,tertiary,False,False,150.54699999999997,"LINESTRING (9.5296928 46.8553759, 9.5299687 46.8555973, 9.5301867 46.8557674, 9.5302865 46.8558522, 9.5306053 46.8561054, 9.5308568 46.8563085, 9.5309038 46.8563632, 9.5309437 46.8564214)",,30,,,,
37424445,2,Gürtelstrasse,tertiary,False,True,71.03399999999999,"LINESTRING (9.5296928 46.8553759, 9.5296345 46.8553291, 9.5290865 46.8548899)",,30,,,,
395891013,,Daleustrasse,residential,False,True,16.59,"LINESTRING (9.5265894 46.8545176, 9.5267999 46.8545568)",,30,,,,
35919734,,Daleustrasse,residential,False,False,76.278,"LINESTRING (9.5265894 46.8545176, 9.5257882 46.8542636, 9.5256835 46.8542235)",,,,,,
125509585,,Scalettastrasse,residential,False,True,121.54899999999999,"LINESTRING (9.5265894 46.8545176, 9.5261217 46.8548948, 9.525795 46.8551584, 9.525728 46.8552137, 9.5256925 46.855243, 9.5255708 46.8553595)",,,,,,
19388209,,Nordstrasse,residential,False,True,6.118,"LINESTRING (9.5263162 46.8560023, 9.5262836 46.8560526)",,30,,,,
19388209,,Nordstrasse,residential,False,False,166.529,"LINESTRING (9.5263162 46.8560023, 9.5267136 46.8553909, 9.5268685 46.8551527, 9.5269682 46.854919, 9.5271012 46.8546076)",,30,,,,
1186072400,,Werkstrasse,residential,False,True,119.559,"LINESTRING (9.5263162 46.8560023, 9.5266329 46.8561045, 9.5267104 46.8561295, 9.5268148 46.8561632, 9.5270647 46.8562438, 9.5273351 46.856327, 9.5274548 46.8563668, 9.5276592 46.8564347, 9.5277382 46.856461)",,,,,,
1225905541,,Daleustrasse,residential,False,False,23.597,"LINESTRING (9.5271012 46.8546076, 9.5267999 46.8545568)",,30,,,,
19388209,,Nordstrasse,residential,False,True,166.529,"LINESTRING (9.5271012 46.8546076, 9.5269682 46.854919, 9.5268685 46.8551527, 9.5267136 46.8553909, 9.5263162 46.8560023)",,30,,,,
19388209,,Nordstrasse,residential,False,False,31.778,"LINESTRING (9.5242528 46.8587262, 9.5244341 46.8584687)",,30,,,,
35919707,2,Ringstrasse,secondary,False,True,2.25,"LINESTRING (9.5242528 46.8587262, 9.5242793 46.8587352)",,,,,,
35919707,2,Ringstrasse,secondary,False,False,134.148,"LINESTRING (9.5242528 46.8587262, 9.5239104 46.8586204, 9.5227828 46.8582303, 9.5226729 46.8581898)",,,,,,
150479297,,Scalettastrasse,residential,False,False,102.137,"LINESTRING (9.527688 46.8538677, 9.5267999 46.8545568)",,30,,,,
