osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge,access
52937227,313,Oberwilerstrasse,secondary,50,False,False,7.188,"LINESTRING (7.5532323 47.4992972, 7.5532556 47.4993599)",,,,
4835717,,Oberwilerstrasse,secondary,50,True,False,18.340000000000003,"LINESTRING (7.5532323 47.4992972, 7.5531721 47.4992262, 7.5531079 47.4991553)",,,,
4835714,310,Bahnhofstrasse,secondary,50,True,False,19.602,"LINESTRING (7.5532669 47.4990651, 7.55337 47.4991155, 7.5534751 47.4991713)",,,,
186513539,,,secondary,50,True,False,7.933,"LINESTRING (7.5532669 47.4990651, 7.5532558 47.4991061, 7.5532344 47.499132)",roundabout,,,
4835713,,,secondary,50,True,False,16.878,"LINESTRING (7.5531382 47.4989507, 7.5531824 47.4989636, 7.5532159 47.4989849, 7.5532528 47.4990272, 7.5532669 47.4990651)",roundabout,,,
24420772,313,Mittlerer Kreis,secondary,50,False,False,188.499,"LINESTRING (7.5531382 47.4989507, 7.5531244 47.4988638, 7.5530667 47.4983989, 7.5529969 47.4980067, 7.5529476 47.4978192, 7.5528941 47.4977391, 7.5527885 47.4976664, 7.5526234 47.4976266, 7.5522569 47.4976311)",,,,
24145240,310,Mittlerer Kreis,secondary,50,False,False,76.97,"LINESTRING (7.5529746 47.4990276, 7.5528512 47.4990084, 7.5526996 47.4989967, 7.5525488 47.4989991, 7.5524462 47.4990086, 7.5523537 47.4990172, 7.5521759 47.4990337, 7.5519598 47.4990537)",,2,,
230455650,,,secondary,50,True,False,16.802999999999997,"LINESTRING (7.5529746 47.4990276, 7.5529899 47.4989917, 7.5530241 47.4989659, 7.5530771 47.4989541, 7.5531382 47.4989507)",roundabout,,,
186513558,,,secondary,50,True,False,19.359,"LINESTRING (7.5531079 47.4991553, 7.5530751 47.4991503, 7.5530376 47.4991362, 7.553008 47.4991154, 7.552985 47.4990853, 7.5529698 47.4990565, 7.5529746 47.4990276)",roundabout,,,
4837797,311,Baslerstrasse,secondary,50,False,False,22.617,"LINESTRING (7.5585254 47.4986815, 7.5585211 47.4987357, 7.5585336 47.4987861, 7.5585476 47.4988256, 7.55856 47.4988824)",,3,,
23155683,310,Reinacherstrasse,secondary,50,False,False,91.08500000000002,"LINESTRING (7.5585254 47.4986815, 7.5585483 47.4986046, 7.5585893 47.4984622, 7.5586189 47.4983874, 7.5586592 47.4983181, 7.5587089 47.4982556, 7.5587596 47.4982065, 7.5587944 47.4981781, 7.5588618 47.49813, 7.5589518 47.4980796, 7.5590381 47.4980409, 7.5591159 47.4980102)",,3,,
"[395174240, 230455648, 24420773, 24420774, 687290378]",310,"['Baslerstrasse', 'Bahnhofstrasse']",secondary,50,False,True,111.808,"LINESTRING (7.5585254 47.4986815, 7.5584226 47.4986901, 7.558348 47.4986996, 7.5582945 47.4987054, 7.5581579 47.4987279, 7.5579773 47.4987671, 7.5578235 47.4988058, 7.5577178 47.4988328, 7.5575935 47.4988613, 7.5573751 47.4989132, 7.5572041 47.4989525, 7.5571051 47.4989736)",,4,yes,
52937228,310,Bahnhofstrasse,secondary,50,False,False,7.446,"LINESTRING (7.5534751 47.4991713, 7.5535665 47.4991972)",,,,
4835715,,Bahnhofstrasse,secondary,50,True,False,18.603,"LINESTRING (7.5534751 47.4991713, 7.5533548 47.4991523, 7.5532344 47.499132)",,,,
230455651,,,secondary,50,True,False,1.642,"LINESTRING (7.5532344 47.499132, 7.5532186 47.4991422)",roundabout,,,
52937227,313,Oberwilerstrasse,secondary,50,False,True,7.188,"LINESTRING (7.5532556 47.4993599, 7.5532323 47.4992972)",,,,
148908788,313,Oberwilerstrasse,secondary,50,False,False,57.253,"LINESTRING (7.5532556 47.4993599, 7.5533242 47.4995348, 7.5534558 47.4998567)",,,,
52937228,310,Bahnhofstrasse,secondary,50,False,True,7.446,"LINESTRING (7.5535665 47.4991972, 7.5534751 47.4991713)",,,,
4835716,,,secondary,50,True,False,31.988,"LINESTRING (7.5535665 47.4991972, 7.553434 47.4992135, 7.5533588 47.4992427, 7.5533065 47.4992815, 7.5532556 47.4993599)",,,,
148908737,310,Bahnhofstrasse,secondary,50,False,False,54.182,"LINESTRING (7.5535665 47.4991972, 7.5537353 47.499245, 7.5539525 47.4992937, 7.5542543 47.4993396)",,,,
4835718,313,Oberwilerstrasse,secondary,50,True,False,17.269,"LINESTRING (7.5532186 47.4991422, 7.5532274 47.4992177, 7.5532323 47.4992972)",,,,
230455651,,,secondary,50,True,False,8.645,"LINESTRING (7.5532186 47.4991422, 7.5531625 47.4991573, 7.5531079 47.4991553)",roundabout,,,
"[23155683, 395173469]",310,Reinacherstrasse,secondary,50,False,False,51.188,"LINESTRING (7.5591159 47.4980102, 7.5592724 47.4979615, 7.5593597 47.4979344, 7.5597377 47.497822)",,"['2', '3']",,
23155683,310,Reinacherstrasse,secondary,50,False,True,91.08500000000001,"LINESTRING (7.5591159 47.4980102, 7.5590381 47.4980409, 7.5589518 47.4980796, 7.5588618 47.49813, 7.5587944 47.4981781, 7.5587596 47.4982065, 7.5587089 47.4982556, 7.5586592 47.4983181, 7.5586189 47.4983874, 7.5585893 47.4984622, 7.5585483 47.4986046, 7.5585254 47.4986815)",,3,,
48351411,,Stefanstrasse,residential,30,False,False,122.91,"LINESTRING (7.5591159 47.4980102, 7.5588674 47.4975123, 7.5587118 47.4971881, 7.5585989 47.4969615)",,,,
24420757,313,Ettingerstrasse,secondary,50,False,True,56.778000000000006,"LINESTRING (7.5522569 47.4976311, 7.5521219 47.4976135, 7.552001 47.4975708, 7.5519347 47.4975032, 7.5518896 47.4974373, 7.5518909 47.4973629, 7.5519433 47.4972721)",,,,
24420772,313,Mittlerer Kreis,secondary,50,False,True,188.499,"LINESTRING (7.5522569 47.4976311, 7.5526234 47.4976266, 7.5527885 47.4976664, 7.5528941 47.4977391, 7.5529476 47.4978192, 7.5529969 47.4980067, 7.5530667 47.4983989, 7.5531244 47.4988638, 7.5531382 47.4989507)",,,,
"[1225711259, 117270159]",,Mittlerer Kreis,residential,30,False,True,84.062,"LINESTRING (7.5522569 47.4976311, 7.552253 47.4976684, 7.5522409 47.4976978, 7.5522168 47.4977227, 7.5519314 47.4978638, 7.5516654 47.4979902, 7.5515278 47.4980556, 7.5514474 47.4981223)",,,,
395174241,311,Baslerstrasse,secondary,50,False,True,28.823,"LINESTRING (7.5607851 47.5026573, 7.5606816 47.5024077)",,,,
24420716,,Wilmattstrasse,residential,30,False,False,48.391999999999996,"LINESTRING (7.5607851 47.5026573, 7.5607078 47.5026705, 7.5601604 47.5027636)",,,,
24420716,,Wilmattstrasse,residential,30,False,True,17.498,"LINESTRING (7.5599365 47.502807, 7.5601604 47.5027636)",,,,
"[1225711235, 24420716, 24420718]",,Wilmattstrasse,residential,30,False,False,191.156,"LINESTRING (7.5599365 47.502807, 7.558723 47.5030387, 7.5586289 47.5030481, 7.5585359 47.5030457, 7.5584182 47.5030304, 7.5583691 47.5030216, 7.557484 47.5028404)",,,yes,
"[1225711234, 24420717, 1225711239]",,"['Ebnetstrasse', 'Wilmattstrasse']",residential,30,False,"[False, True]",212.888,"LINESTRING (7.557484 47.5028404, 7.5567173 47.5026824, 7.5565627 47.5026506, 7.5561853 47.5025728, 7.5561339 47.5025335, 7.556134 47.5024804, 7.5566041 47.5016471)",,,,
"[24420722, 115721228, 115721229]",,Erlenstrasse,residential,30,False,True,103.634,"LINESTRING (7.557484 47.5028404, 7.5575807 47.5026303, 7.5576053 47.5025768, 7.5576962 47.5023794, 7.5577392 47.5021722, 7.5577138 47.5019328)",,,yes,
"[1225711235, 24420716, 24420718]",,Wilmattstrasse,residential,30,False,True,191.156,"LINESTRING (7.557484 47.5028404, 7.5583691 47.5030216, 7.5584182 47.5030304, 7.5585359 47.5030457, 7.5586289 47.5030481, 7.558723 47.5030387, 7.5599365 47.502807)",,,yes,
"[24420722, 115721228, 115721229]",,Erlenstrasse,residential,30,False,False,103.634,"LINESTRING (7.5577138 47.5019328, 7.5577392 47.5021722, 7.5576962 47.5023794, 7.5576053 47.5025768, 7.5575807 47.5026303, 7.557484 47.5028404)",,,yes,
