osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes,bridge,access,ref,tunnel
"[345596074, 345596066]",secondary,,False,False,207.52,"LINESTRING (6.1940545 46.1855347, 6.1941512 46.1855707, 6.1941742 46.1855793, 6.1944246 46.185676, 6.1944403 46.185682, 6.1947959 46.1858217, 6.1952554 46.1860022, 6.1955241 46.1861078, 6.1958475 46.1862336, 6.1959948 46.1862909, 6.196027 46.1863034, 6.1960824 46.186325, 6.1961312 46.1863442, 6.1963109 46.1864063, 6.1963762 46.1864299, 6.1964098 46.186442)",Avenue de Thônex,50,,,,,
"[29034941, 471451966]",residential,,False,True,115.43699999999998,"LINESTRING (6.1940545 46.1855347, 6.1938085 46.1856848, 6.1936954 46.1857538, 6.193225 46.1860438, 6.1929308 46.1862221)",Avenue Suisse,30,,,,,
27564289,tertiary,,False,True,190.219,"LINESTRING (6.1948015 46.1908879, 6.1946731 46.1908867, 6.1945533 46.1908802, 6.1943685 46.1908719, 6.1941737 46.1908587, 6.1941099 46.1908544, 6.193935 46.1908425, 6.1933613 46.1907962, 6.1930476 46.19079, 6.1928994 46.1908026, 6.1926815 46.1908463, 6.1924444 46.190912, 6.1923726 46.1909345)",Chemin de Floraire,50,,,,,
45499930,tertiary,,True,False,191.259,"LINESTRING (6.1948015 46.1908879, 6.1949878 46.1908882, 6.1954056 46.190872, 6.1958121 46.1908307, 6.1962836 46.1907567, 6.1963556 46.1907497, 6.196423 46.1907684, 6.1964638 46.1907911, 6.1965149 46.1908536, 6.1966279 46.1910652, 6.1966968 46.191187, 6.1967502 46.191237, 6.1968133 46.1912705)",Chemin de Floraire,50,,,,,
27564289,tertiary,,False,False,190.219,"LINESTRING (6.1923726 46.1909345, 6.1924444 46.190912, 6.1926815 46.1908463, 6.1928994 46.1908026, 6.1930476 46.19079, 6.1933613 46.1907962, 6.193935 46.1908425, 6.1941099 46.1908544, 6.1941737 46.1908587, 6.1943685 46.1908719, 6.1945533 46.1908802, 6.1946731 46.1908867, 6.1948015 46.1908879)",Chemin de Floraire,50,,,,,
45499937,living_street,,False,False,130.34699999999998,"LINESTRING (6.1923726 46.1909345, 6.1923964 46.1909611, 6.1925287 46.1910976, 6.1929188 46.191501, 6.1932621 46.1918372, 6.1933257 46.1919033)",Chemin de Floraire,,,,destination,,
132470515,tertiary,,False,False,12.406,"LINESTRING (6.1923726 46.1909345, 6.1922948 46.1909589, 6.1922249 46.1909791)",Chemin de Floraire,,,,,,
"[345675192, 27564302]",tertiary,,False,True,139.09,"LINESTRING (6.1968133 46.1912705, 6.1968865 46.191201, 6.1969462 46.1911528, 6.1970875 46.1910539, 6.1971396 46.1910231, 6.1972556 46.1909546, 6.1974611 46.1908643, 6.197904 46.1907134, 6.19814 46.1906379, 6.1982735 46.1905628)",Avenue Petit-Senn,50,,,,,
430543651,tertiary,,True,False,84.90899999999999,"LINESTRING (6.1968133 46.1912705, 6.1967709 46.1913186, 6.1965603 46.1916437, 6.1964396 46.1918204, 6.1963299 46.1919561)",Avenue Petit-Senn,30,,,,,
27998039,residential,,False,False,475.05299999999994,"LINESTRING (6.1929308 46.1862221, 6.193444 46.1868386, 6.1934503 46.1868459, 6.1938162 46.1872712, 6.1941914 46.1877239, 6.1945487 46.1881549, 6.1948906 46.1885675, 6.1953399 46.1891075, 6.1955403 46.1893505, 6.1956695 46.1895072, 6.1959457 46.1898401, 6.1959893 46.1899305)",Avenue des Verchères,30,,,,,
"[29034941, 471451966]",residential,,False,False,115.437,"LINESTRING (6.1929308 46.1862221, 6.193225 46.1860438, 6.1936954 46.1857538, 6.1938085 46.1856848, 6.1940545 46.1855347)",Avenue Suisse,30,,,,,
45499914,residential,,False,False,10.383,"LINESTRING (6.1959893 46.1899305, 6.1958752 46.1899803)",Chemin du Bois-des-Arts,30,,,,,
27998039,residential,,False,True,475.053,"LINESTRING (6.1959893 46.1899305, 6.1959457 46.1898401, 6.1956695 46.1895072, 6.1955403 46.1893505, 6.1953399 46.1891075, 6.1948906 46.1885675, 6.1945487 46.1881549, 6.1941914 46.1877239, 6.1938162 46.1872712, 6.1934503 46.1868459, 6.193444 46.1868386, 6.1929308 46.1862221)",Avenue des Verchères,30,,,,,
45499914,residential,,False,True,139.443,"LINESTRING (6.1959893 46.1899305, 6.1964273 46.189714, 6.1965556 46.1896313, 6.1966701 46.1895413, 6.1967633 46.1894362, 6.1968857 46.1892576, 6.1971062 46.1889773)",Chemin du Bois-des-Arts,30,,,,,
35183900,primary_link,,True,False,96.59,"LINESTRING (6.200005 46.1893309, 6.1998573 46.1894768, 6.1997321 46.1896095, 6.199486 46.1900274, 6.1994767 46.1900415, 6.199442 46.1901021)",,50,1,,,,
"[345596055, 345596059, 186612213, 186612215]",primary,,True,False,649.961,"LINESTRING (6.200005 46.1893309, 6.1985643 46.1899147, 6.1981313 46.1900868, 6.1973957 46.1903597, 6.1970978 46.1904627, 6.1968141 46.190549, 6.1964806 46.1906338, 6.1962451 46.1906858, 6.1959754 46.1907299, 6.1957484 46.1907632, 6.1955227 46.1907845, 6.1952837 46.1908035, 6.1950364 46.190813, 6.194517 46.1908069, 6.1941131 46.190787, 6.193633 46.190748, 6.1923871 46.1906364, 6.1922019 46.1906198, 6.192084 46.1906085)",Route Blanche,"['60', '40']","['2', '3']",,,111,
"[471145608, 35183902]",tertiary,,False,False,85.127,"LINESTRING (6.199442 46.1901021, 6.1989867 46.1903124, 6.1987376 46.1904249, 6.1985765 46.1904884, 6.1985056 46.1905068)",Avenue Adrien-Jeandin,50,2,,,,
"[471145602, 471145604, 471145606, 346263082, 78036947, 471145590, 471145598]",tertiary,,False,True,437.779,"LINESTRING (6.199442 46.1901021, 6.199625 46.1900219, 6.1998931 46.1899044, 6.2000317 46.1898437, 6.2001719 46.1898062, 6.2002614 46.1897969, 6.2003381 46.189798, 6.2004768 46.1898112, 6.2006002 46.1898384, 6.2007672 46.1898936, 6.2010991 46.1900149, 6.2012572 46.1900861, 6.2014144 46.1901822, 6.2015246 46.1902682, 6.2016237 46.1903611, 6.2016682 46.1904079, 6.2017339 46.1904823, 6.2018085 46.1905903, 6.2018594 46.1906913, 6.201919 46.1908348, 6.2019546 46.1909261, 6.2020293 46.1910924, 6.2021741 46.1914802, 6.202239 46.1916496, 6.2023464 46.1919524, 6.2023935 46.1920775, 6.2024094 46.1921362, 6.2024395 46.1922222, 6.2025113 46.1924163)",Avenue Adrien-Jeandin,"['40', '50']",2,,,,
45499914,residential,,False,False,139.44299999999998,"LINESTRING (6.1971062 46.1889773, 6.1968857 46.1892576, 6.1967633 46.1894362, 6.1966701 46.1895413, 6.1965556 46.1896313, 6.1964273 46.189714, 6.1959893 46.1899305)",Chemin du Bois-des-Arts,30,,,,,
45499914,residential,,False,True,120.11300000000001,"LINESTRING (6.1971062 46.1889773, 6.1973209 46.1887866, 6.1974903 46.1886982, 6.1976556 46.1886334, 6.1979804 46.1885451, 6.1980037 46.1885393, 6.1980319 46.1885322, 6.1982491 46.188492, 6.1983241 46.1884781, 6.1984254 46.188466)",Chemin du Bois-des-Arts,30,,,,,
134161507,residential,,False,False,243.53199999999998,"LINESTRING (6.1971062 46.1889773, 6.1970325 46.1888725, 6.1965766 46.1883421, 6.1964141 46.188168, 6.1962365 46.1879602, 6.1960244 46.1877122, 6.1957581 46.1874007, 6.1954951 46.1870931)",Chemin Jules-Dufresne,30,,,,,
45499880,living_street,,False,False,17.158,"LINESTRING (6.1978839 46.1874949, 6.1979831 46.1874487, 6.1980728 46.1874132)",Chemin du Curé-Desclouds,,,,,,
"[345596072, 49341501]",secondary,,False,True,143.53599999999997,"LINESTRING (6.1978839 46.1874949, 6.1976596 46.187234, 6.1975403 46.1871036, 6.1974258 46.1869944, 6.1973053 46.1868921, 6.197189 46.1868104, 6.1970414 46.1867274, 6.1970159 46.1867143, 6.1969002 46.1866548, 6.1967477 46.1865901, 6.1966843 46.1865651, 6.1966548 46.1865535)",Avenue de Thônex,50,2,,,,
345596075,secondary,,False,False,118.27100000000002,"LINESTRING (6.1978839 46.1874949, 6.1981255 46.1877788, 6.1982521 46.1879256, 6.1983158 46.1880131, 6.1983279 46.1880315, 6.1983537 46.1880753, 6.1983778 46.1881257, 6.198404 46.1881972, 6.1984305 46.1883057, 6.1984348 46.1883411, 6.1984362 46.1883713, 6.1984342 46.1884014, 6.1984254 46.188466)",Avenue de Thônex,50,2,,,,
45499880,living_street,,False,True,55.441,"LINESTRING (6.1986989 46.1871668, 6.1980728 46.1874132)",Chemin du Curé-Desclouds,,,,,,
45499880,living_street,,False,False,49.788000000000004,"LINESTRING (6.1986989 46.1871668, 6.1987168 46.1871011, 6.1991262 46.1869406, 6.199165 46.1869888)",Chemin du Curé-Desclouds,,,,,,
134161539,living_street,,False,False,49.276,"LINESTRING (6.1986989 46.1871668, 6.1987895 46.1871909, 6.1991956 46.1870432, 6.199165 46.1869888)",Chemin du Curé-Desclouds,,,,,,
45499914,residential,,False,True,170.644,"LINESTRING (6.1938976 46.1906055, 6.1940481 46.1906233, 6.1941076 46.1906245, 6.1941793 46.1906147, 6.1946489 46.190415, 6.1949193 46.1903441, 6.1953881 46.1901778, 6.1958752 46.1899803)",Chemin du Bois-des-Arts,30,,,,,
689357767,residential,,True,False,75.46000000000001,"LINESTRING (6.1938976 46.1906055, 6.1938441 46.1906015, 6.193612 46.1905797, 6.1935547 46.1905541, 6.1935308 46.1905237, 6.1935353 46.1904904, 6.1935501 46.1904619, 6.1935778 46.1904374, 6.1936172 46.1904254, 6.1936718 46.1904325, 6.1937329 46.1904668, 6.1938538 46.1905611, 6.1938976 46.1906055)",Chemin du Bois-des-Arts,30,,,,,
667865533,primary_link,,True,False,42.884,"LINESTRING (6.192084 46.1906085, 6.1920922 46.1907033, 6.1921094 46.1907395, 6.1922249 46.1909791)",,50,,,,,
45499936,living_street,,False,False,92.689,"LINESTRING (6.1924247 46.1924158, 6.1924703 46.1923987, 6.1925018 46.1923866, 6.192534 46.1923689, 6.1925581 46.1923462, 6.1925903 46.192264, 6.1926057 46.1922371, 6.1926359 46.1922093, 6.1927694 46.1921469, 6.1928181 46.1921258, 6.1930247 46.1920388, 6.1933257 46.1919033)",Chemin de Floraire,20,,,destination,,
888167492,tertiary,,False,False,72.24600000000001,"LINESTRING (6.1924247 46.1924158, 6.1922363 46.192163, 6.1921478 46.1920449, 6.192112 46.191996, 6.1920334 46.1918889, 6.1920082 46.1918527, 6.1919972 46.1918374)",Route de Sous-Moulin,50,,,,,
45499936,living_street,,False,False,31.358999999999998,"LINESTRING (6.1933257 46.1919033, 6.1936041 46.1917753, 6.1936647 46.1917469)",Chemin de Floraire,20,,,destination,,
45499936,living_street,,False,True,92.68900000000001,"LINESTRING (6.1933257 46.1919033, 6.1930247 46.1920388, 6.1928181 46.1921258, 6.1927694 46.1921469, 6.1926359 46.1922093, 6.1926057 46.1922371, 6.1925903 46.192264, 6.1925581 46.1923462, 6.192534 46.1923689, 6.1925018 46.1923866, 6.1924703 46.1923987, 6.1924247 46.1924158)",Chemin de Floraire,20,,,destination,,
45499937,living_street,,False,True,130.347,"LINESTRING (6.1933257 46.1919033, 6.1932621 46.1918372, 6.1929188 46.191501, 6.1925287 46.1910976, 6.1923964 46.1909611, 6.1923726 46.1909345)",Chemin de Floraire,,,,destination,,
45499914,residential,,False,True,10.383,"LINESTRING (6.1958752 46.1899803, 6.1959893 46.1899305)",Chemin du Bois-des-Arts,30,,,,,
45740067,living_street,,False,False,39.733,"LINESTRING (6.1958752 46.1899803, 6.1961263 46.1902925)",,,,,,,
45499914,residential,,False,False,170.644,"LINESTRING (6.1958752 46.1899803, 6.1953881 46.1901778, 6.1949193 46.1903441, 6.1946489 46.190415, 6.1941793 46.1906147, 6.1941076 46.1906245, 6.1940481 46.1906233, 6.1938976 46.1906055)",Chemin du Bois-des-Arts,30,,,,,
345596079,unclassified,,True,False,8.705,"LINESTRING (6.1920966 46.1905307, 6.192084 46.1906085)",,,,,,,
132470515,tertiary,,False,True,12.406,"LINESTRING (6.1922249 46.1909791, 6.1922948 46.1909589, 6.1923726 46.1909345)",Chemin de Floraire,,,,,,
345596066,secondary,,False,False,27.294,"LINESTRING (6.1937453 46.1854146, 6.1940545 46.1855347)",Avenue de Thônex,50,,,,,
49341495,residential,,False,False,79.44800000000001,"LINESTRING (6.1937453 46.1854146, 6.1938429 46.1852922, 6.1938818 46.1852529, 6.1945394 46.1849874)",Clos des Ecornaches,20,,,destination,,
"[345596066, 80745270]",secondary,,False,True,151.66600000000003,"LINESTRING (6.1937453 46.1854146, 6.1931192 46.1851745, 6.1928976 46.1850888, 6.1926149 46.1849795, 6.1925102 46.1849391, 6.1924089 46.1849001, 6.1921847 46.1848128, 6.1920241 46.184751)",Avenue de Thônex,50,2,,,,
"[345596072, 49341501]",secondary,,False,False,143.536,"LINESTRING (6.1966548 46.1865535, 6.1966843 46.1865651, 6.1967477 46.1865901, 6.1969002 46.1866548, 6.1970159 46.1867143, 6.1970414 46.1867274, 6.197189 46.1868104, 6.1973053 46.1868921, 6.1974258 46.1869944, 6.1975403 46.1871036, 6.1976596 46.187234, 6.1978839 46.1874949)",Avenue de Thônex,50,2,,,,
49341503,secondary,roundabout,True,False,34.297,"LINESTRING (6.1966548 46.1865535, 6.1966363 46.1865681, 6.1965962 46.1865866, 6.1965604 46.1865942, 6.1965123 46.1865942, 6.1964674 46.1865837, 6.1964275 46.1865621, 6.1964046 46.1865388, 6.1963928 46.1865153, 6.1963901 46.1864845, 6.1964098 46.186442)",Avenue de Thônex,,,,,,
134161529,living_street,,False,True,33.744,"LINESTRING (6.1966244 46.1862479, 6.1970248 46.1861244)",,,,,,,
49341630,residential,,False,False,112.768,"LINESTRING (6.1966244 46.1862479, 6.196593 46.1861978, 6.1965062 46.1860594, 6.1964881 46.1860381, 6.1964632 46.1860253, 6.1964402 46.1860185, 6.1964104 46.1860157, 6.1963797 46.1860199, 6.196162 46.1860819, 6.1961236 46.1860888, 6.1960857 46.1860846, 6.1960552 46.1860756, 6.1960228 46.1860444, 6.1957757 46.1857402, 6.1957447 46.1857115, 6.1956902 46.1857)",Clos des Ecornaches,20,,,destination,,
134161529,living_street,,False,False,17.369,"LINESTRING (6.1966244 46.1862479, 6.1965906 46.1862846, 6.1965621 46.1863462, 6.1965409 46.1863919)",,,,,,,
134161529,living_street,,False,False,33.744,"LINESTRING (6.1970248 46.1861244, 6.1966244 46.1862479)",,,,,,,
49341701,living_street,,False,True,164.469,"LINESTRING (6.1970248 46.1861244, 6.1970721 46.1861873, 6.1971616 46.186303, 6.1972053 46.1863562, 6.19744 46.1866419, 6.1976505 46.1868993, 6.1977586 46.1870254, 6.1980728 46.1874132)",,,,,,,
134161529,living_street,,False,True,102.715,"LINESTRING (6.1970248 46.1861244, 6.1969737 46.1860407, 6.1965984 46.1852494)",,,,,,,
49341627,living_street,,False,False,121.363,"LINESTRING (6.1965984 46.1852494, 6.1971586 46.1851246, 6.1970996 46.1849704, 6.1970205 46.1847312, 6.1969402 46.1844814, 6.196931 46.1844591)",Chemin des Cyprès,,,,,,
134161529,living_street,,False,False,102.715,"LINESTRING (6.1965984 46.1852494, 6.1969737 46.1860407, 6.1970248 46.1861244)",,,,,,,
134161529,living_street,,False,True,113.85699999999999,"LINESTRING (6.1965984 46.1852494, 6.1965113 46.1850584, 6.1964088 46.1848359, 6.1962827 46.1845574, 6.1961627 46.1842992, 6.1961569 46.1842725)",,,,,,,
49341627,living_street,,False,True,121.363,"LINESTRING (6.196931 46.1844591, 6.1969402 46.1844814, 6.1970205 46.1847312, 6.1970996 46.1849704, 6.1971586 46.1851246, 6.1965984 46.1852494)",Chemin des Cyprès,,,,,,
49341630,residential,,False,False,109.316,"LINESTRING (6.1956902 46.1857, 6.1956311 46.1856674, 6.1953955 46.1853077, 6.1951353 46.1849161, 6.1950743 46.1848202)",Clos des Ecornaches,20,,,destination,,
49341630,residential,,False,True,112.76800000000003,"LINESTRING (6.1956902 46.1857, 6.1957447 46.1857115, 6.1957757 46.1857402, 6.1960228 46.1860444, 6.1960552 46.1860756, 6.1960857 46.1860846, 6.1961236 46.1860888, 6.196162 46.1860819, 6.1963797 46.1860199, 6.1964104 46.1860157, 6.1964402 46.1860185, 6.1964632 46.1860253, 6.1964881 46.1860381, 6.1965062 46.1860594, 6.196593 46.1861978, 6.1966244 46.1862479)",Clos des Ecornaches,20,,,destination,,
49341631,residential,,False,True,149.819,"LINESTRING (6.1956902 46.1857, 6.1954928 46.1857625, 6.1952851 46.1858234, 6.1952412 46.1858363, 6.195008 46.1857409, 6.1945394 46.1849874)",Clos des Ecornaches,20,,,destination,,
49341630,residential,,False,True,109.316,"LINESTRING (6.1950743 46.1848202, 6.1951353 46.1849161, 6.1953955 46.1853077, 6.1956311 46.1856674, 6.1956902 46.1857)",Clos des Ecornaches,20,,,destination,,
49341495,residential,,False,True,79.44800000000001,"LINESTRING (6.1945394 46.1849874, 6.1938818 46.1852529, 6.1938429 46.1852922, 6.1937453 46.1854146)",Clos des Ecornaches,20,,,destination,,
49341631,residential,,False,False,149.81900000000002,"LINESTRING (6.1945394 46.1849874, 6.195008 46.1857409, 6.1952412 46.1858363, 6.1952851 46.1858234, 6.1954928 46.1857625, 6.1956902 46.1857)",Clos des Ecornaches,20,,,destination,,
45499880,living_street,,False,False,55.441,"LINESTRING (6.1980728 46.1874132, 6.1986989 46.1871668)",Chemin du Curé-Desclouds,,,,,,
49341701,living_street,,False,True,35.27,"LINESTRING (6.1980728 46.1874132, 6.1982955 46.1876904)",,,,,,,
45499880,living_street,,False,True,17.158,"LINESTRING (6.1980728 46.1874132, 6.1979831 46.1874487, 6.1978839 46.1874949)",Chemin du Curé-Desclouds,,,,,,
49341701,living_street,,False,False,164.469,"LINESTRING (6.1980728 46.1874132, 6.1977586 46.1870254, 6.1976505 46.1868993, 6.19744 46.1866419, 6.1972053 46.1863562, 6.1971616 46.186303, 6.1970721 46.1861873, 6.1970248 46.1861244)",,,,,,,
888167491,tertiary,,False,True,10.96,"LINESTRING (6.1919325 46.1917496, 6.1919972 46.1918374)",Route de Sous-Moulin,50,,,,,
"[78036944, 471145591]",tertiary,,False,False,49.664,"LINESTRING (6.2027351 46.1928329, 6.2027055 46.1928023, 6.2026748 46.1927633, 6.2026461 46.1927186, 6.2025985 46.1926249, 6.2025113 46.1924163)",Avenue Adrien-Jeandin,40,"['4', '3']",,,,
49341503,secondary,roundabout,True,False,24.42,"LINESTRING (6.1965409 46.1863919, 6.196585 46.1863977, 6.1966243 46.1864123, 6.1966534 46.1864326, 6.1966721 46.1864556, 6.1966814 46.1864798, 6.1966807 46.1865107, 6.1966697 46.1865358, 6.1966548 46.1865535)",Avenue de Thônex,,,,,,
134161529,living_street,,False,True,17.369,"LINESTRING (6.1965409 46.1863919, 6.1965621 46.1863462, 6.1965906 46.1862846, 6.1966244 46.1862479)",,,,,,,
"[45499880, 45499911]",living_street,,False,False,461.04299999999995,"LINESTRING (6.199165 46.1869888, 6.1996324 46.1868071, 6.1996818 46.1867876, 6.1997173 46.1867833, 6.1997645 46.1867862, 6.1998639 46.1868048, 6.1999333 46.1868189, 6.2000507 46.1868431, 6.2001495 46.1869058, 6.200382 46.1871997, 6.2005559 46.1874208, 6.2005699 46.187476, 6.2005785 46.1874908, 6.2006028 46.1875235, 6.2006272 46.187569, 6.2006566 46.1875954, 6.200729 46.1876395, 6.2008889 46.1878469, 6.200899 46.187858, 6.2009388 46.187912, 6.2010826 46.1880852, 6.2010456 46.1881325, 6.2009853 46.1881636, 6.2008517 46.1883162, 6.2006659 46.1884273, 6.2005335 46.1883983, 6.2000839 46.1884729, 6.1999228 46.18849, 6.1994844 46.1884387, 6.1990959 46.1884264, 6.1984254 46.188466)","['Chemin du Bois-des-Arts', 'Chemin du Curé-Desclouds']",20,,,,,
45499880,living_street,,False,True,49.788000000000004,"LINESTRING (6.199165 46.1869888, 6.1991262 46.1869406, 6.1987168 46.1871011, 6.1986989 46.1871668)",Chemin du Curé-Desclouds,,,,,,
134161539,living_street,,False,True,49.276,"LINESTRING (6.199165 46.1869888, 6.1991956 46.1870432, 6.1987895 46.1871909, 6.1986989 46.1871668)",Chemin du Curé-Desclouds,,,,,,
134161507,residential,,False,True,243.532,"LINESTRING (6.1954951 46.1870931, 6.1957581 46.1874007, 6.1960244 46.1877122, 6.1962365 46.1879602, 6.1964141 46.188168, 6.1965766 46.1883421, 6.1970325 46.1888725, 6.1971062 46.1889773)",Chemin Jules-Dufresne,30,,,,,
49341701,living_street,,False,False,35.27,"LINESTRING (6.1982955 46.1876904, 6.1980728 46.1874132)",,,,,,,
"[134462064, 134462065, 134462085]",residential,,False,True,152.42300000000003,"LINESTRING (6.2041561 46.1917465, 6.2034313 46.1922536, 6.2029877 46.1923334, 6.2029442 46.1923412, 6.2027543 46.1923746, 6.2026531 46.1923945, 6.2025113 46.1924163)",Chemin de Chapelly,,,,,,building_passage
134462066,residential,,False,True,86.11,"LINESTRING (6.1999907 46.1918996, 6.1989802 46.1920767, 6.1989058 46.1920884)",Chemin de Miribel,,,,destination,,
134462066,residential,,False,False,86.11,"LINESTRING (6.1989058 46.1920884, 6.1989802 46.1920767, 6.1999907 46.1918996)",Chemin de Miribel,,,,destination,,
1005632308,secondary,,False,False,64.949,"LINESTRING (6.1989058 46.1920884, 6.1990769 46.1925754, 6.1991257 46.1926511)",Avenue de Thônex,50,,,,,
