osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
90688051,155,Route de Matran,secondary,50,False,False,81.703,"LINESTRING (7.1138808 46.7897396, 7.1147995 46.7896836, 7.1149503 46.7896817)",,
90688051,155,Route de Matran,secondary,50,False,True,83.337,"LINESTRING (7.1138808 46.7897396, 7.1128236 46.7898032, 7.1127905 46.789806)",,
153567480,,Route des Foyards,residential,,False,False,160.024,"LINESTRING (7.1138808 46.7897396, 7.113854 46.7897818, 7.1122603 46.7906479)",,
828821488,,Route des Préalpes,residential,,False,True,114.071,"LINESTRING (7.121632 46.792231, 7.1214847 46.7921555, 7.1204036 46.7916437)",,
"[32861627, 1170504877, 1170504878]",,Chemin du Croset,residential,,False,False,211.65500000000006,"LINESTRING (7.109776 46.789841, 7.1097157 46.7900322, 7.1097341 46.7901435, 7.109739 46.7901531, 7.1098513 46.7903714, 7.1099522 46.7905102, 7.1099568 46.7905165, 7.1101614 46.7907591, 7.1103099 46.7909626, 7.1104123 46.7911289, 7.1104425 46.7912602, 7.1104598 46.7913353, 7.1104827 46.7914522, 7.1105181 46.7914956, 7.1105929 46.7915418, 7.1106731 46.7915619)",,
90688051,155,Route de Matran,secondary,50,False,False,235.74899999999997,"LINESTRING (7.109776 46.789841, 7.1102156 46.7899645, 7.1103824 46.7900113, 7.1105549 46.7900298, 7.1106665 46.7900369, 7.1107896 46.7900334, 7.1110363 46.7900086, 7.1114118 46.7899425, 7.1119805 46.7898672, 7.1126116 46.7898213, 7.1127905 46.789806)",,
"[32861627, 1170504877, 1170504878]",,Chemin du Croset,residential,,False,True,211.655,"LINESTRING (7.1106731 46.7915619, 7.1105929 46.7915418, 7.1105181 46.7914956, 7.1104827 46.7914522, 7.1104598 46.7913353, 7.1104425 46.7912602, 7.1104123 46.7911289, 7.1103099 46.7909626, 7.1101614 46.7907591, 7.1099568 46.7905165, 7.1099522 46.7905102, 7.1098513 46.7903714, 7.109739 46.7901531, 7.1097341 46.7901435, 7.1097157 46.7900322, 7.109776 46.789841)",,
70735392,,,secondary,60,True,False,17.705000000000002,"LINESTRING (7.1179815 46.7892189, 7.1179401 46.789234, 7.1178912 46.7892376, 7.117852 46.7892308, 7.1178193 46.7892168, 7.1177968 46.7891993, 7.1177862 46.789185)",roundabout,
"[777281553, 918370994, 1104022895]",,Allée du Château,residential,"['50', '30']",False,True,121.97800000000001,"LINESTRING (7.1179815 46.7892189, 7.1181775 46.7893966, 7.1181946 46.7894524, 7.1181958 46.789494, 7.1181868 46.789562, 7.1181803 46.7895978, 7.1181671 46.7896631, 7.1181093 46.789994, 7.1180668 46.7901923, 7.1180245 46.7902579)",,
32861631,,Allée du Château,residential,30,False,True,27.57,"LINESTRING (7.1180245 46.7902579, 7.1179214 46.7902782, 7.1178096 46.7902956, 7.1177452 46.7903167, 7.1176889 46.7903438)",,
32861637,,Chemin de la Fontaine,residential,,False,False,134.005,"LINESTRING (7.1180245 46.7902579, 7.1180677 46.7902841, 7.1181267 46.7902993, 7.1185082 46.7903434, 7.1186049 46.7903479, 7.1187175 46.7903631, 7.1189857 46.790409, 7.1190756 46.790425, 7.1193593 46.7904772, 7.1197215 46.7905506)",,
"[777281553, 918370994, 1104022895]",,Allée du Château,residential,"['30', '50']",False,False,121.978,"LINESTRING (7.1180245 46.7902579, 7.1180668 46.7901923, 7.1181093 46.789994, 7.1181671 46.7896631, 7.1181803 46.7895978, 7.1181868 46.789562, 7.1181958 46.789494, 7.1181946 46.7894524, 7.1181775 46.7893966, 7.1179815 46.7892189)",,
32861637,,Chemin de la Fontaine,residential,,False,True,134.005,"LINESTRING (7.1197215 46.7905506, 7.1193593 46.7904772, 7.1190756 46.790425, 7.1189857 46.790409, 7.1187175 46.7903631, 7.1186049 46.7903479, 7.1185082 46.7903434, 7.1181267 46.7902993, 7.1180677 46.7902841, 7.1180245 46.7902579)",,
32861631,,Allée du Château,residential,30,False,False,27.57,"LINESTRING (7.1176889 46.7903438, 7.1177452 46.7903167, 7.1178096 46.7902956, 7.1179214 46.7902782, 7.1180245 46.7902579)",,
"[828821488, 186321378]",,Route des Préalpes,residential,30,False,False,254.70800000000003,"LINESTRING (7.1176889 46.7903438, 7.1177231 46.7904108, 7.1177762 46.7904583, 7.1182141 46.7906088, 7.1183652 46.7906594, 7.118444 46.79069, 7.1186471 46.7907871, 7.1187814 46.790869, 7.1192981 46.7911072, 7.1197683 46.7913231, 7.1201795 46.7915314, 7.1202343 46.7915583, 7.1204036 46.7916437)",,
186321379,,Route des Préalpes,residential,30,False,True,23.913000000000004,"LINESTRING (7.1176889 46.7903438, 7.1175856 46.7903355, 7.1175055 46.7903403, 7.1173784 46.790358)",,
"[80879328, 55383906, 32861638]",,Route des Préalpes,"['unclassified', 'residential']",,False,"[False, True]",143.758,"LINESTRING (7.1156905 46.7900346, 7.115775 46.7899992, 7.115923 46.7899531, 7.1160353 46.7899242, 7.1161955 46.7899491, 7.1163565 46.7899742, 7.116639 46.7900858, 7.1169156 46.7901709, 7.1170445 46.7902106, 7.117135 46.7902423, 7.1172933 46.7902928, 7.1173375 46.7903139, 7.1173784 46.790358)",,
32861641,,Chemin des Rochettes,residential,,False,False,252.94700000000003,"LINESTRING (7.115145 46.7915767, 7.1152013 46.7915863, 7.1152542 46.7915954, 7.1153688 46.7916123, 7.115521 46.7916388, 7.11576 46.791686, 7.1160414 46.7917424, 7.1162883 46.791797, 7.1163579 46.7918117, 7.1165076 46.7918563, 7.1167185 46.7919239, 7.1168486 46.7919648, 7.1169204 46.7919874, 7.1170865 46.7920694, 7.1172135 46.7921739, 7.1173911 46.7923358, 7.1175824 46.792481, 7.1179276 46.7926876)",,
55383910,,Route du Soleil,residential,50,False,True,281.791,"LINESTRING (7.115145 46.7915767, 7.1151706 46.7916989, 7.1151766 46.7917226, 7.1151871 46.7917634, 7.115206 46.7918332, 7.1152436 46.791913, 7.1152588 46.7919548, 7.1153187 46.792094, 7.1153929 46.7922344, 7.1154636 46.7923376, 7.1155161 46.7923962, 7.1156083 46.7925006, 7.1156639 46.7925702, 7.1157507 46.7926573, 7.1158129 46.7927115, 7.1160723 46.7929627, 7.1162962 46.7931808, 7.1163414 46.7932298, 7.1165767 46.7934398, 7.1167333 46.793585, 7.1168219 46.7936447, 7.1168519 46.7936712, 7.11694 46.7937491)",,
80930676,,Route de l'Eglise,residential,50,False,False,26.290000000000003,"LINESTRING (7.115145 46.7915767, 7.115119 46.7914818, 7.1151003 46.7913739, 7.1151022 46.7913427)",,2
32861642,,Chemin des Rochettes,residential,30,False,True,10.825,"LINESTRING (7.1190072 46.7932788, 7.1189921 46.7932717, 7.1188763 46.7932416)",,
55383910,,Route du Soleil,residential,50,False,False,114.48999999999998,"LINESTRING (7.1177123 46.7946151, 7.117707 46.7945417, 7.1176882 46.7944811, 7.1176507 46.7944407, 7.1171661 46.7939867, 7.1171111 46.7939351, 7.1170121 46.7938168, 7.1169894 46.7937966, 7.11694 46.7937491)",,
55414563,,Route du Soleil,residential,50,False,True,79.381,"LINESTRING (7.1177123 46.7946151, 7.1177915 46.7946234, 7.1178853 46.7946534, 7.117954 46.7946995, 7.1179968 46.7947341, 7.1184545 46.7950937)",,2
1089827034,,Route du Bugnon,residential,50,False,False,32.758,"LINESTRING (7.1177123 46.7946151, 7.117648 46.7946252, 7.1175923 46.7946454, 7.1174961 46.7947051, 7.1173717 46.7947859)",,
55383881,,Rue des Cerisiers,residential,30,False,False,90.49,"LINESTRING (7.114845 46.7945293, 7.114982 46.7945, 7.1150032 46.7944945, 7.1151618 46.7944531, 7.1154273 46.7943358, 7.1154638 46.7943188, 7.1156156 46.7942479, 7.1158297 46.7940955)",,
"[55383881, 173005826]",,"['Route du Coteau', 'Rue des Cerisiers']",residential,30,False,True,40.330000000000005,"LINESTRING (7.114845 46.7945293, 7.1146309 46.7945058, 7.1145277 46.7944686, 7.1143554 46.7944042)",,
173981922,,Route du Coteau,residential,30,False,False,29.009999999999998,"LINESTRING (7.114845 46.7945293, 7.1147099 46.7945499, 7.1146485 46.7945692, 7.114613 46.794595, 7.1145845 46.7946208, 7.1145395 46.7946628)",,
"[80879328, 55383906, 32861638]",,Route des Préalpes,"['residential', 'unclassified']",,False,"[False, True]",143.758,"LINESTRING (7.1173784 46.790358, 7.1173375 46.7903139, 7.1172933 46.7902928, 7.117135 46.7902423, 7.1170445 46.7902106, 7.1169156 46.7901709, 7.116639 46.7900858, 7.1163565 46.7899742, 7.1161955 46.7899491, 7.1160353 46.7899242, 7.115923 46.7899531, 7.115775 46.7899992, 7.1156905 46.7900346)",,
"[80930676, 55383917]",,Route de l'Eglise,residential,50,False,True,234.443,"LINESTRING (7.1173784 46.790358, 7.1170894 46.7904108, 7.1155676 46.7906767, 7.1154866 46.7906915, 7.1153641 46.7907244, 7.1153025 46.790749, 7.1152476 46.7907796, 7.115197 46.7908275, 7.115162 46.7908717, 7.1151418 46.7909146, 7.1151256 46.7911063, 7.1151089 46.7912306, 7.1151022 46.7913427)",,2
186321379,,Route des Préalpes,residential,30,False,False,23.913,"LINESTRING (7.1173784 46.790358, 7.1175055 46.7903403, 7.1175856 46.7903355, 7.1176889 46.7903438)",,
173981922,,Route du Coteau,residential,30,False,True,15.405,"LINESTRING (7.1145445 46.7948013, 7.1145395 46.7946628)",,
55383862,,Route du Bugnon,residential,50,False,False,111.21000000000001,"LINESTRING (7.1145445 46.7948013, 7.1142617 46.7947582, 7.1139426 46.7947096, 7.1134994 46.794642, 7.113451 46.7946346, 7.1131174 46.7945876)",,
55383862,,Route du Bugnon,residential,50,False,True,196.49500000000003,"LINESTRING (7.1145445 46.7948013, 7.1147523 46.7948324, 7.115062 46.794883, 7.1152599 46.7949138, 7.1157463 46.7949953, 7.1158884 46.7950164, 7.1160172 46.7950357, 7.1161392 46.7950467, 7.1162516 46.7950542, 7.1163644 46.7950561, 7.1164772 46.7950522, 7.1166176 46.7950393, 7.1167557 46.7950175, 7.1168903 46.794987, 7.1170592 46.7949402)",,
55383881,,Rue des Cerisiers,residential,30,False,True,90.49,"LINESTRING (7.1158297 46.7940955, 7.1156156 46.7942479, 7.1154638 46.7943188, 7.1154273 46.7943358, 7.1151618 46.7944531, 7.1150032 46.7944945, 7.114982 46.7945, 7.114845 46.7945293)",,
70735392,,,secondary,60,True,False,13.447,"LINESTRING (7.1180144 46.7891091, 7.1180212 46.7891212, 7.1180285 46.7891434, 7.1180275 46.7891644, 7.1180148 46.789191, 7.1180056 46.7892014, 7.1179815 46.7892189)",roundabout,
70735392,,,secondary,60,True,False,14.183999999999997,"LINESTRING (7.1177862 46.789185, 7.1177755 46.7891517, 7.1177784 46.7891325, 7.1177848 46.7891185, 7.1177917 46.7891087, 7.1178103 46.7890914, 7.1178422 46.7890753)",roundabout,
