osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,access
35069105,False,,,Gasstrasse,tertiary,,True,65.172,"LINESTRING (7.734011 47.4870431, 7.7339587 47.4869739, 7.7338732 47.4869021, 7.7336791 47.4867568, 7.7335874 47.4866853, 7.733495 47.486576)",,,
38689759,False,,,Grienmattweg,residential,,False,94.29299999999999,"LINESTRING (7.734011 47.4870431, 7.7340889 47.4870431, 7.7343948 47.4869365, 7.7347374 47.4868708, 7.7351237 47.4867461, 7.7351644 47.4867282)",,,
47438704,False,,,Ergolzstrasse,residential,,False,14.577,"LINESTRING (7.7377795 47.487621, 7.7376638 47.4876335, 7.7375926 47.487653)",,,
174135918,False,2,,Erzenbergstrasse,tertiary,50,False,114.16100000000002,"LINESTRING (7.7377795 47.487621, 7.7378577 47.4875518, 7.7378957 47.4875182, 7.7380468 47.4873711, 7.7381169 47.4872879, 7.7381719 47.4871999, 7.7382349 47.4870632, 7.7382687 47.4869712, 7.7382803 47.4869393, 7.7383192 47.486827, 7.7383585 47.4866887)",,,
"[678606650, 106794316, 199355182]",False,2,2;12,Rebgasse,primary,,False,75.634,"LINESTRING (7.7342978 47.4861262, 7.7344961 47.4861169, 7.7347246 47.4861076, 7.7349405 47.4860907, 7.7350154 47.4860835, 7.7351235 47.4860776, 7.7352018 47.48608, 7.7352988 47.4860934)",yes,,
1148918710,True,1,2;12,Weierweg,primary,,False,24.610999999999997,"LINESTRING (7.7342978 47.4861262, 7.7341157 47.4861839, 7.734009 47.4862297)",,,
261771164,True,1,2;12,,primary,,False,19.427,"LINESTRING (7.7339375 47.4860635, 7.7339864 47.486139, 7.7340002 47.486172, 7.7340054 47.4862063, 7.734009 47.4862297)",,,
324477272,True,1,2;12,Rebgasse,primary,,False,27.957,"LINESTRING (7.7339375 47.4860635, 7.7340905 47.4860901, 7.7342978 47.4861262)",,,
684582392,False,2,2;12,Rosenstrasse,primary,50,True,19.762999999999998,"LINESTRING (7.7370697 47.4857499, 7.7371374 47.485707, 7.737181 47.4856818, 7.7372654 47.4856312)",,,
684582394,False,2,2;12,Gerberstrasse,primary,,True,21.813,"LINESTRING (7.7370697 47.4857499, 7.7369839 47.4857988, 7.7369466 47.4858207, 7.7368496 47.4858778)",,,
684582395,False,3,,Gestadeckplatz,secondary,50,False,27.497999999999998,"LINESTRING (7.7370697 47.4857499, 7.7371106 47.4858057, 7.7371427 47.4858545, 7.7371564 47.4858754, 7.7372172 47.4859761)",,,
265803668,True,,,Büchelistrasse,residential,30,False,70.656,"LINESTRING (7.736543 47.4850047, 7.7365516 47.4850527, 7.736567 47.48509, 7.7365986 47.4851433, 7.7366275 47.485182, 7.7366569 47.4852125, 7.7367491 47.4852928, 7.7368709 47.4854125, 7.736917 47.4854822, 7.7369651 47.4855639)",,,
439010431,True,,,Neuweg,living_street,,False,30.494,"LINESTRING (7.736543 47.4850047, 7.7364379 47.4850105, 7.7363037 47.4850372, 7.7362218 47.4850695, 7.7361762 47.4851014)",,,
"[256329451, 5088783]",False,,,Kasernenstrasse,"['living_street', 'residential']",,False,23.549,"LINESTRING (7.7356304 47.4829311, 7.7356755 47.4828427, 7.7357125 47.4827983, 7.735794 47.4827596)",,,
216170598,True,,,Büchelistrasse,living_street,20,False,112.409,"LINESTRING (7.7356304 47.4829311, 7.7356713 47.4829533, 7.7357363 47.4829742, 7.7358522 47.4830056, 7.7359104 47.4830344, 7.7359817 47.4830956, 7.7361463 47.4833518, 7.736149 47.483356, 7.7362354 47.483599, 7.7362551 47.4836742, 7.7362824 47.4837782)",,,
225080022,False,,,Wasserturmplatz,living_street,20,True,80.469,"LINESTRING (7.7356304 47.4829311, 7.7354334 47.4829058, 7.7352031 47.4828765, 7.7350985 47.4828637, 7.7345748 47.4828102)",,,
236319187,False,,,Rathausstrasse,living_street,,True,21.152,"LINESTRING (7.7356304 47.4829311, 7.7356388 47.4829999, 7.7355589 47.4831084)",,,
"[790669575, 790669576, 23919369, 28149879, 28149880]",False,,,"['Burgstrasse', 'Seltisbergerstrasse']",tertiary,50,False,266.744,"LINESTRING (7.735794 47.4827596, 7.7357625 47.4826664, 7.735764 47.4825855, 7.735796 47.4825022, 7.7358166 47.4824555, 7.7359353 47.4821898, 7.7359663 47.4821262, 7.7360054 47.4820459, 7.7360559 47.4819713, 7.736111 47.4819112, 7.7362895 47.4817648, 7.7363188 47.4817404, 7.7365937 47.4815284, 7.7367034 47.4814424, 7.7367387 47.4814147, 7.7368131 47.4813577, 7.7368355 47.4813405, 7.7369195 47.4812663, 7.7370008 47.4811864, 7.7370244 47.4811549, 7.737038 47.4811219, 7.7370329 47.4810844, 7.7370051 47.4810433, 7.7369793 47.4810084, 7.7367123 47.4807828, 7.7366381 47.4807166)",yes,,
31127720,False,,,Kasernenstrasse,tertiary,,False,61.499,"LINESTRING (7.735794 47.4827596, 7.7359592 47.4827294, 7.7365973 47.4826561)",,,
"[256329451, 5088783]",False,,,Kasernenstrasse,"['residential', 'living_street']",,True,23.549,"LINESTRING (7.735794 47.4827596, 7.7357125 47.4827983, 7.7356755 47.4828427, 7.7356304 47.4829311)",,,
26481686,False,,,Sichternstrasse,residential,30,False,107.88300000000001,"LINESTRING (7.7292504 47.4849095, 7.7294362 47.4848747, 7.7296572 47.4847897, 7.7301688 47.4845514, 7.7303124 47.4844796, 7.7303967 47.4844428, 7.7304818 47.484427)",,,
224174771,False,,,Wiedenhubstrasse,residential,30,True,19.17,"LINESTRING (7.7292504 47.4849095, 7.7292233 47.4849865, 7.7291367 47.4850591)",,,
"[616217098, 5088940]",False,3,,Gestadeckplatz,secondary,50,False,58.483000000000004,"LINESTRING (7.7372172 47.4859761, 7.7373295 47.4860875, 7.7374193 47.4861491, 7.7375012 47.4861979, 7.7376444 47.4862879, 7.7376865 47.4863146, 7.7377528 47.4863541)",,,
668425160,True,,,Gestadeckplatz,secondary,,False,30.513999999999996,"LINESTRING (7.7372172 47.4859761, 7.7371689 47.4859606, 7.737146 47.4859473, 7.7371095 47.4859261, 7.7370586 47.485908, 7.7370077 47.4858898, 7.7369419 47.4858831, 7.7368496 47.4858778)",,,
684582395,False,3,,Gestadeckplatz,secondary,50,True,27.497999999999998,"LINESTRING (7.7372172 47.4859761, 7.7371564 47.4858754, 7.7371427 47.4858545, 7.7371106 47.4858057, 7.7370697 47.4857499)",,,
"[42710065, 616217098, 684582398]",False,3,,"['Arisdörferstrasse', 'Gestadeckplatz']",secondary,50,False,59.270999999999994,"LINESTRING (7.7377528 47.4863541, 7.7378075 47.4863879, 7.7379811 47.4864951, 7.7381689 47.4866214, 7.738325 47.4866804, 7.7383585 47.4866887)",yes,,
"[616217098, 5088940]",False,3,,Gestadeckplatz,secondary,50,True,58.483000000000004,"LINESTRING (7.7377528 47.4863541, 7.7376865 47.4863146, 7.7376444 47.4862879, 7.7375012 47.4861979, 7.7374193 47.4861491, 7.7373295 47.4860875, 7.7372172 47.4859761)",,,
"[105765824, 1097543246]",False,,,Sulzbergerstrasse,residential,,False,229.31200000000004,"LINESTRING (7.7377528 47.4863541, 7.7377996 47.4863257, 7.7378079 47.4863205, 7.7378318 47.4863056, 7.738114 47.4862283, 7.738449 47.4861301, 7.7391816 47.4858835, 7.7392352 47.4858545, 7.7392674 47.485811, 7.7392728 47.4857675, 7.7392621 47.4857132, 7.7388861 47.4852325, 7.7387817 47.4851119, 7.7387153 47.4850141)",,,
35068904,False,,,Tiergartenstrasse,residential,30,True,144.217,"LINESTRING (7.7308029 47.4835789, 7.7306172 47.483339, 7.7303745 47.483072, 7.7300312 47.482811, 7.7298423 47.482608, 7.7297946 47.4824884)",,,
"[224174692, 26143045, 23285750, 634363767]",False,,,"['Poststrasse', 'Bahnhofplatz', 'Bahnhofstrasse']","['residential', 'living_street']",20,"[False, True]",190.56399999999996,"LINESTRING (7.7321152 47.485231, 7.7321377 47.485108, 7.732138 47.4850706, 7.7321373 47.4849589, 7.7321366 47.4848494, 7.7321448 47.4846679, 7.7321374 47.4845145, 7.7321005 47.4844269, 7.7320447 47.484335, 7.7323116 47.4842402, 7.7325297 47.484054, 7.7325552 47.4838766, 7.7325741 47.483742, 7.7325803 47.4836911)",,,
35068970,False,2,,Oristalstrasse,tertiary,,True,42.416,"LINESTRING (7.7321152 47.485231, 7.7319311 47.4852088, 7.7317766 47.4852052, 7.7316943 47.4852065, 7.7316231 47.4851991, 7.7315601 47.4851809)",,,
788287065,False,3,,Bahnhofstrasse,tertiary,,False,56.907,"LINESTRING (7.7321152 47.485231, 7.7322186 47.4852634, 7.7322881 47.4853029, 7.7323663 47.4853737, 7.732608 47.4856073)",,,
48011411,False,,,Nonnenbodenweg,tertiary,,False,102.83699999999999,"LINESTRING (7.7383114 47.4850582, 7.7382799 47.4849631, 7.7382739 47.4849246, 7.7382799 47.4848922, 7.7382949 47.4848598, 7.7383261 47.4848338, 7.7384417 47.4847666, 7.7385143 47.4847112, 7.7387145 47.4845018, 7.7387592 47.4844402, 7.7387573 47.4843861, 7.7387332 47.4843362, 7.7386559 47.4842666)",,,
1206353749,False,2,2;12,Rosenstrasse,primary,50,False,101.785,"LINESTRING (7.7383114 47.4850582, 7.7381899 47.4850884, 7.738124 47.4851215, 7.7380841 47.4851436, 7.7379782 47.4852022, 7.7376782 47.4853836, 7.7372654 47.4856312)",,,
1206353749,False,2,2;12,Rosenstrasse,primary,50,True,30.752,"LINESTRING (7.7383114 47.4850582, 7.7384252 47.4850431, 7.7385354 47.4850324, 7.7387153 47.4850141)",,,
"[106794386, 790651235, 106794382, 255796163]",False,,,Rheinstrasse,living_street,,True,79.175,"LINESTRING (7.7343209 47.4850474, 7.7342901 47.4851524, 7.734227 47.4852099, 7.7342079 47.4852257, 7.7341799 47.4852489, 7.734086 47.4853077, 7.7340462 47.4853308, 7.733909 47.4853853, 7.7338765 47.4853982, 7.7335709 47.485495)",yes,,
"[38689948, 261771165]",False,,,Freihofgasse,living_street,,False,59.09,"LINESTRING (7.7343209 47.4850474, 7.7342001 47.4849043, 7.7341253 47.4848373, 7.7337673 47.484691)",,,
38689948,False,,,Freihofgasse,living_street,,False,24.171,"LINESTRING (7.7337673 47.484691, 7.7334472 47.4846696)",,,
"[38689948, 261771165]",False,,,Freihofgasse,living_street,,True,59.09,"LINESTRING (7.7337673 47.484691, 7.7341253 47.4848373, 7.7342001 47.4849043, 7.7343209 47.4850474)",,,
"[18802868, 255796470]",False,,,Kanonengasse,living_street,,False,147.738,"LINESTRING (7.7354434 47.4833298, 7.7355797 47.4833562, 7.7356558 47.4833783, 7.7357331 47.4834072, 7.7357862 47.483469, 7.7357769 47.4836006, 7.73579 47.4836927, 7.7358043 47.4837936, 7.7358215 47.484078, 7.7358166 47.4845134)",,,
221958935,True,,,Amtshausgasse,living_street,,False,57.476,"LINESTRING (7.734996 47.4852895, 7.7345243 47.4851096, 7.7343209 47.4850474)",,,
"[258410608, 668452125]",True,,,"['Zeughausgasse', 'Zeughausplatz']",living_street,,False,79.33500000000001,"LINESTRING (7.734996 47.4852895, 7.735268 47.485414, 7.7353552 47.4853691, 7.7354339 47.4853248, 7.7356632 47.4851651, 7.7357445 47.4850521)",,,
439010430,True,,,Neuweg,living_street,,False,25.732,"LINESTRING (7.7357445 47.4850521, 7.7356177 47.4850367, 7.7354442 47.4849525)",,,
18803076,False,,,Rosengasse,living_street,,False,85.01,"LINESTRING (7.7346923 47.4843051, 7.7350201 47.4844538, 7.7352958 47.4846398, 7.7355477 47.484801)",,,
199505555,False,,,Seestrasse,living_street,,True,12.637,"LINESTRING (7.7345748 47.4828102, 7.7345165 47.4829168)",,,
225080022,False,,,Wasserturmplatz,living_street,20,False,80.46900000000001,"LINESTRING (7.7345748 47.4828102, 7.7350985 47.4828637, 7.7352031 47.4828765, 7.7354334 47.4829058, 7.7356304 47.4829311)",,,
39116124,False,,,Schwieriweg,residential,,False,6.034,"LINESTRING (7.734251 47.4826605, 7.7341931 47.4826229)",,,
154201305,True,,,Wasserturmplatz,living_street,20,False,29.805,"LINESTRING (7.734251 47.4826605, 7.7344149 47.48276, 7.7345748 47.4828102)",,,
"[40729315, 5088966]",False,,,Oristalstrasse,tertiary,50,True,161.57399999999998,"LINESTRING (7.7304818 47.484427, 7.7304947 47.4843688, 7.7305179 47.4843081, 7.7305739 47.484248, 7.7306379 47.4842013, 7.7309554 47.4840267, 7.7311762 47.4838925, 7.7314582 47.4837011, 7.7315188 47.4836558, 7.731613 47.4835837, 7.7316669 47.4835226, 7.7317046 47.4833865, 7.7316914 47.4833044)",,,
26481686,False,,,Sichternstrasse,residential,30,True,107.88300000000001,"LINESTRING (7.7304818 47.484427, 7.7303967 47.4844428, 7.7303124 47.4844796, 7.7301688 47.4845514, 7.7296572 47.4847897, 7.7294362 47.4848747, 7.7292504 47.4849095)",,,
"[36907369, 1047473762, 26481687]",False,,,Oristalstrasse,tertiary,50,True,116.622,"LINESTRING (7.7304818 47.484427, 7.730524 47.4844627, 7.7312127 47.4849485, 7.7314432 47.4851044, 7.7315601 47.4851809)",,yes,
254916578,True,,,Poststrasse,living_street,20,False,171.371,"LINESTRING (7.7325803 47.4836911, 7.7327107 47.483603, 7.733418 47.4831284, 7.7337894 47.4828853, 7.7341524 47.4826703, 7.734251 47.4826605)",,,
"[224174692, 26143045, 23285750, 634363767]",False,,,"['Poststrasse', 'Bahnhofplatz', 'Bahnhofstrasse']","['living_street', 'residential']",20,"[False, True]",190.56399999999996,"LINESTRING (7.7325803 47.4836911, 7.7325741 47.483742, 7.7325552 47.4838766, 7.7325297 47.484054, 7.7323116 47.4842402, 7.7320447 47.484335, 7.7321005 47.4844269, 7.7321374 47.4845145, 7.7321448 47.4846679, 7.7321366 47.4848494, 7.7321373 47.4849589, 7.732138 47.4850706, 7.7321377 47.485108, 7.7321152 47.485231)",,,
256410165,False,2,,Arisdörferstrasse,secondary,50,True,21.176,"LINESTRING (7.7410349 47.486469, 7.7407553 47.4864928)",,,
26481689,False,2,,Arisdörferstrasse,secondary,50,False,28.225,"LINESTRING (7.7410349 47.486469, 7.7411351 47.4864583, 7.7414011 47.4864134)",,,
1202563327,False,,,Seltisbergerstrasse,tertiary,50,True,3.99,"LINESTRING (7.7366003 47.4806914, 7.7366381 47.4807166)",,,
47359753,False,,,Langhagstrasse,residential,,False,39.813,"LINESTRING (7.7366003 47.4806914, 7.7366285 47.4805634, 7.7366456 47.4804744, 7.7366508 47.4804474, 7.7366724 47.4803367)",,,
170968219,False,,,Seltisbergerstrasse,tertiary,50,False,126.319,"LINESTRING (7.7366003 47.4806914, 7.7365247 47.4806584, 7.7365037 47.4806492, 7.7364302 47.4806231, 7.7362047 47.4805405, 7.7358875 47.4804503, 7.7355716 47.4803652, 7.7353646 47.4803094, 7.7350643 47.4802361)",,,
47359753,False,,,Langhagstrasse,residential,,True,39.813,"LINESTRING (7.7366724 47.4803367, 7.7366508 47.4804474, 7.7366456 47.4804744, 7.7366285 47.4805634, 7.7366003 47.4806914)",,,
"[40729315, 27732156]",False,2,,Oristalstrasse,tertiary,50,False,300.44,"LINESTRING (7.7308599 47.480664, 7.7308648 47.4806872, 7.7308806 47.4807484, 7.7309201 47.4809131, 7.7309395 47.4809942, 7.7309832 47.4811634, 7.7309943 47.4812062, 7.7310177 47.481297, 7.7310245 47.481327, 7.7310351 47.4813736, 7.7310503 47.4814408, 7.7311903 47.4819498, 7.7313045 47.4822942, 7.7314438 47.4826751, 7.7316183 47.4830824, 7.7316724 47.4832468, 7.7316842 47.4832827, 7.7316914 47.4833044)",,,
47000069,False,,,Nuglarweg,residential,,True,51.743,"LINESTRING (7.7308599 47.480664, 7.7311579 47.4806209, 7.7315211 47.4805371)",,,
"[36907369, 1047473762, 26481687]",False,,,Oristalstrasse,tertiary,50,False,116.622,"LINESTRING (7.7315601 47.4851809, 7.7314432 47.4851044, 7.7312127 47.4849485, 7.730524 47.4844627, 7.7304818 47.484427)",,yes,
35068970,False,2,,Oristalstrasse,tertiary,,False,42.416,"LINESTRING (7.7315601 47.4851809, 7.7316231 47.4851991, 7.7316943 47.4852065, 7.7317766 47.4852052, 7.7319311 47.4852088, 7.7321152 47.485231)",,,
"[254915097, 677023939]",False,,,Soodweg,"['residential', 'living_street']",20,True,89.595,"LINESTRING (7.7315601 47.4851809, 7.7314302 47.4852679, 7.7312665 47.4853753, 7.7311441 47.4854155, 7.7309454 47.4854371, 7.7306906 47.4854315, 7.7305575 47.4854279, 7.730514 47.4854043)",,,
39116124,False,,,Schwieriweg,residential,,True,6.034,"LINESTRING (7.7341931 47.4826229, 7.734251 47.4826605)",,,
34026599,True,,,Sommerhaldenweg,residential,30,False,221.55500000000004,"LINESTRING (7.7296613 47.4821898, 7.7297494 47.4821369, 7.7297602 47.482017, 7.7297197 47.4818305, 7.7296468 47.4816885, 7.7295538 47.4815145, 7.7294539 47.4813634, 7.7292974 47.4811299, 7.7291449 47.4808749, 7.7290837 47.4807601, 7.729025 47.4805993, 7.7289075 47.4803262)",,,agricultural
35068904,False,,,Tiergartenstrasse,residential,30,False,35.412,"LINESTRING (7.7296613 47.4821898, 7.729718 47.482234, 7.7297572 47.4823314, 7.7297777 47.4824134, 7.7297946 47.4824884)",,,
35068905,True,,,Tiergartenstrasse,residential,30,False,88.822,"LINESTRING (7.7296613 47.4821898, 7.72954 47.4821206, 7.7293923 47.4820727, 7.7292184 47.4820333, 7.7290132 47.4819714, 7.7288249 47.4819092, 7.728612 47.4818319)",,,
34026599,True,,,Sommerhaldenweg,residential,30,False,55.005,"LINESTRING (7.7289075 47.4803262, 7.7288009 47.4798368)",,,agricultural
35462470,False,,,Tiergartenrainweg,residential,30,False,114.789,"LINESTRING (7.7297946 47.4824884, 7.7285737 47.4831088)",,,
35068904,False,,,Tiergartenstrasse,residential,30,False,144.217,"LINESTRING (7.7297946 47.4824884, 7.7298423 47.482608, 7.7300312 47.482811, 7.7303745 47.483072, 7.7306172 47.483339, 7.7308029 47.4835789)",,,
35068904,False,,,Tiergartenstrasse,residential,30,True,35.412,"LINESTRING (7.7297946 47.4824884, 7.7297777 47.4824134, 7.7297572 47.4823314, 7.729718 47.482234, 7.7296613 47.4821898)",,,
35462470,False,,,Tiergartenrainweg,residential,30,True,114.789,"LINESTRING (7.7285737 47.4831088, 7.7297946 47.4824884)",,,
38689759,False,,,Grienmattweg,residential,,True,94.29299999999999,"LINESTRING (7.7351644 47.4867282, 7.7351237 47.4867461, 7.7347374 47.4868708, 7.7343948 47.4869365, 7.7340889 47.4870431, 7.734011 47.4870431)",,,
38689967,False,,,Meyer-Wiggli-Strasse,residential,,False,18.982,"LINESTRING (7.7352988 47.4860934, 7.7353748 47.4859306)",,,
"[678606650, 106794316, 199355182]",False,2,2;12,Rebgasse,primary,,True,75.634,"LINESTRING (7.7352988 47.4860934, 7.7352018 47.48608, 7.7351235 47.4860776, 7.7350154 47.4860835, 7.7349405 47.4860907, 7.7347246 47.4861076, 7.7344961 47.4861169, 7.7342978 47.4861262)",yes,,
"[174135922, 1097524530, 5088781]",False,2,2;12,Gerberstrasse,primary,,False,123.27499999999998,"LINESTRING (7.7352988 47.4860934, 7.7354403 47.4861343, 7.7355325 47.4861513, 7.7356039 47.4861571, 7.7356939 47.4861544, 7.735743 47.4861445, 7.7358983 47.4861186, 7.7362239 47.4860419, 7.7363437 47.4860148, 7.7365205 47.4859751, 7.7366984 47.4859316, 7.7367796 47.4859071, 7.7368496 47.4858778)",,,
38689866,False,,,Allee,living_street,,False,30.338,"LINESTRING (7.7334703 47.4849303, 7.7334636 47.4852031)",yes,,
38689949,False,,,Allee,living_street,,False,29.04,"LINESTRING (7.7334703 47.4849303, 7.7334472 47.4846696)",,,
221960167,False,,,Schleifewuhrweg,living_street,,True,182.317,"LINESTRING (7.7334703 47.4849303, 7.7340577 47.4851772, 7.7340848 47.4851886, 7.7341507 47.4852185, 7.7342113 47.4852461, 7.7349154 47.4856156, 7.7351851 47.4857649, 7.7353748 47.4859306)",,,
38689866,False,,,Allee,living_street,,True,30.338,"LINESTRING (7.7334636 47.4852031, 7.7334703 47.4849303)",yes,,
48821603,False,,,Schützenstrasse,living_street,,False,62.58,"LINESTRING (7.7334636 47.4852031, 7.7333188 47.4851179, 7.7331833 47.4849475, 7.73311 47.4848327, 7.7330486 47.4847259)",,,
106794387,False,,,Schützenstrasse,living_street,,False,33.528,"LINESTRING (7.7334636 47.4852031, 7.7334815 47.4852924, 7.7335709 47.485495)",,,
18802716,False,1,,Rheinstrasse,living_street,,True,15.556,"LINESTRING (7.7335709 47.485495, 7.7334152 47.4855872)",,,
106794387,False,,,Schützenstrasse,living_street,,True,33.528,"LINESTRING (7.7335709 47.485495, 7.7334815 47.4852924, 7.7334636 47.4852031)",,,
"[790651235, 106794386, 255796163, 106794382]",False,,,Rheinstrasse,living_street,,False,79.175,"LINESTRING (7.7335709 47.485495, 7.7338765 47.4853982, 7.733909 47.4853853, 7.7340462 47.4853308, 7.734086 47.4853077, 7.7341799 47.4852489, 7.7342079 47.4852257, 7.734227 47.4852099, 7.7342901 47.4851524, 7.7343209 47.4850474)",yes,,
38689967,False,,,Meyer-Wiggli-Strasse,residential,,True,18.982,"LINESTRING (7.7353748 47.4859306, 7.7352988 47.4860934)",,,
106792420,False,,,Meyer-Wiggli-Strasse,living_street,,True,110.814,"LINESTRING (7.7353748 47.4859306, 7.7356021 47.4857008, 7.7359848 47.4853451, 7.7361368 47.4852031, 7.7361762 47.4851014)",,,
221960167,False,,,Schleifewuhrweg,living_street,,False,182.31699999999998,"LINESTRING (7.7353748 47.4859306, 7.7351851 47.4857649, 7.7349154 47.4856156, 7.7342113 47.4852461, 7.7341507 47.4852185, 7.7340848 47.4851886, 7.7340577 47.4851772, 7.7334703 47.4849303)",,,
224174771,False,,,Wiedenhubstrasse,residential,30,False,19.17,"LINESTRING (7.7291367 47.4850591, 7.7292233 47.4849865, 7.7292504 47.4849095)",,,
"[154201304, 47056450, 47056452]",False,,,Rufsteinweg,residential,,False,104.36999999999998,"LINESTRING (7.7337104 47.4822394, 7.7329324 47.4825512, 7.7328577 47.482621, 7.732766 47.4826852, 7.7325875 47.4827776)",yes,,
255409889,False,,,Schwieriweg,residential,,False,230.054,"LINESTRING (7.7337104 47.4822394, 7.7334194 47.4818295, 7.7330638 47.4812843, 7.7330149 47.4811666, 7.7329982 47.4810338, 7.7328298 47.4808679, 7.7324127 47.480382)",,,
"[184622610, 27243340, 1263779063]",False,,,"['Gartenstrasse', 'Schwieriweg']",residential,30,True,147.97799999999998,"LINESTRING (7.7337104 47.4822394, 7.7338369 47.48237, 7.7338993 47.4823292, 7.733971 47.4822756, 7.7340847 47.482218, 7.7341511 47.4821751, 7.7342201 47.4821256, 7.7342415 47.4821103, 7.7343215 47.4820403, 7.7343408 47.4820234, 7.7346664 47.4818393, 7.7349615 47.4816323, 7.735086 47.4815577)",,,
"[154201304, 47056450, 47056452]",False,,,Rufsteinweg,residential,,True,104.36999999999999,"LINESTRING (7.7325875 47.4827776, 7.732766 47.4826852, 7.7328577 47.482621, 7.7329324 47.4825512, 7.7337104 47.4822394)",yes,,
"[184622610, 27243340, 1263779063]",False,,,"['Gartenstrasse', 'Schwieriweg']",residential,30,False,147.97799999999998,"LINESTRING (7.735086 47.4815577, 7.7349615 47.4816323, 7.7346664 47.4818393, 7.7343408 47.4820234, 7.7343215 47.4820403, 7.7342415 47.4821103, 7.7342201 47.4821256, 7.7341511 47.4821751, 7.7340847 47.482218, 7.733971 47.4822756, 7.7338993 47.4823292, 7.7338369 47.48237, 7.7337104 47.4822394)",,,
27243340,False,,,Gartenstrasse,residential,30,True,149.77800000000002,"LINESTRING (7.735086 47.4815577, 7.7354511 47.4813864, 7.7359833 47.4810662, 7.7364821 47.4807815, 7.7365081 47.4807707, 7.7366381 47.4807166)",,,
42797444,False,,,Quellenweg,residential,50,False,95.143,"LINESTRING (7.735086 47.4815577, 7.7349697 47.4814792, 7.7348837 47.4814201, 7.7347658 47.4813392, 7.7347506 47.4813287, 7.7341916 47.4809521)",,,
42797444,False,,,Quellenweg,residential,50,True,95.143,"LINESTRING (7.7341916 47.4809521, 7.7347506 47.4813287, 7.7347658 47.4813392, 7.7348837 47.4814201, 7.7349697 47.4814792, 7.735086 47.4815577)",,,
48821478,True,,,Quellenweg,residential,50,False,118.479,"LINESTRING (7.7341916 47.4809521, 7.7341193 47.480766, 7.733997 47.480509, 7.7338348 47.4801683, 7.7336754 47.479948)",,,
"[788287072, 31546986, 216735469, 545746550]",False,"['2', '3']",2;12,Rheinstrasse,primary,50,False,292.467,"LINESTRING (7.7295199 47.4877521, 7.7297181 47.4876282, 7.7304267 47.487205, 7.7304456 47.4871944, 7.7306419 47.487081, 7.7306999 47.4870473, 7.7307162 47.4870382, 7.7310246 47.4868681, 7.7312742 47.4867305, 7.7313942 47.486659, 7.7319134 47.4863442, 7.7320182 47.4862737, 7.7320799 47.4862317, 7.7323975 47.4859859)",,,
