osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,tunnel
"[179476008, 32787503]","['4', '5']",Hirschengraben,primary,50,False,True,127.992,"LINESTRING (8.3017928 47.0499511, 8.3017748 47.0499801, 8.301742 47.050033, 8.3017337 47.0500454, 8.3016935 47.0501053, 8.3011119 47.0509704, 8.301092 47.0509984)",2,,,
1096136241,,Klosterstrasse,residential,30,False,False,104.89299999999999,"LINESTRING (8.3017928 47.0499511, 8.3016893 47.0498892, 8.3009555 47.0494706, 8.3008102 47.0493884, 8.3007326 47.0493445)",,,,
4496450,2,Vonmattstrasse,residential,,False,True,114.225,"LINESTRING (8.2996657 47.0479039, 8.3003629 47.0469931)",,,,
1204884540,,Kasimir-Pfyffer-Strasse,residential,30,False,False,19.213,"LINESTRING (8.2996657 47.0479039, 8.2994505 47.0478125)",,,,
1204884542,2,Kasimir-Pfyffer-Strasse,residential,30,False,True,68.111,"LINESTRING (8.2996657 47.0479039, 8.3004286 47.0482279)",,,,
1204884539,,Vonmattstrasse,residential,,False,False,79.09100000000001,"LINESTRING (8.2996657 47.0479039, 8.2993351 47.0483024, 8.299152 47.0485231)",,,,
25627461,,Dornacherstrasse,residential,30,True,False,93.482,"LINESTRING (8.3055198 47.0461637, 8.3052177 47.0465428, 8.3049174 47.0468973)",,,,
25627462,,Murbacherstrasse,residential,30,True,False,82.695,"LINESTRING (8.3049174 47.0468973, 8.3054284 47.0471094, 8.3058495 47.0472842)",,,,
25627462,,Murbacherstrasse,residential,30,True,False,45.429,"LINESTRING (8.3058495 47.0472842, 8.3063615 47.0474968)",,,,
397693828,,Kauffmannweg,residential,30,False,True,41.108,"LINESTRING (8.3058495 47.0472842, 8.3055679 47.0476002)",,,,
"[305482859, 772705478]",2,Hirschmattstrasse,tertiary,30,False,False,75.788,"LINESTRING (8.3071491 47.0478237, 8.3069189 47.0480885, 8.3068886 47.0481233, 8.3067196 47.0483172, 8.3066395 47.0484102)",,9.3,,
305482859,2,Hirschmattstrasse,tertiary,30,False,True,95.892,"LINESTRING (8.3071491 47.0478237, 8.3072 47.0477651, 8.3073829 47.0475546, 8.3077336 47.047151, 8.3077938 47.0470816)",,9.3,,
"[30596346, 632643382, 632643383]",,"['Sempacherstrasse', 'Murbacherstrasse']",residential,30,True,False,159.46399999999997,"LINESTRING (8.3071491 47.0478237, 8.3072197 47.0478504, 8.3073166 47.0478869, 8.3078838 47.0481009, 8.3079162 47.0481022, 8.3079592 47.0480849, 8.3079934 47.0480449, 8.3080931 47.0479284, 8.3084615 47.047499, 8.3084736 47.0474869, 8.3085558 47.0473893)",,"['5.2', '5.5', '6']",,
"[632643385, 4536975]",,Frankenstrasse,residential,30,True,False,68.882,"LINESTRING (8.3066395 47.0484102, 8.3070323 47.0485706, 8.3074166 47.0487317)",,5.75,,
"[397546364, 772705476]",2,Hirschmattstrasse,tertiary,"['30', '50']",False,False,56.723,"LINESTRING (8.3066395 47.0484102, 8.306524 47.0485431, 8.3064039 47.0486814, 8.306375 47.0487145, 8.3063562 47.0487364, 8.3063354 47.0487679, 8.3062853 47.0488582)",,9.3,,
"[305482859, 772705478]",2,Hirschmattstrasse,tertiary,30,False,True,75.78800000000001,"LINESTRING (8.3066395 47.0484102, 8.3067196 47.0483172, 8.3068886 47.0481233, 8.3069189 47.0480885, 8.3071491 47.0478237)",,9.3,,
4538162,,Morgartenstrasse,residential,30,True,False,79.806,"LINESTRING (8.3081484 47.0490356, 8.3082041 47.048971, 8.308682 47.0484168)",,5.6,,
128956075,2,Frankenstrasse,residential,30,False,False,106.989,"LINESTRING (8.3081484 47.0490356, 8.3092933 47.0495149, 8.3093593 47.0495271)",,,,
128956078,,Morgartenstrasse,residential,30,True,False,69.91,"LINESTRING (8.3081484 47.0490356, 8.3079495 47.0492642, 8.3079346 47.0492813, 8.3078142 47.0494193, 8.3077797 47.0494734, 8.307753 47.0495956)",,,,
633742330,,Morgartenstrasse,residential,30,True,False,93.42,"LINESTRING (8.308682 47.0484168, 8.3093152 47.0476959)",,5.6,,
30596345,,Murbacherstrasse,residential,30,True,False,73.12100000000001,"LINESTRING (8.308682 47.0484168, 8.3094283 47.0487143, 8.3095282 47.0487215)",,,,
633742323,,Habsburgerstrasse,residential,30,True,False,66.88,"LINESTRING (8.3093152 47.0476959, 8.3090398 47.0475847, 8.3087435 47.0474651, 8.3085558 47.0473893)",,10,,
305482859,2,Hirschmattstrasse,tertiary,30,False,False,95.892,"LINESTRING (8.3077938 47.0470816, 8.3077336 47.047151, 8.3073829 47.0475546, 8.3072 47.0477651, 8.3071491 47.0478237)",,9.3,,
305482859,2,Hirschmattstrasse,tertiary,30,False,True,80.472,"LINESTRING (8.3077938 47.0470816, 8.3078415 47.0470268, 8.3080479 47.0467892, 8.3082878 47.0465131, 8.308335 47.0464589)",,9.3,,
633742327,,Habsburgerstrasse,residential,30,True,False,70.23,"LINESTRING (8.3077938 47.0470816, 8.3076624 47.0470285, 8.3075036 47.0469644, 8.3069964 47.0467596)",,6,,
24751258,,Hirschmattstrasse,residential,30,False,True,67.889,"LINESTRING (8.3062853 47.0488582, 8.3061819 47.0489854, 8.3061462 47.0490294, 8.3058695 47.0493244, 8.3058177 47.0493787)",,,,
"[1054182848, 39447057]","['4', '5']",Pilatusstrasse,primary,50,False,False,73.306,"LINESTRING (8.3062853 47.0488582, 8.3062251 47.0487857, 8.3061839 47.0487592, 8.3061211 47.0487189, 8.3060176 47.0486685, 8.3058981 47.0486177, 8.3055295 47.0484612)",2;4,,,
120517467,5,Pilatusstrasse,primary,50,False,True,69.929,"LINESTRING (8.3062853 47.0488582, 8.3063193 47.0489251, 8.3063654 47.0489759, 8.3064175 47.049008, 8.3064404 47.0490195, 8.3064822 47.0490383, 8.306967 47.0492585)",2;4,,,
"[772705476, 397546364]",2,Hirschmattstrasse,tertiary,"['50', '30']",False,True,56.723,"LINESTRING (8.3062853 47.0488582, 8.3063354 47.0487679, 8.3063562 47.0487364, 8.306375 47.0487145, 8.3064039 47.0486814, 8.306524 47.0485431, 8.3066395 47.0484102)",,9.3,,
10700462,,Bahnhofplatz,unclassified,50,True,False,13.68,"LINESTRING (8.3111828 47.0504966, 8.3112673 47.0505323, 8.3113245 47.0505715)",,,,
31264906,,Robert-Zünd-Strasse,unclassified,50,True,False,24.847,"LINESTRING (8.3111828 47.0504966, 8.3112462 47.0504632, 8.3112761 47.0504242, 8.3113128 47.0503541, 8.3113604 47.0503155)",,4.5,,
134989551,,Robert-Zünd-Strasse,unclassified,50,True,False,29.024,"LINESTRING (8.3113604 47.0503155, 8.3113772 47.0503482, 8.3113648 47.0504302, 8.3113245 47.0505715)",,4,,
10700461,2,Bundesplatz,secondary,50,True,False,24.389,"LINESTRING (8.3099005 47.0462863, 8.309624 47.046174)",,,,
30808995,2,Zentralstrasse,secondary,50,False,False,76.492,"LINESTRING (8.3099005 47.0462863, 8.3099061 47.0463541, 8.3098109 47.0469707)",,,,
30808995,2,Zentralstrasse,secondary,50,False,False,96.876,"LINESTRING (8.3098109 47.0469707, 8.3096831 47.047714, 8.3096621 47.047836)",,,,
30808995,2,Zentralstrasse,secondary,50,False,True,76.492,"LINESTRING (8.3098109 47.0469707, 8.3099061 47.0463541, 8.3099005 47.0462863)",,,,
"[1192350456, 30808995]",2,Zentralstrasse,secondary,50,False,"[False, True]",30.716,"LINESTRING (8.3095282 47.0487215, 8.3095071 47.0488516, 8.3094733 47.0489951)",,,,
30808995,2,Zentralstrasse,secondary,50,False,True,98.985,"LINESTRING (8.3095282 47.0487215, 8.3095786 47.0483882, 8.3096487 47.0479249, 8.3096621 47.047836)",,,,
"[409066771, 32846419, 201725668]","['1', '2']",Baselstrasse,"['motorway_link', 'primary_link']","['60', '50']",True,False,92.46100000000001,"LINESTRING (8.2994326 47.0522459, 8.2994873 47.0521842, 8.2996092 47.0520457, 8.2996386 47.0519697, 8.2996266 47.0519075, 8.2995815 47.0518454, 8.2995174 47.0518093, 8.2994421 47.0517833, 8.2993433 47.0517796, 8.2990493 47.0518265)",,,,
"[201725697, 420302482]",2,,motorway_link,"['60', '50']",True,False,125.556,"LINESTRING (8.2994326 47.0522459, 8.2997701 47.05202, 8.3002229 47.0517242, 8.3003938 47.0516091, 8.3006133 47.0514537)",,,,
"[179476008, 32787503]","['4', '5']",Hirschengraben,primary,50,False,False,127.992,"LINESTRING (8.301092 47.0509984, 8.3011119 47.0509704, 8.3016935 47.0501053, 8.3017337 47.0500454, 8.301742 47.050033, 8.3017748 47.0499801, 8.3017928 47.0499511)",2,,,
1234650654,1,Militärstrasse,primary,50,True,False,40.083,"LINESTRING (8.301092 47.0509984, 8.3010677 47.0511408, 8.3010102 47.0512342, 8.3009802 47.0512829, 8.3009477 47.0513419)",2,,,
4538166,,Habsburgerstrasse,residential,30,True,False,31.304,"LINESTRING (8.3096621 47.047836, 8.3095882 47.0478219, 8.3095583 47.0478161, 8.3095245 47.0478094, 8.3093643 47.0477374, 8.3093152 47.0476959)",,5,,
30808995,2,Zentralstrasse,secondary,50,False,False,98.985,"LINESTRING (8.3096621 47.047836, 8.3096487 47.0479249, 8.3095786 47.0483882, 8.3095282 47.0487215)",,,,
30808995,2,Zentralstrasse,secondary,50,False,True,96.876,"LINESTRING (8.3096621 47.047836, 8.3096831 47.047714, 8.3098109 47.0469707)",,,,
184402521,,Kauffmannweg,residential,30,True,False,94.483,"LINESTRING (8.3064852 47.0465532, 8.3062565 47.0468162, 8.306223 47.0468547, 8.3058495 47.0472842)",,,,
633742327,,Habsburgerstrasse,residential,30,True,False,85.007,"LINESTRING (8.3064852 47.0465532, 8.3058665 47.0463034, 8.3055198 47.0461637)",,6,,
30596420,,Kauffmannweg,residential,30,False,False,61.346,"LINESTRING (8.3055679 47.0476002, 8.3051541 47.0480744)",,,,
397693828,,Kauffmannweg,residential,30,False,False,41.108,"LINESTRING (8.3055679 47.0476002, 8.3058495 47.0472842)",,,,
30596346,,Sempacherstrasse,residential,30,True,False,81.058,"LINESTRING (8.3085558 47.0473893, 8.3089279 47.0469633, 8.3090243 47.0468529, 8.309103 47.0467629)",,6,,
633742327,,Habsburgerstrasse,residential,30,True,False,67.111,"LINESTRING (8.3085558 47.0473893, 8.3082063 47.0472481, 8.3079187 47.047132, 8.3077938 47.0470816)",,6,,
633742327,,Habsburgerstrasse,residential,30,True,False,45.022,"LINESTRING (8.3069964 47.0467596, 8.3064852 47.0465532)",,6,,
30808993,,Winkelriedstrasse,residential,30,True,False,79.85300000000001,"LINESTRING (8.3069964 47.0467596, 8.3073701 47.0463174, 8.3075224 47.0461373)",,6,,
"[25627462, 632643383]",,Murbacherstrasse,residential,30,True,False,69.874,"LINESTRING (8.3063615 47.0474968, 8.3070923 47.0478001, 8.3071491 47.0478237)",,5.5,,
30808993,,Winkelriedstrasse,residential,30,True,False,95.04599999999999,"LINESTRING (8.3063615 47.0474968, 8.3064183 47.0474309, 8.3064983 47.0473379, 8.3068014 47.046986, 8.3069468 47.0468171, 8.3069964 47.0467596)",,6,,
30808993,,Winkelriedstrasse,residential,30,True,False,82.552,"LINESTRING (8.3055295 47.0484612, 8.3055989 47.0483794, 8.3060749 47.0478185)",,6,,
"[305482866, 96652797]","['4', '5']",Pilatusstrasse,primary,50,False,False,141.952,"LINESTRING (8.3055295 47.0484612, 8.3054068 47.0484109, 8.3053584 47.048391, 8.3050024 47.0482451, 8.3047261 47.0481318, 8.3041165 47.0478819, 8.3040644 47.0478606, 8.303931 47.0477959)",2;4,16.2,,
96652806,,Winkelriedstrasse,residential,30,False,False,77.122,"LINESTRING (8.3055295 47.0484612, 8.305423 47.0485809, 8.305169 47.0488824, 8.3050167 47.0490603)",,10,,
"[1054182848, 39447057]","['4', '5']",Pilatusstrasse,primary,50,False,True,73.306,"LINESTRING (8.3055295 47.0484612, 8.3058981 47.0486177, 8.3060176 47.0486685, 8.3061211 47.0487189, 8.3061839 47.0487592, 8.3062251 47.0487857, 8.3062853 47.0488582)",2;4,,,
34047592,,Hirschengraben,residential,30,False,False,64.667,"LINESTRING (8.3045321 47.0496085, 8.305014 47.049903, 8.3051675 47.0499968)",,,,
34047603,,Hirschengraben,residential,30,False,True,132.36599999999999,"LINESTRING (8.3045321 47.0496085, 8.3042581 47.0494437, 8.3040923 47.0493397, 8.3037872 47.0492197, 8.3036662 47.0491766, 8.3035277 47.049128, 8.3034577 47.0491036, 8.3033816 47.0490852, 8.3032972 47.0490648, 8.3032142 47.0490423, 8.3031161 47.0489449)",,,,
96652806,,Winkelriedstrasse,residential,30,False,True,71.165,"LINESTRING (8.3045321 47.0496085, 8.3045859 47.0495431, 8.3050167 47.0490603)",,10,,
24751258,,Hirschmattstrasse,residential,30,False,False,68.44300000000001,"LINESTRING (8.3051675 47.0499968, 8.3052222 47.0499562, 8.3053502 47.0498613, 8.3054703 47.0497713, 8.3057053 47.049506)",,,,
34047592,,Hirschengraben,residential,30,False,True,64.667,"LINESTRING (8.3051675 47.0499968, 8.305014 47.049903, 8.3045321 47.0496085)",,,,
74320145,,Hirschengraben,residential,30,False,False,57.705999999999996,"LINESTRING (8.3051675 47.0499968, 8.3056737 47.0503083, 8.3057328 47.0503446)",,,,
24751258,,Hirschmattstrasse,residential,30,False,True,4.601,"LINESTRING (8.3058177 47.0493787, 8.3057865 47.0494142)",,,,
24751258,,Hirschmattstrasse,residential,30,False,False,67.889,"LINESTRING (8.3058177 47.0493787, 8.3058695 47.0493244, 8.3061462 47.0490294, 8.3061819 47.0489854, 8.3062853 47.0488582)",,,,
35862688,,Stadthausstrasse,residential,30,False,False,70.25999999999999,"LINESTRING (8.3058177 47.0493787, 8.3057148 47.0493378, 8.305069 47.0490811, 8.3050167 47.0490603)",,,,
134989573,,Kasimir-Pfyffer-Strasse,residential,30,False,False,84.476,"LINESTRING (8.3013733 47.0486314, 8.3012854 47.0485938, 8.3011446 47.0485337, 8.301098 47.0485138, 8.3004286 47.0482279)",,,,
134989573,,Kasimir-Pfyffer-Strasse,residential,30,False,True,86.232,"LINESTRING (8.3013733 47.0486314, 8.3014582 47.0486669, 8.3016314 47.0487394, 8.3022509 47.0489928, 8.302349 47.0490306)",,,,
299326440,2,Bruchstrasse,residential,30,False,False,114.83200000000001,"LINESTRING (8.3013733 47.0486314, 8.3014346 47.0485665, 8.3015214 47.0484766, 8.3021364 47.0478232, 8.3021933 47.0477629)",,,,
299326442,,Bruchstrasse,residential,30,True,False,92.97200000000001,"LINESTRING (8.3013733 47.0486314, 8.301316 47.0486952, 8.3008043 47.0492647, 8.3007326 47.0493445)",,,,
10491942,,Pilatusstrasse,residential,30,True,False,85.848,"LINESTRING (8.3026533 47.0472555, 8.3025671 47.0472147, 8.3017895 47.0468779, 8.3017007 47.0468376)",,,,
299326440,2,Bruchstrasse,residential,30,False,True,66.317,"LINESTRING (8.3026533 47.0472555, 8.3025885 47.0473268, 8.3021933 47.0477629)",,,,
"[134989585, 39401061, 1092687151]",1,Pfistergasse,"['residential', 'living_street']","['20', '50']",True,False,198.10000000000002,"LINESTRING (8.3009477 47.0513419, 8.3010278 47.051366, 8.3011052 47.0513674, 8.3012086 47.0513466, 8.3014774 47.0512586, 8.3019139 47.0511345, 8.3019418 47.0511266, 8.3020289 47.0510931, 8.3020697 47.0510775, 8.3021752 47.0510181, 8.3022888 47.0509379, 8.3025505 47.0506836, 8.3026377 47.0505592, 8.3026853 47.0504444, 8.3026904 47.0504321, 8.3027057 47.0503914, 8.3027505 47.0502729)",,,,
25581204,,Waldstätterstrasse,residential,30,True,False,67.297,"LINESTRING (8.308335 47.0464589, 8.308399 47.0464843, 8.3087055 47.0466056, 8.309103 47.0467629)",,,,
305482859,2,Hirschmattstrasse,tertiary,30,False,False,80.472,"LINESTRING (8.308335 47.0464589, 8.3082878 47.0465131, 8.3080479 47.0467892, 8.3078415 47.0470268, 8.3077938 47.0470816)",,9.3,,
305482859,2,Hirschmattstrasse,tertiary,30,False,True,45.288000000000004,"LINESTRING (8.308335 47.0464589, 8.3083986 47.0463856, 8.3086226 47.0461278, 8.3086394 47.0461084)",,9.3,,
25581204,,Waldstätterstrasse,residential,30,True,False,71.202,"LINESTRING (8.3075224 47.0461373, 8.3082616 47.0464299, 8.308335 47.0464589)",,,,
28342631,2,Zähringerstrasse,residential,,False,False,114.252,"LINESTRING (8.3004286 47.0482279, 8.3012454 47.0473642)",,,,
1204884542,2,Kasimir-Pfyffer-Strasse,residential,30,False,False,68.111,"LINESTRING (8.3004286 47.0482279, 8.2996657 47.0479039)",,,,
134989573,,Kasimir-Pfyffer-Strasse,residential,30,False,True,84.47599999999998,"LINESTRING (8.3004286 47.0482279, 8.301098 47.0485138, 8.3011446 47.0485337, 8.3012854 47.0485938, 8.3013733 47.0486314)",,,,
1204884541,2,Zähringerstrasse,residential,,False,True,93.21300000000001,"LINESTRING (8.3004286 47.0482279, 8.29984 47.0488617, 8.2997708 47.0489363)",,,,
397705240,,Murbacherstrasse,residential,30,True,False,26.78,"LINESTRING (8.3041422 47.0466641, 8.3043443 47.0467024, 8.3043601 47.0467074, 8.3044747 47.0467435)",,,,
"[1125653168, 397705249, 397705250, 397705245]","['5', '6']",Obergrundstrasse,primary,50,False,True,126.929,"LINESTRING (8.3041422 47.0466641, 8.3041113 47.0469142, 8.3040787 47.0471341, 8.3040542 47.0472663, 8.3040005 47.0475139, 8.3039813 47.047591, 8.3039764 47.0476108, 8.3039654 47.0476548, 8.303931 47.0477959)",2.a;4,,,
631558669,,Frankenstrasse,residential,30,True,False,64.932,"LINESTRING (8.3074166 47.0487317, 8.307445 47.0487432, 8.3079165 47.0489393, 8.3080658 47.0490013, 8.3081484 47.0490356)",,5.75,,
206490679,4,Pilatusstrasse,primary,50,False,True,23.813,"LINESTRING (8.306967 47.0492585, 8.3072339 47.0493716)",2;4,,,
24751106,,Sempacherstrasse,residential,30,True,False,67.768,"LINESTRING (8.306967 47.0492585, 8.3070363 47.0491718, 8.3072247 47.0489559, 8.3074166 47.0487317)",,,,
120517467,5,Pilatusstrasse,primary,50,False,False,69.929,"LINESTRING (8.306967 47.0492585, 8.3064822 47.0490383, 8.3064404 47.0490195, 8.3064175 47.049008, 8.3063654 47.0489759, 8.3063193 47.0489251, 8.3062853 47.0488582)",2;4,,,
30596346,,Sempacherstrasse,residential,30,True,False,76.461,"LINESTRING (8.309103 47.0467629, 8.309624 47.046174)",,6,,
25581204,,Waldstätterstrasse,residential,30,True,False,59.43,"LINESTRING (8.309103 47.0467629, 8.3095963 47.0469508, 8.3096451 47.0469653, 8.309739 47.0469683, 8.3098109 47.0469707)",,,,
30596420,,Kauffmannweg,residential,30,False,True,61.346,"LINESTRING (8.3051541 47.0480744, 8.3055679 47.0476002)",,,,
25627463,,Kauffmannweg,residential,30,True,False,45.441,"LINESTRING (8.3060749 47.0478185, 8.3057804 47.0476917, 8.3055679 47.0476002)",,,,
30808993,,Winkelriedstrasse,residential,30,True,False,41.847,"LINESTRING (8.3060749 47.0478185, 8.3061317 47.0477547, 8.3063615 47.0474968)",,6,,
33113130,,Bahnhofstrasse,living_street,20,False,False,25.744999999999997,"LINESTRING (8.3038204 47.0503798, 8.3036881 47.0503361, 8.3035853 47.050297, 8.3035335 47.05026)",,,,
100873431,1,Schweizerhofquai,primary,50,True,False,11.961,"LINESTRING (8.3116233 47.0546251, 8.3117643 47.0545767)",,5,,
134989591,2,Schweizerhofquai,primary,50,True,False,34.672,"LINESTRING (8.3116233 47.0546251, 8.3112965 47.0544961, 8.3112278 47.0544682)",2;4,,,
128956072,,Bahnhofstrasse,living_street,20,True,False,77.252,"LINESTRING (8.3064323 47.050822, 8.3064756 47.0508248, 8.306785 47.050845, 8.3073365 47.0508819, 8.3074472 47.0508891)",,,,
820455855,,Theaterstrasse,residential,30,False,True,48.494,"LINESTRING (8.3066532 47.0500557, 8.3069737 47.0496782)",,,,
35861493,,Blumenweg,residential,30,False,False,47.392,"LINESTRING (8.3066532 47.0500557, 8.3062582 47.0497968, 8.3062012 47.0497611)",,,,
"[35878192, 96652799]",,Theaterstrasse,"['residential', 'living_street']","['20', '30']",True,False,87.357,"LINESTRING (8.3066532 47.0500557, 8.3066321 47.0500893, 8.3065709 47.0501871, 8.3065486 47.0502443, 8.3065311 47.0502891, 8.3064953 47.0504503, 8.3064323 47.050822)",,,,
27674453,,Töpferstrasse,residential,,True,False,57.011,"LINESTRING (8.3112278 47.0544682, 8.3111832 47.0545207, 8.3110555 47.0546708, 8.3108244 47.0549006)",,,,
"[45857096, 45857097, 134989593, 134989591]",2,"['Schweizerhofquai', 'Seebrücke', 'Bahnhofplatz']",primary,50,True,False,470.03399999999993,"LINESTRING (8.3112278 47.0544682, 8.3106276 47.0542267, 8.3099919 47.0539747, 8.3095381 47.0537908, 8.3092428 47.0536762, 8.3091481 47.0536166, 8.3090857 47.0535651, 8.3089565 47.0534665, 8.3088787 47.0533605, 8.3088478 47.0532929, 8.308827 47.0530672, 8.3088256 47.0530167, 8.308832 47.0529403, 8.30885 47.0528452, 8.3088838 47.0526774, 8.3091032 47.0513819, 8.3091161 47.0513052, 8.3091302 47.0512265, 8.3091518 47.0511228)",2;4,,yes,
33113130,,Bahnhofstrasse,living_street,20,False,False,27.265,"LINESTRING (8.3031089 47.0502508, 8.3028403 47.0502671, 8.3027505 47.0502729)",,,,
33113130,,Bahnhofstrasse,living_street,20,False,True,32.392,"LINESTRING (8.3031089 47.0502508, 8.3033118 47.0502637, 8.3035021 47.0502677, 8.3035335 47.05026)",,,,
"[446119922, 446119923]",,Franziskanerplatz,living_street,20,False,True,46.096000000000004,"LINESTRING (8.3031089 47.0502508, 8.303077 47.0500081, 8.3030546 47.0498379)",,4.1,,
"[28290161, 446119933]",,Franziskanerplatz,living_street,20,False,False,66.395,"LINESTRING (8.3035335 47.05026, 8.303542 47.0502475, 8.3035444 47.0501902, 8.3034966 47.0500239, 8.303446 47.049985, 8.3030546 47.0498379)",,,,
33113130,,Bahnhofstrasse,living_street,20,False,False,32.391999999999996,"LINESTRING (8.3035335 47.05026, 8.3035021 47.0502677, 8.3033118 47.0502637, 8.3031089 47.0502508)",,,,
33113130,,Bahnhofstrasse,living_street,20,False,True,25.744999999999997,"LINESTRING (8.3035335 47.05026, 8.3035853 47.050297, 8.3036881 47.0503361, 8.3038204 47.0503798)",,,,
"[446119922, 446119923]",,Franziskanerplatz,living_street,20,False,False,46.096000000000004,"LINESTRING (8.3030546 47.0498379, 8.303077 47.0500081, 8.3031089 47.0502508)",,4.1,,
"[446119922, 34047613]",,Franziskanerplatz,living_street,20,False,True,100.816,"LINESTRING (8.3030546 47.0498379, 8.3030239 47.0497671, 8.3030231 47.0495898, 8.3030299 47.0494528, 8.3030615 47.0492872, 8.3030957 47.0491855, 8.3031464 47.0490611, 8.3031161 47.0489449)",,6.5,,
"[28290161, 446119933]",,Franziskanerplatz,living_street,20,False,True,66.395,"LINESTRING (8.3030546 47.0498379, 8.303446 47.049985, 8.3034966 47.0500239, 8.3035444 47.0501902, 8.303542 47.0502475, 8.3035335 47.05026)",,,,
179476011,2,Klosterstrasse,residential,30,False,True,17.104,"LINESTRING (8.2997708 47.0489363, 8.2998727 47.0489772, 8.2999653 47.0490144)",,,,
1204884541,2,Zähringerstrasse,residential,,False,False,93.21300000000001,"LINESTRING (8.2997708 47.0489363, 8.29984 47.0488617, 8.3004286 47.0482279)",,,,
10491942,,Pilatusstrasse,residential,30,True,False,82.124,"LINESTRING (8.3017007 47.0468376, 8.3007872 47.0464401)",,,,
28342631,2,Zähringerstrasse,residential,,False,True,67.961,"LINESTRING (8.3017007 47.0468376, 8.3016476 47.0468991, 8.3012454 47.0473642)",,,,
28342632,,Dufourstrasse,residential,30,False,False,84.40199999999999,"LINESTRING (8.3021933 47.0477629, 8.3021048 47.0477257, 8.3015023 47.0474725, 8.3014716 47.0474596, 8.3012454 47.0473642)",,,,
299326440,2,Bruchstrasse,residential,30,False,False,66.317,"LINESTRING (8.3021933 47.0477629, 8.3025885 47.0473268, 8.3026533 47.0472555)",,,,
299326440,2,Bruchstrasse,residential,30,False,True,114.832,"LINESTRING (8.3021933 47.0477629, 8.3021364 47.0478232, 8.3015214 47.0484766, 8.3014346 47.0485665, 8.3013733 47.0486314)",,,,
28342631,2,Zähringerstrasse,residential,,False,True,114.252,"LINESTRING (8.3012454 47.0473642, 8.3004286 47.0482279)",,,,
28342631,2,Zähringerstrasse,residential,,False,False,67.961,"LINESTRING (8.3012454 47.0473642, 8.3016476 47.0468991, 8.3017007 47.0468376)",,,,
28342632,,Dufourstrasse,residential,30,False,False,78.573,"LINESTRING (8.3012454 47.0473642, 8.3005196 47.047059, 8.3003629 47.0469931)",,,,
28342632,,Dufourstrasse,residential,30,False,True,84.402,"LINESTRING (8.3012454 47.0473642, 8.3014716 47.0474596, 8.3015023 47.0474725, 8.3021048 47.0477257, 8.3021933 47.0477629)",,,,
4496451,2,Klosterstrasse,residential,30,False,True,28.623,"LINESTRING (8.2999653 47.0490144, 8.3000266 47.0490414, 8.3000615 47.0490568, 8.3000846 47.049067, 8.3002042 47.0491218, 8.3002819 47.0491548)",,,,
179476011,2,Klosterstrasse,residential,30,False,False,17.104,"LINESTRING (8.2999653 47.0490144, 8.2998727 47.0489772, 8.2997708 47.0489363)",,,,
4496451,2,Klosterstrasse,residential,30,False,False,28.622999999999998,"LINESTRING (8.3002819 47.0491548, 8.3002042 47.0491218, 8.3000846 47.049067, 8.3000615 47.0490568, 8.3000266 47.0490414, 8.2999653 47.0490144)",,,,
4496451,2,Klosterstrasse,residential,30,False,True,40.137,"LINESTRING (8.3002819 47.0491548, 8.3006128 47.0492941, 8.3007326 47.0493445)",,,,
28342634,,Gibraltarstrasse,residential,30,True,False,167.459,"LINESTRING (8.3002819 47.0491548, 8.3002386 47.0491963, 8.3000045 47.0494204, 8.2995746 47.0497343, 8.2994606 47.0498177, 8.2991478 47.0500968, 8.2989309 47.0503411)",,,,
