osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,ref,junction,bridge,access
314178537,,Viale Giuseppe Galli,living_street,False,True,101.484,"LINESTRING (9.0295469 45.8386748, 9.0288848 45.8387077, 9.0286399 45.8387149, 9.0282614 45.8387371, 9.0282402 45.8387383)",,,,,,
"[594299554, 40247435]",2,Via Emilio Bossi,residential,False,False,94.432,"LINESTRING (9.0308235 45.8378767, 9.0308623 45.8378375, 9.0309235 45.8377756, 9.0313678 45.8371849, 9.0314082 45.8371324)",,,,,,
1237486155,1,,tertiary,True,False,14.762,"LINESTRING (9.0308235 45.8378767, 9.030871 45.8378794, 9.0309146 45.8378928, 9.0309496 45.8379153, 9.0309722 45.8379445)",,,,roundabout,,
308359738,2,Via Emilio Bossi,residential,False,False,19.693,"LINESTRING (9.0318212 45.8360742, 9.031754 45.8359034)",,,,,,
33184511,2,Via Emilio Bossi,residential,False,True,23.738,"LINESTRING (9.0318212 45.8360742, 9.031867 45.8361777, 9.0318991 45.8362503, 9.0319115 45.8362782)",,,,,,
33184519,2,Via Stefano Franscini,residential,False,False,80.71300000000001,"LINESTRING (9.0318212 45.8360742, 9.031568 45.8360945, 9.0307843 45.8361445)",,,,,,
308359738,2,Via Emilio Bossi,residential,False,False,8.66,"LINESTRING (9.0315063 45.8352739, 9.0314767 45.8351988)",,,,,,
308359738,2,Via Emilio Bossi,residential,False,True,51.654,"LINESTRING (9.0315063 45.8352739, 9.0316826 45.8357219)",,,,,,
76462354,1,Via Simone Cantoni,residential,True,False,131.72,"LINESTRING (9.0315063 45.8352739, 9.0329139 45.8350277, 9.0331482 45.8349691)",,,,,,
329287941,2,Corso San Gottardo,residential,False,True,19.726,"LINESTRING (9.0246272 45.8366884, 9.0244204 45.8367919)",,,,,,
32907585,2,Via Vincenzo D'Alberti,residential,False,False,74.12299999999999,"LINESTRING (9.0246272 45.8366884, 9.0245646 45.8366143, 9.024393 45.8363971, 9.0242936 45.8362669, 9.0242417 45.8361876, 9.0242301 45.8361368, 9.0242418 45.8360909)",,,,,,
"[1052745364, 302493655]",2,Viale Romeo Manzoni,residential,False,False,298.643,"LINESTRING (9.0243976 45.8359706, 9.025039 45.8355679, 9.0253906 45.8353539, 9.0254165 45.8353381, 9.02637 45.8347754, 9.0264755 45.8347131, 9.0265368 45.8346819, 9.0269789 45.8344562, 9.027364 45.8342586)",,,,,,
1160898264,2,Via Vincenzo D'Alberti,residential,False,True,18.185000000000002,"LINESTRING (9.0243976 45.8359706, 9.0242906 45.8360387, 9.0242533 45.8360736, 9.0242456 45.8360852, 9.0242418 45.8360909)",,,,,,
1052740756,,,residential,True,False,29.247,"LINESTRING (9.0310078 45.8327629, 9.0309772 45.8327862, 9.0309376 45.8328016, 9.0308931 45.8328075, 9.0308453 45.8328028, 9.0308025 45.8327871, 9.0307832 45.8327725, 9.0307698 45.8327624, 9.0307509 45.8327314, 9.0307479 45.8326978)",,,,roundabout,,
307921381,2,Via Giuseppe Motta,residential,False,False,92.40899999999999,"LINESTRING (9.032924 45.832011, 9.03312 45.8320298, 9.0333945 45.8320218, 9.033578 45.8320454, 9.0336817 45.8320675, 9.0337499 45.8320895, 9.0339335 45.8321909, 9.0340067 45.8322533)",,,,,,
"[1148487875, 1148487876, 1052739765]",,,residential,True,False,57.154999999999994,"LINESTRING (9.032924 45.832011, 9.0329142 45.8320362, 9.0328934 45.832058, 9.0328639 45.8320741, 9.0328287 45.832083, 9.0327912 45.8320837, 9.0327524 45.8320752, 9.0327201 45.832058, 9.0326981 45.8320342, 9.0326889 45.8320066, 9.0326938 45.8319785, 9.0327121 45.8319532, 9.0327416 45.8319337, 9.0327789 45.8319224, 9.0328162 45.8319203, 9.0328527 45.8319266, 9.0328845 45.8319404, 9.0329084 45.8319606, 9.032922 45.8319849, 9.032924 45.832011)",,,,roundabout,,
"[32882465, 289381268]","['1', '2']",Via Bellinzona,primary,True,False,125.09100000000001,"LINESTRING (9.0340067 45.8322533, 9.0340238 45.8322324, 9.0340428 45.832216, 9.0340652 45.8322015, 9.0340927 45.8321879, 9.0341211 45.832176, 9.034155 45.8321632, 9.0345328 45.8320135, 9.0346511 45.8319797, 9.034767 45.8319393, 9.034966 45.8318621, 9.0350951 45.8318147, 9.0354036 45.8317025)",,,2,,,
307921381,2,Via Giuseppe Motta,residential,False,True,92.40900000000002,"LINESTRING (9.0340067 45.8322533, 9.0339335 45.8321909, 9.0337499 45.8320895, 9.0336817 45.8320675, 9.033578 45.8320454, 9.0333945 45.8320218, 9.03312 45.8320298, 9.032924 45.832011)",,,,,,
963474020,,,residential,True,False,15.826,"LINESTRING (9.0340067 45.8322533, 9.0340261 45.8322949, 9.0340302 45.8323199, 9.0340288 45.832341, 9.0340219 45.8323721, 9.0340166 45.8323926)",,,,,,
320871227,2,Via Soldini,unclassified,False,False,18.925,"LINESTRING (9.0250478 45.8337326, 9.0252831 45.8336869)",,,,,,
974676646,,Via Rampa,unclassified,True,False,45.268,"LINESTRING (9.0250478 45.8337326, 9.0245117 45.8338945)",,,,,,
239475772,2,Via Soldini,residential,False,False,27.812,"LINESTRING (9.0250478 45.8337326, 9.0247805 45.8337829, 9.0246992 45.8337749)",,,,,,
"[379457853, 971668492, 1221348189]",3,Via Como,primary,False,True,196.63299999999995,"LINESTRING (9.0337723 45.8381681, 9.0338066 45.838152, 9.0341401 45.8379952, 9.0342545 45.8379402, 9.0346887 45.837736, 9.0347816 45.8376894, 9.0348438 45.8376431, 9.0348859 45.837592, 9.0349043 45.8375344, 9.0348442 45.8369078, 9.0348396 45.836839, 9.034837 45.8367996)",,,2,,,
1120071075,1,,primary,True,False,23.319000000000003,"LINESTRING (9.0337723 45.8381681, 9.0337997 45.8381974, 9.0338123 45.8382312, 9.0338088 45.8382661, 9.0337896 45.8382984, 9.0337568 45.8383248, 9.0337136 45.8383426)",,,,roundabout,,
"[1206352384, 1206352385, 23063094]",2,,motorway_link,False,False,120.64699999999998,"LINESTRING (9.0337136 45.8383426, 9.0337286 45.8383733, 9.0337328 45.8383819, 9.0337597 45.8384169, 9.0337837 45.8384429, 9.0338144 45.8384626, 9.0338455 45.8384792, 9.0338815 45.8384946, 9.0339194 45.8385044, 9.033955 45.8385125, 9.0340668 45.8385256, 9.0342219 45.8385401, 9.0343347 45.8385532, 9.0344299 45.8385654, 9.0345497 45.8385846, 9.0347185 45.8386175, 9.0347623 45.8386273, 9.034805 45.8386372, 9.0348921 45.8386589, 9.0349365 45.8386711, 9.034946 45.8386745, 9.0350095 45.8386962, 9.0350517 45.8387117, 9.0350967 45.8387347)",40,,,,,
184486780,1,,primary,True,False,10.403,"LINESTRING (9.0337136 45.8383426, 9.03367 45.8383496, 9.0336253 45.8383477, 9.0335832 45.8383371)",,,,roundabout,,
33070971,1,Via Como,primary,True,False,69.59,"LINESTRING (9.0335832 45.8383371, 9.0330405 45.8384477, 9.0328855 45.838478, 9.0327807 45.8385027, 9.0327227 45.8385164)",,,2,,,
1211559435,1,,primary,True,False,12.861,"LINESTRING (9.0335832 45.8383371, 9.0335495 45.8383202, 9.0335235 45.8382977, 9.0335068 45.8382712, 9.0335008 45.8382426)",,,,roundabout,,
"[1088398763, 40247421]",2,Via Pietro e Luisita Chiesa,tertiary,False,True,45.293,"LINESTRING (9.0324893 45.8379368, 9.0325171 45.8381923, 9.0325382 45.8383087, 9.0325443 45.8383422)",,,397,,,
1088398764,2,Via Pietro e Luisita Chiesa,tertiary,False,False,120.14099999999999,"LINESTRING (9.0324893 45.8379368, 9.0324499 45.8379052, 9.0323915 45.8378827, 9.0323467 45.8378757, 9.0322416 45.8378794, 9.0321414 45.8378836, 9.0319906 45.8378894, 9.0316877 45.8379063, 9.0313715 45.8379225, 9.0311136 45.8379363, 9.0310245 45.8379415, 9.0309722 45.8379445)",,,397,,,
"[34060788, 34060789]",3,,tertiary,False,False,120.529,"LINESTRING (9.0308295 45.8380771, 9.0308289 45.8381178, 9.030828 45.8381855, 9.0308342 45.8382568, 9.0308396 45.8384079, 9.0308503 45.8385393, 9.0309207 45.8391587)",,,397,,yes,
1183491835,1,,tertiary,True,False,14.405,"LINESTRING (9.0308295 45.8380771, 9.030784 45.8380706, 9.0307439 45.8380542, 9.0307133 45.8380298, 9.0306954 45.8379999)",,,,roundabout,,
174541373,,Via Rinaldo Simen,residential,True,False,21.343,"LINESTRING (9.0306954 45.8379999, 9.0305327 45.8379909, 9.0304209 45.8379836)",,,,,,
1237486154,1,,tertiary,True,False,7.268,"LINESTRING (9.0306954 45.8379999, 9.0306922 45.8379673, 9.0307042 45.8379357)",,,,roundabout,,
1237486153,1,,tertiary,True,False,11.85,"LINESTRING (9.0307042 45.8379357, 9.0307244 45.837913, 9.0307523 45.8378949, 9.0307862 45.8378825, 9.0308235 45.8378767)",,,,roundabout,,
239475772,2,Via Soldini,residential,False,True,10.844,"LINESTRING (9.0230638 45.8340833, 9.0231989 45.8340578)",,,,,,
190927018,2,Via Antonio Chiesa,residential,False,True,41.854,"LINESTRING (9.0237712 45.8318969, 9.0237531 45.8318887, 9.0232378 45.8319295)",,,,,,
33184403,1,Via Grütli,residential,True,False,45.594,"LINESTRING (9.0240554 45.8324746, 9.0238581 45.8320883)",,,,,,
385677245,2,Via Generale Enrico Guisan,residential,False,True,37.045,"LINESTRING (9.0240554 45.8324746, 9.0236075 45.8325912)",,,,,,
33071037,2,Viale Avvocato Carlo Stoppa,residential,False,False,166.489,"LINESTRING (9.0319115 45.8362782, 9.0320626 45.8363066, 9.0329318 45.8364703, 9.033229 45.8365263, 9.0337752 45.836644, 9.0339773 45.8366899)",,,,,,
33184511,2,Via Emilio Bossi,residential,False,False,23.738,"LINESTRING (9.0319115 45.8362782, 9.0318991 45.8362503, 9.031867 45.8361777, 9.0318212 45.8360742)",,,,,,
1088396445,2,Via Emilio Bossi,residential,False,True,60.126999999999995,"LINESTRING (9.0319115 45.8362782, 9.031886 45.8363288, 9.0318653 45.8363704, 9.0317038 45.8366929, 9.0316502 45.8367873)",,,,,,
190975612,2,Via Dante Alighieri,residential,False,True,86.234,"LINESTRING (9.0266881 45.8368231, 9.02767 45.8364578)",30,,,,,
40247442,2,Via Giuseppe Verdi,residential,False,True,101.465,"LINESTRING (9.0266881 45.8368231, 9.0266277 45.836758, 9.0260135 45.8360964, 9.0259768 45.8360569)",30,,,,,
190975612,2,Via Dante Alighieri,residential,False,False,51.709,"LINESTRING (9.0266881 45.8368231, 9.0265749 45.8368676, 9.0260962 45.8370379)",30,,,,,
"[594299552, 385681107]",2,Via al Colle,tertiary,False,False,172.541,"LINESTRING (9.0289532 45.8396592, 9.0289526 45.8396197, 9.028958 45.8395749, 9.0289727 45.8395319, 9.0289955 45.8394908, 9.0290223 45.8394497, 9.0290639 45.8394123, 9.0291001 45.8393899, 9.0291457 45.8393647, 9.0292007 45.839345, 9.0292624 45.8393326, 9.0293135 45.8393346, 9.0295586 45.8393481, 9.0297104 45.8393625, 9.0302227 45.839394, 9.0305238 45.8393981, 9.0305887 45.8393949, 9.0306813 45.8393847, 9.0308596 45.8393401)",,,,,,
"[594299550, 594299551]",2,Via al Colle,tertiary,False,True,150.12900000000002,"LINESTRING (9.0289532 45.8396592, 9.0289767 45.8396973, 9.0290103 45.839729, 9.0290451 45.8397561, 9.0290974 45.8397804, 9.0291511 45.8397972, 9.0292088 45.8398122, 9.0292798 45.8398253, 9.0293442 45.8398243, 9.0294327 45.8398197, 9.0297302 45.8398025, 9.0304466 45.8398982, 9.0306947 45.8399262, 9.0307738 45.8399365)",,,,,,
308423043,1,Corso San Gottardo,unclassified,False,True,46.554,"LINESTRING (9.0315832 45.833223, 9.0310493 45.8334151)",,,,,,
40956404,1,Via Stazione,residential,True,False,71.78,"LINESTRING (9.0315832 45.833223, 9.0313591 45.8329023, 9.0312817 45.8328387, 9.0311888 45.8328095, 9.0311388 45.8327966, 9.0310078 45.8327629)",,,,,,yes
37445873,1,Via Giuseppe Motta,primary,True,False,5.781,"LINESTRING (9.0339826 45.8323025, 9.0340067 45.8322533)",,,2,,,
"[40247426, 551930429, 1206352383]",1,,motorway_link,True,False,416.541,"LINESTRING (9.0352231 45.8390031, 9.0352008 45.8390557, 9.0351827 45.8390894, 9.0351599 45.8391253, 9.0351364 45.8391576, 9.0351116 45.8391884, 9.0350881 45.8392174, 9.03506 45.839251, 9.0350264 45.8392739, 9.0350003 45.8392898, 9.0349627 45.8393094, 9.0349212 45.8393206, 9.0348655 45.8393272, 9.0348313 45.8393295, 9.0347864 45.8393286, 9.0347435 45.8393276, 9.0346952 45.8393229, 9.0346261 45.8393103, 9.0340491 45.8391731, 9.0338523 45.8391271, 9.0336512 45.8390862, 9.0335061 45.8390609, 9.0333734 45.8390389, 9.0332623 45.8390247, 9.0331373 45.8390095, 9.0330254 45.8389965, 9.0328983 45.8389844, 9.0327412 45.8389736, 9.0325673 45.838963, 9.0316815 45.8389388, 9.0305909 45.8389134, 9.0301839 45.8388991)",40,,,,,
"[1088398763, 40247421]",2,Via Pietro e Luisita Chiesa,tertiary,False,False,45.293,"LINESTRING (9.0325443 45.8383422, 9.0325382 45.8383087, 9.0325171 45.8381923, 9.0324893 45.8379368)",,,397,,,
40247423,1,,primary,True,False,13.267,"LINESTRING (9.0325443 45.8383422, 9.0325871 45.8383424, 9.0326286 45.8383497, 9.0326663 45.8383639, 9.0326979 45.838384)",,,,roundabout,,
1088398764,2,Via Pietro e Luisita Chiesa,tertiary,False,True,120.141,"LINESTRING (9.0309722 45.8379445, 9.0310245 45.8379415, 9.0311136 45.8379363, 9.0313715 45.8379225, 9.0316877 45.8379063, 9.0319906 45.8378894, 9.0321414 45.8378836, 9.0322416 45.8378794, 9.0323467 45.8378757, 9.0323915 45.8378827, 9.0324499 45.8379052, 9.0324893 45.8379368)",,,397,,,
1237486156,1,,tertiary,True,False,21.59,"LINESTRING (9.0309722 45.8379445, 9.0309799 45.8379764, 9.0309726 45.8380084, 9.0309511 45.8380371, 9.0309176 45.8380595, 9.0308756 45.8380733, 9.0308295 45.8380771)",,,,roundabout,,
300895930,2,Via Dante Alighieri,residential,False,True,105.629,"LINESTRING (9.0228332 45.8383619, 9.0236062 45.8379239, 9.023891 45.8377625)",30,,,,,
40247436,1,Via Giovan Battista Pioda,residential,True,False,99.341,"LINESTRING (9.0236597 45.8390208, 9.0235913 45.8390152, 9.0235042 45.8389809, 9.0234434 45.8389267, 9.0234081 45.8388953, 9.0231587 45.838664, 9.0228332 45.8383619)",30,,,,,
190975615,,Via Giuseppe Galli,living_street,False,False,99.03500000000001,"LINESTRING (9.0236597 45.8390208, 9.02371 45.8390155, 9.024626 45.838921, 9.024881 45.8389052, 9.0249264 45.8389027)",,,,,,
174541357,2,Via Rinaldo Simen,residential,False,False,30.908,"LINESTRING (9.0247017 45.8384757, 9.0250324 45.8383202)",30,,,,,
1082538256,1,Via Rinaldo Simen,residential,False,False,4.28,"LINESTRING (9.0247017 45.8384757, 9.0246575 45.8384988)",30,,,,,
300895929,2,Via Bernardino Luini,residential,False,False,63.003,"LINESTRING (9.023891 45.8377625, 9.0237184 45.8375992, 9.0235882 45.8374757, 9.0234425 45.8373401, 9.02341 45.8373057)",30,,,,,
300895930,2,Via Dante Alighieri,residential,False,False,105.629,"LINESTRING (9.023891 45.8377625, 9.0236062 45.8379239, 9.0228332 45.8383619)",30,,,,,
300895931,1,Via Bernardino Luini,residential,True,False,79.494,"LINESTRING (9.023891 45.8377625, 9.0239393 45.837805, 9.0242317 45.8380643, 9.024278 45.8381053, 9.0245254 45.8383244)",30,,,,,
385677247,2,Via Dante Alighieri,residential,False,True,95.55,"LINESTRING (9.023891 45.8377625, 9.024165 45.8376076, 9.0244977 45.8374865, 9.0245427 45.8374701, 9.0249716 45.8373656)",30,,,,,
174541357,2,Via Rinaldo Simen,residential,False,True,30.908,"LINESTRING (9.0250324 45.8383202, 9.0247017 45.8384757)",30,,,,,
300895928,1,,residential,True,False,39.279,"LINESTRING (9.0250324 45.8383202, 9.0245254 45.8383244)",30,,,,,no
174541357,2,Via Rinaldo Simen,residential,False,False,92.637,"LINESTRING (9.0250324 45.8383202, 9.0251367 45.8382912, 9.0251569 45.8382897, 9.0261045 45.8382215, 9.0262141 45.8382114)",30,,,,,
40247440,2,Via dei Fontana da Sagno,residential,False,True,130.814,"LINESTRING (9.0262141 45.8382114, 9.0262069 45.8380833, 9.0261096 45.8371648, 9.0260962 45.8370379)",30,,,,,
172261942,2,Via dei Fontana da Sagno,residential,False,True,69.591,"LINESTRING (9.0262141 45.8382114, 9.0262516 45.8385982, 9.0262943 45.8388345)",30,,,,,
174541357,2,Via Rinaldo Simen,residential,False,True,92.637,"LINESTRING (9.0262141 45.8382114, 9.0261045 45.8382215, 9.0251569 45.8382897, 9.0251367 45.8382912, 9.0250324 45.8383202)",30,,,,,
104383427,1,Via Valdani,residential,True,False,80.005,"LINESTRING (9.029232 45.8362636, 9.0288908 45.8355845)",,,,,,
33184519,2,Via Stefano Franscini,residential,False,True,120.98500000000001,"LINESTRING (9.029232 45.8362636, 9.029316 45.8362572, 9.0297473 45.8362246, 9.0298775 45.8362147, 9.0305509 45.8361625, 9.0306159 45.8361575, 9.0307843 45.8361445)",,,,,,
43783759,1,Via Stefano Franscini,residential,True,False,110.018,"LINESTRING (9.029232 45.8362636, 9.0282809 45.8363342, 9.0281768 45.8363362, 9.02803 45.8363059, 9.0278831 45.8362049)",,,,,,permissive
"[301688183, 40247439]",2,"['Via Francesco Soave', 'Via dottor Francesco Bertola']","['living_street', 'residential']",False,False,110.28399999999999,"LINESTRING (9.0278986 45.8370916, 9.0279844 45.8370873, 9.028484 45.8370617, 9.0293205 45.8370709)",,,,,,
301688183,2,Via Francesco Soave,residential,False,False,96.062,"LINESTRING (9.0293205 45.8370709, 9.0305595 45.8371054)",,,,,,
76344804,1,Via Valdani,residential,True,False,90.03,"LINESTRING (9.0293205 45.8370709, 9.0293141 45.8369988, 9.029232 45.8362636)",,,,,,
"[40247439, 301688183]",2,"['Via Francesco Soave', 'Via dottor Francesco Bertola']","['residential', 'living_street']",False,True,110.284,"LINESTRING (9.0293205 45.8370709, 9.028484 45.8370617, 9.0279844 45.8370873, 9.0278986 45.8370916)",,,,,,
301688183,2,Via Francesco Soave,residential,False,False,27.505,"LINESTRING (9.0305595 45.8371054, 9.0309133 45.8371261)",,,,,,
301688183,2,Via Francesco Soave,residential,False,True,96.062,"LINESTRING (9.0305595 45.8371054, 9.0293205 45.8370709)",,,,,,
174541369,1,Via Alfonso Turconi,residential,True,False,98.24,"LINESTRING (9.0304209 45.8379836, 9.0305595 45.8371054)",,,,,,
40247433,1,Via Breggia,residential,True,False,112.756,"LINESTRING (9.0304209 45.8379836, 9.0303981 45.8381107, 9.0298884 45.8386514, 9.0295469 45.8386748)",,,,,,
174541364,,Via Rinaldo Simen,residential,True,False,22.583,"LINESTRING (9.0304209 45.8379836, 9.0305265 45.8379657, 9.0306275 45.8379487, 9.0307042 45.8379357)",,,,,,
1088396445,2,Via Emilio Bossi,residential,False,False,42.708,"LINESTRING (9.0314082 45.8371324, 9.0316502 45.8367873)",,,,,,
"[594299554, 40247435]",2,Via Emilio Bossi,residential,False,True,94.432,"LINESTRING (9.0314082 45.8371324, 9.0313678 45.8371849, 9.0309235 45.8377756, 9.0308623 45.8378375, 9.0308235 45.8378767)",,,,,,
252838170,1,,residential,True,False,141.79299999999998,"LINESTRING (9.0314082 45.8371324, 9.0315343 45.8371464, 9.0319832 45.8373084, 9.032259 45.8374771, 9.032409 45.8375926, 9.0326181 45.8377671, 9.0325968 45.837831, 9.0324893 45.8379368)",,,,,,
301688183,2,Via Francesco Soave,residential,False,True,38.346000000000004,"LINESTRING (9.0314082 45.8371324, 9.0313619 45.8371318, 9.0309133 45.8371261)",,,,,,
40247440,2,Via dei Fontana da Sagno,residential,False,False,130.814,"LINESTRING (9.0260962 45.8370379, 9.0261096 45.8371648, 9.0262069 45.8380833, 9.0262141 45.8382114)",30,,,,,
190975612,2,Via Dante Alighieri,residential,False,True,51.709,"LINESTRING (9.0260962 45.8370379, 9.0265749 45.8368676, 9.0266881 45.8368231)",30,,,,,
385677247,2,Via Dante Alighieri,residential,False,False,94.556,"LINESTRING (9.0260962 45.8370379, 9.0254779 45.8371949, 9.025358 45.8372353, 9.0249716 45.8373656)",30,,,,,
190975612,2,Via Dante Alighieri,residential,False,False,86.234,"LINESTRING (9.02767 45.8364578, 9.0266881 45.8368231)",30,,,,,
190975613,1,Via Dante Alighieri,residential,True,False,32.771,"LINESTRING (9.02767 45.8364578, 9.0277189 45.8364077, 9.027804 45.8363273, 9.0278831 45.8362049)",30,,,,,
40247442,2,Via Giuseppe Verdi,residential,False,False,101.465,"LINESTRING (9.0259768 45.8360569, 9.0260135 45.8360964, 9.0266277 45.836758, 9.0266881 45.8368231)",30,,,,,
308359739,2,Corso San Gottardo,residential,True,False,125.946,"LINESTRING (9.0259768 45.8360569, 9.025749 45.8361628, 9.0249444 45.8365394, 9.0246272 45.8366884)",,,,,,
33184473,2,Corso San Gottardo,residential,False,True,45.446,"LINESTRING (9.0274433 45.8354142, 9.0275906 45.8353394, 9.0279216 45.8351776)",,,,,,
308359739,2,Corso San Gottardo,residential,True,False,134.21999999999997,"LINESTRING (9.0274433 45.8354142, 9.0272539 45.8354972, 9.0267093 45.8357359, 9.0266467 45.8357621, 9.0259937 45.8360495, 9.0259768 45.8360569)",,,,,,
40247445,2,Via Giacomo Puccini,residential,False,False,34.556,"LINESTRING (9.0334613 45.8374292, 9.0332422 45.8376999)",,,,,,
40247445,2,Via Giacomo Puccini,residential,False,True,91.597,"LINESTRING (9.0334613 45.8374292, 9.0338999 45.8368448, 9.0339243 45.836808, 9.0339419 45.8367711, 9.0339637 45.836721, 9.0339773 45.8366899)",,,,,,
40247445,2,Via Giacomo Puccini,residential,False,True,34.556,"LINESTRING (9.0332422 45.8376999, 9.0334613 45.8374292)",,,,,,
1088396445,2,Via Emilio Bossi,residential,False,True,42.708,"LINESTRING (9.0316502 45.8367873, 9.0314082 45.8371324)",,,,,,
40247446,1,Via Guglielmo Camponovo,residential,True,False,157.421,"LINESTRING (9.0316502 45.8367873, 9.032926 45.837241, 9.0332486 45.8373516, 9.0334613 45.8374292)",,,,,,
1088396445,2,Via Emilio Bossi,residential,False,False,60.127,"LINESTRING (9.0316502 45.8367873, 9.0317038 45.8366929, 9.0318653 45.8363704, 9.031886 45.8363288, 9.0319115 45.8362782)",,,,,,
"[102320768, 27840570, 173137942]",1,Via Bellinzona,primary,True,False,133.77900000000002,"LINESTRING (9.0354599 45.831777, 9.0353368 45.8318739, 9.0353016 45.8318972, 9.0352 45.8319347, 9.0350585 45.831991, 9.0350182 45.831999, 9.0349036 45.8320228, 9.0347209 45.8320687, 9.0345151 45.8321394, 9.0343464 45.8322077, 9.0341968 45.8322683, 9.0340982 45.8323077, 9.0340825 45.832318, 9.0340642 45.8323345, 9.0340166 45.8323926)",,yes,2,,,
