osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,access
126834984,Torsgatan,residential,40,False,False,123.988,"LINESTRING (14.2779236 57.795157, 14.2798318 57.7956143)",,,,,
23874121,Torsgatan,residential,40,False,True,22.113999999999997,"LINESTRING (14.2779236 57.795157, 14.2778144 57.7950774, 14.2776919 57.7950013)",,,,,
126834976,Järnvägsgatan,residential,40,False,False,186.18099999999998,"LINESTRING (14.2779236 57.795157, 14.2776401 57.795247, 14.2773809 57.7952995, 14.2768574 57.795391, 14.2761364 57.7954596, 14.2755013 57.7955099, 14.2748947 57.7955389)",,,,,
333948066,Järnvägsgatan,residential,40,False,True,199.793,"LINESTRING (14.2779236 57.795157, 14.2780632 57.7951166, 14.2782286 57.7950633, 14.2785299 57.7949574, 14.2787926 57.7948462, 14.2790825 57.7946889, 14.2793465 57.7945355, 14.2795868 57.7943754, 14.2798207 57.7941951, 14.2801881 57.7938635)",,,,,
23873807,Bruksgatan,residential,40,False,False,69.335,"LINESTRING (14.2765549 57.794478, 14.277135 57.7939365)",,,,,
23874121,Torsgatan,residential,40,False,False,89.028,"LINESTRING (14.2765549 57.794478, 14.2776919 57.7950013)",,,,,
23874121,Torsgatan,residential,40,False,True,123.716,"LINESTRING (14.2765549 57.794478, 14.274924 57.7940072, 14.2747193 57.7939481)",,,,,
8212306,Drottninggatan,tertiary,40,False,False,69.524,"LINESTRING (14.2747193 57.7939481, 14.2748157 57.7938553, 14.2752909 57.7934021)",,,,,
23855370,Drottninggatan,tertiary,40,False,False,101.406,"LINESTRING (14.2747193 57.7939481, 14.274617 57.794048, 14.2743086 57.7943356, 14.2741377 57.7944972, 14.2740954 57.7945551, 14.2740713 57.7946044, 14.2740592 57.7946619, 14.2740633 57.7947073, 14.2740968 57.7947698)",,,,,
23874121,Torsgatan,residential,40,False,False,123.716,"LINESTRING (14.2747193 57.7939481, 14.274924 57.7940072, 14.2765549 57.794478)",,,,,
252075686,Torsgatan,tertiary,40,False,True,105.144,"LINESTRING (14.2747193 57.7939481, 14.2745523 57.7939043, 14.2731275 57.7935305)",,,,,
761064300,Vårstarondellen,tertiary,60,True,False,7.8,"LINESTRING (14.2660167 57.7884589, 14.2660518 57.7884292, 14.2660944 57.7884025)",2,132,roundabout,,
667688622,,tertiary,40,True,False,3.734,"LINESTRING (14.2713411 57.7900887, 14.2713066 57.7900606)",2,F 943.01,roundabout,,
382750306,Esplanaden,tertiary,40,True,False,7.6850000000000005,"LINESTRING (14.2725617 57.7901004, 14.2726331 57.7900864, 14.2726865 57.790084)",2,,roundabout,,
23762941,Kungsgatan,tertiary,40,True,False,184.97899999999998,"LINESTRING (14.2730168 57.7902583, 14.2731687 57.7903018, 14.2735859 57.7904214, 14.273914 57.7905155, 14.2743001 57.7906261, 14.2750494 57.7908409, 14.2757656 57.7910462)",,,,,
45496255,,tertiary,40,True,False,35.266999999999996,"LINESTRING (14.2730168 57.7902583, 14.272969 57.7903382, 14.2729169 57.7903877, 14.2728519 57.7904328, 14.2727831 57.7904705, 14.2726835 57.7905115)",2,,roundabout,,
427437175,Esplanaden,tertiary,40,True,False,10.244,"LINESTRING (14.2726835 57.7905115, 14.2726321 57.7905194, 14.2725777 57.7905221, 14.272513 57.7905218)",2,,roundabout,,
