osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,tunnel
295277236,2,Storgatan,secondary,30,False,False,31.737000000000002,"LINESTRING (15.915262 56.7432974, 15.9154234 56.7431759, 15.915539 56.7430566)",,,
295277237,,Storgatan,secondary,30,False,True,61.971000000000004,"LINESTRING (15.915262 56.7432974, 15.9151521 56.7433791, 15.9150387 56.7434578, 15.9147591 56.7436471, 15.9146203 56.7437291)",,,
4473596,,Villagatan,residential,,False,True,126.92500000000001,"LINESTRING (15.9104079 56.7415658, 15.909688 56.7408309, 15.9094375 56.7405561)",,,
39199420,,Tunnelgatan,residential,,False,False,123.208,"LINESTRING (15.9104079 56.7415658, 15.9105118 56.7416533, 15.9106439 56.7417412, 15.9107666 56.7418022, 15.9109028 56.7418486, 15.911063 56.7418938, 15.9113909 56.7419938, 15.9118322 56.7421078, 15.9120494 56.7421792)",,,
40526453,,Odengatan,residential,,False,False,184.997,"LINESTRING (15.9104079 56.7415658, 15.9097092 56.7417614, 15.9095603 56.7417952, 15.9094571 56.741807, 15.9093498 56.7417982, 15.9088321 56.7416798, 15.9086417 56.7416209, 15.9085129 56.7415481, 15.9080679 56.741113)",,,
39199420,,Tunnelgatan,residential,,False,False,70.919,"LINESTRING (15.9120494 56.7421792, 15.9122063 56.7422417, 15.9123605 56.7423285, 15.9124403 56.742402, 15.9124933 56.7424623, 15.9125357 56.7425775, 15.9125584 56.7427172)",,,
39199420,,Tunnelgatan,residential,,False,True,123.20800000000001,"LINESTRING (15.9120494 56.7421792, 15.9118322 56.7421078, 15.9113909 56.7419938, 15.911063 56.7418938, 15.9109028 56.7418486, 15.9107666 56.7418022, 15.9106439 56.7417412, 15.9105118 56.7416533, 15.9104079 56.7415658)",,,
"[346583248, 346583249, 83074227]",,Linneavägen,unclassified,,False,True,250.47899999999998,"LINESTRING (15.9120494 56.7421792, 15.9121071 56.7421152, 15.9121701 56.7419971, 15.9122217 56.7418419, 15.9122694 56.741668, 15.9122935 56.7415345, 15.9122666 56.7414625, 15.9121991 56.7413088, 15.9119277 56.7409832, 15.9118502 56.7408974, 15.911798 56.7408396, 15.9111173 56.7400865)",yes,,
"[83461885, 83486402, 83461877, 83486407]",,"['Engshyttegatan', 'Stationsplan']","['unclassified', 'residential']",30,False,False,298.239,"LINESTRING (15.9051957 56.7423941, 15.9054648 56.7423948, 15.9060368 56.7424189, 15.9061875 56.7424307, 15.9063973 56.7424418, 15.9068339 56.7424873, 15.9074528 56.7425756, 15.90789 56.7426432, 15.9085003 56.7427367, 15.9088435 56.7427859, 15.9093055 56.7428439, 15.9099714 56.7429308)",yes,,
83471746,,Grönvägen,tertiary,40,False,False,188.76,"LINESTRING (15.9051957 56.7423941, 15.9052794 56.7422078, 15.9054843 56.7419442, 15.9055058 56.741918, 15.9055378 56.7418796, 15.9056872 56.7416728, 15.9058656 56.7414411, 15.9062542 56.7409889, 15.9062941 56.7409424, 15.906396 56.7408329)",,,
83471746,,Grönvägen,tertiary,40,False,True,66.785,"LINESTRING (15.9051957 56.7423941, 15.9051388 56.7425606, 15.9050961 56.7427255, 15.9050472 56.7429888)",,,
4473585,,Sveaplansgatan,tertiary,,False,False,164.694,"LINESTRING (15.9061214 56.7458715, 15.9060896 56.7458174, 15.9056725 56.7451081, 15.9054823 56.7447847, 15.9053329 56.7444936, 15.9053158 56.744458)",,,
39199406,,Långgatan,secondary,40,False,False,128.004,"LINESTRING (15.9061214 56.7458715, 15.9065065 56.7457169, 15.9068768 56.7456034, 15.9069921 56.7455872, 15.9076063 56.7455467, 15.9079362 56.745521, 15.9080623 56.7455129)",,,
83456447,2,Sveavägen,secondary,40,False,True,83.42,"LINESTRING (15.9061214 56.7458715, 15.9060818 56.7458999, 15.9059702 56.7459687, 15.9052904 56.7464671)",,,
83456447,2,Sveavägen,secondary,40,False,False,83.42,"LINESTRING (15.9052904 56.7464671, 15.9059702 56.7459687, 15.9060818 56.7458999, 15.9061214 56.7458715)",,,
83456447,2,Sveavägen,secondary,40,False,True,73.25699999999999,"LINESTRING (15.9052904 56.7464671, 15.9051612 56.7465539, 15.9049981 56.7466617, 15.9049021 56.7467227, 15.9046043 56.746893, 15.9044788 56.7469513)",,,
83456453,,Borgmästaregatan,living_street,,False,True,206.14,"LINESTRING (15.9052904 56.7464671, 15.9051231 56.7463309, 15.9049806 56.7460864, 15.9043171 56.7447004)",,,
"[83468252, 39200300, 83468255]",,Norra Esplanaden,tertiary,40,False,True,99.765,"LINESTRING (15.9052904 56.7464671, 15.9055207 56.7464892, 15.90575 56.7465113, 15.9059701 56.7465372, 15.9061336 56.7465481, 15.9069114 56.7465785)",yes,H 574,
83456447,2,Sveavägen,secondary,40,False,False,73.257,"LINESTRING (15.9044788 56.7469513, 15.9046043 56.746893, 15.9049021 56.7467227, 15.9049981 56.7466617, 15.9051612 56.7465539, 15.9052904 56.7464671)",,,
83456447,2,Sveavägen,secondary,40,False,True,77.084,"LINESTRING (15.9044788 56.7469513, 15.9044086 56.7469856, 15.9040518 56.7471599, 15.9035099 56.7473962)",,,
83456457,,Smedjegatan,residential,40,False,False,225.153,"LINESTRING (15.9044788 56.7469513, 15.9040533 56.7464412, 15.9037355 56.7460705, 15.9034239 56.7457071, 15.9029284 56.7451136)",,,
44397523,,Tunnelgatan,residential,40,False,False,96.106,"LINESTRING (15.9123324 56.7432801, 15.9122841 56.7434294, 15.9122841 56.7435214, 15.9122948 56.7436287, 15.9123616 56.7437606, 15.9124866 56.7439898, 15.912551 56.7440649, 15.9126221 56.7441024)",,,
"[1030695994, 44397523, 82444676, 39199420]",,Tunnelgatan,residential,40,False,True,64.1,"LINESTRING (15.9123324 56.7432801, 15.9124263 56.7430271, 15.9124519 56.7429707, 15.9124992 56.7428646, 15.9125584 56.7427172)",,,yes
"[83461890, 295277235]",,Stora Nygatan,residential,"['40', '30']",False,True,97.231,"LINESTRING (15.9123324 56.7432801, 15.912154 56.7432691, 15.9119555 56.7432787, 15.9114432 56.743311, 15.9113313 56.7433107, 15.9111985 56.7432923, 15.9110966 56.7432654, 15.911004 56.7432217, 15.9109683 56.7431988, 15.9108639 56.7431316)",,,
"[4470594, 295277237]",,Storgatan,secondary,30,False,False,42.639,"LINESTRING (15.9131518 56.7442245, 15.9131934 56.7441656, 15.9132497 56.7441237, 15.9133007 56.7440935, 15.9134281 56.7440538, 15.9136802 56.7440046)",,,
4473595,,Stora Trädgårdsgatan,secondary,,False,False,104.696,"LINESTRING (15.9131518 56.7442245, 15.913133 56.7442862, 15.9131451 56.7444355, 15.9131813 56.7446069, 15.91329 56.7451607)",,,
83498161,,Storgatan,residential,40,False,True,35.11,"LINESTRING (15.9131518 56.7442245, 15.9129801 56.7441921, 15.9127475 56.7441398, 15.9127347 56.7441369, 15.9126221 56.7441024)",,,
82444678,,Långgatan,tertiary,40,False,False,105.918,"LINESTRING (15.91329 56.7451607, 15.9150173 56.7450599)",,,
4473595,,Stora Trädgårdsgatan,secondary,,False,True,104.696,"LINESTRING (15.91329 56.7451607, 15.9131813 56.7446069, 15.9131451 56.7444355, 15.913133 56.7442862, 15.9131518 56.7442245)",,,
39199406,,Långgatan,secondary,40,False,True,137.769,"LINESTRING (15.91329 56.7451607, 15.9127039 56.745204, 15.9116699 56.7452768, 15.9110489 56.745318)",,,
39200094,2,Transtorpsvägen,tertiary,,False,False,191.07600000000002,"LINESTRING (15.91329 56.7451607, 15.9133061 56.7452239, 15.913384 56.7455529, 15.9134187 56.7457063, 15.9134603 56.7457615, 15.9135716 56.7458063, 15.9150332 56.7462183, 15.915256 56.7462673)",,H 575,
39200094,2,Transtorpsvägen,tertiary,,False,True,191.07599999999996,"LINESTRING (15.915256 56.7462673, 15.9150332 56.7462183, 15.9135716 56.7458063, 15.9134603 56.7457615, 15.9134187 56.7457063, 15.913384 56.7455529, 15.9133061 56.7452239, 15.91329 56.7451607)",,H 575,
39200465,,Lilla Trädgårdsgatan,residential,,False,False,135.09,"LINESTRING (15.915256 56.7462673, 15.9152547 56.746188, 15.9150173 56.7450599)",,,
4473592,,Doktor Sandbergs gata,residential,40,True,False,103.506,"LINESTRING (15.9023045 56.7479481, 15.901488 56.7473993, 15.9014461 56.7472999, 15.9014896 56.7471817)",,,
83456447,2,Sveavägen,secondary,40,False,False,34.21,"LINESTRING (15.9023045 56.7479481, 15.9026713 56.7477759, 15.9027307 56.747748)",,,
"[83456458, 83456447]",2,Sveavägen,secondary,"['40', '30']",False,True,72.541,"LINESTRING (15.9023045 56.7479481, 15.902212 56.7479906, 15.9020672 56.7480544, 15.9013816 56.7483598)",,,
83456447,2,Sveavägen,secondary,40,False,False,61.544,"LINESTRING (15.9027307 56.747748, 15.9028472 56.7476933, 15.9029068 56.7476666, 15.9035099 56.7473962)",,,
83456447,2,Sveavägen,secondary,40,False,True,34.21,"LINESTRING (15.9027307 56.747748, 15.9026713 56.7477759, 15.9023045 56.7479481)",,,
83456462,,Hantverkaregatan,residential,,False,True,89.48,"LINESTRING (15.9014896 56.7471817, 15.9004161 56.7477304)",,,
4473591,,Doktor Sandbergs gata,residential,40,True,False,103.185,"LINESTRING (15.9014896 56.7471817, 15.9017531 56.7471815, 15.9019264 56.7472439, 15.9022178 56.7474266, 15.9027307 56.747748)",,,
83481373,,Doktor Sandbergs gata,residential,,False,True,163.432,"LINESTRING (15.9014896 56.7471817, 15.9007044 56.7466852, 15.9006566 56.7466549, 15.9002759 56.7464142, 15.8997312 56.7460724)",,,
44397523,,Tunnelgatan,residential,40,False,True,96.10600000000001,"LINESTRING (15.9126221 56.7441024, 15.912551 56.7440649, 15.9124866 56.7439898, 15.9123616 56.7437606, 15.9122948 56.7436287, 15.9122841 56.7435214, 15.9122841 56.7434294, 15.9123324 56.7432801)",,,
81830151,,Storgatan,residential,40,True,False,111.289,"LINESTRING (15.9126221 56.7441024, 15.9125215 56.7441634, 15.9124061 56.7441914, 15.9121822 56.7442149, 15.9117973 56.7442495, 15.9114513 56.7442671, 15.9112152 56.7442664, 15.9109692 56.7442546, 15.9108692 56.7442498)",,,
83498161,,Storgatan,residential,40,False,False,35.11,"LINESTRING (15.9126221 56.7441024, 15.9127347 56.7441369, 15.9127475 56.7441398, 15.9129801 56.7441921, 15.9131518 56.7442245)",,,
83461883,,Stora Nygatan,residential,30,False,True,93.251,"LINESTRING (15.9049957 56.7435913, 15.9050805 56.7435904, 15.9061159 56.7435537, 15.90651 56.7434982)",,,
83471746,,Grönvägen,tertiary,40,False,False,67.33,"LINESTRING (15.9049957 56.7435913, 15.9049839 56.7434912, 15.9049673 56.7434197, 15.9050472 56.7429888)",,,
83471746,,Grönvägen,tertiary,40,False,True,98.542,"LINESTRING (15.9049957 56.7435913, 15.9051175 56.7440669, 15.9052841 56.7443918, 15.9053158 56.744458)",,,
83468251,,Algatan,residential,,False,False,80.731,"LINESTRING (15.9086828 56.7459198, 15.9086557 56.7461101, 15.9086284 56.7463012, 15.9086035 56.7466444)",,,
348591839,,Fabriksgatan,residential,40,True,False,55.261,"LINESTRING (15.9086828 56.7459198, 15.9083364 56.745703, 15.9082501 56.7454997)",,,
39200300,,Norra Esplanaden,tertiary,,False,True,64.322,"LINESTRING (15.9097116 56.7467049, 15.9104607 56.7471122)",,H 574,
39200300,,Norra Esplanaden,tertiary,,False,False,67.898,"LINESTRING (15.9097116 56.7467049, 15.9095286 56.7466949, 15.9086035 56.7466444)",,H 574,
"[83461874, 39200356]",,"['Mejerivägen', 'Dunderbergsgatan']",residential,40,False,False,197.92600000000002,"LINESTRING (15.9097116 56.7467049, 15.9099105 56.7463342, 15.9100605 56.7460248, 15.9102623 56.7459413, 15.9105335 56.7458732, 15.9107057 56.7458413, 15.9110264 56.745782, 15.9111358 56.7456967, 15.9110489 56.745318)",,,
83461874,,Dunderbergsgatan,residential,,False,False,71.976,"LINESTRING (15.9110489 56.745318, 15.9109336 56.7446738)",,,
39199406,,Långgatan,secondary,40,False,False,137.769,"LINESTRING (15.9110489 56.745318, 15.9116699 56.7452768, 15.9127039 56.745204, 15.91329 56.7451607)",,,
39199406,,Långgatan,secondary,40,False,True,171.85000000000002,"LINESTRING (15.9110489 56.745318, 15.9092814 56.745435, 15.9083506 56.7454938, 15.9082501 56.7454997)",,,
"[83461874, 39200356]",,"['Mejerivägen', 'Dunderbergsgatan']",residential,40,False,True,197.926,"LINESTRING (15.9110489 56.745318, 15.9111358 56.7456967, 15.9110264 56.745782, 15.9107057 56.7458413, 15.9105335 56.7458732, 15.9102623 56.7459413, 15.9100605 56.7460248, 15.9099105 56.7463342, 15.9097116 56.7467049)",,,
39200466,,Kyrkogatan,residential,,False,True,72.992,"LINESTRING (15.9136802 56.7440046, 15.9137493 56.7440593, 15.9138103 56.744063, 15.9139739 56.7440461, 15.9141979 56.7440274, 15.9148161 56.7439935)",,,
295277237,,Storgatan,secondary,30,False,False,65.84700000000001,"LINESTRING (15.9136802 56.7440046, 15.9139578 56.7439626, 15.9142877 56.7438678, 15.9144661 56.743806, 15.9146203 56.7437291)",,,
"[4470594, 295277237]",,Storgatan,secondary,30,False,True,42.638999999999996,"LINESTRING (15.9136802 56.7440046, 15.9134281 56.7440538, 15.9133007 56.7440935, 15.9132497 56.7441237, 15.9131934 56.7441656, 15.9131518 56.7442245)",,,
