osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction,tunnel,bridge
8261236,Lilla Håjumsgatan,residential,False,False,94.124,50,"LINESTRING (12.282797 58.2800973, 12.2842729 58.2797591)",,,,,
8261236,Lilla Håjumsgatan,residential,False,True,94.124,50,"LINESTRING (12.2842729 58.2797591, 12.282797 58.2800973)",,,,,
155818664,Kungsgatan,residential,False,True,96.502,50,"LINESTRING (12.2842729 58.2797591, 12.2835879 58.2789695)",,,,,
155818684,Kungsgatan,residential,False,False,90.94,50,"LINESTRING (12.2842729 58.2797591, 12.2848993 58.2805077)",,,,,
155818662,Lilla Håjumsgatan,residential,False,False,46.381,,"LINESTRING (12.2842729 58.2797591, 12.2847699 58.2796405, 12.2849953 58.2795867)",,,,,
8261238,Stora Håjumsgatan,residential,False,True,45.336,,"LINESTRING (12.2835879 58.2789695, 12.2828777 58.2791332)",,,,,
155818664,Kungsgatan,residential,False,False,96.502,50,"LINESTRING (12.2835879 58.2789695, 12.2842729 58.2797591)",,,,,
155818596,Stora Håjumsgatan,residential,False,False,121.988,50,"LINESTRING (12.2835879 58.2789695, 12.2841342 58.2788442, 12.2855004 58.2785309)",,,,,
155818596,Stora Håjumsgatan,residential,False,True,121.988,50,"LINESTRING (12.2855004 58.2785309, 12.2841342 58.2788442, 12.2835879 58.2789695)",,,,,
155818634,Drottninggatan,tertiary,False,True,94.376,50,"LINESTRING (12.2855004 58.2785309, 12.285547 58.2785843, 12.2856426 58.2786937, 12.2861741 58.2793022)",2,,,,
155818634,Drottninggatan,tertiary,False,False,113.224,50,"LINESTRING (12.2876756 58.2809688, 12.2875871 58.2808525, 12.2872176 58.2804308, 12.287007 58.2801928, 12.2868495 58.2800487)",2,,,,
155818634,Drottninggatan,tertiary,False,True,102.685,50,"LINESTRING (12.2876756 58.2809688, 12.2877547 58.2810728, 12.2877889 58.281113, 12.2879767 58.2812724, 12.2881074 58.281413, 12.2882958 58.2816259, 12.2883756 58.2817134, 12.2884454 58.2817973)",2,,,,
155818647,Nygatan,residential,False,True,22.349,50,"LINESTRING (12.2876756 58.2809688, 12.2878694 58.2809269, 12.288031 58.2808948)",,,,,
8261255,Trollgatan,residential,True,False,125.396,50,"LINESTRING (12.2884454 58.2817973, 12.2882066 58.2818563, 12.2865099 58.2822834)",,,,,
"[47110426, 309610575]",Drottninggatan,tertiary,True,False,99.617,50,"LINESTRING (12.2884454 58.2817973, 12.288668 58.2819658, 12.2889457 58.282237, 12.2891488 58.2824096, 12.2891887 58.2824525, 12.2892925 58.2825727)","['4', '3']",,,,
155818634,Drottninggatan,tertiary,False,False,102.685,50,"LINESTRING (12.2884454 58.2817973, 12.2883756 58.2817134, 12.2882958 58.2816259, 12.2881074 58.281413, 12.2879767 58.2812724, 12.2877889 58.281113, 12.2877547 58.2810728, 12.2876756 58.2809688)",2,,,,
155818600,Kungsgatan,residential,False,True,103.882,50,"LINESTRING (12.2865099 58.2822834, 12.2857464 58.2814398)",,,,,
155818573,Trollgatan,residential,False,False,118.436,,"LINESTRING (12.2865099 58.2822834, 12.285756 58.2824673, 12.2846722 58.2827318)",,,,,
"[108586424, 836304957, 675555999]",Österlånggatan,residential,True,False,108.202,50,"LINESTRING (12.2846722 58.2827318, 12.28555 58.2833011, 12.2857287 58.2834185, 12.2858037 58.2834677, 12.2858377 58.2834877)",,,,,
155818573,Trollgatan,residential,False,True,118.436,,"LINESTRING (12.2846722 58.2827318, 12.285756 58.2824673, 12.2865099 58.2822834)",,,,,
155818621,Österlånggatan,residential,False,True,107.33699999999999,50,"LINESTRING (12.2846722 58.2827318, 12.2844741 58.2826215, 12.2842016 58.2823471, 12.2838781 58.2818726)",,,,,
8261250,Nygatan,residential,False,True,77.27600000000001,50,"LINESTRING (12.2886947 58.2807333, 12.2888272 58.2806829, 12.2893738 58.280146)",,,,,
151642912,Vänegatan,residential,False,False,46.855999999999995,50,"LINESTRING (12.2886947 58.2807333, 12.2888032 58.2807807, 12.2891986 58.2808953, 12.2893816 58.2809483)",,,,,
155818614,Nygatan,residential,False,False,42.756,50,"LINESTRING (12.2886947 58.2807333, 12.2886317 58.2807479, 12.2885742 58.2807612, 12.288031 58.2808948)",,,,,
157423015,Flundregatan,residential,False,True,85.507,50,"LINESTRING (12.2893738 58.280146, 12.2906637 58.2805085)",,,,,
8261250,Nygatan,residential,False,False,77.27600000000001,50,"LINESTRING (12.2893738 58.280146, 12.2888272 58.2806829, 12.2886947 58.2807333)",,,,,
155818617,Klintvägen,residential,False,True,151.85500000000002,,"LINESTRING (12.2893738 58.280146, 12.2889512 58.2798508, 12.2888236 58.2797238, 12.2887277 58.2795936, 12.2886657 58.2794408, 12.2886444 58.2792869, 12.2886387 58.2792031, 12.2886542 58.2791198, 12.2887018 58.2788863)",,,,,
155818658,Staveredsgatan,residential,False,True,99.88099999999999,50,"LINESTRING (12.2950002 58.2864178, 12.2948562 58.2864773, 12.2948437 58.2864828, 12.2937534 58.2869464, 12.2937294 58.2869561, 12.2936703 58.2869818)",,,,,
447533869,Drottninggatan,tertiary,True,False,101.016,50,"LINESTRING (12.2950002 58.2864178, 12.2948475 58.2863153, 12.2939195 58.2857089)",1,,,,
8261261,Rinmansgatan,residential,True,False,155.758,,"LINESTRING (12.293652 58.2841732, 12.2943077 58.284592, 12.2945823 58.2847673, 12.2949241 58.2849857, 12.2953454 58.2852547)",,,,,
8261262,Nydqvistsgatan,residential,False,False,61.704,,"LINESTRING (12.293652 58.2841732, 12.2932872 58.2843354, 12.2929737 58.2844738, 12.2928425 58.2845293)",,,,,
8261262,Nydqvistsgatan,residential,False,True,66.74,,"LINESTRING (12.293652 58.2841732, 12.2944744 58.2838215, 12.2945343 58.2837924)",,,,,
47123116,Stridsbergsgatan,residential,False,False,68.495,,"LINESTRING (12.2953454 58.2852547, 12.2953774 58.2852404, 12.2955297 58.2851721, 12.2959062 58.2850057, 12.2961665 58.2848999, 12.2962493 58.2848629)",,,,,
47123116,Stridsbergsgatan,residential,False,True,73.78099999999999,,"LINESTRING (12.2953454 58.2852547, 12.2951318 58.2853488, 12.2949588 58.2854257, 12.2947542 58.2855188, 12.2946193 58.2855802, 12.2944564 58.2856482, 12.2943782 58.2856809)",,,,,
49402610,Tingvallaplan,residential,False,False,38.612,,"LINESTRING (12.2962493 58.2848629, 12.2967475 58.2846349)",,,,,
49989376,Djupebäcksgatan,residential,True,False,155.626,50,"LINESTRING (12.2962493 58.2848629, 12.2945343 58.2837924)",,,,,
8261263,Djupebäcksgatan,residential,False,True,89.34299999999999,,"LINESTRING (12.2962493 58.2848629, 12.296395 58.2849543, 12.296559 58.2850548, 12.2966484 58.2851144, 12.2967483 58.2852177, 12.2967586 58.2852332, 12.2968453 58.2853642, 12.2969874 58.285555)",,,,,
47123116,Stridsbergsgatan,residential,False,True,68.495,,"LINESTRING (12.2962493 58.2848629, 12.2961665 58.2848999, 12.2959062 58.2850057, 12.2955297 58.2851721, 12.2953774 58.2852404, 12.2953454 58.2852547)",,,,,
"[49402610, 50131011]","['Tingvallaplan', 'Elviusgatan']",residential,False,False,134.457,50,"LINESTRING (12.2972819 58.284604, 12.2975138 58.2845965, 12.2980296 58.2845925, 12.2983091 58.2845899, 12.2983977 58.2845875, 12.2984412 58.2845818, 12.2984773 58.2845712, 12.2985161 58.284538, 12.2985241 58.2845207, 12.2985312 58.2844962, 12.2985265 58.2844802, 12.2985057 58.2844555, 12.2979594 58.2841062)",,,,,
49402610,Tingvallaplan,residential,False,True,31.753,,"LINESTRING (12.2972819 58.284604, 12.2968646 58.284645, 12.2967475 58.2846349)",,,,,
49989113,Stridsbergsgatan,residential,False,False,18.839,,"LINESTRING (12.2972819 58.284604, 12.2972243 58.2845633, 12.2971542 58.2845158, 12.2970872 58.284469)",,,,,
47110433,Polhemsgatan,residential,False,True,80.76,50,"LINESTRING (12.2864042 58.2838272, 12.2863154 58.2838648, 12.2858224 58.2840405, 12.2853503 58.2842234, 12.2852827 58.2842509)",,,,,
"[8261241, 52171535]","['Kungsgatan', 'Polhemsgatan']",residential,True,False,114.44099999999999,50,"LINESTRING (12.2864042 58.2838272, 12.2864806 58.283802, 12.2865211 58.2837869, 12.2875706 58.2833842, 12.2875572 58.2833648, 12.2874565 58.2832721, 12.2874099 58.2832321, 12.2873156 58.2831472)",,,,,
190580217,Österlånggatan,residential,False,True,50.334999999999994,50,"LINESTRING (12.2864042 58.2838272, 12.286358 58.2837945, 12.286331 58.283781, 12.2860467 58.283593, 12.2858377 58.2834877)",2,,,,
447533905,Österlånggatan,residential,False,False,112.863,,"LINESTRING (12.2864042 58.2838272, 12.2864629 58.2838649, 12.2868385 58.2841105, 12.2869349 58.2841735, 12.2870329 58.2842375, 12.2875062 58.284542, 12.2875801 58.2845855, 12.2876235 58.2846141)",,,,,
37556495,Torggatan,secondary,False,False,62.589000000000006,50,"LINESTRING (12.2858377 58.2834877, 12.285451 58.2836164, 12.2851018 58.2837688, 12.2849849 58.2838256)",5,O 2028,,,
190580217,Österlånggatan,residential,False,False,50.334999999999994,50,"LINESTRING (12.2858377 58.2834877, 12.2860467 58.283593, 12.286331 58.283781, 12.286358 58.2837945, 12.2864042 58.2838272)",2,,,,
309612836,Torggatan,secondary,False,True,63.693,50,"LINESTRING (12.2858377 58.2834877, 12.2860012 58.2834441, 12.2861005 58.2834165, 12.286813 58.2832324)",4,O 2028,,,
"[845709528, 108067402]",Åkersbergsvägen,tertiary,True,False,44.275,50,"LINESTRING (12.2827815 58.2838443, 12.2828917 58.2838647, 12.2830072 58.2839252, 12.2831553 58.2840096, 12.2832161 58.2840402, 12.283349 58.2841)",,,,,
"[155818629, 841600118]",Garvaregatan,residential,False,False,18.662,50,"LINESTRING (12.2923174 58.2863974, 12.2924497 58.2863392, 12.2925629 58.2862901)",,,,,
184722433,Garvaregatan,residential,False,True,84.916,50,"LINESTRING (12.2923174 58.2863974, 12.2922769 58.2864133, 12.2912794 58.2868434, 12.291191 58.2868796)",,,,,
8245986,Staveredsgatan,residential,False,False,17.143,50,"LINESTRING (12.2934411 58.287078, 12.2935512 58.2870318, 12.2936703 58.2869818)",,,,,
155818630,Kungsgatan,residential,True,False,100.222,50,"LINESTRING (12.2934411 58.287078, 12.293354 58.2870311, 12.2924018 58.2864488, 12.2923932 58.2864431, 12.2923174 58.2863974)",,,,,
47148811,Storgatan,residential,True,False,75.756,50,"LINESTRING (12.2865358 58.2850771, 12.2873435 58.2856099)",,,,,
"[23330453, 447533895]","['Föreningsgatan', 'Strandgatan']",residential,False,"[False, True]",151.829,50,"LINESTRING (12.2865358 58.2850771, 12.2855399 58.2855063, 12.2862119 58.2860972)",,,,,
155818619,Föreningsgatan,residential,False,False,81.812,50,"LINESTRING (12.2865358 58.2850771, 12.2874739 58.2846782, 12.2876235 58.2846141)",,,,,
189232665,Storgatan,residential,False,True,117.50200000000001,50,"LINESTRING (12.2865358 58.2850771, 12.2853848 58.2843222, 12.2852827 58.2842509)",,,,,
155818619,Föreningsgatan,residential,False,True,81.812,50,"LINESTRING (12.2876235 58.2846141, 12.2874739 58.2846782, 12.2865358 58.2850771)",,,,,
189233338,Föreningsgatan,residential,False,False,85.804,50,"LINESTRING (12.2876235 58.2846141, 12.2877313 58.2845706, 12.2887648 58.2841289)",,,,,
447533904,Österlånggatan,residential,False,False,74.348,50,"LINESTRING (12.2876235 58.2846141, 12.2877542 58.2846934, 12.2883348 58.2850667, 12.2884327 58.2851299)",,,,,
447533905,Österlånggatan,residential,False,True,112.863,,"LINESTRING (12.2876235 58.2846141, 12.2875801 58.2845855, 12.2875062 58.284542, 12.2870329 58.2842375, 12.2869349 58.2841735, 12.2868385 58.2841105, 12.2864629 58.2838649, 12.2864042 58.2838272)",,,,,
47110433,Polhemsgatan,residential,False,False,80.76,50,"LINESTRING (12.2852827 58.2842509, 12.2853503 58.2842234, 12.2858224 58.2840405, 12.2863154 58.2838648, 12.2864042 58.2838272)",,,,,
189232665,Storgatan,residential,False,False,117.50200000000001,50,"LINESTRING (12.2852827 58.2842509, 12.2853848 58.2843222, 12.2865358 58.2850771)",,,,,
"[447533888, 227916616]",Storgatan,residential,False,True,28.057,50,"LINESTRING (12.2852827 58.2842509, 12.2852405 58.284223, 12.2849891 58.2840513)",,,,,
189233338,Föreningsgatan,residential,False,True,85.804,50,"LINESTRING (12.2887648 58.2841289, 12.2877313 58.2845706, 12.2876235 58.2846141)",,,,,
47110429,,residential,False,False,12.683,50,"LINESTRING (12.2903446 58.2834461, 12.2905138 58.2833747)",,,,,
47110428,Föreningsgatan,residential,False,True,26.86,,"LINESTRING (12.2903446 58.2834461, 12.2901546 58.2835364, 12.2900084 58.2836107)",,,,,
"[309610560, 76615435]",Drottninggatan,tertiary,True,False,107.82400000000001,50,"LINESTRING (12.2903446 58.2834461, 12.2901028 58.2832899, 12.2895755 58.2829492, 12.289355 58.2828068, 12.2893014 58.2827722, 12.2891877 58.282691)","['2', '3']",,,,
447533879,Magasinsgatan,residential,False,True,85.821,50,"LINESTRING (12.2895808 58.284649, 12.2888359 58.2849541, 12.2885139 58.2850956, 12.2884327 58.2851299)",,,,,
155818677,Spannmålsgatan,residential,False,True,85.791,,"LINESTRING (12.2904127 58.2851809, 12.2897056 58.2854752, 12.2894765 58.2855675, 12.2893273 58.2856276, 12.2892565 58.2856561)",,,,,
447533881,Olof Palmes gata,residential,False,True,85.499,50,"LINESTRING (12.2913203 58.285753, 12.2907804 58.2859862, 12.2902451 58.2862175, 12.2901906 58.2862414)",,,,,
47122982,Magasinsgatan,residential,False,True,101.27,50,"LINESTRING (12.2911715 58.2839413, 12.2898374 58.2845223)",,,,,
155818589,Drottninggatan,tertiary,True,False,73.27,50,"LINESTRING (12.2911715 58.2839413, 12.2905202 58.2835518, 12.2904423 58.2835049, 12.2903446 58.2834461)",,,,,
47123116,Stridsbergsgatan,residential,False,False,18.509,,"LINESTRING (12.2939195 58.2857089, 12.2941681 58.285741, 12.2942276 58.2857348)",,,,,
155818564,Drottninggatan,tertiary,True,False,90.705,50,"LINESTRING (12.2939195 58.2857089, 12.2937876 58.2856269, 12.2930481 58.2851472, 12.2929392 58.2850766)",,,,,
155818627,Garvaregatan,residential,False,True,102.315,50,"LINESTRING (12.2939195 58.2857089, 12.2937916 58.2857608, 12.2937628 58.2857753, 12.292992 58.2861065, 12.292661 58.2862451, 12.2926237 58.2862632, 12.2925629 58.2862901)",,,,,
155818644,Storgatan,residential,True,False,84.441,50,"LINESTRING (12.2881641 58.2861333, 12.2890778 58.2867215)",,,,,
447533885,Spannmålsgatan,residential,False,True,95.307,50,"LINESTRING (12.2881641 58.2861333, 12.286903 58.2866766)",,,,,
447533883,Spannmålsgatan,residential,False,False,83.024,50,"LINESTRING (12.2881641 58.2861333, 12.2882529 58.2860936, 12.2888928 58.2858147, 12.2891803 58.2856894, 12.2892565 58.2856561)",,,,,
"[108587290, 733014445]",Olof Palmes gata,residential,False,True,99.51400000000001,50,"LINESTRING (12.2890778 58.2867215, 12.2885427 58.2869441, 12.2880536 58.2871476, 12.287985 58.2871766, 12.2877412 58.2872758)",,,,,
155818584,Olof Palmes gata,residential,False,False,22.023,50,"LINESTRING (12.2890778 58.2867215, 12.2891578 58.2866873, 12.2893696 58.2865962)",,,,,
155818677,Spannmålsgatan,residential,False,False,85.791,,"LINESTRING (12.2892565 58.2856561, 12.2893273 58.2856276, 12.2894765 58.2855675, 12.2897056 58.2854752, 12.2904127 58.2851809)",,,,,
447533883,Spannmålsgatan,residential,False,True,83.024,50,"LINESTRING (12.2892565 58.2856561, 12.2891803 58.2856894, 12.2888928 58.2858147, 12.2882529 58.2860936, 12.2881641 58.2861333)",,,,,
447533901,Österlånggatan,residential,False,True,75.779,50,"LINESTRING (12.2892565 58.2856561, 12.2885465 58.2852022, 12.2884327 58.2851299)",,,,,
447533902,Österlånggatan,residential,False,False,84.961,50,"LINESTRING (12.2892565 58.2856561, 12.2893511 58.2857144, 12.2895698 58.2858524, 12.290086 58.2861782, 12.2901432 58.2862105, 12.2901906 58.2862414)",,,,,
47079433,Österlånggatan,residential,False,False,91.956,50,"LINESTRING (12.2901906 58.2862414, 12.2902492 58.2862793, 12.290829 58.2866482, 12.2911397 58.286845, 12.291191 58.2868796)",,,,,
47119656,Olof Palmes gata,residential,False,True,51.255,50,"LINESTRING (12.2901906 58.2862414, 12.2900627 58.2862959, 12.2895587 58.2865149, 12.2895119 58.2865332)",,,,,
447533881,Olof Palmes gata,residential,False,False,85.499,50,"LINESTRING (12.2901906 58.2862414, 12.2902451 58.2862175, 12.2907804 58.2859862, 12.2913203 58.285753)",,,,,
447533902,Österlånggatan,residential,False,True,84.961,50,"LINESTRING (12.2901906 58.2862414, 12.2901432 58.2862105, 12.290086 58.2861782, 12.2895698 58.2858524, 12.2893511 58.2857144, 12.2892565 58.2856561)",,,,,
155818620,Drottninggatan,tertiary,True,False,13.847000000000001,50,"LINESTRING (12.2929392 58.2850766, 12.2929233 58.2850677, 12.2927763 58.2849862)",2,,,,
675800128,Olof Palmes gata,residential,False,True,92.341,50,"LINESTRING (12.2929392 58.2850766, 12.2927929 58.2851385, 12.2917083 58.2855971)",,,,,
155818678,Strandgatan,residential,False,True,76.044,50,"LINESTRING (12.286903 58.2866766, 12.2862119 58.2860972)",,,,,
447533885,Spannmålsgatan,residential,False,False,95.307,50,"LINESTRING (12.286903 58.2866766, 12.2881641 58.2861333)",,,,,
155818679,Strandgatan,residential,False,False,82.783,50,"LINESTRING (12.286903 58.2866766, 12.2869651 58.286737, 12.2877412 58.2872758)",,,,,
8245986,Staveredsgatan,residential,False,True,17.143,50,"LINESTRING (12.2936703 58.2869818, 12.2935512 58.2870318, 12.2934411 58.287078)",,,,,
155818658,Staveredsgatan,residential,False,False,99.881,50,"LINESTRING (12.2936703 58.2869818, 12.2937294 58.2869561, 12.2937534 58.2869464, 12.2948437 58.2864828, 12.2948562 58.2864773, 12.2950002 58.2864178)",,,,,
47079070,Kungsgatan,residential,True,False,100.52900000000001,50,"LINESTRING (12.2925629 58.2862901, 12.2926326 58.2863331, 12.292645 58.2863409, 12.2935773 58.2869258, 12.2936703 58.2869818)",,,,,
155818627,Garvaregatan,residential,False,False,102.315,50,"LINESTRING (12.2925629 58.2862901, 12.2926237 58.2862632, 12.292661 58.2862451, 12.292992 58.2861065, 12.2937628 58.2857753, 12.2937916 58.2857608, 12.2939195 58.2857089)",,,,,
"[155818629, 841600118]",Garvaregatan,residential,False,True,18.662,50,"LINESTRING (12.2925629 58.2862901, 12.2924497 58.2863392, 12.2923174 58.2863974)",,,,,
47110429,,residential,False,True,12.683,50,"LINESTRING (12.2905138 58.2833747, 12.2903446 58.2834461)",,,,,
77594872,Drottninggatan,tertiary,True,False,93.572,50,"LINESTRING (12.2905138 58.2833747, 12.2906096 58.2834323, 12.291242 58.2838333, 12.2913976 58.2839369, 12.2915297 58.2840249)",,,,,
47123116,Stridsbergsgatan,residential,False,False,10.649000000000001,,"LINESTRING (12.2942276 58.2857348, 12.2943367 58.2856957, 12.2943782 58.2856809)",,,,,
47123116,Stridsbergsgatan,residential,False,True,18.509,,"LINESTRING (12.2942276 58.2857348, 12.2941681 58.285741, 12.2939195 58.2857089)",,,,,
845591003,Drottninggatan,tertiary,True,False,180.752,50,"LINESTRING (12.2942276 58.2857348, 12.2950289 58.2862475, 12.295174 58.2863456, 12.2960418 58.2869006, 12.2961835 58.2869938)",,,,,
447533872,Järnvägsgatan,residential,False,True,12.504,50,"LINESTRING (12.2961835 58.2869938, 12.2960044 58.2870553)",,,,,
49402609,Tingvallavägen,residential,False,False,14.684000000000001,,"LINESTRING (12.2961835 58.2869938, 12.2962888 58.2869577, 12.2963818 58.2869134)",,,,,
47110428,Föreningsgatan,residential,False,False,26.86,,"LINESTRING (12.2900084 58.2836107, 12.2901546 58.2835364, 12.2903446 58.2834461)",,,,,
47122982,Magasinsgatan,residential,False,False,101.27,50,"LINESTRING (12.2898374 58.2845223, 12.2911715 58.2839413)",,,,,
155818584,Olof Palmes gata,residential,False,True,22.023,50,"LINESTRING (12.2893696 58.2865962, 12.2891578 58.2866873, 12.2890778 58.2867215)",,,,,
47119656,Olof Palmes gata,residential,False,False,51.255,50,"LINESTRING (12.2895119 58.2865332, 12.2895587 58.2865149, 12.2900627 58.2862959, 12.2901906 58.2862414)",,,,,
47123116,Stridsbergsgatan,residential,False,False,73.781,,"LINESTRING (12.2943782 58.2856809, 12.2944564 58.2856482, 12.2946193 58.2855802, 12.2947542 58.2855188, 12.2949588 58.2854257, 12.2951318 58.2853488, 12.2953454 58.2852547)",,,,,
47123116,Stridsbergsgatan,residential,False,True,10.649000000000001,,"LINESTRING (12.2943782 58.2856809, 12.2943367 58.2856957, 12.2942276 58.2857348)",,,,,
151748389,Drottninggatan,residential,True,False,86.39900000000002,50,"LINESTRING (12.2943782 58.2856809, 12.2949435 58.2860193, 12.2952001 58.2861728, 12.2953536 58.2862647)",,,,,
8245991,Repslagaregatan,residential,True,False,123.886,,"LINESTRING (12.2953536 58.2862647, 12.2957304 58.286101, 12.2960632 58.2859565, 12.2960902 58.2859447, 12.2964762 58.2857771, 12.2969044 58.2855911, 12.2969874 58.285555)",,,,,
47123169,Drottninggatan,residential,False,True,93.889,,"LINESTRING (12.2953536 58.2862647, 12.2959401 58.2866347, 12.296106 58.2867394, 12.2963818 58.2869134)",,,,,
47123169,Drottninggatan,residential,False,False,93.889,,"LINESTRING (12.2963818 58.2869134, 12.296106 58.2867394, 12.2959401 58.2866347, 12.2953536 58.2862647)",,,,,
49402609,Tingvallavägen,residential,False,False,92.10600000000001,,"LINESTRING (12.2963818 58.2869134, 12.2974398 58.286436, 12.2975844 58.2863784)",,,,,
49402609,Tingvallavägen,residential,False,True,14.684000000000001,,"LINESTRING (12.2963818 58.2869134, 12.2962888 58.2869577, 12.2961835 58.2869938)",,,,,
47123493,,tertiary_link,True,False,13.255,50,"LINESTRING (12.291303 58.2840275, 12.2915297 58.2840249)",,,,,
155818582,Drottninggatan,tertiary,True,False,12.287,50,"LINESTRING (12.291303 58.2840275, 12.2911715 58.2839413)",,,,,
155818670,Drottninggatan,tertiary,True,False,115.25,50,"LINESTRING (12.2915297 58.2840249, 12.2918363 58.2842421, 12.292185 58.2844686, 12.2927753 58.2848277)",,,,,
226524940,Gärdhemsvägen,secondary,True,False,10.226,50,"LINESTRING (12.2977042 58.2809965, 12.297683 58.2810166, 12.2976546 58.2810341, 12.2976201 58.2810482, 12.2975809 58.2810584)",,O 2028,roundabout,,
226524940,Gärdhemsvägen,secondary,True,False,11.681000000000001,50,"LINESTRING (12.2976931 58.2808952, 12.2977073 58.280911, 12.2977168 58.2809278, 12.2977213 58.2809452, 12.2977206 58.2809627, 12.2977149 58.2809799, 12.2977042 58.2809965)",,O 2028,roundabout,,
