osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access
309453693,Spelmansgatan,residential,False,False,84.20500000000001,"LINESTRING (13.6703262 59.4119481, 13.6702517 59.411985, 13.6701279 59.4120588, 13.6700256 59.4121061, 13.669642 59.4122921, 13.6692184 59.4124503)",,,
335715906,Skattkärrsvägen,tertiary,False,False,42.522999999999996,"LINESTRING (13.6703262 59.4119481, 13.6705354 59.4120399, 13.67075 59.412146, 13.6708697 59.4122117)",30,,
"[335715906, 822537786]",Skattkärrsvägen,tertiary,False,True,124.40299999999999,"LINESTRING (13.6703262 59.4119481, 13.6699373 59.4117969, 13.6698212 59.4117573, 13.6696348 59.4116959, 13.6692707 59.4115884, 13.6690924 59.4115342, 13.6684607 59.4113598)","['30', '50']",,
270217894,Sjögatan,residential,False,False,48.918,"LINESTRING (13.6763817 59.4138839, 13.6763834 59.4137676, 13.6765972 59.4134628)",,,
298812738,Skogsvallsvägen,residential,False,True,246.144,"LINESTRING (13.6763817 59.4138839, 13.6763216 59.4139291, 13.6755533 59.414506, 13.6752475 59.4146783, 13.6744977 59.4150042, 13.6740148 59.4152201, 13.6734152 59.4154806)",,,
335715905,Skattkärrsvägen,tertiary,False,False,88.61699999999999,"LINESTRING (13.6763817 59.4138839, 13.6768848 59.4141241, 13.6771857 59.414286, 13.6774869 59.4144481)",50,,
335715905,Skattkärrsvägen,tertiary,False,True,207.677,"LINESTRING (13.6763817 59.4138839, 13.6761699 59.4137937, 13.6758831 59.4136836, 13.6755314 59.413553, 13.6751879 59.4134523, 13.6748357 59.4133717, 13.6745936 59.4133186, 13.674462 59.4132933, 13.6740405 59.4132095, 13.6736727 59.4131364, 13.6731586 59.4130168)",50,,
266382967,Stationsvägen,residential,False,False,86.584,"LINESTRING (13.6708697 59.4122117, 13.6709826 59.4121549, 13.6720476 59.4117152)",50,2,yes
"[335715906, 822525414, 822525415]",Skattkärrsvägen,tertiary,False,False,73.985,"LINESTRING (13.6708697 59.4122117, 13.670937 59.4122494, 13.6712453 59.4124077, 13.6714261 59.4124905, 13.6715988 59.4125656, 13.6718246 59.4126654)",30,1,
335715906,Skattkärrsvägen,tertiary,False,True,42.522999999999996,"LINESTRING (13.6708697 59.4122117, 13.67075 59.412146, 13.6705354 59.4120399, 13.6703262 59.4119481)",30,,
266382967,Stationsvägen,residential,False,False,25.389,"LINESTRING (13.6731621 59.410759, 13.6735251 59.4106248)",50,2,yes
266382967,Stationsvägen,residential,False,True,126.74700000000001,"LINESTRING (13.6731621 59.410759, 13.6729427 59.4108991, 13.6726649 59.4113363, 13.6724879 59.4115178, 13.6720476 59.4117152)",50,2,yes
270217907,Ängskogsvägen,residential,False,False,156.05300000000003,"LINESTRING (13.6731621 59.410759, 13.6722403 59.4102576, 13.6714249 59.4098317, 13.6712457 59.4097504)",,,
