osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,ref
3511967,True,Tegnérgatan,residential,30,False,119.225,"LINESTRING (14.8006225 56.8747991, 14.8003497 56.8737373)",,,
59343494,False,Trädgårdsgatan,residential,30,False,128.215,"LINESTRING (14.8006225 56.8747991, 14.7985368 56.8749737)",,,
59343494,False,Trädgårdsgatan,residential,30,True,18.807,"LINESTRING (14.8006225 56.8747991, 14.8007946 56.8747858, 14.8009295 56.8747778)",,,
59343494,False,Trädgårdsgatan,residential,30,True,115.52,"LINESTRING (14.8009295 56.8747778, 14.8028111 56.8746294)",,,
8128358,True,Tegnérgatan,residential,30,False,121.56500000000001,"LINESTRING (14.8009295 56.8747778, 14.801178 56.8758149, 14.8011817 56.8758287, 14.8011906 56.8758617)",,,
59343494,False,Trädgårdsgatan,residential,30,False,18.807,"LINESTRING (14.8009295 56.8747778, 14.8007946 56.8747858, 14.8006225 56.8747991)",,,
5477171,False,Vallgatan,residential,30,True,121.87,"LINESTRING (14.8028111 56.8746294, 14.8025449 56.8735431)",,,
59343494,False,Trädgårdsgatan,residential,30,False,115.52,"LINESTRING (14.8028111 56.8746294, 14.8009295 56.8747778)",,,
5477171,False,Vallgatan,residential,30,False,122.26299999999999,"LINESTRING (14.8028111 56.8746294, 14.8030572 56.8756717, 14.8030613 56.8756891, 14.8030686 56.8757199)",,,
59343494,False,Trädgårdsgatan,residential,30,True,134.85000000000002,"LINESTRING (14.8028111 56.8746294, 14.8033647 56.8745874, 14.8040917 56.8745262, 14.8048372 56.874468, 14.8050064 56.8744522)",,,
59343494,False,Trädgårdsgatan,residential,30,False,134.85000000000002,"LINESTRING (14.8050064 56.8744522, 14.8048372 56.874468, 14.8040917 56.8745262, 14.8033647 56.8745874, 14.8028111 56.8746294)",,,
166693694,False,Värendsgatan,residential,30,False,122.71300000000001,"LINESTRING (14.8050064 56.8744522, 14.8050344 56.874544, 14.8050924 56.8747585, 14.8052153 56.8752453, 14.8052771 56.8754895, 14.8052798 56.8755, 14.8052915 56.8755447)",,,
166693694,False,Värendsgatan,residential,30,True,119.22999999999999,"LINESTRING (14.8050064 56.8744522, 14.8049965 56.8743624, 14.8049521 56.8742274, 14.8047266 56.8733913)",,,
166693694,False,Värendsgatan,residential,30,False,20.535,"LINESTRING (14.8046706 56.8731948, 14.8046948 56.8732812, 14.8047246 56.8733771)",,,
166693694,False,Värendsgatan,residential,30,True,96.07900000000001,"LINESTRING (14.8046706 56.8731948, 14.8045855 56.8728927, 14.8044491 56.8723762, 14.8044332 56.8723407)",,,
166693694,False,Värendsgatan,residential,30,True,1.584,"LINESTRING (14.8047266 56.8733913, 14.8047246 56.8733771)",,,
