osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge
25162003,76,Gävlevägen,primary,50,roundabout,True,False,27.244999999999997,"LINESTRING (17.405102 60.6359826, 17.4052284 60.6360358, 17.4052758 60.6361141, 17.4052292 60.6361925)",
25162008,76,Gävlevägen,primary,50,,False,True,97.707,"LINESTRING (17.405102 60.6359826, 17.4051659 60.6359295, 17.4057923 60.6352785, 17.4058945 60.6351952)",
25162003,76,Gävlevägen,primary,50,roundabout,True,False,27.386,"LINESTRING (17.4048711 60.6362486, 17.4047398 60.6361976, 17.4046863 60.6361199, 17.4047277 60.6360403)",
25162006,76,Gävlevägen,primary,50,,False,False,330.75,"LINESTRING (17.4048711 60.6362486, 17.4047665 60.6363311, 17.4038884 60.6371095, 17.4034507 60.6374954, 17.4033386 60.6375877, 17.4029682 60.6378926, 17.4024981 60.6381921, 17.4018297 60.6385749, 17.4015189 60.6387076)",
25162003,76,Gävlevägen,primary,50,roundabout,True,False,22.893,"LINESTRING (17.4047277 60.6360403, 17.4048924 60.6359765, 17.405102 60.6359826)",
"[158910803, 33442694, 32856279]",,Kul-Stinas väg,unclassified,,,False,"[False, True]",143.954,"LINESTRING (17.4047277 60.6360403, 17.4045507 60.636005, 17.4034829 60.6357431, 17.4033905 60.6357209, 17.4023378 60.6354912)",yes
25162003,76,Gävlevägen,primary,50,roundabout,True,False,22.027,"LINESTRING (17.4052292 60.6361925, 17.4051325 60.6362384, 17.4050042 60.6362586, 17.4048711 60.6362486)",
158838534,C 790,Kyrkbyvägen,tertiary,,,False,True,94.809,"LINESTRING (17.4052292 60.6361925, 17.4053377 60.6362176, 17.4069053 60.6364158)",
38608062,,Kanalvägen,residential,,,False,False,82.419,"LINESTRING (17.4066827 60.6314286, 17.4079626 60.6318228)",
38608062,,Kanalvägen,residential,,,False,True,58.707,"LINESTRING (17.4066827 60.6314286, 17.4057293 60.6311834)",
38608062,,Kanalvägen,residential,,,False,False,58.707,"LINESTRING (17.4057293 60.6311834, 17.4066827 60.6314286)",
38608062,,Kanalvägen,residential,,,False,True,82.419,"LINESTRING (17.4079626 60.6318228, 17.4066827 60.6314286)",
38608062,,Kanalvägen,residential,,,False,False,92.785,"LINESTRING (17.4079626 60.6318228, 17.4093193 60.6322276, 17.4094027 60.6322653)",
25162008,76,Gävlevägen,primary,50,,False,False,47.572,"LINESTRING (17.4094027 60.6322653, 17.4089564 60.6326329)",
38608062,,Kanalvägen,residential,,,False,True,92.785,"LINESTRING (17.4094027 60.6322653, 17.4093193 60.6322276, 17.4079626 60.6318228)",
32851019,,Lillvägen,residential,30,,False,False,121.165,"LINESTRING (17.4147756 60.6307843, 17.4136708 60.6317297)",
158831477,C 790,Östra vägen,tertiary,,,False,False,148.17899999999997,"LINESTRING (17.4147756 60.6307843, 17.415287 60.6309398, 17.4155221 60.6310745, 17.4156518 60.6312213, 17.4158107 60.6314867, 17.4158859 60.63169, 17.4158626 60.6317841, 17.4158325 60.6319054)",
32851019,,Lillvägen,residential,30,,False,True,121.165,"LINESTRING (17.4136708 60.6317297, 17.4147756 60.6307843)",
32851021,,Majorsvägen,residential,,,False,False,85.41,"LINESTRING (17.4136708 60.6317297, 17.4152274 60.6316447)",
32851021,,Majorsvägen,residential,,,False,True,100.804,"LINESTRING (17.4136708 60.6317297, 17.4118273 60.6317965)",
32851021,,Majorsvägen,residential,,,False,False,100.804,"LINESTRING (17.4118273 60.6317965, 17.4136708 60.6317297)",
32851021,,Majorsvägen,residential,,,False,True,76.311,"LINESTRING (17.4118273 60.6317965, 17.4104323 60.6318507)",
32851021,,Majorsvägen,residential,,,False,False,76.311,"LINESTRING (17.4104323 60.6318507, 17.4118273 60.6317965)",
32851021,,Majorsvägen,residential,,,False,True,85.41,"LINESTRING (17.4152274 60.6316447, 17.4136708 60.6317297)",
158830722,,Brovägen,tertiary,,,False,True,51.602000000000004,"LINESTRING (17.4167684 60.6318369, 17.416242 60.6318754, 17.4158325 60.6319054)",
32856334,,Brunnsvägen,residential,,,False,False,80.544,"LINESTRING (17.412308 60.6343463, 17.410831 60.6343549)",
158831477,C 790,Östra vägen,tertiary,,,False,False,119.458,"LINESTRING (17.412308 60.6343463, 17.4123636 60.6346947, 17.4123746 60.6349812, 17.4123208 60.6354187)",
158831477,C 790,Östra vägen,tertiary,,,False,True,32.842,"LINESTRING (17.412308 60.6343463, 17.4122627 60.6341818, 17.4122181 60.6340543)",
