osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,ref,junction,lanes
978397844,Västeråsvägen,residential,50,,False,False,66.222,"LINESTRING (16.0020272 59.5142218, 16.0024587 59.5142282, 16.0032001 59.5142459)",,,,
48980269,Torggatan,tertiary,40,9.0,True,False,58.57600000000001,"LINESTRING (15.9945888 59.5140263, 15.9953314 59.5142134, 15.9953397 59.5142152, 15.9954379 59.5142359, 15.9955229 59.5142561)",,U 558,,
"[50064288, 48980270]",Torggatan,tertiary,40,7.0,False,"[False, True]",81.608,"LINESTRING (15.9945888 59.5140263, 15.9942753 59.5139119, 15.9941972 59.5138854, 15.9939261 59.5137967, 15.9935525 59.5136745, 15.9933879 59.5136174)",yes,U 558,,
978397946,Cpl Köping,primary,60,6.5,True,False,5.952999999999999,"LINESTRING (15.9883439 59.5106892, 15.9883963 59.5106861, 15.9884489 59.5106882)",,250,roundabout,2
1028142154,Cpl Köping,primary,60,6.5,True,False,2.989,"LINESTRING (15.9886706 59.5108203, 15.9886664 59.5108471)",,250,roundabout,2
493753225,Sveavägen,residential,40,7.0,True,False,41.817,"LINESTRING (15.9904767 59.5124117, 15.9903016 59.512439, 15.9897708 59.5125264)",,,,
978397705,,tertiary,40,8.0,True,False,15.552000000000001,"LINESTRING (15.9904767 59.5124117, 15.9904355 59.5124063, 15.9903972 59.5123969, 15.9903633 59.5123838, 15.9903301 59.512363, 15.9903066 59.5123389, 15.9902974 59.512318)",,U 558,roundabout,1
978397705,,tertiary,40,8.0,True,False,2.401,"LINESTRING (15.9905192 59.5124128, 15.9904767 59.5124117)",,U 558,roundabout,1
50064293,Torggatan,tertiary,40,7.0,False,False,36.842,"LINESTRING (15.9916922 59.5130051, 15.9920442 59.5131549, 15.9921955 59.5132162)",,U 558,,
493753229,Torggatan,tertiary,40,7.0,True,False,93.584,"LINESTRING (15.9916922 59.5130051, 15.9913462 59.5128595, 15.9909975 59.5126717, 15.9907374 59.5125193, 15.9906663 59.5124778, 15.9905192 59.5124128)",,U 558,,
1029118380,,tertiary,40,8.0,True,False,5.05,"LINESTRING (15.9907208 59.5123132, 15.9907127 59.5123356, 15.9906955 59.5123565)",,U 558,roundabout,1
493753224,Sveavägen,residential,40,7.0,True,False,38.004,"LINESTRING (15.9897708 59.5125264, 15.9902171 59.5123723, 15.9902974 59.512318)",,,,
242391079,,tertiary,40,8.0,True,False,13.689,"LINESTRING (15.9906122 59.5122103, 15.9906479 59.512223, 15.9906777 59.5122391, 15.9906976 59.5122558, 15.9907143 59.5122757, 15.9907196 59.5122905, 15.9907208 59.5123132)",,U 558,roundabout,1
493753226,Sveavägen,residential,40,8.5,True,False,49.752,"LINESTRING (15.9906122 59.5122103, 15.9907541 59.5122111, 15.9908608 59.5121913, 15.991011 59.5121471, 15.9911867 59.512077, 15.9913758 59.5120113)",,,,
493753228,Torggatan,tertiary,40,7.0,True,False,91.71699999999998,"LINESTRING (15.9906955 59.5123565, 15.9907857 59.5124485, 15.991082 59.5126363, 15.9914052 59.5128336, 15.9916922 59.5130051)",,U 558,,
978397704,,unclassified,40,8.0,True,False,12.260000000000002,"LINESTRING (15.9906955 59.5123565, 15.9906701 59.5123752, 15.9906376 59.5123908, 15.9906013 59.5124021, 15.9905613 59.5124096, 15.9905192 59.5124128)",,,roundabout,1
513395654,Spinnerigatan,residential,50,,False,True,77.35000000000001,"LINESTRING (15.9920218 59.5164038, 15.9922914 59.5165132, 15.992342 59.5165343, 15.9925357 59.5166058, 15.9926641 59.5166429, 15.9928225 59.5166856, 15.9928797 59.5166923, 15.993005 59.5166989, 15.9932134 59.5167079)",,,,
695667484,Hummelbäcksgatan,residential,40,,False,True,196.252,"LINESTRING (15.9899861 59.5107439, 15.9904263 59.5105938, 15.9911156 59.5103507, 15.9911332 59.5103442, 15.991179 59.5103322, 15.9912289 59.5103255, 15.9912804 59.5103243, 15.9913312 59.5103288, 15.991379 59.5103386, 15.9920959 59.5105807, 15.9927365 59.5107948, 15.9927455 59.5107978, 15.992904 59.510851)",,,,
541729309,Åsgränd,residential,50,,False,True,48.73199999999999,"LINESTRING (15.9974405 59.5099196, 15.997234 59.5098004, 15.9969683 59.5096471, 15.9968469 59.5096036)",,,,
171044963,Prästgärdsgatan,residential,40,,False,True,48.083999999999996,"LINESTRING (15.9985184 59.5140406, 15.9981948 59.5142818, 15.9981671 59.5143116, 15.9981532 59.5143381, 15.9981498 59.5143578, 15.9981464 59.5143781, 15.9981567 59.5144179)",,,,
695667474,Torggatan,tertiary,40,9.0,True,False,55.768,"LINESTRING (15.9966959 59.5145842, 15.9959516 59.5144516, 15.9959482 59.5144512, 15.9958416 59.51444, 15.995755 59.5144341)",,U 558,,
978398293,Torggatan,tertiary,40,9.0,False,False,61.142,"LINESTRING (15.9966959 59.5145842, 15.9971055 59.5146816, 15.9976832 59.514811)",,U 558,,
695667472,Torggatan,tertiary,40,9.0,True,False,58.24,"LINESTRING (15.9954057 59.5143465, 15.9952579 59.5142918, 15.9952557 59.514291, 15.9945888 59.5140263)",,U 558,,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,12.598,"LINESTRING (15.9954057 59.5143465, 15.995416 59.5143179, 15.9954413 59.5142931, 15.9954736 59.5142722, 15.9955229 59.5142561)",,U 558,roundabout,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,3.367,"LINESTRING (15.9954101 59.5143767, 15.9954057 59.5143465)",,U 558,roundabout,
695667473,Tunadalsgatan,tertiary,40,,True,False,36.251,"LINESTRING (15.9956192 59.5144601, 15.9955232 59.5144995, 15.9954951 59.5145079, 15.9954501 59.5145339, 15.9951536 59.5146836)",,U 608,,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,16.102,"LINESTRING (15.9956192 59.5144601, 15.995561 59.5144554, 15.9955069 59.5144429, 15.9954624 59.5144258, 15.9954298 59.514404, 15.9954101 59.5143767)",,U 558,roundabout,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,8.329,"LINESTRING (15.995755 59.5144341, 15.9957175 59.5144467, 15.9956743 59.5144561, 15.9956192 59.5144601)",,U 558,roundabout,
695667475,Torggatan,tertiary,40,9.0,True,False,56.355999999999995,"LINESTRING (15.9958273 59.5143345, 15.9959995 59.5143923, 15.9960079 59.5143951, 15.9966959 59.5145842)",,U 558,,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,12.228,"LINESTRING (15.9958273 59.5143345, 15.995827 59.514348, 15.9958244 59.5143718, 15.9958108 59.5143929, 15.9957891 59.5144148, 15.995755 59.5144341)",,U 558,roundabout,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,3.344,"LINESTRING (15.9958084 59.514306, 15.9958213 59.5143248, 15.9958273 59.5143345)",,U 558,roundabout,
695667477,Cpl Torggatan,tertiary,40,5.0,True,False,6.808999999999999,"LINESTRING (15.9955229 59.5142561, 15.995583 59.5142468, 15.9956408 59.5142454)",,U 558,roundabout,
695667469,Tunadalsgatan,tertiary,40,,True,False,37.228,"LINESTRING (15.9951536 59.5146836, 15.9953432 59.5144862, 15.9953709 59.5144553, 15.9953845 59.5144368, 15.995387 59.5144332, 15.9954101 59.5143767)",,U 608,,
"[978397802, 978397803, 45746954]",Tunadalsgatan,tertiary,"['40', '50']",8.0,False,"[False, True]",253.43099999999998,"LINESTRING (15.9951536 59.5146836, 15.9946102 59.5151041, 15.994513 59.515161, 15.9941417 59.515456, 15.9938802 59.5156759, 15.993817 59.515739, 15.9936727 59.5158832, 15.9936518 59.5159104, 15.9935435 59.5160508, 15.993358 59.5162915, 15.9932455 59.5165573, 15.9932134 59.5167079)",,U 608,,
821665457,Theodor Dahls gata,residential,30,,False,True,25.769999999999996,"LINESTRING (16.0008243 59.5123335, 16.000852 59.5123123, 16.0010183 59.5121845, 16.0010374 59.5121681, 16.0010716 59.5121387)",,,,
821665458,Esplanaden,residential,30,,True,False,123.093,"LINESTRING (16.0008243 59.5123335, 16.0005754 59.5122486, 15.9999369 59.5120309, 15.999026 59.5117067)",,,,
978398079,Västra Långgatan,residential,40,,False,True,49.628,"LINESTRING (15.9963847 59.5099822, 15.9967871 59.5096735, 15.9968469 59.5096036)",,,,
695667467,Prästgärdsgatan,residential,40,,False,True,39.431,"LINESTRING (15.9989339 59.5137346, 15.9993282 59.5134418)",,,,
9399829,Järnvägsgatan,tertiary,50,9.0,False,True,109.74100000000001,"LINESTRING (15.9966877 59.5092864, 15.9964783 59.509329, 15.9960531 59.5094157, 15.9957575 59.5094673, 15.9954518 59.5095001, 15.9948224 59.509547)",,,,
541729309,Åsgränd,residential,50,,False,False,36.43,"LINESTRING (15.9966877 59.5092864, 15.9967833 59.5094486, 15.9968344 59.5095731, 15.9968469 59.5096036)",,,,
978397810,Humlegårdsgatan,residential,40,,False,False,46.17,"LINESTRING (15.999779 59.5140929, 16.000235 59.5137481)",,,,
46173425,Viktoriagatan,residential,30,,False,True,99.445,"LINESTRING (15.9890267 59.5151198, 15.9902232 59.5157766)",,,,
978397794,Scheelegatan,residential,30,,False,True,155.18,"LINESTRING (15.9890267 59.5151198, 15.9893795 59.5149544, 15.9895953 59.5148532, 15.9898765 59.5147214, 15.9898999 59.5147104, 15.9900998 59.5146167, 15.9903392 59.5145044, 15.990412 59.5144703, 15.9907421 59.5143155, 15.9910469 59.5141726)",,,,
978397844,Västeråsvägen,residential,50,,False,True,76.472,"LINESTRING (16.0045546 59.5142733, 16.0041593 59.5142651, 16.003452 59.514249, 16.0032929 59.514247, 16.0032001 59.5142459)",,,,
"[978397846, 25766558]",Glasgatan,tertiary,"['40', '50']",7.0,False,"[False, True]",26.020000000000003,"LINESTRING (15.9992654 59.5115067, 15.9992005 59.5115601, 15.9991312 59.5116171, 15.9990569 59.5116804, 15.999026 59.5117067)",,,,
25766558,Glasgatan,tertiary,50,7.0,False,True,83.592,"LINESTRING (15.9992654 59.5115067, 15.9994952 59.5113144, 15.9995062 59.5112984, 15.9996395 59.5111947, 15.9998439 59.5110577, 15.999998 59.5109459, 16.000081 59.5108804)",,,,
821665459,Esplanaden,residential,30,,True,False,123.782,"LINESTRING (15.9992654 59.5115067, 16.0001877 59.5118304, 16.0002326 59.5118461, 16.0010716 59.5121387)",,,,
978397943,Cpl Köping,primary,60,6.5,True,False,20.867,"LINESTRING (15.9884489 59.5106882, 15.9884997 59.5106955, 15.9885467 59.5107077, 15.9885882 59.5107243, 15.9886224 59.5107447, 15.9886482 59.5107682, 15.9886645 59.5107937, 15.9886706 59.5108203)",,250,roundabout,2
695667478,Jämmertunagatan,residential,30,,False,True,51.825,"LINESTRING (15.9971834 59.5148219, 15.9966268 59.5151927)",,,,
8204939,S:t Olovsgatan,residential,30,,False,True,31.335,"LINESTRING (15.9982379 59.5160689, 15.9985586 59.5158388)",,,,
8204939,S:t Olovsgatan,residential,30,,False,False,213.355,"LINESTRING (15.9982379 59.5160689, 15.9974848 59.5166523, 15.997364 59.5167459, 15.9971621 59.5169022, 15.9967563 59.5172165, 15.9963045 59.5175665, 15.9962858 59.5175975, 15.9962802 59.5176299, 15.9962881 59.517662, 15.9963151 59.5176901)",,,,
46173405,Virgatan,residential,30,,False,False,133.267,"LINESTRING (15.9982379 59.5160689, 15.9975835 59.5157102, 15.9974031 59.5156113, 15.9972808 59.5155442, 15.9971296 59.5154613, 15.9966946 59.5152224, 15.9966699 59.5152116, 15.9966268 59.5151927)",,,,
8204939,S:t Olovsgatan,residential,30,,False,False,52.948,"LINESTRING (15.9992752 59.5148402, 15.9993051 59.5149628, 15.9993445 59.5151243, 15.9993425 59.5151556, 15.9993281 59.515186, 15.9993018 59.5152143, 15.9992049 59.5152968)",,,,
"[978398332, 978398269]",Torggatan,tertiary,40,"['13.0', '8.5']",False,False,163.03,"LINESTRING (15.9992752 59.5148402, 15.9993569 59.5148201, 15.999433 59.5148013, 15.999582 59.5147543, 15.9997207 59.5146998, 15.9998476 59.5146383, 16.0003069 59.5143561, 16.000482 59.5142604, 16.0007593 59.5141222, 16.0010912 59.5140001, 16.0013526 59.5139207, 16.0014491 59.5138984)",,U 558,,
978398332,Torggatan,tertiary,40,8.5,False,True,92.27699999999999,"LINESTRING (15.9992752 59.5148402, 15.9990868 59.5148743, 15.9988918 59.5148969, 15.9986532 59.5149079, 15.9984137 59.5149051, 15.9981763 59.5148888, 15.9980308 59.5148702, 15.997944 59.514859, 15.9976832 59.514811)",,U 558,,
978397833,Karlbergsgatan,residential,30,,False,True,56.525000000000006,"LINESTRING (15.9992133 59.5105854, 15.9990641 59.5105392, 15.998724 59.510441, 15.9984088 59.5103516, 15.9983366 59.5103419)",,,,
45753467,Villagatan,residential,30,,False,False,55.135,"LINESTRING (16.0002751 59.5161201, 16.0001261 59.5160845, 15.9993588 59.5159486)",,,,
45753468,Pungbovägen,residential,30,,False,False,29.967,"LINESTRING (16.0002751 59.5161201, 16.0002891 59.5160731, 16.0003179 59.5160174, 16.0004374 59.5158646)",,,,
45753468,Pungbovägen,residential,30,,False,True,176.591,"LINESTRING (16.0002751 59.5161201, 16.0001989 59.5165113, 16.0001651 59.516685, 16.0000797 59.5169678, 15.999905 59.5172871, 15.9998341 59.5174428, 15.9997858 59.5175672, 15.9997719 59.5176834)",,,,
46754973,Åkerbovägen,residential,30,,False,True,149.189,"LINESTRING (16.0002751 59.5161201, 16.0004627 59.5161553, 16.0005952 59.5161764, 16.0009081 59.5162261, 16.0012071 59.5162736, 16.0017974 59.5163675, 16.0019075 59.516386, 16.0020076 59.5164093, 16.0020129 59.5164105, 16.0021124 59.5164406, 16.0022049 59.5164761, 16.0022893 59.5165164, 16.0023646 59.5165612, 16.0024736 59.5166468, 16.0025662 59.5167063)",,,,
437825647,Nygatan,tertiary,40,,True,False,91.71799999999999,"LINESTRING (15.9935358 59.5107597, 15.9936073 59.5108309, 15.9937631 59.5109621, 15.9939609 59.5110952, 15.994155 59.5112043, 15.9943834 59.5113139, 15.9944203 59.5113318, 15.9945524 59.5113958)",,,,
437825660,Sveavägen,tertiary,40,,True,False,8.136,"LINESTRING (15.9935358 59.5107597, 15.9934779 59.5107764, 15.9934014 59.510783)",,,roundabout,
8204939,S:t Olovsgatan,residential,30,,False,True,213.35500000000002,"LINESTRING (15.9963151 59.5176901, 15.9962881 59.517662, 15.9962802 59.5176299, 15.9962858 59.5175975, 15.9963045 59.5175665, 15.9967563 59.5172165, 15.9971621 59.5169022, 15.997364 59.5167459, 15.9974848 59.5166523, 15.9982379 59.5160689)",,,,
45753468,Pungbovägen,residential,30,,False,True,29.967,"LINESTRING (16.0004374 59.5158646, 16.0003179 59.5160174, 16.0002891 59.5160731, 16.0002751 59.5161201)",,,,
821665457,Theodor Dahls gata,residential,30,,False,False,25.77,"LINESTRING (16.0010716 59.5121387, 16.0010374 59.5121681, 16.0010183 59.5121845, 16.000852 59.5123123, 16.0008243 59.5123335)",,,,
821665457,Theodor Dahls gata,residential,30,,False,True,86.84299999999999,"LINESTRING (16.0010716 59.5121387, 16.0012251 59.5120249, 16.0015985 59.5117481, 16.0019473 59.5114964)",,,,
47453142,Östra Långgatan,residential,30,,False,False,74.594,"LINESTRING (15.9958893 59.5118586, 15.9960307 59.5117525, 15.9962496 59.5115932, 15.9965371 59.5113841, 15.9965497 59.5113515, 15.9965297 59.5113196, 15.996496 59.5112988)",,,,
"[48980272, 978397843, 437825644]",Nygatan,tertiary,40,13.0,False,"[False, True]",140.111,"LINESTRING (15.9958893 59.5118586, 15.996044 59.5119059, 15.9963185 59.511992, 15.9965726 59.512051, 15.9967054 59.5120797, 15.9971304 59.5121737, 15.9974416 59.5122401, 15.9975598 59.5122669, 15.9978776 59.5123368, 15.9981357 59.512391)",yes,,,
437825644,Nygatan,tertiary,40,13.0,False,True,91.326,"LINESTRING (15.9958893 59.5118586, 15.9957497 59.5118089, 15.9953186 59.5116618, 15.9952369 59.5116339, 15.9946714 59.5114426, 15.9945524 59.5113958)",,,,
"[978398210, 41708293]",Östra Långgatan,residential,"['40', '5']",,False,"[False, True]",93.971,"LINESTRING (15.9958893 59.5118586, 15.9957931 59.5119229, 15.9955204 59.5121156, 15.995323 59.5122559, 15.9949163 59.5125445)",,,,
47453142,Östra Långgatan,residential,30,,False,False,66.696,"LINESTRING (15.9975568 59.5107907, 15.9976099 59.510763, 15.9977743 59.510686, 15.9980052 59.5105477, 15.9981372 59.5104688, 15.9982649 59.5103987, 15.9983366 59.5103419)",,,,
47453142,Östra Långgatan,residential,30,,False,True,103.926,"LINESTRING (15.9975568 59.5107907, 15.9971867 59.5109077, 15.9964848 59.5111162, 15.9962585 59.5111794, 15.996496 59.5112988)",,,,
978398143,Östra Långgatan,residential,30,,False,True,82.35900000000001,"LINESTRING (15.9975568 59.5107907, 15.997302 59.5108992, 15.9970192 59.5110312, 15.9968961 59.5110946, 15.9967724 59.5111575, 15.996496 59.5112988)",,,,
978397832,Karlbergsgatan,residential,30,,False,True,35.68,"LINESTRING (15.9995656 59.5106946, 15.9996188 59.5107111, 15.9999202 59.5108228, 16.000081 59.5108804)",,,,
437825660,Sveavägen,tertiary,40,,True,False,6.636,"LINESTRING (15.9931834 59.5106489, 15.9931937 59.5106298, 15.9932331 59.5105953)",,,roundabout,
437825660,Sveavägen,tertiary,40,,True,False,10.951,"LINESTRING (15.9934014 59.510783, 15.9933251 59.5107758, 15.9932582 59.5107559, 15.9932309 59.5107418)",,,roundabout,
437825660,Sveavägen,tertiary,40,,True,False,10.97,"LINESTRING (15.9932309 59.5107418, 15.9932088 59.5107255, 15.9931828 59.5106883, 15.9931831 59.5106687, 15.9931834 59.5106489)",,,roundabout,
695667486,Sveavägen,unclassified,40,,True,False,22.128,"LINESTRING (15.9932309 59.5107418, 15.9931111 59.5107753, 15.99301 59.5108092, 15.992904 59.510851)",,,,
8204913,Västra Långgatan,residential,40,,False,False,182.48199999999997,"LINESTRING (15.9945524 59.5113958, 15.9949834 59.5110638, 15.9952149 59.5108855, 15.9954407 59.5107106, 15.9957109 59.5105047, 15.9960441 59.5102475, 15.9963277 59.510024)",,,,
8204913,Västra Långgatan,residential,40,,False,True,242.2,"LINESTRING (15.9945524 59.5113958, 15.9944782 59.511453, 15.9942532 59.5116275, 15.9939756 59.5118399, 15.993758 59.5120084, 15.9935575 59.512163, 15.9935192 59.5121926, 15.9932571 59.5123946, 15.9929862 59.5126034, 15.992922 59.5126553, 15.992915 59.512661, 15.9928659 59.5126934, 15.9921955 59.5132162)",,,,
437825644,Nygatan,tertiary,40,13.0,False,False,91.326,"LINESTRING (15.9945524 59.5113958, 15.9946714 59.5114426, 15.9952369 59.5116339, 15.9953186 59.5116618, 15.9957497 59.5118089, 15.9958893 59.5118586)",,,,
437825646,Nygatan,tertiary,40,,True,False,96.63699999999997,"LINESTRING (15.9945524 59.5113958, 15.9943271 59.511352, 15.9942769 59.5113422, 15.9939108 59.51116, 15.9937005 59.5110353, 15.9935367 59.5109154, 15.993482 59.5108647, 15.9934338 59.5108158, 15.9934014 59.510783)",,,,
41690576,Nygatan,tertiary,40,9.0,False,False,138.007,"LINESTRING (15.999971 59.5129645, 16.0000813 59.5130007, 16.0000874 59.5130027, 16.0002486 59.5130557, 16.0003511 59.5130894, 16.0004709 59.5131388, 16.0007028 59.5132343, 16.0009625 59.513367, 16.001022 59.5133974, 16.0011473 59.5134875, 16.001171 59.513509, 16.0012537 59.5135838, 16.0013401 59.513685, 16.0013795 59.5137485, 16.0014054 59.5137903, 16.0014491 59.5138984)",,,,
41690576,Nygatan,tertiary,40,9.0,False,True,121.759,"LINESTRING (15.999971 59.5129645, 15.9990272 59.5126508, 15.9989925 59.5126401, 15.9983465 59.5124407, 15.9983012 59.5124256, 15.9981357 59.512391)",,,,
695667467,Prästgärdsgatan,residential,40,,False,False,64.279,"LINESTRING (15.999971 59.5129645, 15.9999129 59.5130074, 15.9993282 59.5134418)",,,,
"[45746954, 978397803, 978397802]",Tunadalsgatan,tertiary,"['40', '50']",8.0,False,"[False, True]",253.431,"LINESTRING (15.9932134 59.5167079, 15.9932455 59.5165573, 15.993358 59.5162915, 15.9935435 59.5160508, 15.9936518 59.5159104, 15.9936727 59.5158832, 15.993817 59.515739, 15.9938802 59.5156759, 15.9941417 59.515456, 15.994513 59.515161, 15.9946102 59.5151041, 15.9951536 59.5146836)",,U 608,,
45746954,Tunadalsgatan,tertiary,50,8.0,False,True,112.237,"LINESTRING (15.9932134 59.5167079, 15.993188 59.5168277, 15.9931978 59.5170978, 15.9932046 59.5171397, 15.9932591 59.517477, 15.9933012 59.5177143)",,U 608,,
513395654,Spinnerigatan,residential,50,,False,False,77.35,"LINESTRING (15.9932134 59.5167079, 15.993005 59.5166989, 15.9928797 59.5166923, 15.9928225 59.5166856, 15.9926641 59.5166429, 15.9925357 59.5166058, 15.992342 59.5165343, 15.9922914 59.5165132, 15.9920218 59.5164038)",,,,
45662229,Hagavägen,residential,30,,False,False,17.357,"LINESTRING (16.0025662 59.5167063, 16.0026689 59.5166689, 16.0028172 59.516616)",,,,
46754973,Åkerbovägen,residential,30,,False,False,149.189,"LINESTRING (16.0025662 59.5167063, 16.0024736 59.5166468, 16.0023646 59.5165612, 16.0022893 59.5165164, 16.0022049 59.5164761, 16.0021124 59.5164406, 16.0020129 59.5164105, 16.0020076 59.5164093, 16.0019075 59.516386, 16.0017974 59.5163675, 16.0012071 59.5162736, 16.0009081 59.5162261, 16.0005952 59.5161764, 16.0004627 59.5161553, 16.0002751 59.5161201)",,,,
48980278,Ågärdsgatan,tertiary,50,6.0,False,True,77.877,"LINESTRING (15.9892739 59.5173296, 15.9894601 59.5173985, 15.989554 59.5174333, 15.9899976 59.517568, 15.9904714 59.5176728)",,,,
8204913,Västra Långgatan,residential,40,,False,True,182.48199999999997,"LINESTRING (15.9963277 59.510024, 15.9960441 59.5102475, 15.9957109 59.5105047, 15.9954407 59.5107106, 15.9952149 59.5108855, 15.9949834 59.5110638, 15.9945524 59.5113958)",,,,
978398285,Torggatan,tertiary,40,4.6,False,False,7.389,"LINESTRING (15.9892772 59.5114896, 15.9893838 59.511451)",,U 558,,
"[978397868, 265474797]",Torggatan,tertiary,40,4.0,True,False,79.895,"LINESTRING (15.9892772 59.5114896, 15.9889416 59.5112483, 15.9888748 59.5112014, 15.98877 59.5111264, 15.9886943 59.5110791, 15.988535 59.5110086, 15.9885113 59.5110013, 15.9884621 59.5109859, 15.9883538 59.5109576)",,U 558,,1
46770033,Trädgårdsgatan,residential,40,,False,True,75.166,"LINESTRING (15.9994781 59.5143399, 15.9994297 59.5143499, 15.9993783 59.5143546, 15.9990986 59.5143691, 15.9983099 59.51441, 15.9981567 59.5144179)",,,,
50064345,Sveavägen,residential,40,8.5,False,True,155.224,"LINESTRING (15.992904 59.510851, 15.9926977 59.5109929, 15.9919072 59.5116099, 15.9917612 59.5117276, 15.9914253 59.5119796, 15.9913758 59.5120113)",,,,
695667484,Hummelbäcksgatan,residential,40,,False,False,196.252,"LINESTRING (15.992904 59.510851, 15.9927455 59.5107978, 15.9927365 59.5107948, 15.9920959 59.5105807, 15.991379 59.5103386, 15.9913312 59.5103288, 15.9912804 59.5103243, 15.9912289 59.5103255, 15.991179 59.5103322, 15.9911332 59.5103442, 15.9911156 59.5103507, 15.9904263 59.5105938, 15.9899861 59.5107439)",,,,
695667485,Sveavägen,unclassified,40,,True,False,29.226,"LINESTRING (15.992904 59.510851, 15.9929177 59.5107706, 15.9930213 59.5107139, 15.9930974 59.5106834, 15.9931834 59.5106489)",,,,
9399829,Järnvägsgatan,tertiary,50,9.0,False,False,40.408,"LINESTRING (15.9941106 59.5095872, 15.9947929 59.5095492, 15.9948224 59.509547)",,,,
9399829,Järnvägsgatan,tertiary,50,9.0,False,True,53.218999999999994,"LINESTRING (15.9941106 59.5095872, 15.9934317 59.5096322, 15.9931753 59.5096493)",,,,
41690576,Nygatan,tertiary,40,9.0,False,True,138.007,"LINESTRING (16.0014491 59.5138984, 16.0014054 59.5137903, 16.0013795 59.5137485, 16.0013401 59.513685, 16.0012537 59.5135838, 16.001171 59.513509, 16.0011473 59.5134875, 16.001022 59.5133974, 16.0009625 59.513367, 16.0007028 59.5132343, 16.0004709 59.5131388, 16.0003511 59.5130894, 16.0002486 59.5130557, 16.0000874 59.5130027, 16.0000813 59.5130007, 15.999971 59.5129645)",,,,
