osmid,ref,highway,oneway,reversed,length,geometry,maxspeed
1162820136,RS621,primary,False,False,77.695,"LINESTRING (28.5570341 -12.7495333, 28.5577468 -12.7496041)",
1162820136,RS621,primary,False,True,329.226,"LINESTRING (28.5570341 -12.7495333, 28.5540074 -12.7493062)",
218128593,,residential,False,False,91.729,"LINESTRING (28.5570341 -12.7495333, 28.5570717 -12.7494077, 28.5571593 -12.7492661, 28.5575657 -12.7489162)",
1162820136,RS621,primary,False,True,59.825,"LINESTRING (28.5608116 -12.7497814, 28.5602605 -12.7497581)",
218128573,,residential,False,False,56.623,"LINESTRING (28.554313 -12.7450166, 28.5548347 -12.7450362)",
275134072,,residential,False,False,55.986,"LINESTRING (28.554313 -12.7450166, 28.5537968 -12.7450202)",
1014687589,RN1,trunk,False,True,34.693,"LINESTRING (28.554313 -12.7450166, 28.5542916 -12.7453279)",90
1162820136,RS621,primary,False,False,32.862,"LINESTRING (28.5591104 -12.7496942, 28.5594133 -12.749702)",
1162820136,RS621,primary,False,True,99.071,"LINESTRING (28.5591104 -12.7496942, 28.5581989 -12.7496354)",
515684373,,residential,False,False,48.848,"LINESTRING (28.5591104 -12.7496942, 28.5591209 -12.7498446, 28.5591812 -12.7501271)",
1014687589,RN1,trunk,False,False,105.403,"LINESTRING (28.5540074 -12.7493062, 28.5540898 -12.7483617)",90
1162820136,RS621,primary,False,False,329.226,"LINESTRING (28.5540074 -12.7493062, 28.5570341 -12.7495333)",
583524229,,unclassified,False,True,225.693,"LINESTRING (28.5542079 -12.7510357, 28.5521325 -12.7508866)",
1014687569,,tertiary,False,True,70.068,"LINESTRING (28.5542079 -12.7510357, 28.5541746 -12.751665)",
1235146177,,residential,False,True,42.492,"LINESTRING (28.5542079 -12.7510357, 28.5542217 -12.7506538)",
218128588,,tertiary,False,False,297.355,"LINESTRING (28.5542079 -12.7510357, 28.5555101 -12.7510908, 28.5569449 -12.7511896)",
336744584,,residential,False,False,21.066,"LINESTRING (28.5575264 -12.751155, 28.5576013 -12.7513298)",
218128588,,tertiary,False,False,153.205,"LINESTRING (28.5575264 -12.751155, 28.5576699 -12.7510717, 28.5578106 -12.7508505, 28.5578938 -12.7506189, 28.5579221 -12.75048, 28.5579257 -12.7504621, 28.5579322 -12.7504293, 28.5579682 -12.7500912, 28.5579649 -12.7499152)",
218128588,,tertiary,False,True,63.32,"LINESTRING (28.5575264 -12.751155, 28.5573369 -12.7511839, 28.5569449 -12.7511896)",
218128573,,residential,False,False,31.969,"LINESTRING (28.5575345 -12.7450664, 28.5578212 -12.7449996)",
218128573,,residential,False,True,70.686,"LINESTRING (28.5575345 -12.7450664, 28.5568832 -12.7450427)",
275134078,,residential,False,False,32.376,"LINESTRING (28.5575345 -12.7450664, 28.5574982 -12.7453554)",
218128566,,residential,False,True,63.565,"LINESTRING (28.5604292 -12.7455919, 28.5605216 -12.7450274)",
218128593,,residential,False,True,38.363,"LINESTRING (28.5604292 -12.7455919, 28.5602332 -12.7458791)",
218128593,,residential,False,False,71.625,"LINESTRING (28.5598379 -12.7463951, 28.5602332 -12.7458791)",
218128593,,residential,False,True,128.731,"LINESTRING (28.5598379 -12.7463951, 28.5590793 -12.7472855)",
218128581,,residential,False,True,169.494,"LINESTRING (28.5598379 -12.7463951, 28.5594853 -12.7464274, 28.5588634 -12.746632, 28.5583216 -12.7467367)",
218128581,,residential,False,False,83.69,"LINESTRING (28.5575706 -12.7469097, 28.5583216 -12.7467367)",
218128581,,residential,False,True,11.927,"LINESTRING (28.5575706 -12.7469097, 28.5574699 -12.7469528)",
275134078,,residential,False,True,35.715,"LINESTRING (28.5575706 -12.7469097, 28.557534 -12.7465905)",
218128581,,residential,False,False,78.832,"LINESTRING (28.5567837 -12.7471866, 28.5574699 -12.7469528)",
218128581,,residential,False,True,51.238,"LINESTRING (28.5567837 -12.7471866, 28.5563422 -12.7473506)",
275134080,,residential,False,False,38.801,"LINESTRING (28.5567837 -12.7471866, 28.5567268 -12.7468421)",
218128581,,residential,False,True,38.876,"LINESTRING (28.5555311 -12.7476528, 28.5551729 -12.7476661)",
275134088,,residential,False,True,27.232,"LINESTRING (28.5555311 -12.7476528, 28.5555326 -12.7478977)",
218128581,,residential,False,False,83.986,"LINESTRING (28.5555311 -12.7476528, 28.5556823 -12.7476157, 28.5557896 -12.7475738, 28.5562532 -12.7473837)",
275134088,,residential,False,False,75.86500000000001,"LINESTRING (28.5555311 -12.7476528, 28.555568 -12.7471869, 28.5555742 -12.746972)",
218128581,,residential,False,False,64.868,"LINESTRING (28.5541526 -12.7476776, 28.5547507 -12.7476742)",
1014687589,RN1,trunk,False,False,68.649,"LINESTRING (28.5541526 -12.7476776, 28.5541933 -12.7470615)",90
1014687589,RN1,trunk,False,True,24.936,"LINESTRING (28.5541526 -12.7476776, 28.5541283 -12.7479006)",90
275134069,,residential,False,False,43.321,"LINESTRING (28.5541283 -12.7479006, 28.5537304 -12.7478664)",
1014687589,RN1,trunk,False,False,24.936,"LINESTRING (28.5541283 -12.7479006, 28.5541526 -12.7476776)",90
1014687589,RN1,trunk,False,True,51.442,"LINESTRING (28.5541283 -12.7479006, 28.5540898 -12.7483617)",90
275134070,,residential,False,False,102.11,"LINESTRING (28.5540898 -12.7483617, 28.5531505 -12.7482989)",
275134083,,residential,False,False,65.263,"LINESTRING (28.5540898 -12.7483617, 28.5546907 -12.7483931)",
1014687589,RN1,trunk,False,False,51.442,"LINESTRING (28.5540898 -12.7483617, 28.5541283 -12.7479006)",90
1014687589,RN1,trunk,False,True,105.403,"LINESTRING (28.5540898 -12.7483617, 28.5540074 -12.7493062)",90
275134075,,residential,False,True,54.866,"LINESTRING (28.5523196 -12.7482337, 28.5523241 -12.7477403)",
275134070,,residential,False,True,90.407,"LINESTRING (28.5523196 -12.7482337, 28.5527161 -12.7482671, 28.5531505 -12.7482989)",
275134071,,residential,False,False,5.264,"LINESTRING (28.5527376 -12.7453736, 28.5527857 -12.7453799)",
275134071,,residential,False,True,12.922,"LINESTRING (28.5527376 -12.7453736, 28.5526332 -12.7454296)",
514034756,,residential,False,False,145.477,"LINESTRING (28.5527376 -12.7453736, 28.552461 -12.7452193, 28.5521322 -12.745037, 28.5520539 -12.7449844, 28.5520102 -12.7449488, 28.5519916 -12.7449211, 28.5521219 -12.7444923)",
275134071,,residential,False,False,6.667,"LINESTRING (28.5535959 -12.7455777, 28.5536569 -12.7455851)",
275134071,,residential,False,True,15.859,"LINESTRING (28.5535959 -12.7455777, 28.5534556 -12.7455375)",
275134087,,residential,False,False,63.981,"LINESTRING (28.5535959 -12.7455777, 28.5536227 -12.7450029)",
275134071,,residential,False,True,66.397,"LINESTRING (28.5542688 -12.7456039, 28.5536569 -12.7455851)",
1014687589,RN1,trunk,False,False,30.789,"LINESTRING (28.5542688 -12.7456039, 28.5542916 -12.7453279)",90
1014687589,RN1,trunk,False,True,46.935,"LINESTRING (28.5542688 -12.7456039, 28.5542406 -12.7460251)",90
275134071,,residential,False,True,5.264,"LINESTRING (28.5527857 -12.7453799, 28.5527376 -12.7453736)",
275134071,,residential,False,False,51.908,"LINESTRING (28.5527857 -12.7453799, 28.5529789 -12.745405, 28.5532516 -12.7454813)",
275134072,,residential,False,True,80.178,"LINESTRING (28.5527857 -12.7453799, 28.5528931 -12.7451905, 28.5530001 -12.7451147, 28.5532043 -12.7450545, 28.5533739 -12.7450278)",
1014687589,RN1,trunk,False,False,15.591,"LINESTRING (28.5542326 -12.7461651, 28.5542406 -12.7460251)",90
1014687589,RN1,trunk,False,True,63.378,"LINESTRING (28.5542326 -12.7461651, 28.5542147 -12.7467348)",90
275134073,,residential,False,False,66.119,"LINESTRING (28.5542326 -12.7461651, 28.554091 -12.7461458, 28.5536244 -12.7461541)",
275134074,,residential,False,False,43.462,"LINESTRING (28.5542147 -12.7467348, 28.553814 -12.7467294)",
1014687589,RN1,trunk,False,False,63.378,"LINESTRING (28.5542147 -12.7467348, 28.5542326 -12.7461651)",90
1014687589,RN1,trunk,False,True,36.401,"LINESTRING (28.5542147 -12.7467348, 28.5541933 -12.7470615)",90
275134074,,residential,False,False,62.118,"LINESTRING (28.5524212 -12.7466635, 28.5518507 -12.746614)",
275134074,,residential,False,True,50.582,"LINESTRING (28.5524212 -12.7466635, 28.5528859 -12.7467022)",
275134075,,residential,False,False,120.197,"LINESTRING (28.5524212 -12.7466635, 28.5523241 -12.7477403)",
275134075,,residential,False,True,62.687,"LINESTRING (28.5524212 -12.7466635, 28.5524693 -12.7461017)",
275134074,,residential,False,True,62.118,"LINESTRING (28.5518507 -12.746614, 28.5524212 -12.7466635)",
275134071,,residential,False,False,59.794,"LINESTRING (28.5518507 -12.746614, 28.55189 -12.7464148, 28.551935 -12.7460828)",
275134073,,residential,False,False,5.285,"LINESTRING (28.5524693 -12.7461017, 28.5524206 -12.7461)",
275134073,,residential,False,True,51.348,"LINESTRING (28.5524693 -12.7461017, 28.5529419 -12.7461294)",
275134075,,residential,False,False,62.687,"LINESTRING (28.5524693 -12.7461017, 28.5524212 -12.7466635)",
275134069,,residential,False,True,42.334,"LINESTRING (28.5528003 -12.7477879, 28.5531894 -12.7478182)",
275134076,,residential,False,False,121.081,"LINESTRING (28.5528003 -12.7477879, 28.5528859 -12.7467022)",
275134069,,residential,False,False,51.919,"LINESTRING (28.5528003 -12.7477879, 28.5525981 -12.74777, 28.5523241 -12.7477403)",
275134074,,residential,False,False,50.582,"LINESTRING (28.5528859 -12.7467022, 28.5524212 -12.7466635)",
275134074,,residential,False,True,42.366,"LINESTRING (28.5528859 -12.7467022, 28.5532762 -12.746718)",
275134076,,residential,False,False,63.981,"LINESTRING (28.5528859 -12.7467022, 28.5529419 -12.7461294)",
275134076,,residential,False,True,121.081,"LINESTRING (28.5528859 -12.7467022, 28.5528003 -12.7477879)",
275134073,,residential,False,False,51.348,"LINESTRING (28.5529419 -12.7461294, 28.5524693 -12.7461017)",
275134073,,residential,False,True,30.172,"LINESTRING (28.5529419 -12.7461294, 28.5532198 -12.7461419)",
275134076,,residential,False,True,63.981,"LINESTRING (28.5529419 -12.7461294, 28.5528859 -12.7467022)",
275134071,,residential,False,False,22.99,"LINESTRING (28.5532516 -12.7454813, 28.5534556 -12.7455375)",
275134077,,residential,False,False,73.536,"LINESTRING (28.5532516 -12.7454813, 28.5532198 -12.7461419)",
275134071,,residential,False,True,51.908,"LINESTRING (28.5532516 -12.7454813, 28.5529789 -12.745405, 28.5527857 -12.7453799)",
275134073,,residential,False,False,30.172,"LINESTRING (28.5532198 -12.7461419, 28.5529419 -12.7461294)",
275134073,,residential,False,True,23.03,"LINESTRING (28.5532198 -12.7461419, 28.5534319 -12.7461519)",
275134077,,residential,False,True,73.536,"LINESTRING (28.5532198 -12.7461419, 28.5532516 -12.7454813)",
275134082,,residential,False,True,58.209,"LINESTRING (28.5574475 -12.7461035, 28.5569108 -12.746107)",
275134078,,residential,False,False,55.073,"LINESTRING (28.5574475 -12.7461035, 28.5574791 -12.7463743, 28.557534 -12.7465905)",
275134078,,residential,False,True,83.434,"LINESTRING (28.5574475 -12.7461035, 28.5574475 -12.7459021, 28.5574982 -12.7453554)",
275134082,,residential,False,False,141.84900000000002,"LINESTRING (28.5574475 -12.7461035, 28.558028 -12.7460921, 28.5586062 -12.7460905, 28.5587545 -12.7460756)",
218128593,,residential,False,False,38.363,"LINESTRING (28.5602332 -12.7458791, 28.5604292 -12.7455919)",
218128593,,residential,False,True,71.625,"LINESTRING (28.5602332 -12.7458791, 28.5598379 -12.7463951)",
275173084,,residential,False,True,57.334,"LINESTRING (28.5602332 -12.7458791, 28.5606816 -12.7461522)",
275134079,,residential,False,False,326.771,"LINESTRING (28.5602332 -12.7458791, 28.5595795 -12.7456745, 28.5595393 -12.7456484, 28.5595286 -12.7456026, 28.5595286 -12.7454495, 28.5595192 -12.7454025, 28.5594682 -12.7453907, 28.559026 -12.7453553, 28.5574982 -12.7453554)",
275134079,,residential,False,False,49.47,"LINESTRING (28.5569379 -12.7453527, 28.5564818 -12.7453578)",
275134079,,residential,False,True,60.768,"LINESTRING (28.5569379 -12.7453527, 28.5574982 -12.7453554)",
583537483,,residential,False,False,83.926,"LINESTRING (28.5569379 -12.7453527, 28.5569108 -12.746107)",
275134079,,residential,False,False,28.549,"LINESTRING (28.5559294 -12.7453789, 28.5556663 -12.7453706)",
275134079,,residential,False,True,59.957,"LINESTRING (28.5559294 -12.7453789, 28.5564818 -12.7453578)",
583537482,,residential,False,True,36.175,"LINESTRING (28.5559294 -12.7453789, 28.5559339 -12.7450536)",
583537482,,residential,False,False,83.31,"LINESTRING (28.5559294 -12.7453789, 28.555913 -12.7456065, 28.5559291 -12.7457582, 28.5560321 -12.7461128)",
275134079,,residential,False,False,43.27,"LINESTRING (28.5552159 -12.7453789, 28.5548176 -12.7453564)",
275134079,,residential,False,True,48.857,"LINESTRING (28.5552159 -12.7453789, 28.5556663 -12.7453706)",
275134084,,residential,False,False,37.051,"LINESTRING (28.5552159 -12.7453789, 28.5552424 -12.7450467)",
275134084,,residential,False,True,81.452,"LINESTRING (28.5552159 -12.7453789, 28.5551569 -12.7458759, 28.5551569 -12.7461081)",
275134079,,residential,False,True,57.135,"LINESTRING (28.5542916 -12.7453279, 28.5548176 -12.7453564)",
1014687589,RN1,trunk,False,False,34.693,"LINESTRING (28.5542916 -12.7453279, 28.554313 -12.7450166)",90
1014687589,RN1,trunk,False,True,30.789,"LINESTRING (28.5542916 -12.7453279, 28.5542688 -12.7456039)",90
275134079,,residential,False,False,59.957,"LINESTRING (28.5564818 -12.7453578, 28.5559294 -12.7453789)",
275134079,,residential,False,True,49.47,"LINESTRING (28.5564818 -12.7453578, 28.5569379 -12.7453527)",
275134080,,residential,False,False,34.99,"LINESTRING (28.5564818 -12.7453578, 28.5564333 -12.7450467)",
