osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction
551670713,2,B3,primary,50,False,False,80.848,"LINESTRING (33.8501031 34.9775689, 33.8501631 34.977541, 33.8503786 34.97743, 33.8504787 34.9773838, 33.850675 34.9773199, 33.8508167 34.9773247, 33.8509124 34.9773198)",,
576351216,2,E305,secondary,30,False,False,46.018,"LINESTRING (33.8501031 34.9775689, 33.8501469 34.9776916, 33.8501617 34.9777938, 33.8501644 34.977874, 33.8501855 34.9779754)",,
762486628,2,B3,primary,50,False,True,42.722,"LINESTRING (33.8501031 34.9775689, 33.8500223 34.977574, 33.8499378 34.9775685, 33.8497406 34.9775432, 33.8496372 34.9775467)",,
4344112,,,residential,,False,False,99.091,"LINESTRING (33.8450019 34.9768238, 33.8459407 34.9763739)",Stavrou Andrea,
4344123,2,B3,primary,50,False,True,92.227,"LINESTRING (33.8450019 34.9768238, 33.8460104 34.9768951)",,
4344123,2,B3,primary,50,False,False,92.622,"LINESTRING (33.8450019 34.9768238, 33.8446026 34.976783, 33.8444359 34.9767659, 33.8439912 34.9767362)",,
4344114,2,,residential,,False,False,21.906,"LINESTRING (33.8478504 34.9755142, 33.8476335 34.9754292)",Panagias,
541906606,2,,residential,,False,False,35.124,"LINESTRING (33.8478504 34.9755142, 33.8482212 34.9754278)",Stavrou Andrea,
4344112,,,residential,,False,True,198.677,"LINESTRING (33.8478504 34.9755142, 33.8476027 34.9755998, 33.8459407 34.9763739)",Stavrou Andrea,
4344114,2,,residential,,False,False,62.369,"LINESTRING (33.8466809 34.9750988, 33.8460526 34.9748762)",Panagias,
4344114,2,,residential,,False,True,94.293,"LINESTRING (33.8466809 34.9750988, 33.8472713 34.9752899, 33.8476335 34.9754292)",Panagias,
89719742,,,residential,,False,False,102.281,"LINESTRING (33.8466809 34.9750988, 33.8466152 34.9749901, 33.8465726 34.9749151, 33.8465002 34.9748244, 33.8460354 34.9743512)",Pampou Charalampous,
540638600,,,residential,,False,True,122.428,"LINESTRING (33.8491458 34.9808384, 33.8496805 34.9798283)",Stavrou Mousoullou,
1131920973,2,F305,tertiary,,False,True,44.977,"LINESTRING (33.8491458 34.9808384, 33.8490429 34.981234)",1ης Απριλίου,
1131920972,2,F305,tertiary,,False,False,180.78199999999998,"LINESTRING (33.8491458 34.9808384, 33.8491433 34.9805554, 33.8488485 34.9792345)",1ης Απριλίου,
1131920972,2,F305,tertiary,,False,False,27.919,"LINESTRING (33.8488485 34.9792345, 33.8486796 34.979025)",1ης Απριλίου,
89719679,,,residential,,False,False,67.782,"LINESTRING (33.8488485 34.9792345, 33.8490276 34.9792145, 33.8492187 34.9792433, 33.8494483 34.9793324, 33.8495565 34.979364)",Kolokotroni,
1131920972,2,F305,tertiary,,False,True,180.78199999999998,"LINESTRING (33.8488485 34.9792345, 33.8491433 34.9805554, 33.8491458 34.9808384)",1ης Απριλίου,
"[4016839, 576351214, 576351215]",2,E305,secondary,"['30', '50']",False,False,315.16299999999995,"LINESTRING (33.850711 34.9788582, 33.8507961 34.9789982, 33.8512816 34.9796662, 33.8517684 34.9803036, 33.8518234 34.9803728, 33.8522123 34.980887, 33.8523155 34.9810101, 33.852506 34.9812799)",Nikou Theofanous,
"[576351216, 576351214]",2,E305,secondary,30,False,True,46.785,"LINESTRING (33.850711 34.9788582, 33.8506338 34.978741, 33.8504688 34.9784872)",,
"[1256547460, 1256547461]",,,residential,,False,False,105.154,"LINESTRING (33.850711 34.9788582, 33.8506016 34.9789636, 33.8502698 34.9792835, 33.8499325 34.9795551)",28th Oktovriou,
"[540444480, 1256547461]",,,residential,,False,True,17.649,"LINESTRING (33.850711 34.9788582, 33.850785 34.978807, 33.8508589 34.9787557)",28th Oktovriou,
540444483,,,residential,,False,False,97.709,"LINESTRING (33.8482212 34.9754278, 33.8492067 34.9750813)",Athanasiou Diakou,
541906606,2,,residential,,False,True,35.124,"LINESTRING (33.8482212 34.9754278, 33.8478504 34.9755142)",Stavrou Andrea,
191201007,,,residential,,False,True,222.38500000000002,"LINESTRING (33.8482212 34.9754278, 33.8478423 34.9745742, 33.8475338 34.9737463, 33.8475126 34.9736793, 33.8474647 34.9735275)",Dimitri Liperti,
540444493,2,,residential,,False,False,89.42899999999999,"LINESTRING (33.8482212 34.9754278, 33.8484143 34.9757128, 33.8485779 34.9759235, 33.8487435 34.9761074)",Andrea Katzi,
540444493,2,,residential,,False,False,42.277,"LINESTRING (33.8487435 34.9761074, 33.8490634 34.9763828)",Andrea Katzi,
540638603,2,,residential,,False,False,56.921,"LINESTRING (33.8487435 34.9761074, 33.8492695 34.9758312)",Riga Feraiou,
540444493,2,,residential,,False,True,89.429,"LINESTRING (33.8487435 34.9761074, 33.8485779 34.9759235, 33.8484143 34.9757128, 33.8482212 34.9754278)",Andrea Katzi,
4016835,2,B3,primary,50,False,True,52.952,"LINESTRING (33.8496372 34.9775467, 33.8494991 34.9775762, 33.8493297 34.9776264, 33.8490826 34.9776881)",,
540444476,2,,residential,,False,True,52.584,"LINESTRING (33.8496372 34.9775467, 33.8496092 34.9773268, 33.8495735 34.9770767)",Andrea Katzi,
762486628,2,B3,primary,50,False,False,42.722,"LINESTRING (33.8496372 34.9775467, 33.8497406 34.9775432, 33.8499378 34.9775685, 33.8500223 34.977574, 33.8501031 34.9775689)",,
150378308,2,B3,primary,50,False,False,24.868000000000002,"LINESTRING (33.8509124 34.9773198, 33.8510338 34.9772891, 33.8511496 34.9772164)",,
551670713,2,B3,primary,50,False,True,80.84800000000001,"LINESTRING (33.8509124 34.9773198, 33.8508167 34.9773247, 33.850675 34.9773199, 33.8504787 34.9773838, 33.8503786 34.97743, 33.8501631 34.977541, 33.8501031 34.9775689)",,
1159343885,,,residential,,True,False,29.575000000000003,"LINESTRING (33.8509124 34.9773198, 33.8509879 34.9773713, 33.8510824 34.9774059, 33.8511929 34.9774499)",,
191201009,,,residential,,False,False,53.884,"LINESTRING (33.8504688 34.9784872, 33.8499511 34.9787215)",,
"[576351216, 576351214]",2,E305,secondary,30,False,False,46.785,"LINESTRING (33.8504688 34.9784872, 33.8506338 34.978741, 33.850711 34.9788582)",,
576351216,2,E305,secondary,30,False,True,62.707,"LINESTRING (33.8504688 34.9784872, 33.8503535 34.9783168, 33.8502382 34.978118, 33.8501855 34.9779754)",,
82804419,2,E346,secondary,,False,False,29.232,"LINESTRING (33.8491334 34.9733103, 33.8491211 34.9730476)",Antoniou Gerasimou,
89719662,,,residential,,False,False,57.213,"LINESTRING (33.8491334 34.9733103, 33.8485145 34.9733972)",Thiseos,
82804419,2,E346,secondary,,False,True,104.14599999999999,"LINESTRING (33.8491334 34.9733103, 33.8491508 34.9737499, 33.8491402 34.9742466)",Antoniou Gerasimou,
89719754,,,residential,,False,False,135.032,"LINESTRING (33.8516523 34.9743974, 33.8531266 34.9742737)",Thrakis,
4016837,,,residential,,False,False,144.399,"LINESTRING (33.8516523 34.9743974, 33.8515369 34.9752402, 33.8515349 34.9752631, 33.8514981 34.9756896)",Pyrgou,
4016837,,,residential,,False,True,134.06,"LINESTRING (33.8516523 34.9743974, 33.8516804 34.9742621, 33.8517335 34.9740872, 33.8518006 34.9739488, 33.8519508 34.9737663, 33.8523017 34.9733341)",Pyrgou,
540444493,2,,residential,,False,True,42.277,"LINESTRING (33.8490634 34.9763828, 33.8487435 34.9761074)",Andrea Katzi,
"[540444476, 540444493]",2,,residential,,False,False,96.875,"LINESTRING (33.8490634 34.9763828, 33.8491174 34.9764278, 33.8494085 34.97667, 33.8495056 34.9767512, 33.8495685 34.9768191, 33.8496112 34.9768961, 33.8496065 34.9769872, 33.8495735 34.9770767)",Andrea Katzi,
4016837,,,residential,,False,True,85.922,"LINESTRING (33.8512254 34.9764293, 33.8514981 34.9756896)",Pyrgou,
4016837,,,residential,,False,False,88.36699999999999,"LINESTRING (33.8512254 34.9764293, 33.8511212 34.9769982, 33.8511496 34.9772164)",Pyrgou,
191201041,,,residential,,False,False,94.523,"LINESTRING (33.8512254 34.9764293, 33.8508312 34.9764244, 33.8504975 34.9763775, 33.8502013 34.9764358)",Pagonas,
1131920974,,,residential,,False,True,26.262,"LINESTRING (33.8511929 34.9774499, 33.8511496 34.9772164)",28th Oktovriou,
