osmid,ref,highway,oneway,reversed,length,geometry,name,maxspeed
392742322,F224,primary,False,True,5.412,"LINESTRING (6.1802146 6.2537332, 6.1802065 6.2536852)",,
392742322,F224,primary,False,False,457.87,"LINESTRING (6.1802146 6.2537332, 6.1803393 6.2541051, 6.1805029 6.2545584, 6.1805224 6.254605, 6.1805566 6.2546868, 6.1807135 6.2550623, 6.1808905 6.2555022, 6.1810836 6.2559968, 6.1812685 6.2564802, 6.1814685 6.2569793, 6.1817368 6.2575608)",,
392742323,,secondary,True,False,34.492,"LINESTRING (6.1861272 6.2562927, 6.1858311 6.2563906)",agbor main,80
392742322,F224,primary,False,True,9.325,"LINESTRING (6.1817729 6.2576366, 6.1817368 6.2575608)",,
392742323,,secondary,True,False,357.144,"LINESTRING (6.1817729 6.2576366, 6.1814357 6.2577366, 6.18082 6.2579461, 6.1805336 6.2580331, 6.1799879 6.2581912, 6.1798033 6.258248, 6.1796084 6.2583085, 6.1792183 6.2584296, 6.1786883 6.2585916)",agbor main,80
546721502,F222,primary,False,False,358.958,"LINESTRING (6.1817729 6.2576366, 6.1817924 6.2576719, 6.1819191 6.2578885, 6.1822651 6.2584911, 6.1824539 6.2588491, 6.1826433 6.2592083, 6.1827443 6.2593981, 6.1830577 6.2599868, 6.1832837 6.2604921)",,
392742322,F224,primary,False,False,5.412,"LINESTRING (6.1802065 6.2536852, 6.1802146 6.2537332)",,
544946935,,residential,False,True,217.713,"LINESTRING (6.1802065 6.2536852, 6.1791739 6.2540451, 6.1783478 6.2543331)",,
544727022,,residential,False,False,443.667,"LINESTRING (6.1783478 6.2543331, 6.1784309 6.2544717, 6.1784846 6.2546503, 6.1785436 6.254941, 6.1786857 6.2554449, 6.1789915 6.2561755, 6.1794716 6.2571673, 6.1798364 6.2578765, 6.1798907 6.257999)",,
544946935,,residential,False,False,217.713,"LINESTRING (6.1783478 6.2543331, 6.1791739 6.2540451, 6.1802065 6.2536852)",,
544727032,,residential,False,True,56.208,"LINESTRING (6.1849326 6.2533213, 6.1844525 6.2534879)",,
544727032,,residential,False,False,56.208,"LINESTRING (6.1844525 6.2534879, 6.1849326 6.2533213)",,
544727034,,residential,False,True,52.963,"LINESTRING (6.1844525 6.2534879, 6.1840035 6.2536542)",,
544727034,,residential,False,False,52.963,"LINESTRING (6.1840035 6.2536542, 6.1844525 6.2534879)",,
544727035,,residential,False,False,55.913,"LINESTRING (6.1840035 6.2536542, 6.1841252 6.2539811, 6.1841627 6.2541308)",,
836896837,,residential,False,False,66.014,"LINESTRING (6.186165 6.2534145, 6.1860336 6.2534879, 6.1858968 6.2535385, 6.1856058 6.2536132)",,
544944593,,residential,False,True,61.026,"LINESTRING (6.1796245 6.2612679, 6.1799249 6.2611346, 6.1800241 6.2610653, 6.1800563 6.2610254, 6.1800926 6.2609906)",,
544944593,,residential,False,False,61.026,"LINESTRING (6.1800926 6.2609906, 6.1800563 6.2610254, 6.1800241 6.2610653, 6.1799249 6.2611346, 6.1796245 6.2612679)",,
544944593,,residential,False,True,123.385,"LINESTRING (6.1800926 6.2609906, 6.180055 6.2609667, 6.1798686 6.260916, 6.1797586 6.2608574, 6.1796379 6.2607773, 6.1794368 6.2605561, 6.1793643 6.2604361, 6.1792986 6.2602827)",,
"[553516960, 553516961]",,residential,False,True,71.057,"LINESTRING (6.1800926 6.2609906, 6.1801221 6.261052, 6.1802118 6.2613399, 6.1802334 6.2613559, 6.1802736 6.2613679, 6.180464 6.2612999)",,
544944594,,residential,False,True,176.277,"LINESTRING (6.1785154 6.2612773, 6.1786026 6.2611906, 6.1787139 6.2611466, 6.1789218 6.2611533, 6.1791162 6.2611546, 6.1791779 6.2611333, 6.1792329 6.2610733, 6.1792691 6.2609733, 6.1792865 6.2604987, 6.1792986 6.2602827)",,
544944593,,residential,False,False,123.38499999999999,"LINESTRING (6.1792986 6.2602827, 6.1793643 6.2604361, 6.1794368 6.2605561, 6.1796379 6.2607773, 6.1797586 6.2608574, 6.1798686 6.260916, 6.180055 6.2609667, 6.1800926 6.2609906)",,
544944594,,residential,False,False,176.277,"LINESTRING (6.1792986 6.2602827, 6.1792865 6.2604987, 6.1792691 6.2609733, 6.1792329 6.2610733, 6.1791779 6.2611333, 6.1791162 6.2611546, 6.1789218 6.2611533, 6.1787139 6.2611466, 6.1786026 6.2611906, 6.1785154 6.2612773)",,
544944594,,residential,False,True,75.045,"LINESTRING (6.1792986 6.2602827, 6.1792973 6.2598269, 6.1792637 6.2597162, 6.1792088 6.2596283)",,
