osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,lanes
340755838,Los Ciento Ocho,residential,True,False,131.232,"LINESTRING (-57.0856448 -29.7145134, -57.0867489 -29.7152014)",40,,
38328553,General Madariaga,tertiary,False,False,128.69299999999998,"LINESTRING (-57.0856448 -29.7145134, -57.0860225 -29.7140379, -57.0864016 -29.7135608)",,,
38328553,General Madariaga,tertiary,False,False,130.008,"LINESTRING (-57.0887774 -29.7106445, -57.0895629 -29.709695)",,,
38328553,General Madariaga,tertiary,False,True,135.839,"LINESTRING (-57.0887774 -29.7106445, -57.08795 -29.7116324)",,,
340755834,Adolfo Montaña,residential,True,False,135.208,"LINESTRING (-57.0887774 -29.7106445, -57.0898685 -29.7114064)",,,
38328553,General Madariaga,tertiary,False,False,135.839,"LINESTRING (-57.08795 -29.7116324, -57.0887774 -29.7106445)",,,
38328553,General Madariaga,tertiary,False,True,129.101,"LINESTRING (-57.08795 -29.7116324, -57.0872159 -29.7126027)",,,
38328559,Rivadavia,residential,True,False,130.5,"LINESTRING (-57.08795 -29.7116324, -57.0868797 -29.710916)",,16,
38328553,General Madariaga,tertiary,False,False,129.101,"LINESTRING (-57.0872159 -29.7126027, -57.08795 -29.7116324)",,,
38328553,General Madariaga,tertiary,False,True,132.417,"LINESTRING (-57.0872159 -29.7126027, -57.0864016 -29.7135608)",,,
340755836,Juan Sitja Nin,residential,True,False,129.32,"LINESTRING (-57.0872159 -29.7126027, -57.0883179 -29.7132634)",,,
38328553,General Madariaga,tertiary,False,True,130.008,"LINESTRING (-57.0895629 -29.709695, -57.0887774 -29.7106445)",,,
262912561,Pago Largo,residential,False,False,101.408,"LINESTRING (-57.0857846 -29.7174815, -57.0866304 -29.718022)",,,
262912561,Pago Largo,residential,False,True,71.544,"LINESTRING (-57.0857846 -29.7174815, -57.0851753 -29.7171155)",,,
38328567,Colón,residential,True,False,129.995,"LINESTRING (-57.0851753 -29.7171155, -57.0859574 -29.716164)",,,
262912561,Pago Largo,residential,False,False,71.544,"LINESTRING (-57.0851753 -29.7171155, -57.0857846 -29.7174815)",,,
262912561,Pago Largo,residential,False,True,131.272,"LINESTRING (-57.0851753 -29.7171155, -57.0840715 -29.7164265)",,,
38328564,Amado Bonpland,residential,True,False,130.303,"LINESTRING (-57.0886848 -29.7178495, -57.0894456 -29.7168817)",,,
123391327,Yatay,residential,True,False,124.686,"LINESTRING (-57.0886848 -29.7178495, -57.087631 -29.7172016)",40,,
123391327,Yatay,residential,True,False,132.46,"LINESTRING (-57.087631 -29.7172016, -57.0864972 -29.7165312)",40,,
123610220,Coronel Reguera,residential,True,False,129.015,"LINESTRING (-57.087631 -29.7172016, -57.0883736 -29.7162371)",,,
38328566,Coronel López,residential,True,False,126.102,"LINESTRING (-57.0864972 -29.7165312, -57.0857846 -29.7174815)",,,
123391327,Yatay,residential,True,False,66.217,"LINESTRING (-57.0864972 -29.7165312, -57.0859574 -29.716164)",40,,
38328567,Colón,residential,True,False,131.527,"LINESTRING (-57.0859574 -29.716164, -57.0867489 -29.7152014)",,,
123391327,Yatay,residential,True,False,131.251,"LINESTRING (-57.0859574 -29.716164, -57.08485 -29.7154797)",40,,
38328564,Amado Bonpland,residential,True,False,135.194,"LINESTRING (-57.0894456 -29.7168817, -57.090235 -29.7158776)",,,
340755838,Los Ciento Ocho,residential,True,False,108.993,"LINESTRING (-57.0894456 -29.7168817, -57.0903623 -29.7174535)",40,,
123610220,Coronel Reguera,residential,True,False,136.88,"LINESTRING (-57.0883736 -29.7162371, -57.0891386 -29.7152008)",,,
340755838,Los Ciento Ocho,residential,True,False,125.916,"LINESTRING (-57.0883736 -29.7162371, -57.0894456 -29.7168817)",40,,
38328566,Coronel López,residential,True,False,134.365,"LINESTRING (-57.0873378 -29.7155683, -57.0864972 -29.7165312)",,,
340755838,Los Ciento Ocho,residential,True,False,124.645,"LINESTRING (-57.0873378 -29.7155683, -57.0883736 -29.7162371)",40,,
38328567,Colón,residential,True,False,129.596,"LINESTRING (-57.0867489 -29.7152014, -57.0875196 -29.7142473)",,,
340755838,Los Ciento Ocho,residential,True,False,69.992,"LINESTRING (-57.0867489 -29.7152014, -57.0873378 -29.7155683)",40,,
38328557,Bartolomé Mitre,residential,True,False,129.902,"LINESTRING (-57.090235 -29.7158776, -57.0891386 -29.7152008)",,,
38328564,Amado Bonpland,residential,True,False,127.642,"LINESTRING (-57.090235 -29.7158776, -57.0909803 -29.7149296)",,,
38328557,Bartolomé Mitre,residential,True,False,117.558,"LINESTRING (-57.0891386 -29.7152008, -57.0881384 -29.7145982)",,,
123610220,Coronel Reguera,residential,True,False,127.978,"LINESTRING (-57.0891386 -29.7152008, -57.0898271 -29.7142174)",,,
38328557,Bartolomé Mitre,residential,True,False,71.37,"LINESTRING (-57.0881384 -29.7145982, -57.0875196 -29.7142473)",,,
38328566,Coronel López,residential,True,False,132.717,"LINESTRING (-57.0881384 -29.7145982, -57.0873378 -29.7155683)",,,
38328557,Bartolomé Mitre,residential,True,False,132.229,"LINESTRING (-57.0875196 -29.7142473, -57.0864016 -29.7135608)",,,
38328567,Colón,residential,True,False,133.84,"LINESTRING (-57.0875196 -29.7142473, -57.0883179 -29.7132634)",,,
123610220,Coronel Reguera,residential,True,False,120.384,"LINESTRING (-57.0898271 -29.7142174, -57.0905273 -29.7133217)",,,
340755836,Juan Sitja Nin,residential,True,False,136.655,"LINESTRING (-57.0898271 -29.7142174, -57.0909803 -29.7149296)",,,
38328566,Coronel López,residential,True,False,127.764,"LINESTRING (-57.0888795 -29.7136464, -57.0881384 -29.7145982)",,,
340755836,Juan Sitja Nin,residential,True,False,111.382,"LINESTRING (-57.0888795 -29.7136464, -57.0898271 -29.7142174)",,,
38328567,Colón,residential,True,False,121.795,"LINESTRING (-57.0883179 -29.7132634, -57.0890685 -29.7123832)",,,
340755836,Juan Sitja Nin,residential,True,False,68.959,"LINESTRING (-57.0883179 -29.7132634, -57.0888795 -29.7136464)",,,
38328559,Rivadavia,residential,True,False,106.957,"LINESTRING (-57.0905273 -29.7133217, -57.089632 -29.7127555)",,16,
123610220,Coronel Reguera,residential,True,False,132.909,"LINESTRING (-57.0905273 -29.7133217, -57.0912778 -29.7123198)",,,
38328559,Rivadavia,residential,True,False,68.377,"LINESTRING (-57.089632 -29.7127555, -57.0890685 -29.7123832)",,16,
38328566,Coronel López,residential,True,False,122.861,"LINESTRING (-57.089632 -29.7127555, -57.0888795 -29.7136464)",,,
38328559,Rivadavia,residential,True,False,136.522,"LINESTRING (-57.0890685 -29.7123832, -57.08795 -29.7116324)",,16,
38328567,Colón,residential,True,False,133.291,"LINESTRING (-57.0890685 -29.7123832, -57.0898685 -29.7114064)",,,
38328566,Coronel López,residential,True,False,133.912,"LINESTRING (-57.0904408 -29.7117773, -57.089632 -29.7127555)",,,
340755834,Adolfo Montaña,residential,True,False,100.862,"LINESTRING (-57.0904408 -29.7117773, -57.0912778 -29.7123198)",,,
38328567,Colón,residential,True,False,136.783,"LINESTRING (-57.0898685 -29.7114064, -57.0906917 -29.7104054)",,,
340755834,Adolfo Montaña,residential,True,False,68.962,"LINESTRING (-57.0898685 -29.7114064, -57.0904408 -29.7117773)",,,
38328561,Brasil,residential,True,False,69.324,"LINESTRING (-57.0912712 -29.7107733, -57.0906917 -29.7104054)",40,,2
38328566,Coronel López,residential,True,False,137.459,"LINESTRING (-57.0912712 -29.7107733, -57.0904408 -29.7117773)",,,
38328561,Brasil,residential,True,False,134.628,"LINESTRING (-57.0906917 -29.7104054, -57.0895629 -29.709695)",40,,2
38328557,Bartolomé Mitre,residential,True,False,137.548,"LINESTRING (-57.0853419 -29.712897, -57.0842019 -29.7121555)",,,
38328840,Sarmiento,residential,True,False,128.994,"LINESTRING (-57.0853419 -29.712897, -57.0849646 -29.7133668, -57.0845778 -29.7138485)",40,,
38328557,Bartolomé Mitre,residential,True,False,131.195,"LINESTRING (-57.0842019 -29.7121555, -57.0830946 -29.711472)",,,
340755829,25 de Mayo,residential,True,False,128.32,"LINESTRING (-57.0842019 -29.7121555, -57.0849867 -29.7112243)",,,
38328557,Bartolomé Mitre,residential,True,False,124.151,"LINESTRING (-57.0830946 -29.711472, -57.0820466 -29.7108254)",,,
38328842,Teófiro Niveyro,residential,False,False,128.711,"LINESTRING (-57.0830946 -29.711472, -57.0838935 -29.7105455)",,,
38328842,Teófiro Niveyro,residential,False,True,131.224,"LINESTRING (-57.0830946 -29.711472, -57.0823037 -29.7124316)",,,
38328843,Esteban Alisio,residential,False,False,128.554,"LINESTRING (-57.0820466 -29.7108254, -57.0828178 -29.7098831)",,,
38328843,Esteban Alisio,residential,False,True,130.643,"LINESTRING (-57.0820466 -29.7108254, -57.081263 -29.7117831)",,,
38328840,Sarmiento,residential,True,False,132.696,"LINESTRING (-57.0822351 -29.7167251, -57.0814587 -29.7177097)",40,,
664545261,Avenida San Martín,tertiary,True,False,141.414,"LINESTRING (-57.0822351 -29.7167251, -57.0817483 -29.7164202, -57.0810474 -29.7159812)",,,
340755829,25 de Mayo,residential,True,False,130.254,"LINESTRING (-57.0810474 -29.7159812, -57.0818333 -29.7150292)",,,
262912561,Pago Largo,residential,False,False,140.579,"LINESTRING (-57.0818333 -29.7150292, -57.0830153 -29.7157671)",,,
340755829,25 de Mayo,residential,True,False,128.589,"LINESTRING (-57.0818333 -29.7150292, -57.0826426 -29.7141109)",,,
123391327,Yatay,residential,True,False,135.313,"LINESTRING (-57.0826426 -29.7141109, -57.0814973 -29.7134099)",40,,
340755829,25 de Mayo,residential,True,False,128.46,"LINESTRING (-57.0826426 -29.7141109, -57.0834264 -29.7131775)",,,
38328842,Teófiro Niveyro,residential,False,False,133.786,"LINESTRING (-57.0814973 -29.7134099, -57.0823037 -29.7124316)",,,
38328840,Sarmiento,residential,True,False,132.55,"LINESTRING (-57.0845778 -29.7138485, -57.0837852 -29.7148217)",40,,
340755838,Los Ciento Ocho,residential,True,False,126.82400000000001,"LINESTRING (-57.0845778 -29.7138485, -57.0850879 -29.7141664, -57.0856448 -29.7145134)",40,,
340755829,25 de Mayo,residential,True,False,136.101,"LINESTRING (-57.0834264 -29.7131775, -57.0842019 -29.7121555)",,,
340755838,Los Ciento Ocho,residential,True,False,133.908,"LINESTRING (-57.0834264 -29.7131775, -57.0845778 -29.7138485)",40,,
38328842,Teófiro Niveyro,residential,False,False,131.224,"LINESTRING (-57.0823037 -29.7124316, -57.0830946 -29.711472)",,,
38328842,Teófiro Niveyro,residential,False,True,133.786,"LINESTRING (-57.0823037 -29.7124316, -57.0814973 -29.7134099)",,,
340755838,Los Ciento Ocho,residential,True,False,136.51,"LINESTRING (-57.0823037 -29.7124316, -57.0834264 -29.7131775)",40,,
38328843,Esteban Alisio,residential,False,False,130.643,"LINESTRING (-57.081263 -29.7117831, -57.0820466 -29.7108254)",,,
340755838,Los Ciento Ocho,residential,True,False,123.699,"LINESTRING (-57.081263 -29.7117831, -57.0823037 -29.7124316)",40,,
38328840,Sarmiento,residential,True,False,128.834,"LINESTRING (-57.0860854 -29.711935, -57.0853419 -29.712897)",40,,
340755836,Juan Sitja Nin,residential,True,False,132.032,"LINESTRING (-57.0860854 -29.711935, -57.0872159 -29.7126027)",,,
340755829,25 de Mayo,residential,True,False,132.099,"LINESTRING (-57.0849867 -29.7112243, -57.0857875 -29.7102612)",,,
340755836,Juan Sitja Nin,residential,True,False,132.303,"LINESTRING (-57.0849867 -29.7112243, -57.0860854 -29.711935)",,,
38328842,Teófiro Niveyro,residential,False,False,133.619,"LINESTRING (-57.0838935 -29.7105455, -57.0847136 -29.7095777)",,,
38328842,Teófiro Niveyro,residential,False,True,128.711,"LINESTRING (-57.0838935 -29.7105455, -57.0830946 -29.711472)",,,
340755836,Juan Sitja Nin,residential,True,False,129.784,"LINESTRING (-57.0838935 -29.7105455, -57.0849867 -29.7112243)",,,
38328843,Esteban Alisio,residential,False,False,66.616,"LINESTRING (-57.0828178 -29.7098831, -57.0832158 -29.7093938)",,,
38328843,Esteban Alisio,residential,False,True,128.554,"LINESTRING (-57.0828178 -29.7098831, -57.0820466 -29.7108254)",,,
340755836,Juan Sitja Nin,residential,True,False,127.35,"LINESTRING (-57.0828178 -29.7098831, -57.0838935 -29.7105455)",,,
340755836,Juan Sitja Nin,residential,True,False,71.462,"LINESTRING (-57.0817145 -29.7092009, -57.0823173 -29.7095736)",,,
38328559,Rivadavia,residential,True,False,128.171,"LINESTRING (-57.0868797 -29.710916, -57.0857875 -29.7102612)",,16,
38328840,Sarmiento,residential,True,False,136.833,"LINESTRING (-57.0868797 -29.710916, -57.0860854 -29.711935)",40,,
38328559,Rivadavia,residential,True,False,128.581,"LINESTRING (-57.0857875 -29.7102612, -57.0847136 -29.7095777)",,16,
340755829,25 de Mayo,residential,True,False,142.732,"LINESTRING (-57.0857875 -29.7102612, -57.0866149 -29.7091976)",,,
38328842,Teófiro Niveyro,residential,False,True,133.619,"LINESTRING (-57.0847136 -29.7095777, -57.0838935 -29.7105455)",,,
38328840,Sarmiento,residential,True,False,136.782,"LINESTRING (-57.0876998 -29.7099131, -57.0868797 -29.710916)",40,,
340755834,Adolfo Montaña,residential,True,False,132.08,"LINESTRING (-57.0876998 -29.7099131, -57.0887774 -29.7106445)",,,
340755834,Adolfo Montaña,residential,True,False,131.561,"LINESTRING (-57.0866149 -29.7091976, -57.0876998 -29.7099131)",,,
38328843,Esteban Alisio,residential,False,True,66.616,"LINESTRING (-57.0832158 -29.7093938, -57.0828178 -29.7098831)",,,
123406296,Pasaje Ríos,residential,False,True,85.412,"LINESTRING (-57.0823173 -29.7095736, -57.0818035 -29.7101988)",,,
340755836,Juan Sitja Nin,residential,True,False,59.337,"LINESTRING (-57.0823173 -29.7095736, -57.0828178 -29.7098831)",,,
123406296,Pasaje Ríos,residential,False,False,85.412,"LINESTRING (-57.0818035 -29.7101988, -57.0823173 -29.7095736)",,,
38328840,Sarmiento,residential,True,False,128.76,"LINESTRING (-57.0837852 -29.7148217, -57.0830153 -29.7157671)",40,,
123391327,Yatay,residential,True,False,135.731,"LINESTRING (-57.0837852 -29.7148217, -57.0826426 -29.7141109)",40,,
262912561,Pago Largo,residential,False,False,125.618,"LINESTRING (-57.0830153 -29.7157671, -57.0840715 -29.7164265)",,,
262912561,Pago Largo,residential,False,True,140.579,"LINESTRING (-57.0830153 -29.7157671, -57.0818333 -29.7150292)",,,
38328840,Sarmiento,residential,True,False,130.487,"LINESTRING (-57.0830153 -29.7157671, -57.0824232 -29.7165046, -57.0822351 -29.7167251)",40,,
38328557,Bartolomé Mitre,residential,True,False,106.423,"LINESTRING (-57.0911546 -29.716405, -57.090235 -29.7158776)",,,
38328563,Maestro Melogno,residential,True,False,139.453,"LINESTRING (-57.0911546 -29.716405, -57.0903623 -29.7174535)",,,2
591316506,,residential,False,False,67.572,"LINESTRING (-57.0870422 -29.7175307, -57.0866304 -29.718022)",,,
262912561,Pago Largo,residential,False,True,101.408,"LINESTRING (-57.0866304 -29.718022, -57.0857846 -29.7174815)",,,
591316506,,residential,False,True,67.572,"LINESTRING (-57.0866304 -29.718022, -57.0870422 -29.7175307)",,,
