osmid,oneway,name,highway,reversed,length,ref,maxspeed,junction,geometry,lanes
95264128,True,San Lorenzo,residential,False,12.286,,,,"LINESTRING (-65.2937678 -26.8133422, -65.2937462 -26.8132334)",
899871736,True,Roque Aragón,residential,False,11.843,,,,"LINESTRING (-65.3029101 -26.8116234, -65.3029409 -26.8117263)",
95261741,False,Lima,residential,True,155.463,,,,"LINESTRING (-65.3023481 -26.8096425, -65.3008206 -26.8099525)",
899871736,True,Roque Aragón,residential,False,69.697,,,,"LINESTRING (-65.3023481 -26.8096425, -65.3025292 -26.8102481)",
83585980,True,Avenida Aconquija,primary,False,156.669,RP338,60,,"LINESTRING (-65.3029409 -26.8117263, -65.3013921 -26.8119991)",
83586104,True,Charcas,residential,False,67.483,,,,"LINESTRING (-65.3029409 -26.8117263, -65.3030845 -26.8123195)",
89171221,True,,primary,False,5.298,RP338,30,roundabout,"LINESTRING (-65.3013921 -26.8119991, -65.3013792 -26.81201, -65.3013639 -26.8120181, -65.3013469 -26.8120229)",
89171224,True,Avenida Aconquija,primary,False,275.959,RP338,60,,"LINESTRING (-65.3012917 -26.8120147, -65.2985622 -26.8124888)",
89171221,True,,primary,False,12.102,RP338,30,roundabout,"LINESTRING (-65.3012917 -26.8120147, -65.3012728 -26.812001, -65.3012594 -26.8119828, -65.3012528 -26.8119618, -65.3012537 -26.8119401, -65.301262 -26.8119196)",
59469899,False,Avenida Solano Vera,secondary,False,212.939,,90,,"LINESTRING (-65.3013469 -26.8120229, -65.301404 -26.812253, -65.3019659 -26.8138557)",2
89171221,True,,primary,False,5.662999999999999,RP338,30,roundabout,"LINESTRING (-65.3013469 -26.8120229, -65.301328 -26.8120242, -65.3013092 -26.8120214, -65.3012917 -26.8120147)",
152201656,True,Julio Argentino Roca,residential,False,67.847,,40,,"LINESTRING (-65.29853 -26.8123894, -65.2983718 -26.8117958)",
628041622,True,Avenida Aconquija,primary,False,276.112,RP338,60,,"LINESTRING (-65.29853 -26.8123894, -65.301262 -26.8119196)",
89171221,True,,primary,False,4.390000000000001,RP338,30,roundabout,"LINESTRING (-65.3013321 -26.8118829, -65.301354 -26.8118858, -65.3013741 -26.811894)",
95852025,True,Pedro de Maderuelo,residential,False,74.586,,,,"LINESTRING (-65.3013321 -26.8118829, -65.3012857 -26.811709, -65.3011637 -26.8112292)",
89171221,True,,primary,False,8.443000000000001,RP338,30,roundabout,"LINESTRING (-65.301262 -26.8119196, -65.3012747 -26.8119043, -65.3012914 -26.8118926, -65.301311 -26.8118853, -65.3013321 -26.8118829)",
95849155,False,Juan Griet,residential,False,141.141,,,,"LINESTRING (-65.2937462 -26.8132334, -65.293472 -26.8119879)",
628041622,True,Avenida Aconquija,primary,False,111.314,RP338,60,,"LINESTRING (-65.2937462 -26.8132334, -65.2948447 -26.813031)",
666664005,True,Belgrano,residential,False,114.784,,40,,"LINESTRING (-65.2953161 -26.8150988, -65.2955508 -26.8161096)",
666664006,False,Fermín Cariola,residential,False,229.71599999999998,,,,"LINESTRING (-65.2953161 -26.8150988, -65.2972499 -26.8147148, -65.2974424 -26.8146935, -65.2975819 -26.8147007)",
73227145,True,Fermín Cariola,residential,False,114.163,,,,"LINESTRING (-65.2941923 -26.8153183, -65.2953161 -26.8150988)",
95264128,True,San Lorenzo,residential,False,116.815,,,,"LINESTRING (-65.2941923 -26.8153183, -65.2939745 -26.8142859)",
89171224,True,Avenida Aconquija,primary,False,147.994,RP338,60,,"LINESTRING (-65.2985622 -26.8124888, -65.2970984 -26.8127431)",
89259742,True,Reconquista,residential,False,11.505,,40,,"LINESTRING (-65.2985622 -26.8124888, -65.29853 -26.8123894)",
89259742,True,Reconquista,residential,False,105.035,,40,,"LINESTRING (-65.2988116 -26.8134068, -65.2985622 -26.8124888)",
95847920,False,,residential,False,137.308,,,,"LINESTRING (-65.2988116 -26.8134068, -65.3001681 -26.8131636)",
152205373,False,Avenida Solano Vera,secondary,False,142.486,RP339,70,,"LINESTRING (-65.3019659 -26.8138557, -65.3023937 -26.8150789)",2
314495050,False,Fermín Cariola,residential,False,143.377,,,,"LINESTRING (-65.3019659 -26.8138557, -65.300547 -26.8140986)",
314495051,False,Constancio C. Vigil,residential,False,103.259,,,,"LINESTRING (-65.3019659 -26.8138557, -65.3029865 -26.8136749)",
59469899,False,Avenida Solano Vera,secondary,True,212.939,,90,,"LINESTRING (-65.3019659 -26.8138557, -65.301404 -26.812253, -65.3013469 -26.8120229)",2
314495050,False,Fermín Cariola,residential,False,74.258,,,,"LINESTRING (-65.300547 -26.8140986, -65.2998148 -26.8142363)",
314495050,False,Fermín Cariola,residential,True,143.377,,,,"LINESTRING (-65.300547 -26.8140986, -65.3019659 -26.8138557)",
98344152,False,,residential,True,143.911,,,,"LINESTRING (-65.300547 -26.8140986, -65.300561 -26.8141503, -65.3008877 -26.8153566)",
98344155,False,Pasaje Santa Cruz,residential,True,141.845,,,,"LINESTRING (-65.2998148 -26.8142363, -65.3001447 -26.8154775)",
314495050,False,Fermín Cariola,residential,False,75.189,,,,"LINESTRING (-65.2998148 -26.8142363, -65.2990677 -26.8143488)",
314495050,False,Fermín Cariola,residential,True,74.258,,,,"LINESTRING (-65.2998148 -26.8142363, -65.300547 -26.8140986)",
628041622,True,Avenida Aconquija,primary,False,44.518,RP338,60,,"LINESTRING (-65.2952403 -26.8129556, -65.2956798 -26.8128754)",
95254763,False,Apolo VIII,residential,True,187.939,,,,"LINESTRING (-65.2952403 -26.8129556, -65.2942666 -26.8123368, -65.2937158 -26.8119535)",
89259742,True,Reconquista,residential,False,145.085,,40,,"LINESTRING (-65.2993736 -26.8156247, -65.2990677 -26.8143488)",
666101356,False,Sarmiento,residential,False,29.051,,50,,"LINESTRING (-65.2993736 -26.8156247, -65.2996606 -26.8155732)",
1217218026,False,Reconquista,residential,True,60.003,,,,"LINESTRING (-65.2993736 -26.8156247, -65.2995171 -26.8161489)",
1217218027,True,Sarmiento,residential,False,3.932,,40,,"LINESTRING (-65.2993736 -26.8156247, -65.299334 -26.8156259)",
95259581,False,Pasaje Caracas,residential,False,158.427,,,,"LINESTRING (-65.3011637 -26.8112292, -65.3027076 -26.8108669)",
95852025,True,Pedro de Maderuelo,residential,False,73.487,,,,"LINESTRING (-65.3011637 -26.8112292, -65.300995 -26.8105857)",
561635437,False,Pasaje Magallanes,residential,True,132.152,,,,"LINESTRING (-65.3011637 -26.8112292, -65.2998684 -26.8115049)",
95518446,False,Los Ceibos,residential,False,143.032,,,,"LINESTRING (-65.2976658 -26.80905, -65.2962622 -26.809342)",
95518446,False,Los Ceibos,residential,True,135.955,,,,"LINESTRING (-65.2976658 -26.80905, -65.299001 -26.8087765)",
152201656,True,Julio Argentino Roca,residential,False,72.212,,40,,"LINESTRING (-65.2976658 -26.80905, -65.2975037 -26.8084169)",
152201656,True,Julio Argentino Roca,residential,False,69.58,,40,,"LINESTRING (-65.2983718 -26.8117958, -65.298215 -26.8111859)",
561635437,False,Pasaje Magallanes,residential,False,152.006,,,,"LINESTRING (-65.2983718 -26.8117958, -65.2998684 -26.8115049)",
561635437,False,Pasaje Magallanes,residential,True,144.407,,,,"LINESTRING (-65.2983718 -26.8117958, -65.2969421 -26.8120375)",
95259583,True,Pasaje Berutti,residential,False,8.596,,,,"LINESTRING (-65.2994876 -26.810156, -65.2995197 -26.8102278)",
95518449,False,Lima,residential,True,148.739,,,,"LINESTRING (-65.2994876 -26.810156, -65.2980244 -26.8104456)",
152201656,True,Julio Argentino Roca,residential,False,39.447,,40,,"LINESTRING (-65.2975037 -26.8084169, -65.2974048 -26.8080733)",
98078338,False,Pedro de Villalba,residential,False,143.297,,,,"LINESTRING (-65.2975037 -26.8084169, -65.2974229 -26.8084277, -65.2960879 -26.8086694)",
98078338,False,Pedro de Villalba,residential,True,128.091,,,,"LINESTRING (-65.2975037 -26.8084169, -65.2975817 -26.8084031, -65.2987647 -26.8081714)",
95259583,True,Pasaje Berutti,residential,False,19.158,,,,"LINESTRING (-65.299001 -26.8087765, -65.2990661 -26.8089387)",
95518446,False,Los Ceibos,residential,False,135.955,,,,"LINESTRING (-65.299001 -26.8087765, -65.2976658 -26.80905)",
95259583,True,Pasaje Berutti,residential,False,73.586,,,,"LINESTRING (-65.2992613 -26.8095258, -65.2992779 -26.8095713, -65.2994876 -26.810156)",
95259583,True,Pasaje Berutti,residential,False,71.016,,,,"LINESTRING (-65.2995197 -26.8102278, -65.2996914 -26.8108478)",
95261741,False,Lima,residential,False,132.684,,,,"LINESTRING (-65.2995197 -26.8102278, -65.3008206 -26.8099525)",
95518449,False,Lima,residential,False,148.739,,,,"LINESTRING (-65.2980244 -26.8104456, -65.2994876 -26.810156)",
152201656,True,Julio Argentino Roca,residential,False,62.431,,40,,"LINESTRING (-65.2980244 -26.8104456, -65.2978769 -26.8098998)",
95259583,True,Pasaje Berutti,residential,False,75.148,,,,"LINESTRING (-65.2996914 -26.8108478, -65.2998684 -26.8115049)",
95851959,False,Quito,residential,True,132.614,,,,"LINESTRING (-65.2996914 -26.8108478, -65.300995 -26.8105857)",
95518453,True,Salas y Valdez,residential,False,143.215,,,,"LINESTRING (-65.2978541 -26.8098112, -65.2992613 -26.8095258)",
152201656,True,Julio Argentino Roca,residential,False,86.68,,40,,"LINESTRING (-65.2978541 -26.8098112, -65.2976658 -26.80905)",
95261737,False,Alejandro Fleming,residential,False,154.313,,,,"LINESTRING (-65.3005041 -26.8086765, -65.3020148 -26.808348)",
95261737,False,Alejandro Fleming,residential,True,145.66,,,,"LINESTRING (-65.3005041 -26.8086765, -65.2990661 -26.8089387)",
95852025,True,Pedro de Maderuelo,residential,False,51.34,,,,"LINESTRING (-65.3005041 -26.8086765, -65.3003903 -26.8082261)",
95518473,False,Diego de Villarroel,residential,False,143.96,,,,"LINESTRING (-65.298215 -26.8111859, -65.2967852 -26.8114044)",
152201656,True,Julio Argentino Roca,residential,False,84.463,,40,,"LINESTRING (-65.298215 -26.8111859, -65.2980809 -26.8106652, -65.2980244 -26.8104456)",
98078340,False,Alberto Sabin,residential,True,130.092,,,,"LINESTRING (-65.2974048 -26.8080733, -65.2986856 -26.8078243)",
152201656,True,Julio Argentino Roca,residential,False,39.068,,40,,"LINESTRING (-65.2974048 -26.8080733, -65.2973109 -26.8077321)",
95261741,False,Lima,residential,False,155.463,,,,"LINESTRING (-65.3008206 -26.8099525, -65.3023481 -26.8096425)",
95261741,False,Lima,residential,True,132.684,,,,"LINESTRING (-65.3008206 -26.8099525, -65.2995197 -26.8102278)",
95852025,True,Pedro de Maderuelo,residential,False,73.023,,,,"LINESTRING (-65.3008206 -26.8099525, -65.3006758 -26.8093564, -65.3006637 -26.8093109)",
