osmid,oneway,name,highway,reversed,length,geometry,width,lanes
1152802599,True,Avenida 9 de Julio,secondary,False,96.467,"LINESTRING (-57.9893234 -30.7589993, -57.9900393 -30.759611)",,
463546775,True,Avenida Siburu,secondary,False,28.789,"LINESTRING (-57.9893234 -30.7589993, -57.9892197 -30.7591086, -57.9891182 -30.7591879)",,
543955596,True,Juan Bautista Alberdi,residential,False,121.577,"LINESTRING (-57.9813647 -30.7589731, -57.9822581 -30.7597516)",,
544430229,False,Bolivar,residential,True,100.136,"LINESTRING (-57.9813647 -30.7589731, -57.9820866 -30.7583203)",,
544430200,True,Avenida 9 de Julio,secondary,False,107.597,"LINESTRING (-57.9884511 -30.7582124, -57.9892346 -30.7589074)",,
189314236,True,Mitre,residential,False,29.548000000000002,"LINESTRING (-57.9884511 -30.7582124, -57.9883661 -30.7582928, -57.9882458 -30.7584111)",,
201783980,True,San Martín,residential,False,104.949,"LINESTRING (-57.9807104 -30.7610612, -57.9814968 -30.7604023)",,
189314234,True,Avenida Hipólito Yrigoyen,tertiary,False,107.609,"LINESTRING (-57.9807104 -30.7610612, -57.9813689 -30.7616304, -57.9814296 -30.7616829, -57.9814463 -30.7616973, -57.9815051 -30.7617469)",8,
983661091,False,Sarmiento,tertiary,True,93.503,"LINESTRING (-57.9807104 -30.7610612, -57.9806785 -30.7609016, -57.9805585 -30.7603226, -57.9805418 -30.7602329)",8,
544430201,True,Avenida 9 de Julio,secondary,False,18.125,"LINESTRING (-57.9868525 -30.7568425, -57.9869767 -30.7569657)",,
189314241,True,Mariano Moreno,residential,False,121.303,"LINESTRING (-57.9876749 -30.7575568, -57.988531 -30.7567513)",,
544430200,True,Avenida 9 de Julio,secondary,False,103.997,"LINESTRING (-57.9876749 -30.7575568, -57.9884511 -30.7582124)",,
503275365,False,Uruguay,residential,False,55.99,"LINESTRING (-57.9814808 -30.763084, -57.9810635 -30.7627305)",,
201783967,True,Moreno,residential,False,107.276,"LINESTRING (-57.9814808 -30.763084, -57.9821112 -30.7625159, -57.9822556 -30.7623858)",,
888708962,False,Moreno,residential,True,56.417,"LINESTRING (-57.9814808 -30.763084, -57.9814567 -30.7631087, -57.9811525 -30.7634207, -57.9810966 -30.763469)",,
189314317,True,Ángel Repetto,residential,False,110.686,"LINESTRING (-57.9894335 -30.7559569, -57.990253 -30.7566604)",,
544430202,True,Urquiza,residential,False,120.825,"LINESTRING (-57.9877422 -30.7560704, -57.987418 -30.7563518, -57.9868525 -30.7568425)",,
543955600,True,Mitre,residential,False,123.137,"LINESTRING (-57.990253 -30.7566604, -57.9893443 -30.7574456)",,
189314236,True,Mitre,residential,False,120.642,"LINESTRING (-57.9893443 -30.7574456, -57.9884511 -30.7582124)",,
189314322,True,Estrada,residential,False,109.544,"LINESTRING (-57.9893443 -30.7574456, -57.988531 -30.7567513)",,
189314322,True,Estrada,residential,False,14.009,"LINESTRING (-57.9902271 -30.7582153, -57.9901156 -30.7581335)",,
201783970,True,Avenida Siburu,secondary,False,122.704,"LINESTRING (-57.9902271 -30.7582153, -57.9893234 -30.7589993)",,
396425040,True,Avenida 9 de Julio,secondary,False,97.123,"LINESTRING (-57.9898466 -30.7597971, -57.9891182 -30.7591879)",,
495299257,True,Córdoba,residential,False,27.698999999999998,"LINESTRING (-57.9898466 -30.7597971, -57.989972 -30.7596756, -57.9900393 -30.759611)",,
189314219,True,Pablo Stampa,residential,False,92.273,"LINESTRING (-57.9890689 -30.7604608, -57.9897481 -30.7610507)",,
495299257,True,Córdoba,residential,False,104.731,"LINESTRING (-57.9890689 -30.7604608, -57.9898466 -30.7597971)",,
495299257,True,Córdoba,residential,False,88.662,"LINESTRING (-57.9884165 -30.7610278, -57.9890689 -30.7604608)",,
636689406,True,Rivadavia,residential,False,96.13,"LINESTRING (-57.9884165 -30.7610278, -57.9877036 -30.7604178)",,
189314219,True,Pablo Stampa,residential,False,95.857,"LINESTRING (-57.9897481 -30.7610507, -57.9904565 -30.7616611)",,
1200923642,True,Antártida,residential,False,90.927,"LINESTRING (-57.9897481 -30.7610507, -57.9890863 -30.7616383)",,
636689406,True,Rivadavia,residential,False,93.297,"LINESTRING (-57.9890863 -30.7616383, -57.9884165 -30.7610278)",,
1200923642,True,Antártida,residential,False,103.196,"LINESTRING (-57.9890863 -30.7616383, -57.9883403 -30.7623094)",,
495299257,True,Córdoba,residential,False,106.169,"LINESTRING (-57.9876352 -30.7617067, -57.9884165 -30.7610278)",,
636689408,True,3 de Febrero,residential,False,95.028,"LINESTRING (-57.9876352 -30.7617067, -57.9883403 -30.7623094)",,
636689407,True,Rivadavia,residential,False,92.803,"LINESTRING (-57.9897524 -30.7622457, -57.9890863 -30.7616383)",,
636689411,True,San Luis,residential,False,93.551,"LINESTRING (-57.9897524 -30.7622457, -57.9904565 -30.7616611)",,
636689409,True,3 de Febrero,residential,False,92.224,"LINESTRING (-57.9883403 -30.7623094, -57.9890245 -30.7628944)",,
1200923642,True,Antártida,residential,False,109.845,"LINESTRING (-57.9883403 -30.7623094, -57.9875283 -30.7630087)",,
495299257,True,Córdoba,residential,False,109.139,"LINESTRING (-57.9868399 -30.7624112, -57.9876352 -30.7617067)",,
543955595,True,Entre Ríos,residential,False,96.964,"LINESTRING (-57.9868399 -30.7624112, -57.9861034 -30.7618113)",,
636689407,True,Rivadavia,residential,False,94.237,"LINESTRING (-57.9904268 -30.7628641, -57.9897524 -30.7622457)",,
1029867860,True,Santa Fe,residential,False,98.661,"LINESTRING (-57.9904268 -30.7628641, -57.9900684 -30.7631612, -57.9900414 -30.7631845, -57.989692 -30.7634874)",,
