osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
101389224,True,Avenida Costanera,tertiary,40,False,169.877,,"LINESTRING (-56.7169761 -36.3574765, -56.7176724 -36.3560554)"
89528420,True,Calle 2 Norte,residential,,False,7.448,2,"LINESTRING (-56.7188129 -36.3537431, -56.7188954 -36.3537516)"
101389224,True,Avenida Costanera,tertiary,40,False,128.409,,"LINESTRING (-56.7188129 -36.3537431, -56.719425 -36.3526988)"
89528415,False,Calle 1,tertiary,40,True,134.334,,"LINESTRING (-56.7213058 -36.3527476, -56.7206668 -36.3538406)"
91978145,True,Calle  4 Norte,residential,,False,168.296,,"LINESTRING (-56.7213058 -36.3527476, -56.7211468 -36.3525607, -56.7205845 -36.3520835, -56.7200059 -36.3516609)"
89528416,True,Calle 4 Sur,residential,,False,93.704,4,"LINESTRING (-56.7209046 -36.3584701, -56.721492 -36.3577727)"
91979424,True,Calle 23,residential,,False,172.878,,"LINESTRING (-56.7209046 -36.3584701, -56.7209676 -36.360024)"
406428985,True,Calle 16,residential,,False,167.455,,"LINESTRING (-56.7209046 -36.3584701, -56.7224004 -36.3593739)"
326240611,True,Avenida Costanera,tertiary,40,False,128.08700000000002,,"LINESTRING (-56.7200059 -36.3516609, -56.719967 -36.3518978, -56.7195084 -36.3527327)"
406761256,False,Calle 16,residential,,True,172.877,,"LINESTRING (-56.7241518 -36.360028, -56.7224004 -36.3593739)"
406952565,False,Avenida IV,tertiary,40,False,144.405,,"LINESTRING (-56.7241518 -36.360028, -56.7238108 -36.3587587)"
775435179,False,Calle 7,residential,,False,120.308,,"LINESTRING (-56.7241518 -36.360028, -56.7247532 -36.3590605)"
89528417,False,Avenida San Martín,tertiary,40,False,136.514,,"LINESTRING (-56.7220234 -36.3570049, -56.7234392 -36.3574601)"
89528417,False,Avenida San Martín,tertiary,40,True,116.377,,"LINESTRING (-56.7220234 -36.3570049, -56.7208268 -36.3565966)"
91978145,True,Calle  4 Norte,residential,,False,116.00399999999999,,"LINESTRING (-56.7220234 -36.3570049, -56.7222495 -36.3564895, -56.7224096 -36.3560099)"
406428985,True,Calle 16,residential,,False,125.716,,"LINESTRING (-56.7198058 -36.3577664, -56.7209046 -36.3584701)"
91978148,True,Calle 3 Sur,residential,,False,79.039,,"LINESTRING (-56.7198058 -36.3577664, -56.719365 -36.3580197, -56.7190748 -36.3581641)"
89528416,True,Calle 4 Sur,residential,,False,9.083,4,"LINESTRING (-56.7160034 -36.3595872, -56.7161042 -36.3595963)"
101389224,True,Avenida Costanera,tertiary,40,False,118.925,,"LINESTRING (-56.7160034 -36.3595872, -56.7164401 -36.3585831, -56.7164424 -36.3585778)"
91989440,False,Calle 30,residential,,False,143.308,,"LINESTRING (-56.7222129 -36.3541526, -56.7236108 -36.3535253)"
91989440,False,Calle 30,residential,,True,116.973,,"LINESTRING (-56.7222129 -36.3541526, -56.7209257 -36.3543313)"
91978145,True,Calle  4 Norte,residential,,False,98.82,,"LINESTRING (-56.7222129 -36.3541526, -56.7220126 -36.3537149, -56.7217968 -36.3533301)"
91989435,False,Calle 25,residential,,False,150.197,,"LINESTRING (-56.7224096 -36.3560099, -56.7239767 -36.3564913)"
91989435,False,Calle 25,residential,,True,121.583,,"LINESTRING (-56.7224096 -36.3560099, -56.7210521 -36.3559914)"
91978145,True,Calle  4 Norte,residential,,False,97.487,,"LINESTRING (-56.7224096 -36.3560099, -56.722438 -36.3555569, -56.7224448 -36.3551338)"
89528416,True,Calle 4 Sur,residential,,False,128.04,4,"LINESTRING (-56.7197062 -36.3590982, -56.7209046 -36.3584701)"
406761261,True,Calle 15,residential,,False,118.259,,"LINESTRING (-56.7197062 -36.3590982, -56.7190748 -36.3581641)"
91983608,True,Calle 17,residential,,False,114.867,,"LINESTRING (-56.721492 -36.3577727, -56.7204044 -36.357225)"
89528416,True,Calle 4 Sur,residential,,False,98.077,4,"LINESTRING (-56.721492 -36.3577727, -56.7218794 -36.3572839, -56.7220234 -36.3570049)"
91989422,False,Calle 31 Bis,residential,,True,142.813,,"LINESTRING (-56.7217968 -36.3533301, -56.7231596 -36.3526631)"
91978145,True,Calle  4 Norte,residential,,False,78.28999999999999,,"LINESTRING (-56.7217968 -36.3533301, -56.7216284 -36.3531253, -56.7213058 -36.3527476)"
89528421,True,Calle 27,residential,,False,10.057,,"LINESTRING (-56.7178939 -36.3556276, -56.7180062 -36.3556279)"
101389224,True,Avenida Costanera,tertiary,40,False,65.876,,"LINESTRING (-56.7178939 -36.3556276, -56.7181716 -36.355079)"
91992931,True,Calle 27,residential,,False,101.322,,"LINESTRING (-56.7184123 -36.3557846, -56.7195029 -36.355542)"
89528424,True,Calle 27,residential,,False,138.444,,"LINESTRING (-56.7224448 -36.3551338, -56.7239858 -36.3550341)"
