osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,access
26676132,2,Pardo,tertiary,False,False,187.566,,"LINESTRING (-58.7032908 -34.5592063, -58.7019425 -34.5579365)",
27105104,,Gelly y Obes,residential,False,False,127.008,,"LINESTRING (-58.7032908 -34.5592063, -58.7043324 -34.5584521)",
26676132,2,Pardo,tertiary,False,False,89.159,,"LINESTRING (-58.7019425 -34.5579365, -58.7013016 -34.5573329)",
26676132,2,Pardo,tertiary,False,True,187.566,,"LINESTRING (-58.7019425 -34.5579365, -58.7032908 -34.5592063)",
27105039,,Pedro Goyena,residential,False,False,193.823,,"LINESTRING (-58.7019425 -34.5579365, -58.7035051 -34.5567608)",
26685673,,Sargento Cabral,residential,False,False,71.962,,"LINESTRING (-58.7118302 -34.5512182, -58.7113037 -34.5507378)",
47025503,,Zuviría,residential,False,True,108.428,,"LINESTRING (-58.7118302 -34.5512182, -58.7109661 -34.5518848)",
26685789,,Las Heras,residential,False,False,75.614,,"LINESTRING (-58.7098334 -34.5508879, -58.7103922 -34.5513885)",
47025514,,José María Paz,residential,False,True,149.415,40,"LINESTRING (-58.7098334 -34.5508879, -58.7086049 -34.5517721)",
26685789,,Las Heras,residential,False,False,72.495,,"LINESTRING (-58.7109661 -34.5518848, -58.7114767 -34.552383)",
26685789,,Las Heras,residential,False,True,76.21,,"LINESTRING (-58.7109661 -34.5518848, -58.7103922 -34.5513885)",
47025503,,Zuviría,residential,False,False,108.428,,"LINESTRING (-58.7109661 -34.5518848, -58.7118302 -34.5512182)",
47025503,,Zuviría,residential,False,True,57.681,,"LINESTRING (-58.7109661 -34.5518848, -58.7104919 -34.5522262)",
278762623,,Gelly y Obes,residential,False,True,133.669,,"LINESTRING (-58.7118669 -34.5530033, -58.7107658 -34.5537924)",
26685934,,Conesa,residential,False,False,101.506,,"LINESTRING (-58.711499 -34.554477, -58.7107658 -34.5537924)",
252209172,,Roque Sáenz Peña,residential,False,False,175.182,,"LINESTRING (-58.711499 -34.554477, -58.7100815 -34.5555349)",
26685934,,Conesa,residential,False,False,96.581,,"LINESTRING (-58.7107658 -34.5537924, -58.710056 -34.55315)",
26685934,,Conesa,residential,False,True,101.506,,"LINESTRING (-58.7107658 -34.5537924, -58.711499 -34.554477)",
278762623,,Gelly y Obes,residential,False,False,133.669,,"LINESTRING (-58.7107658 -34.5537924, -58.7118669 -34.5530033)",
278762623,,Gelly y Obes,residential,False,True,110.705,,"LINESTRING (-58.7107658 -34.5537924, -58.7098533 -34.5544454)",
26685934,,Conesa,residential,False,False,51.1,,"LINESTRING (-58.710056 -34.55315, -58.7097057 -34.5527923)",
26685934,,Conesa,residential,False,True,96.581,,"LINESTRING (-58.710056 -34.55315, -58.7107658 -34.5537924)",
27105054,,Zuviría,residential,False,True,108.64,,"LINESTRING (-58.710056 -34.55315, -58.7091803 -34.5538091)",
26685934,,Conesa,residential,False,False,46.957,,"LINESTRING (-58.7097057 -34.5527923, -58.7093814 -34.5524652)",
26685934,,Conesa,residential,False,True,51.1,,"LINESTRING (-58.7097057 -34.5527923, -58.710056 -34.55315)",
47025503,,Zuviría,residential,False,False,95.638,,"LINESTRING (-58.7097057 -34.5527923, -58.7104919 -34.5522262)",
26685934,,Conesa,residential,False,False,26.887,,"LINESTRING (-58.7093814 -34.5524652, -58.709187 -34.552284)",
26685934,,Conesa,residential,False,True,46.957,,"LINESTRING (-58.7093814 -34.5524652, -58.7097057 -34.5527923)",
27105039,,Pedro Goyena,residential,False,True,112.125,,"LINESTRING (-58.7093814 -34.5524652, -58.7084887 -34.5531553)",
26685934,,Conesa,residential,False,False,64.216,,"LINESTRING (-58.709187 -34.552284, -58.7087042 -34.5518652)",
26685934,,Conesa,residential,False,True,26.887,,"LINESTRING (-58.709187 -34.552284, -58.7093814 -34.5524652)",
47025504,,Pedro Goyena,residential,False,False,148.653,,"LINESTRING (-58.709187 -34.552284, -58.7103922 -34.5513885)",
26685934,,Conesa,residential,False,False,82.433,,"LINESTRING (-58.7086049 -34.5517721, -58.7080105 -34.5512154)",
26685934,,Conesa,residential,False,True,13.779,,"LINESTRING (-58.7086049 -34.5517721, -58.7087042 -34.5518652)",
47025514,,José María Paz,residential,False,False,149.415,40,"LINESTRING (-58.7086049 -34.5517721, -58.7098334 -34.5508879)",
26685934,,Conesa,residential,False,False,97.001,,"LINESTRING (-58.7080105 -34.5512154, -58.7073147 -34.5505577)",
26685934,,Conesa,residential,False,True,82.433,,"LINESTRING (-58.7080105 -34.5512154, -58.7086049 -34.5517721)",
26954904,,Farías,residential,False,True,108.664,,"LINESTRING (-58.7080105 -34.5512154, -58.7071152 -34.5518567)",
26685934,,Conesa,residential,False,True,97.001,,"LINESTRING (-58.7073147 -34.5505577, -58.7080105 -34.5512154)",
26954828,,Junín,residential,False,True,108.669,,"LINESTRING (-58.7073147 -34.5505577, -58.7064308 -34.5512097)",
26953649,,San José,residential,False,False,95.417,,"LINESTRING (-58.7064308 -34.5512097, -58.7071152 -34.5518567)",
26953649,,San José,residential,False,True,84.733,,"LINESTRING (-58.7064308 -34.5512097, -58.7058231 -34.5506351)",
26954828,,Junín,residential,False,False,108.669,,"LINESTRING (-58.7064308 -34.5512097, -58.7073147 -34.5505577)",
26954828,,Junín,residential,False,True,108.819,,"LINESTRING (-58.7064308 -34.5512097, -58.7055603 -34.5518758)",
26953649,,San José,residential,False,False,96.944,,"LINESTRING (-58.7077934 -34.5524979, -58.7084887 -34.5531553)",
26953649,,San José,residential,False,True,94.558,,"LINESTRING (-58.7077934 -34.5524979, -58.7071152 -34.5518567)",
27104952,,José María Paz,residential,False,False,109.12,,"LINESTRING (-58.7077934 -34.5524979, -58.7087042 -34.5518652)",
27104952,,José María Paz,residential,False,True,108.274,,"LINESTRING (-58.7077934 -34.5524979, -58.7068993 -34.553135)",
26953649,,San José,residential,False,False,84.733,,"LINESTRING (-58.7058231 -34.5506351, -58.7064308 -34.5512097)",
26953649,,San José,residential,False,False,94.558,,"LINESTRING (-58.7071152 -34.5518567, -58.7077934 -34.5524979)",
26953649,,San José,residential,False,True,95.417,,"LINESTRING (-58.7071152 -34.5518567, -58.7064308 -34.5512097)",
26954904,,Farías,residential,False,False,108.664,,"LINESTRING (-58.7071152 -34.5518567, -58.7080105 -34.5512154)",
26954904,,Farías,residential,False,True,108.527,,"LINESTRING (-58.7071152 -34.5518567, -58.7062299 -34.5525055)",
26953649,,San José,residential,False,True,93.833,,"LINESTRING (-58.7098533 -34.5544454, -58.7091803 -34.5538091)",
278762623,,Gelly y Obes,residential,False,False,110.705,,"LINESTRING (-58.7098533 -34.5544454, -58.7107658 -34.5537924)",
