osmid,lanes,highway,oneway,reversed,length,ref,name,maxspeed,geometry
50224460,2,residential,False,False,18.676,,,,"LINESTRING (-58.5974505 -34.912712, -58.5973137 -34.912837)"
384852956,2,secondary,False,False,65.413,RP205,Avenida San Martín,60,"LINESTRING (-58.5974505 -34.912712, -58.5969302 -34.912307)"
384852956,2,secondary,False,True,45.106,RP205,Avenida San Martín,60,"LINESTRING (-58.5974505 -34.912712, -58.5978097 -34.9129909)"
47861648,2,residential,False,False,85.221,,Sarmiento,40,"LINESTRING (-58.5937029 -34.9141901, -58.5942156 -34.9135493)"
47861648,2,residential,False,True,85.497,,Sarmiento,40,"LINESTRING (-58.5937029 -34.9141901, -58.593212 -34.9148452)"
245506287,,residential,False,False,137.306,,General Roca,,"LINESTRING (-58.5937029 -34.9141901, -58.594979 -34.9148457)"
245506287,,residential,False,True,138.293,,General Roca,,"LINESTRING (-58.5937029 -34.9141901, -58.5924197 -34.9135271)"
47861648,2,residential,False,True,23.264,,Sarmiento,40,"LINESTRING (-58.5958141 -34.9114326, -58.5956855 -34.9116133)"
384852956,2,secondary,False,True,140.75,RP205,Avenida San Martín,60,"LINESTRING (-58.5958141 -34.9114326, -58.5969302 -34.912307)"
384852956,2,secondary,False,False,43.558,RP205,Avenida San Martín,60,"LINESTRING (-58.5958141 -34.9114326, -58.5956425 -34.9113038, -58.595464 -34.9111661)"
49899403,,residential,False,False,90.639,,Tales de Mileto,40,"LINESTRING (-58.5939245 -34.9094018, -58.5932105 -34.9088347)"
49899394,2,tertiary,False,True,191.28,030-03,Pitágoras,40,"LINESTRING (-58.5939245 -34.9094018, -58.5943447 -34.9088363, -58.595016 -34.9079328)"
49899403,,residential,False,True,265.78799999999995,,Tales de Mileto,40,"LINESTRING (-58.5939245 -34.9094018, -58.5939919 -34.9094576, -58.595079 -34.910322, -58.5957598 -34.9108434, -58.5959063 -34.9109001, -58.5960277 -34.9109097, -58.5961165 -34.9109019)"
612457154,2,residential,False,False,45.44,,Pitágoras,40,"LINESTRING (-58.5939245 -34.9094018, -58.5937767 -34.9095539, -58.5937511 -34.9095783, -58.5936251 -34.9097281)"
