osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,ref
47867544,True,Concejal Tribulato,tertiary,40,False,141.715,"LINESTRING (-58.7109376 -34.5388034, -58.7119609 -34.5397593)",,,
252209159,True,Muñoz,tertiary,40,False,175.124,"LINESTRING (-58.7109376 -34.5388034, -58.7123666 -34.5377571)",,,
47867539,True,Maestro Ángel D'Elía,residential,40,False,177.027,"LINESTRING (-58.7119609 -34.5397593, -58.7105125 -34.5408134)",,,
47867544,True,Concejal Tribulato,tertiary,40,False,102.35300000000001,"LINESTRING (-58.7119609 -34.5397593, -58.7124531 -34.5402234, -58.7126961 -34.5404525)",,,
723011720,True,Paunero,residential,40,False,172.004,"LINESTRING (-58.7126961 -34.5404525, -58.7141117 -34.5394361)",,,
47867540,True,Concejal Tribulato,tertiary,40,False,107.483,"LINESTRING (-58.7126961 -34.5404525, -58.7129288 -34.5406734, -58.7131927 -34.5409216, -58.7134028 -34.5411206, -58.7134657 -34.5411822)",,,
285367819,True,Concejal Tribulato,tertiary,40,False,57.957,"LINESTRING (-58.7143083 -34.5419531, -58.7147351 -34.5423379)",,,
285367821,True,Domingo Faustino Sarmiento,secondary,40,False,179.28300000000002,"LINESTRING (-58.7143083 -34.5419531, -58.7135076 -34.5425416, -58.7133178 -34.5426814, -58.7128485 -34.5430272)",3,,
"[673014426, 26683253]",True,"['Concejal Tribulato', 'Leandro N. Alem']",residential,40,False,193.96699999999998,"LINESTRING (-58.7147351 -34.5423379, -58.7148589 -34.5423647, -58.7150466 -34.5425326, -58.715182 -34.5424309, -58.7163118 -34.5415818)",,,
"[673014423, 673014424, 210640314, 673014429, 673014430]",True,Concejal Tribulato,tertiary,40,False,181.106,"LINESTRING (-58.7147351 -34.5423379, -58.7148535 -34.5424487, -58.7153247 -34.5428953, -58.7156287 -34.54318, -58.7158754 -34.5434208, -58.7160299 -34.5435688)",2,yes,
"[673014425, 95860442]",True,"['Concejal Tribulato', 'Leandro N. Alem']",residential,40,False,206.286,"LINESTRING (-58.7147351 -34.5423379, -58.714757 -34.5424221, -58.7149045 -34.5426121, -58.7147376 -34.5427376, -58.7145702 -34.5428608, -58.7140312 -34.5432572, -58.713502 -34.5436357)",,,
419688004,False,Avenida Doctor Ricardo Balbín,primary,40,False,103.012,"LINESTRING (-58.7105125 -34.5408134, -58.7112586 -34.5415066)",2,,RP23
419688004,False,Avenida Doctor Ricardo Balbín,primary,40,True,103.012,"LINESTRING (-58.7112586 -34.5415066, -58.7105125 -34.5408134)",2,,RP23
723011720,True,Paunero,residential,40,False,176.279,"LINESTRING (-58.7112586 -34.5415066, -58.7126961 -34.5404525)",,,
48049693,False,Avenida Doctor Ricardo Balbín,primary,40,False,106.604,"LINESTRING (-58.7112586 -34.5415066, -58.7115502 -34.5417878, -58.7117061 -34.5419382, -58.7120145 -34.5422356)",2,,RP23
225366891,False,Avenida Doctor Ricardo Balbín,primary,40,False,90.337,"LINESTRING (-58.7128485 -34.5430272, -58.713502 -34.5436357)",4,,RP23
26684101,True,Domingo Faustino Sarmiento,secondary,,False,124.057,"LINESTRING (-58.7128485 -34.5430272, -58.7127592 -34.5430911, -58.7119564 -34.5436834, -58.711838 -34.5437701)",3,,
48050187,False,Avenida Doctor Ricardo Balbín,primary,40,True,116.54599999999999,"LINESTRING (-58.7128485 -34.5430272, -58.71276 -34.5429433, -58.7121154 -34.5423314, -58.7120145 -34.5422356)",4,,RP23
48049693,False,Avenida Doctor Ricardo Balbín,primary,40,True,106.604,"LINESTRING (-58.7120145 -34.5422356, -58.7117061 -34.5419382, -58.7115502 -34.5417878, -58.7112586 -34.5415066)",2,,RP23
48050187,False,Avenida Doctor Ricardo Balbín,primary,40,False,116.54599999999999,"LINESTRING (-58.7120145 -34.5422356, -58.7121154 -34.5423314, -58.71276 -34.5429433, -58.7128485 -34.5430272)",4,,RP23
210682939,True,Avenida Presidente Juan Domingo Perón,secondary,,False,177.17,"LINESTRING (-58.7120145 -34.5422356, -58.7123722 -34.5419822, -58.7134657 -34.5411822)",2,,
252209159,True,Muñoz,tertiary,40,False,124.349,"LINESTRING (-58.7134317 -34.536976, -58.7144464 -34.5362331)",,,
252209169,True,Julio Argentino Roca,residential,40,False,139.963,"LINESTRING (-58.7134317 -34.536976, -58.7144302 -34.5379288)",,,
225366933,True,Paunero,residential,,False,123.371,"LINESTRING (-58.715208 -34.5386402, -58.7162135 -34.537902)",,,
225366940,True,Julio Argentino Roca,residential,40,False,104.817,"LINESTRING (-58.715208 -34.5386402, -58.7159456 -34.5393609)",,,
257162883,True,Julio Argentino Roca,residential,40,False,93.086,"LINESTRING (-58.7167741 -34.5401367, -58.7174407 -34.5407686)",,,
257162884,True,Domingo Faustino Sarmiento,secondary,40,False,129.418,"LINESTRING (-58.7167741 -34.5401367, -58.7157218 -34.5409134)",3,,
225366939,False,Julio Argentino Roca,residential,40,True,76.72,"LINESTRING (-58.7179829 -34.5412945, -58.7174407 -34.5407686)",,,
47867541,True,Avenida Presidente Juan Domingo Perón,secondary,,False,131.876,"LINESTRING (-58.7148856 -34.5401635, -58.7159456 -34.5393609)",2,,
47867542,True,España,tertiary,,False,107.549,"LINESTRING (-58.7148856 -34.5401635, -58.7141117 -34.5394361)",2,,
225366923,True,España,tertiary,40,False,104.454,"LINESTRING (-58.7141117 -34.5394361, -58.7133781 -34.5387169)",2,,
225366932,True,Paunero,residential,40,False,133.85,"LINESTRING (-58.7141117 -34.5394361, -58.715208 -34.5386402)",,,
47867538,True,España,tertiary,40,False,141.33,"LINESTRING (-58.7133781 -34.5387169, -58.7123666 -34.5377571)",2,,
47867543,True,Maestro Ángel D'Elía,residential,40,False,174.027,"LINESTRING (-58.7133781 -34.5387169, -58.7119609 -34.5397593)",,,
47867538,True,España,tertiary,40,False,121.767,"LINESTRING (-58.7123666 -34.5377571, -58.7114952 -34.5369301)",2,,
252209159,True,Muñoz,tertiary,40,False,130.621,"LINESTRING (-58.7123666 -34.5377571, -58.7134317 -34.536976)",,,
288387707,True,España,tertiary,40,False,101.568,"LINESTRING (-58.7114952 -34.5369301, -58.7107682 -34.5362404)",2,,
252209169,True,Julio Argentino Roca,residential,40,False,121.169,"LINESTRING (-58.7125532 -34.5361613, -58.7134317 -34.536976)",,,
282512640,True,Serrano,residential,40,False,129.228,"LINESTRING (-58.7125532 -34.5361613, -58.7114952 -34.5369301)",,,
252209169,True,Julio Argentino Roca,residential,40,False,106.457,"LINESTRING (-58.7144302 -34.5379288, -58.715208 -34.5386402)",,,
26729633,True,Maestro Ángel D'Elía,residential,40,False,130.256,"LINESTRING (-58.7144302 -34.5379288, -58.713434 -34.5386739, -58.7133781 -34.5387169)",,,
225366876,True,Leandro N. Alem,residential,40,False,119.914,"LINESTRING (-58.7174407 -34.5407686, -58.7164538 -34.5414772)",,,
225366878,True,Leandro N. Alem,residential,40,False,124.783,"LINESTRING (-58.7174407 -34.5407686, -58.718453 -34.5400176)",,,
225366939,False,Julio Argentino Roca,residential,40,False,76.72,"LINESTRING (-58.7174407 -34.5407686, -58.7179829 -34.5412945)",,,
26673601,True,Coronel L. M. Argüero,residential,40,False,138.762,"LINESTRING (-58.7154421 -34.5371736, -58.7144464 -34.5362331)",,,
26729633,True,Maestro Ángel D'Elía,residential,40,False,125.071,"LINESTRING (-58.7154421 -34.5371736, -58.7144302 -34.5379288)",,,
26673601,True,Coronel L. M. Argüero,residential,40,False,107.484,"LINESTRING (-58.7162135 -34.537902, -58.7154421 -34.5371736)",,,
225366933,True,Paunero,residential,,False,147.991,"LINESTRING (-58.7162135 -34.537902, -58.7174242 -34.5370207)",,,
26673601,True,Coronel L. M. Argüero,residential,40,False,111.472,"LINESTRING (-58.717789 -34.5393949, -58.7170138 -34.5386221)",,,
26683963,True,Domingo Faustino Sarmiento,residential,40,False,124.279,"LINESTRING (-58.717789 -34.5393949, -58.7167741 -34.5401367)",,,
