osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes
91979054,True,Hipólito Yrigoyen,residential,False,101.353,"LINESTRING (-64.525659 -30.8575432, -64.5246228 -30.8577421)",,,
91979065,True,Rivadavia,residential,False,116.27600000000001,"LINESTRING (-64.525659 -30.8575432, -64.5256841 -30.8576519, -64.5257283 -30.8578438, -64.5258955 -30.858569)",,,
91979069,False,Hipólito Yrigoyen,residential,True,139.089,"LINESTRING (-64.525659 -30.8575432, -64.5257097 -30.8575343, -64.5270869 -30.857294)",,,
106336063,True,Diagonal Buenos Aires,residential,False,134.529,"LINESTRING (-64.525659 -30.8575432, -64.5254863 -30.8577353, -64.5247981 -30.8585011)",,,
91979065,True,Rivadavia,residential,False,59.6,"LINESTRING (-64.5258955 -30.858569, -64.5260149 -30.8590951)",,,
106336045,False,Córdoba,residential,False,115.645,"LINESTRING (-64.5258955 -30.858569, -64.5259263 -30.8585645, -64.5270897 -30.8583937)",,,
91979062,True,Mitre,residential,False,122.282,"LINESTRING (-64.5270897 -30.8583937, -64.5270869 -30.857294)",,,
106336045,False,Córdoba,residential,False,132.808,"LINESTRING (-64.5270897 -30.8583937, -64.5276314 -30.8583616, -64.5284501 -30.8581708)",,,
106336045,False,Córdoba,residential,True,115.645,"LINESTRING (-64.5270897 -30.8583937, -64.5259263 -30.8585645, -64.5258955 -30.858569)",,,
106336045,False,Córdoba,residential,False,7.611,"LINESTRING (-64.5305475 -30.8577751, -64.5306253 -30.8577601)",,,
106336045,False,Córdoba,residential,True,14.824,"LINESTRING (-64.5305475 -30.8577751, -64.5303964 -30.8578059)",,,
330736706,True,Ruta Nacional 38 Monseñor Angelelli,trunk,False,116.541,"LINESTRING (-64.5305475 -30.8577751, -64.5301545 -30.8571388, -64.530012 -30.8568346)",RN38,60,
1193397983,False,,residential,False,28.906,"LINESTRING (-64.5231025 -30.8536325, -64.5233654 -30.8537615)",,,
46410279,False,Avenida Pueyrredón,tertiary,True,31.003999999999998,"LINESTRING (-64.5231025 -30.8536325, -64.5231045 -30.8537723, -64.5230254 -30.8538936)",,,
46410279,False,Avenida Pueyrredón,tertiary,False,149.731,"LINESTRING (-64.5213264 -30.858289, -64.5213474 -30.8582452, -64.5219121 -30.8570659, -64.5219226 -30.8570435)",,,
91979064,False,Avenida Vélez Sarsfield,residential,False,10.856,"LINESTRING (-64.5213264 -30.858289, -64.5212711 -30.8582681, -64.5212223 -30.8582497)",,,
106336083,False,Avenida Pueyrredón,tertiary,False,98.684,"LINESTRING (-64.5213264 -30.858289, -64.5211591 -30.8587442, -64.5211173 -30.8588804, -64.5211003 -30.8589573, -64.5210969 -30.8590176, -64.521084 -30.8591478)",,,
311449568,False,Hipólito Yrigoyen,residential,True,8.846,"LINESTRING (-64.5213264 -30.858289, -64.5213649 -30.8583116, -64.5214029 -30.8583339)",,,
91979073,False,Sarmiento,residential,False,138.554,"LINESTRING (-64.5268333 -30.8562107, -64.5254075 -30.8564441)",,,
91979058,True,Sarmiento,residential,False,220.317,"LINESTRING (-64.5268333 -30.8562107, -64.5269435 -30.8561964, -64.5279255 -30.8560689, -64.5291242 -30.8559775)",,,
91979076,False,Mitre,residential,False,51.580000000000005,"LINESTRING (-64.5268333 -30.8562107, -64.5268163 -30.8561705, -64.5266485 -30.8557748)",,,
1104463428,False,Diagonal Buenos Aires,residential,False,173.821,"LINESTRING (-64.5268333 -30.8562107, -64.5268868 -30.8561638, -64.5270638 -30.8560087, -64.5280228 -30.855028)",,,
91979055,False,General Urquiza,residential,False,121.613,"LINESTRING (-64.5282219 -30.8570948, -64.5284501 -30.8581708)",,,
106343091,False,Hipólito Yrigoyen,residential,False,110.583,"LINESTRING (-64.5282219 -30.8570948, -64.5270869 -30.857294)",,40,
106343091,False,Hipólito Yrigoyen,residential,True,114.078,"LINESTRING (-64.5282219 -30.8570948, -64.5293993 -30.8569189)",,40,
91979076,False,Mitre,residential,True,90.696,"LINESTRING (-64.5260751 -30.8541147, -64.5263281 -30.8549009)",,,
106336095,False,9 de Julio,residential,False,11.589,"LINESTRING (-64.5260751 -30.8541147, -64.5259588 -30.8541446)",,,
106336095,False,9 de Julio,residential,True,160.974,"LINESTRING (-64.5260751 -30.8541147, -64.5267996 -30.8538989, -64.5270737 -30.8537626, -64.527546 -30.8534412)",,,
91979055,False,General Urquiza,residential,False,110.765,"LINESTRING (-64.5284501 -30.8581708, -64.5286723 -30.8591485)",,,
91979055,False,General Urquiza,residential,True,121.613,"LINESTRING (-64.5284501 -30.8581708, -64.5282219 -30.8570948)",,,
106336045,False,Córdoba,residential,False,114.802,"LINESTRING (-64.5284501 -30.8581708, -64.5296227 -30.8579413)",,,
106336045,False,Córdoba,residential,True,132.808,"LINESTRING (-64.5284501 -30.8581708, -64.5276314 -30.8583616, -64.5270897 -30.8583937)",,,
91979055,False,General Urquiza,residential,False,56.129,"LINESTRING (-64.5288744 -30.8598863, -64.5289936 -30.8603806)",,,
91979055,False,General Urquiza,residential,True,84.277,"LINESTRING (-64.5288744 -30.8598863, -64.5286723 -30.8591485)",,,
106336070,False,San Luis,residential,False,181.503,"LINESTRING (-64.5288744 -30.8598863, -64.5270065 -30.8601918)",,,
106336070,False,San Luis,residential,True,111.346,"LINESTRING (-64.5288744 -30.8598863, -64.5300163 -30.8596817)",,,
91979063,False,Sarmiento,residential,True,102.016,"LINESTRING (-64.5254075 -30.8564441, -64.5243565 -30.8566105)",,,
91979073,False,Sarmiento,residential,True,138.554,"LINESTRING (-64.5254075 -30.8564441, -64.5268333 -30.8562107)",,,
46407984,False,Rivadavia,residential,True,132.507,"LINESTRING (-64.5254075 -30.8564441, -64.5254015 -30.8564184, -64.525134 -30.8552758)",,,
91979074,True,Rivadavia,residential,False,124.551,"LINESTRING (-64.5254075 -30.8564441, -64.5254161 -30.8564819, -64.525659 -30.8575432)",,,
91979058,True,Sarmiento,residential,False,47.691,"LINESTRING (-64.5291242 -30.8559775, -64.5296207 -30.8559297)",,,
106336064,False,Almirante Brown,residential,False,150.402,"LINESTRING (-64.5291242 -30.8559775, -64.528925 -30.8553382, -64.528905 -30.8551889, -64.5289727 -30.8546515)",,,
106336064,False,Almirante Brown,residential,True,107.923,"LINESTRING (-64.5291242 -30.8559775, -64.529313 -30.8566237, -64.5293993 -30.8569189)",,,
311449570,False,Mariano Moreno,residential,False,60.108,"LINESTRING (-64.525134 -30.8552758, -64.525719 -30.8550758)",,,
311449570,False,Mariano Moreno,residential,True,100.841,"LINESTRING (-64.525134 -30.8552758, -64.5241251 -30.8555447)",,,
46407984,False,Rivadavia,residential,False,132.507,"LINESTRING (-64.525134 -30.8552758, -64.5254015 -30.8564184, -64.5254075 -30.8564441)",,,
46410279,False,Avenida Pueyrredón,tertiary,False,60.703,"LINESTRING (-64.5219226 -30.8570435, -64.521928 -30.8570123, -64.5219393 -30.8569475, -64.5219843 -30.8566896, -64.5219903 -30.8565016)",,,
46410279,False,Avenida Pueyrredón,tertiary,True,149.731,"LINESTRING (-64.5219226 -30.8570435, -64.5219121 -30.8570659, -64.5213474 -30.8582452, -64.5213264 -30.858289)",,,
91979063,False,Sarmiento,residential,False,37.413,"LINESTRING (-64.5219226 -30.8570435, -64.5219546 -30.857041, -64.5223129 -30.8570127)",,,
91979053,True,Mitre,residential,False,122.866,"LINESTRING (-64.5270869 -30.857294, -64.5268333 -30.8562107)",,,
106343091,False,Hipólito Yrigoyen,residential,True,110.583,"LINESTRING (-64.5270869 -30.857294, -64.5282219 -30.8570948)",,40,
91979069,False,Hipólito Yrigoyen,residential,False,139.089,"LINESTRING (-64.5270869 -30.857294, -64.5257097 -30.8575343, -64.525659 -30.8575432)",,,
91979055,False,General Urquiza,residential,True,112.216,"LINESTRING (-64.529251 -30.8613653, -64.5289936 -30.8603806)",,,
330736698,False,Jujuy,residential,True,114.962,"LINESTRING (-64.529251 -30.8613653, -64.5304238 -30.86113)",,,
106336051,True,Corrientes,residential,False,108.107,"LINESTRING (-64.5298474 -30.8589351, -64.5308676 -30.8585129)",,,
106336064,False,Almirante Brown,residential,False,112.568,"LINESTRING (-64.5298474 -30.8589351, -64.5296227 -30.8579413)",,,
106336064,False,Almirante Brown,residential,True,84.569,"LINESTRING (-64.5298474 -30.8589351, -64.5300163 -30.8596817)",,,
311449566,True,Belgrano,residential,False,207.298,"LINESTRING (-64.5247981 -30.8585011, -64.5227065 -30.8590028)",,,
"[238086633, 238086634, 106336063]",True,"['Diagonal Buenos Aires (Techada)', 'Diagonal Buenos Aires']",residential,False,226.836,"LINESTRING (-64.5247981 -30.8585011, -64.5245016 -30.8588096, -64.5239675 -30.859371, -64.5238083 -30.8595373, -64.5232945 -30.8600808)",,,
106336075,True,Deán Funes,residential,False,86.03999999999999,"LINESTRING (-64.5247981 -30.8585011, -64.5246304 -30.8577749, -64.5246228 -30.8577421)",,,
106336064,False,Almirante Brown,residential,False,84.569,"LINESTRING (-64.5300163 -30.8596817, -64.5298474 -30.8589351)",,,
106336064,False,Almirante Brown,residential,True,52.184,"LINESTRING (-64.5300163 -30.8596817, -64.5301205 -30.8601424)",,,
106336070,False,San Luis,residential,False,111.346,"LINESTRING (-64.5300163 -30.8596817, -64.5288744 -30.8598863)",,,
106343090,False,Salta,residential,False,95.523,"LINESTRING (-64.5263899 -30.860961, -64.5254252 -30.8611895)",,,
106343090,False,Salta,residential,True,63.272,"LINESTRING (-64.5263899 -30.860961, -64.5270278 -30.8608063)",,,
106336056,True,25 de Mayo,residential,False,121.399,"LINESTRING (-64.522297 -30.8594035, -64.5232945 -30.8600808)",,,
106336111,False,Belgrano,residential,False,59.271,"LINESTRING (-64.522297 -30.8594035, -64.5227065 -30.8590028)",,,
106336111,False,Belgrano,residential,True,64.604,"LINESTRING (-64.522297 -30.8594035, -64.5218819 -30.8598624)",,,
106336049,False,Gral. Urquiza,residential,False,119.066,"LINESTRING (-64.527546 -30.8534412, -64.5278313 -30.8544836)",,,
106336095,False,9 de Julio,residential,True,83.597,"LINESTRING (-64.527546 -30.8534412, -64.5282345 -30.8529766)",,,
106336095,False,9 de Julio,residential,False,160.974,"LINESTRING (-64.527546 -30.8534412, -64.5270737 -30.8537626, -64.5267996 -30.8538989, -64.5260751 -30.8541147)",,,
91979076,False,Mitre,residential,False,90.696,"LINESTRING (-64.5263281 -30.8549009, -64.5260751 -30.8541147)",,,
91979076,False,Mitre,residential,True,101.873,"LINESTRING (-64.5263281 -30.8549009, -64.5266485 -30.8557748)",,,
311449570,False,Mariano Moreno,residential,True,61.309,"LINESTRING (-64.5263281 -30.8549009, -64.525719 -30.8550758)",,,
311449570,False,Mariano Moreno,residential,False,155.671,"LINESTRING (-64.5263281 -30.8549009, -64.5267629 -30.8548355, -64.5269958 -30.8548207, -64.5273059 -30.8547946, -64.5274196 -30.8547628, -64.5278313 -30.8544836)",,,
91979063,False,Sarmiento,residential,False,102.016,"LINESTRING (-64.5243565 -30.8566105, -64.5254075 -30.8564441)",,,
91979063,False,Sarmiento,residential,True,200.134,"LINESTRING (-64.5243565 -30.8566105, -64.5223129 -30.8570127)",,,
311449567,False,Deán Funes,residential,False,120.553,"LINESTRING (-64.5243565 -30.8566105, -64.5241251 -30.8555447)",,,
106336087,False,Chiappori,residential,False,115.101,"LINESTRING (-64.5312169 -30.8609611, -64.5308939 -30.8599638)",,,
330736698,False,Jujuy,residential,False,77.997,"LINESTRING (-64.5312169 -30.8609611, -64.5304238 -30.86113)",,,
106336049,False,Gral. Urquiza,residential,True,119.066,"LINESTRING (-64.5278313 -30.8544836, -64.527546 -30.8534412)",,,
106336049,False,Gral. Urquiza,residential,False,63.262,"LINESTRING (-64.5278313 -30.8544836, -64.5280149 -30.8549913, -64.5280228 -30.855028)",,,
311449570,False,Mariano Moreno,residential,False,76.798,"LINESTRING (-64.5278313 -30.8544836, -64.5281805 -30.854292, -64.528548 -30.8541797)",,,
311449570,False,Mariano Moreno,residential,True,155.671,"LINESTRING (-64.5278313 -30.8544836, -64.5274196 -30.8547628, -64.5273059 -30.8547946, -64.5269958 -30.8548207, -64.5267629 -30.8548355, -64.5263281 -30.8549009)",,,
41406463,False,Hipólito Yrigoyen,residential,False,50.404,"LINESTRING (-64.530697 -30.8567385, -64.5301792 -30.8568273)",,40,
41406463,False,Hipólito Yrigoyen,residential,True,83.661,"LINESTRING (-64.530697 -30.8567385, -64.5315558 -30.8565883)",,40,
106336105,False,San Juan,residential,False,116.854,"LINESTRING (-64.530697 -30.8567385, -64.5313145 -30.8576459)",,,
106336083,False,Avenida Pueyrredón,tertiary,False,121.793,"LINESTRING (-64.5218819 -30.8598624, -64.5228875 -30.8605366)",,,
106336111,False,Belgrano,residential,False,64.604,"LINESTRING (-64.5218819 -30.8598624, -64.522297 -30.8594035)",,,
106336083,False,Avenida Pueyrredón,tertiary,True,112.814,"LINESTRING (-64.5218819 -30.8598624, -64.5214506 -30.8595514, -64.5211938 -30.8593663, -64.5211081 -30.8592588, -64.5210967 -30.8592065, -64.521084 -30.8591478)",,,
106336111,False,Belgrano,residential,True,70.068,"LINESTRING (-64.5218819 -30.8598624, -64.5218517 -30.8598929, -64.5218363 -30.8599085, -64.5217235 -30.860012, -64.5216995 -30.860034, -64.5216739 -30.860058, -64.5216417 -30.8600881, -64.5216041 -30.8601232, -64.5213862 -30.8603271)",,,
106343090,False,Salta,residential,True,38.951,"LINESTRING (-64.5250295 -30.8612751, -64.5254252 -30.8611895)",,,
106343090,False,Salta,residential,False,96.26299999999999,"LINESTRING (-64.5250295 -30.8612751, -64.5241142 -30.8614841, -64.5240598 -30.8615085)",,,
106336083,False,Avenida Pueyrredón,tertiary,False,112.411,"LINESTRING (-64.5228875 -30.8605366, -64.5238032 -30.8611723)",,,
106336083,False,Avenida Pueyrredón,tertiary,True,121.793,"LINESTRING (-64.5228875 -30.8605366, -64.5218819 -30.8598624)",,,
106345191,False,Santiago del Estero,residential,False,78.203,"LINESTRING (-64.5213862 -30.8603271, -64.521989 -30.8608034)",,,
106336111,False,Belgrano,residential,False,70.06799999999998,"LINESTRING (-64.5213862 -30.8603271, -64.5216041 -30.8601232, -64.5216417 -30.8600881, -64.5216739 -30.860058, -64.5216995 -30.860034, -64.5217235 -30.860012, -64.5218363 -30.8599085, -64.5218517 -30.8598929, -64.5218819 -30.8598624)",,,
