osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
1066917883,True,Quiroga,residential,55,False,169.288,,"LINESTRING (-66.8151524 -28.5507887, -66.8168254 -28.5511865)"
1211741517,True,25 de Mayo,primary,,False,4.342,RN60,"LINESTRING (-66.8151524 -28.5507887, -66.8151408 -28.5508264)"
1066917883,True,Quiroga,residential,55,False,6.88,,"LINESTRING (-66.81808 -28.5514945, -66.8181102 -28.5515504)"
121183309,True,23,residential,55,False,6.071,23,"LINESTRING (-66.8181102 -28.5515504, -66.818081 -28.5515986)"
121183293,False,,residential,,True,133.999,,"LINESTRING (-66.8138213 -28.5504965, -66.8151408 -28.5508264)"
570767405,True,9 de Julio,primary,,False,81.806,RN60,"LINESTRING (-66.8138213 -28.5504965, -66.8140428 -28.549787)"
121183293,False,,residential,,False,133.999,,"LINESTRING (-66.8151408 -28.5508264, -66.8138213 -28.5504965)"
1211741517,True,25 de Mayo,primary,,False,6.107,RN60,"LINESTRING (-66.8151408 -28.5508264, -66.8151244 -28.5508794)"
1211741517,True,25 de Mayo,primary,,False,275.819,RN60,"LINESTRING (-66.8151244 -28.5508794, -66.814344 -28.5532633)"
121183305,False,,residential,,False,9.986,,"LINESTRING (-66.8168254 -28.5511865, -66.8168117 -28.5512755)"
1066917883,True,Quiroga,residential,55,False,115.15899999999999,,"LINESTRING (-66.8168254 -28.5511865, -66.8178197 -28.5514379, -66.8179624 -28.5514571)"
121183305,False,,residential,,True,9.986,,"LINESTRING (-66.8168117 -28.5512755, -66.8168254 -28.5511865)"
121183309,True,23,residential,55,False,170.587,23,"LINESTRING (-66.8168117 -28.5512755, -66.8151244 -28.5508794)"
121183312,True,20 de mayo,residential,40,False,137.46,20 de mayo,"LINESTRING (-66.8119596 -28.5514095, -66.8116102 -28.552607)"
169054017,False,,residential,,False,146.856,,"LINESTRING (-66.8119596 -28.5514095, -66.8134069 -28.5517674)"
1066917882,True,,residential,,False,14.397,,"LINESTRING (-66.8179624 -28.5514571, -66.8179774 -28.5513283)"
