osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge
203012948,True,2,Avenida Eduardo Madero,tertiary,60,False,127.802,"LINESTRING (-58.3691361 -34.5993139, -58.3686903 -34.6004031)",,
403159053,True,3,Mariquita Sánchez de Thompson,residential,30,False,8.364,"LINESTRING (-58.3691361 -34.5993139, -58.3690451 -34.599307)",,
83225189,True,2,Viamonte,residential,40,False,111.164,"LINESTRING (-58.370682 -34.5995118, -58.3694825 -34.5993551)",,
526345060,True,1,Viamonte,residential,20,False,118.046,"LINESTRING (-58.3726857 -34.5996624, -58.3726207 -34.5996578, -58.3714007 -34.5995717)",,
533144380,True,1,Reconquista,living_street,10,False,132.37,"LINESTRING (-58.3726857 -34.5996624, -58.3726819 -34.59972, -58.3726077 -34.6008511)",,
"[399146491, 533144381]",True,1,San Martín,living_street,10,False,252.579,"LINESTRING (-58.3738507 -34.6032237, -58.373918 -34.6021201, -58.3740011 -34.6009556)",,
1268297555,True,5,Avenida Corrientes,secondary,50,False,126.50800000000001,"LINESTRING (-58.3738507 -34.6032237, -58.3728234 -34.6031587, -58.3726727 -34.6031484, -58.3724725 -34.603137)",,
879508804,True,4,Trinidad Guevara,secondary,,False,6.775,"LINESTRING (-58.3682194 -34.6028376, -58.3681457 -34.6028319)",,
28679794,True,2,Avenida Eduardo Madero,tertiary,60,False,262.12,"LINESTRING (-58.3682194 -34.6028376, -58.3680078 -34.6050616, -58.367993 -34.6051875)",,
28680142,True,1,Teniente General Juan Domingo Perón,living_street,10,False,128.121,"LINESTRING (-58.3723329 -34.6055104, -58.3737278 -34.6056075)",,
452870660,True,1,Reconquista,living_street,10,False,128.459,"LINESTRING (-58.3723329 -34.6055104, -58.3722555 -34.6066639)",,
83432747,True,1,25 de Mayo,residential,20,False,129.709,"LINESTRING (-58.3714007 -34.5995717, -58.371271 -34.6007333)",,
526345059,True,1,Viamonte,residential,40,False,43.87,"LINESTRING (-58.3714007 -34.5995717, -58.3709232 -34.5995375)",,
28680142,True,1,Teniente General Juan Domingo Perón,living_street,10,False,127.748,"LINESTRING (-58.3709439 -34.6053971, -58.3723329 -34.6055104)",,
452870658,True,1,25 de Mayo,living_street,10,False,129.044,"LINESTRING (-58.3709439 -34.6053971, -58.371016 -34.6042381)",,
83225202,True,1,Tucumán,residential,20,False,123.044,"LINESTRING (-58.371271 -34.6007333, -58.3726077 -34.6008511)",,
46931121,True,1,25 de Mayo,living_street,10,False,259.176,"LINESTRING (-58.371271 -34.6007333, -58.3711773 -34.6019224, -58.3711755 -34.6019439, -58.3711012 -34.6030599)",3.6,
476975534,True,2,San Martín,living_street,10,False,137.379,"LINESTRING (-58.3737941 -34.6044583, -58.3738507 -34.6032237)",,
83225175,True,1,Sarmiento,living_street,10,False,127.965,"LINESTRING (-58.3724019 -34.6043522, -58.3737941 -34.6044583)",,
452870660,True,1,Reconquista,living_street,10,False,128.941,"LINESTRING (-58.3724019 -34.6043522, -58.3723329 -34.6055104)",,
17492459,True,2,San Martín,living_street,10,False,127.929,"LINESTRING (-58.3737278 -34.6056075, -58.3737941 -34.6044583)",,
126149614,True,1,Bartolomé Mitre,living_street,10,False,128.146,"LINESTRING (-58.373651 -34.606758, -58.3722555 -34.6066639)",,
17492459,True,2,San Martín,living_street,10,False,128.123,"LINESTRING (-58.373651 -34.606758, -58.3736819 -34.6062562, -58.3737278 -34.6056075)",,
126149614,True,1,Bartolomé Mitre,living_street,10,False,125.878,"LINESTRING (-58.3722555 -34.6066639, -58.3708851 -34.6065675)",,
126149614,True,1,Bartolomé Mitre,living_street,10,False,60.195,"LINESTRING (-58.3708851 -34.6065675, -58.3702301 -34.6065184)",,
452870658,True,1,25 de Mayo,living_street,10,False,130.254,"LINESTRING (-58.3708851 -34.6065675, -58.3709439 -34.6053971)",,
83225175,True,1,Sarmiento,living_street,10,False,127.476,"LINESTRING (-58.371016 -34.6042381, -58.3724019 -34.6043522)",,
452870658,True,1,25 de Mayo,living_street,10,False,131.242,"LINESTRING (-58.371016 -34.6042381, -58.3711012 -34.6030599)",,
1268297554,True,5,Avenida Corrientes,secondary,50,False,62.721,"LINESTRING (-58.3711012 -34.6030599, -58.3704195 -34.6030023)",,
399146491,True,1,San Martín,living_street,10,False,132.066,"LINESTRING (-58.3740011 -34.6009556, -58.3740929 -34.5998149, -58.3740965 -34.5997705)",,
83225202,True,1,Tucumán,residential,20,False,128.067,"LINESTRING (-58.3726077 -34.6008511, -58.373238 -34.6009033, -58.3740011 -34.6009556)",,
"[533144380, 533144382]",True,1,Reconquista,living_street,10,False,254.483,"LINESTRING (-58.3726077 -34.6008511, -58.3725327 -34.6020328, -58.3724725 -34.603137)",,
"[47011634, 599531348]",True,2,Avenida Córdoba,primary,60,False,127.92999999999999,"LINESTRING (-58.3728017 -34.5985358, -58.372891 -34.5985414, -58.3731515 -34.5985576, -58.3732173 -34.5985617, -58.3734882 -34.5985787, -58.374112 -34.5985959, -58.374197 -34.5985982)",,
533144380,True,1,Reconquista,living_street,10,False,125.721,"LINESTRING (-58.3728017 -34.5985358, -58.3727922 -34.5986263, -58.3726924 -34.5995977, -58.3726857 -34.5996624)",,
452870658,True,1,25 de Mayo,living_street,10,False,101.968,"LINESTRING (-58.370821 -34.607483, -58.3708851 -34.6065675)",,
72493163,True,2,Tucumán,residential,40,False,57.9,"LINESTRING (-58.3686903 -34.6004031, -58.3693088 -34.6005124)",,
203012948,True,2,Avenida Eduardo Madero,tertiary,60,False,154.873,"LINESTRING (-58.3686903 -34.6004031, -58.3686654 -34.6004634, -58.3685051 -34.6008503, -58.3684699 -34.6009462, -58.3684448 -34.6010352, -58.368428 -34.601116, -58.3683684 -34.6015753, -58.3683633 -34.6016135, -58.3683428 -34.601759)",,
161010623,True,2,Lavalle,residential,40,False,75.613,"LINESTRING (-58.3683428 -34.601759, -58.3684397 -34.6017681, -58.3689173 -34.6018128, -58.3691651 -34.6018194)",,
"[203012948, 879508805]",True,2,Avenida Eduardo Madero,tertiary,60,False,120.46600000000001,"LINESTRING (-58.3683428 -34.601759, -58.3683352 -34.6018256, -58.3682357 -34.6026915, -58.3682194 -34.6028376)",,
697069051,True,4,Avenida Alicia Moreau de Justo,secondary,60,False,121.81,"LINESTRING (-58.3672305 -34.6027619, -58.367303 -34.6021237, -58.367357 -34.6016714)",,
692899862,False,,Macacha Güemes,secondary,40,True,8.499,"LINESTRING (-58.367993 -34.6051875, -58.3679005 -34.6051808)",,
"[506310083, 47059852, 847328333, 28680143, 699818385]",False,4,Teniente General Juan Domingo Perón,secondary,30,False,173.43400000000003,"LINESTRING (-58.367993 -34.6051875, -58.368077 -34.6051948, -58.3681214 -34.6051983, -58.3683907 -34.6052167, -58.3685824 -34.6052333, -58.3687483 -34.6052465, -58.3687984 -34.6052508, -58.3689126 -34.6052617, -58.3691003 -34.6052711, -58.3691746 -34.6052776, -58.369439 -34.605294, -58.369763 -34.6053205, -58.36988 -34.6053286)",,
187568691,True,,Pierina Dealessi,secondary_link,40,False,56.165,"LINESTRING (-58.3642881 -34.6048739, -58.3643321 -34.6049028, -58.3643584 -34.60492, -58.3643823 -34.6049368, -58.3644024 -34.6049587, -58.3644214 -34.6049882, -58.3644343 -34.6050173, -58.3644393 -34.6050549, -58.364436 -34.6050947, -58.3644187 -34.6051426, -58.3643925 -34.6051761, -58.3643579 -34.6052083, -58.3643105 -34.6052372, -58.3642521 -34.6052626)",,
250168259,True,3,Macacha Güemes,secondary,60,False,63.344,"LINESTRING (-58.3642881 -34.6048739, -58.3643759 -34.6048888, -58.3644318 -34.6049062, -58.364475 -34.6049372, -58.3645371 -34.6050043, -58.3645646 -34.6050277, -58.3646292 -34.6050542, -58.3647059 -34.6050685, -58.3647933 -34.6050841, -58.3648924 -34.6051075)",,
"[23648309, 23648310, 23648311]",False,4,Macacha Güemes,secondary,40,False,155.89299999999997,"LINESTRING (-58.3648924 -34.6051075, -58.3652687 -34.6051273, -58.3657829 -34.6051586, -58.3663862 -34.6051941, -58.3665061 -34.6052022, -58.3665915 -34.6051988)",,movable
23651023,True,3,Macacha Güemes,secondary,60,False,63.00999999999999,"LINESTRING (-58.3648924 -34.6051075, -58.3647972 -34.6051237, -58.3646196 -34.6051385, -58.364579 -34.6051445, -58.3645485 -34.6051569, -58.3645063 -34.6051821, -58.3644774 -34.6052064, -58.3644304 -34.6052338, -58.3644026 -34.6052478, -58.3643504 -34.605262, -58.3643042 -34.6052666, -58.3642521 -34.6052626)",,
47081326,True,4,Avenida Corrientes,secondary,50,False,75.11,"LINESTRING (-58.3690365 -34.6029003, -58.3683332 -34.6028466, -58.3682194 -34.6028376)",,
47084332,True,2,Viamonte,residential,30,False,32.035,"LINESTRING (-58.3694825 -34.5993551, -58.3691361 -34.5993139)",,
48101523,True,2,Bouchard,residential,30,False,129.664,"LINESTRING (-58.3694825 -34.5993551, -58.3693088 -34.6005124)",,
"[627468545, 47085030]",True,2,Bouchard,residential,30,False,145.93400000000003,"LINESTRING (-58.3693088 -34.6005124, -58.3692965 -34.6006269, -58.3692159 -34.6013792, -58.369186 -34.6016707, -58.3691777 -34.6017368, -58.3691651 -34.6018194)",,
226309953,True,2,Tucumán,residential,40,False,100.88,"LINESTRING (-58.3693088 -34.6005124, -58.3694574 -34.6005326, -58.3703116 -34.6006485, -58.3703963 -34.60066)",,
452870660,True,1,Reconquista,living_street,10,False,135.279,"LINESTRING (-58.3724725 -34.603137, -58.3724019 -34.6043522)",,
1268297555,True,5,Avenida Corrientes,secondary,50,False,125.801,"LINESTRING (-58.3724725 -34.603137, -58.3711012 -34.6030599)",,
"[83225168, 223186337, 1096464526]",True,2,Teniente General Juan Domingo Perón,secondary,30,False,33.254,"LINESTRING (-58.36988 -34.6053286, -58.3700467 -34.6053355, -58.3701441 -34.6053379, -58.370243 -34.6053413)",,
"[83225176, 83225173]",True,2,Avenida Leandro N. Alem,primary,60,False,261.681,"LINESTRING (-58.36988 -34.6053286, -58.3698893 -34.6052192, -58.3699059 -34.6049702, -58.3699459 -34.6044324, -58.3699535 -34.6043384, -58.3699652 -34.6042105, -58.3700156 -34.603728, -58.3700866 -34.6031517, -58.3701054 -34.6029829)",,
"[506310083, 47059852, 847328333, 28680143, 699818385]",False,4,Teniente General Juan Domingo Perón,secondary,30,True,173.434,"LINESTRING (-58.36988 -34.6053286, -58.369763 -34.6053205, -58.369439 -34.605294, -58.3691746 -34.6052776, -58.3691003 -34.6052711, -58.3689126 -34.6052617, -58.3687984 -34.6052508, -58.3687483 -34.6052465, -58.3685824 -34.6052333, -58.3683907 -34.6052167, -58.3681214 -34.6051983, -58.368077 -34.6051948, -58.367993 -34.6051875)",,
28679792,True,2,Avenida Leandro N. Alem,primary,60,False,123.678,"LINESTRING (-58.3701054 -34.6029829, -58.3702531 -34.6018773)",,
28679793,True,4,Avenida Corrientes,secondary,50,False,98.28800000000001,"LINESTRING (-58.3701054 -34.6029829, -58.3696783 -34.60296, -58.3690993 -34.6029061, -58.3690365 -34.6029003)",,
38537203,True,3,Avenida Leandro N. Alem,primary,60,False,150.801,"LINESTRING (-58.3690765 -34.6064375, -58.3694388 -34.6061952, -58.3695966 -34.6060607, -58.3696296 -34.6060309, -58.3697158 -34.6059186, -58.3698142 -34.605745, -58.3698663 -34.6054781, -58.36988 -34.6053286)",,
223186341,True,2,Bartolomé Mitre,primary_link,40,False,75.57,"LINESTRING (-58.3690765 -34.6064375, -58.3693986 -34.6063153, -58.3696298 -34.606273, -58.369738 -34.6062696, -58.3698572 -34.606303)",,
"[223186338, 83225163]",True,,Tucumán,residential,40,False,21.294,"LINESTRING (-58.3703963 -34.60066, -58.3704893 -34.6006605, -58.3705477 -34.6006611, -58.3706282 -34.6006701)",,
83225199,True,2,Avenida Leandro N. Alem,primary,60,False,130.326,"LINESTRING (-58.3703963 -34.60066, -58.3706369 -34.5996846, -58.370682 -34.5995118)",,
