osmid,oneway,name,highway,width,reversed,length,maxspeed,lanes,geometry
43022571,True,Monseñor Larumbe,residential,15,False,123.668,40,,"LINESTRING (-58.5119339 -34.4930414, -58.5107445 -34.4925161)"
27271224,True,Córdoba,residential,15,False,129.681,40,,"LINESTRING (-58.5123416 -34.492419, -58.5135834 -34.4929781)"
27272615,True,Monteagudo,residential,15,False,83.289,40,1,"LINESTRING (-58.5123416 -34.492419, -58.5127989 -34.4917717)"
27272614,True,Juncal,residential,15,False,29.98,,,"LINESTRING (-58.5127989 -34.4917717, -58.5125136 -34.4916398)"
27272615,True,Monteagudo,residential,15,False,26.64,40,1,"LINESTRING (-58.5127989 -34.4917717, -58.5129368 -34.4915608)"
27272615,True,Monteagudo,residential,15,False,114.435,40,1,"LINESTRING (-58.5129368 -34.4915608, -58.5135331 -34.4906566)"
306157705,False,Diagonal Salta,residential,,False,39.768,40,2,"LINESTRING (-58.5129368 -34.4915608, -58.5125136 -34.4916398)"
306157705,False,Diagonal Salta,residential,,True,168.36,40,2,"LINESTRING (-58.5129368 -34.4915608, -58.5147259 -34.4912172)"
27272613,True,Benjamín Sáenz Valiente,residential,15,False,125.842,40,,"LINESTRING (-58.5135331 -34.4906566, -58.5147259 -34.4912172)"
27272615,True,Monteagudo,residential,15,False,90.853,40,1,"LINESTRING (-58.5135331 -34.4906566, -58.5140157 -34.4899429)"
27272616,True,Saavedra,residential,15,False,74.055,40,1,"LINESTRING (-58.5156126 -34.4899052, -58.5152244 -34.4904893)"
27271534,False,Diagonal Tucumán,residential,,True,158.499,40,,"LINESTRING (-58.5121509 -34.4950621, -58.5114538 -34.4937576)"
27272616,True,Saavedra,residential,15,False,91.946,40,1,"LINESTRING (-58.5121509 -34.4950621, -58.5116903 -34.4957967)"
30800423,False,Hipólito Yrigoyen,tertiary,,False,127.29599999999999,,2,"LINESTRING (-58.5121509 -34.4950621, -58.5123847 -34.4951578, -58.5124593 -34.4951906, -58.5130256 -34.4954321, -58.5133809 -34.4955937)"
200694994,False,Diagonal Tucumán,residential,20,False,154.40699999999998,40,,"LINESTRING (-58.5121509 -34.4950621, -58.5122525 -34.4952487, -58.5128822 -34.496313)"
165796748,True,Edison,tertiary,,False,65.622,,1,"LINESTRING (-58.5101914 -34.4980918, -58.5095602 -34.4978131)"
27272616,True,Saavedra,residential,15,False,90.398,40,1,"LINESTRING (-58.5131694 -34.4936052, -58.5126955 -34.4943182)"
43022571,True,Monseñor Larumbe,residential,15,False,129.426,40,,"LINESTRING (-58.5131694 -34.4936052, -58.5119339 -34.4930414)"
27271224,True,Córdoba,residential,15,False,122.788,40,,"LINESTRING (-58.5135834 -34.4929781, -58.5147514 -34.4935191)"
27272616,True,Saavedra,residential,15,False,79.384,40,1,"LINESTRING (-58.5135834 -34.4929781, -58.5131694 -34.4936052)"
27272614,True,Juncal,residential,15,False,127.277,,,"LINESTRING (-58.5140141 -34.4923258, -58.5127989 -34.4917717)"
27272616,True,Saavedra,residential,15,False,82.577,40,1,"LINESTRING (-58.5140141 -34.4923258, -58.5135834 -34.4929781)"
306157705,False,Diagonal Salta,residential,,False,168.36,40,2,"LINESTRING (-58.5147259 -34.4912172, -58.5129368 -34.4915608)"
27272616,True,Saavedra,residential,15,False,139.468,40,1,"LINESTRING (-58.5147259 -34.4912172, -58.5141141 -34.49217, -58.5140141 -34.4923258)"
27272612,True,General Pirán,residential,15,False,126.344,,,"LINESTRING (-58.5152244 -34.4904893, -58.5140157 -34.4899429)"
27272616,True,Saavedra,residential,15,False,92.943,40,1,"LINESTRING (-58.5152244 -34.4904893, -58.5147259 -34.4912172)"
200700195,True,Córdoba,residential,15,False,95.223,40,,"LINESTRING (-58.5068 -34.4898281, -58.5076961 -34.4902615)"
27272616,True,Saavedra,residential,15,False,96.609,40,1,"LINESTRING (-58.5126955 -34.4943182, -58.5121509 -34.4950621)"
43022557,True,Rodríguez Peña,residential,15,False,129.751,40,,"LINESTRING (-58.5126955 -34.4943182, -58.5114538 -34.4937576)"
27272616,True,Saavedra,residential,15,False,101.354,40,1,"LINESTRING (-58.5116903 -34.4957967, -58.5111493 -34.4965917)"
27304507,True,Vélez Sarsfield,residential,15,False,124.305,40,,"LINESTRING (-58.5116903 -34.4957967, -58.5128696 -34.496349)"
27304507,True,Vélez Sarsfield,residential,15,False,119.759,40,,"LINESTRING (-58.5129272 -34.4963853, -58.5140683 -34.4969102)"
200694994,False,Diagonal Tucumán,residential,20,False,151.67,40,,"LINESTRING (-58.5129272 -34.4963853, -58.5135789 -34.4976391)"
200694994,False,Diagonal Tucumán,residential,20,True,9.035,40,,"LINESTRING (-58.5129272 -34.4963853, -58.5128822 -34.496313)"
27272626,True,Azcuénaga,residential,15,False,94.032,40,1,"LINESTRING (-58.5133809 -34.4955937, -58.5138702 -34.4948504)"
30800423,False,Hipólito Yrigoyen,tertiary,,False,125.75200000000001,,2,"LINESTRING (-58.5133809 -34.4955937, -58.514455 -34.4960822, -58.5145823 -34.4961401)"
30800423,False,Hipólito Yrigoyen,tertiary,,True,127.29599999999999,,2,"LINESTRING (-58.5133809 -34.4955937, -58.5130256 -34.4954321, -58.5124593 -34.4951906, -58.5123847 -34.4951578, -58.5121509 -34.4950621)"
27272626,True,Azcuénaga,residential,15,False,88.618,40,1,"LINESTRING (-58.5138702 -34.4948504, -58.514334 -34.4941511)"
43022557,True,Rodríguez Peña,residential,15,False,122.848,40,,"LINESTRING (-58.5138702 -34.4948504, -58.5126955 -34.4943182)"
27272626,True,Azcuénaga,residential,15,False,80.012,40,1,"LINESTRING (-58.514334 -34.4941511, -58.5147514 -34.4935191)"
43022571,True,Monseñor Larumbe,residential,15,False,122.784,40,,"LINESTRING (-58.514334 -34.4941511, -58.5131694 -34.4936052)"
27272626,True,Azcuénaga,residential,15,False,81.939,40,1,"LINESTRING (-58.5147514 -34.4935191, -58.5151864 -34.4928753)"
27272614,True,Juncal,residential,15,False,123.597,,,"LINESTRING (-58.5151864 -34.4928753, -58.5140141 -34.4923258)"
30800423,False,Hipólito Yrigoyen,tertiary,,True,124.86,,2,"LINESTRING (-58.5157734 -34.4966853, -58.5155898 -34.4966008, -58.5154922 -34.4965562, -58.5147002 -34.496194, -58.5145823 -34.4961401)"
27272630,True,Castelli,residential,15,False,92.631,40,,"LINESTRING (-58.5140683 -34.4969102, -58.5135789 -34.4976391)"
464835799,False,Vélez Sarsfield,residential,15,False,107.67099999999999,,,"LINESTRING (-58.5140683 -34.4969102, -58.5150323 -34.4973616, -58.5150898 -34.4973886)"
27272630,True,Castelli,residential,15,False,97.732,40,,"LINESTRING (-58.5145823 -34.4961401, -58.5140683 -34.4969102)"
30800423,False,Hipólito Yrigoyen,tertiary,,False,124.86,,2,"LINESTRING (-58.5145823 -34.4961401, -58.5147002 -34.496194, -58.5154922 -34.4965562, -58.5155898 -34.4966008, -58.5157734 -34.4966853)"
30800423,False,Hipólito Yrigoyen,tertiary,,True,125.75200000000001,,2,"LINESTRING (-58.5145823 -34.4961401, -58.514455 -34.4960822, -58.5133809 -34.4955937)"
27272630,True,Castelli,residential,15,False,94.23,40,,"LINESTRING (-58.5150781 -34.4953977, -58.5145823 -34.4961401)"
43022557,True,Rodríguez Peña,residential,15,False,126.323,40,,"LINESTRING (-58.5150781 -34.4953977, -58.5138702 -34.4948504)"
27272630,True,Castelli,residential,15,False,88.225,40,,"LINESTRING (-58.5155356 -34.4946996, -58.5150781 -34.4953977)"
43022571,True,Monseñor Larumbe,residential,15,False,125.882,40,,"LINESTRING (-58.5155356 -34.4946996, -58.514334 -34.4941511)"
27272607,True,Sargento Cabral,residential,15,False,103.845,40,1,"LINESTRING (-58.5063145 -34.4943585, -58.5068808 -34.4935496)"
464835808,True,Santiago del Estero,residential,15,False,119.907,40,,"LINESTRING (-58.5063145 -34.4943585, -58.5051873 -34.493811)"
200700155,True,Necochea,residential,15,False,18.836,,,"LINESTRING (-58.5075152 -34.4949358, -58.5076029 -34.4947826)"
464835808,True,Santiago del Estero,residential,15,False,127.393,40,,"LINESTRING (-58.5075152 -34.4949358, -58.5063145 -34.4943585)"
401450035,True,Beruti,residential,,False,104.671,40,,"LINESTRING (-58.5087251 -34.4955215, -58.5081964 -34.4963559)"
464835808,True,Santiago del Estero,residential,15,False,128.592,40,,"LINESTRING (-58.5087251 -34.4955215, -58.5075152 -34.4949358)"
27272626,True,Azcuénaga,residential,15,False,101.358,40,1,"LINESTRING (-58.5123368 -34.4971478, -58.5128696 -34.496349)"
464835808,True,Santiago del Estero,residential,15,False,125.166,40,,"LINESTRING (-58.5123368 -34.4971478, -58.5111493 -34.4965917)"
27272616,True,Saavedra,residential,15,False,107.767,40,1,"LINESTRING (-58.5111493 -34.4965917, -58.5105888 -34.4974437)"
464835808,True,Santiago del Estero,residential,15,False,125.819,40,,"LINESTRING (-58.5111493 -34.4965917, -58.5099407 -34.4960549)"
165796748,True,Edison,tertiary,,False,69.063,,1,"LINESTRING (-58.5089625 -34.4975504, -58.5083056 -34.497246)"
1024265203,True,Monteagudo,residential,,False,82.309,40,,"LINESTRING (-58.5089625 -34.4975504, -58.5093882 -34.4968986)"
464835808,True,Santiago del Estero,residential,15,False,126.207,40,,"LINESTRING (-58.5099407 -34.4960549, -58.5087251 -34.4955215)"
1024265203,True,Monteagudo,residential,,False,104.196,40,,"LINESTRING (-58.5099407 -34.4960549, -58.5104812 -34.4952305)"
27304507,True,Vélez Sarsfield,residential,15,False,127.444,40,,"LINESTRING (-58.5104812 -34.4952305, -58.5116903 -34.4957967)"
1024265203,True,Monteagudo,residential,,False,93.368,40,,"LINESTRING (-58.5104812 -34.4952305, -58.5109827 -34.4944996)"
133235053,True,Dorrego,residential,,False,73.092,40,,"LINESTRING (-58.50569 -34.4975076, -58.50646 -34.497679)"
255861911,True,Necochea,residential,,False,88.697,40,,"LINESTRING (-58.50569 -34.4975076, -58.5052135 -34.4982019)"
133235053,True,Dorrego,residential,,False,67.86,40,,"LINESTRING (-58.5078106 -34.4980131, -58.5084615 -34.4983041)"
1024265203,True,Monteagudo,residential,,False,95.56,40,,"LINESTRING (-58.5084615 -34.4983041, -58.5089625 -34.4975504)"
27305376,True,Pasaje Galileo Galilei,residential,,False,96.61,40,,"LINESTRING (-58.5083056 -34.497246, -58.5078106 -34.4980131)"
165796748,True,Edison,tertiary,,False,56.38,,1,"LINESTRING (-58.5083056 -34.497246, -58.5077671 -34.4970008)"
133235053,True,Dorrego,residential,,False,59.257,40,,"LINESTRING (-58.5071898 -34.497864, -58.5078106 -34.4980131)"
165796748,True,Edison,tertiary,,False,68.19,,1,"LINESTRING (-58.5071211 -34.496712, -58.5064724 -34.4964116)"
133235053,True,Dorrego,residential,,False,69.972,40,,"LINESTRING (-58.50646 -34.497679, -58.5071898 -34.497864)"
465567866,True,Pasaje Murillo,residential,,False,123.419,40,,"LINESTRING (-58.50646 -34.497679, -58.5071211 -34.496712)"
27304507,True,Vélez Sarsfield,residential,15,False,119.953,40,,"LINESTRING (-58.5057378 -34.493024, -58.5068808 -34.4935496)"
200695027,True,San Lorenzo,residential,,False,101.012,40,,"LINESTRING (-58.5057378 -34.493024, -58.5052759 -34.4936843, -58.5051873 -34.493811)"
165796748,True,Edison,tertiary,,False,62.076,,1,"LINESTRING (-58.5095602 -34.4978131, -58.5089625 -34.4975504)"
165796748,True,Edison,tertiary,,False,58.497,,1,"LINESTRING (-58.5107506 -34.4983455, -58.5101914 -34.4980918)"
464835802,False,Santiago del Estero,residential,,True,11.655,,,"LINESTRING (-58.5135344 -34.4977056, -58.5136434 -34.4977596)"
464835808,True,Santiago del Estero,residential,15,False,126.064,40,,"LINESTRING (-58.5135344 -34.4977056, -58.5123368 -34.4971478)"
200694994,False,Diagonal Tucumán,residential,20,True,14.645,40,,"LINESTRING (-58.5136434 -34.4977596, -58.5135789 -34.4976391)"
464835802,False,Santiago del Estero,residential,,False,11.655,,,"LINESTRING (-58.5136434 -34.4977596, -58.5135344 -34.4977056)"
464835802,False,Santiago del Estero,residential,,True,90.422,,,"LINESTRING (-58.5136434 -34.4977596, -58.5145013 -34.4981613)"
27272630,True,Castelli,residential,15,False,8.444,40,,"LINESTRING (-58.5135789 -34.4976391, -58.5135344 -34.4977056)"
200694994,False,Diagonal Tucumán,residential,20,False,14.645,40,,"LINESTRING (-58.5135789 -34.4976391, -58.5136434 -34.4977596)"
200694994,False,Diagonal Tucumán,residential,20,True,151.67,40,,"LINESTRING (-58.5135789 -34.4976391, -58.5129272 -34.4963853)"
27272626,True,Azcuénaga,residential,15,False,4.166,40,1,"LINESTRING (-58.5128696 -34.496349, -58.5128822 -34.496313)"
27304507,True,Vélez Sarsfield,residential,15,False,6.645,40,,"LINESTRING (-58.5128696 -34.496349, -58.5129272 -34.4963853)"
27272626,True,Azcuénaga,residential,15,False,92.119,40,1,"LINESTRING (-58.5128822 -34.496313, -58.5133809 -34.4955937)"
200694994,False,Diagonal Tucumán,residential,20,False,9.035,40,,"LINESTRING (-58.5128822 -34.496313, -58.5129272 -34.4963853)"
200694994,False,Diagonal Tucumán,residential,20,True,154.40699999999998,40,,"LINESTRING (-58.5128822 -34.496313, -58.5122525 -34.4952487, -58.5121509 -34.4950621)"
27272607,True,Sargento Cabral,residential,15,False,104.827,40,1,"LINESTRING (-58.5057525 -34.4951796, -58.5063145 -34.4943585)"
70363840,True,Corrientes,residential,15,False,125.33,40,1,"LINESTRING (-58.5057525 -34.4951796, -58.5069383 -34.4957411)"
70363840,True,Corrientes,residential,15,False,134.04,40,1,"LINESTRING (-58.5069383 -34.4957411, -58.5081964 -34.4963559)"
200700155,True,Necochea,residential,15,False,103.988,,,"LINESTRING (-58.5069383 -34.4957411, -58.5075152 -34.4949358)"
70363840,True,Corrientes,residential,15,False,124.782,40,1,"LINESTRING (-58.5081964 -34.4963559, -58.5093882 -34.4968986)"
401450035,True,Beruti,residential,,False,81.793,40,,"LINESTRING (-58.5081964 -34.4963559, -58.5077671 -34.4970008)"
70363840,True,Corrientes,residential,15,False,125.616,40,1,"LINESTRING (-58.5093882 -34.4968986, -58.5105888 -34.4974437)"
1024265203,True,Monteagudo,residential,,False,106.607,40,,"LINESTRING (-58.5093882 -34.4968986, -58.5099407 -34.4960549)"
27272616,True,Saavedra,residential,15,False,80.745,40,1,"LINESTRING (-58.5105888 -34.4974437, -58.5101914 -34.4980918)"
70363840,True,Corrientes,residential,15,False,125.951,40,1,"LINESTRING (-58.5105888 -34.4974437, -58.5117963 -34.4979847)"
27272626,True,Azcuénaga,residential,15,False,105.42,40,1,"LINESTRING (-58.5117963 -34.4979847, -58.5123368 -34.4971478)"
464835802,False,Santiago del Estero,residential,,False,90.422,,,"LINESTRING (-58.5145013 -34.4981613, -58.5136434 -34.4977596)"
200700155,True,Necochea,residential,15,False,14.884,,,"LINESTRING (-58.5079891 -34.494263, -58.5080644 -34.4941444)"
200700155,True,Necochea,residential,15,False,69.319,,,"LINESTRING (-58.5076029 -34.4947826, -58.507689 -34.4947255, -58.5077803 -34.494628, -58.5079345 -34.4944209, -58.5079759 -34.4943478, -58.5079891 -34.494263)"
504900070,True,Necochea,residential,10,False,69.617,,,"LINESTRING (-58.5076029 -34.4947826, -58.507618 -34.4946975, -58.5076567 -34.4946192, -58.5078327 -34.4943829, -58.5079023 -34.4943104, -58.5079891 -34.494263)"
464835799,False,Vélez Sarsfield,residential,15,True,107.67099999999999,,,"LINESTRING (-58.5150898 -34.4973886, -58.5150323 -34.4973616, -58.5140683 -34.4969102)"
