osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,tunnel
582444262,Comodoro Py,residential,40,True,False,57.164,,,"LINESTRING (-58.5877168 -34.7533405, -58.5872151 -34.7530333)",,
651843368,Coronel Garzón,residential,40,True,False,103.77,,,"LINESTRING (-58.585028 -34.7542061, -58.5857128 -34.7547911, -58.5858154 -34.7548787)",,
83602627,Avenida Luro,residential,40,False,False,129.101,,,"LINESTRING (-58.5796066 -34.7534237, -58.5795958 -34.7545847)",,
84098955,Marcos Paz,residential,40,False,False,17.64,,,"LINESTRING (-58.5796066 -34.7534237, -58.5794758 -34.753307)",,
"[83602627, 1223108988]",Avenida Luro,residential,40,False,"[False, True]",186.35000000000002,,,"LINESTRING (-58.5796066 -34.7534237, -58.5803373 -34.7534387, -58.5804906 -34.7534418, -58.5809846 -34.7534519, -58.5814716 -34.7530843)",,
582444261,Comodoro Py,secondary,60,True,False,45.678,,,"LINESTRING (-58.5872151 -34.7530333, -58.5867773 -34.7528349)",,
83602634,Beethoven,residential,40,False,True,106.17099999999999,,,"LINESTRING (-58.5872151 -34.7530333, -58.5873952 -34.7528107, -58.5877045 -34.7524232, -58.5877258 -34.7523927, -58.5878221 -34.7522211)",,
1180124093,Honorio Luque,residential,40,True,False,164.944,,,"LINESTRING (-58.5838041 -34.7512676, -58.5819997 -34.7513169)",,
83602625,Comodoro Py,secondary,60,True,False,113.57700000000001,,,"LINESTRING (-58.5838041 -34.7512676, -58.5836456 -34.7511817, -58.5831862 -34.7509277, -58.5830336 -34.7508396, -58.582866 -34.7507471, -58.5827719 -34.7506985)",,
582444254,Avenida Luro,residential,40,False,True,145.954,,,"LINESTRING (-58.5838041 -34.7512676, -58.5836749 -34.7513654, -58.5835392 -34.7514736, -58.5826322 -34.7521596)",,
83602628,Comodoro Py,secondary,60,True,False,110.072,,,"LINESTRING (-58.5867773 -34.7528349, -58.5859186 -34.7523744, -58.5857681 -34.7522942)",,
582444259,Beethoven,residential,40,True,False,72.88900000000001,,,"LINESTRING (-58.5867773 -34.7528349, -58.5863186 -34.753189, -58.5861915 -34.7532798)",,
83602629,Coronel Garzón,residential,40,True,False,107.411,,,"LINESTRING (-58.5818172 -34.7514634, -58.5826322 -34.7521596)",,
1180124092,Esteban Echeverría,residential,40,True,False,23.31,,,"LINESTRING (-58.5818172 -34.7514634, -58.5819997 -34.7513169)",,
83603216,Honorio Luque,residential,40,False,True,68.563,,,"LINESTRING (-58.5795168 -34.7514147, -58.5802664 -34.7513852)",,
83602631,Piedra Buena,residential,40,False,True,103.46,,,"LINESTRING (-58.5836127 -34.7549103, -58.5836634 -34.7539808)",,
1223108989,Juan Chassaing,residential,40,True,False,69.474,,,"LINESTRING (-58.5836127 -34.7549103, -58.5831877 -34.7545372, -58.5830931 -34.7544541)",,
1195439691,Ricardo Gutiérrez,residential,40,True,False,48.349,,,"LINESTRING (-58.5853943 -34.752602, -58.5857681 -34.7522942)",,
1164326961,Spiro,residential,40,True,False,103.33699999999999,,,"LINESTRING (-58.5853943 -34.752602, -58.5847424 -34.7520525, -58.5846048 -34.7519365)",,
1178488716,Piedra Buena,residential,40,True,False,147.698,,,"LINESTRING (-58.5837391 -34.7525948, -58.5838041 -34.7512676)",,
1178491730,Piedra Buena,residential,40,False,False,54.284,,,"LINESTRING (-58.5837391 -34.7525948, -58.5837125 -34.7530825)",,
1178491731,Olegario Victor Andrade,residential,40,True,False,39.484,,,"LINESTRING (-58.5837391 -34.7525948, -58.5834546 -34.7528621)",,
1178488718,Ricardo Gutiérrez,residential,40,True,False,74.056,,,"LINESTRING (-58.5830931 -34.7544541, -58.5836634 -34.7539808)",,
1223108989,Juan Chassaing,residential,40,True,False,103.397,,,"LINESTRING (-58.5830931 -34.7544541, -58.5823078 -34.7537845)",,
1178491729,Coronel Garzón,residential,40,True,False,33.997,,,"LINESTRING (-58.5834546 -34.7528621, -58.5837125 -34.7530825)",,
651789545,Olegario Victor Andrade,residential,40,True,False,146.618,,,"LINESTRING (-58.5834546 -34.7528621, -58.583313 -34.7529767, -58.5823078 -34.7537845)",,
651789545,Olegario Victor Andrade,residential,40,True,False,149.891,,,"LINESTRING (-58.5823078 -34.7537845, -58.5812612 -34.7546114, -58.5811206 -34.7547148)",,
1223108989,Juan Chassaing,residential,40,True,False,109.078,,,"LINESTRING (-58.5823078 -34.7537845, -58.5815822 -34.7531769, -58.5814716 -34.7530843)",,
83603224,Juan Chassaing,residential,40,True,False,107.764,,,"LINESTRING (-58.5814716 -34.7530843, -58.5806464 -34.7523918)",,
582444254,Avenida Luro,residential,40,False,False,147.7,,,"LINESTRING (-58.5814716 -34.7530843, -58.5826322 -34.7521596)",,
"[83602627, 1223108988]",Avenida Luro,residential,40,False,"[False, True]",186.35000000000002,,,"LINESTRING (-58.5814716 -34.7530843, -58.5809846 -34.7534519, -58.5804906 -34.7534418, -58.5803373 -34.7534387, -58.5796066 -34.7534237)",,
83603216,Honorio Luque,residential,40,False,False,32.992,,,"LINESTRING (-58.5819997 -34.7513169, -58.581639 -34.7513311)",,
1180124092,Esteban Echeverría,residential,40,True,False,98.517,,,"LINESTRING (-58.5819997 -34.7513169, -58.5827719 -34.7506985)",,
83603224,Juan Chassaing,residential,40,True,False,104.821,,,"LINESTRING (-58.5806464 -34.7523918, -58.5798419 -34.7517197)",,
1180124092,Esteban Echeverría,residential,40,True,False,148.657,,,"LINESTRING (-58.5806464 -34.7523918, -58.5818172 -34.7514634)",,
83603221,Estanislao del Campo,residential,40,False,False,53.327,,,"LINESTRING (-58.5806241 -34.7490148, -58.5802008 -34.749345)",,
83603231,Comodoro Py,secondary,60,True,False,152.178,,,"LINESTRING (-58.5806241 -34.7490148, -58.5804695 -34.7489231, -58.5801698 -34.7487668, -58.5792242 -34.7482737)",,
651789543,Ricardo Gutiérrez,residential,40,True,False,147.797,,,"LINESTRING (-58.5842492 -34.7535409, -58.5853943 -34.752602)",,
651843368,Coronel Garzón,residential,40,True,False,102.633,,,"LINESTRING (-58.5842492 -34.7535409, -58.585028 -34.7542061)",,
83602629,Coronel Garzón,residential,40,True,False,21.943,,,"LINESTRING (-58.581639 -34.7513311, -58.5818172 -34.7514634)",,
83603216,Honorio Luque,residential,40,False,False,125.547,,,"LINESTRING (-58.581639 -34.7513311, -58.5802664 -34.7513852)",,
83603216,Honorio Luque,residential,40,False,True,32.992,,,"LINESTRING (-58.581639 -34.7513311, -58.5819997 -34.7513169)",,
83602631,Piedra Buena,residential,40,False,False,103.46,,,"LINESTRING (-58.5836634 -34.7539808, -58.5836127 -34.7549103)",,
83602631,Piedra Buena,residential,40,False,True,99.987,,,"LINESTRING (-58.5836634 -34.7539808, -58.5837125 -34.7530825)",,
1178488718,Ricardo Gutiérrez,residential,40,True,False,72.504,,,"LINESTRING (-58.5836634 -34.7539808, -58.5842492 -34.7535409)",,
651844080,Olegario Victor Andrade,residential,40,True,False,107.766,,,"LINESTRING (-58.5846048 -34.7519365, -58.5837391 -34.7525948)",,
1178491734,Spiro,residential,40,True,False,79.174,,,"LINESTRING (-58.5846048 -34.7519365, -58.5841144 -34.7515039, -58.5840141 -34.7514155)",,
83603931,Avenida Luro,tertiary,60,True,False,131.858,,,"LINESTRING (-58.5899723 -34.7462807, -58.589955 -34.7473216, -58.5899516 -34.7474664)",,
83604013,Pedro Obligado,tertiary,40,False,False,14.808,,,"LINESTRING (-58.5899516 -34.7474664, -58.5900638 -34.7475625)",,
"[222382836, 129804598]",Avenida Luro,tertiary,60,True,False,260.696,,,"LINESTRING (-58.5899516 -34.7474664, -58.5885172 -34.7474299, -58.5885504 -34.7462649)",,
83604446,Pedro Obligado,tertiary,40,False,True,17.585,,,"LINESTRING (-58.5885504 -34.7462649, -58.5884144 -34.746153)",,
222472581,Avenida Luro,tertiary,60,True,False,129.938,,,"LINESTRING (-58.5885504 -34.7462649, -58.5897332 -34.7462723, -58.5899723 -34.7462807)",,
83604013,Pedro Obligado,tertiary,40,False,True,14.808,,,"LINESTRING (-58.5900638 -34.7475625, -58.5899516 -34.7474664)",,
222382839,Olegario Victor Andrade,tertiary,40,True,False,148.756,,,"LINESTRING (-58.5900638 -34.7475625, -58.5888899 -34.7484895)",,
222382832,Olegario Victor Andrade,tertiary,40,True,False,126.574,,,"LINESTRING (-58.5865961 -34.7503492, -58.5855849 -34.7511273)",,
"[660639312, 659367849]",Monseñor López May,residential,40,True,False,200.697,,,"LINESTRING (-58.5865961 -34.7503492, -58.5859384 -34.749787, -58.5857685 -34.7496504, -58.5850732 -34.7490486)",,
274875671,Soberanía Nacional,residential,40,True,False,68.991,,,"LINESTRING (-58.5856131 -34.7475553, -58.5861318 -34.7480062)",,
583618065,Piedra Buena,tertiary,,False,False,71.348,,,"LINESTRING (-58.5856131 -34.7475553, -58.5857185 -34.7472111, -58.5858209 -34.746937)",,
274875685,Soberanía Nacional,residential,40,True,False,104.794,,,"LINESTRING (-58.588533 -34.7500938, -58.5893209 -34.7507787)",,
642402009,Ricardo Gutiérrez,residential,40,True,False,147.029,,,"LINESTRING (-58.588533 -34.7500938, -58.5896917 -34.7491762)",,
"[219531067, 968682543]",Honorio Luque,tertiary,,True,False,179.225,,,"LINESTRING (-58.588533 -34.7500938, -58.5871042 -34.7502837, -58.5868227 -34.75032, -58.5865961 -34.7503492)",,
222382839,Olegario Victor Andrade,tertiary,40,True,False,148.15,,,"LINESTRING (-58.5877525 -34.7494152, -58.5865961 -34.7503492)",,
274875685,Soberanía Nacional,residential,40,True,False,103.821,,,"LINESTRING (-58.5877525 -34.7494152, -58.588533 -34.7500938)",,
582444263,Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,108.411,4,RP21,"LINESTRING (-58.5855849 -34.7511273, -58.5864793 -34.7515997, -58.5865846 -34.7516525)",,
"[993340832, 695964009, 659235026]",Avenida Presidente Néstor Carlos Kirchner,primary,,False,False,219.229,4,RP21,"LINESTRING (-58.5855849 -34.7511273, -58.5854797 -34.751068, -58.5848312 -34.7507269, -58.5845186 -34.7505622, -58.5843293 -34.7504626, -58.5841449 -34.7503643, -58.5840276 -34.7503024, -58.5839379 -34.7502552, -58.5839054 -34.7502382, -58.5838673 -34.7502181, -58.5838351 -34.7502014, -58.5837951 -34.7501804, -58.5835616 -34.7500678)",,
582123550,Avenida Presidente Néstor Carlos Kirchner,primary,,False,False,106.32,4,RP21,"LINESTRING (-58.5835616 -34.7500678, -58.5825826 -34.7495509)",,
660639317,Esteban Echeverría,tertiary,40,True,False,29.399,,,"LINESTRING (-58.5835616 -34.7500678, -58.5837973 -34.7498878)",,
"[993340832, 695964009, 659235026]",Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,219.22899999999998,4,RP21,"LINESTRING (-58.5835616 -34.7500678, -58.5837951 -34.7501804, -58.5838351 -34.7502014, -58.5838673 -34.7502181, -58.5839054 -34.7502382, -58.5839379 -34.7502552, -58.5840276 -34.7503024, -58.5841449 -34.7503643, -58.5843293 -34.7504626, -58.5845186 -34.7505622, -58.5848312 -34.7507269, -58.5854797 -34.751068, -58.5855849 -34.7511273)",,
82881297,Osvaldo Magnasco,residential,40,True,False,48.681,,,"LINESTRING (-58.5864587 -34.7464275, -58.5860907 -34.7461109)",,
583618064,Hilario Ascasubi,residential,40,True,False,81.274,,,"LINESTRING (-58.5864587 -34.7464275, -58.5858209 -34.746937)",,
582123551,Hilario Ascasubi,residential,40,True,False,61.032,,,"LINESTRING (-58.5858209 -34.746937, -58.5854444 -34.7472399, -58.5853414 -34.7473191)",,
583618065,Piedra Buena,tertiary,,False,True,71.348,,,"LINESTRING (-58.5858209 -34.746937, -58.5857185 -34.7472111, -58.5856131 -34.7475553)",,
583854688,Piedra Buena,tertiary,,False,False,95.111,,,"LINESTRING (-58.5858209 -34.746937, -58.5860599 -34.7462124, -58.5860907 -34.7461109)",,
82881297,Osvaldo Magnasco,residential,40,True,False,104.257,,,"LINESTRING (-58.5872588 -34.747096, -58.5864587 -34.7464275)",,
274875684,Esteban Echeverría,tertiary,40,True,False,148.805,,,"LINESTRING (-58.5872588 -34.747096, -58.5882352 -34.7463004, -58.5884144 -34.746153)",,
583854688,Piedra Buena,tertiary,,False,True,95.111,,,"LINESTRING (-58.5860907 -34.7461109, -58.5860599 -34.7462124, -58.5858209 -34.746937)",,
582123550,Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,106.32,4,RP21,"LINESTRING (-58.5825826 -34.7495509, -58.5835616 -34.7500678)",,
686995876,Avenida Presidente Néstor Carlos Kirchner,primary,,False,False,103.53800000000001,4,RP21,"LINESTRING (-58.5825826 -34.7495509, -58.582369 -34.7494388, -58.5816269 -34.7490505)",,
993340834,Beethoven,residential,40,True,False,71.277,,,"LINESTRING (-58.5881804 -34.7516934, -58.5876236 -34.7521424)",,
1178488715,Monseñor López May,residential,40,True,False,105.402,,,"LINESTRING (-58.5881804 -34.7516934, -58.5873739 -34.7510156)",,
656870241,Monseñor López May,residential,40,False,True,102.345,,,"LINESTRING (-58.5881804 -34.7516934, -58.5882922 -34.7517888, -58.5889573 -34.7523565)",,
83604117,Monseñor López May,residential,40,True,False,103.853,,,"LINESTRING (-58.5849565 -34.7489472, -58.5841586 -34.748282)",,
219531065,Esteban Echeverría,tertiary,40,True,False,28.748,,,"LINESTRING (-58.5849565 -34.7489472, -58.5851784 -34.7487639)",,
274875685,Soberanía Nacional,residential,40,True,False,102.994,,,"LINESTRING (-58.5893209 -34.7507787, -58.5900952 -34.7514519)",,
993340834,Beethoven,residential,40,True,False,145.61,,,"LINESTRING (-58.5893209 -34.7507787, -58.5881804 -34.7516934)",,
83604117,Monseñor López May,residential,40,True,False,15.518,,,"LINESTRING (-58.5850732 -34.7490486, -58.5849565 -34.7489472)",,
660639964,Piedra Buena,tertiary,,True,False,33.084,,,"LINESTRING (-58.5850732 -34.7490486, -58.5851784 -34.7487639)",,
274875684,Esteban Echeverría,tertiary,40,True,False,144.382,,,"LINESTRING (-58.5861318 -34.7480062, -58.5872588 -34.747096)",,
"[274875685, 274875671]",Soberanía Nacional,residential,40,True,False,215.575,,,"LINESTRING (-58.5861318 -34.7480062, -58.5869384 -34.7487075, -58.5877525 -34.7494152)",,
82881297,Osvaldo Magnasco,residential,40,True,False,214.986,,,"LINESTRING (-58.5888899 -34.7484895, -58.5880648 -34.7477884, -58.5872588 -34.747096)",,
222382839,Olegario Victor Andrade,tertiary,40,True,False,146.305,,,"LINESTRING (-58.5888899 -34.7484895, -58.5878482 -34.7493486, -58.5877525 -34.7494152)",,
274875684,Esteban Echeverría,tertiary,40,True,False,121.194,,,"LINESTRING (-58.5851784 -34.7487639, -58.5859664 -34.7481314, -58.5861318 -34.7480062)",,
"[663601832, 661288790, 654382843, 659367934, 274875679]",Piedra Buena,tertiary,,True,False,140.186,,,"LINESTRING (-58.5851784 -34.7487639, -58.5852845 -34.7485066, -58.5853524 -34.7483122, -58.5854213 -34.7481133, -58.5855183 -34.7478166, -58.5855661 -34.7476701, -58.5856131 -34.7475553)",,
83604117,Monseñor López May,residential,40,True,False,104.896,,,"LINESTRING (-58.5841586 -34.748282, -58.5833607 -34.7476037)",,
582123551,Hilario Ascasubi,residential,40,True,False,146.21800000000002,,,"LINESTRING (-58.5841586 -34.748282, -58.5831622 -34.7490705, -58.5830084 -34.7491963)",,
582123551,Hilario Ascasubi,residential,40,True,False,152.126,,,"LINESTRING (-58.5853414 -34.7473191, -58.5841586 -34.748282)",,
1178499193,Soberanía Nacional,residential,40,True,False,36.139,,,"LINESTRING (-58.5853414 -34.7473191, -58.5856131 -34.7475553)",,
1197792340,Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,54.596,4,RP21,"LINESTRING (-58.5892903 -34.7526796, -58.5898554 -34.7528393)",,
656870241,Monseñor López May,residential,40,False,False,47.268,,,"LINESTRING (-58.5892903 -34.7526796, -58.5891612 -34.7525251, -58.5889573 -34.7523565)",,
656870242,Avenida Presidente Néstor Carlos Kirchner,primary,,False,False,143.573,4,RP21,"LINESTRING (-58.5892903 -34.7526796, -58.5884198 -34.7524283, -58.5880999 -34.7523227, -58.5878221 -34.7522211)",,
83602629,Coronel Garzón,residential,40,True,False,102.565,,,"LINESTRING (-58.5802396 -34.7501158, -58.5810178 -34.7507806)",,
83603227,Ezeiza,residential,40,False,True,74.677,,,"LINESTRING (-58.5802396 -34.7501158, -58.5808311 -34.7496523)",,
1180124098,Coronel Garzón,residential,40,False,True,65.153,,,"LINESTRING (-58.5802396 -34.7501158, -58.5797329 -34.7497035)",,
799711593,Ricardo Gutiérrez,residential,40,True,False,147.379,,,"LINESTRING (-58.5873739 -34.7510156, -58.588533 -34.7500938)",,
"[695964008, 1178488715]",Monseñor López May,residential,40,True,False,102.66799999999999,,,"LINESTRING (-58.5873739 -34.7510156, -58.586728 -34.7504622, -58.5865961 -34.7503492)",,
83603221,Estanislao del Campo,residential,40,False,False,47.268,,,"LINESTRING (-58.5797329 -34.7497035, -58.5793517 -34.7499909)",,
83603221,Estanislao del Campo,residential,40,False,True,58.451,,,"LINESTRING (-58.5797329 -34.7497035, -58.5802008 -34.749345)",,
1180124098,Coronel Garzón,residential,40,False,False,65.153,,,"LINESTRING (-58.5797329 -34.7497035, -58.5802396 -34.7501158)",,
83602628,Comodoro Py,secondary,60,True,False,82.143,,,"LINESTRING (-58.5847783 -34.7518047, -58.5840141 -34.7514155)",,
1178491733,Olegario Victor Andrade,residential,40,True,False,21.588,,,"LINESTRING (-58.5847783 -34.7518047, -58.5846048 -34.7519365)",,
583854682,Máximo Zamudio,residential,40,False,True,115.953,,,"LINESTRING (-58.5795228 -34.74794, -58.5804722 -34.747248)",,
707967268,Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,83.201,4,RP21,"LINESTRING (-58.5795228 -34.74794, -58.5802907 -34.7483422)",,
83604446,Pedro Obligado,tertiary,40,False,False,17.585,,,"LINESTRING (-58.5884144 -34.746153, -58.5885504 -34.7462649)",,
82881444,Martín García Merou,residential,40,False,True,144.656,,,"LINESTRING (-58.5900952 -34.7514519, -58.5889573 -34.7523565)",,
82881444,Martín García Merou,residential,40,False,False,144.656,,,"LINESTRING (-58.5889573 -34.7523565, -58.5900952 -34.7514519)",,
656870241,Monseñor López May,residential,40,False,False,102.345,,,"LINESTRING (-58.5889573 -34.7523565, -58.5882922 -34.7517888, -58.5881804 -34.7516934)",,
656870241,Monseñor López May,residential,40,False,True,47.268,,,"LINESTRING (-58.5889573 -34.7523565, -58.5891612 -34.7525251, -58.5892903 -34.7526796)",,
82881297,Osvaldo Magnasco,residential,40,True,False,105.816,,,"LINESTRING (-58.5896917 -34.7491762, -58.5888899 -34.7484895)",,
799711592,Ricardo Gutiérrez,residential,40,True,False,101.072,,,"LINESTRING (-58.5865846 -34.7516525, -58.5873739 -34.7510156)",,
582444263,Avenida Presidente Néstor Carlos Kirchner,primary,,False,False,108.411,4,RP21,"LINESTRING (-58.5865846 -34.7516525, -58.5864793 -34.7515997, -58.5855849 -34.7511273)",,
582444263,Avenida Presidente Néstor Carlos Kirchner,primary,,False,True,109.46600000000001,4,RP21,"LINESTRING (-58.5865846 -34.7516525, -58.587088 -34.7519008, -58.5871029 -34.7519083, -58.5876236 -34.7521424)",,
83603221,Estanislao del Campo,residential,40,False,True,47.268,,,"LINESTRING (-58.5793517 -34.7499909, -58.5797329 -34.7497035)",,
1195439686,Salvigny,residential,40,False,True,70.435,,,"LINESTRING (-58.5886044 -34.7549741, -58.5891497 -34.7545263)",,
"[713974864, 83605332, 1195439687]",Spiro,residential,40,False,True,91.234,,,"LINESTRING (-58.5886044 -34.7549741, -58.5885162 -34.7548973, -58.5880305 -34.7544935, -58.5879306 -34.7544104, -58.5879046 -34.7543888)",yes,
83603224,Juan Chassaing,residential,40,True,False,45.082,,,"LINESTRING (-58.5798419 -34.7517197, -58.5795168 -34.7514147)",,
83603216,Honorio Luque,residential,40,False,False,68.563,,,"LINESTRING (-58.5802664 -34.7513852, -58.5795168 -34.7514147)",,
83603216,Honorio Luque,residential,40,False,True,125.547,,,"LINESTRING (-58.5802664 -34.7513852, -58.581639 -34.7513311)",,
1180124091,Hilario Ascasubi,residential,40,True,False,53.736,,,"LINESTRING (-58.5802664 -34.7513852, -58.5798419 -34.7517197)",,
83602625,Comodoro Py,secondary,60,True,False,103.294,,,"LINESTRING (-58.5817739 -34.750165, -58.5808311 -34.7496523)",,
1180124091,Hilario Ascasubi,residential,40,True,False,97.25,,,"LINESTRING (-58.5817739 -34.750165, -58.5810178 -34.7507806)",,
84098955,Marcos Paz,residential,40,False,True,17.64,,,"LINESTRING (-58.5794758 -34.753307, -58.5796066 -34.7534237)",,
1180124092,Esteban Echeverría,residential,40,True,False,147.627,,,"LINESTRING (-58.5794758 -34.753307, -58.5806464 -34.7523918)",,
83602629,Coronel Garzón,residential,40,True,False,83.475,,,"LINESTRING (-58.5810178 -34.7507806, -58.581639 -34.7513311)",,
1180124091,Hilario Ascasubi,residential,40,True,False,96.085,,,"LINESTRING (-58.5810178 -34.7507806, -58.5802664 -34.7513852)",,
582123551,Hilario Ascasubi,residential,40,True,False,55.391,,,"LINESTRING (-58.5830084 -34.7491963, -58.5825826 -34.7495509)",,
"[686995874, 660641684]",Murguiondo,residential,40,True,False,105.393,,,"LINESTRING (-58.5830084 -34.7491963, -58.5837178 -34.7498164, -58.5837973 -34.7498878)",,
686995874,Murguiondo,residential,40,True,False,104.204,,,"LINESTRING (-58.5822236 -34.7485163, -58.5830084 -34.7491963)",,
583854684,Ezeiza,residential,40,False,True,145.22899999999998,,,"LINESTRING (-58.5822236 -34.7485163, -58.5823291 -34.7484345, -58.5833607 -34.7476037)",,
"[1213676576, 1213676577, 1270457326, 1270457327, 1271282324, 1271282325, 1164326269]",Ezeiza,residential,40,False,False,179.308,,,"LINESTRING (-58.5822236 -34.7485163, -58.5818027 -34.7488717, -58.5817038 -34.748955, -58.5815469 -34.7490804, -58.5814694 -34.7491452, -58.5813413 -34.7492503, -58.5812125 -34.749356, -58.5808311 -34.7496523)",,yes
1187070347,Ezeiza,residential,30,True,False,81.47,,,"LINESTRING (-58.5822236 -34.7485163, -58.5822116 -34.7485649, -58.5816269 -34.7490505)",,
219531065,Esteban Echeverría,tertiary,40,True,False,148.849,,,"LINESTRING (-58.5837973 -34.7498878, -58.5843432 -34.7494439, -58.5849565 -34.7489472)",,
1178499193,Soberanía Nacional,residential,40,True,False,102.449,,,"LINESTRING (-58.5845712 -34.7466495, -58.5853414 -34.7473191)",,
84099097,Ezeiza,residential,40,True,False,153.273,,,"LINESTRING (-58.5845712 -34.7466495, -58.5835189 -34.7474858, -58.5833607 -34.7476037)",,
83604012,Murguiondo,residential,40,True,False,77.474,,,"LINESTRING (-58.5806601 -34.7471114, -58.5812257 -34.7476305)",,
582123516,Máximo Zamudio,residential,40,False,False,22.923,,,"LINESTRING (-58.5806601 -34.7471114, -58.5804722 -34.747248)",,
582123517,Máximo Zamudio,residential,40,False,True,50.233000000000004,,,"LINESTRING (-58.5806601 -34.7471114, -58.5808625 -34.7469552, -58.5810654 -34.7468062)",,
583854685,Monseñor López May,residential,40,True,False,47.601,,,"LINESTRING (-58.5833607 -34.7476037, -58.5830145 -34.7472838)",,
583854684,Ezeiza,residential,40,False,False,145.22899999999998,,,"LINESTRING (-58.5833607 -34.7476037, -58.5823291 -34.7484345, -58.5822236 -34.7485163)",,
583854683,Máximo Zamudio,residential,40,False,False,26.159,,,"LINESTRING (-58.5818796 -34.7462139, -58.5816619 -34.7463667)",,
1000550908,Comodoro Py,secondary,60,True,False,43.438,,,"LINESTRING (-58.5897874 -34.7532404, -58.589335 -34.7531202)",,
