osmid,oneway,name,highway,width,reversed,length,lanes,geometry,junction,maxspeed,ref
696154446,False,Avenida Washington,secondary,20,False,124.188,,"LINESTRING (-55.2255205 -27.0417074, -55.2256254 -27.0418067, -55.2263928 -27.0425097)",,,
696154447,True,,secondary,10,False,4.748,,"LINESTRING (-55.2255205 -27.0417074, -55.2255145 -27.0417141, -55.2255063 -27.0417186, -55.225497 -27.0417205, -55.2254875 -27.0417196, -55.2254788 -27.041716)",roundabout,,
41966145,False,Avenida Iguazú,secondary,,False,95.205,2,"LINESTRING (-55.2254684 -27.0431398, -55.2245071 -27.043138)",,,
41966145,False,Avenida Iguazú,secondary,,True,92.582,2,"LINESTRING (-55.2254684 -27.0431398, -55.2264032 -27.0431455)",,,
41966146,False,Brasil,residential,,True,158.47899999999998,,"LINESTRING (-55.2254684 -27.0431398, -55.2254603 -27.0418113, -55.2254788 -27.041716)",,,
41966145,False,Avenida Iguazú,secondary,,False,95.181,2,"LINESTRING (-55.2245071 -27.043138, -55.2235461 -27.0431288)",,,
41966145,False,Avenida Iguazú,secondary,,True,95.205,2,"LINESTRING (-55.2245071 -27.043138, -55.2254684 -27.0431398)",,,
41966147,False,El Salvador,residential,,True,159.678,,"LINESTRING (-55.2245071 -27.043138, -55.2245153 -27.041702)",,,
188697805,True,El Salvador,residential,,False,155.174,,"LINESTRING (-55.2245071 -27.043138, -55.2244797 -27.0445333)",,,
41966148,False,Avenida Bolívar,secondary,,False,128.257,,"LINESTRING (-55.2245242 -27.0454601, -55.223579 -27.0462486)",,,
41966148,False,Avenida Bolívar,secondary,,True,138.717,,"LINESTRING (-55.2245242 -27.0454601, -55.2255106 -27.0445744)",,,
41969505,False,Panamá,residential,10,True,94.66,,"LINESTRING (-55.2245242 -27.0454601, -55.2246475 -27.0454828, -55.2254774 -27.0454777)",,40,
188697804,False,El Salvador,residential,,True,103.797,,"LINESTRING (-55.2245242 -27.0454601, -55.2244824 -27.0453593, -55.2244797 -27.0445333)",,,
41966150,False,Paraguay,residential,,False,7.983,,"LINESTRING (-55.2271612 -27.0416514, -55.2270806 -27.0416512)",,,
41966150,False,Paraguay,residential,,True,152.787,,"LINESTRING (-55.2271612 -27.0416514, -55.2287039 -27.0416516)",,,
41966153,True,Avenida 9 de julio,secondary,10,False,94.73,1,"LINESTRING (-55.2271612 -27.0416514, -55.2271775 -27.0425032)",,40,
41966153,True,Avenida 9 de julio,secondary,10,False,96.287,1,"LINESTRING (-55.2271532 -27.0407855, -55.2271612 -27.0416514)",,40,
41966157,False,Estados Unidos,residential,,False,7.626,,"LINESTRING (-55.2271532 -27.0407855, -55.2270762 -27.0407849)",,,
41966157,False,Estados Unidos,residential,,True,153.488,,"LINESTRING (-55.2271532 -27.0407855, -55.2287028 -27.0407652)",,,
41966155,False,Chile,residential,,True,95.517,,"LINESTRING (-55.2287028 -27.0407652, -55.2287012 -27.0399062)",,,
41966157,False,Estados Unidos,residential,,False,153.488,,"LINESTRING (-55.2287028 -27.0407652, -55.2271532 -27.0407855)",,,
41966155,False,Chile,residential,,False,97.449,,"LINESTRING (-55.2287028 -27.0407652, -55.2287019 -27.0415365, -55.2287324 -27.041638)",,,
41966157,False,Estados Unidos,residential,,True,106.214,,"LINESTRING (-55.2287028 -27.0407652, -55.2296268 -27.0407596, -55.2297747 -27.0407706)",,,
41966155,False,Chile,residential,,False,91.165,,"LINESTRING (-55.2286897 -27.0390864, -55.2287012 -27.0399062)",,,
41968935,False,Ecuador,residential,,False,153.432,,"LINESTRING (-55.2286897 -27.0390864, -55.2271406 -27.0390725)",,,
41968935,False,Ecuador,residential,,True,84.64399999999999,,"LINESTRING (-55.2286897 -27.0390864, -55.2293875 -27.039083, -55.2295442 -27.0390886)",,,
41966145,False,Avenida Iguazú,secondary,,False,91.691,2,"LINESTRING (-55.2235461 -27.0431288, -55.2226203 -27.0431235)",,,
41966145,False,Avenida Iguazú,secondary,,True,95.181,2,"LINESTRING (-55.2235461 -27.0431288, -55.2245071 -27.043138)",,,
41968942,False,Nicaragua,residential,,False,160.901,2,"LINESTRING (-55.2235461 -27.0431288, -55.2235527 -27.0416818)",,40,
41968942,False,Nicaragua,residential,,True,155.163,2,"LINESTRING (-55.2235461 -27.0431288, -55.2235534 -27.0445242)",,40,
41966148,False,Avenida Bolívar,secondary,,False,128.23,,"LINESTRING (-55.223579 -27.0462486, -55.2226823 -27.0470805)",,,
41966148,False,Avenida Bolívar,secondary,,True,128.257,,"LINESTRING (-55.223579 -27.0462486, -55.2245242 -27.0454601)",,,
41968942,False,Nicaragua,residential,,False,191.988,2,"LINESTRING (-55.223579 -27.0462486, -55.2235512 -27.0461097, -55.2235534 -27.0445242)",,40,
42307529,False,Haití,residential,,True,187.68900000000002,,"LINESTRING (-55.223579 -27.0462486, -55.2237526 -27.0462769, -55.225471 -27.0463054)",,40,
41966148,False,Avenida Bolívar,secondary,,False,138.717,,"LINESTRING (-55.2255106 -27.0445744, -55.2245242 -27.0454601)",,,
41966148,False,Avenida Bolívar,secondary,,True,126.391,,"LINESTRING (-55.2255106 -27.0445744, -55.2264041 -27.0437628)",,,
41968952,False,Uruguay,residential,,False,156.59699999999998,,"LINESTRING (-55.2255106 -27.0445744, -55.2256222 -27.0445926, -55.2270899 -27.0446035)",,,
42307532,False,Brasil,residential,,False,100.518,,"LINESTRING (-55.2255106 -27.0445744, -55.2255 -27.0446809, -55.2254774 -27.0454777)",,,
41968952,False,Uruguay,residential,,False,145.135,,"LINESTRING (-55.2271597 -27.044604, -55.2286251 -27.0445905)",,,
41968952,False,Uruguay,residential,,True,6.913,,"LINESTRING (-55.2271597 -27.044604, -55.2270899 -27.0446035)",,,
182394720,True,Avenida Nahuel Huapi,secondary,5,False,95.653,,"LINESTRING (-55.2271597 -27.044604, -55.2271522 -27.0454642)",,,
41968952,False,Uruguay,residential,,True,145.135,,"LINESTRING (-55.2286251 -27.0445905, -55.2271597 -27.044604)",,,
696156138,True,,secondary,10,False,3.753,,"LINESTRING (-55.2286251 -27.0445905, -55.2286301 -27.0445742, -55.2286408 -27.0445603)",roundabout,,
41969462,False,Paraguay,residential,,False,93.335,,"LINESTRING (-55.2297743 -27.0416985, -55.2307167 -27.0417025)",,,
41969462,False,Paraguay,residential,,True,98.91,,"LINESTRING (-55.2297743 -27.0416985, -55.2287759 -27.0416766)",,,
41969475,True,Guatemala,residential,,False,103.178,,"LINESTRING (-55.2297743 -27.0416985, -55.2297747 -27.0407706)",,,
41969462,False,Paraguay,residential,,False,96.415,,"LINESTRING (-55.2307167 -27.0417025, -55.2316902 -27.0417066)",,,
41969462,False,Paraguay,residential,,True,93.335,,"LINESTRING (-55.2307167 -27.0417025, -55.2297743 -27.0416985)",,,
41969465,True,Venezuela,residential,,False,159.157,,"LINESTRING (-55.2307167 -27.0417025, -55.2306947 -27.0431337)",,,
41969462,False,Paraguay,residential,,True,96.415,,"LINESTRING (-55.2316902 -27.0417066, -55.2307167 -27.0417025)",,,
41969468,True,Cuba,residential,,False,95.97500000000001,,"LINESTRING (-55.2316902 -27.0417066, -55.2316822 -27.0409073, -55.2316628 -27.0408459)",,,
41969465,True,Venezuela,residential,,False,155.879,,"LINESTRING (-55.2306947 -27.0431337, -55.230681 -27.0445355)",,,
182420977,False,Avenida Libertad,secondary,,False,93.26,2,"LINESTRING (-55.2306947 -27.0431337, -55.2297531 -27.0431243)",,,
182420977,False,Avenida Libertad,secondary,,True,95.404,2,"LINESTRING (-55.2306947 -27.0431337, -55.231658 -27.0431289)",,,
41969465,True,Venezuela,residential,,False,196.962,,"LINESTRING (-55.230681 -27.0445355, -55.2306724 -27.0463068)",,,
41969482,True,Uruguay,residential,,False,95.027,,"LINESTRING (-55.230681 -27.0445355, -55.2316405 -27.0445404)",,,
41966138,False,Avenida Sarmiento,secondary,,False,135.074,2,"LINESTRING (-55.2306724 -27.0463068, -55.2296931 -27.0454613)",,,
41966138,False,Avenida Sarmiento,secondary,,True,129.002,2,"LINESTRING (-55.2306724 -27.0463068, -55.2315759 -27.0471425)",,,
42307529,False,Haití,residential,,False,196.438,,"LINESTRING (-55.2306724 -27.0463068, -55.2286889 -27.0463164)",,40,
41969468,True,Cuba,residential,,False,158.185,,"LINESTRING (-55.231658 -27.0431289, -55.2316902 -27.0417066)",,,
182420977,False,Avenida Libertad,secondary,,False,95.404,2,"LINESTRING (-55.231658 -27.0431289, -55.2306947 -27.0431337)",,,
41969468,True,Cuba,residential,,False,156.961,,"LINESTRING (-55.2316405 -27.0445404, -55.231658 -27.0431289)",,,
41966138,False,Avenida Sarmiento,secondary,,False,129.002,2,"LINESTRING (-55.2315759 -27.0471425, -55.2306724 -27.0463068)",,,
41969468,True,Cuba,residential,,False,105.471,,"LINESTRING (-55.2315759 -27.0471425, -55.2316166 -27.0469977, -55.2316272 -27.0461985)",,,
42307530,False,Santo Domingo,residential,,False,284.428,,"LINESTRING (-55.2315759 -27.0471425, -55.2315007 -27.0471362, -55.2287044 -27.0471656)",,,
41969475,True,Guatemala,residential,,False,158.556,,"LINESTRING (-55.2297531 -27.0431243, -55.2297743 -27.0416985)",,,
182420977,False,Avenida Libertad,secondary,,False,93.026,2,"LINESTRING (-55.2297531 -27.0431243, -55.2288141 -27.043103)",,,
182420977,False,Avenida Libertad,secondary,,True,93.26,2,"LINESTRING (-55.2297531 -27.0431243, -55.2306947 -27.0431337)",,,
182420977,False,Avenida Libertad,secondary,,True,93.026,2,"LINESTRING (-55.2288141 -27.043103, -55.2297531 -27.0431243)",,,
41969473,True,Chile,residential,,False,166.813,,"LINESTRING (-55.2288141 -27.043103, -55.2288215 -27.0444943, -55.2287248 -27.0445609)",,,
182420977,False,Avenida Libertad,secondary,,False,100.14099999999999,2,"LINESTRING (-55.2288141 -27.043103, -55.2279405 -27.04311, -55.227803 -27.0431112)",,,
41969475,True,Guatemala,residential,,False,158.453,,"LINESTRING (-55.22975 -27.0445493, -55.2297531 -27.0431243)",,,
41969482,True,Uruguay,residential,,False,92.216,,"LINESTRING (-55.22975 -27.0445493, -55.230681 -27.0445355)",,,
41966138,False,Avenida Sarmiento,secondary,,True,135.074,2,"LINESTRING (-55.2296931 -27.0454613, -55.2306724 -27.0463068)",,,
41969475,True,Guatemala,residential,,False,101.566,,"LINESTRING (-55.2296931 -27.0454613, -55.22975 -27.0445493)",,,
41966138,False,Avenida Sarmiento,secondary,,False,133.216,2,"LINESTRING (-55.2296931 -27.0454613, -55.2288042 -27.044687, -55.2287306 -27.0446244)",,,
41969505,False,Panamá,residential,10,False,100.835,,"LINESTRING (-55.2296931 -27.0454613, -55.2296394 -27.0454805, -55.2286791 -27.0454779)",,40,
41969505,False,Panamá,residential,10,False,5.705,,"LINESTRING (-55.2271522 -27.0454642, -55.2270946 -27.0454633)",,40,
41969505,False,Panamá,residential,10,True,151.225,,"LINESTRING (-55.2271522 -27.0454642, -55.2286791 -27.0454779)",,40,
182394720,True,Avenida Nahuel Huapi,secondary,5,False,7.928,,"LINESTRING (-55.2271522 -27.0454642, -55.2271211 -27.0455299)",,,
41979335,False,Ecuador,residential,,True,143.84,,"LINESTRING (-55.2316487 -27.0390781, -55.2301964 -27.0390707)",,,
42310384,False,Cuba,residential,,False,152.804,,"LINESTRING (-55.2316487 -27.0390781, -55.2316463 -27.0404523)",,,
997590938,False,Avenida San Martín,secondary,,True,110.281,,"LINESTRING (-55.2316487 -27.0390781, -55.2308694 -27.0397865)",,,
41966140,False,Avenida Washington,secondary,,False,137.554,4,"LINESTRING (-55.2226031 -27.0390722, -55.2235952 -27.0399379)",,,
41968935,False,Ecuador,residential,,True,288.359,,"LINESTRING (-55.2226031 -27.0390722, -55.2255146 -27.0390659)",,,
42306298,False,Costa Rica,residential,,False,290.24199999999996,,"LINESTRING (-55.2226031 -27.0390722, -55.2226141 -27.0391693, -55.2226044 -27.0416819)",,,
42306300,False,Paraguay,residential,,True,93.918,,"LINESTRING (-55.2226044 -27.0416819, -55.2235527 -27.0416818)",,,
42306298,False,Costa Rica,residential,,False,160.308,,"LINESTRING (-55.2226044 -27.0416819, -55.222604 -27.0418101, -55.2226203 -27.0431235)",,,
42306298,False,Costa Rica,residential,,True,290.24199999999996,,"LINESTRING (-55.2226044 -27.0416819, -55.2226141 -27.0391693, -55.2226031 -27.0390722)",,,
41966145,False,Avenida Iguazú,secondary,,True,91.691,2,"LINESTRING (-55.2226203 -27.0431235, -55.2235461 -27.0431288)",,,
42306299,False,Costa Rica,residential,,False,155.762,,"LINESTRING (-55.2226203 -27.0431235, -55.2226204 -27.0445243)",,,
42306298,False,Costa Rica,residential,,True,160.308,,"LINESTRING (-55.2226203 -27.0431235, -55.222604 -27.0418101, -55.2226044 -27.0416819)",,,
41966148,False,Avenida Bolívar,secondary,,True,128.23,,"LINESTRING (-55.2226823 -27.0470805, -55.223579 -27.0462486)",,,
42306299,False,Costa Rica,residential,,True,286.054,,"LINESTRING (-55.2226823 -27.0470805, -55.2226099 -27.0469514, -55.2225935 -27.0468295, -55.2226154 -27.0460672, -55.2226204 -27.0445243)",,,
42307530,False,Santo Domingo,residential,,True,278.307,,"LINESTRING (-55.2226823 -27.0470805, -55.222898 -27.0471499, -55.2252009 -27.047166, -55.2254788 -27.0471647)",,,
42306300,False,Paraguay,residential,,False,94.33,,"LINESTRING (-55.2254675 -27.0417025, -55.2253271 -27.0417093, -55.2245153 -27.041702)",,,
998134317,True,,secondary,10,False,3.7889999999999997,,"LINESTRING (-55.2254675 -27.0417025, -55.2254662 -27.0416941, -55.2254679 -27.0416857, -55.2254727 -27.0416783, -55.2254798 -27.0416726)",roundabout,,
41966147,False,El Salvador,residential,,False,159.678,,"LINESTRING (-55.2245153 -27.041702, -55.2245071 -27.043138)",,,
42306300,False,Paraguay,residential,,False,95.361,,"LINESTRING (-55.2245153 -27.041702, -55.2235527 -27.0416818)",,,
41966147,False,El Salvador,residential,,True,102.59700000000001,,"LINESTRING (-55.2245153 -27.041702, -55.224501 -27.0408494, -55.224537 -27.0407872)",,,
42306300,False,Paraguay,residential,,True,94.33,,"LINESTRING (-55.2245153 -27.041702, -55.2253271 -27.0417093, -55.2254675 -27.0417025)",,,
41968942,False,Nicaragua,residential,,True,160.901,2,"LINESTRING (-55.2235527 -27.0416818, -55.2235461 -27.0431288)",,40,
42306300,False,Paraguay,residential,,False,93.918,,"LINESTRING (-55.2235527 -27.0416818, -55.2226044 -27.0416819)",,,
42306300,False,Paraguay,residential,,True,95.361,,"LINESTRING (-55.2235527 -27.0416818, -55.2245153 -27.041702)",,,
41968942,False,Nicaragua,residential,,False,194.698,2,"LINESTRING (-55.2235527 -27.0416818, -55.2235512 -27.0400431, -55.2235952 -27.0399379)",,40,
41968935,False,Ecuador,residential,,False,84.64399999999999,,"LINESTRING (-55.2295442 -27.0390886, -55.2293875 -27.039083, -55.2286897 -27.0390864)",,,
130917836,False,Aconcagua,residential,,True,135.573,,"LINESTRING (-55.2295442 -27.0390886, -55.2299796 -27.0394498, -55.2305609 -27.0399048)",,,
130917836,False,Aconcagua,residential,,True,16.005,,"LINESTRING (-55.2305609 -27.0399048, -55.2307082 -27.039964)",,,
41968933,False,Bolivia,residential,,False,184.185,,"LINESTRING (-55.2305609 -27.0399048, -55.2304879 -27.0399052, -55.2287012 -27.0399062)",,,
130917836,False,Aconcagua,residential,,False,135.573,,"LINESTRING (-55.2305609 -27.0399048, -55.2299796 -27.0394498, -55.2295442 -27.0390886)",,,
130917836,False,Aconcagua,residential,,False,16.005,,"LINESTRING (-55.2307082 -27.039964, -55.2305609 -27.0399048)",,,
41966139,True,San Martín,secondary,,False,23.863999999999997,,"LINESTRING (-55.2307082 -27.039964, -55.2306523 -27.0398722, -55.2306458 -27.0398056, -55.2306732 -27.0397698)",,,
130805331,False,Avenida San Martín,secondary,,False,128.951,,"LINESTRING (-55.2307082 -27.039964, -55.2305994 -27.040035, -55.2297747 -27.0407706)",,,
42306112,True,Aconcagua,residential,,False,5.842,,"LINESTRING (-55.2307263 -27.040014, -55.2307082 -27.039964)",,,
41969465,True,Venezuela,residential,,False,187.885,,"LINESTRING (-55.2307263 -27.040014, -55.2307076 -27.0401322, -55.2307167 -27.0417025)",,,
42306112,True,Aconcagua,residential,,False,131.046,,"LINESTRING (-55.2316628 -27.0408459, -55.2312128 -27.0404694, -55.2307263 -27.040014)",,,
42307529,False,Haití,residential,,False,157.208,,"LINESTRING (-55.2286889 -27.0463164, -55.2271015 -27.0463181)",,40,
42307529,False,Haití,residential,,True,196.438,,"LINESTRING (-55.2286889 -27.0463164, -55.2306724 -27.0463068)",,40,
42307533,False,Chile,residential,,True,93.242,,"LINESTRING (-55.2286889 -27.0463164, -55.2286791 -27.0454779)",,,
1154617393,False,Chile,residential,,False,94.439,,"LINESTRING (-55.2286889 -27.0463164, -55.2287044 -27.0471656)",,,
42307529,False,Haití,residential,,True,161.482,,"LINESTRING (-55.225471 -27.0463054, -55.2271015 -27.0463181)",,40,
42307532,False,Brasil,residential,,False,95.553,,"LINESTRING (-55.225471 -27.0463054, -55.2254788 -27.0471647)",,,
42307529,False,Haití,residential,,False,187.68900000000002,,"LINESTRING (-55.225471 -27.0463054, -55.2237526 -27.0462769, -55.223579 -27.0462486)",,40,
42307532,False,Brasil,residential,,True,92.046,,"LINESTRING (-55.225471 -27.0463054, -55.2254678 -27.0462008, -55.2254774 -27.0454777)",,,
42307530,False,Santo Domingo,residential,,False,160.566,,"LINESTRING (-55.2271 -27.0471825, -55.2254788 -27.0471647)",,,
42307530,False,Santo Domingo,residential,,True,158.901,,"LINESTRING (-55.2271 -27.0471825, -55.2287044 -27.0471656)",,,
572805259,False,Avenida Nahuel Huapi,secondary,,True,96.117,2,"LINESTRING (-55.2271 -27.0471825, -55.2271015 -27.0463181)",,,
42307530,False,Santo Domingo,residential,,True,160.566,,"LINESTRING (-55.2254788 -27.0471647, -55.2271 -27.0471825)",,,
42307532,False,Brasil,residential,,True,95.553,,"LINESTRING (-55.2254788 -27.0471647, -55.225471 -27.0463054)",,,
42307530,False,Santo Domingo,residential,,False,278.307,,"LINESTRING (-55.2254788 -27.0471647, -55.2252009 -27.047166, -55.222898 -27.0471499, -55.2226823 -27.0470805)",,,
41969505,False,Panamá,residential,10,True,160.168,,"LINESTRING (-55.2254774 -27.0454777, -55.2270946 -27.0454633)",,40,
41969505,False,Panamá,residential,10,False,94.66,,"LINESTRING (-55.2254774 -27.0454777, -55.2246475 -27.0454828, -55.2245242 -27.0454601)",,40,
42307532,False,Brasil,residential,,False,92.046,,"LINESTRING (-55.2254774 -27.0454777, -55.2254678 -27.0462008, -55.225471 -27.0463054)",,,
42307532,False,Brasil,residential,,True,100.518,,"LINESTRING (-55.2254774 -27.0454777, -55.2255 -27.0446809, -55.2255106 -27.0445744)",,,
41969505,False,Panamá,residential,10,False,151.225,,"LINESTRING (-55.2286791 -27.0454779, -55.2271522 -27.0454642)",,40,
42307533,False,Chile,residential,,False,93.242,,"LINESTRING (-55.2286791 -27.0454779, -55.2286889 -27.0463164)",,,
42307533,False,Chile,residential,,True,92.359,,"LINESTRING (-55.2286791 -27.0454779, -55.2286817 -27.0446473)",,,
41969505,False,Panamá,residential,10,True,100.835,,"LINESTRING (-55.2286791 -27.0454779, -55.2296394 -27.0454805, -55.2296931 -27.0454613)",,40,
42307710,True,Uruguay,residential,,False,102.968,,"LINESTRING (-55.2244797 -27.0445333, -55.225449 -27.0445442, -55.2255106 -27.0445744)",,,
188697804,False,El Salvador,residential,,False,103.797,,"LINESTRING (-55.2244797 -27.0445333, -55.2244824 -27.0453593, -55.2245242 -27.0454601)",,,
41968942,False,Nicaragua,residential,,False,155.163,2,"LINESTRING (-55.2235534 -27.0445242, -55.2235461 -27.0431288)",,40,
42307710,True,Uruguay,residential,,False,91.743,,"LINESTRING (-55.2235534 -27.0445242, -55.2244797 -27.0445333)",,,
41968942,False,Nicaragua,residential,,True,191.988,2,"LINESTRING (-55.2235534 -27.0445242, -55.2235512 -27.0461097, -55.223579 -27.0462486)",,40,
42306299,False,Costa Rica,residential,,True,155.762,,"LINESTRING (-55.2226204 -27.0445243, -55.2226203 -27.0431235)",,,
42306299,False,Costa Rica,residential,,False,286.054,,"LINESTRING (-55.2226204 -27.0445243, -55.2226154 -27.0460672, -55.2225935 -27.0468295, -55.2226099 -27.0469514, -55.2226823 -27.0470805)",,,
42307710,True,Uruguay,residential,,False,92.422,,"LINESTRING (-55.2226204 -27.0445243, -55.2234486 -27.0445298, -55.2235534 -27.0445242)",,,
42310384,False,Cuba,residential,,True,152.804,,"LINESTRING (-55.2316463 -27.0404523, -55.2316487 -27.0390781)",,,
41979335,False,Ecuador,residential,,False,143.84,,"LINESTRING (-55.2301964 -27.0390707, -55.2316487 -27.0390781)",,,
41979335,False,Ecuador,residential,,True,12.679,,"LINESTRING (-55.2301964 -27.0390707, -55.2300684 -27.0390689)",,,
"[999692457, 997590943]",False,Sucre,residential,,True,43.205,,"LINESTRING (-55.2301964 -27.0390707, -55.230042 -27.0389219, -55.2300318 -27.0389069, -55.2301164 -27.0387563)",,,
889920479,True,Aconcagua,residential,,False,106.777,,"LINESTRING (-55.2308694 -27.0397865, -55.2316463 -27.0404523)",,,
997590938,False,Avenida San Martín,secondary,,False,110.281,,"LINESTRING (-55.2308694 -27.0397865, -55.2316487 -27.0390781)",,,
130805330,True,San Martín,secondary,,False,27.201999999999998,,"LINESTRING (-55.2308694 -27.0397865, -55.2309453 -27.0398854, -55.2309554 -27.0399204, -55.230947 -27.0399707, -55.2309137 -27.0399942)",,,
41966157,False,Estados Unidos,residential,,True,153.641,,"LINESTRING (-55.225525 -27.0407685, -55.2270762 -27.0407849)",,,
41966157,False,Estados Unidos,residential,,False,98.10000000000001,,"LINESTRING (-55.225525 -27.0407685, -55.2246646 -27.0407646, -55.224537 -27.0407872)",,,
41966160,True,Brasil,residential,,False,100.419,,"LINESTRING (-55.225525 -27.0407685, -55.2255223 -27.0414913, -55.2255075 -27.0416711)",,,
42307529,False,Haití,residential,,False,161.482,,"LINESTRING (-55.2271015 -27.0463181, -55.225471 -27.0463054)",,40,
42307529,False,Haití,residential,,True,157.208,,"LINESTRING (-55.2271015 -27.0463181, -55.2286889 -27.0463164)",,40,
572805259,False,Avenida Nahuel Huapi,secondary,,False,96.117,2,"LINESTRING (-55.2271015 -27.0463181, -55.2271 -27.0471825)",,,
572805259,False,Avenida Nahuel Huapi,secondary,,True,87.665,2,"LINESTRING (-55.2271015 -27.0463181, -55.2271211 -27.0455299)",,,
41966155,False,Chile,residential,,False,95.517,,"LINESTRING (-55.2287012 -27.0399062, -55.2287028 -27.0407652)",,,
41966155,False,Chile,residential,,True,91.165,,"LINESTRING (-55.2287012 -27.0399062, -55.2286897 -27.0390864)",,,
41968933,False,Bolivia,residential,,False,153.949,,"LINESTRING (-55.2287012 -27.0399062, -55.2271468 -27.0399106)",,,
41968933,False,Bolivia,residential,,True,184.185,,"LINESTRING (-55.2287012 -27.0399062, -55.2304879 -27.0399052, -55.2305609 -27.0399048)",,,
41966160,True,Brasil,residential,,False,94.205,,"LINESTRING (-55.2255146 -27.0390659, -55.2255164 -27.0399131)",,,
41968935,False,Ecuador,residential,,False,288.359,,"LINESTRING (-55.2255146 -27.0390659, -55.2226031 -27.0390722)",,,
41968935,False,Ecuador,residential,,True,152.694,,"LINESTRING (-55.2255146 -27.0390659, -55.2270563 -27.0390734)",,,
41966160,True,Brasil,residential,,False,95.12,,"LINESTRING (-55.2255164 -27.0399131, -55.225525 -27.0407685)",,,
41968933,False,Bolivia,residential,,True,153.473,,"LINESTRING (-55.2255164 -27.0399131, -55.227066 -27.0399107)",,,
41968933,False,Bolivia,residential,,False,190.704,,"LINESTRING (-55.2255164 -27.0399131, -55.2236843 -27.0399129, -55.2235952 -27.0399379)",,,
44022492,True,Belgrano,secondary,10,False,73.578,,"LINESTRING (-55.227803 -27.0431112, -55.2278025 -27.0437729)",,,
182420977,False,Avenida Libertad,secondary,,True,100.14099999999999,2,"LINESTRING (-55.227803 -27.0431112, -55.2279405 -27.04311, -55.2288141 -27.043103)",,,
41966153,True,Avenida 9 de julio,secondary,10,False,97.287,1,"LINESTRING (-55.2271468 -27.0399106, -55.2271532 -27.0407855)",,40,
41968933,False,Bolivia,residential,,False,8.002,,"LINESTRING (-55.2271468 -27.0399106, -55.227066 -27.0399107)",,,
41968933,False,Bolivia,residential,,True,153.949,,"LINESTRING (-55.2271468 -27.0399106, -55.2287012 -27.0399062)",,,
41966153,True,Avenida 9 de julio,secondary,10,False,93.195,1,"LINESTRING (-55.2271406 -27.0390725, -55.2271468 -27.0399106)",,40,
41968935,False,Ecuador,residential,,False,8.35,,"LINESTRING (-55.2271406 -27.0390725, -55.2270563 -27.0390734)",,,
