osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction
49579101,True,Pellegrini,residential,False,121.86,,,,"LINESTRING (-64.9445411 -40.7310866, -64.9444535 -40.7299927)",
123988114,True,Belgrano,secondary,False,147.447,2,RNA026,40,"LINESTRING (-64.9445411 -40.7310866, -64.9427952 -40.731176)",
796675380,False,Pellegrini,residential,False,12.845,,,,"LINESTRING (-64.9442941 -40.7283281, -64.9442828 -40.7282129)",
796675380,False,Pellegrini,residential,True,61.921,,,,"LINESTRING (-64.9442941 -40.7283281, -64.9443542 -40.7288831)",
781109335,True,Martín Güemes,residential,False,143.94,,,,"LINESTRING (-64.9442941 -40.7283281, -64.9436732 -40.7283252, -64.943442 -40.7283018, -64.9431566 -40.7282579, -64.94285 -40.7281976, -64.9426541 -40.7280848)",
144893481,False,Martín Güemes,residential,False,124.318,,,,"LINESTRING (-64.939392 -40.7273399, -64.9408093 -40.7276503)",
781109333,False,Almirante Brown,residential,False,127.31,,,,"LINESTRING (-64.939392 -40.7273399, -64.938946 -40.7284338)",
144893481,False,Martín Güemes,residential,True,127.79,,,,"LINESTRING (-64.939392 -40.7273399, -64.9386789 -40.7271483, -64.9382989 -40.7270552, -64.9381849 -40.7270363, -64.9380741 -40.7270439, -64.9379481 -40.7270752)",
781109332,True,Almirante Brown,residential,False,75.66,,,,"LINESTRING (-64.939392 -40.7273399, -64.9393943 -40.7272517, -64.9395899 -40.7267384, -64.9396484 -40.7267011)",
145809437,False,Almirante Brown,residential,False,124.305,,,,"LINESTRING (-64.9380569 -40.7305584, -64.9376164 -40.7316253)",
145809592,True,Almirante Brown,residential,False,128.149,,,,"LINESTRING (-64.9380569 -40.7305584, -64.9380462 -40.7304136, -64.9382096 -40.7300015, -64.9383678 -40.7296027, -64.9384998 -40.7294769)",
251698864,True,Belgrano,residential,False,123.48299999999999,,,,"LINESTRING (-64.9380569 -40.7305584, -64.9374446 -40.730414, -64.9366576 -40.7302285)",
796675372,False,Almirante Brown,residential,True,121.929,,,,"LINESTRING (-64.9384998 -40.7294769, -64.938946 -40.7284338)",
145809595,True,Almirante Brown,residential,False,127.655,,,,"LINESTRING (-64.9384998 -40.7294769, -64.9385035 -40.7296482, -64.9383411 -40.7300351, -64.9381706 -40.7304346, -64.9380569 -40.7305584)",
251698862,True,Avenida San Martín,residential,False,126.36699999999999,,,,"LINESTRING (-64.9384998 -40.7294769, -64.9386225 -40.7294773, -64.9392046 -40.7296188, -64.9397875 -40.7297557, -64.9399216 -40.7298152)",
781109341,True,Avenida San Martín,residential,False,126.72,,,,"LINESTRING (-64.9384998 -40.7294769, -64.9386413 -40.7295482, -64.9391819 -40.7296813, -64.9397597 -40.7298136, -64.9399216 -40.7298152)",
251575913,False,Almirante Brown,residential,True,71.931,,,,"LINESTRING (-64.9370964 -40.7329577, -64.9373391 -40.7323375)",
796652464,False,Ironio Devia,residential,False,130.908,,,,"LINESTRING (-64.9370964 -40.7329577, -64.93865 -40.7329495)",
796652464,False,Ironio Devia,residential,True,134.704,,,,"LINESTRING (-64.9370964 -40.7329577, -64.9354979 -40.7329763)",
251575913,False,Almirante Brown,residential,False,92.213,,,,"LINESTRING (-64.9370964 -40.7329577, -64.9368775 -40.7332947, -64.9368448 -40.7333449, -64.9367375 -40.7337342)",
251575913,False,Almirante Brown,residential,True,103.273,,,,"LINESTRING (-64.9364867 -40.7346433, -64.9367375 -40.7337342)",
796671647,False,Islas Malvinas,residential,True,123.469,,,,"LINESTRING (-64.9364867 -40.7346433, -64.935047 -40.7344363)",
145809437,False,Almirante Brown,residential,True,124.305,,,,"LINESTRING (-64.9376164 -40.7316253, -64.9380569 -40.7305584)",
251575910,False,Roca,residential,False,123.598,,,,"LINESTRING (-64.9376164 -40.7316253, -64.9362137 -40.7313002)",
251575913,False,Almirante Brown,residential,False,82.568,,,,"LINESTRING (-64.9376164 -40.7316253, -64.9373391 -40.7323375)",
294092182,False,Roca,residential,True,126.806,,,,"LINESTRING (-64.9376164 -40.7316253, -64.9390567 -40.7319559)",
294092183,False,Moreno,tertiary,True,123.762,,,,"LINESTRING (-64.9394804 -40.7308902, -64.9390567 -40.7319559)",
251698863,True,Belgrano,residential,False,126.264,,,,"LINESTRING (-64.9394804 -40.7308902, -64.9393466 -40.7308354, -64.9387961 -40.7307016, -64.9382333 -40.7305631, -64.9380569 -40.7305584)",
798132648,True,Belgrano,residential,False,126.594,,,,"LINESTRING (-64.9394804 -40.7308902, -64.9393205 -40.7308918, -64.9387708 -40.7307613, -64.9382074 -40.7306276, -64.9380569 -40.7305584)",
251698867,False,Moreno,secondary,False,125.183,2,RNA026,40,"LINESTRING (-64.9394804 -40.7308902, -64.9395144 -40.7308074, -64.9395979 -40.7306039, -64.9396916 -40.7303755, -64.9397121 -40.7303257, -64.9399216 -40.7298152)",
251575883,False,Mitre,residential,True,100.519,,,,"LINESTRING (-64.9390567 -40.7319559, -64.9401932 -40.7322307)",
294092182,False,Roca,residential,False,126.806,,,,"LINESTRING (-64.9390567 -40.7319559, -64.9376164 -40.7316253)",
294092183,False,Moreno,tertiary,False,123.762,,,,"LINESTRING (-64.9390567 -40.7319559, -64.9394804 -40.7308902)",
797681671,False,Moreno,tertiary,True,42.942,,,,"LINESTRING (-64.9390567 -40.7319559, -64.9389051 -40.7323246)",
135951697,False,Los Andes,residential,False,126.019,,,,"LINESTRING (-64.9334 -40.7306482, -64.9338529 -40.7295681)",
796675384,False,Roca,residential,True,122.999,,,,"LINESTRING (-64.9334 -40.7306482, -64.9347959 -40.7309717)",
251573737,True,Avenida San Martín,residential,False,121.746,,,,"LINESTRING (-64.9343071 -40.7284589, -64.935683 -40.728793)",
796675368,False,Los Andes,residential,False,118.656,,,,"LINESTRING (-64.9343071 -40.7284589, -64.9347289 -40.7274408)",
796675369,False,Los Andes,residential,True,129.139,,,,"LINESTRING (-64.9343071 -40.7284589, -64.9338529 -40.7295681)",
796675382,True,Victoria,residential,False,150.942,,,,"LINESTRING (-64.9411882 -40.7301302, -64.9410662 -40.7287759)",
837450524,True,Avenida San Martín,secondary,False,128.169,2,RNA026,40,"LINESTRING (-64.9411882 -40.7301302, -64.9412827 -40.7301384, -64.9413803 -40.730142, -64.9427058 -40.7300776)",
49579101,True,Pellegrini,residential,False,123.665,,,,"LINESTRING (-64.9444535 -40.7299927, -64.9443542 -40.7288831)",
135951697,False,Los Andes,residential,True,126.019,,,,"LINESTRING (-64.9338529 -40.7295681, -64.9334 -40.7306482)",
796675369,False,Los Andes,residential,False,129.139,,,,"LINESTRING (-64.9338529 -40.7295681, -64.9343071 -40.7284589)",
144893482,False,Sarmiento,residential,False,75.641,,,,"LINESTRING (-64.9426541 -40.7280848, -64.9426004 -40.7283613, -64.9425808 -40.7287618)",
781109335,True,Martín Güemes,residential,False,138.404,,,,"LINESTRING (-64.9426541 -40.7280848, -64.9428738 -40.7281016, -64.943156 -40.7281513, -64.9434739 -40.7281899, -64.9438529 -40.7282116, -64.9442828 -40.7282129)",
781109339,False,Martín Güemes,residential,True,23.996000000000002,,,,"LINESTRING (-64.9426541 -40.7280848, -64.942441 -40.7280211, -64.9423905 -40.7280033)",
712273410,False,Lavalle,residential,False,10.078,,,,"LINESTRING (-64.9333988 -40.726337, -64.9334146 -40.7263799, -64.9334214 -40.7264257)",
791957792,True,Intendente Carlos Carassale,residential,False,18.860999999999997,,,,"LINESTRING (-64.9333988 -40.726337, -64.9335098 -40.7263055, -64.9336084 -40.7262775)",
796675380,False,Pellegrini,residential,False,61.921,,,,"LINESTRING (-64.9443542 -40.7288831, -64.9442941 -40.7283281)",
797681675,False,Hipólito Yrigoyen,residential,True,150.194,,,,"LINESTRING (-64.9443542 -40.7288831, -64.9442133 -40.7288899, -64.9425808 -40.7287618)",
797681675,False,Hipólito Yrigoyen,residential,False,127.636,,,,"LINESTRING (-64.9410662 -40.7287759, -64.9425808 -40.7287618)",
797681675,False,Hipólito Yrigoyen,residential,True,62.484,,,,"LINESTRING (-64.9410662 -40.7287759, -64.9403247 -40.7287716)",
"[144893481, 796675383]",False,"['Martín Güemes', 'Victoria']",residential,"[False, True]",135.375,,,,"LINESTRING (-64.9410662 -40.7287759, -64.940976 -40.7276944, -64.9408093 -40.7276503)",
796675361,False,Hipólito Yrigoyen,residential,False,121.208,,,,"LINESTRING (-64.9347289 -40.7274408, -64.9361025 -40.7277643)",
796675361,False,Hipólito Yrigoyen,residential,True,128.423,,,,"LINESTRING (-64.9347289 -40.7274408, -64.9332841 -40.7270733)",
796675368,False,Los Andes,residential,False,71.328,,,,"LINESTRING (-64.9347289 -40.7274408, -64.9349825 -40.7268288)",
796675368,False,Los Andes,residential,True,118.656,,,,"LINESTRING (-64.9347289 -40.7274408, -64.9343071 -40.7284589)",
251573731,False,Moreno,residential,False,131.2,,,,"LINESTRING (-64.9403247 -40.7287716, -64.9408093 -40.7276503)",
251573731,False,Moreno,residential,True,120.912,,,,"LINESTRING (-64.9403247 -40.7287716, -64.9399216 -40.7298152)",
797681675,False,Hipólito Yrigoyen,residential,False,62.484,,,,"LINESTRING (-64.9403247 -40.7287716, -64.9410662 -40.7287759)",
797681675,False,Hipólito Yrigoyen,residential,True,122.097,,,,"LINESTRING (-64.9403247 -40.7287716, -64.938946 -40.7284338)",
791957792,True,Intendente Carlos Carassale,residential,False,130.561,,,,"LINESTRING (-64.9351889 -40.7261711, -64.9367382 -40.7261612)",
796675368,False,Los Andes,residential,False,51.364000000000004,,,,"LINESTRING (-64.9351889 -40.7261711, -64.9352037 -40.726129, -64.9351886 -40.726014, -64.9351515 -40.7259512, -64.9351181 -40.7259013, -64.9350943 -40.7257242)",
796675368,False,Los Andes,residential,True,10.875,,,,"LINESTRING (-64.9351889 -40.7261711, -64.9351588 -40.7262162, -64.935131 -40.7262585)",
781109333,False,Almirante Brown,residential,True,127.31,,,,"LINESTRING (-64.938946 -40.7284338, -64.939392 -40.7273399)",
796675372,False,Almirante Brown,residential,False,121.929,,,,"LINESTRING (-64.938946 -40.7284338, -64.9384998 -40.7294769)",
797681675,False,Hipólito Yrigoyen,residential,False,122.097,,,,"LINESTRING (-64.938946 -40.7284338, -64.9403247 -40.7287716)",
797681675,False,Hipólito Yrigoyen,residential,True,124.223,,,,"LINESTRING (-64.938946 -40.7284338, -64.9375382 -40.7281023)",
251573731,False,Moreno,residential,False,120.912,,,,"LINESTRING (-64.9399216 -40.7298152, -64.9403247 -40.7287716)",
251573736,True,Avenida San Martín,secondary,False,112.33,2,RNA026,40,"LINESTRING (-64.9399216 -40.7298152, -64.9410586 -40.7300999, -64.9411882 -40.7301302)",
251698867,False,Moreno,secondary,True,125.183,2,RNA026,40,"LINESTRING (-64.9399216 -40.7298152, -64.9397121 -40.7303257, -64.9396916 -40.7303755, -64.9395979 -40.7306039, -64.9395144 -40.7308074, -64.9394804 -40.7308902)",
796675382,True,Victoria,residential,False,125.174,,,,"LINESTRING (-64.9412601 -40.7312546, -64.9411882 -40.7301302)",
837450523,True,Belgrano,secondary,False,53.632999999999996,2,RNA026,40,"LINESTRING (-64.9412601 -40.7312546, -64.9410941 -40.7312596, -64.9409743 -40.7312529, -64.9408624 -40.7312363, -64.9406368 -40.7311832)",
123988114,True,Belgrano,secondary,False,129.644,2,RNA026,40,"LINESTRING (-64.9427952 -40.731176, -64.9412601 -40.7312546)",
796675381,True,Sarmiento,residential,False,127.534,,,,"LINESTRING (-64.9427952 -40.731176, -64.9428596 -40.7323219)",
251575883,False,Mitre,residential,True,124.571,,,,"LINESTRING (-64.9413281 -40.7323423, -64.9428063 -40.7323233)",
796675382,True,Victoria,residential,False,121.083,,,,"LINESTRING (-64.9413281 -40.7323423, -64.9412601 -40.7312546)",
251575883,False,Mitre,residential,False,97.33500000000001,,,,"LINESTRING (-64.9413281 -40.7323423, -64.940707 -40.7323397, -64.9405966 -40.7323237, -64.9401932 -40.7322307)",
251575896,False,Mitre,residential,False,4.494,,,,"LINESTRING (-64.9428596 -40.7323219, -64.9428063 -40.7323233)",
251575896,False,Mitre,residential,True,150.044,,,,"LINESTRING (-64.9428596 -40.7323219, -64.9446403 -40.732329)",
796675381,True,Sarmiento,residential,False,146.689,,,,"LINESTRING (-64.9425808 -40.7287618, -64.9427058 -40.7300776)",
797681675,False,Hipólito Yrigoyen,residential,True,127.636,,,,"LINESTRING (-64.9425808 -40.7287618, -64.9410662 -40.7287759)",
144893482,False,Sarmiento,residential,True,75.641,,,,"LINESTRING (-64.9425808 -40.7287618, -64.9426004 -40.7283613, -64.9426541 -40.7280848)",
797681675,False,Hipólito Yrigoyen,residential,False,150.194,,,,"LINESTRING (-64.9425808 -40.7287618, -64.9442133 -40.7288899, -64.9443542 -40.7288831)",
144893481,False,Martín Güemes,residential,True,124.318,,,,"LINESTRING (-64.9408093 -40.7276503, -64.939392 -40.7273399)",
251573731,False,Moreno,residential,True,131.2,,,,"LINESTRING (-64.9408093 -40.7276503, -64.9403247 -40.7287716)",
"[144893481, 796675383]",False,"['Martín Güemes', 'Victoria']",residential,"[False, True]",135.375,,,,"LINESTRING (-64.9408093 -40.7276503, -64.940976 -40.7276944, -64.9410662 -40.7287759)",
"[781109336, 796675365]",False,"['Martín Güemes', 'Moreno']",residential,False,133.155,,,,"LINESTRING (-64.9408093 -40.7276503, -64.9408698 -40.7273287, -64.940921 -40.7272992, -64.9409986 -40.7272963, -64.9411489 -40.7273265, -64.9418266 -40.7277203)",
796675381,True,Sarmiento,residential,False,122.369,,,,"LINESTRING (-64.9427058 -40.7300776, -64.9427952 -40.731176)",
837450524,True,Avenida San Martín,secondary,False,147.568,2,RNA026,40,"LINESTRING (-64.9427058 -40.7300776, -64.9444535 -40.7299927)",
49579101,True,Pellegrini,residential,False,138.401,,,,"LINESTRING (-64.9446403 -40.732329, -64.9445411 -40.7310866)",
251575896,False,Mitre,residential,False,150.044,,,,"LINESTRING (-64.9446403 -40.732329, -64.9428596 -40.7323219)",
251575896,False,Mitre,residential,True,8.022,,,,"LINESTRING (-64.9446403 -40.732329, -64.9447355 -40.7323296)",
796675368,False,Los Andes,residential,True,51.364000000000004,,,,"LINESTRING (-64.9350943 -40.7257242, -64.9351181 -40.7259013, -64.9351515 -40.7259512, -64.9351886 -40.726014, -64.9352037 -40.726129, -64.9351889 -40.7261711)",
145809524,False,6 de Enero,residential,False,16.993,,,,"LINESTRING (-64.9367382 -40.7261612, -64.9367431 -40.7262169, -64.9366967 -40.7263073)",
791957792,True,Intendente Carlos Carassale,residential,False,255.043,,,,"LINESTRING (-64.9367382 -40.7261612, -64.9371373 -40.7261571, -64.9377437 -40.7261984, -64.9397501 -40.7263664)",
796675368,False,Los Andes,residential,True,71.328,,,,"LINESTRING (-64.9349825 -40.7268288, -64.9347289 -40.7274408)",
145809741,False,Martín Güemes,residential,True,125.459,,,,"LINESTRING (-64.9349825 -40.7268288, -64.9356269 -40.7268593, -64.936445 -40.727014)",
796675368,False,Los Andes,residential,False,64.75200000000001,,,,"LINESTRING (-64.9349825 -40.7268288, -64.9350044 -40.7267758, -64.9350968 -40.7263439, -64.935131 -40.7262585)",
145809524,False,6 de Enero,residential,False,88.281,,,,"LINESTRING (-64.936445 -40.727014, -64.9361025 -40.7277643)",
145809524,False,6 de Enero,residential,True,81.90899999999999,,,,"LINESTRING (-64.936445 -40.727014, -64.9365692 -40.7267468, -64.9366034 -40.7266152, -64.936616 -40.726472, -64.9366967 -40.7263073)",
145809741,False,Martín Güemes,residential,False,125.459,,,,"LINESTRING (-64.936445 -40.727014, -64.9356269 -40.7268593, -64.9349825 -40.7268288)",
145809741,False,Martín Güemes,residential,True,124.399,,,,"LINESTRING (-64.936445 -40.727014, -64.9365283 -40.7270614, -64.9368908 -40.7271101, -64.9374139 -40.7272217, -64.9378576 -40.7273151)",
796675366,False,Ramos Mexía,residential,True,27.744,,,,"LINESTRING (-64.9379481 -40.7270752, -64.9378576 -40.7273151)",
144893481,False,Martín Güemes,residential,False,127.78999999999999,,,,"LINESTRING (-64.9379481 -40.7270752, -64.9380741 -40.7270439, -64.9381849 -40.7270363, -64.9382989 -40.7270552, -64.9386789 -40.7271483, -64.939392 -40.7273399)",
796675366,False,Ramos Mexía,residential,False,92.624,,,,"LINESTRING (-64.9379481 -40.7270752, -64.9378624 -40.7270174, -64.937775 -40.7269036, -64.9377106 -40.7268101, -64.9376967 -40.7266877, -64.9377685 -40.7263055)",
791957793,False,Hipólito Yrigoyen,residential,True,5.5,,,,"LINESTRING (-64.9332841 -40.7270733, -64.9332222 -40.7270576)",
796675361,False,Hipólito Yrigoyen,residential,False,128.423,,,,"LINESTRING (-64.9332841 -40.7270733, -64.9347289 -40.7274408)",
796675366,False,Ramos Mexía,residential,False,27.744,,,,"LINESTRING (-64.9378576 -40.7273151, -64.9379481 -40.7270752)",
145809741,False,Martín Güemes,residential,False,124.399,,,,"LINESTRING (-64.9378576 -40.7273151, -64.9374139 -40.7272217, -64.9368908 -40.7271101, -64.9365283 -40.7270614, -64.936445 -40.727014)",
796675366,False,Ramos Mexía,residential,True,91.57900000000001,,,,"LINESTRING (-64.9378576 -40.7273151, -64.9376791 -40.7277642, -64.9375382 -40.7281023)",
"[781109336, 796675365]",False,"['Martín Güemes', 'Moreno']",residential,True,133.15499999999997,,,,"LINESTRING (-64.9418266 -40.7277203, -64.9411489 -40.7273265, -64.9409986 -40.7272963, -64.940921 -40.7272992, -64.9408698 -40.7273287, -64.9408093 -40.7276503)",
781109337,True,Intendente Carlos Carassale,residential,False,114.64600000000002,,,,"LINESTRING (-64.9418266 -40.7277203, -64.9416075 -40.7275075, -64.9411437 -40.7269946, -64.9410619 -40.7268698)",
145809524,False,6 de Enero,residential,True,88.281,,,,"LINESTRING (-64.9361025 -40.7277643, -64.936445 -40.727014)",
796675361,False,Hipólito Yrigoyen,residential,True,121.208,,,,"LINESTRING (-64.9361025 -40.7277643, -64.9347289 -40.7274408)",
797681675,False,Hipólito Yrigoyen,residential,False,126.683,,,,"LINESTRING (-64.9361025 -40.7277643, -64.9375382 -40.7281023)",
797681676,False,6 de Enero,residential,False,119.724,,,,"LINESTRING (-64.9361025 -40.7277643, -64.935683 -40.728793)",
796675366,False,Ramos Mexía,residential,True,120.832,,,,"LINESTRING (-64.9375382 -40.7281023, -64.9371088 -40.7291391)",
797681675,False,Hipólito Yrigoyen,residential,False,124.223,,,,"LINESTRING (-64.9375382 -40.7281023, -64.938946 -40.7284338)",
797681675,False,Hipólito Yrigoyen,residential,True,126.683,,,,"LINESTRING (-64.9375382 -40.7281023, -64.9361025 -40.7277643)",
796675366,False,Ramos Mexía,residential,False,91.57900000000001,,,,"LINESTRING (-64.9375382 -40.7281023, -64.9376791 -40.7277642, -64.9378576 -40.7273151)",
796675380,False,Pellegrini,residential,True,12.845,,,,"LINESTRING (-64.9442828 -40.7282129, -64.9442941 -40.7283281)",
251573737,True,Avenida San Martín,residential,False,126.157,,,,"LINESTRING (-64.935683 -40.728793, -64.9371088 -40.7291391)",
796675371,False,6 de Enero,residential,False,128.029,,,,"LINESTRING (-64.935683 -40.728793, -64.935235 -40.7298932)",
797681676,False,6 de Enero,residential,True,119.724,,,,"LINESTRING (-64.935683 -40.728793, -64.9361025 -40.7277643)",
251573737,True,Avenida San Martín,residential,False,123.082,,,,"LINESTRING (-64.9371088 -40.7291391, -64.9384998 -40.7294769)",
796675366,False,Ramos Mexía,residential,False,120.832,,,,"LINESTRING (-64.9371088 -40.7291391, -64.9375382 -40.7281023)",
796675367,False,Ramos Mexía,residential,True,126.962,,,,"LINESTRING (-64.9371088 -40.7291391, -64.9366576 -40.7302285)",
251698864,True,Belgrano,residential,False,121.942,,,,"LINESTRING (-64.935235 -40.7298932, -64.9338529 -40.7295681)",
796675370,False,6 de Enero,residential,False,125.502,,,,"LINESTRING (-64.935235 -40.7298932, -64.9347959 -40.7309717)",
796675371,False,6 de Enero,residential,True,128.029,,,,"LINESTRING (-64.935235 -40.7298932, -64.935683 -40.728793)",
251698864,True,Belgrano,residential,False,125.537,,,,"LINESTRING (-64.9366576 -40.7302285, -64.935235 -40.7298932)",
796671651,False,Ramos Mexía,residential,True,124.9,,,,"LINESTRING (-64.9366576 -40.7302285, -64.9362137 -40.7313002)",
796675367,False,Ramos Mexía,residential,False,126.962,,,,"LINESTRING (-64.9366576 -40.7302285, -64.9371088 -40.7291391)",
796675370,False,6 de Enero,residential,False,124.699,,,,"LINESTRING (-64.9347959 -40.7309717, -64.9343596 -40.7320433)",
796675370,False,6 de Enero,residential,True,125.502,,,,"LINESTRING (-64.9347959 -40.7309717, -64.935235 -40.7298932)",
796675384,False,Roca,residential,False,122.999,,,,"LINESTRING (-64.9347959 -40.7309717, -64.9334 -40.7306482)",
796675384,False,Roca,residential,True,124.925,,,,"LINESTRING (-64.9347959 -40.7309717, -64.9362137 -40.7313002)",
796675373,False,Peyrano,residential,True,122.327,,,,"LINESTRING (-64.9406368 -40.7311832, -64.9401932 -40.7322307)",
837450523,True,Belgrano,secondary,False,102.74199999999999,2,RNA026,40,"LINESTRING (-64.9406368 -40.7311832, -64.9397337 -40.7309549, -64.9394804 -40.7308902)",
251575910,False,Roca,residential,True,123.598,,,,"LINESTRING (-64.9362137 -40.7313002, -64.9376164 -40.7316253)",
796671651,False,Ramos Mexía,residential,False,124.9,,,,"LINESTRING (-64.9362137 -40.7313002, -64.9366576 -40.7302285)",
