osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,junction,lanes
368856891,True,Avenida 12 de Octubre,secondary,50,False,84.23299999999999,"LINESTRING (-61.9340912 -37.4619913, -61.9348713 -37.4620993, -61.9350321 -37.4621178)",,,
92904035,True,Chacabuco,residential,40,False,9.892,"LINESTRING (-61.9303658 -37.4615191, -61.9303898 -37.4614322)",,,
813532261,True,Avenida 12 de Octubre,secondary,50,False,92.33500000000001,"LINESTRING (-61.9303658 -37.4615191, -61.9296744 -37.4614174, -61.9293358 -37.4613741)",RP67,,
92904035,True,Chacabuco,residential,40,False,128.271,"LINESTRING (-61.9300791 -37.46265, -61.9303658 -37.4615191)",,,
95148732,True,Baigorria,residential,,False,91.52,"LINESTRING (-61.9300791 -37.46265, -61.9290561 -37.4625156)",,,
95148732,True,Baigorria,residential,,False,95.338,"LINESTRING (-61.9311422 -37.4628019, -61.9300791 -37.46265)",,,
206892031,True,Avenida San Martín,secondary,50,False,124.279,"LINESTRING (-61.9311422 -37.4628019, -61.9313761 -37.4618105, -61.931394 -37.4617024)",RP67,,
92904018,True,Avenida 12 de Octubre,secondary,50,False,94.496,"LINESTRING (-61.9303898 -37.4614322, -61.9314393 -37.4616002)",RP67,,
95148672,True,Remedios de Escalada,residential,40,False,129.308,"LINESTRING (-61.9293358 -37.4613741, -61.9290561 -37.4625156)",,,
813532261,True,Avenida 12 de Octubre,secondary,50,False,58.034,"LINESTRING (-61.9293358 -37.4613741, -61.9286877 -37.4612861)",RP67,,
92904037,True,Baigorria,residential,,False,109.492,"LINESTRING (-61.9324928 -37.4630002, -61.9312735 -37.4628187)",,,
92904027,True,Maipú,residential,40,False,126.279,"LINESTRING (-61.9327934 -37.4618899, -61.9324928 -37.4630002)",,,
117940362,True,Avenida 12 de Octubre,secondary,50,False,110.085,"LINESTRING (-61.9327934 -37.4618899, -61.9315676 -37.4617071)",,,
92904027,True,Maipú,residential,40,False,10.36,"LINESTRING (-61.9328155 -37.4617984, -61.9327934 -37.4618899)",,,
368856891,True,Avenida 12 de Octubre,secondary,50,False,114.62899999999999,"LINESTRING (-61.9328155 -37.4617984, -61.9335304 -37.4619009, -61.9340536 -37.4619845, -61.9340912 -37.4619913)",,,
875533129,True,,secondary,,False,5.179,"LINESTRING (-61.9290113 -37.4596878, -61.929011 -37.4597013, -61.9290054 -37.4597136, -61.9289968 -37.4597324)",RP67,roundabout,
95148732,True,Baigorria,residential,,False,90.125,"LINESTRING (-61.9290561 -37.4625156, -61.9280583 -37.4623434)",,,
336024123,True,San Lorenzo,residential,40,False,9.631,"LINESTRING (-61.934073 -37.4620767, -61.9340912 -37.4619913)",,,
117940362,True,Avenida 12 de Octubre,secondary,50,False,114.83700000000002,"LINESTRING (-61.934073 -37.4620767, -61.9335788 -37.4620082, -61.9327934 -37.4618899)",,,
95148672,True,Remedios de Escalada,residential,40,False,9.956,"LINESTRING (-61.9293552 -37.4612859, -61.9293358 -37.4613741)",,,
92904018,True,Avenida 12 de Octubre,secondary,50,False,92.77199999999999,"LINESTRING (-61.9293552 -37.4612859, -61.9297293 -37.4613308, -61.9303898 -37.4614322)",RP67,,
962369454,True,Yapeyú,residential,,False,90.193,"LINESTRING (-61.936555 -37.4624306, -61.9367415 -37.4616331)",,,
95147416,True,Plumerillo,residential,,False,111.607,"LINESTRING (-61.9365051 -37.4626291, -61.9377511 -37.4628002)",,,
962369455,True,Yapeyú,residential,,False,22.507,"LINESTRING (-61.9365051 -37.4626291, -61.936555 -37.4624306)",,,
875533006,False,Avenida del Molino,tertiary,50,False,111.799,"LINESTRING (-61.9367415 -37.4616331, -61.9379819 -37.4618368)",,,
875533006,False,Avenida del Molino,tertiary,50,True,126.388,"LINESTRING (-61.9367415 -37.4616331, -61.9353327 -37.4614295)",,,
875533006,False,Avenida del Molino,tertiary,50,True,111.799,"LINESTRING (-61.9379819 -37.4618368, -61.9367415 -37.4616331)",,,
962369452,True,Guayaquil,residential,,False,109.045,"LINESTRING (-61.9379819 -37.4618368, -61.9377511 -37.4628002)",,,
120367872,True,Alem,residential,,False,113.912,"LINESTRING (-61.9278382 -37.4572923, -61.9276059 -37.4583)",,,
1109894056,True,Mitre,residential,,False,106.317,"LINESTRING (-61.9278382 -37.4572923, -61.9290222 -37.4574679)",,,
95148637,True,Lamadrid,residential,,False,95.543,"LINESTRING (-61.9314227 -37.4567709, -61.9303589 -37.4566122)",,,
95148699,True,Rivadavia,residential,40,False,117.005,"LINESTRING (-61.9314227 -37.4567709, -61.9316658 -37.4557365)",,,
95148637,True,Lamadrid,residential,,False,110.408,"LINESTRING (-61.9338783 -37.4571413, -61.9326498 -37.4569545)",,,
95148651,True,Sarmiento,residential,40,False,115.25,"LINESTRING (-61.9338783 -37.4571413, -61.9336389 -37.4581602)",,,
95148634,True,Lavalle,residential,40,False,117.016,"LINESTRING (-61.930602 -37.4555777, -61.9303589 -37.4566122)",,,
95148640,True,Las Heras,residential,,False,95.547,"LINESTRING (-61.930602 -37.4555777, -61.9316658 -37.4557365)",,,
95148640,True,Las Heras,residential,,False,100.847,"LINESTRING (-61.9283889 -37.455219, -61.9295045 -37.4554146)",,,
120367872,True,Alem,residential,,False,119.091,"LINESTRING (-61.9283889 -37.455219, -61.9281849 -37.4562777)",,,
