osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,width
725148539,Coronel Lezica,residential,40,False,False,182.178,"LINESTRING (-58.589546 -34.6709473, -58.5909529 -34.6697874)",,,,
680706789,Miguel Cané,residential,40,False,False,104.748,"LINESTRING (-58.589546 -34.6709473, -58.5888795 -34.6703409, -58.588775 -34.6702507)",,,,
680706789,Miguel Cané,residential,40,False,True,111.57900000000001,"LINESTRING (-58.589546 -34.6709473, -58.58964 -34.6710324, -58.5903666 -34.6716899)",,,,
261326312,Figueroa Alcorta,residential,40,False,True,120.652,"LINESTRING (-58.5927254 -34.6697864, -58.5917807 -34.6705438)",,,,
310941045,Remedios de Escalada,residential,40,False,False,113.067,"LINESTRING (-58.5927254 -34.6697864, -58.5918971 -34.6690315)",,,,
310941045,Remedios de Escalada,residential,40,False,True,217.189,"LINESTRING (-58.5927254 -34.6697864, -58.5943233 -34.6712314)",,,,
28901562,Carabobo,residential,40,False,False,103.896,"LINESTRING (-58.5909529 -34.6697874, -58.5901929 -34.6690929)",,,,
28901562,Carabobo,residential,40,False,True,113.16,"LINESTRING (-58.5909529 -34.6697874, -58.5917807 -34.6705438)",,,,
725148539,Coronel Lezica,residential,40,False,False,120.503,"LINESTRING (-58.5909529 -34.6697874, -58.5918971 -34.6690315)",,,,
725148539,Coronel Lezica,residential,40,False,True,182.178,"LINESTRING (-58.5909529 -34.6697874, -58.589546 -34.6709473)",,,,
310941045,Remedios de Escalada,residential,40,False,True,113.067,"LINESTRING (-58.5918971 -34.6690315, -58.5927254 -34.6697864)",,,,
725148539,Coronel Lezica,residential,40,False,True,120.503,"LINESTRING (-58.5918971 -34.6690315, -58.5909529 -34.6697874)",,,,
48800496,Avenida Diego Armando Maradona,primary,60,True,False,124.54,"LINESTRING (-58.5889969 -34.6757809, -58.589954 -34.6749841)",2,RP4,,
48800975,Thames,residential,40,False,False,85.169,"LINESTRING (-58.5895255 -34.6696271, -58.5901929 -34.6690929)",2,,,
48800979,Thames,residential,40,False,True,97.565,"LINESTRING (-58.5895255 -34.6696271, -58.588775 -34.6702507)",,,,
28901575,Perito Moreno,residential,40,False,True,106.963,"LINESTRING (-58.5895316 -34.6723832, -58.5903318 -34.6730848)",,,,
261326312,Figueroa Alcorta,residential,40,False,False,108.508,"LINESTRING (-58.5895316 -34.6723832, -58.5903666 -34.6716899)",,,,
261326312,Figueroa Alcorta,residential,40,False,True,70.926,"LINESTRING (-58.5895316 -34.6723832, -58.5889806 -34.6728321)",,,,
28901575,Perito Moreno,residential,40,False,False,106.963,"LINESTRING (-58.5903318 -34.6730848, -58.5895316 -34.6723832)",,,,
28901726,Coronel Lynch,residential,40,False,False,12.428,"LINESTRING (-58.5903318 -34.6730848, -58.5904257 -34.673004)",,,,
28901726,Coronel Lynch,residential,40,False,True,81.25,"LINESTRING (-58.5903318 -34.6730848, -58.589707 -34.6736043)",,,,
48800975,Thames,residential,40,False,True,75.176,"LINESTRING (-58.5907613 -34.6686045, -58.5901929 -34.6690929)",2,,,
28901562,Carabobo,residential,40,False,False,113.16,"LINESTRING (-58.5917807 -34.6705438, -58.5909529 -34.6697874)",,,,
261326312,Figueroa Alcorta,residential,40,False,False,120.652,"LINESTRING (-58.5917807 -34.6705438, -58.5927254 -34.6697864)",,,,
261326312,Figueroa Alcorta,residential,40,False,True,181.562,"LINESTRING (-58.5917807 -34.6705438, -58.5903666 -34.6716899)",,,,
587472840,Carabobo,residential,40,False,False,103.683,"LINESTRING (-58.5917807 -34.6705438, -58.5925562 -34.671224)",,,,
261326312,Figueroa Alcorta,residential,40,False,False,181.562,"LINESTRING (-58.5903666 -34.6716899, -58.5917807 -34.6705438)",,,,
261326312,Figueroa Alcorta,residential,40,False,True,108.508,"LINESTRING (-58.5903666 -34.6716899, -58.5895316 -34.6723832)",,,,
680706789,Miguel Cané,residential,40,False,True,107.857,"LINESTRING (-58.5903666 -34.6716899, -58.5911493 -34.6724155)",,,,
680706789,Miguel Cané,residential,40,False,False,111.57900000000001,"LINESTRING (-58.5903666 -34.6716899, -58.58964 -34.6710324, -58.589546 -34.6709473)",,,,
28901562,Carabobo,residential,40,False,True,103.896,"LINESTRING (-58.5901929 -34.6690929, -58.5909529 -34.6697874)",,,,
48800975,Thames,residential,40,False,False,75.176,"LINESTRING (-58.5901929 -34.6690929, -58.5907613 -34.6686045)",2,,,
48800975,Thames,residential,40,False,True,85.169,"LINESTRING (-58.5901929 -34.6690929, -58.5895255 -34.6696271)",2,,,
28901576,Miguel Cané,residential,40,False,True,10.756,"LINESTRING (-58.5920928 -34.6732293, -58.5921687 -34.6733032)",,,,
180396705,Avenida Diego Armando Maradona,primary,60,True,False,214.305,"LINESTRING (-58.5920928 -34.6732293, -58.5937298 -34.6718502)",2,RP4,,
1267602225,Miguel Cané,residential,40,False,False,9.797,"LINESTRING (-58.5920928 -34.6732293, -58.5920162 -34.6731677)",,,,
48800979,Thames,residential,40,False,False,97.565,"LINESTRING (-58.588775 -34.6702507, -58.5895255 -34.6696271)",,,,
680706789,Miguel Cané,residential,40,False,True,104.748,"LINESTRING (-58.588775 -34.6702507, -58.5888795 -34.6703409, -58.589546 -34.6709473)",,,,
310941045,Remedios de Escalada,residential,40,False,False,10.298,"LINESTRING (-58.5944023 -34.6712974, -58.5943233 -34.6712314)",,,,
1267602230,Avenida Diego Armando Maradona,primary,60,True,False,26.133,"LINESTRING (-58.5944023 -34.6712974, -58.5946025 -34.6711297)",2,RP4,,
28901726,Coronel Lynch,residential,40,False,False,184.68,"LINESTRING (-58.5911493 -34.6724155, -58.5925562 -34.671224)",,,,
28901726,Coronel Lynch,residential,40,False,True,93.064,"LINESTRING (-58.5911493 -34.6724155, -58.5904257 -34.673004)",,,,
680706789,Miguel Cané,residential,40,False,False,107.857,"LINESTRING (-58.5911493 -34.6724155, -58.5903666 -34.6716899)",,,,
680706789,Miguel Cané,residential,40,False,True,115.244,"LINESTRING (-58.5911493 -34.6724155, -58.5918279 -34.6730008, -58.5920162 -34.6731677)",,,,
28901726,Coronel Lynch,residential,40,False,False,93.064,"LINESTRING (-58.5904257 -34.673004, -58.5911493 -34.6724155)",,,,
28901726,Coronel Lynch,residential,40,False,True,12.428,"LINESTRING (-58.5904257 -34.673004, -58.5903318 -34.6730848)",,,,
30091424,Perito Moreno,residential,40,False,False,125.756,"LINESTRING (-58.5904257 -34.673004, -58.5913743 -34.6738228)",,,,
30091424,Perito Moreno,residential,40,False,True,125.756,"LINESTRING (-58.5913743 -34.6738228, -58.5904257 -34.673004)",,,,
48800496,Avenida Diego Armando Maradona,primary,60,True,False,23.368,"LINESTRING (-58.5913743 -34.6738228, -58.5915514 -34.6736713)",2,RP4,,
261326312,Figueroa Alcorta,residential,40,False,False,70.926,"LINESTRING (-58.5889806 -34.6728321, -58.5895316 -34.6723832)",,,,
"[261326312, 30091427]","['Figueroa Alcorta', 'América']",residential,40,False,True,143.527,"LINESTRING (-58.5889806 -34.6728321, -58.5887038 -34.6730569, -58.5894878 -34.6737827)",,,,
28901726,Coronel Lynch,residential,40,False,False,28.202,"LINESTRING (-58.5894878 -34.6737827, -58.589707 -34.6736043)",,,,
28901726,Coronel Lynch,residential,40,False,True,58.505,"LINESTRING (-58.5894878 -34.6737827, -58.5890429 -34.6741608)",,,,
"[261326312, 30091427]","['Figueroa Alcorta', 'América']",residential,40,False,False,143.527,"LINESTRING (-58.5894878 -34.6737827, -58.5887038 -34.6730569, -58.5889806 -34.6728321)",,,,
28901726,Coronel Lynch,residential,40,False,False,23.986,"LINESTRING (-58.5888615 -34.6743166, -58.5890429 -34.6741608)",,,,
769247519,Carabobo,tertiary,40,False,False,10.197,"LINESTRING (-58.5938087 -34.671915, -58.5937298 -34.6718502)",,,,
312918106,Carabobo,tertiary,40,False,True,179.132,"LINESTRING (-58.5938087 -34.671915, -58.5938951 -34.6719904, -58.5951857 -34.6730607)",,,,
"[769247520, 438301497]",Avenida Diego Armando Maradona,primary,60,True,False,215.221,"LINESTRING (-58.5938087 -34.671915, -58.5925637 -34.6729682, -58.5921687 -34.6733032)","['2', '3']",RP4,,
310670699,Perito Moreno,residential,40,False,True,31.543,"LINESTRING (-58.5964196 -34.676528, -58.5961739 -34.6767271)",,,,
310670695,Miguel Cané,residential,40,False,True,203.479,"LINESTRING (-58.5964196 -34.676528, -58.5965482 -34.6764242, -58.5966486 -34.6763666, -58.5967649 -34.6763431, -58.5968632 -34.6763622, -58.5969527 -34.6764014, -58.5980884 -34.6773287)",,,,
817946398,Miguel Cané,residential,40,False,False,32.678,"LINESTRING (-58.5964196 -34.676528, -58.5962592 -34.6765331, -58.5960665 -34.6765001)",,,,
318210823,,residential,40,False,False,27.162,"LINESTRING (-58.5960665 -34.6765001, -58.5961379 -34.6766259, -58.5961739 -34.6767271)",,,,
817946398,Miguel Cané,residential,40,False,False,503.40299999999996,"LINESTRING (-58.5960665 -34.6765001, -58.5922506 -34.6733704, -58.5921687 -34.6733032)",,,,
817946398,Miguel Cané,residential,40,False,True,32.678,"LINESTRING (-58.5960665 -34.6765001, -58.5962592 -34.6765331, -58.5964196 -34.676528)",,,,
28901576,Miguel Cané,residential,40,False,False,10.756,"LINESTRING (-58.5921687 -34.6733032, -58.5920928 -34.6732293)",,,,
