osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed
127948403,Juan Pablo I,residential,False,False,83.704,,"LINESTRING (-58.7670105 -27.4813034, -58.7671336 -27.4820482)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,False,136.81,RP99,"LINESTRING (-58.7670105 -27.4813034, -58.7656523 -27.4815522)",
127948428,Pío XI,residential,False,True,77.261,,"LINESTRING (-58.7648534 -27.4816947, -58.7649537 -27.4823838)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,False,118.471,RP99,"LINESTRING (-58.7648534 -27.4816947, -58.7636748 -27.4818993)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,True,80.387,RP99,"LINESTRING (-58.7648534 -27.4816947, -58.7656523 -27.4815522)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,True,118.471,RP99,"LINESTRING (-58.7636748 -27.4818993, -58.7648534 -27.4816947)",
127948421,Ángela M. Villan,residential,False,True,71.745,,"LINESTRING (-58.7636748 -27.4818993, -58.7637123 -27.4821184, -58.7637736 -27.4825385)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,False,105.554,RP99,"LINESTRING (-58.7636748 -27.4818993, -58.7635924 -27.481913, -58.7626211 -27.4820644)",
127948403,Juan Pablo I,residential,False,False,75.963,,"LINESTRING (-58.7671336 -27.4820482, -58.7672652 -27.4827213)",
127948403,Juan Pablo I,residential,False,True,83.704,,"LINESTRING (-58.7671336 -27.4820482, -58.7670105 -27.4813034)",
127948406,Amanda Etcheguren,residential,False,True,98.236,,"LINESTRING (-58.7671336 -27.4820482, -58.7661519 -27.4821965)",
127948423,Sra. Ermida Moreyra de Silva (107),residential,False,False,99.221,,"LINESTRING (-58.7626211 -27.4820644, -58.7627479 -27.4829496)",
1055492490,Avenida Raúl Alfonsín,tertiary,False,True,105.554,RP99,"LINESTRING (-58.7626211 -27.4820644, -58.7635924 -27.481913, -58.7636748 -27.4818993)",
1055494362,Avenida Raúl Alfonsín,tertiary,False,False,28.793,RP99,"LINESTRING (-58.7626211 -27.4820644, -58.7625007 -27.4820884, -58.7623362 -27.4821207)",
1055495233,Avenida Raúl Alfonsín,tertiary,False,False,96.944,RP99,"LINESTRING (-58.759842 -27.4826165, -58.758886 -27.4828185)",
1055495236,Ing. Manuel E. Gómez Vara (111),residential,False,True,79.685,,"LINESTRING (-58.759842 -27.4826165, -58.7599482 -27.4833269)",
1055494362,Avenida Raúl Alfonsín,tertiary,False,True,196.418,RP99,"LINESTRING (-58.759842 -27.4826165, -58.7615115 -27.4822854, -58.7617851 -27.4822309)",
127948407,Ing. Prilidiano Pueyrredon (112),residential,False,False,70.852,,"LINESTRING (-58.758886 -27.4828185, -58.7589874 -27.4834493)",
1055495233,Avenida Raúl Alfonsín,tertiary,False,True,96.944,RP99,"LINESTRING (-58.758886 -27.4828185, -58.759842 -27.4826165)",
1055495233,Avenida Raúl Alfonsín,tertiary,False,False,122.398,RP99,"LINESTRING (-58.758886 -27.4828185, -58.7581919 -27.4829832, -58.7580081 -27.4830197, -58.7578 -27.4830417, -58.7576762 -27.4830521)",
127948390,Dr. Miguel Sussini,residential,False,True,63.995,,"LINESTRING (-58.7666232 -27.482804, -58.7672652 -27.4827213)",
127948414,Dr. Miguel Sussini,residential,False,False,156.202,,"LINESTRING (-58.7666232 -27.482804, -58.7650605 -27.4830307)",
210252777,Pío X,residential,False,False,82.004,,"LINESTRING (-58.7666232 -27.482804, -58.7661519 -27.4821965)",40
210252777,Pío X,residential,False,True,81.191,,"LINESTRING (-58.7666232 -27.482804, -58.7669415 -27.4832142, -58.7670564 -27.4834228)",40
127948414,Dr. Miguel Sussini,residential,False,False,118.073,,"LINESTRING (-58.7650605 -27.4830307, -58.7638782 -27.4831962)",
127948414,Dr. Miguel Sussini,residential,False,True,156.202,,"LINESTRING (-58.7650605 -27.4830307, -58.7666232 -27.482804)",
127948428,Pío XI,residential,False,True,72.116,,"LINESTRING (-58.7650605 -27.4830307, -58.765168 -27.4836722)",
127948428,Pío XI,residential,False,False,72.703,,"LINESTRING (-58.7650605 -27.4830307, -58.7649799 -27.4825612, -58.7649537 -27.4823838)",
127948402,Carlos A. Moratorio (113),residential,False,False,62.799,,"LINESTRING (-58.7576762 -27.4830521, -58.7577552 -27.4836125)",
1055495233,Avenida Raúl Alfonsín,tertiary,False,True,122.398,RP99,"LINESTRING (-58.7576762 -27.4830521, -58.7578 -27.4830417, -58.7580081 -27.4830197, -58.7581919 -27.4829832, -58.758886 -27.4828185)",
127948414,Dr. Miguel Sussini,residential,False,False,106.699,,"LINESTRING (-58.7638782 -27.4831962, -58.7628035 -27.4833047)",
127948414,Dr. Miguel Sussini,residential,False,True,118.073,,"LINESTRING (-58.7638782 -27.4831962, -58.7650605 -27.4830307)",
127948421,Ángela M. Villan,residential,False,False,73.857,,"LINESTRING (-58.7638782 -27.4831962, -58.7637736 -27.4825385)",
127948421,Ángela M. Villan,residential,False,True,72.045,,"LINESTRING (-58.7638782 -27.4831962, -58.7639807 -27.4838377)",
127948426,San Marcelo (110),residential,False,True,216.675,,"LINESTRING (-58.7608795 -27.4832019, -58.7610698 -27.4836863, -58.7611712 -27.484193, -58.7613832 -27.4850946)",
127948414,Dr. Miguel Sussini,residential,False,True,106.699,,"LINESTRING (-58.7628035 -27.4833047, -58.7638782 -27.4831962)",
127948423,Sra. Ermida Moreyra de Silva (107),residential,False,False,74.829,,"LINESTRING (-58.7628035 -27.4833047, -58.7629042 -27.4839717)",
127948423,Sra. Ermida Moreyra de Silva (107),residential,False,True,39.864,,"LINESTRING (-58.7628035 -27.4833047, -58.7627479 -27.4829496)",
127948408,Dr. Miguel Sussini,residential,False,False,95.751,,"LINESTRING (-58.7599482 -27.4833269, -58.7589874 -27.4834493)",
1055495236,Ing. Manuel E. Gómez Vara (111),residential,False,False,79.685,,"LINESTRING (-58.7599482 -27.4833269, -58.759842 -27.4826165)",
1055495236,Ing. Manuel E. Gómez Vara (111),residential,False,True,116.113,,"LINESTRING (-58.7599482 -27.4833269, -58.7600506 -27.4839646, -58.7600966 -27.4843626)",
127948407,Ing. Prilidiano Pueyrredon (112),residential,False,False,117.171,,"LINESTRING (-58.7589874 -27.4834493, -58.7591311 -27.4844953)",
127948407,Ing. Prilidiano Pueyrredon (112),residential,False,True,70.852,,"LINESTRING (-58.7589874 -27.4834493, -58.758886 -27.4828185)",
127948408,Dr. Miguel Sussini,residential,False,False,122.899,,"LINESTRING (-58.7589874 -27.4834493, -58.7577552 -27.4836125)",
127948408,Dr. Miguel Sussini,residential,False,True,95.751,,"LINESTRING (-58.7589874 -27.4834493, -58.7599482 -27.4833269)",
127948417,Dr. Enrique Jasid,residential,False,False,188.336,,"LINESTRING (-58.7670564 -27.4834228, -58.765168 -27.4836722)",
210252777,Pío X,residential,False,False,81.191,,"LINESTRING (-58.7670564 -27.4834228, -58.7669415 -27.4832142, -58.7666232 -27.482804)",40
210252777,Pío X,residential,False,True,73.116,,"LINESTRING (-58.7670564 -27.4834228, -58.7671164 -27.4835316, -58.7672343 -27.4838706, -58.7672573 -27.4840511)",40
127948402,Carlos A. Moratorio (113),residential,False,False,119.011,,"LINESTRING (-58.7577552 -27.4836125, -58.75793 -27.4846715)",
127948402,Carlos A. Moratorio (113),residential,False,True,62.799,,"LINESTRING (-58.7577552 -27.4836125, -58.7576762 -27.4830521)",
127948408,Dr. Miguel Sussini,residential,False,True,122.899,,"LINESTRING (-58.7577552 -27.4836125, -58.7589874 -27.4834493)",
127948417,Dr. Enrique Jasid,residential,False,False,118.559,,"LINESTRING (-58.765168 -27.4836722, -58.7639807 -27.4838377)",
127948417,Dr. Enrique Jasid,residential,False,True,188.336,,"LINESTRING (-58.765168 -27.4836722, -58.7670564 -27.4834228)",
127948428,Pío XI,residential,False,False,72.116,,"LINESTRING (-58.765168 -27.4836722, -58.7650605 -27.4830307)",
127948428,Pío XI,residential,False,True,73.522,,"LINESTRING (-58.765168 -27.4836722, -58.7652613 -27.4843282)",
127948417,Dr. Enrique Jasid,residential,False,False,107.232,,"LINESTRING (-58.7639807 -27.4838377, -58.7629042 -27.4839717)",
127948417,Dr. Enrique Jasid,residential,False,True,118.559,,"LINESTRING (-58.7639807 -27.4838377, -58.765168 -27.4836722)",
127948421,Ángela M. Villan,residential,False,False,72.045,,"LINESTRING (-58.7639807 -27.4838377, -58.7638782 -27.4831962)",
127948421,Ángela M. Villan,residential,False,True,74.308,,"LINESTRING (-58.7639807 -27.4838377, -58.7640974 -27.4844979)",
127948417,Dr. Enrique Jasid,residential,False,False,83.108,,"LINESTRING (-58.7629042 -27.4839717, -58.7620685 -27.4840664)",
127948417,Dr. Enrique Jasid,residential,False,True,107.232,,"LINESTRING (-58.7629042 -27.4839717, -58.7639807 -27.4838377)",
127948423,Sra. Ermida Moreyra de Silva (107),residential,False,False,75.757,,"LINESTRING (-58.7629042 -27.4839717, -58.7630435 -27.4846417)",
127948423,Sra. Ermida Moreyra de Silva (107),residential,False,True,74.829,,"LINESTRING (-58.7629042 -27.4839717, -58.7628035 -27.4833047)",
127948411,Virgen de la Candelaria (109),residential,False,True,206.004,,"LINESTRING (-58.7617851 -27.4822309, -58.7620685 -27.4840664)",
1055494362,Avenida Raúl Alfonsín,tertiary,False,True,55.728,RP99,"LINESTRING (-58.7617851 -27.4822309, -58.7623362 -27.4821207)",
1055494362,Avenida Raúl Alfonsín,tertiary,False,False,196.418,RP99,"LINESTRING (-58.7617851 -27.4822309, -58.7615115 -27.4822854, -58.759842 -27.4826165)",
127948428,Pío XI,residential,False,False,73.522,,"LINESTRING (-58.7652613 -27.4843282, -58.765168 -27.4836722)",
127948428,Pío XI,residential,False,True,75.112,,"LINESTRING (-58.7652613 -27.4843282, -58.765395 -27.4849932)",
