osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,junction
954722937,False,Florencio Varela,residential,40,False,137.898,,,"LINESTRING (-58.5193829 -34.4600156, -58.5180759 -34.4594019)",
954722938,False,Avenida del Libertador,primary,60,False,121.662,4,RP27,"LINESTRING (-58.5193829 -34.4600156, -58.5192451 -34.4602115, -58.518717 -34.460962)",
958978871,False,Avenida del Libertador,primary,60,True,104.14099999999999,4,RP27,"LINESTRING (-58.5193829 -34.4600156, -58.5195032 -34.4598483, -58.519962 -34.4592099)",
892113269,False,Presidente José Evaristo Uriburu,tertiary,40,False,109.468,2,,"LINESTRING (-58.5208623 -34.458144, -58.5198784 -34.4575863)",
954722936,False,Avenida del Libertador,primary,60,True,126.315,4,RP27,"LINESTRING (-58.5208623 -34.458144, -58.5210373 -34.4579666, -58.5217295 -34.4572613)",
958978871,False,Avenida del Libertador,primary,60,False,144.45,4,RP27,"LINESTRING (-58.5208623 -34.458144, -58.5207028 -34.4583294, -58.5201773 -34.4589405, -58.519962 -34.4592099)",
4773647,False,Ayacucho,residential,,True,100.051,2,,"LINESTRING (-58.5217295 -34.4572613, -58.520812 -34.4567742)",
475175091,True,Ayacucho,residential,,False,96.442,2,,"LINESTRING (-58.5217295 -34.4572613, -58.522572 -34.4577806)",
954695103,False,Avenida del Libertador,primary,60,True,95.43299999999999,4,RP27,"LINESTRING (-58.5217295 -34.4572613, -58.5222791 -34.4567098, -58.5223903 -34.4565982)",
954722936,False,Avenida del Libertador,primary,60,False,126.315,4,RP27,"LINESTRING (-58.5217295 -34.4572613, -58.5210373 -34.4579666, -58.5208623 -34.458144)",
348072907,False,Juan Bautista de Lasalle,residential,40,False,411.96899999999994,1,,"LINESTRING (-58.513817 -34.4614236, -58.5138863 -34.4613287, -58.5156083 -34.4589065, -58.515729 -34.4587362, -58.5158256 -34.4586301, -58.5159758 -34.4585372, -58.5162815 -34.4583713)",
1240325346,False,España,tertiary,,True,44.279999999999994,2,,"LINESTRING (-58.513817 -34.4614236, -58.5137254 -34.4613923, -58.5135628 -34.4613178, -58.5135231 -34.4612963, -58.5133941 -34.4612327)",
255862140,False,Pedro de Mendoza,residential,40,False,78.727,,,"LINESTRING (-58.5133941 -34.4612327, -58.5138349 -34.4606251)",
1240325346,False,España,tertiary,,False,44.279999999999994,2,,"LINESTRING (-58.5133941 -34.4612327, -58.5135231 -34.4612963, -58.5135628 -34.4613178, -58.5137254 -34.4613923, -58.513817 -34.4614236)",
452504069,False,Juan José Díaz,residential,,False,118.436,,,"LINESTRING (-58.522572 -34.4577806, -58.5232978 -34.4568995)",
452504069,False,Juan José Díaz,residential,,True,120.456,,,"LINESTRING (-58.522572 -34.4577806, -58.5218538 -34.4586877)",
475175091,True,Ayacucho,residential,,False,118.374,2,,"LINESTRING (-58.522572 -34.4577806, -58.5236915 -34.4583109)",
468204212,False,Juan José Díaz,residential,40,True,105.612,,,"LINESTRING (-58.521016 -34.4597126, -58.520431 -34.4605308)",
27396746,True,Florentino Ameghino,residential,40,False,131.66899999999998,,,"LINESTRING (-58.521016 -34.4597126, -58.5218876 -34.4601555, -58.5219831 -34.4602253, -58.5221076 -34.4604364)",
"[468204212, 987567093]",False,Juan José Díaz,residential,40,False,137.48899999999998,,,"LINESTRING (-58.521016 -34.4597126, -58.5213122 -34.45932, -58.5218538 -34.4586877)",
452504073,False,Juan José Díaz,residential,40,True,125.663,,,"LINESTRING (-58.520431 -34.4605308, -58.5197392 -34.4615064)",
468204211,True,Florencio Varela,residential,40,False,111.873,,,"LINESTRING (-58.520431 -34.4605308, -58.5193829 -34.4600156)",
468204212,False,Juan José Díaz,residential,40,False,105.612,,,"LINESTRING (-58.520431 -34.4605308, -58.521016 -34.4597126)",
