osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction
119083536,True,Rodríguez Peña,residential,False,115.22,"LINESTRING (-61.1177731 -36.226076, -61.1186669 -36.2268202)",,,
28923066,True,Avenida Venezuela,tertiary,False,115.656,"LINESTRING (-61.1177731 -36.226076, -61.1173051 -36.2264446, -61.1168505 -36.2268026)",,,
119083526,True,Paso,residential,False,13.216,"LINESTRING (-61.1168505 -36.2268026, -61.1167479 -36.2267173)",,,
28923066,True,Avenida Venezuela,tertiary,False,117.00399999999999,"LINESTRING (-61.1168505 -36.2268026, -61.1163631 -36.2271866, -61.1159173 -36.2275378)",,,
119083525,True,Laprida,residential,False,116.256,"LINESTRING (-61.1159173 -36.2275378, -61.1168194 -36.2282885)",,,
28923066,True,Avenida Venezuela,tertiary,False,118.624,"LINESTRING (-61.1159173 -36.2275378, -61.1154347 -36.227918, -61.1149712 -36.2282832)",,,
119083525,True,Laprida,residential,False,116.872,"LINESTRING (-61.1149065 -36.2266971, -61.1158136 -36.2274516)",,,
119088935,True,Rivas,residential,False,118.954,"LINESTRING (-61.1149065 -36.2266971, -61.1139572 -36.2274441)",,,
119088935,True,Rivas,residential,False,117.047,"LINESTRING (-61.1158406 -36.2259621, -61.1149065 -36.2266971)",,,
119083525,True,Laprida,residential,False,117.662,"LINESTRING (-61.1139934 -36.2259374, -61.1149065 -36.2266971)",,,
119083521,True,Olascoaga,residential,False,115.779,"LINESTRING (-61.1130405 -36.2266861, -61.1121398 -36.2259403)",,,
119088940,True,Boer,residential,False,119.318,"LINESTRING (-61.1130405 -36.2266861, -61.1139934 -36.2259374)",,,
119083521,True,Olascoaga,residential,False,117.751,"LINESTRING (-61.1139572 -36.2274441, -61.1130405 -36.2266861)",,,
119088935,True,Rivas,residential,False,114.984,"LINESTRING (-61.1139572 -36.2274441, -61.1130395 -36.2281661)",,,
28923065,True,Sarmiento,residential,False,116.027,"LINESTRING (-61.1129251 -36.2282561, -61.111999 -36.2289846)",,,
118999898,True,Avenida Almirante Brown,secondary,False,117.826,"LINESTRING (-61.1129251 -36.2282561, -61.1120123 -36.2274941)",1,,
28923070,True,Avellaneda,residential,False,13.674,"LINESTRING (-61.1120123 -36.2274941, -61.1121215 -36.2274083)",,,
118999898,True,Avenida Almirante Brown,secondary,False,115.692,"LINESTRING (-61.1120123 -36.2274941, -61.1111163 -36.2267457)",1,,
118999898,True,Avenida Almirante Brown,secondary,False,117.627,"LINESTRING (-61.1111163 -36.2267457, -61.1102053 -36.2259848)",1,,
119088919,True,Urquiza,residential,False,116.317,"LINESTRING (-61.1111163 -36.2267457, -61.110188 -36.2274761)",,,
28923069,True,Bernardo de Irigoyen,residential,False,13.666,"LINESTRING (-61.1102053 -36.2259848, -61.1103145 -36.2258991)",,,
28923073,True,Mitre,residential,False,13.352,"LINESTRING (-61.115844 -36.2306936, -61.1159505 -36.2306097)",,,
118999908,True,Avenida Lavalle,secondary,False,110.87,"LINESTRING (-61.115844 -36.2306936, -61.1157785 -36.2306389, -61.1149853 -36.2299764)",1,60,
28923073,True,Mitre,residential,False,14.488,"LINESTRING (-61.1148056 -36.2315106, -61.1149212 -36.2314196)",,,
28923057,True,Avenida General Paz,tertiary,False,117.641,"LINESTRING (-61.1148056 -36.2315106, -61.1139715 -36.2308156, -61.1139134 -36.230738)",,,
28923063,True,Olavarría,residential,False,116.559,"LINESTRING (-61.1168884 -36.2298697, -61.1159813 -36.2291191)",,,
119088916,True,Sargento Cabral,residential,False,117.944,"LINESTRING (-61.1168884 -36.2298697, -61.117829 -36.2291285)",,,
28923060,True,Viamonte,residential,False,118.519,"LINESTRING (-61.117829 -36.2291285, -61.1187487 -36.2298938)",,,
119088916,True,Sargento Cabral,residential,False,116.842,"LINESTRING (-61.117829 -36.2291285, -61.1187609 -36.2283943)",,,
28923062,True,Moreno,residential,False,116.236,"LINESTRING (-61.1187609 -36.2283943, -61.1178595 -36.2276433)",,,
119088916,True,Sargento Cabral,residential,False,115.728,"LINESTRING (-61.1187609 -36.2283943, -61.1196839 -36.2276671)",,,
28923062,True,Moreno,residential,False,118.341,"LINESTRING (-61.1196785 -36.229159, -61.1187609 -36.2283943)",,,
119088924,True,Rafael Hernández,residential,False,116.753,"LINESTRING (-61.1196785 -36.229159, -61.1187487 -36.2298938)",,40,
28923060,True,Viamonte,residential,False,117.475,"LINESTRING (-61.1187487 -36.2298938, -61.1196605 -36.2306522)",,,
119088924,True,Rafael Hernández,residential,False,117.644,"LINESTRING (-61.1187487 -36.2298938, -61.1178118 -36.2306342)",,40,
28923063,True,Olavarría,residential,False,118.686,"LINESTRING (-61.1178118 -36.2306342, -61.1168884 -36.2298697)",,,
119088924,True,Rafael Hernández,residential,False,118.155,"LINESTRING (-61.1178118 -36.2306342, -61.1168708 -36.2313778)",,40,
