osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge
156897047,True,Malvinas Argentinas,residential,False,70.253,"LINESTRING (-65.0158902 -31.7101245, -65.015726 -31.7101174, -65.0151488 -31.7100877)",,,,,
887373484,True,Avenida Belgrano,secondary,False,117.51299999999999,"LINESTRING (-65.0158902 -31.7101245, -65.0159647 -31.7099913, -65.0160062 -31.7099198, -65.0162872 -31.7093991, -65.01635 -31.7092941, -65.0164387 -31.7091776)",2,RP15,,,
887373739,True,Bernardino Rivadavia,residential,False,6.366,"LINESTRING (-65.0178395 -31.7090713, -65.0178124 -31.7091237)",,,,,
388514737,True,9 de Julio,secondary,False,72.764,"LINESTRING (-65.0178395 -31.7090713, -65.0180467 -31.7090711, -65.0181896 -31.7090668, -65.0184825 -31.7090526, -65.0186051 -31.7090292)",2,RP15,40,,
156897631,False,Los Álamos,residential,False,122.931,"LINESTRING (-65.0234516 -31.7053991, -65.0234427 -31.7051933, -65.0234346 -31.7049571, -65.0234668 -31.7047255, -65.0235488 -31.7043011)",,,,,
388465797,False,9 de Julio,secondary,False,26.65,"LINESTRING (-65.0234516 -31.7053991, -65.023267 -31.7054591, -65.0231876 -31.7054827)",2,RP15,40,,
566446641,True,25 de Mayo,residential,False,7.004,"LINESTRING (-65.0204171 -31.7065758, -65.0204849 -31.7066011)",,,,,
388514737,True,9 de Julio,secondary,False,24.461,"LINESTRING (-65.0204171 -31.7065758, -65.0204892 -31.7064729, -65.0205555 -31.7063901)",2,RP15,40,,
465027329,False,Las Heras,residential,False,105.416,"LINESTRING (-65.0158793 -31.7058557, -65.0162855 -31.7049729)",,,,,
465027329,False,Las Heras,residential,True,78.967,"LINESTRING (-65.0158793 -31.7058557, -65.0156149 -31.7065293)",,,,,
113280736,True,Mariano Moreno,residential,False,107.301,"LINESTRING (-65.0199591 -31.7074321, -65.0189329 -31.707021)",,,,,
388514737,True,9 de Julio,secondary,False,104.613,"LINESTRING (-65.0199591 -31.7074321, -65.0201817 -31.7070101, -65.0203761 -31.7066529, -65.0204171 -31.7065758)",2,RP15,40,,
156897633,False,Oncativo,residential,False,66.571,"LINESTRING (-65.0173437 -31.7025198, -65.0180105 -31.7027111)",,,,,
476965788,False,Antonio E. Agüero,residential,False,104.793,"LINESTRING (-65.0173437 -31.7025198, -65.0177352 -31.7016382)",,,,,
476965788,False,Antonio E. Agüero,residential,True,172.549,"LINESTRING (-65.0173437 -31.7025198, -65.0167132 -31.7039759)",,,,,
476854237,False,Juan Aguirre,residential,True,122.383,"LINESTRING (-65.0167132 -31.7039759, -65.0178769 -31.7044567)",,,,,
476965788,False,Antonio E. Agüero,residential,False,172.549,"LINESTRING (-65.0167132 -31.7039759, -65.0173437 -31.7025198)",,,,,
476965788,False,Antonio E. Agüero,residential,True,118.014,"LINESTRING (-65.0167132 -31.7039759, -65.0162855 -31.7049729)",,,,,
156897094,True,General San Martín,residential,False,220.826,"LINESTRING (-65.0162855 -31.7049729, -65.0184147 -31.7057869)",,,,,
465027329,False,Las Heras,residential,True,105.416,"LINESTRING (-65.0162855 -31.7049729, -65.0158793 -31.7058557)",,,,,
476965788,False,Antonio E. Agüero,residential,False,118.014,"LINESTRING (-65.0162855 -31.7049729, -65.0167132 -31.7039759)",,,,,
272473498,False,General San Martín,residential,False,74.048,"LINESTRING (-65.0162855 -31.7049729, -65.0159888 -31.7048453, -65.0157782 -31.7047745, -65.0155988 -31.7046606)",,,,,
381855200,False,Río Bamba,secondary,True,71.134,"LINESTRING (-65.0177352 -31.7016382, -65.0184866 -31.7016618)",,,,,
476965788,False,Antonio E. Agüero,residential,True,104.793,"LINESTRING (-65.0177352 -31.7016382, -65.0173437 -31.7025198)",,,,,
150057215,True,Avenida Belgrano,secondary,False,104.699,"LINESTRING (-65.0179381 -31.7066367, -65.0184147 -31.7057869)",2,,,,
381855209,True,General Paz,residential,False,213.246,"LINESTRING (-65.0179381 -31.7066367, -65.0158793 -31.7058557)",,,,,
887373480,True,9 de Julio,secondary,False,122.59899999999999,"LINESTRING (-65.0165444 -31.7090974, -65.0169095 -31.7090755, -65.0178395 -31.7090713)",2,RP15,40,,
887373483,True,,secondary,False,10.307,"LINESTRING (-65.0165444 -31.7090974, -65.0165683 -31.7091086, -65.0165864 -31.7091258, -65.0165968 -31.7091472, -65.0165983 -31.7091704)",,RP15,,roundabout,
156897638,False,Intendente González,residential,False,17.988,"LINESTRING (-65.0212157 -31.7060079, -65.0212771 -31.7058548)",,,,,
388514737,True,9 de Julio,secondary,False,27.895,"LINESTRING (-65.0212157 -31.7060079, -65.0213448 -31.7059717, -65.0214963 -31.7059308)",2,RP15,40,,
156897289,False,Eva Perón,residential,False,125.205,"LINESTRING (-65.0183706 -31.7091135, -65.0191256 -31.7098106, -65.0192535 -31.7099516)",,,,,
887373478,True,9 de Julio,secondary,False,52.817,"LINESTRING (-65.0183706 -31.7091135, -65.0181976 -31.7091181, -65.0180393 -31.7091215, -65.0178124 -31.7091237)",2,RP15,40,,
381855211,False,Pedro Miranda,residential,False,5.988,"LINESTRING (-65.019482 -31.7082796, -65.0195389 -31.7083032)",,,,,
388514737,True,9 de Julio,secondary,False,104.488,"LINESTRING (-65.019482 -31.7082796, -65.0199591 -31.7074321)",2,RP15,40,,
156897629,False,General Hornos,residential,False,73.201,"LINESTRING (-65.0203 -31.701795, -65.0210722 -31.7018368)",,,,,
381855200,False,Río Bamba,secondary,False,98.046,"LINESTRING (-65.0203 -31.701795, -65.0192694 -31.701702)",,,,,
