osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed
23283160,True,Fermín Gamboa,residential,False,41.311,,"LINESTRING (-58.90981 -34.4615662, -58.9102593 -34.4615381)",
185708992,False,Fermín Gamboa,residential,True,105.817,,"LINESTRING (-58.90981 -34.4615662, -58.9088238 -34.4610718)",
185787109,True,Rivadavia,tertiary,False,140.671,,"LINESTRING (-58.9134188 -34.4544578, -58.9133497 -34.4557216)",
185793273,True,Juan Baigorria,tertiary,False,81.945,,"LINESTRING (-58.9134188 -34.4544578, -58.9141819 -34.4540742)",
284939356,False,Avenida Estanislao López,primary,True,133.726,RP8;RP25,"LINESTRING (-58.9134188 -34.4544578, -58.9119611 -34.4544185)",
305366384,False,Avenida Estanislao López,primary,False,67.892,RP8;RP25,"LINESTRING (-58.9134188 -34.4544578, -58.9141586 -34.4544837)",
27961819,False,Juan Baigorria,residential,False,121.889,,"LINESTRING (-58.9149996 -34.4536851, -58.9163192 -34.4538177)",
185791760,False,Apolinario Luro,residential,False,110.755,,"LINESTRING (-58.9189439 -34.4547783, -58.9195674 -34.4539252)",
255354559,False,Avenida Estanislao López,primary,False,43.38,RP8;RP25,"LINESTRING (-58.9189439 -34.4547783, -58.9193444 -34.454986)",
255354559,False,Avenida Estanislao López,primary,True,86.555,RP8;RP25,"LINESTRING (-58.9189439 -34.4547783, -58.9184441 -34.4546561, -58.9180257 -34.4546065)",
27961739,True,Sarratea Ramirez,tertiary,False,179.199,,"LINESTRING (-58.9093855 -34.4543447, -58.9104616 -34.45569)",
185787089,False,Avenida Estanislao López,primary,True,37.061,RP8,"LINESTRING (-58.9093855 -34.4543447, -58.9089818 -34.454328)",
186397846,False,Avenida Tratado del Pilar,secondary,True,22.173,RP25,"LINESTRING (-58.9093855 -34.4543447, -58.9092597 -34.4541744)",
284939355,False,Avenida Estanislao López,primary,False,77.523,RP8;RP25,"LINESTRING (-58.9093855 -34.4543447, -58.9102298 -34.4543818)",
55853678,False,Apolinario Luro,residential,True,88.582,,"LINESTRING (-58.9193123 -34.4557822, -58.9193444 -34.454986)",
255355053,False,Apolinario Luro,residential,False,138.915,,"LINESTRING (-58.9193123 -34.4557822, -58.9192129 -34.4570288)",
255355054,False,Tucumán,residential,True,156.649,,"LINESTRING (-58.9193123 -34.4557822, -58.9176039 -34.4557658)",
185787115,True,Víctor Vergani,tertiary,False,136.639,,"LINESTRING (-58.9104616 -34.45569, -58.9104182 -34.4569183)",
266251898,False,Tucumán,residential,False,51.184,,"LINESTRING (-58.9104616 -34.45569, -58.9099034 -34.4556845)",
266251898,False,Tucumán,residential,True,134.546,,"LINESTRING (-58.9104616 -34.45569, -58.9119289 -34.4557068)",
27961809,False,Américo Vattuone,residential,False,82.336,,"LINESTRING (-58.9194711 -34.4528067, -58.918975 -34.4534239)",
27961801,False,Juan Baigorria,residential,True,74.443,,"LINESTRING (-58.9188821 -34.4535662, -58.9195674 -34.4539252)",
27961809,False,Américo Vattuone,residential,False,63.008,,"LINESTRING (-58.9188821 -34.4535662, -58.9185037 -34.4540392)",
27961809,False,Américo Vattuone,residential,True,17.97,,"LINESTRING (-58.9188821 -34.4535662, -58.918975 -34.4534239)",
27961809,False,Américo Vattuone,residential,True,76.812,,"LINESTRING (-58.9180257 -34.4546065, -58.9185037 -34.4540392)",
255354559,False,Avenida Estanislao López,primary,True,32.866,RP8;RP25,"LINESTRING (-58.9180257 -34.4546065, -58.9176675 -34.4545953)",
255354559,False,Avenida Estanislao López,primary,False,86.555,RP8;RP25,"LINESTRING (-58.9180257 -34.4546065, -58.9184441 -34.4546561, -58.9189439 -34.4547783)",
27961809,False,Américo Vattuone,residential,False,17.97,,"LINESTRING (-58.918975 -34.4534239, -58.9188821 -34.4535662)",
27961809,False,Américo Vattuone,residential,True,82.336,,"LINESTRING (-58.918975 -34.4534239, -58.9194711 -34.4528067)",
255354560,True,El Rincón,residential,False,90.888,,"LINESTRING (-58.9181348 -34.4529902, -58.918975 -34.4534239)",
27961819,False,Juan Baigorria,residential,False,74.007,,"LINESTRING (-58.9177021 -34.4539613, -58.9185037 -34.4540392)",
