osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,bridge
93607733,True,Avenida del Ciprés,tertiary,False,171.713,"LINESTRING (-65.0119056 -32.3424656, -65.0100778 -32.3424607)",,,
145821641,False,Coronel Pringles,residential,True,85.541,"LINESTRING (-65.0119056 -32.3424656, -65.0119345 -32.3432345)",,,
145821641,False,Coronel Pringles,residential,False,89.924,"LINESTRING (-65.0119056 -32.3424656, -65.0118857 -32.3418687, -65.0118597 -32.3417866, -65.011789 -32.341675)",,,
93607739,False,Sobremonte,residential,False,100.729,"LINESTRING (-65.0157088 -32.3456326, -65.0167807 -32.3456558)",,,
121708293,False,Sobremonte,tertiary,False,150.906,"LINESTRING (-65.0157088 -32.3456326, -65.0141025 -32.3456193)",RP5,,
679123816,False,Poeta Agüero,secondary,True,96.762,"LINESTRING (-65.0157088 -32.3456326, -65.0156932 -32.3447625)",RP1,4,
93607759,False,Poeta Agüero,secondary,True,113.372,"LINESTRING (-65.0157088 -32.3456326, -65.0157124 -32.3460765, -65.0157222 -32.3464263, -65.0157285 -32.346652)",RP1,4,
360933597,True,Presidente Perón,residential,False,76.972,"LINESTRING (-65.0140917 -32.3421472, -65.0132728 -32.3421696)",,,
554840976,True,Coronel Mercau,tertiary,False,129.398,"LINESTRING (-65.0140917 -32.3421472, -65.0141081 -32.3420974, -65.0141789 -32.340987)",,,
93607703,True,Los Tilos,residential,False,158.259,"LINESTRING (-65.0119701 -32.3438967, -65.0102974 -32.3440657)",,,
145821641,False,Coronel Pringles,residential,False,73.709,"LINESTRING (-65.0119701 -32.3438967, -65.0119345 -32.3432345)",,,
640360373,False,Coronel Pringles,residential,True,81.146,"LINESTRING (-65.0119701 -32.3438967, -65.0120228 -32.3446251)",,,
93607679,False,El Algarrobo,residential,False,122.489,"LINESTRING (-65.0167439 -32.343075, -65.016624 -32.3419781)",,,
93607681,True,Juan de Videla,residential,False,89.839,"LINESTRING (-65.0167439 -32.343075, -65.0176998 -32.3430984)",,,
93607679,False,El Algarrobo,residential,True,188.669,"LINESTRING (-65.0167439 -32.343075, -65.0167707 -32.3431586, -65.0168027 -32.3447685)",,,
731794506,False,Pedernera,residential,True,95.172,"LINESTRING (-65.0091605 -32.3469424, -65.0091599 -32.3460865)",,,
93607693,False,Cerro Azul,residential,False,141.04500000000002,"LINESTRING (-65.0091605 -32.3469424, -65.0097175 -32.3469048, -65.0106601 -32.3468957)",,,
93607701,False,Cuesta del Tren,residential,True,100.557,"LINESTRING (-65.0185556 -32.3466026, -65.0185736 -32.3456984)",,,
93607771,False,Igualdad,residential,True,84.483,"LINESTRING (-65.0185556 -32.3466026, -65.0176571 -32.3466352)",,,
731794505,False,Pedernera,residential,True,61.989,"LINESTRING (-65.0092616 -32.3460716, -65.009188 -32.3455176)",,,
731794507,False,Avenida del Sol,tertiary,False,9.696,"LINESTRING (-65.0092616 -32.3460716, -65.0091599 -32.3460865)",RP5,,
731794508,False,Avenida del Sol,tertiary,True,126.275,"LINESTRING (-65.0092616 -32.3460716, -65.0105905 -32.3459008)",RP5,,
93607679,False,El Algarrobo,residential,False,79.737,"LINESTRING (-65.0167807 -32.3456558, -65.016805 -32.344939)",,,
93607679,False,El Algarrobo,residential,True,109.706,"LINESTRING (-65.0167807 -32.3456558, -65.0167855 -32.3466424)",,,
93607739,False,Sobremonte,residential,False,168.494,"LINESTRING (-65.0167807 -32.3456558, -65.0185736 -32.3456984)",,,
93607739,False,Sobremonte,residential,True,100.729,"LINESTRING (-65.0167807 -32.3456558, -65.0157088 -32.3456326)",,,
