osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry
48413108,False,Santa Inés,residential,False,32.603,,,"LINESTRING (-55.8320394 -27.4799098, -55.8320038 -27.4802013)"
48413119,False,Sarmiento,residential,True,119.146,,,"LINESTRING (-55.83003 -27.485411, -55.8302042 -27.4843507)"
48413122,False,Avenida Leandro N. Alem,residential,True,115.604,,,"LINESTRING (-55.83003 -27.485411, -55.8311919 -27.4855467)"
363293906,False,Faustino,residential,False,13.327,,,"LINESTRING (-55.83003 -27.485411, -55.830013 -27.4855299)"
436772429,False,Avenida Leandro N. Alem,residential,False,14.942,RP206,,"LINESTRING (-55.83003 -27.485411, -55.8298798 -27.4853936)"
48413052,False,Ruta Provincial 206,secondary,True,157.684,,,"LINESTRING (-55.831076 -27.486589, -55.830013 -27.4855299)"
48413128,False,Blas López,residential,False,9.545,,,"LINESTRING (-55.831076 -27.486589, -55.8310251 -27.486662)"
436767079,False,Ruta Provincial 206,secondary,False,192.055,,30,"LINESTRING (-55.831076 -27.486589, -55.8323862 -27.4878666)"
436767081,False,Blas López,residential,True,116.461,,,"LINESTRING (-55.831076 -27.486589, -55.8311919 -27.4855467)"
436765895,False,Casiano Salas,residential,False,155.574,,,"LINESTRING (-55.8323862 -27.4878666, -55.8308204 -27.487699)"
436767079,False,Ruta Provincial 206,secondary,True,192.055,,30,"LINESTRING (-55.8323862 -27.4878666, -55.831076 -27.486589)"
533649191,False,Isolina Gallardo,residential,True,33.035,,,"LINESTRING (-55.8296928 -27.4797769, -55.8296593 -27.4800725)"
48413092,True,Avenida de Las Américas,secondary,False,231.96800000000002,RP206,60,"LINESTRING (-55.8296928 -27.4797769, -55.8312902 -27.4798748, -55.8320394 -27.4799098)"
101783054,False,Guillermo Kelsey,residential,False,138.394,,,"LINESTRING (-55.8333557 -27.4798381, -55.8340982 -27.4808941)"
363293911,True,Avenida de Las Américas,secondary,False,146.175,RP206,60,"LINESTRING (-55.8333557 -27.4798381, -55.8328153 -27.480176, -55.832718 -27.4802126, -55.83261 -27.4802205, -55.8320038 -27.4802013)"
