osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry
389753389,True,2,4ª Calle Zona 1,tertiary,False,130.827,,,"LINESTRING (-90.7878426 14.3052909, -90.7866763 14.3049637)"
402505512,False,2,1ª Avenida Zona 1,primary,True,29.239,CA-2,30,"LINESTRING (-90.7878426 14.3052909, -90.7878122 14.3055522)"
402505512,False,2,1ª Avenida Zona 1,primary,False,128.816,CA-2,30,"LINESTRING (-90.7878426 14.3052909, -90.7878724 14.30499, -90.7879126 14.3041347)"
384085006,True,2,11ª Calle Zona 1,tertiary,False,87.889,,,"LINESTRING (-90.7841666 14.2984249, -90.7849814 14.2984615)"
113897859,False,,6ª Avenida Zona 1,residential,True,121.433,,,"LINESTRING (-90.783441 14.3009915, -90.7836634 14.2999209)"
113897859,False,,6ª Avenida Zona 1,residential,False,111.625,,,"LINESTRING (-90.783441 14.3009915, -90.7832801 14.3015997, -90.7832711 14.3019756)"
114696933,True,,5ª Calle Zona 1,unclassified,False,79.562,,,"LINESTRING (-90.7845967 14.3038191, -90.7853335 14.3038663)"
403120476,True,2,4ª Avenida Zona 1,secondary,False,62.992,,70,"LINESTRING (-90.7845967 14.3038191, -90.7846946 14.3032606)"
113897859,False,,6ª Avenida Zona 1,residential,False,130.954,,,"LINESTRING (-90.7832711 14.3019756, -90.7830981 14.3031413)"
114696228,False,,7ª Calle Zona 1,unclassified,False,101.243,,,"LINESTRING (-90.7832711 14.3019756, -90.7823316 14.3019901)"
114696228,False,,7ª Calle Zona 1,unclassified,True,108.277,,,"LINESTRING (-90.7832711 14.3019756, -90.7842755 14.3020063)"
113897859,False,,6ª Avenida Zona 1,residential,True,111.625,,,"LINESTRING (-90.7832711 14.3019756, -90.7832801 14.3015997, -90.783441 14.3009915)"
113897859,False,,6ª Avenida Zona 1,residential,False,86.069,,,"LINESTRING (-90.7837816 14.2984184, -90.7837518 14.2991919)"
113897889,True,,11 Calle,residential,False,41.49,,,"LINESTRING (-90.7837816 14.2984184, -90.7841666 14.2984249)"
114696228,False,,7ª Calle Zona 1,unclassified,False,64.385,,,"LINESTRING (-90.7848668 14.3020898, -90.7842755 14.3020063)"
114696228,False,,7ª Calle Zona 1,unclassified,True,76.903,,,"LINESTRING (-90.7848668 14.3020898, -90.7855641 14.3022373)"
403120476,True,2,4ª Avenida Zona 1,secondary,False,82.97399999999999,,70,"LINESTRING (-90.7848668 14.3020898, -90.7849432 14.3015953, -90.7849915 14.3013536)"
114696936,False,,2ª Calle Zona 1,residential,False,67.985,,,"LINESTRING (-90.786484 14.3062614, -90.7858574 14.3061896)"
114696936,False,,2ª Calle Zona 1,residential,True,130.974,,,"LINESTRING (-90.786484 14.3062614, -90.7872079 14.3063691, -90.7876821 14.306459)"
113897888,True,,2ª Avenida Zona 1,residential,False,129.426,,,"LINESTRING (-90.7875389 14.2996862, -90.7873672 14.3008382)"
113898028,False,,10ª Calle Zona 1,unclassified,False,88.745,,,"LINESTRING (-90.7875389 14.2996862, -90.7883524 14.2998109)"
113898028,False,,10ª Calle Zona 1,unclassified,True,112.296,,,"LINESTRING (-90.7875389 14.2996862, -90.7865126 14.2995105)"
113897887,False,,12ª Calle Zona 1,secondary,False,92.482,,,"LINESTRING (-90.7877757 14.2983779, -90.7885681 14.2986975)"
113897887,False,,12ª Calle Zona 1,secondary,True,43.484,,,"LINESTRING (-90.7877757 14.2983779, -90.7874076 14.2982176)"
113897888,True,,2ª Avenida Zona 1,residential,False,34.714,,,"LINESTRING (-90.7877757 14.2983779, -90.787706 14.2986827)"
113897888,True,,2ª Avenida Zona 1,residential,False,113.028,,,"LINESTRING (-90.787706 14.2986827, -90.7875389 14.2996862)"
113897888,True,,2ª Avenida Zona 1,residential,False,44.51,,,"LINESTRING (-90.7866121 14.3053455, -90.7865652 14.3057432)"
114696935,True,2,3ª Calle A Zona 1,tertiary,False,131.962,,,"LINESTRING (-90.7866121 14.3053455, -90.7878013 14.3056293)"
403120476,True,2,4ª Avenida Zona 1,secondary,False,72.586,,70,"LINESTRING (-90.7853284 14.2984722, -90.7853515 14.2978198)"
384084998,True,,11ª Calle Zona 1,residential,False,257.278,,,"LINESTRING (-90.7853284 14.2984722, -90.786653 14.2985742, -90.7870763 14.2986205, -90.787706 14.2986827)"
113898025,False,,2ª Calle,residential,False,231.294,,,"LINESTRING (-90.7885122 14.2989854, -90.7906091 14.2994303)"
384084999,False,2,1ª Avenida Zona 1,secondary,False,32.575,,30,"LINESTRING (-90.7885122 14.2989854, -90.7885681 14.2986975)"
384084999,False,2,1ª Avenida Zona 1,secondary,True,23.072,,30,"LINESTRING (-90.7885122 14.2989854, -90.788472 14.2991892)"
113898025,False,,2ª Calle,residential,True,231.294,,,"LINESTRING (-90.7906091 14.2994303, -90.7885122 14.2989854)"
"[113898026, 113898027]",False,,"['1a Avenida', '1ª Calle']",residential,"[False, True]",259.78,,,"LINESTRING (-90.7906091 14.2994303, -90.7905354 14.2996789, -90.7905253 14.2996971, -90.7905011 14.2997028, -90.789526 14.2994815, -90.788472 14.2991892)"
"[113898027, 113898029]",False,,"['1a Avenida', '3ª Calle']",residential,"[False, True]",258.12,,,"LINESTRING (-90.7906091 14.2994303, -90.7906502 14.2992266, -90.7906455 14.2991889, -90.7906198 14.2991677, -90.7888519 14.2987556, -90.7885681 14.2986975)"
384084999,False,2,1ª Avenida Zona 1,secondary,False,23.072,,30,"LINESTRING (-90.788472 14.2991892, -90.7885122 14.2989854)"
384084999,False,2,1ª Avenida Zona 1,secondary,True,70.321,,30,"LINESTRING (-90.788472 14.2991892, -90.7883524 14.2998109)"
"[113898026, 113898027]",False,,"['1a Avenida', '1ª Calle']",residential,"[False, True]",259.78000000000003,,,"LINESTRING (-90.788472 14.2991892, -90.789526 14.2994815, -90.7905011 14.2997028, -90.7905253 14.2996971, -90.7905354 14.2996789, -90.7906091 14.2994303)"
113898028,False,,10ª Calle Zona 1,unclassified,False,132.453,,,"LINESTRING (-90.7852869 14.2995937, -90.7862729 14.2995126, -90.7865126 14.2995105)"
403120476,True,2,4ª Avenida Zona 1,secondary,False,124.78699999999999,,70,"LINESTRING (-90.7852869 14.2995937, -90.7853204 14.2987516, -90.7853284 14.2984722)"
113898028,False,,10ª Calle Zona 1,unclassified,False,107.438,,,"LINESTRING (-90.7883524 14.2998109, -90.7893355 14.2999723)"
113898028,False,,10ª Calle Zona 1,unclassified,True,88.745,,,"LINESTRING (-90.7883524 14.2998109, -90.7875389 14.2996862)"
384084999,False,2,1ª Avenida Zona 1,secondary,False,70.321,,30,"LINESTRING (-90.7883524 14.2998109, -90.788472 14.2991892)"
384084999,False,2,1ª Avenida Zona 1,secondary,True,76.006,,30,"LINESTRING (-90.7883524 14.2998109, -90.7882387 14.3004855)"
114696225,False,,8ª Calle Zona 1,residential,False,94.201,,,"LINESTRING (-90.7879861 14.3024028, -90.7871741 14.3020888)"
402505512,False,2,1ª Avenida Zona 1,primary,False,11.235,CA-2,30,"LINESTRING (-90.7879861 14.3024028, -90.7879915 14.3023019)"
402505512,False,2,1ª Avenida Zona 1,primary,True,57.656,CA-2,30,"LINESTRING (-90.7879861 14.3024028, -90.7879675 14.302921)"
384094236,True,,9ª Calle Zona 1,unclassified,False,32.278,,40,"LINESTRING (-90.7851997 14.3004787, -90.7854907 14.3005476)"
403120476,True,2,4ª Avenida Zona 1,secondary,False,98.876,,70,"LINESTRING (-90.7851997 14.3004787, -90.7852734 14.2998147, -90.7852869 14.2995937)"
113897887,False,,12ª Calle Zona 1,secondary,True,92.482,,,"LINESTRING (-90.7885681 14.2986975, -90.7877757 14.2983779)"
384084999,False,2,1ª Avenida Zona 1,secondary,True,32.575,,30,"LINESTRING (-90.7885681 14.2986975, -90.7885122 14.2989854)"
"[113898027, 113898029]",False,,"['1a Avenida', '3ª Calle']",residential,"[False, True]",258.12,,,"LINESTRING (-90.7885681 14.2986975, -90.7888519 14.2987556, -90.7906198 14.2991677, -90.7906455 14.2991889, -90.7906502 14.2992266, -90.7906091 14.2994303)"
943366236,False,,1ª Avenida,residential,True,59.707,,,"LINESTRING (-90.7885681 14.2986975, -90.7886121 14.2985761, -90.7889288 14.2983068)"
402505512,False,2,1ª Avenida Zona 1,primary,True,50.189,CA-2,30,"LINESTRING (-90.788041 14.3018531, -90.7879915 14.3023019)"
