osmid,oneway,highway,reversed,length,lanes,ref,geometry,name
390922631,True,residential,False,64.413,,,"LINESTRING (-91.2301761 14.6361636, -91.2303265 14.6356029)",
475066997,True,secondary,False,85.835,2,RD SOL-4,"LINESTRING (-91.2301761 14.6361636, -91.2301665 14.6362753, -91.2301373 14.6364583, -91.2300343 14.6369224)",
369363809,True,secondary,False,2.163,2,,"LINESTRING (-91.2300343 14.6369224, -91.23003 14.6369414)",
437969252,False,residential,True,49.394,,RD SOL-4,"LINESTRING (-91.2300343 14.6369224, -91.2304807 14.6370262)",
389640164,False,secondary,False,220.736,2,RD SOL-4,"LINESTRING (-91.2295408 14.6413038, -91.2295142 14.6413115, -91.2292902 14.6414018, -91.2292886 14.6414024, -91.229239 14.641431, -91.2292015 14.6414595, -91.2291198 14.6415356, -91.2289336 14.6417089, -91.22877 14.6418884, -91.2287243 14.6419384, -91.2286035 14.6420709, -91.228494 14.6421911, -91.228476 14.6422108, -91.2284048 14.6422705, -91.228323 14.6423172, -91.2282546 14.6423431, -91.2282131 14.6423626, -91.2280348 14.6424927, -91.2279811 14.6425482)",Carretera San Lucas Tolimán - Santiago Atitlán
389640164,False,secondary,True,54.581,2,RD SOL-4,"LINESTRING (-91.2295408 14.6413038, -91.2295733 14.641306, -91.2296078 14.6413168, -91.2298599 14.6414367, -91.2300013 14.641504)",Carretera San Lucas Tolimán - Santiago Atitlán
37059654,True,secondary,False,165.85000000000002,1,RD SOL-4,"LINESTRING (-91.2300013 14.641504, -91.2304195 14.6409075, -91.2306114 14.6405725, -91.230763 14.6403079, -91.2308057 14.6402334)",
389640164,False,secondary,False,54.580999999999996,2,RD SOL-4,"LINESTRING (-91.2300013 14.641504, -91.2298599 14.6414367, -91.2296078 14.6413168, -91.2295733 14.641306, -91.2295408 14.6413038)",Carretera San Lucas Tolimán - Santiago Atitlán
37059654,True,secondary,False,87.745,1,RD SOL-4,"LINESTRING (-91.2312042 14.6393967, -91.2312119 14.6393507, -91.2312442 14.6388937, -91.2312693 14.6386103)",
473811218,True,residential,False,136.139,,,"LINESTRING (-91.2312042 14.6393967, -91.2311152 14.6393738, -91.2306688 14.6392035, -91.230519 14.6391463, -91.230028 14.6389471)",
390922626,True,secondary,False,52.756,2,RD SOL-4,"LINESTRING (-91.2297325 14.6359614, -91.2301761 14.6361636)",
369370175,False,residential,False,122.43299999999999,,,"LINESTRING (-91.2297325 14.6359614, -91.2297456 14.6360349, -91.2298179 14.6363901, -91.2298316 14.6365024, -91.2298389 14.6368312, -91.2298479 14.6368543, -91.2298672 14.6368719, -91.23003 14.6369414)",
369363810,True,residential,False,100.988,,,"LINESTRING (-91.2295825 14.6348341, -91.2294907 14.6351501, -91.2294717 14.6352127, -91.2293657 14.6357171)",Camino Canton Panul
390922626,True,secondary,False,115.023,2,RD SOL-4,"LINESTRING (-91.2295825 14.6348341, -91.2295789 14.6349264, -91.2295817 14.6350271, -91.2295938 14.6351763, -91.2297171 14.6358576)",
437969252,False,residential,False,49.394,,RD SOL-4,"LINESTRING (-91.2304807 14.6370262, -91.2300343 14.6369224)",
369362154,True,residential,False,66.957,,,"LINESTRING (-91.2304807 14.6370262, -91.2304152 14.6372612, -91.2303187 14.6376076)",4a Avenida
369370094,False,residential,True,87.384,,,"LINESTRING (-91.2304807 14.6370262, -91.2305938 14.6366768, -91.2306494 14.6365019, -91.2306745 14.6362664)",4a Avenida
437969252,False,residential,True,103.442,,RD SOL-4,"LINESTRING (-91.2304807 14.6370262, -91.2308854 14.6371306, -91.2310526 14.6371737, -91.2312924 14.6372379, -91.23141 14.6372646)",
369362154,True,residential,False,31.679,,,"LINESTRING (-91.2301898 14.6380941, -91.2301333 14.6383737)",4a Avenida
369362154,True,residential,False,85.243,,,"LINESTRING (-91.230028 14.6389471, -91.2299602 14.6391181, -91.2299174 14.639246, -91.2298186 14.6395458, -91.2297856 14.6396763)",4a Avenida
390922635,True,secondary,False,108.388,1,,"LINESTRING (-91.2297856 14.6396763, -91.2297753 14.6398046, -91.2297636 14.6399505, -91.229725 14.6402326, -91.2296783 14.6404376, -91.2296184 14.6406345)",4a Avenida
369363810,True,residential,False,8.362,,,"LINESTRING (-91.2293657 14.6357171, -91.2293447 14.6357895)",Camino Canton Panul
369370147,True,residential,False,485.43800000000005,,,"LINESTRING (-91.2293657 14.6357171, -91.2289571 14.6355529, -91.2287971 14.6354762, -91.2287095 14.635456, -91.2286678 14.6354533, -91.2286149 14.6354749, -91.2283576 14.6356673, -91.2282102 14.63581, -91.2281142 14.6358746, -91.2280238 14.6359324, -91.2279724 14.6359688, -91.2279237 14.6360993, -91.227875 14.636281, -91.2278235 14.63632, -91.2276705 14.6364236, -91.2274466 14.6366726, -91.2271712 14.6370144, -91.2267887 14.637375, -91.2265843 14.6375486, -91.2262519 14.6378662, -91.2260901 14.6380207)",
369370119,False,residential,True,40.775,,,"LINESTRING (-91.2293447 14.6357895, -91.2297171 14.6358576)",
369363810,True,residential,False,205.84199999999998,,,"LINESTRING (-91.2293447 14.6357895, -91.2292752 14.635951, -91.2292028 14.636099, -91.2291027 14.6362013, -91.2289247 14.6363036, -91.2288384 14.6363843, -91.2287828 14.6364947, -91.2287828 14.6365835, -91.2287661 14.6366804, -91.2287327 14.6368553, -91.2286715 14.6370087, -91.2285463 14.6372725, -91.2285269 14.6373452, -91.2285222 14.6373826)",Camino Canton Panul
369363808,True,residential,False,39.113,,,"LINESTRING (-91.2285222 14.6373826, -91.2288484 14.6375379)",
369363810,True,residential,False,123.327,,,"LINESTRING (-91.2285222 14.6373826, -91.2285185 14.6374125, -91.2284657 14.6374851, -91.2283155 14.6377408, -91.2281541 14.6380234, -91.2281013 14.6381176, -91.2280484 14.6383787)",Camino Canton Panul
390922628,False,residential,True,46.65,,,"LINESTRING (-91.2299101 14.6374672, -91.2303187 14.6376076)",
390922629,False,residential,False,61.506,,,"LINESTRING (-91.2299101 14.6374672, -91.2298148 14.6380126)",
369363815,True,secondary,False,151.798,,,"LINESTRING (-91.2299101 14.6374672, -91.2295394 14.6373398, -91.229008 14.6371353, -91.2288484 14.6375379)",
369363815,True,secondary,False,5.79,,,"LINESTRING (-91.2288484 14.6375379, -91.2288283 14.6375862)",
369363812,True,residential,False,116.41499999999999,,,"LINESTRING (-91.2288283 14.6375862, -91.2294532 14.6378861, -91.2298148 14.6380126)",
463319939,False,secondary,False,107.177,,,"LINESTRING (-91.2288283 14.6375862, -91.2287494 14.6377758, -91.2284796 14.638489)",
369362154,True,residential,False,5.305,,,"LINESTRING (-91.2303187 14.6376076, -91.2303064 14.6376538)",4a Avenida
390922628,False,residential,False,46.65,,,"LINESTRING (-91.2303187 14.6376076, -91.2299101 14.6374672)",
390922629,False,residential,True,61.506,,,"LINESTRING (-91.2298148 14.6380126, -91.2299101 14.6374672)",
369363812,True,residential,False,41.349999999999994,,,"LINESTRING (-91.2298148 14.6380126, -91.229888 14.6380285, -91.230185 14.638093, -91.2301898 14.6380941)",
369363806,False,residential,False,62.474,,,"LINESTRING (-91.2260901 14.6380207, -91.2262403 14.6380315, -91.2264739 14.6380907, -91.2266492 14.638158)",
463319931,False,residential,False,143.982,,,"LINESTRING (-91.2260901 14.6380207, -91.2258972 14.638134, -91.2256135 14.6383413, -91.2254605 14.6385108, -91.2253867 14.6386239, -91.2253311 14.6387732, -91.2252101 14.6389536)",
369363806,False,residential,False,158.104,,,"LINESTRING (-91.2266492 14.638158, -91.2268244 14.6382387, -91.2269997 14.6383518, -91.2271499 14.6384164, -91.2274559 14.6385375, -91.2276562 14.6386128, -91.2278036 14.6386747, -91.2279733 14.6387662)",
369363806,False,residential,True,62.474,,,"LINESTRING (-91.2266492 14.638158, -91.2264739 14.6380907, -91.2262403 14.6380315, -91.2260901 14.6380207)",
369370162,False,residential,False,102.798,,,"LINESTRING (-91.2266492 14.638158, -91.2266193 14.6382671, -91.2266011 14.6383497, -91.2265983 14.6383914, -91.2266386 14.6388476, -91.2266456 14.639075)",
369363810,True,residential,False,43.953,,,"LINESTRING (-91.2280484 14.6383787, -91.2280067 14.638524, -91.22799 14.6386747, -91.2279733 14.6387662)",Camino Canton Panul
463319939,False,secondary,False,56.707,,,"LINESTRING (-91.2284796 14.638489, -91.2282709 14.6389573)",
785504074,True,residential,False,47.985,,,"LINESTRING (-91.2284796 14.638489, -91.2280484 14.6383787)",
463319939,False,secondary,True,107.177,,,"LINESTRING (-91.2284796 14.638489, -91.2287494 14.6377758, -91.2288283 14.6375862)",
785504074,True,residential,False,69.372,,,"LINESTRING (-91.2290943 14.6386774, -91.2284796 14.638489)",
463319947,True,residential,False,68.237,,,"LINESTRING (-91.2290943 14.6386774, -91.2290364 14.6387249, -91.228755 14.6391915)",
369363806,False,residential,False,38.427,,,"LINESTRING (-91.2279733 14.6387662, -91.2282709 14.6389573)",
369363806,False,residential,True,158.104,,,"LINESTRING (-91.2279733 14.6387662, -91.2278036 14.6386747, -91.2276562 14.6386128, -91.2274559 14.6385375, -91.2271499 14.6384164, -91.2269997 14.6383518, -91.2268244 14.6382387, -91.2266492 14.638158)",
463319942,False,residential,False,108.69200000000001,,,"LINESTRING (-91.2279733 14.6387662, -91.2279316 14.63896, -91.2278593 14.6390704, -91.2277981 14.6392722, -91.2277424 14.6394283, -91.2276645 14.6395575, -91.2275783 14.639649)",Camino Canton Panul
369362154,True,residential,False,10.145,,,"LINESTRING (-91.2300415 14.6388568, -91.230028 14.6389471)",4a Avenida
369363813,True,residential,False,33.073,,,"LINESTRING (-91.2300415 14.6388568, -91.2297418 14.6387906)",
785504074,True,residential,False,64.452,,,"LINESTRING (-91.2296618 14.6388631, -91.2290943 14.6386774)",
369370151,True,residential,False,76.4,,,"LINESTRING (-91.2296618 14.6388631, -91.2295025 14.6393607, -91.2294448 14.6395172)",
369363806,False,residential,True,38.427,,,"LINESTRING (-91.2282709 14.6389573, -91.2279733 14.6387662)",
463319939,False,secondary,True,56.707,,,"LINESTRING (-91.2282709 14.6389573, -91.2284796 14.638489)",
390922633,True,secondary,False,58.274,,,"LINESTRING (-91.2282709 14.6389573, -91.2283739 14.6390166, -91.228755 14.6391915)",
463319946,False,residential,False,96.036,,,"LINESTRING (-91.228755 14.6391915, -91.2282645 14.6399131)",
390922633,True,secondary,False,82.578,,,"LINESTRING (-91.228755 14.6391915, -91.2290248 14.639318, -91.2294448 14.6395172)",
390922633,True,secondary,False,40.71,,,"LINESTRING (-91.2294448 14.6395172, -91.2297856 14.6396763)",
369363811,False,residential,False,167.26,,,"LINESTRING (-91.226943 14.6396178, -91.2268359 14.6396487, -91.2266565 14.6396083, -91.2265258 14.6395989, -91.2263088 14.6396029, -91.2262587 14.639611, -91.2261419 14.6395653, -91.2260821 14.6395343, -91.2260626 14.6395303, -91.225975 14.6396285, -91.2259722 14.6396985, -91.2259166 14.6398021, -91.2259889 14.6399623, -91.2259527 14.6400914)",
369363811,False,residential,True,58.438,,,"LINESTRING (-91.226943 14.6396178, -91.2270766 14.6395855, -91.2271489 14.6395787, -91.2272101 14.6395464, -91.2272727 14.6395491, -91.2274215 14.6395935, -91.2274635 14.6396084)",
369370110,False,residential,False,76.522,,,"LINESTRING (-91.226943 14.6396178, -91.2268918 14.6395258, -91.2268125 14.6394128, -91.2267888 14.6393267, -91.2267958 14.6392298, -91.2268 14.6391369, -91.2267819 14.6391113, -91.2266887 14.6390844, -91.2266456 14.639075)",
369363811,False,residential,False,13.15,,,"LINESTRING (-91.2275783 14.639649, -91.2274635 14.6396084)",
369363811,False,residential,True,79.551,,,"LINESTRING (-91.2275783 14.639649, -91.2276774 14.639685, -91.2279097 14.6397712, -91.2281656 14.6398613, -91.2282645 14.6399131)",
463319942,False,residential,True,108.69200000000001,,,"LINESTRING (-91.2275783 14.639649, -91.2276645 14.6395575, -91.2277424 14.6394283, -91.2277981 14.6392722, -91.2278593 14.6390704, -91.2279316 14.63896, -91.2279733 14.6387662)",Camino Canton Panul
463319946,False,residential,True,96.036,,,"LINESTRING (-91.2282645 14.6399131, -91.228755 14.6391915)",
369363811,False,residential,False,79.551,,,"LINESTRING (-91.2282645 14.6399131, -91.2281656 14.6398613, -91.2279097 14.6397712, -91.2276774 14.639685, -91.2275783 14.639649)",
