osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed
402322293,False,2,RN-1,trunk,False,45.699,"LINESTRING (-92.0910128 14.9148942, -92.0905942 14.9148215)",
402322293,False,2,RN-1,trunk,True,45.841,"LINESTRING (-92.0910128 14.9148942, -92.0914328 14.9149666)",
778684042,False,,,residential,True,41.783,"LINESTRING (-92.0891239 14.9131873, -92.0890842 14.9135611)",
778684025,False,,,residential,True,116.803,"LINESTRING (-92.0888708 14.9108516, -92.0899537 14.9107601)",
778684040,False,,,residential,True,47.375,"LINESTRING (-92.0888708 14.9108516, -92.0888181 14.9112746)",
"[778684040, 778684010, 778684037]",False,,,residential,"[False, True]",347.73699999999997,"LINESTRING (-92.0888708 14.9108516, -92.0889449 14.9104212, -92.0913083 14.9102488, -92.0914112 14.9106369)",
402322293,False,2,RN-1,trunk,False,45.611,"LINESTRING (-92.0922637 14.9151097, -92.0918458 14.9150377)",
402322293,False,2,RN-1,trunk,True,13.433,"LINESTRING (-92.0922637 14.9151097, -92.0923868 14.9151308)",
402322293,False,2,RN-1,trunk,False,44.147,"LINESTRING (-92.0889234 14.9145178, -92.0885196 14.9144445)",
402322293,False,2,RN-1,trunk,True,6.353,"LINESTRING (-92.0889234 14.9145178, -92.0889815 14.9145284)",
402322293,False,2,RN-1,trunk,False,40.836,"LINESTRING (-92.0897755 14.9146727, -92.089402 14.9146048)",
402322293,False,2,RN-1,trunk,True,43.296,"LINESTRING (-92.0897755 14.9146727, -92.0901715 14.9147447)",
778684014,False,,,residential,True,63.785,"LINESTRING (-92.0928675 14.9109262, -92.0929689 14.9114914)",
778684043,False,,,residential,False,145.769,"LINESTRING (-92.0928675 14.9109262, -92.0919632 14.9109851, -92.0915153 14.9110296)",
778684043,False,,,residential,True,137.12199999999999,"LINESTRING (-92.0928675 14.9109262, -92.0929828 14.9109187, -92.0941378 14.9108089)",
778684009,False,,,residential,False,46.594,"LINESTRING (-92.0895692 14.9132219, -92.0895189 14.9136381)",
778684009,False,,,residential,False,47.949,"LINESTRING (-92.0894538 14.9141765, -92.089402 14.9146048)",
778684009,False,,,residential,True,60.275,"LINESTRING (-92.0894538 14.9141765, -92.0895189 14.9136381)",
"[778684016, 778684012]",False,,,residential,True,105.61500000000001,"LINESTRING (-92.0894538 14.9141765, -92.0898855 14.9142423, -92.0899492 14.9137184)",
879067628,False,,,residential,False,179.148,"LINESTRING (-92.0962232 14.9073254, -92.0947416 14.9065866)",
879067628,False,,,residential,True,110.01,"LINESTRING (-92.0962232 14.9073254, -92.097133 14.9077791)",
879067628,False,,,residential,False,110.01,"LINESTRING (-92.097133 14.9077791, -92.0962232 14.9073254)",
879067628,False,,,residential,True,179.148,"LINESTRING (-92.0947416 14.9065866, -92.0962232 14.9073254)",
"[879067649, 879067627]",False,,,residential,True,251.71800000000002,"LINESTRING (-92.0947416 14.9065866, -92.0942758 14.907479, -92.0931309 14.9068672)",
406463924,False,2,CA-2,primary,False,381.476,"LINESTRING (-92.0931309 14.9068672, -92.0935187 14.9082792, -92.0940009 14.9101931)",60
"[879067649, 879067627]",False,,,residential,False,251.71800000000002,"LINESTRING (-92.0931309 14.9068672, -92.0942758 14.907479, -92.0947416 14.9065866)",
879067621,False,,,residential,True,118.358,"LINESTRING (-92.0950774 14.9099676, -92.0940009 14.9101931)",
406463924,False,2,CA-2,primary,False,70.036,"LINESTRING (-92.0940009 14.9101931, -92.0941378 14.9108089)",60
879067621,False,,,residential,False,118.358,"LINESTRING (-92.0940009 14.9101931, -92.0950774 14.9099676)",
406463924,False,2,CA-2,primary,True,381.476,"LINESTRING (-92.0940009 14.9101931, -92.0935187 14.9082792, -92.0931309 14.9068672)",60
778684009,False,,,residential,False,60.275,"LINESTRING (-92.0895189 14.9136381, -92.0894538 14.9141765)",
778684009,False,,,residential,True,46.594,"LINESTRING (-92.0895189 14.9136381, -92.0895692 14.9132219)",
1063744955,False,,,residential,False,47.487,"LINESTRING (-92.0895189 14.9136381, -92.0890842 14.9135611)",
1063744955,False,,,residential,True,47.09,"LINESTRING (-92.0895189 14.9136381, -92.0899492 14.9137184)",
778684042,False,,,residential,False,41.783,"LINESTRING (-92.0890842 14.9135611, -92.0891239 14.9131873)",
778684042,False,,,residential,True,108.124,"LINESTRING (-92.0890842 14.9135611, -92.0889815 14.9145284)",
1063744955,False,,,residential,True,47.487,"LINESTRING (-92.0890842 14.9135611, -92.0895189 14.9136381)",
778684012,False,,,residential,True,31.741,"LINESTRING (-92.0899492 14.9137184, -92.0899837 14.9134349)",
1063744955,False,,,residential,False,47.09,"LINESTRING (-92.0899492 14.9137184, -92.0895189 14.9136381)",
"[778684016, 778684012]",False,,,residential,False,105.61500000000001,"LINESTRING (-92.0899492 14.9137184, -92.0898855 14.9142423, -92.0894538 14.9141765)",
406463924,False,2,CA-2,primary,True,122.364,"LINESTRING (-92.0943855 14.911883, -92.0941378 14.9108089)",60
"[778684036, 778684021]",False,,,residential,False,551.303,"LINESTRING (-92.0943855 14.911883, -92.0934703 14.911962, -92.0933841 14.9118403, -92.0926293 14.9119598, -92.0926242 14.9125195, -92.092525 14.9133123, -92.0924634 14.9137027, -92.0924424 14.913908, -92.0923868 14.9151308)",
