osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge
37055100,residential,False,False,53.347,,,,"LINESTRING (-90.3110654 15.1047686, -90.311244 15.1043209)",
408472395,primary,False,False,40.877,2,RN-17,,"LINESTRING (-90.3110654 15.1047686, -90.3106949 15.1046838)",
408472395,primary,False,True,6.953,2,RN-17,,"LINESTRING (-90.3110654 15.1047686, -90.3111291 15.1047799)",
391115391,primary,True,False,63.154,2,RN-5,8a Avenida,"LINESTRING (-90.3185041 15.1020053, -90.3183534 15.1025543)",
1242563264,residential,False,True,57.744,,,5a Calle,"LINESTRING (-90.3185041 15.1020053, -90.3179814 15.1018828)",
391115390,primary,True,False,61.972,2,RN-5,5a Calle,"LINESTRING (-90.3190675 15.1021267, -90.3185041 15.1020053)",
817623364,residential,False,False,81.058,,,,"LINESTRING (-90.3118212 15.1028309, -90.3111208 15.1025586)",
37055100,residential,False,True,101.97,,,,"LINESTRING (-90.3118212 15.1028309, -90.3115934 15.1034272, -90.3114969 15.1036928)",
230384290,residential,False,True,160.177,,,,"LINESTRING (-90.3118212 15.1028309, -90.3119056 15.1026047, -90.3119505 15.1025805, -90.3124872 15.1026364, -90.3125471 15.1026526, -90.3130952 15.1028623)",
817623364,residential,False,True,94.864,,,,"LINESTRING (-90.310298 15.1022475, -90.3111208 15.1025586)",
206004856,residential,False,False,94.499,,,,"LINESTRING (-90.310298 15.1022475, -90.3104475 15.1018708, -90.3106518 15.1014703)",
230384265,residential,False,False,94.862,,,,"LINESTRING (-90.3111208 15.1025586, -90.3114291 15.1017591)",
817623364,residential,False,False,94.864,,,,"LINESTRING (-90.3111208 15.1025586, -90.310298 15.1022475)",
817623364,residential,False,True,81.058,,,,"LINESTRING (-90.3111208 15.1025586, -90.3118212 15.1028309)",
230384263,residential,False,False,88.261,,,,"LINESTRING (-90.3106949 15.1046838, -90.3104591 15.1054442)",
408472395,primary,False,False,46.432,2,RN-17,,"LINESTRING (-90.3106949 15.1046838, -90.3102752 15.1045829)",
408472395,primary,False,True,40.877,2,RN-17,,"LINESTRING (-90.3106949 15.1046838, -90.3110654 15.1047686)",
408472395,primary,False,True,25.049,2,RN-17,,"LINESTRING (-90.3133656 15.1051444, -90.3135982 15.1051622)",
230560784,residential,False,False,113.238,,,,"LINESTRING (-90.3133656 15.1051444, -90.3133599 15.1052626, -90.3125798 15.1057554)",
408472395,primary,False,False,57.66799999999999,2,RN-17,,"LINESTRING (-90.3133656 15.1051444, -90.3131087 15.1051154, -90.3129398 15.1050963, -90.3128326 15.1050803)",
"[968555265, 968555266, 206004883]",secondary,False,False,284.203,,,2a Calle A,"LINESTRING (-90.3174706 15.099055, -90.3173343 15.0990465, -90.3171471 15.0990492, -90.3168778 15.0990532, -90.3167649 15.0990456, -90.3166927 15.0990221, -90.3166337 15.0989755, -90.3165261 15.0988423, -90.316388 15.0987257, -90.3162834 15.0986688, -90.3161734 15.0986254, -90.315806 15.0985567, -90.3149932 15.0984766)",yes
206004883,secondary,False,True,61.068999999999996,,,2a Calle A,"LINESTRING (-90.3174706 15.099055, -90.3175491 15.0990762, -90.3179905 15.0992756)",
206004856,residential,False,True,46.149,,,,"LINESTRING (-90.3109546 15.1006796, -90.310807 15.1010694)",
973071149,residential,False,False,94.692,,,,"LINESTRING (-90.3109546 15.1006796, -90.3101286 15.1003809)",
973071149,residential,False,True,24.71,,,,"LINESTRING (-90.3109546 15.1006796, -90.3111702 15.1007574)",
"[230384299, 1116115364]",residential,False,True,62.01500000000001,,,,"LINESTRING (-90.3109546 15.1006796, -90.3111063 15.1003207, -90.3111334 15.1002938, -90.3111689 15.100292, -90.3112621 15.1003314)",
408472389,primary,True,False,73.322,2,RN-5,8a Avenida,"LINESTRING (-90.317914 15.1037721, -90.3176484 15.1043796)",
"[230165498, 230165501]",primary,True,False,97.32499999999999,2,RN-5,7a Avenida,"LINESTRING (-90.3176484 15.1043796, -90.3177012 15.1043954, -90.3177655 15.1044053, -90.3178196 15.1043935, -90.3178619 15.1043658, -90.3182558 15.1038311)",
"[230165513, 408472397]",residential,False,False,159.815,,,"['8a Calle', '9a Avenida']","LINESTRING (-90.3176484 15.1043796, -90.317451 15.1043051, -90.3173788 15.1042717, -90.317324 15.1042303, -90.3172955 15.1041919, -90.3172871 15.1041547, -90.3172839 15.1041154, -90.3172915 15.1040551, -90.317308 15.1039871, -90.3173756 15.1037828, -90.3175109 15.1031784)",
"[817632681, 253280538, 253280540]",primary,False,False,88.508,2,RN-5,8a Avenida,"LINESTRING (-90.3176484 15.1043796, -90.3175998 15.1044662, -90.3173235 15.1049596, -90.317255 15.1050791)",yes
230384269,residential,False,False,9.909,,,,"LINESTRING (-90.3102752 15.1045829, -90.3102459 15.1046674)",
408472395,primary,False,True,46.432,2,RN-17,,"LINESTRING (-90.3102752 15.1045829, -90.3106949 15.1046838)",
408472395,primary,False,True,26.77,2,RN-17,,"LINESTRING (-90.3125856 15.1050472, -90.3128326 15.1050803)",
408472395,primary,False,False,159.16,2,RN-17,,"LINESTRING (-90.3125856 15.1050472, -90.3117511 15.104894, -90.3111291 15.1047799)",
