osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge
132380291,True,11 Calle,secondary,False,12.467,"LINESTRING (-88.5932019 15.7299002, -88.593318 15.7299093)",,
1180285375,True,12 Avenida,tertiary,False,44.98,"LINESTRING (-88.5932019 15.7299002, -88.5932056 15.7303047)",,
388773409,False,11 Calle,residential,False,325.13500000000005,"LINESTRING (-88.5932019 15.7299002, -88.593125 15.7299059, -88.5930072 15.7299047, -88.5929345 15.7299057, -88.5928693 15.72992, -88.5925686 15.7299608, -88.5925012 15.7299592, -88.5924638 15.729941, -88.5924357 15.7299291, -88.5924067 15.729907, -88.5923843 15.7298788, -88.5923826 15.7298521, -88.5923905 15.7298139, -88.5924192 15.7297588, -88.5924368 15.7296953, -88.5925862 15.7292673, -88.5925919 15.729203, -88.5925862 15.7291575, -88.592577 15.7290944, -88.5925544 15.7290569, -88.5925265 15.7290217, -88.592157 15.7287725, -88.5920009 15.7287283, -88.5918942 15.7287363, -88.591626 15.7287466, -88.5914538 15.7287593, -88.5913738 15.7287415)",,
638941897,False,17 Calle,residential,True,9.072,"LINESTRING (-88.5938901 15.7237147, -88.5939744 15.7237232)",,
651732514,True,12 Avenida,secondary,False,115.013,"LINESTRING (-88.5938901 15.7237147, -88.5937723 15.7247428)",,
638941897,False,17 Calle,residential,False,105.50899999999999,"LINESTRING (-88.5938901 15.7237147, -88.5938181 15.7237074, -88.5936843 15.7236555, -88.5929196 15.7235764)",,
132365817,False,14 Calle,tertiary,False,102.54,"LINESTRING (-88.5935378 15.7267927, -88.592584 15.7267062)",,
132365817,False,14 Calle,tertiary,True,9.816,"LINESTRING (-88.5935378 15.7267927, -88.593629 15.726802)",,
651732518,True,12 Avenida,secondary,False,96.439,"LINESTRING (-88.5935378 15.7267927, -88.5935188 15.7276598)",,
132365498,False,7a Avenida,residential,False,113.883,"LINESTRING (-88.5992541 15.7252885, -88.5991483 15.7263076)",,
132365498,False,7a Avenida,residential,True,119.31,"LINESTRING (-88.5992541 15.7252885, -88.5993656 15.7242209)",,
132365823,False,16 Calle,residential,False,117.641,"LINESTRING (-88.5992541 15.7252885, -88.5981608 15.7251799)",,
132365492,False,18 Calle,residential,True,118.452,"LINESTRING (-88.5983889 15.7230714, -88.5994895 15.7231828)",,
132366560,False,8a Avenida,residential,False,115.255,"LINESTRING (-88.5983889 15.7230714, -88.59828 15.7241026)",,
132365492,False,18 Calle,residential,False,118.452,"LINESTRING (-88.5994895 15.7231828, -88.5983889 15.7230714)",,
132365498,False,7a Avenida,residential,False,116.191,"LINESTRING (-88.5994895 15.7231828, -88.5993656 15.7242209)",,
