osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
292349512,Nəsib Bəy Yusifbəyli Küçəsi,residential,30,False,True,402.8229999999999,"LINESTRING (46.7542392 39.8164291, 46.7544222 39.8164642, 46.7546173 39.8164987, 46.7548152 39.8165224, 46.7549465 39.8165301, 46.7551115 39.8165321, 46.7552523 39.8165218, 46.7554984 39.8164976, 46.7557237 39.8164755, 46.7560047 39.8164611, 46.7561906 39.8164552, 46.7562508 39.8164435, 46.756287 39.8164086, 46.7563239 39.8163509, 46.7563681 39.8162412, 46.7564922 39.815783, 46.7565779 39.815423, 46.7566417 39.8151863, 46.7566551 39.8151034, 46.7566585 39.8150338, 46.7566551 39.8149849, 46.7566364 39.8148994, 46.7565834 39.8147701, 46.7565163 39.8146094, 46.7564593 39.8144461)",,,
292350755,Nəsib Bəy Yusifbəyli Küçəsi,residential,30,False,False,344.905,"LINESTRING (46.7542392 39.8164291, 46.7544343 39.8162715, 46.7544857 39.8162393, 46.7545348 39.8162138, 46.7549989 39.8161129, 46.7554737 39.8160053, 46.7555138 39.8159852, 46.7555568 39.8159512, 46.7556017 39.8158591, 46.7557787 39.8153595, 46.7557821 39.8153135, 46.7557794 39.8152775, 46.755766 39.8152198, 46.7554156 39.8145369, 46.7552068 39.8143384, 46.7551773 39.8142759, 46.7551939 39.8141361)",,,
292350755,Nəsib Bəy Yusifbəyli Küçəsi,residential,30,False,True,26.076999999999998,"LINESTRING (46.7542392 39.8164291, 46.7540708 39.816536, 46.7540009 39.8165756)",,,
92442716,28 May küçəsi,tertiary,,False,True,82.402,"LINESTRING (46.746678 39.8201099, 46.7476212 39.8199538)",,,
334732906,28 May küçəsi,living_street,,False,False,89.19,"LINESTRING (46.746678 39.8201099, 46.7466776 39.8197082, 46.7466784 39.8193078)",,,
380113455,Dədə Qorqud küçəsi,residential,40,False,False,54.561,"LINESTRING (46.756474 39.8209244, 46.7560771 39.8213089)",,,
380113455,Dədə Qorqud küçəsi,residential,40,False,True,105.85499999999999,"LINESTRING (46.756474 39.8209244, 46.7570017 39.8203896, 46.7571585 39.8202334, 46.7572257 39.8201675)",,,
292349505,Aqil Quliyev Küçəsi,residential,,False,True,107.46199999999999,"LINESTRING (46.7572939 39.8166324, 46.7568102 39.8169763, 46.756811 39.8169928, 46.7568282 39.8173467, 46.7568297 39.8174362)",,,
92442716,28 May küçəsi,tertiary,,False,False,82.402,"LINESTRING (46.7476212 39.8199538, 46.746678 39.8201099)",,,
841607466,Həsən Əliyev Küçəsi,residential,,False,False,125.923,"LINESTRING (46.7476212 39.8199538, 46.7469608 39.8189413)",,,
841607467,Həsən Əliyev Küçəsi,tertiary,,False,True,187.744,"LINESTRING (46.7476212 39.8199538, 46.7477158 39.8201036, 46.7477552 39.8201638, 46.7478524 39.820309, 46.7486211 39.8214574)",,,
356731080,Azərbaycan prospekti,primary,60,False,True,170.574,"LINESTRING (46.7572257 39.8201675, 46.7571506 39.8201222, 46.7566544 39.8198373, 46.7561753 39.8195623, 46.7558706 39.8193859, 46.7556293 39.8192457)",4,rd3,
380113455,Dədə Qorqud küçəsi,residential,40,False,False,105.85499999999999,"LINESTRING (46.7572257 39.8201675, 46.7571585 39.8202334, 46.7570017 39.8203896, 46.756474 39.8209244)",,,
805952984,28 May küçəsi,residential,,False,True,47.355,"LINESTRING (46.7469608 39.8189413, 46.7466784 39.8193078)",,,
841607466,Həsən Əliyev Küçəsi,residential,,False,True,125.923,"LINESTRING (46.7469608 39.8189413, 46.7476212 39.8199538)",,,
805952984,28 May küçəsi,residential,,False,False,42.510999999999996,"LINESTRING (46.7469608 39.8189413, 46.7471052 39.8187578, 46.7472838 39.818661)",,,
745538681,Zeynalabdin Tağıyev küçəsi,tertiary,40,False,False,112.834,"LINESTRING (46.7488293 39.8151157, 46.7500803 39.8147896)",2,,
92442756,Abbasqulu Ağa Bakıxanov küçəsi,tertiary,40,False,False,111.262,"LINESTRING (46.7488293 39.8151157, 46.7488722 39.8151843, 46.7488854 39.8152054, 46.7493069 39.8159919, 46.7493318 39.8160387)",2,,
745538681,Zeynalabdin Tağıyev küçəsi,tertiary,40,False,True,116.49,"LINESTRING (46.7488293 39.8151157, 46.747614 39.8154539, 46.7475462 39.8154708)",2,,
292349512,Nəsib Bəy Yusifbəyli Küçəsi,residential,30,False,False,402.8229999999999,"LINESTRING (46.7564593 39.8144461, 46.7565163 39.8146094, 46.7565834 39.8147701, 46.7566364 39.8148994, 46.7566551 39.8149849, 46.7566585 39.8150338, 46.7566551 39.8151034, 46.7566417 39.8151863, 46.7565779 39.815423, 46.7564922 39.815783, 46.7563681 39.8162412, 46.7563239 39.8163509, 46.756287 39.8164086, 46.7562508 39.8164435, 46.7561906 39.8164552, 46.7560047 39.8164611, 46.7557237 39.8164755, 46.7554984 39.8164976, 46.7552523 39.8165218, 46.7551115 39.8165321, 46.7549465 39.8165301, 46.7548152 39.8165224, 46.7546173 39.8164987, 46.7544222 39.8164642, 46.7542392 39.8164291)",,,
495795507,Hacı Zeynalabdin Tağıyev Küçəsi,residential,40,False,True,115.49900000000001,"LINESTRING (46.7564593 39.8144461, 46.75613 39.8143246, 46.7560804 39.8143052, 46.7559403 39.8142504, 46.755711 39.8141685, 46.7555775 39.8141448, 46.7553958 39.814134, 46.7551939 39.8141361)",,,
92510689,Aida İmanquliyeva küçəsi,residential,40,False,False,80.88900000000001,"LINESTRING (46.7556293 39.8192457, 46.7557108 39.8191684, 46.7557351 39.8191439, 46.7559244 39.8189529, 46.7562034 39.8186672)",2,,
356731080,Azərbaycan prospekti,primary,60,False,False,170.574,"LINESTRING (46.7556293 39.8192457, 46.7558706 39.8193859, 46.7561753 39.8195623, 46.7566544 39.8198373, 46.7571506 39.8201222, 46.7572257 39.8201675)",4,rd3,
379459564,Azərbaycan prospekti,primary,40,False,True,35.568,"LINESTRING (46.7556293 39.8192457, 46.7553837 39.8191056, 46.7552939 39.8190561)",4,rd3,
380113455,Dədə Qorqud küçəsi,residential,40,False,True,54.561,"LINESTRING (46.7560771 39.8213089, 46.756474 39.8209244)",,,
382872730,Cəfər Mövsümov küçəsi,residential,40,False,False,214.35500000000002,"LINESTRING (46.7560771 39.8213089, 46.7560348 39.8212615, 46.7551697 39.8202922, 46.754972 39.820052, 46.754686 39.8197047)",2,,
92510689,Aida İmanquliyeva küçəsi,residential,40,False,True,80.889,"LINESTRING (46.7562034 39.8186672, 46.7559244 39.8189529, 46.7557351 39.8191439, 46.7557108 39.8191684, 46.7556293 39.8192457)",2,,
292349429,Məhəmməd Əsədov küçəsi,tertiary,40,False,False,39.535,"LINESTRING (46.7562034 39.8186672, 46.7562272 39.8186802, 46.7565806 39.8188733)",2,,
"[898489309, 356731207]","['Aida İmanquliyeva küçəsi', 'Կարո Ալվարյան փողոց']",residential,40,True,False,171.096,"LINESTRING (46.7562034 39.8186672, 46.7573047 39.8175248, 46.7573279 39.817488, 46.7573407 39.8174123)",2,,
379469579,,secondary,40,False,False,16.987,"LINESTRING (46.7512505 39.8220946, 46.7513336 39.8222334)",4,,
121492739,Mirzə Fətəli Axundzadə Küçəsi,residential,,False,False,109.391,"LINESTRING (46.7512505 39.8220946, 46.75119 39.8221151, 46.7511511 39.8221283, 46.7510418 39.8221647, 46.7500754 39.8224861)",,,
379469582,Məhəmməd Əmin Rəsulzadə küçəsi,secondary,40,False,True,161.00900000000001,"LINESTRING (46.7512505 39.8220946, 46.750577 39.8208868, 46.7505484 39.8208355, 46.7505055 39.8207645)",4,,
92442759,Həsən Əliyev Küçəsi,tertiary,,False,True,103.21000000000001,"LINESTRING (46.7505055 39.8207645, 46.7504454 39.82079, 46.7502996 39.820879, 46.7501989 39.8209198, 46.7500524 39.8209714, 46.7496246 39.8211193, 46.7494336 39.8211853)",,,
359746901,Թումանյան 1-ին փակ,residential,,False,False,160.405,"LINESTRING (46.7505055 39.8207645, 46.7505741 39.8207413, 46.7515319 39.8204373, 46.7516131 39.8204063, 46.7516678 39.8203556, 46.7516859 39.8202928, 46.7516762 39.8202218, 46.7515522 39.8199904, 46.7515221 39.8199269)",,,
379469582,Məhəmməd Əmin Rəsulzadə küçəsi,secondary,40,False,False,161.009,"LINESTRING (46.7505055 39.8207645, 46.7505484 39.8208355, 46.750577 39.8208868, 46.7512505 39.8220946)",4,,
