osmid,highway,oneway,reversed,length,geometry,name,maxspeed,lanes,bridge
125728047,residential,False,False,156.655,"LINESTRING (120.3796051 15.6182805, 120.3794704 15.6182696, 120.3793457 15.6182722, 120.3791982 15.618279, 120.3790814 15.6182844, 120.3790366 15.6182861, 120.3788567 15.6182927, 120.3784618 15.6183071, 120.3783446 15.6183093, 120.3782178 15.6183084, 120.3781436 15.6183052)",,,,
125728047,residential,False,True,143.44,"LINESTRING (120.3796051 15.6182805, 120.3796917 15.6182942, 120.379791 15.6183213, 120.379921 15.6183665, 120.3800391 15.6184104, 120.3802201 15.6184698, 120.3805111 15.6185563, 120.3808779 15.6186778)",,,,
653066751,residential,False,False,129.45499999999998,"LINESTRING (120.3796051 15.6182805, 120.3796723 15.6181856, 120.3797371 15.6181058, 120.3797853 15.6180464, 120.3798366 15.6179798, 120.3798852 15.6179168, 120.3799345 15.6178528, 120.3800096 15.6177553, 120.3800509 15.6177017, 120.3801096 15.6176255, 120.3801594 15.6175608, 120.3802022 15.6175053, 120.3803031 15.6173318)",,,,
125728025,residential,False,False,288.51300000000003,"LINESTRING (120.3776908 15.6152047, 120.3776626 15.615361, 120.377648 15.6154068, 120.3776251 15.6154811, 120.3776061 15.6155371, 120.3775734 15.6156051, 120.377542 15.6156632, 120.3774481 15.6157911, 120.3773971 15.6158802, 120.3773502 15.6159732, 120.3773195 15.6160615, 120.3772764 15.6161643, 120.3772455 15.6162625, 120.3772214 15.6163813, 120.377208 15.6164989, 120.3772013 15.6166177, 120.3771865 15.6169328, 120.3771812 15.6171291, 120.3771731 15.6172945, 120.3771491 15.6174379, 120.3771222 15.6175606, 120.3770815 15.6176914)",,,,
125728057,residential,False,False,90.089,"LINESTRING (120.3776908 15.6152047, 120.3778115 15.6152202, 120.3779469 15.6152551, 120.3781253 15.615308, 120.3782178 15.6153403, 120.3782929 15.6153829, 120.3783325 15.6154107, 120.378368 15.6154385, 120.3784076 15.6154817, 120.3784405 15.6155211)",,,,
125728057,residential,False,True,316.127,"LINESTRING (120.3776908 15.6152047, 120.3775929 15.6151427, 120.3775151 15.6151014, 120.3774561 15.61506, 120.3773676 15.6149851, 120.3773046 15.6149141, 120.3772442 15.6148353, 120.3772291 15.6148082, 120.3772174 15.6147759, 120.3772134 15.6147526, 120.3772147 15.614732, 120.3772214 15.6147042, 120.3772321 15.6146784, 120.3772831 15.6145938, 120.3773069 15.6145547, 120.37733 15.6145201, 120.3773609 15.6144827, 120.3773998 15.6144491, 120.3774347 15.6144299, 120.3774749 15.6144078, 120.3775047 15.6143985, 120.377554 15.6143832, 120.3776385 15.6143716, 120.3777082 15.6143703, 120.3777793 15.6143768, 120.3779054 15.6143975, 120.3780623 15.6144336, 120.3781758 15.6144526, 120.3782286 15.6144646, 120.3782728 15.6144866, 120.378301 15.6145124, 120.3783352 15.6145395, 120.37836 15.614564, 120.3783808 15.6145976, 120.378411 15.614617, 120.3784219 15.6146735, 120.3784244 15.6147397, 120.3784391 15.6149528, 120.3784478 15.6150167, 120.3784633 15.6150775, 120.3784834 15.6151388, 120.378521 15.6152344, 120.3785533 15.6153029, 120.3785786 15.6153532)",,,,
820260614,unclassified,False,False,7.365,"LINESTRING (120.3785994 15.6197776, 120.3785936 15.6198436)",Mabini Street,30,,
820260615,secondary,True,False,9.096,"LINESTRING (120.3785994 15.6197776, 120.378675 15.6198149)",Mayantoc - Malacampa Road,40,,
"[786135099, 347805863]",residential,False,False,182.78100000000006,"LINESTRING (120.3785994 15.6197776, 120.3786135 15.6194566, 120.3786469 15.6190411, 120.3786524 15.6189438, 120.3786463 15.6188509, 120.3786363 15.6188056, 120.3786235 15.6187695, 120.3786014 15.6187243, 120.3785759 15.6186784, 120.378533 15.6186197, 120.3784861 15.6185654, 120.3784391 15.6185228, 120.3783875 15.6184847, 120.3783265 15.6184524, 120.3782652 15.6184269, 120.3782058 15.6184123, 120.3781327 15.618402)",,,,
767455771,secondary,False,True,6.384,"LINESTRING (120.3766561 15.6194068, 120.3766461 15.6194634)",Provincial Road 2,40,2,
767455771,secondary,False,False,172.09300000000002,"LINESTRING (120.3766561 15.6194068, 120.3766675 15.6193391, 120.3766903 15.6191763, 120.3767044 15.6190969, 120.3767191 15.6190433, 120.376742 15.6189723, 120.3767627 15.6189119, 120.3767929 15.6188328, 120.3768224 15.6187656, 120.3768408 15.6187285, 120.3768498 15.6187103, 120.3768915 15.6186261, 120.3769706 15.6184944, 120.3772898 15.6180062)",Provincial Road 2,40,2,
820260615,secondary,True,False,92.962,"LINESTRING (120.3766561 15.6194068, 120.3770473 15.6194921, 120.3775018 15.6195954)",Mayantoc - Malacampa Road,40,,
820260616,tertiary,False,False,36.824,"LINESTRING (120.3770815 15.6176914, 120.3773877 15.6178421)",Provincial Road 2,,,
125728025,residential,False,True,288.513,"LINESTRING (120.3770815 15.6176914, 120.3771222 15.6175606, 120.3771491 15.6174379, 120.3771731 15.6172945, 120.3771812 15.6171291, 120.3771865 15.6169328, 120.3772013 15.6166177, 120.377208 15.6164989, 120.3772214 15.6163813, 120.3772455 15.6162625, 120.3772764 15.6161643, 120.3773195 15.6160615, 120.3773502 15.6159732, 120.3773971 15.6158802, 120.3774481 15.6157911, 120.377542 15.6156632, 120.3775734 15.6156051, 120.3776061 15.6155371, 120.3776251 15.6154811, 120.377648 15.6154068, 120.3776626 15.615361, 120.3776908 15.6152047)",,,,
"[820260616, 908724695, 125728031]",tertiary,False,True,370.73300000000006,"LINESTRING (120.3770815 15.6176914, 120.3765744 15.6174732, 120.3760672 15.6172593, 120.3755252 15.6170308, 120.3754981 15.6170194, 120.3753062 15.616929, 120.3746999 15.6166793, 120.3746473 15.6166576, 120.3743976 15.6165533, 120.374224 15.6165028, 120.3738876 15.6164178)","['San Bartolome - Cub-Cub Road', 'Provincial Road 2']",,2,yes
156081955,residential,False,True,10.827,"LINESTRING (120.3781436 15.6183052, 120.3781327 15.618402)",,,,
125728047,residential,False,True,156.655,"LINESTRING (120.3781436 15.6183052, 120.3782178 15.6183084, 120.3783446 15.6183093, 120.3784618 15.6183071, 120.3788567 15.6182927, 120.3790366 15.6182861, 120.3790814 15.6182844, 120.3791982 15.618279, 120.3793457 15.6182722, 120.3794704 15.6182696, 120.3796051 15.6182805)",,,,
786135098,residential,False,False,97.40299999999999,"LINESTRING (120.3781436 15.6183052, 120.3780797 15.6182916, 120.3780167 15.6182748, 120.3779174 15.6182438, 120.3775407 15.6181012, 120.3772898 15.6180062)",,,,
125728057,residential,False,True,90.089,"LINESTRING (120.3784405 15.6155211, 120.3784076 15.6154817, 120.378368 15.6154385, 120.3783325 15.6154107, 120.3782929 15.6153829, 120.3782178 15.6153403, 120.3781253 15.615308, 120.3779469 15.6152551, 120.3778115 15.6152202, 120.3776908 15.6152047)",,,,
986517292,secondary,False,False,23.875,"LINESTRING (120.3784405 15.6155211, 120.3784713 15.6154753, 120.3785042 15.6154327, 120.378539 15.6153939, 120.3785786 15.6153532)",Mayantoc- San Jose -Tarlac City- Road,60,,
