osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed
24529478,2,Enverga Street,residential,False,True,46.572,"LINESTRING (121.6061707 14.6620928, 121.6059843 14.662096, 121.6058183 14.6621077, 121.6057388 14.6621168)",,
24529478,2,Enverga Street,residential,False,False,147.668,"LINESTRING (121.6018121 14.6626306, 121.6020327 14.6625028, 121.6020803 14.6624814, 121.6021366 14.6624639, 121.6022057 14.6624567, 121.6024397 14.6624217, 121.6025008 14.6624081, 121.6025598 14.6623841, 121.6027884 14.6622504, 121.6028461 14.6622193, 121.6029044 14.6622011, 121.6029695 14.6621875, 121.6030788 14.6621758)",,
"[867201600, 24529479]",,R. Macasaet Street,residential,False,"[False, True]",358.511,"LINESTRING (121.6018121 14.6626306, 121.6017129 14.6622868, 121.6016974 14.6622232, 121.6016934 14.6621797, 121.6016974 14.662144, 121.6017088 14.6621194, 121.601735 14.6620954, 121.601845 14.6620467, 121.6020253 14.661976, 121.6021293 14.6619429, 121.6023479 14.6618975, 121.6023794 14.6618858, 121.6024029 14.6618768, 121.6024163 14.6618586, 121.6024216 14.6618307, 121.6024183 14.6617561, 121.6024029 14.661385, 121.6024032 14.6613536, 121.6024075 14.6613315, 121.6024122 14.6613211, 121.6024256 14.6613147, 121.6024511 14.6613111, 121.6026744 14.661315, 121.6028759 14.6613069, 121.6029433 14.6613098, 121.6029641 14.6613156, 121.6029795 14.6613267, 121.6029909 14.6613438, 121.6029976 14.6613695, 121.6030011 14.6614284, 121.6030104 14.6615161, 121.6030271 14.661651, 121.60306 14.6618398, 121.6030761 14.6619566, 121.6030808 14.6620681, 121.6030788 14.6621758)",,
342929827,,V. Larosa Street,residential,False,False,303.023,"LINESTRING (121.6018121 14.6626306, 121.6020736 14.6634389, 121.6021454 14.6636555, 121.6022158 14.6638476, 121.6024284 14.6643272, 121.6024484 14.664397, 121.6024592 14.6644684, 121.6024625 14.6645404, 121.6024615 14.6652488)",,
24529478,2,Enverga Street,residential,False,False,117.357,"LINESTRING (121.6030788 14.6621758, 121.6041691 14.6621395)",,
24529478,2,Enverga Street,residential,False,True,147.668,"LINESTRING (121.6030788 14.6621758, 121.6029695 14.6621875, 121.6029044 14.6622011, 121.6028461 14.6622193, 121.6027884 14.6622504, 121.6025598 14.6623841, 121.6025008 14.6624081, 121.6024397 14.6624217, 121.6022057 14.6624567, 121.6021366 14.6624639, 121.6020803 14.6624814, 121.6020327 14.6625028, 121.6018121 14.6626306)",,
"[867201600, 24529479]",,R. Macasaet Street,residential,False,"[False, True]",358.5109999999999,"LINESTRING (121.6030788 14.6621758, 121.6030808 14.6620681, 121.6030761 14.6619566, 121.60306 14.6618398, 121.6030271 14.661651, 121.6030104 14.6615161, 121.6030011 14.6614284, 121.6029976 14.6613695, 121.6029909 14.6613438, 121.6029795 14.6613267, 121.6029641 14.6613156, 121.6029433 14.6613098, 121.6028759 14.6613069, 121.6026744 14.661315, 121.6024511 14.6613111, 121.6024256 14.6613147, 121.6024122 14.6613211, 121.6024075 14.6613315, 121.6024032 14.6613536, 121.6024029 14.661385, 121.6024183 14.6617561, 121.6024216 14.6618307, 121.6024163 14.6618586, 121.6024029 14.6618768, 121.6023794 14.6618858, 121.6023479 14.6618975, 121.6021293 14.6619429, 121.6020253 14.661976, 121.601845 14.6620467, 121.601735 14.6620954, 121.6017088 14.6621194, 121.6016974 14.662144, 121.6016934 14.6621797, 121.6016974 14.6622232, 121.6017129 14.6622868, 121.6018121 14.6626306)",,
24529479,,R. Macasaet Street,residential,False,False,321.08299999999997,"LINESTRING (121.6030788 14.6621758, 121.6030493 14.6625222, 121.6030405 14.6626935, 121.6030452 14.6628745, 121.6030707 14.6632663, 121.6030841 14.663363, 121.603111 14.6635005, 121.6032578 14.6642102, 121.6032712 14.6642764, 121.6032746 14.664336, 121.6033175 14.6650412)",,
217507568,2,C. P. Garcia Boulevard,tertiary,False,False,39.948,"LINESTRING (121.6042844 14.6646526, 121.6045241 14.6643782)",,
319848552,2,Real - Infanta Road,primary,False,False,24.394,"LINESTRING (121.6042844 14.6646526, 121.6042053 14.6648582)",601,80
