osmid,oneway,lanes,highway,reversed,length,geometry
816706476,True,2,primary,False,137.481,"LINESTRING (122.5390527 11.2599629, 122.5380684 11.2607354)"
246514902,False,,primary,False,112.542,"LINESTRING (122.5390527 11.2599629, 122.5394602 11.2603711, 122.5397991 11.2606607)"
816706476,True,2,primary,False,72.752,"LINESTRING (122.536883 11.2616882, 122.5363156 11.2620323)"
918548721,False,,residential,False,129.636,"LINESTRING (122.536883 11.2616882, 122.5375888 11.2626263)"
782311601,False,,residential,True,61.27,"LINESTRING (122.5359214 11.2622581, 122.5356786 11.2617612)"
816706476,True,2,primary,False,153.514,"LINESTRING (122.5359214 11.2622581, 122.5353579 11.2625664, 122.5346528 11.2628509)"
246514910,False,,tertiary,False,99.798,"LINESTRING (122.5338708 11.2639571, 122.5337949 11.2639807, 122.5335692 11.2641617, 122.5334697 11.2642396, 122.5333566 11.264299, 122.5332242 11.2643251, 122.5330709 11.2643235)"
246960641,False,,primary,True,34.652,"LINESTRING (122.5338708 11.2639571, 122.5339219 11.2640786, 122.5339873 11.264247)"
816706477,False,,primary,False,151.731,"LINESTRING (122.5338708 11.2639571, 122.5341249 11.2634741, 122.5341837 11.2633738, 122.5343374 11.2631209, 122.5345687 11.2629133, 122.5346528 11.2628509)"
246960641,False,,primary,True,207.238,"LINESTRING (122.5339873 11.264247, 122.5340692 11.266109)"
246960641,False,,primary,False,34.652,"LINESTRING (122.5339873 11.264247, 122.5339219 11.2640786, 122.5338708 11.2639571)"
274162278,False,,tertiary,False,340.96400000000006,"LINESTRING (122.5339873 11.264247, 122.5342307 11.2639549, 122.5344052 11.2636083, 122.5346415 11.2633298, 122.5349285 11.263183, 122.5353427 11.2630503, 122.5358339 11.2629249, 122.5363094 11.2627658, 122.5365176 11.2627483)"
246580760,False,,tertiary,False,92.743,"LINESTRING (122.5330709 11.2643235, 122.532399 11.2638122)"
246514910,False,,tertiary,True,99.798,"LINESTRING (122.5330709 11.2643235, 122.5332242 11.2643251, 122.5333566 11.264299, 122.5334697 11.2642396, 122.5335692 11.2641617, 122.5337949 11.2639807, 122.5338708 11.2639571)"
246519783,False,,tertiary,True,179.858,"LINESTRING (122.5330709 11.2643235, 122.5328089 11.2646798, 122.5322192 11.2657063)"
246960641,False,,primary,False,207.238,"LINESTRING (122.5340692 11.266109, 122.5339873 11.264247)"
246580759,True,2,tertiary,False,76.718,"LINESTRING (122.5386544 11.2593942, 122.5390527 11.2599629)"
916204098,False,,residential,False,54.748,"LINESTRING (122.5386544 11.2593942, 122.5390497 11.2590907)"
246580755,False,,residential,True,72.669,"LINESTRING (122.5376901 11.2601974, 122.5380684 11.2607354)"
246580759,True,2,tertiary,False,138.023,"LINESTRING (122.5376901 11.2601974, 122.5381305 11.2598078, 122.5386544 11.2593942)"
246514902,False,,primary,True,112.542,"LINESTRING (122.5397991 11.2606607, 122.5394602 11.2603711, 122.5390527 11.2599629)"
"[246580757, 274162278]",False,,tertiary,True,279.111,"LINESTRING (122.5397991 11.2606607, 122.5381015 11.2622647, 122.5379453 11.2623905)"
246580755,False,,residential,False,72.669,"LINESTRING (122.5380684 11.2607354, 122.5376901 11.2601974)"
816706476,True,2,primary,False,112.99900000000001,"LINESTRING (122.5380684 11.2607354, 122.5378844 11.2608838, 122.5372682 11.261381)"
246580756,False,,residential,False,71.921,"LINESTRING (122.5368481 11.2608824, 122.5372682 11.261381)"
246580759,True,2,tertiary,False,119.303,"LINESTRING (122.5368481 11.2608824, 122.5376901 11.2601974)"
246580756,False,,residential,True,71.921,"LINESTRING (122.5372682 11.261381, 122.5368481 11.2608824)"
816706476,True,2,primary,False,7.798,"LINESTRING (122.5372682 11.261381, 122.5372126 11.2614251)"
246960636,False,,residential,True,78.642,"LINESTRING (122.5315898 11.2654093, 122.531655 11.2653917, 122.5318097 11.2654407, 122.5322192 11.2657063)"
246519783,False,,tertiary,False,179.858,"LINESTRING (122.5322192 11.2657063, 122.5328089 11.2646798, 122.5330709 11.2643235)"
246960636,False,,residential,False,78.642,"LINESTRING (122.5322192 11.2657063, 122.5318097 11.2654407, 122.531655 11.2653917, 122.5315898 11.2654093)"
274162284,False,,residential,False,133.821,"LINESTRING (122.5372126 11.2614251, 122.5379453 11.2623905)"
816706476,True,2,primary,False,46.345,"LINESTRING (122.5372126 11.2614251, 122.536883 11.2616882)"
816706476,True,2,primary,False,49.784,"LINESTRING (122.5363156 11.2620323, 122.5359214 11.2622581)"
274162291,False,,residential,True,82.90100000000001,"LINESTRING (122.5363156 11.2620323, 122.5364006 11.2622283, 122.5364424 11.2623993, 122.5365176 11.2627483)"
274162278,False,,tertiary,True,46.893,"LINESTRING (122.5379453 11.2623905, 122.5375888 11.2626263)"
274162284,False,,residential,True,133.821,"LINESTRING (122.5379453 11.2623905, 122.5372126 11.2614251)"
"[246580757, 274162278]",False,,tertiary,False,279.111,"LINESTRING (122.5379453 11.2623905, 122.5381015 11.2622647, 122.5397991 11.2606607)"
274162278,False,,tertiary,False,46.893,"LINESTRING (122.5375888 11.2626263, 122.5379453 11.2623905)"
918548721,False,,residential,True,129.636,"LINESTRING (122.5375888 11.2626263, 122.536883 11.2616882)"
274162278,False,,tertiary,True,63.43000000000001,"LINESTRING (122.5375888 11.2626263, 122.5374689 11.2626959, 122.5373848 11.2627245, 122.5372206 11.2627582, 122.5370358 11.2627745)"
274162278,False,,tertiary,False,56.587,"LINESTRING (122.5365176 11.2627483, 122.5370358 11.2627745)"
274162278,False,,tertiary,True,340.96400000000006,"LINESTRING (122.5365176 11.2627483, 122.5363094 11.2627658, 122.5358339 11.2629249, 122.5353427 11.2630503, 122.5349285 11.263183, 122.5346415 11.2633298, 122.5344052 11.2636083, 122.5342307 11.2639549, 122.5339873 11.264247)"
274162291,False,,residential,False,82.901,"LINESTRING (122.5365176 11.2627483, 122.5364424 11.2623993, 122.5364006 11.2622283, 122.5363156 11.2620323)"
