osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,width
1025054375,Eugenio Eusebio Street,residential,False,False,13.868,,,,"LINESTRING (121.082629 14.7677556, 121.082599 14.7676343)",
1025054375,Eugenio Eusebio Street,residential,False,True,10.866,,,,"LINESTRING (121.082629 14.7677556, 121.0826504 14.7678511)",
965461008,Quirino Highway,primary,True,False,179.951,2,127,40,"LINESTRING (121.082629 14.7677556, 121.0833229 14.7675813, 121.083503 14.7675336, 121.0836552 14.7674769, 121.0838021 14.7674131, 121.0839463 14.7673314, 121.0840554 14.7672594, 121.0841249 14.767204, 121.0841632 14.7671638)",
1083534244,,residential,False,True,15.208,2,,,"LINESTRING (121.0858126 14.7644914, 121.0856893 14.7644244)",
1109192063,,residential,False,False,10.396,,,,"LINESTRING (121.0858126 14.7644914, 121.0858966 14.7645377)",
965461008,Quirino Highway,primary,True,False,167.018,2,127,40,"LINESTRING (121.0858126 14.7644914, 121.0858545 14.7644236, 121.0858739 14.764392, 121.0862611 14.7637916, 121.0863415 14.7636373, 121.0864106 14.7634843, 121.0864582 14.7633592, 121.0864938 14.7632337, 121.0865041 14.7631588)",
28853432,,residential,False,False,62.143,,,,"LINESTRING (121.0843025 14.7694625, 121.0845416 14.7699713)",
28854171,,residential,False,False,58.863,,,,"LINESTRING (121.0843025 14.7694625, 121.0847928 14.769227)",
28854171,,residential,False,True,33.294,,,,"LINESTRING (121.0843025 14.7694625, 121.0841284 14.7694556, 121.0839983 14.7694919)",
28853859,,residential,False,True,204.272,,,,"LINESTRING (121.0904516 14.7646372, 121.0896967 14.7629514)",
28854574,,residential,False,False,50.652,,,,"LINESTRING (121.0904516 14.7646372, 121.0900112 14.7647989)",
28854055,,residential,False,False,45.573,,,,"LINESTRING (121.0856104 14.7667991, 121.0859789 14.7670016)",
28853974,,residential,False,False,51.635999999999996,,,,"LINESTRING (121.0856104 14.7667991, 121.085633 14.7666771, 121.0858017 14.7663783)",
28853974,,residential,False,True,151.25,,,,"LINESTRING (121.0856104 14.7667991, 121.0853306 14.7672027, 121.0851231 14.7675288, 121.0854221 14.7679262)",
28853376,,residential,False,True,66.087,,,,"LINESTRING (121.0907727 14.7667151, 121.0904848 14.7672402)",
28853374,,residential,False,True,104.805,,,,"LINESTRING (121.0907727 14.7667151, 121.0905602 14.7661915, 121.0903969 14.7658458)",
28854171,,residential,False,False,59.713,,,,"LINESTRING (121.0851315 14.7690376, 121.08564 14.7688217)",
28854171,,residential,False,True,42.069,,,,"LINESTRING (121.0851315 14.7690376, 121.0847928 14.769227)",
28854135,,residential,False,False,187.511,,,,"LINESTRING (121.0851315 14.7690376, 121.0857227 14.7700519, 121.085739 14.7701039, 121.0857376 14.7701635, 121.0857086 14.7705706)",
28854135,,residential,False,True,91.458,,,,"LINESTRING (121.0851315 14.7690376, 121.0850409 14.7688844, 121.0848297 14.7685451, 121.0846761 14.768344)",
28853290,Ilang-Ilang Street,residential,False,False,51.843,2,,,"LINESTRING (121.0901445 14.7626904, 121.0903497 14.7631123)",5
178292081,,residential,False,False,28.431,,,,"LINESTRING (121.0901445 14.7626904, 121.0903362 14.7625143)",
178292081,,residential,False,True,56.22,,,,"LINESTRING (121.0901445 14.7626904, 121.0899916 14.7627808, 121.0896967 14.7629514)",
1109192064,,residential,False,False,54.545,,,,"LINESTRING (121.0871831 14.766054, 121.0867327 14.7658283)",
117156702,,residential,False,False,88.66999999999999,,,,"LINESTRING (121.0871831 14.766054, 121.0868454 14.7665356, 121.0867347 14.7667227)",
117156702,,residential,False,True,106.04899999999999,,,,"LINESTRING (121.0871831 14.766054, 121.0874797 14.7655891, 121.0874859 14.7654845, 121.0874482 14.7653433, 121.0873742 14.7652037)",
