osmid,highway,oneway,reversed,length,ref,name,geometry,bridge
276436764,residential,False,False,61.399,,,"LINESTRING (125.5204765 11.1610425, 125.5200166 11.1607242)",
276436760,primary,False,False,194.56900000000002,670,Buenavista-Lawaan Road,"LINESTRING (125.5204765 11.1610425, 125.5209446 11.1601847, 125.521296 11.1594886)",
276436760,primary,False,True,142.054,670,Buenavista-Lawaan Road,"LINESTRING (125.5218901 11.1583518, 125.521296 11.1594886)",
276436779,residential,False,False,61.59,,,"LINESTRING (125.5218901 11.1583518, 125.5214037 11.1580706)",
276436760,primary,False,False,69.956,670,Buenavista-Lawaan Road,"LINESTRING (125.5218901 11.1583518, 125.5220104 11.1581206, 125.5220257 11.1580784, 125.5220414 11.158015, 125.5220463 11.157955, 125.5220419 11.1579102, 125.5220234 11.1578574, 125.5219956 11.1578131, 125.5219629 11.1577795)",
276436760,primary,False,False,38.873000000000005,670,Buenavista-Lawaan Road,"LINESTRING (125.5219629 11.1577795, 125.5219221 11.157744, 125.5218732 11.1577082, 125.521806 11.1576611, 125.5216759 11.1575728)",
276436760,primary,False,True,69.956,670,Buenavista-Lawaan Road,"LINESTRING (125.5219629 11.1577795, 125.5219956 11.1578131, 125.5220234 11.1578574, 125.5220419 11.1579102, 125.5220463 11.157955, 125.5220414 11.158015, 125.5220257 11.1580784, 125.5220104 11.1581206, 125.5218901 11.1583518)",
521952697,unclassified,False,False,81.628,,,"LINESTRING (125.5219629 11.1577795, 125.5220098 11.1577567, 125.5220543 11.157747, 125.5221052 11.1577431, 125.5221582 11.1577488, 125.5222133 11.1577597, 125.5226801 11.157905)",
276436760,primary,False,False,51.295,670,Buenavista-Lawaan Road,"LINESTRING (125.5216759 11.1575728, 125.5212906 11.1573084)",
933277027,residential,False,True,40.972,,,"LINESTRING (125.5216759 11.1575728, 125.5214881 11.1578919)",
276436760,primary,False,True,38.873,670,Buenavista-Lawaan Road,"LINESTRING (125.5216759 11.1575728, 125.521806 11.1576611, 125.5218732 11.1577082, 125.5219221 11.157744, 125.5219629 11.1577795)",
276436760,primary,False,True,72.73,670,Buenavista-Lawaan Road,"LINESTRING (125.5202794 11.1565308, 125.5208041 11.1569343)",
259875177,residential,False,False,130.405,,,"LINESTRING (125.5202794 11.1565308, 125.5200696 11.1571739, 125.5204804 11.1574656)",
"[276436760, 1138981977, 259875173]",primary,False,False,67.575,670,Buenavista-Lawaan Road,"LINESTRING (125.5202794 11.1565308, 125.5200637 11.15635, 125.5198329 11.1561993, 125.5197818 11.1561714)",yes
259875177,residential,False,True,66.876,,,"LINESTRING (125.5212906 11.1573084, 125.521017 11.1578466)",
276436760,primary,False,False,67.433,670,Buenavista-Lawaan Road,"LINESTRING (125.5212906 11.1573084, 125.5208041 11.1569343)",
276436760,primary,False,True,51.295,670,Buenavista-Lawaan Road,"LINESTRING (125.5212906 11.1573084, 125.5216759 11.1575728)",
259875177,residential,False,False,145.103,,,"LINESTRING (125.5212906 11.1573084, 125.5218559 11.1564637, 125.5220228 11.156219)",
259875177,residential,False,False,66.876,,,"LINESTRING (125.521017 11.1578466, 125.5212906 11.1573084)",
259875177,residential,False,True,72.261,,,"LINESTRING (125.521017 11.1578466, 125.5204804 11.1574656)",
276436779,residential,False,True,48.991,,,"LINESTRING (125.521017 11.1578466, 125.5214037 11.1580706)",
276436785,residential,False,True,147.284,,,"LINESTRING (125.521017 11.1578466, 125.5204041 11.1590268)",
276436778,residential,False,False,144.821,,,"LINESTRING (125.5214037 11.1580706, 125.5207823 11.1592215)",
276436779,residential,False,False,48.991,,,"LINESTRING (125.5214037 11.1580706, 125.521017 11.1578466)",
276436779,residential,False,True,61.59,,,"LINESTRING (125.5214037 11.1580706, 125.5218901 11.1583518)",
