osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,bridge
31344426,True,2,C. M. Recto Street,tertiary,40,False,54.185,"LINESTRING (121.5916953 14.025217, 121.5920871 14.0249121)",,,
"[110745905, 828189172]",True,2,C. M. Recto Street,residential,"['20', '40']",False,77.807,"LINESTRING (121.5916953 14.025217, 121.5914369 14.0254131, 121.5911982 14.02511)",,,
31344430,True,2,Luis Palad Street,secondary,40,False,48.884,"LINESTRING (121.5938707 14.0235458, 121.5941211 14.0239122)",603,,
684894960,False,2,Luis Palad Street,residential,20,False,48.719,"LINESTRING (121.5938707 14.0235458, 121.5936032 14.0231928)",,,
31344432,True,2,Quezon Avenue,secondary,40,False,71.309,"LINESTRING (121.5948427 14.0249683, 121.594315 14.0253545)",603,,
319953496,True,,Luis Palad Street,secondary,40,False,66.014,"LINESTRING (121.5948427 14.0249683, 121.595143 14.025395, 121.5951865 14.0254594)",605,,
31344472,False,4,Quezon Avenue,secondary,40,False,67.0,"LINESTRING (121.5905352 14.0280731, 121.591032 14.0277115)",603,,
30679613,False,,I. Alandy Street,residential,,False,72.29899999999999,"LINESTRING (121.5905352 14.0280731, 121.5902764 14.0277198, 121.5901936 14.0276057, 121.5901477 14.0275426)",,,
914134929,False,4,Quezon Avenue,secondary,40,False,118.328,"LINESTRING (121.5905352 14.0280731, 121.5903872 14.0281904, 121.5903067 14.0282718, 121.5898215 14.028876)",603,,
26639034,True,2,M. Ponce Street,tertiary,30,False,30.255,"LINESTRING (121.592843 14.0264221, 121.5926523 14.0262226)",,,
31344472,False,4,Quezon Avenue,secondary,40,True,57.642,"LINESTRING (121.592843 14.0264221, 121.5924102 14.0267261)",603,,
79915949,False,2,Quezon Avenue,secondary,40,True,42.208,"LINESTRING (121.592843 14.0264221, 121.5931611 14.0262011)",603,,
87996508,False,,M. Ponce Street,residential,20,True,54.917,"LINESTRING (121.592843 14.0264221, 121.5931769 14.0267949)",,,
118540624,False,2,Calumpang-Tayabas Road,secondary,40,False,38.604,"LINESTRING (121.5885625 14.0232748, 121.5887891 14.0235435)",,,
118540624,False,2,Calumpang-Tayabas Road,secondary,40,True,60.179,"LINESTRING (121.5885625 14.0232748, 121.5882219 14.0228462)",,,
118540659,False,,,residential,,True,60.978,"LINESTRING (121.5885625 14.0232748, 121.5881214 14.0236177)",,,
118540624,False,2,Calumpang-Tayabas Road,secondary,40,False,38.188,"LINESTRING (121.5891545 14.0240177, 121.5893184 14.0243221)",,,
118540624,False,2,Calumpang-Tayabas Road,secondary,40,True,65.835,"LINESTRING (121.5891545 14.0240177, 121.5887891 14.0235435)",,,
118540652,False,,,residential,,False,50.338,"LINESTRING (121.5891545 14.0240177, 121.5895071 14.0237212)",,,
118540652,False,,,residential,,True,55.562,"LINESTRING (121.5891545 14.0240177, 121.5887618 14.024341)",,,
31343744,False,,Apolinario dela Cruz Street,tertiary,30,False,95.5,"LINESTRING (121.5904355 14.0255111, 121.5906527 14.0254293, 121.5906977 14.0254119, 121.5908671 14.0253728, 121.5909442 14.0253319, 121.5911982 14.02511)",,,
420000949,True,,Apolinario dela Cruz,secondary,40,False,19.304,"LINESTRING (121.5904355 14.0255111, 121.5904496 14.025535, 121.5904499 14.0255625, 121.5904363 14.0255866, 121.5904123 14.0256012, 121.590384 14.0256026, 121.5903526 14.0255832)",,roundabout,
31344472,False,4,Quezon Avenue,secondary,40,False,53.102,"LINESTRING (121.5920131 14.0270083, 121.5924102 14.0267261)",603,,
31344472,False,4,Quezon Avenue,secondary,40,True,40.523,"LINESTRING (121.5920131 14.0270083, 121.5917089 14.0272221)",603,,
315474480,False,,S. Reyes Street,residential,20,False,50.087,"LINESTRING (121.5920131 14.0270083, 121.5922632 14.0273878)",,,
315474480,False,,S. Reyes Street,residential,20,True,27.14,"LINESTRING (121.5920131 14.0270083, 121.5918728 14.0268057)",,,
79915961,False,,,residential,20,False,59.889,"LINESTRING (121.5926944 14.028042, 121.5932008 14.0278213)",,,
315474480,False,,S. Reyes Street,residential,20,True,46.752,"LINESTRING (121.5926944 14.028042, 121.5924609 14.0276878)",,,
